,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized,gdp_in_15_years
Samoa : 1987,1.23261123112,0.55953284587,5.69550958353e-05,0.000103021929771,6.83270582645e-06,1.2626197617,0.0010173974972,0.00882273448364,0.0056640625,0.0059860079589,1.2626197617,,,1.5615137361,6.17738463913e-05,0.000101103644782,,,,0.42965204236,0.996932186562,0.960740038612,0.979407632604,,2.58941089558e-05,,1.35494563496,,2840.0,,0.58429200113,2.35138653751
Samoa : 1988,1.22348471366,0.585157584157,5.02870389328e-05,8.11035644866e-05,6.56397782138e-06,1.26873770158,0.000929686353183,0.00871990359236,0.00560240557063,0.00603867708863,1.26873770158,,,1.55721122749,5.13815293337e-05,8.10591816085e-05,,,,0.424382716049,1.00158401474,0.965821621271,0.984276570999,,2.54871056189e-05,,1.36362964915,,2840.0,,0.573038441249,2.31448472243
Samoa : 1989,1.21434369671,0.60798050119,4.30405143872e-05,7.84464136281e-05,6.8237832419e-06,1.27660538905,0.000948901646344,0.00866611673018,0.00563406335889,0.00588573069193,1.27660538905,,,1.56269037705,4.9053258592e-05,7.90240583324e-05,,,,0.417582417582,1.00587707418,0.970860979851,0.988947767569,,2.51273893829e-05,,1.37197261768,,2840.0,,0.56060390688,3.09925205221
Samoa : 1990,1.20796434402,0.625828585398,3.13137745808e-05,0.000100080307781,5.89692677449e-06,1.27965742049,0.000844832441566,0.00888824497981,0.00555253763157,0.00579385985596,1.27965742049,,,1.57051134918,3.42514312138e-05,9.97156396767e-05,,,,0.410828025478,1.01036889492,0.976419958837,0.993980196885,,2.48388710013e-05,,1.38063663941,0.00085999750761,2840.0,,0.546970978231,3.32975776759
Samoa : 1991,1.20760411675,0.631748712607,7.20699855892e-06,8.6173198399e-05,6.01467331406e-06,1.29858455048,0.000849898484348,0.00878852694914,0.00549637890355,0.00585235938176,1.29858455048,,,1.58882956432,7.95056168693e-06,8.66446487002e-05,,,,0.402576489533,1.01504178663,0.981821620305,0.999010056609,,2.4628024547e-05,,1.38941021044,,2840.0,,0.53261753901,3.66823038153
Samoa : 1992,1.21767762537,0.633212337305,7.64686004641e-06,7.30582878289e-05,5.12224493653e-06,1.31943380264,0.000695921128939,0.00884119090982,0.00556946056212,0.00553593369575,1.31943380264,,,1.60839786379,6.69782869681e-06,7.25850374915e-05,,,,0.392857142857,1.02001063661,0.987381163705,1.00426123852,,2.44805607513e-05,,1.39676106488,,2840.0,,0.51731636967,3.78254694163
Samoa : 1993,1.23495745873,0.633382365076,4.71402228349e-06,7.78690299091e-05,5.07182978939e-06,1.33118548342,0.00068521831817,0.00885448675561,0.00531208820047,0.00529188923155,1.33118548342,,,1.63063825442,3.6645255013e-06,7.80932698893e-05,,,,0.382978723404,1.02484722582,0.993752854615,1.009892163,,2.43712127239e-05,,1.40412890365,,2840.0,,0.558677225507,4.40845656386
Samoa : 1994,1.2560235064,0.635464468655,5.28756219376e-06,9.00963062788e-05,5.222374607e-06,1.34462308292,0.000728723200245,0.00834751347926,0.00529545679501,0.00538536716881,1.34462308292,,0.994931563728,1.64739268584,4.86624530259e-06,9.20705917489e-05,,,2.13372256519,0.372937293729,1.02810035869,0.998638333931,1.01397952917,,2.42665257594e-05,,1.41145123839,,2840.0,0.0648368543099,0.602031297535,2.31702855292
Samoa : 1995,1.2789261358,0.63921940507,2.89319660447e-05,8.53040893044e-05,5.28485011835e-06,1.36325152042,0.000733590733591,0.0082865613926,0.00521815377431,0.00551175468331,1.36325152042,,1.40172271574,1.66333852787,3.16196632359e-05,8.75581233108e-05,,,2.46775137861,0.363333333333,1.03188482775,1.00272440734,1.0178975787,,2.41413945479e-05,18.4379692078,1.41923807905,0.00116503575803,2840.0,0.0841719513491,0.648645339771,2.61327085161
Samoa : 1996,1.28899515883,0.645557000148,3.58298476019e-05,8.42632415583e-05,5.46401719687e-06,1.37358136591,0.000770119368502,0.00895898762594,0.00542883175534,0.00556254361363,1.37358136591,,1.4136776695,1.67359385725,3.68558411222e-05,8.38720836544e-05,,,2.31400958627,0.357627118644,1.03407038227,1.00479234337,1.01999681931,,2.39921190284e-05,18.2630195618,1.42674263822,,2840.0,0.0819057251727,0.699884707263,2.70178084191
Samoa : 1997,1.3014544114,0.651756799084,3.70931837935e-05,6.9071194255e-05,5.60625119433e-06,1.38508678224,0.000763912761163,0.00878795622804,0.00508407117384,0.00565193135328,1.38508678224,,1.25439554996,1.68216022589,4.147570073e-05,6.84256473237e-05,,,2.1023429654,0.352941176471,1.03573370405,1.00626988831,1.02153842618,,2.38241462847e-05,,1.43446998949,,2840.0,0.0766847626975,0.755254094789,2.55427023068
Samoa : 1998,1.31799714101,0.655323141496,2.4548513574e-05,7.2181758251e-05,5.79710705034e-06,1.39958946231,0.000802782981001,0.00918133707091,0.00534110201889,0.00576351084682,1.39958946231,,1.37439836074,1.68578218386,2.82189857114e-05,7.23116735097e-05,,,2.19462136206,0.349290780142,1.03754035021,1.00800809157,1.02330058578,,2.36469101475e-05,,1.44239664058,,2840.0,0.0825063261817,0.74198025326,2.7082305881
Samoa : 1999,1.34147090929,0.65426072861,2.01861642985e-05,6.66242938878e-05,5.86652637741e-06,1.41287786022,0.000810779506583,0.00897569336312,0.00560612706756,0.00593474411347,1.41287786022,,1.33242580982,1.68887914089,2.29854295823e-05,6.58973916967e-05,,,2.410183508,0.348540145985,1.03943305258,1.00974004371,1.02512019331,,2.34746831056e-05,24.0079193115,1.45060718346,,2840.0,0.0873732354814,0.730156600991,2.80534308668
Samoa : 2000,1.37194184618,0.649415096353,1.47485785396e-05,8.37072871367e-05,6.00281393447e-06,1.41432560211,0.000821938279907,0.00918241267008,0.00583637703534,0.00600778931992,1.41432560211,,1.15096863595,1.68766438399,1.65013457562e-05,8.53174912017e-05,,,2.02316744084,0.348399246704,1.04038801775,1.01065767765,1.02605285694,,2.3317499789e-05,24.0154209137,1.45915992287,0.00141635503981,2840.0,0.0810902092751,0.719405995984,2.69318686741
Kosovo : 1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo : 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28608690495
"Yemen, Rep. : 1961",1.15176091894,0.675517216836,,,,1.63697106186,,0.00339228058328,0.00482949108628,0.00458276858553,1.63697106186,0.828520799022,,1.502465538,,,,,,,0.647283001123,0.650730953916,0.649347776538,,0.00138828673094,,1.37336563882,,527970.0,,1.81446958141,
"Yemen, Rep. : 1962",1.13601149458,0.665665797129,,,,1.47032588016,,0.00330623797498,0.00478153790021,0.00455070624433,1.47032588016,0.881267192596,,1.50381994114,,,,,,,0.647190935772,0.650534029053,0.649205392378,,0.00138635236441,,1.37699447938,,527970.0,,1.84428935966,
"Yemen, Rep. : 1963",1.11669641433,0.656317622881,,,,1.43564350434,,0.00324560218365,0.0048312414245,0.00457581284196,1.43564350434,0.879667382711,,1.50657603624,,,,,,2.38091143594,0.64898036225,0.652536528638,0.651100785571,,0.00138409679774,,1.37932507689,,527970.0,,1.90251498504,
"Yemen, Rep. : 1964",1.10295395757,0.644824476293,,,,1.49374342821,,0.00344449379538,0.00477557753994,0.00454175553161,1.49374342821,0.884266309459,,1.51228547724,,,,,,2.32960413081,0.652261950156,0.656034407704,0.654487530145,,0.00138128821221,,1.38160077188,,527970.0,,1.96118174316,
"Yemen, Rep. : 1965",1.09857156651,0.630440996918,,,,1.5314890516,,0.00344495285566,0.00472485984559,0.00455274917907,1.5314890516,0.823170484802,,1.52582063846,,,,,,2.29616724739,0.658356496761,0.662371710611,0.660699549991,,0.0013778190198,,1.38000020143,0.0020761248735,527970.0,,2.01744290884,
"Yemen, Rep. : 1966",1.1076710447,0.623105000203,,,,1.58719721427,,0.00332834832921,0.00468088400287,0.00455903507801,1.58719721427,0.901138189648,,1.54842980667,,,,,,2.25749559083,0.665356947245,0.669653362894,0.667842600451,,0.00137404479278,,1.37765980345,,527970.0,,2.07299296961,
"Yemen, Rep. : 1967",1.12673453975,0.613131383326,,,,1.60530430922,,0.00325854680212,0.00463365906201,0.00451597452678,1.60530430922,0.8860011841,,1.56013721958,,,,,,2.21645796064,0.673418662092,0.677847814318,0.675974319899,,0.0013702478804,,1.37531013563,,527970.0,,2.12678241289,
"Yemen, Rep. : 1968",1.15251030976,0.60105298419,,,,1.60062641181,,0.00306754822182,0.00447977170276,0.00445869591016,1.60062641181,0.889033827554,,1.5807162704,,,,,,2.20257826888,0.682333035728,0.687272966101,0.685153480816,,0.00136626030562,,1.37245793109,,527970.0,,2.15874953582,
"Yemen, Rep. : 1969",1.1789767345,0.587792641802,,,,1.62575802553,,0.00337173837787,0.00439809894808,0.00448509302415,1.62575802553,0.897854204146,,1.60677999687,,,,,,2.28628230616,0.691021050784,0.695490405783,0.693618669024,,0.00136185957545,,1.36954650757,,527970.0,,2.19104374249,
"Yemen, Rep. : 1970",1.20208485012,0.573917526271,,,,1.64000636185,,0.00278276051316,0.00445393758966,0.00439860639159,1.64000636185,0.870206072055,,1.6378344967,,,,,,2.26536885246,0.699106982559,0.703306256606,0.701590787354,,0.00135713187308,,1.36601174941,0.0020203080898,527970.0,,2.22089837963,
"Yemen, Rep. : 1971",1.23711417631,0.567464743668,,,,1.68258181619,,0.00275447226133,0.00455967860204,0.00436168667757,1.68258181619,0.898315389839,,1.68440896301,,,,,,2.22746331237,0.707501867196,0.711212986575,0.709759387755,,0.00135187206168,,1.36529166537,,527970.0,,2.25163219515,
"Yemen, Rep. : 1972",1.26770171674,0.560918794719,,,,1.71360758243,,0.00271268089833,0.0046026309121,0.00440151402488,1.71360758243,0.954202626908,,1.74626893032,,,,,,2.18502673797,0.716433038177,0.719416134421,0.718333330304,,0.0013468284265,,1.36501446971,,527970.0,,2.27615801231,
"Yemen, Rep. : 1973",1.29664308891,0.553577140027,,,,1.75649537313,,0.0029680363229,0.00459963302815,0.00444265520708,1.75649537313,0.940341838669,,1.81683809879,,,,,,2.15207877462,0.726005431967,0.728409871729,0.727621448716,,0.00134407376921,,1.36511578927,,527970.0,,2.28037074419,
"Yemen, Rep. : 1974",1.3297859121,0.54397068489,,,,1.81870648204,,0.00301716685524,0.00459506472457,0.00444625913643,1.81870648204,0.915965142791,,1.89399346939,,,,,,2.11173184358,0.735167703556,0.737298865763,0.736658566616,,0.00134616078701,,1.36605434769,,527970.0,,2.2854302213,
"Yemen, Rep. : 1975",1.37002661886,0.531645663577,,,,1.87262266853,,0.00282995308682,0.00465203443828,0.00445811865015,1.87262266853,0.912530571704,,1.98401567785,,,,,,2.0614334471,0.745121348058,0.747381936086,0.746681447005,,0.00135469133641,,1.3659096679,0.00197070286967,527970.0,,2.29473106239,
"Yemen, Rep. : 1976",1.39726905765,0.52248127268,,,,1.94332315035,,0.00327206244556,0.00472301716661,0.00456265014125,1.94332315035,0.909228607503,,2.07289104596,,,,,,2.00812064965,0.75567270619,0.758245098989,0.757388089609,,0.00137018661669,,1.36601756205,,527970.0,,2.31011126855,
"Yemen, Rep. : 1977",1.43177915889,0.511105680373,,,,1.97888225915,,0.00309202573246,0.00499867288166,0.00470352107557,1.97888225915,0.865456320404,,2.15804715466,,,,,,1.94562647754,0.766122563654,0.769734034628,0.768359322895,,0.0013918014665,,1.36622761795,,527970.0,,2.33170831113,
"Yemen, Rep. : 1978",1.47032432513,0.498833955271,,,,2.00671342243,,0.003745391963,0.00509800721009,0.00487070595084,2.00671342243,0.862883507194,,2.23713039533,,,,,,1.87845968712,0.777443923548,0.782050671431,0.780168506169,,0.00141806732969,,1.36801959146,,527970.0,,2.32659181677,
"Yemen, Rep. : 1979",1.50744883827,0.487340977221,,,,2.01989501895,,0.00321287631642,0.00509043461134,0.00475297435283,2.01989501895,0.863218331463,,2.29943153955,,,,,,1.80783353733,0.78847486207,0.794416681311,0.791859175368,,0.00144693387125,,1.37128349907,,527970.0,,2.32269559222,
"Yemen, Rep. : 1980",1.54027735371,0.4773361419,,,,2.01742893819,,0.00331092522882,0.0048909456806,0.00462617997303,2.01742893819,0.844503675252,,2.35193672304,,,,,,1.74625,0.800331487143,0.807360743175,0.804245494622,,0.00147694688409,,1.37459496018,0.00182445950816,527970.0,,2.31732277128,
"Yemen, Rep. : 1981",1.58089780517,0.470210341104,,,,1.97798275513,,0.0031452895622,0.0049524855434,0.00462645960578,1.97798275513,0.866959919614,,2.39922719384,,,,,,1.69755469755,0.811043643039,0.819243825459,0.815518598704,,0.00150810366335,,1.3782355128,,527970.0,,2.31417593687,
"Yemen, Rep. : 1982",1.61203242103,0.465025214012,,,,1.95671040231,,0.00350042016365,0.00494794887988,0.00476773535991,1.95671040231,0.864422475546,,2.42692439964,,,,,,1.6455026455,0.82150281885,0.830592700497,0.826405659106,,0.00154078688729,,1.3809049416,,527970.0,,2.30961516054,
"Yemen, Rep. : 1983",1.63795385634,0.460340820084,,,,1.9919279772,,0.00287601700728,0.00480279660217,0.00468726144984,1.9919279772,0.887833793295,,2.45548894791,,,,,,1.6,0.832250287353,0.842143401384,0.837547218427,,0.00157446547334,,1.38270393758,,527970.0,,2.30790675652,
"Yemen, Rep. : 1984",1.66453285813,0.454460245828,,,,2.0031918916,,0.00347993313038,0.00470238162511,0.00477624667749,2.0031918916,0.906073621016,,2.48101555868,,,,,,1.56381486676,0.841820780122,0.852493676482,0.847503926791,,0.00160856006968,,1.38465584808,,527970.0,,2.30165959866,
"Yemen, Rep. : 1985",1.6938773046,0.446731448492,,,,1.99232186909,,0.00307184263043,0.00467740279409,0.00464584214084,1.99232186909,0.88590031639,,2.50300562401,,,,,,1.53246753247,0.850626482747,0.861480070183,0.856387259803,,0.0016428726719,,1.38658318619,0.00153359404659,527970.0,,2.29100517573,
"Yemen, Rep. : 1986",1.71883498273,0.43988870043,,,,1.9772369437,,0.00311037456097,0.00477912570206,0.00481031613226,1.9772369437,0.89480978641,,2.5272198238,,,,,,1.50443786982,0.857611873244,0.868364017697,0.863303867014,,0.0016762706717,,1.38769601324,,527970.0,,2.27796140974,
"Yemen, Rep. : 1987",1.74622048316,0.431744338813,,,,1.96969855548,,0.00330754617208,0.00455094004065,0.00484581596673,1.96969855548,0.894624270739,,2.5523410124,,,,,,1.47806354009,0.863621227136,0.874742166587,0.869492200656,,0.00170927010805,,1.38722016487,,527970.0,,2.26162093263,
"Yemen, Rep. : 1988",1.77335165824,0.422615773617,,,,1.98999387152,,0.00310800009913,0.00490567986367,0.00502663331997,1.98999387152,0.887632160801,,2.57998450778,,,,,,1.45524691358,0.868920434977,0.880533360229,0.875041462569,,0.00174494488169,,1.38700862956,,527970.0,,2.26575963759,
"Yemen, Rep. : 1989",1.79687975215,0.412871500902,,,,2.00889923985,,0.00324113689109,0.00489571879757,0.00492571059432,2.00889923985,0.900282622569,,2.61438580169,,,,,,1.431711146,0.87275064178,0.885125034863,0.879254889598,,0.00178737049887,,1.386162436,,527970.0,,2.26613525182,
"Yemen, Rep. : 1990",1.81557523143,0.40278803476,,,,2.01249100455,,0.00314978858319,0.00445254416303,0.00459915697093,2.01249100455,0.884375897121,0.626552077232,2.64084030305,,,0.48189299514,,0.876254114979,1.41242038217,0.875776092911,0.889150756634,0.882781365451,0.00655118344395,0.00183882619861,,1.38534972642,0.00125701949462,527970.0,0.0293684373944,2.26243919663,1.7378364738
"Yemen, Rep. : 1991",1.81085961931,0.413006540905,,,0.000520787747986,2.02906810779,0.000944331649275,0.00301934725853,0.00443489826673,0.00461860645103,2.02906810779,0.892441222648,0.568688395211,2.66982703309,,,0.547603405488,,1.55183172815,1.39130434783,0.878205049009,0.89220285425,0.8855141038,0.00701121885858,0.00190052290161,,1.38431453086,,527970.0,0.0412713192378,2.25642316098,1.92529912455
"Yemen, Rep. : 1992",1.80818308604,0.424222889226,,,0.000463392425258,2.03487477935,0.000811907983762,0.00324369891155,0.0045618305548,0.00477876667921,2.03487477935,0.910401761214,0.501295467189,2.68455753215,,,0.797530616656,,1.455606772,1.37012987013,0.880425595715,0.894897147369,0.887960469542,0.00727704319122,0.0019702733608,,1.38257030452,,527970.0,0.0403760918347,2.24694365442,2.05260650178
"Yemen, Rep. : 1993",1.8052294391,0.436855297967,,,0.000401350797334,2.01332496824,0.000647150633827,0.00326189272239,0.00459162768533,0.00472296598652,2.01332496824,0.934712438412,0.61778464157,2.68811484465,,,0.748764469208,,1.88565036357,1.3535188216,0.882367321555,0.898118553383,0.890556357492,0.00706392041646,0.00204307333421,,1.38111742085,,527970.0,0.0507904343463,2.16383704283,3.14306830156
"Yemen, Rep. : 1994",1.79932666693,0.451322253946,,,0.000416442258984,1.98289246969,0.000652015494956,0.00301349211979,0.00444853492894,0.00460800503263,1.98289246969,0.905097354089,0.594120045816,2.66696282163,,,0.774311091593,,1.41890650413,1.33828382838,0.882966225404,0.900000821654,0.891803642189,0.00839875904123,0.00211235859792,,1.37931073809,,527970.0,0.0416948477626,2.08244670951,3.85641389883
"Yemen, Rep. : 1995",1.78947911163,0.467943104804,,,0.00047134256993,1.95320889164,0.000733590733591,0.0029487104491,0.00439611585096,0.00456816016958,1.95320889164,0.900409429611,1.01670363551,2.6345237681,,,0.879124351411,0.02553335229,1.94176022079,1.32833333333,0.884204392484,0.901335645624,0.893080524479,0.00635057848305,0.00217365764236,,1.37883517021,0.00107832166987,527970.0,0.0643329885847,2.0053679645,4.70985762495
"Yemen, Rep. : 1996",1.79887848741,0.454388065317,,,0.000466209232003,1.91075304459,0.000693107431652,0.0026777785893,0.00432832864557,0.00452026117065,1.91075304459,0.891613988922,1.72796070433,2.58636595459,,,0.937657597488,0.03326668168,2.17765037974,1.32542372881,0.884274055575,0.901082654632,0.892975299557,0.00528134594097,0.00222567549663,,1.37881687063,,527970.0,0.0859391074431,1.93408771214,3.70596447724
"Yemen, Rep. : 1997",1.79551581537,0.442612176144,,,0.000583530660027,1.87489055892,0.000840304037279,0.00281260369903,0.00432359268045,0.00454058409932,1.87489055892,0.893086466193,1.56202300341,2.53430479579,,,1.00122461174,0.02809141001,1.9940582821,1.32352941176,0.884083635825,0.900510885995,0.892580196989,0.00580575259672,0.00227023784472,,1.37880973241,,527970.0,0.0813816761518,1.86435245402,3.4098268622
"Yemen, Rep. : 1998",1.78440245117,0.431871262594,,,0.000535749309903,1.85197613243,0.000764555220001,0.00273748534973,0.00444948067174,0.00455745100244,1.85197613243,0.875454338214,1.12761773004,2.47630267164,,,0.97555968548,0.03729909301,2.06372850043,1.31914893617,0.884137277546,0.900350921134,0.892527093926,0.00608156870414,0.0023097503381,,1.37880163756,,527970.0,0.0737059429941,1.81435644091,4.22105177698
"Yemen, Rep. : 1999",1.77217716229,0.421207999727,,,0.000600764012,1.83808411914,0.000849388054515,0.00281480025124,0.00449049147746,0.00456501919806,1.83808411914,0.885523715072,1.45586588094,2.4226731389,,,0.782193675377,0.03166649438,1.61428950117,1.31204379562,0.884456822619,0.900394796268,0.892724775303,0.00517272243639,0.00234781957629,22.3699703217,1.37881406864,,527970.0,0.0720039277409,1.76717701183,3.74583603421
"Yemen, Rep. : 2000",1.76150279114,0.410354267829,,,0.000614595795906,1.81904600239,0.000859299110812,0.00305760768939,0.00442089230866,0.00453184973591,1.81904600239,0.925878766601,1.58175809948,2.36602826029,,,0.777064494126,0.03390895615,1.35105301694,1.29943502825,0.884257598687,0.90000528806,0.892435552723,0.0049153923651,0.00238699566737,,1.37892978471,0.00100686423247,527970.0,0.0754388386391,1.72171023843,2.60043028718
South Africa : 1961,1.1172304412,0.753565036957,0.0142498656124,0.00129597865334,0.0135690943601,1.28610424887,0.0134447987589,0.00638677274358,0.00650219346671,0.0068306779531,1.28610424887,0.938650262031,2.45080527673,1.20261084358,0.0108482441286,0.00093435648118,,0.016443173,1.70202208407,,0.994430712746,0.984751896131,0.990199505047,0.00142669007902,0.00472941165652,,0.807067135824,,1219090.0,0.0506233538191,0.750474166154,3.10943048052
South Africa : 1962,1.117080624,0.749947661859,0.0210940979627,0.0010169406709,0.0135994602274,1.13710276686,0.0145802377415,0.00616855427792,0.00622274924747,0.00661116490495,1.13710276686,0.954765409773,2.52843985448,1.19312974868,0.0157051124691,0.000676069169747,,0.016677364,1.72828040021,,0.992236963142,0.983777355107,0.988608813053,0.00219110378913,0.00476682642641,,0.810812417661,,1219090.0,0.0500658978583,0.752490913422,3.24496289342
South Africa : 1963,1.11784791287,0.746929639961,0.0226301518079,0.00198212644615,0.0134032480165,1.09257222559,0.0117178863586,0.00619051634026,0.00634451149977,0.00685491478523,1.09257222559,0.936772347969,2.42072579295,1.18335705982,0.0173366315765,0.00172721313497,,0.016567636,1.88869522496,,0.987834670592,0.981086121088,0.985049797099,0.00200564552072,0.00480318994088,,0.81391609389,,1219090.0,0.0518050809687,0.754362234601,3.37113183747
South Africa : 1964,1.11808972807,0.743010358199,0.0161162208293,0.00174377010297,0.0139264282047,1.11883628273,0.0117688022284,0.00614570208754,0.00634524843977,0.00686116164419,1.11883628273,0.944500694946,2.31257560925,1.17510401858,0.0105366118168,0.00145019954882,,0.011748359,2.10230450819,,0.98112271793,0.975872009151,0.979069356244,0.00261808367072,0.00483732696599,,0.8171269148,,1219090.0,0.052955465587,0.755742850265,3.78323584526
South Africa : 1965,1.11693850052,0.738035012838,0.00945460129063,0.00127484266464,0.0142991058817,1.13032523065,0.011966736529,0.00649011614782,0.00671432170468,0.00707108115448,1.13032523065,0.960154826153,2.13680152104,1.17233720696,0.00612575890254,0.000920134770512,,0.018921744,2.21042549001,,0.975328780544,0.97095099097,0.973695012555,0.00255373023715,0.00486864510115,,0.818191501176,0.00313982670385,1219090.0,0.0524827075099,0.755581651978,4.98912274439
South Africa : 1966,1.11002826754,0.728633371601,0.00906897250811,0.0037036826288,0.013719080822,1.15696343036,0.011702272418,0.00622030449386,0.00650216694411,0.00678199500818,1.15696343036,0.986435702698,2.06297630459,1.17638237089,0.00691973568355,0.00374442806556,1.04418740548,0.018990984,1.8427003858,,0.969343512253,0.964780814654,0.96761485123,0.00262606232295,0.00489671923772,,0.818950600615,,1219090.0,0.0484192634561,0.754599394352,4.94328333329
South Africa : 1967,1.10328433085,0.718119972458,0.0194279371547,0.00262157426647,0.0139344643946,1.1588038317,0.0118043844857,0.00619732515138,0.00642650693326,0.00660534585816,1.1588038317,0.970871670078,2.04891316111,1.17251549802,0.0168569106843,0.00241887145023,1.22042927066,0.019591234,1.9432549445,,0.965090979327,0.95871683042,0.962463983449,0.00270805812417,0.00492229644445,,0.819857103855,,1219090.0,0.0487958540799,0.752470814053,4.08720860023
South Africa : 1968,1.09665986077,0.707803319206,0.0242340163233,0.00110159066949,0.01356505162,1.14721188065,0.0115591750952,0.00616806057866,0.00639541159054,0.00666503592871,1.14721188065,0.974360804802,1.96558207398,1.17522199762,0.0210204249988,0.000718090108286,1.12067338443,0.02047449,1.71250247378,,0.963361783578,0.95424514191,0.959389811005,0.00268352288749,0.00494725702711,,0.820628160683,,1219090.0,0.0474762665664,0.805248265,4.05662776289
South Africa : 1969,1.09098872472,0.698786423877,0.0119752604074,0.00194860357245,0.0131121145697,1.15955317153,0.0097507532183,0.00618902562015,0.00640420349897,0.00672402835022,1.15955317153,0.973396664069,1.74649064591,1.18116476156,0.00950665366085,0.00174350126608,1.11848199711,0.01994361,1.70471768584,,0.962892740964,0.948405738019,0.956267385603,0.00253629234106,0.00497407523489,,0.821492276879,,1219090.0,0.0454697146671,0.859562501597,3.56565040898
