,USSR,Syrian Arab Republic,Australia & New Zealand,Australia,Pakistan,Uruguay,Kenya,Romania,Democratic People's Republic of Korea,Lebanon,Yemen,Tunisia,Albania,Brazil,Paraguay,Serbia,Slovenia,El Salvador,Hungary,Argentina,Colombia,Spain,India,Malta,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,New Zealand,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Peru,United States of America,"China, mainland",Cyprus,Kazakhstan,Lithuania,Portugal,Netherlands,Guatemala,Slovakia,Bhutan,Turkmenistan,Norway,Iraq,Czechia,Belgium,Nepal,Luxembourg,Libya,Poland,Italy,Germany,Croatia,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Switzerland,Chile,Honduras,Denmark,Zimbabwe,Ireland,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Afghanistan,Grenada,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Russian Federation,Austria,Georgia,Saint Vincent and the Grenadines,Latvia,Ukraine,Bolivia (Plurinational State of),Tajikistan,South Africa,Bulgaria,China
1998,,106471.0,239314.0,156304.0,128454.0,205607.0,68571.0,45865.0,92754.0,135000.0,58820.0,31731.0,50000.0,300721.0,71429.0,,380561.0,,143023.0,228014.0,,149290.0,58002.0,37000.0,52811.0,15804.0,26163.0,181521.0,230133.0,99992.0,385143.0,10899.0,110668.0,240329.0,,315700.0,132310.0,172190.0,348667.0,,23593.0,63031.0,,123117.0,99160.0,279158.0,74309.0,91667.0,7704.0,27485.0,68154.0,352381.0,98259.0,289203.0,20374.0,41111.0,72482.0,90526.0,157304.0,,115078.0,,145073.0,106922.0,333676.0,272961.0,108001.0,80000.0,40100.0,33958.0,40948.0,71111.0,70172.0,109119.0,710250.0,253906.0,43180.0,174699.0,90625.0,160000.0,58574.0,105512.0,239326.0,76923.0,193209.0,20305.0,72473.0,42857.0,138120.0,57400.0,54259.0,32048.0,698221.0,35093.0,38889.0,16599.0,22274.0,63586.0,20575.0,266521.0,87550.0,74320.0
1999,,74661.0,256670.0,169207.0,73041.0,175125.0,47519.0,39130.0,92857.0,149247.0,59861.0,39459.0,51304.0,328389.0,71739.0,,298407.0,,146220.0,248000.0,90000.0,201303.0,59740.0,43500.0,56174.0,15830.0,6442.0,238214.0,234025.0,80215.0,517895.0,16000.0,81058.0,188590.0,,338083.0,157827.0,154521.0,375862.0,,24364.0,69775.0,,148132.0,132235.0,258576.0,85284.0,95833.0,14400.0,31546.0,121551.0,401408.0,95585.0,265161.0,21862.0,50000.0,52617.0,88571.0,165058.0,,135052.0,,122731.0,97087.0,368528.0,289413.0,111253.0,117647.0,37858.0,50606.0,50668.0,73333.0,40229.0,108103.0,395205.0,314171.0,42857.0,197166.0,92308.0,185714.0,67065.0,106849.0,213244.0,75000.0,208004.0,20430.0,71569.0,42105.0,192500.0,52477.0,26517.0,22825.0,825118.0,27284.0,39474.0,42101.0,12090.0,66327.0,11211.0,235716.0,63801.0,85291.0
2000,,80887.0,277888.0,162260.0,75444.0,153929.0,57821.0,69041.0,92739.0,136207.0,58926.0,42089.0,52174.0,383873.0,72172.0,,420815.0,,201329.0,181157.0,89880.0,166895.0,45652.0,66000.0,23440.0,16047.0,19937.0,214701.0,222841.0,95145.0,,25873.0,94691.0,223057.0,,309455.0,168241.0,171962.0,439280.0,,40892.0,61765.0,,145358.0,148775.0,269234.0,90644.0,100000.0,33014.0,31806.0,106890.0,359062.0,97075.0,266941.0,22174.0,52127.0,87370.0,73333.0,161634.0,612876.0,111857.0,112842.0,112500.0,87849.0,356982.0,250944.0,116199.0,154008.0,73659.0,50051.0,54328.0,67649.0,38983.0,107915.0,659132.0,224923.0,38790.0,148898.0,92537.0,182500.0,71600.0,77904.0,169142.0,80000.0,182141.0,32972.0,70796.0,42105.0,160615.0,59124.0,23960.0,41169.0,819731.0,21829.0,40000.0,43598.0,28480.0,66216.0,39906.0,263652.0,68676.0,90640.0
2001,,78646.0,210581.0,129876.0,75534.0,145430.0,66538.0,69502.0,92958.0,118393.0,56328.0,41909.0,72683.0,231440.0,72605.0,,254606.0,,105846.0,297667.0,96129.0,216800.0,51250.0,55000.0,26992.0,15861.0,25604.0,198050.0,225806.0,93702.0,,14330.0,44651.0,159785.0,,398219.0,153290.0,173032.0,366803.0,,41477.0,72573.0,,158298.0,130495.0,252798.0,96871.0,82301.0,32128.0,48275.0,124036.0,348182.0,96718.0,121679.0,33333.0,55000.0,61666.0,65116.0,122869.0,382500.0,110765.0,41951.0,125000.0,146263.0,366969.0,254143.0,108729.0,140339.0,77034.0,51111.0,69661.0,66506.0,39995.0,79650.0,363470.0,317927.0,35657.0,112170.0,92857.0,244286.0,74715.0,100557.0,193092.0,87500.0,215440.0,32940.0,70310.0,42105.0,189276.0,62431.0,25524.0,37273.0,676442.0,22121.0,40000.0,44205.0,21957.0,66027.0,35489.0,265346.0,43255.0,96872.0
2002,,61646.0,252442.0,145694.0,66339.0,131065.0,58607.0,67859.0,92949.0,160240.0,57233.0,38462.0,70222.0,272023.0,73333.0,,430267.0,,147091.0,231366.0,111444.0,160820.0,48333.0,41250.0,28147.0,15860.0,31632.0,185513.0,200000.0,98866.0,,17291.0,70356.0,205109.0,,370766.0,165564.0,201361.0,452874.0,,47625.0,78771.0,,156644.0,129590.0,242001.0,99267.0,95575.0,27706.0,28674.0,140491.0,316722.0,96023.0,109599.0,53571.0,58333.0,93082.0,58605.0,137909.0,405349.0,95329.0,105461.0,500000.0,128670.0,363333.0,268302.0,107901.0,134970.0,78413.0,52714.0,56304.0,50812.0,40178.0,139513.0,512052.0,329844.0,31176.0,119441.0,92847.0,263333.0,79421.0,125162.0,229221.0,85210.0,218349.0,50153.0,68648.0,43750.0,182132.0,59822.0,29963.0,37285.0,817186.0,24929.0,40385.0,61295.0,27062.0,66061.0,32586.0,284505.0,44205.0,99278.0
2003,,97396.0,261958.0,155272.0,66218.0,205388.0,65545.0,113300.0,92857.0,161892.0,57500.0,40680.0,55417.0,266974.0,75000.0,,327980.0,,116705.0,261492.0,110426.0,191460.0,58800.0,40000.0,32116.0,15849.0,73300.0,183096.0,222857.0,108283.0,,5703.0,87477.0,152941.0,,357237.0,138402.0,208474.0,473716.0,,45565.0,90746.0,,160000.0,136778.0,249833.0,111033.0,81545.0,23756.0,50627.0,132783.0,348679.0,64711.0,173345.0,50294.0,64516.0,70074.0,59535.0,116145.0,379869.0,95575.0,38244.0,356397.0,152422.0,343197.0,262493.0,108386.0,161282.0,63513.0,35414.0,47550.0,78483.0,66000.0,105846.0,470544.0,353008.0,30189.0,197660.0,93333.0,247266.0,74968.0,53816.0,238632.0,85714.0,202428.0,20252.0,69385.0,43750.0,157440.0,76022.0,33813.0,42184.0,720518.0,30829.0,40351.0,43757.0,51313.0,66216.0,18732.0,299381.0,49353.0,111014.0
2004,,108545.0,254796.0,124354.0,69003.0,185658.0,61018.0,149616.0,92361.0,120660.0,57838.0,38571.0,50000.0,297094.0,78571.0,,451491.0,,161978.0,315610.0,105911.0,163760.0,75626.0,40000.0,47141.0,15829.0,47720.0,190639.0,177465.0,110021.0,,2427.0,88355.0,205293.0,,379319.0,133896.0,212647.0,499360.0,,52449.0,96947.0,,114960.0,141162.0,303595.0,126155.0,85764.0,40939.0,17594.0,129495.0,426740.0,71175.0,128010.0,47105.0,72581.0,93224.0,26977.0,115665.0,428726.0,95660.0,104902.0,400000.0,143917.0,371169.0,302900.0,96236.0,134058.0,58733.0,58544.0,43145.0,69630.0,70000.0,151877.0,649443.0,360161.0,29273.0,220669.0,92763.0,250000.0,83265.0,104573.0,334978.0,88851.0,182712.0,37072.0,70668.0,43750.0,185823.0,67109.0,35546.0,50273.0,797785.0,31187.0,40000.0,8315.0,47320.0,54545.0,32492.0,305691.0,53596.0,126148.0
2005,,88720.0,270198.0,159309.0,68600.0,202360.0,180000.0,78115.0,92131.0,122128.0,58119.0,38790.0,53333.0,239635.0,78531.0,,342678.0,71429.0,121445.0,275943.0,107385.0,198648.0,75379.0,41250.0,56009.0,15806.0,43181.0,208336.0,212397.0,118161.0,,16307.0,89300.0,187224.0,,388196.0,136588.0,227210.0,477231.0,,43837.0,98079.0,,132203.0,133205.0,287032.0,127023.0,84623.0,38000.0,46441.0,117012.0,368697.0,71921.0,146967.0,43421.0,75000.0,64739.0,23256.0,108140.0,365124.0,95984.0,37402.0,365694.0,122308.0,383646.0,275643.0,109468.0,122799.0,66446.0,58434.0,55882.0,67313.0,253012.0,120508.0,493618.0,373563.0,28421.0,218349.0,93023.0,250000.0,82260.0,95411.0,316788.0,90787.0,200711.0,35895.0,72672.0,45455.0,258107.0,79412.0,35496.0,44539.0,587801.0,31725.0,40323.0,44068.0,52197.0,44444.0,34474.0,319059.0,48452.0,127012.0
2006,,107814.0,212113.0,138200.0,67658.0,157748.0,177891.0,99567.0,91667.0,122976.0,87966.0,47226.0,50120.0,239017.0,79044.0,100133.0,384563.0,66667.0,137302.0,274146.0,106557.0,171859.0,80053.0,51000.0,56167.0,15909.0,31872.0,189547.0,164804.0,120283.0,,5539.0,89606.0,217217.0,,377156.0,143975.0,227223.0,364198.0,35767.0,55673.0,104179.0,,134994.0,135505.0,299063.0,137239.0,84053.0,44130.0,66964.0,124979.0,381719.0,72311.0,92006.0,41150.0,86000.0,90942.0,23256.0,150985.0,415698.0,88730.0,89020.0,400000.0,142287.0,372921.0,291537.0,92125.0,150000.0,77754.0,41523.0,51354.0,,199625.0,149600.0,605853.0,383523.0,29167.0,206895.0,92338.0,225000.0,98835.0,97533.0,306408.0,100000.0,206402.0,75363.0,75000.0,45143.0,173033.0,92910.0,35909.0,43499.0,652742.0,32800.0,39063.0,35886.0,43231.0,40000.0,48355.0,310068.0,46125.0,137227.0
2007,,86710.0,238893.0,135238.0,85411.0,173473.0,180000.0,80548.0,90714.0,123960.0,91377.0,40800.0,51429.0,294824.0,80247.0,98091.0,398372.0,66667.0,42197.0,276938.0,94477.0,195431.0,64444.0,42000.0,56452.0,15778.0,34803.0,228799.0,192470.0,137595.0,,9437.0,108635.0,190543.0,,398637.0,148405.0,231128.0,470654.0,35827.0,49796.0,90077.0,,131683.0,135888.0,290340.0,142012.0,80923.0,41664.0,30513.0,168616.0,415957.0,65282.0,54636.0,38249.0,105667.0,66217.0,28837.0,134449.0,421176.0,89590.0,40441.0,400000.0,59225.0,398106.0,337327.0,107645.0,150000.0,71786.0,41598.0,53436.0,,125068.0,164565.0,653929.0,400000.0,27853.0,215343.0,91898.0,228571.0,59557.0,104806.0,316331.0,95036.0,210551.0,41341.0,85000.0,42700.0,162500.0,83120.0,38101.0,64341.0,602474.0,36179.0,40625.0,41447.0,65078.0,39616.0,31445.0,321859.0,48071.0,142001.0
2008,,107351.0,255945.0,139976.0,85312.0,130282.0,200392.0,83909.0,93782.0,123960.0,91363.0,46610.0,69231.0,295271.0,79751.0,102435.0,358013.0,66667.0,131926.0,280537.0,120690.0,198347.0,75795.0,38000.0,55725.0,15690.0,41770.0,239700.0,193099.0,152392.0,,5566.0,116210.0,195583.0,,404476.0,156924.0,230600.0,504982.0,29794.0,43702.0,92607.0,,154607.0,138875.0,307980.0,149817.0,69385.0,36721.0,63707.0,172284.0,403226.0,64931.0,122017.0,33587.0,109821.0,99388.0,27971.0,175992.0,413580.0,90922.0,102929.0,400000.0,164609.0,374593.0,329244.0,102050.0,158571.0,92857.0,51796.0,64102.0,,141238.0,151133.0,616281.0,429743.0,25666.0,189630.0,91523.0,239778.0,78590.0,89335.0,319426.0,100000.0,230557.0,59498.0,81919.0,41900.0,156548.0,89740.0,34631.0,56261.0,706867.0,34583.0,40000.0,56168.0,63374.0,40099.0,48816.0,335105.0,43519.0,149803.0
2009,,101684.0,232110.0,134152.0,32829.0,176608.0,163956.0,98313.0,96540.0,117034.0,87051.0,48458.0,94404.0,320085.0,80588.0,100667.0,351440.0,65625.0,157016.0,284137.0,87582.0,184007.0,72445.0,38000.0,53333.0,15649.0,35881.0,253974.0,208886.0,134855.0,,12899.0,90203.0,192324.0,,424392.0,162389.0,235909.0,464240.0,35248.0,54306.0,98521.0,,137931.0,142776.0,312758.0,154608.0,59721.0,45199.0,46100.0,209428.0,445832.0,64241.0,137301.0,34332.0,106667.0,79701.0,21898.0,141996.0,403377.0,92297.0,97095.0,437579.0,151277.0,397922.0,336554.0,117133.0,140000.0,99219.0,45333.0,65360.0,,137151.0,154596.0,594070.0,379093.0,24398.0,183305.0,91163.0,247449.0,73047.0,83601.0,384731.0,100000.0,217938.0,68613.0,85105.0,43905.0,147267.0,87814.0,35754.0,73306.0,622576.0,36682.0,45887.0,38896.0,77582.0,38782.0,40000.0,389380.0,68316.0,154593.0
2010,,77602.0,247741.0,136989.0,47562.0,156272.0,87226.0,98072.0,99650.0,123372.0,86619.0,47848.0,142221.0,330327.0,79846.0,99977.0,425204.0,65714.0,146023.0,287736.0,105000.0,203042.0,62821.0,35961.0,50888.0,15607.0,36248.0,228393.0,157501.0,125578.0,,5975.0,90302.0,232697.0,,428953.0,148517.0,233839.0,474162.0,28395.0,47845.0,101253.0,,127594.0,150877.0,304560.0,155439.0,92175.0,36077.0,28065.0,171006.0,384748.0,55560.0,127525.0,82923.0,107231.0,80420.0,13078.0,108479.0,444994.0,92581.0,99421.0,475229.0,110178.0,380778.0,262409.0,144159.0,156667.0,106110.0,47757.0,62769.0,,60602.0,162869.0,478049.0,463685.0,23262.0,150248.0,90809.0,244776.0,95011.0,94632.0,451801.0,100000.0,206430.0,84751.0,70000.0,43681.0,149987.0,88437.0,33673.0,51667.0,674935.0,36506.0,52900.0,31701.0,85266.0,39722.0,41053.0,358616.0,82525.0,155432.0
2011,,59462.0,240472.0,136355.0,54234.0,227709.0,56043.0,117667.0,103338.0,126183.0,92598.0,48610.0,185507.0,351655.0,79577.0,99841.0,385351.0,65306.0,88484.0,291336.0,100744.0,212735.0,100000.0,34850.0,53183.0,15562.0,48188.0,246001.0,188197.0,166539.0,,8117.0,96177.0,271034.0,,443631.0,121777.0,217511.0,494950.0,35581.0,55281.0,110921.0,,122205.0,153949.0,319541.0,165272.0,85179.0,39399.0,38661.0,197168.0,505686.0,48517.0,136683.0,101229.0,117444.0,60450.0,11308.0,90971.0,294640.0,84596.0,88017.0,465931.0,135843.0,424059.0,284247.0,152919.0,157893.0,99702.0,48346.0,78460.0,,86590.0,170388.0,782183.0,453425.0,22102.0,170093.0,90479.0,247367.0,98615.0,95257.0,408325.0,102282.0,173360.0,31751.0,70000.0,43477.0,153490.0,88797.0,33072.0,63723.0,672704.0,35606.0,48207.0,22199.0,90694.0,39992.0,45825.0,359740.0,73066.0,165266.0
2012,,68962.0,241210.0,135101.0,53579.0,150194.0,86769.0,83614.0,106803.0,125270.0,94355.0,50249.0,191718.0,346301.0,78333.0,99995.0,204663.0,68000.0,203059.0,294935.0,97127.0,156480.0,68450.0,35269.0,56682.0,15385.0,50658.0,195016.0,191519.0,152780.0,,5908.0,96052.0,219540.0,,336554.0,128391.0,255965.0,497890.0,35700.0,55918.0,64164.0,,122581.0,154779.0,312304.0,172501.0,79744.0,42805.0,50347.0,171133.0,353548.0,38666.0,152961.0,85178.0,124393.0,78625.0,10034.0,126731.0,310423.0,86264.0,75041.0,483586.0,147798.0,364149.0,307334.0,65967.0,155933.0,95403.0,47801.0,72069.0,,115088.0,153437.0,564418.0,452492.0,20924.0,138954.0,89655.0,249958.0,81414.0,89882.0,555308.0,114286.0,212246.0,87594.0,76519.0,43412.0,127506.0,90870.0,33836.0,77088.0,596131.0,36635.0,52000.0,30131.0,106806.0,39547.0,53636.0,347493.0,66960.0,172495.0
2013,,48254.0,241021.0,133919.0,57632.0,139614.0,56571.0,85205.0,106122.0,124942.0,97078.0,57116.0,197316.0,321668.0,79365.0,193122.0,349788.0,67281.0,177419.0,298535.0,103495.0,177305.0,61378.0,34677.0,57762.0,15165.0,57057.0,275111.0,180735.0,170664.0,,14548.0,96243.0,218605.0,,439769.0,162140.0,253294.0,504588.0,586335.0,55000.0,145038.0,,105836.0,165597.0,362135.0,174644.0,85008.0,47479.0,44085.0,210317.0,397167.0,35125.0,164397.0,39013.0,130065.0,69679.0,9742.0,135608.0,322394.0,84563.0,79587.0,501241.0,159486.0,401086.0,253984.0,199364.0,195714.0,99554.0,47859.0,74318.0,,115230.0,139624.0,526243.0,460569.0,19733.0,225807.0,89655.0,252549.0,94860.0,73829.0,447318.0,105449.0,199382.0,54105.0,76005.0,43436.0,247870.0,93793.0,33753.0,83670.0,680343.0,36982.0,51238.0,53407.0,116593.0,38534.0,52791.0,362829.0,114301.0,174636.0
2014,,74680.0,244477.0,132737.0,61523.0,191305.0,97742.0,91430.0,105882.0,124613.0,99801.0,61395.0,212426.0,372187.0,80242.0,141685.0,392275.0,66149.0,234471.0,302134.0,112568.0,202051.0,79788.0,34085.0,58841.0,15343.0,83228.0,284641.0,144702.0,166954.0,,7890.0,96801.0,228980.0,,411318.0,154619.0,241931.0,511286.0,572424.0,54511.0,129288.0,,117651.0,165489.0,402684.0,180104.0,80000.0,52013.0,43623.0,197675.0,449739.0,34759.0,189652.0,27743.0,135738.0,97028.0,9567.0,143151.0,448451.0,69874.0,108058.0,518896.0,181206.0,451858.0,354648.0,172165.0,190543.0,99657.0,47917.0,77892.0,,132946.0,122029.0,594101.0,472283.0,18532.0,256684.0,89772.0,255140.0,114507.0,86609.0,289806.0,106682.0,220027.0,89430.0,73000.0,43459.0,281141.0,92859.0,33669.0,88743.0,689015.0,37329.0,51803.0,36272.0,108318.0,38314.0,53273.0,377903.0,137945.0,180097.0
