,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Swaziland,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Timor-Leste,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1986,21119866.0,290235.0,65.0,1101.0,207.0,62191.0,7058.0,212.0,67.0,18693.0,9.0,75996.0,1157608.0,,6516.0,0.0,1990700.0,83343.0,1129553.0,5.0,37064.0,7708.0,182.0,3274.0,,69227.0,55536.0,18420.0,106599.0,23.0,1005117.0,260414.0,,15247.0,59292.0,579915.0,12504.0,266794.0,572656.0,1052131.0,3089.0,25466.0,330000.0,10357.0,,5732.0,,106916.0,34088.0,9.0,,3.0,92105.0,86037.0,147786.0,44468.0,4918.0,1094408.0,1217674.0,1700.0,,10422.0,0.0,0.0,85480.0,,127109.0,287.0,284494.0,5010.0,40312.0,272834.0,,18076.0,92.0,,197640.0,248.0,,29.0,,,,133420.0,29731.0,25354.0,0.0,0.0,194906.0,497406.0,,1326349.0,1289285.0,7172.0,12048.0,602241.0,579.0,,5923.0,87453.0,20874.0,4073.0,29035.0,10503.0,33540.0,74173.0,0.0,114350.0,,,30.0,4921.0,22.0,43241.0,473000.0,1833760.0,16724.0,9815.0,196284.0,,1475.0,19509.0,1297717.0,60501.0,59572.0,290532.0,411.0,69215.0,3906980.0,13873360.0,,9412550.0,4590.0,21430.0,35000.0,29377.0,12696.0,6386.0,880367.0,,77733.0,293621.0,282737.0,1540.0,6562.0,,,,40057.0,847701.0,57052.0,25370.0,,13907449.0,43246.0,,73168.0,436710.0,33997.0,36993.0,46844.0,50201.0,,460.0,152361.0,156850.0,0.0,258000.0,913799.0,4086.0,663260.0,,7807.0,106.0,490227.0,25.0,2320904.0,33712.0,6.0,54.0,587666.0,24620.0,39.0,3744.0,380317.0,93200.0,0.0,86870.0,,300312.0,,,11792.0
1987,20872902.0,257600.0,65.0,1207.0,236.0,63202.0,8952.0,0.0,65.0,20538.0,9.0,78413.0,1135533.0,,6728.0,0.0,1905500.0,91088.0,1155407.0,5.0,57054.0,7724.0,78.0,4319.0,,134782.0,54957.0,19420.0,116839.0,26.0,910897.0,268868.0,,15741.0,85137.0,539329.0,11097.0,159852.0,585753.0,1050085.0,3703.0,23589.0,280000.0,10361.0,,6138.0,,110081.0,32261.0,9.0,,2.0,93540.0,84966.0,154322.0,46578.0,5198.0,1085495.0,1206851.0,1700.0,,12618.0,0.0,0.0,116240.0,,113344.0,304.0,265204.0,5144.0,41588.0,256700.0,,17522.0,116.0,,184580.0,256.0,,25.0,,,,92638.0,32807.0,26236.0,0.0,0.0,207891.0,508098.0,,1212184.0,1155130.0,5498.0,14684.0,659576.0,610.0,,4428.0,73186.0,24472.0,5205.0,29788.0,9963.0,33540.0,83734.0,0.0,119500.0,,,26.0,4749.0,20.0,50478.0,461000.0,1866282.0,19251.0,13453.0,207024.0,,1363.0,19904.0,1288074.0,64342.0,65180.0,287567.0,413.0,63226.0,3845980.0,13925526.0,,9743000.0,4189.0,29128.0,36000.0,25762.0,12568.0,7117.0,900830.0,,77477.0,319091.0,270424.0,1387.0,7080.0,,,,39124.0,790023.0,56052.0,28795.0,,13957787.0,49220.0,,58948.0,455467.0,36319.0,40465.0,49805.0,54865.0,,489.0,142866.0,145895.0,0.0,252800.0,829736.0,4462.0,609900.0,,8096.0,120.0,465841.0,25.0,2326970.0,32150.0,10.0,53.0,561325.0,25749.0,47.0,4956.0,381393.0,81362.0,0.0,85566.0,,324593.0,,,11660.0
1988,20645033.0,273865.0,65.0,1184.0,261.0,62175.0,7952.0,0.0,65.0,19774.0,9.0,80977.0,1065941.0,,6774.0,0.0,2037120.0,112956.0,1146111.0,5.0,20050.0,8279.0,60.0,3824.0,,140029.0,54714.0,18890.0,116335.0,30.0,931311.0,256103.0,,15360.0,85882.0,531579.0,11802.0,336792.0,601584.0,1041097.0,3205.0,26248.0,300000.0,11087.0,,5999.0,,108876.0,30360.0,9.0,,2.0,96442.0,92147.0,158896.0,49226.0,3875.0,1107218.0,1179978.0,1727.0,,12486.0,0.0,0.0,119350.0,,110269.0,280.0,286007.0,5240.0,43500.0,264595.0,,17116.0,80.0,,181900.0,416.0,,17.0,,,,131805.0,36064.0,18815.0,0.0,0.0,198041.0,519190.0,,967503.0,947453.0,7855.0,14532.0,656404.0,688.0,,4466.0,60811.0,33717.0,5595.0,30885.0,9702.0,35440.0,87484.0,0.0,122370.0,,,38.0,4213.0,20.0,48616.0,526000.0,1855243.0,19559.0,8080.0,197885.0,,1352.0,19706.0,1297218.0,75173.0,68893.0,339776.0,414.0,55861.0,4266060.0,14329500.0,,11649000.0,4768.0,28723.0,41000.0,24648.0,13684.0,8248.0,900511.0,,78100.0,328235.0,258665.0,1321.0,6412.0,,,,40481.0,927100.0,57052.0,32951.0,,14359860.0,49372.0,,94317.0,477706.0,37672.0,42035.0,59278.0,49761.0,,452.0,144000.0,139898.0,0.0,233831.0,825813.0,4619.0,630566.0,,8766.0,123.0,522735.0,25.0,2485451.0,29908.0,12.0,37.0,563027.0,27045.0,49.0,4778.0,383644.0,90381.0,0.0,89771.0,,322782.0,,,12610.0
1989,20455609.0,272651.0,69.0,1091.0,332.0,60704.0,7500.0,0.0,67.0,17850.0,9.0,75120.0,937671.0,,6827.0,0.0,1987880.0,117988.0,1157786.0,5.0,18487.0,8834.0,45.0,3463.0,,145936.0,53225.0,14700.0,115833.0,42.0,969864.0,268181.0,,13215.0,87227.0,536010.0,10667.0,462214.0,539865.0,1043058.0,3382.0,20031.0,288100.0,11089.0,,6902.0,,110019.0,30371.0,9.0,,2.0,98212.0,81040.0,162601.0,40924.0,4262.0,1106073.0,1131676.0,1757.0,,12143.0,0.0,0.0,116550.0,,116547.0,284.0,281574.0,5307.0,46090.0,265022.0,,16108.0,96.0,,178680.0,368.0,,14.0,,,,119031.0,37812.0,18676.0,0.0,0.0,178861.0,526552.0,,781367.0,762880.0,8248.0,15511.0,631474.0,578.0,,4580.0,84979.0,26180.0,4439.0,30672.0,6028.0,35707.0,115639.0,0.0,118602.0,,,39.0,3845.0,20.0,47956.0,495000.0,1893774.0,18717.0,8776.0,194639.0,,1266.0,20209.0,1260782.0,73973.0,72558.0,351993.0,185.0,59797.0,4208660.0,14533678.0,,12595000.0,5301.0,24065.0,41345.0,24125.0,12745.0,8750.0,888428.0,,78500.0,338691.0,335779.0,1681.0,6520.0,,,,39205.0,909200.0,54049.0,32615.0,,14564049.0,43541.0,,67600.0,485788.0,38426.0,41427.0,52021.0,47898.0,,475.0,147057.0,129939.0,0.0,251837.0,883373.0,4528.0,632756.0,,9386.0,130.0,580684.0,26.0,2472340.0,29752.0,14.0,32.0,550320.0,28468.0,36.0,3396.0,373002.0,75641.0,0.0,95132.0,,324852.0,,,8750.0
1990,20102135.0,258021.0,66.0,1111.0,434.0,57957.0,5141.0,20.0,74.0,10464.0,9.0,49758.0,879295.0,,7359.0,0.0,1939950.0,103008.0,1233327.0,5.0,22072.0,10042.0,66.0,2432.0,,137100.0,50839.0,16794.0,142523.0,51.0,973686.0,252837.0,,14430.0,87247.0,508224.0,10538.0,433315.0,584160.0,1069412.0,3815.0,28243.0,240460.0,11283.0,,7332.0,,87946.0,29177.0,9.0,,2.0,96140.0,88281.0,158825.0,41763.0,3933.0,1087586.0,1074981.0,1792.0,,12541.0,0.0,0.0,117100.0,,98090.0,274.0,282394.0,5290.0,47746.0,293236.0,,16299.0,88.0,,187823.0,439.0,,14.0,,,,127728.0,27801.0,25258.0,0.0,0.0,171913.0,515268.0,,544320.0,522249.0,9951.0,14562.0,604646.0,810.0,,4475.0,90173.0,22253.0,2475.0,24028.0,4552.0,36153.0,110876.0,0.0,115734.0,,,22.0,3606.0,18.0,47516.0,515000.0,1912570.0,23642.0,9213.0,171406.0,,1293.0,20296.0,1276433.0,71710.0,71927.0,398306.0,192.0,49133.0,3886820.0,14122824.0,,7120000.0,5392.0,31381.0,40446.0,23961.0,12410.0,5862.0,946819.0,,81800.0,320689.0,517744.0,2001.0,6610.0,,,,36792.0,889400.0,50026.0,34448.0,,14152001.0,47817.0,,74346.0,476022.0,36207.0,39597.0,43778.0,45515.0,,461.0,141500.0,123931.0,0.0,279750.0,778591.0,4675.0,598666.0,,10663.0,153.0,587943.0,24.0,2540013.0,28198.0,12.0,30.0,539199.0,29970.0,24.0,4102.0,368304.0,88561.0,0.0,101155.0,,335307.0,,,5500.0
1991,20527135.0,211112.0,68.0,941.0,480.0,61483.0,7553.0,27.0,85.0,9335.0,0.0,37724.0,925967.0,,7812.0,0.0,1933530.0,95444.0,1106841.0,7.0,20098.0,9672.0,69.0,2479.0,,87100.0,50526.0,19073.0,146993.0,54.0,968792.0,266303.0,,15934.0,90866.0,499263.0,12426.0,387153.0,451327.0,1104555.0,3102.0,27758.0,217000.0,11308.0,,6743.0,,110044.0,27289.0,,,3.0,99161.0,85287.0,156575.0,36318.0,4096.0,1078387.0,1113964.0,1856.0,,12556.0,0.0,0.0,113040.0,,95147.0,301.0,280957.0,5424.0,46100.0,289717.0,,16289.0,104.0,,182125.0,513.0,,11.0,,,,115482.0,32153.0,24544.0,0.0,0.0,128984.0,547535.0,,649622.0,629524.0,6783.0,13796.0,609717.0,738.0,,4353.0,74073.0,23311.0,1162.0,27443.0,8702.0,32076.0,127322.0,0.0,116715.0,,,16.0,3329.0,12.0,36588.0,542000.0,1817649.0,24244.0,10062.0,171838.0,,1137.0,20003.0,1207883.0,68166.0,76008.0,395641.0,204.0,53971.0,4010280.0,14443910.0,,6983000.0,5691.0,34380.0,37355.0,25156.0,14054.0,5501.0,787935.0,0.0,83300.0,326540.0,391707.0,1651.0,6655.0,,,,35039.0,884556.0,50026.0,35940.0,,14471199.0,48762.0,,144612.0,426800.0,35200.0,37668.0,55912.0,32410.0,,527.0,128000.0,119792.0,0.0,272138.0,791011.0,4114.0,581000.0,,10464.0,164.0,600607.0,21.0,2529709.0,31163.0,14.0,33.0,545548.0,31558.0,19.0,3325.0,366435.0,84481.0,0.0,103908.0,,320866.0,,,6000.0
1992,,206329.0,59.0,852.0,480.0,59314.0,8058.0,27.0,86.0,8360.0,0.0,56269.0,845263.0,,7419.0,0.0,1847920.0,91219.0,1078840.0,8.0,15345.0,9651.0,47.0,2493.0,127907.0,78200.0,50047.0,23041.0,135375.0,61.0,1027055.0,237113.0,27586.0,15090.0,106276.0,512774.0,10769.0,405216.0,,1128249.0,3006.0,28480.0,216000.0,12616.0,3460600.0,4163.0,34650.0,96077.0,25291.0,,67723.0,2.0,104021.0,87443.0,161400.0,28603.0,3258.0,1056982.0,1077046.0,1984.0,171900.0,12864.0,0.0,0.0,113539.0,43846.0,83850.0,356.0,290977.0,4810.0,46320.0,269937.0,,16284.0,94.0,894300.0,210360.0,445.0,,11.0,41112.0,239372.0,15099800.0,128229.0,33598.0,24735.0,0.0,0.0,152302.0,602929.0,,625399.0,610054.0,6875.0,17963.0,598009.0,826.0,,4590.0,90685.0,22403.0,3613.0,28198.0,8003.0,31776.0,116811.0,0.0,114250.0,16279.0,,19.0,3318.0,10.0,49381.0,543000.0,1862889.0,22163.0,12669.0,144880.0,68500.0,1043.0,20580.0,1177158.0,66868.0,80479.0,402387.0,204.0,58770.0,4001280.0,14079001.0,42893.0,7372000.0,5834.0,36745.0,36285.0,24693.0,9172.0,3994.0,1030299.0,0.0,82600.0,302885.0,459165.0,1625.0,6510.0,,,,41290.0,863230.0,47024.0,38540.0,206902.0,14104291.0,45916.0,299345.0,129870.0,429998.0,34100.0,40324.0,61452.0,50482.0,100620.0,559.0,125500.0,118736.0,0.0,288380.0,778769.0,4600.0,514000.0,101970.0,10406.0,191.0,660122.0,18.0,2573610.0,28195.0,15.0,19.0,542967.0,33180.0,20.0,5269.0,377935.0,83449.0,0.0,88188.0,66326.0,338124.0,,2926250.0,3000.0
1993,,186826.0,57.0,709.0,503.0,62430.0,9556.0,28.0,87.0,23600.0,0.0,59780.0,870784.0,,7360.0,0.0,1656000.0,94489.0,1098870.0,7.0,17442.0,9644.0,58.0,2718.0,115446.0,94000.0,49099.0,19330.0,123723.0,57.0,1148370.0,236777.0,25358.0,15540.0,111280.0,467257.0,10487.0,585767.0,,1050631.0,3307.0,28236.0,230000.0,12546.0,3256550.0,3141.0,30471.0,84000.0,23286.0,,68900.0,3.0,96280.0,67760.0,163052.0,26044.0,3443.0,1056033.0,1027980.0,1887.0,128370.0,12738.0,0.0,1499.0,117290.0,53006.0,77799.0,378.0,260000.0,4851.0,39356.0,257008.0,187871.0,26098.0,108.0,865500.0,220210.0,425.0,,6.0,37710.0,251650.0,14177000.0,114151.0,31124.0,25136.0,0.0,0.0,151753.0,628070.0,9928.0,565289.0,547848.0,7053.0,21275.0,613317.0,854.0,211831.0,4880.0,75599.0,23982.0,5374.0,27663.0,8003.0,35856.0,115677.0,0.0,113905.0,15719.0,,12.0,4091.0,7.0,57675.0,461000.0,1872124.0,28684.0,9498.0,,74700.0,893.0,20730.0,1140735.0,46966.0,82800.0,418181.0,204.0,63990.0,3910740.0,14400111.0,39755.0,7151000.0,6122.0,35228.0,37240.0,20688.0,14296.0,6884.0,1053795.0,0.0,80300.0,309020.0,361845.0,1574.0,5238.0,,,154235.0,40543.0,816379.0,45023.0,40890.0,231204.0,14423397.0,48480.0,304973.0,125207.0,533711.0,35500.0,34936.0,54017.0,57047.0,94040.0,589.0,123500.0,112663.0,0.0,290291.0,790869.0,7363.0,492000.0,98010.0,10875.0,206.0,698466.0,15.0,2583398.0,34675.0,16.0,34.0,603563.0,34571.0,20.0,7391.0,,86781.0,0.0,101219.0,84053.0,342545.0,,2652805.0,2250.0
1994,,200591.0,65.0,627.0,521.0,61813.0,10073.0,27.0,93.0,13531.0,0.0,50879.0,808260.0,,6651.0,0.0,1696260.0,88752.0,1104574.0,7.0,17240.0,9336.0,55.0,2804.0,135252.0,71300.0,49197.0,14309.0,71650.0,54.0,1102320.0,244842.0,26130.0,15201.0,103360.0,447319.0,11704.0,557586.0,,1025987.0,3559.0,31538.0,230000.0,12549.0,3488050.0,3357.0,24668.0,87500.0,20383.0,,105100.0,3.0,98255.0,71657.0,168172.0,21262.0,3126.0,1061528.0,1008100.0,1963.0,107570.0,12852.0,0.0,1794.0,127411.0,42510.0,83547.0,404.0,253000.0,4961.0,43218.0,262003.0,151912.0,58817.0,87.0,985200.0,203957.0,257.0,,2.0,36610.0,339550.0,15219800.0,103201.0,33434.0,26739.0,0.0,0.0,165066.0,649015.0,9519.0,683524.0,666284.0,7276.0,18669.0,637187.0,1036.0,254163.0,5193.0,95204.0,18582.0,4617.0,27698.0,8004.0,40268.0,118602.0,0.0,115080.0,15587.0,,16.0,4616.0,7.0,59925.0,461000.0,1858337.0,27498.0,15541.0,,67500.0,829.0,20051.0,1171772.0,47324.0,74823.0,432616.0,222.0,65537.0,3600720.0,14210174.0,45223.0,7227000.0,6492.0,36263.0,38390.0,18231.0,13324.0,3836.0,985184.0,0.0,82300.0,312719.0,320331.0,1565.0,6160.0,,,405644.0,38642.0,776705.0,45023.0,40885.0,274405.0,14230557.0,47467.0,294999.0,125427.0,341339.0,36500.0,29366.0,59715.0,50714.0,84930.0,598.0,117307.0,112730.0,0.0,341254.0,814131.0,6680.0,561400.0,94070.0,15511.0,139.0,719769.0,12.0,2740563.0,31164.0,16.0,35.0,599089.0,36145.0,21.0,6651.0,,96587.0,0.0,105449.0,68267.0,315426.0,,2823200.0,2500.0
1995,,237294.0,73.0,758.0,579.0,64397.0,13054.0,31.0,106.0,13764.0,8.0,45227.0,745917.0,,6385.0,0.0,1891200.0,85559.0,1166019.0,7.0,16875.0,9339.0,52.0,2737.0,128426.0,55960.0,50257.0,14286.0,53420.0,60.0,1212144.0,236382.0,34713.0,14172.0,84609.0,454731.0,12082.0,743594.0,,994839.0,3740.0,30776.0,243000.0,12870.0,2521710.0,3926.0,23145.0,78000.0,19609.0,,101025.0,3.0,97252.0,78337.0,170929.0,23500.0,4350.0,1092542.0,1042017.0,2115.0,116300.0,13484.0,0.0,3950.0,132603.0,39575.0,81863.0,237.0,261000.0,4853.0,44449.0,285889.0,132948.0,81100.0,84.0,916300.0,218697.0,458.0,,2.0,30310.0,340100.0,15438200.0,155815.0,33067.0,25575.0,0.0,0.0,163070.0,620921.0,9789.0,754703.0,737828.0,6411.0,23096.0,641946.0,932.0,284938.0,5390.0,85817.0,23629.0,4933.0,26958.0,8002.0,40107.0,119176.0,0.0,103230.0,15195.0,,29.0,5287.0,7.0,59435.0,461000.0,1955263.0,26306.0,11438.0,,73300.0,998.0,20466.0,1218791.0,60481.0,76115.0,408336.0,226.0,68004.0,4036890.0,14902980.0,45715.0,7294000.0,5904.0,34034.0,37495.0,19101.0,19424.0,5929.0,990680.0,8.0,83300.0,294569.0,338506.0,1659.0,6057.0,,,397510.0,41134.0,779837.0,48025.0,41850.0,301946.0,14922589.0,47274.0,233002.0,134458.0,531639.0,35000.0,30789.0,71827.0,60397.0,85077.0,581.0,121926.0,110851.0,0.0,307992.0,772043.0,6864.0,595400.0,99500.0,14515.0,141.0,764291.0,9.0,2689399.0,34438.0,6.0,24.0,581166.0,37904.0,36.0,6932.0,,95142.0,0.0,87241.0,82701.0,253375.0,,3172000.0,3780.0
1996,,232206.0,85.0,721.0,604.0,65622.0,14052.0,35.0,83.0,14863.0,7.0,46616.0,728060.0,,7232.0,0.0,1768080.0,81079.0,1152299.0,6.0,17781.0,9126.0,48.0,2921.0,142023.0,54214.0,52122.0,14641.0,59553.0,54.0,1283434.0,234676.0,41382.0,17280.0,84582.0,378256.0,11468.0,757866.0,,975373.0,4121.0,30958.0,261000.0,11580.0,2597010.0,5229.0,36123.0,85000.0,19107.0,,102246.0,4.0,100086.0,80107.0,172750.0,26017.0,4282.0,1099480.0,1066002.0,2100.0,126300.0,15045.0,1.0,3961.0,126268.0,45060.0,92949.0,370.0,290000.0,7235.0,44246.0,283831.0,135966.0,28377.0,60.0,872000.0,223192.0,291.0,,1.0,39510.0,379850.0,15515300.0,104647.0,34070.0,25163.0,0.0,0.0,172120.0,612124.0,11239.0,747929.0,730147.0,5802.0,20718.0,646063.0,1034.0,265126.0,5627.0,85570.0,23043.0,3472.0,27491.0,9001.0,45035.0,106504.0,0.0,107729.0,14293.0,,25.0,5300.0,8.0,66311.0,564000.0,1992408.0,31186.0,13298.0,,75700.0,948.0,20649.0,1213709.0,58550.0,84629.0,429873.0,229.0,76320.0,4015676.0,14869701.0,41610.0,7349700.0,5651.0,32453.0,39835.0,19132.0,18952.0,5321.0,1205669.0,7.0,74600.0,293759.0,281521.0,1510.0,6476.0,,,380475.0,36205.0,738557.0,52027.0,42495.0,292804.0,14888808.0,50150.0,281136.0,140780.0,428628.0,35300.0,33664.0,70318.0,63896.0,87865.0,505.0,126271.0,107893.0,1.0,321776.0,1056478.0,7462.0,618400.0,111030.0,18122.0,134.0,808474.0,8.0,2720026.0,36295.0,7.0,22.0,599757.0,39757.0,32.0,5445.0,,77883.0,0.0,87436.0,74668.0,304098.0,,3209200.0,6760.0
1997,,269106.0,73.0,721.0,584.0,61441.0,13047.0,0.0,73.0,12170.0,7.0,45921.0,686178.0,,6530.0,0.0,1690410.0,77453.0,1124277.0,5.0,14973.0,10055.0,34.0,2509.0,120575.0,30400.0,67257.0,16022.0,65883.0,21.0,1211260.0,223923.0,40237.0,14747.0,88203.0,497890.0,12640.0,501248.0,,992351.0,4141.0,33202.0,265000.0,11893.0,2479710.0,5215.0,47079.0,57500.0,19607.0,,92900.0,3.0,102173.0,94733.0,171657.0,34042.0,4155.0,1094995.0,1117950.0,2378.0,124050.0,15717.0,0.0,4234.0,127675.0,42330.0,83055.0,365.0,295000.0,7309.0,45972.0,326826.0,147387.0,25927.0,59.0,876500.0,228446.0,291.0,,1.0,65510.0,360300.0,13548300.0,111878.0,32403.0,22498.0,0.0,0.0,125359.0,618892.0,14047.0,763889.0,748916.0,4648.0,20802.0,632582.0,873.0,236797.0,5690.0,100528.0,18680.0,2286.0,29141.0,8001.0,48818.0,126833.0,0.0,112790.0,14549.0,,28.0,5544.0,8.0,46834.0,491000.0,1972787.0,34963.0,14315.0,,82000.0,894.0,20192.0,1203129.0,59423.0,88350.0,425689.0,249.0,69778.0,3712939.0,14405622.0,41522.0,7472600.0,5465.0,36090.0,44080.0,20718.0,16996.0,4562.0,1090678.0,6.0,76100.0,303956.0,301964.0,1031.0,6270.0,,,385098.0,33719.0,707717.0,55026.0,43705.0,272826.0,14425228.0,51874.0,279596.0,144273.0,520104.0,32400.0,29921.0,62483.0,49600.0,83332.0,539.0,127026.0,102096.0,1.0,300723.0,901372.0,5836.0,602700.0,101890.0,16284.0,90.0,841960.0,6.0,2656048.0,39514.0,12.0,20.0,566114.0,41710.0,72.0,5943.0,,75823.0,0.0,76622.0,73777.0,293440.0,,2946400.0,8095.0
1998,,227527.0,84.0,564.0,496.0,64534.0,13054.0,65.0,89.0,12768.0,7.0,41952.0,754880.0,,6048.0,0.0,1611660.0,88068.0,1225622.0,5.0,16738.0,9908.0,33.0,3066.0,116852.0,25300.0,56563.0,15903.0,79057.0,20.0,1331586.0,241537.0,39028.0,16740.0,99733.0,399699.0,14037.0,587130.0,,780899.0,4244.0,31676.0,265000.0,13910.0,1533433.0,5574.0,43987.0,69000.0,19206.0,,107240.0,3.0,102777.0,67966.0,174687.0,38211.0,4779.0,1161796.0,1082953.0,2117.0,104914.0,16139.0,0.0,2711.0,132442.0,39230.0,74094.0,368.0,284490.0,7372.0,48487.0,281455.0,120190.0,16110.0,56.0,814000.0,207689.0,172.0,,1.0,54360.0,329085.0,12662100.0,117625.0,32741.0,21594.0,0.0,0.0,118413.0,674652.0,15645.0,751255.0,734518.0,5222.0,20368.0,645199.0,854.0,280743.0,5512.0,101285.0,21558.0,3638.0,23164.0,7001.0,45968.0,123591.0,0.0,99115.0,13718.0,,29.0,6047.0,7.0,106149.0,560000.0,1952391.0,35146.0,15944.0,,78000.0,831.0,20714.0,1165559.0,59112.0,91528.0,422585.0,193.0,94511.0,3369842.0,14497913.0,41501.0,7582300.0,6474.0,22221.0,59770.0,19589.0,14946.0,5191.0,736351.0,6.0,76300.0,338832.0,307451.0,1320.0,6240.0,,,361750.0,45823.0,651002.0,48024.0,43170.0,252652.0,14517119.0,50895.0,227662.0,122696.0,453002.0,33300.0,22346.0,61267.0,55091.0,88550.0,550.0,121019.0,94167.0,1.0,299686.0,870547.0,6480.0,553000.0,94780.0,16146.0,89.0,891660.0,5.0,2534989.0,43412.0,5.0,20.0,555028.0,43769.0,87.0,5913.0,,88122.0,0.0,72150.0,92883.0,255456.0,,2476100.0,7685.0
1999,,245571.0,98.0,475.0,571.0,62606.0,13062.0,88.0,91.0,12745.0,7.0,37052.0,777919.0,,5634.0,0.0,1736900.0,91954.0,1186339.0,5.0,17434.0,8087.0,28.0,2792.0,124408.0,21200.0,61243.0,16174.0,68852.0,30.0,1271553.0,250391.0,42434.0,15300.0,94476.0,360350.0,13569.0,470287.0,,803038.0,4909.0,32144.0,238200.0,14078.0,1490508.0,7311.0,45544.0,75000.0,18777.0,,128905.0,3.0,102956.0,72728.0,180169.0,41336.0,4959.0,1164684.0,1119979.0,2155.0,100246.0,17371.0,0.0,3913.0,141980.0,36750.0,84233.0,401.0,265121.0,7220.0,50460.0,251745.0,138676.0,67120.0,57.0,820800.0,200205.0,237.0,,2.0,47500.0,321700.0,11925200.0,123160.0,32341.0,23523.0,0.0,0.0,133649.0,681050.0,15273.0,787400.0,769966.0,4672.0,19538.0,657015.0,745.0,267197.0,3627.0,127149.0,20871.0,3432.0,23138.0,7000.0,46020.0,122166.0,0.0,108604.0,15420.0,,63.0,6352.0,5.0,53622.0,563000.0,1966425.0,32281.0,10292.0,,84155.0,814.0,20897.0,1174707.0,58426.0,87724.0,423978.0,305.0,97254.0,3691503.0,14441266.0,45300.0,7601600.0,7203.0,26117.0,105490.0,20130.0,17180.0,4507.0,661368.0,7.0,74700.0,336195.0,377052.0,1505.0,6212.0,,,342693.0,38138.0,652360.0,46024.0,44630.0,242671.0,14460042.0,46061.0,232860.0,75279.0,483374.0,31600.0,18919.0,53427.0,51445.0,79362.0,530.0,121633.0,93161.0,1.0,322083.0,980322.0,6969.0,591000.0,119029.0,17337.0,98.0,960107.0,3.0,2535747.0,40032.0,1.0,24.0,556438.0,46348.0,84.0,5384.0,,92623.0,0.0,72153.0,45420.0,280720.0,,2094200.0,7175.0
