,Burundi,"China, Taiwan Province of",Mozambique,Croatia,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,United Republic of Tanzania,Thailand,Ethiopia,Kenya,Maldives,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Malawi,Melanesia,Papua New Guinea,Eritrea,New Caledonia,Rwanda,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,Slovenia,United Arab Emirates,Senegal,Madagascar,Tajikistan,Haiti,Ukraine,Guinea,Botswana,Saudi Arabia,Fiji,Chad,Lesotho,Sri Lanka,Uruguay,Azerbaijan,Egypt,Mauritania,China,Uzbekistan,Colombia,Lebanon,Kyrgyzstan,Micronesia (Federated States of),Occupied Palestinian Territory,Guinea-Bissau,Kazakhstan,South Africa,Hungary,France,Togo,Micronesia,"China, mainland",Russian Federation,Nicaragua,Uganda,Costa Rica,Bolivia (Plurinational State of),Peru,Yemen,Serbia and Montenegro,Gambia,Cameroon,Serbia,Cuba,Sudan (former),Dominican Republic,South Sudan,Namibia,Benin,Pakistan,Japan,Pacific Islands Trust Territory,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Spain,Belize,Bulgaria,United States of America,Bangladesh,Zambia,Democratic Republic of the Congo,Sudan,Somalia,Czechoslovakia,Nigeria,Czechia,Argentina,Paraguay,Democratic People's Republic of Korea,India,El Salvador,Austria,Niger,Morocco,Ethiopia PDR,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Mali,Albania,Slovakia,Italy,Central African Republic,Sierra Leone,Australia,Panama,Ghana,Netherlands,Oman,Angola,Swaziland,Republic of Moldova,Turkey
1991,58000.0,26367.0,461541.0,-1.0,-1.0,1362000.0,161.0,6905.0,173603.0,600000.0,192533.0,-1.0,114711.0,1.0,-1.0,1000.0,113790.0,31035.0,460.0,420.0,-1.0,24.0,160000.0,377801.0,3814.0,66150.0,130.0,-1,-1.0,99636.0,1405.0,-1.0,110000.0,-1.0,16640.0,90100.0,124083.0,15.0,502460.0,18601.0,123.0,29100.0,-1.0,136016.0,128904.0,1414100.0,-1.0,256500.0,1300.0,-1.0,-1.0,-1.0,13110.0,-1.0,166000.0,17465.0,71700.0,191600.0,-1.0,1387733.0,-1.0,47880.0,244949.0,320.0,14635.0,10281.0,382051.0,-1.0,12640.0,520000.0,-1.0,1220.0,5100191.0,8601.0,-1.0,34000.0,147162.0,382700.0,0.0,-1.0,2300.0,-1,278459.0,18700.0,1642.0,4358.0,3994000.0,585.0,31790.0,8690.0,-1.0,350000.0,132.0,5538000.0,-1,676000.0,10007.0,14068.0,12360000.0,123130.0,-1.0,2175685.0,32600.0,517150.0,1502.0,1380912.0,86000.0,3800.0,3980.0,73556.0,0.0,106.0,-1,6000.0,45000.0,706583.0,15000.0,-1.0,27138.0,18041.0,39300.0,377801.0,9703.0,262600.0,-1,860.0,-1.0,790.0,-1.0,-1.0
1992,58000.0,24971.0,416808.0,140.0,-1.0,1369200.0,185.0,7966.0,164301.0,683071.0,173120.0,-1.0,114972.0,1.0,268.0,1000.0,74100.0,27668.0,572.0,500.0,-1.0,58.0,150000.0,569137.0,-1.0,69440.0,80.0,-1,-1.0,131398.0,1389.0,279.0,120000.0,14000.0,17795.0,55000.0,126742.0,14.0,523137.0,31797.0,145.0,48100.0,-1.0,149389.0,99906.0,1323871.0,7590.0,245005.0,1314.0,100.0,-1.0,-1.0,12491.0,850.0,191000.0,14112.0,100900.0,144800.0,-1.0,1298900.0,32400.0,50540.0,250000.0,0.0,15150.0,1408.0,432761.0,2949.0,12930.0,500000.0,-1.0,1216.0,6200000.0,6750.0,-1.0,22600.0,143432.0,403400.0,0.0,-1.0,2356.0,-1,229147.0,8700.0,1821.0,4731.0,4876500.0,603.0,40323.0,8946.0,-1.0,300000.0,152.0,5474000.0,-1,764000.0,17770.0,9471.0,13041000.0,148890.0,-1.0,2530518.0,32100.0,461270.0,707.0,1375805.0,-1.0,8200.0,1790.0,68138.0,0.0,126.0,-1,5000.0,47000.0,933834.0,23684.0,-1.0,30165.0,16326.0,37000.0,569137.0,7000.0,307300.0,-1,900.0,-1.0,800.0,1200.0,-1.0
1993,58000.0,25414.0,345217.0,147.0,-1.0,1161728.0,140.0,7150.0,139787.0,641610.0,146080.0,448210.0,120181.0,2.0,150.0,1000.0,148710.0,43873.0,644.0,600.0,1403000.0,30.0,100000.0,427000.0,-1.0,67480.0,20.0,-1,-1.0,126360.0,1410.0,218.0,130000.0,7000.0,19030.0,72388.0,145561.0,14.0,495770.0,40930.0,130.0,41500.0,-1.0,146055.0,156324.0,1367414.0,6900.0,201757.0,1320.0,100.0,-1.0,-1.0,15456.0,800.0,239000.0,10180.0,83000.0,196050.0,-1.0,1342000.0,16320.0,53967.0,255000.0,-1.0,37180.0,3618.0,456819.0,2041.0,8123.0,510000.0,-1.0,1050.0,4683840.0,6929.0,-1.0,30000.0,138341.0,364700.0,-1.0,-1.0,2400.0,-1,210000.0,4885.0,2478.0,3700.0,3608200.0,542.0,46563.0,9200.0,-1.0,280000.0,-1.0,5605000.0,-1,723450.0,14176.0,8790.0,12710000.0,134120.0,-1.0,2236976.0,27500.0,-1.0,516.0,877663.0,-1.0,5600.0,1180.0,77224.0,0.0,71.0,-1,4595.0,51000.0,1031131.0,-1.0,109.0,38000.0,17110.0,35150.0,427000.0,5095.0,309600.0,-1,1000.0,-1.0,700.0,1300.0,-1.0
1994,45000.0,24173.0,383316.0,136.0,-1.0,1248502.0,105.0,5681.0,165781.0,663700.0,167200.0,753990.0,125000.0,2.0,92.0,1000.0,175040.0,54482.0,793.0,700.0,131000.0,80.0,80000.0,499461.0,-1.0,51218.0,0.0,-1,-1.0,141947.0,1440.0,252.0,120000.0,5000.0,20355.0,170000.0,161507.0,13.0,614669.0,69350.0,136.0,23574.0,-1.0,158030.0,255000.0,1392973.0,6700.0,219285.0,1097.0,90.0,-1.0,-1.0,15427.0,700.0,227000.0,7014.0,47700.0,203596.0,-1.0,1368800.0,10500.0,48783.0,260000.0,-1.0,23945.0,999.0,448425.0,1999.0,8431.0,480000.0,-1.0,1508.0,6427260.0,6197.0,-1.0,48500.0,145001.0,438200.0,-1.0,-1.0,3500.0,-1,215552.0,20500.0,1756.0,3800.0,3594000.0,465.0,55245.0,9494.0,-1.0,621200.0,-1.0,5738000.0,-1,612580.0,17091.0,10796.0,11514000.0,121660.0,-1.0,2003119.0,29200.0,-1.0,925.0,1251830.0,-1.0,7600.0,2330.0,76538.0,20.0,164.0,-1,4000.0,50000.0,976610.0,-1.0,100.0,39393.0,26183.0,28700.0,499461.0,5141.0,299200.0,-1,1200.0,-1.0,1300.0,1200.0,-1.0
1995,50000.0,22964.0,430276.0,133.0,-1.0,1445695.0,105.0,4592.0,153961.0,689500.0,128960.0,919830.0,132850.0,1.0,56.0,1000.0,130990.0,61633.0,880.0,800.0,130072.0,70.0,67093.0,686246.0,-1.0,38431.0,30.0,-1,-1.0,148414.0,1418.0,318.0,118844.0,10400.0,21770.0,106194.0,180708.0,10.0,675215.0,8579.0,241.0,43600.0,-1.0,147697.0,246442.0,1237964.0,7600.0,180751.0,1130.0,80.0,4.0,-1.0,16751.0,100.0,143000.0,6648.0,46000.0,199181.0,4.0,1215000.0,10600.0,28224.0,266000.0,-1.0,35045.0,979.0,448389.0,2337.0,13987.0,530000.0,-1.0,1553.0,5045000.0,7031.0,-1.0,29000.0,142844.0,417800.0,-1.0,-1.0,4500.0,-1,222527.0,6400.0,1864.0,2400.0,3340000.0,459.0,40365.0,21668.0,-1.0,396577.0,-1.0,6095000.0,-1,476890.0,17474.0,5000.0,11326000.0,134260.0,-1.0,1934926.0,29200.0,-1.0,1141.0,1372350.0,-1.0,5775.0,300.0,74986.0,21.0,212.0,-1,3000.0,52000.0,852729.0,-1.0,83.0,34417.0,29959.0,25700.0,686246.0,8000.0,334500.0,-1,1400.0,-1.0,1989.0,1219.0,-1.0
1996,50000.0,13228.0,437000.0,109.0,-1.0,1378730.0,100.0,6816.0,196753.0,665500.0,134240.0,1331600.0,134000.0,0.0,95.0,1000.0,193800.0,76029.0,912.0,900.0,159126.0,0.0,75000.0,769928.0,-1.0,39549.0,40.0,-1,-1.0,148646.0,1431.0,263.0,118000.0,7000.0,23285.0,164408.0,183635.0,12.0,583988.0,42054.0,204.0,30305.0,136.0,138686.0,211319.0,1305228.0,8400.0,134815.0,1007.0,80.0,4.0,219.0,24750.0,36.0,174120.0,5588.0,55000.0,248839.0,4.0,1292000.0,15010.0,53688.0,271000.0,-1.0,35040.0,561.0,426579.0,2292.0,12699.0,493072.0,-1.0,1054.0,6552840.0,6294.0,-1.0,36800.0,144698.0,369600.0,-1.0,-1.0,5000.0,-1,201627.0,9300.0,1801.0,3800.0,4780000.0,492.0,47839.0,22022.0,-1.0,326688.0,-1.0,6191000.0,-1,549930.0,15526.0,4080.0,11400000.0,119420.0,-1.0,2115360.0,36300.0,-1.0,1524.0,2184720.0,-1.0,7311.0,2000.0,73748.0,77.0,187.0,-1,2923.0,50000.0,541185.0,-1.0,83.0,35331.0,32672.0,27000.0,769928.0,10000.0,314300.0,-1,1500.0,-1.0,1400.0,257.0,-1.0
1997,55000.0,12556.0,452436.0,128.0,246000.0,1385758.0,0.0,4766.0,274623.0,622400.0,104320.0,1443410.0,134126.0,17.0,49.0,1000.0,194350.0,83859.0,1072.0,1000.0,195140.0,60.0,108894.0,544000.0,-1.0,39620.0,30.0,-1,-1.0,154476.0,1444.0,197.0,130000.0,8300.0,24905.0,68469.0,182423.0,12.0,735464.0,36058.0,206.0,38800.0,130.0,155975.0,141671.0,1096456.0,8500.0,102620.0,1010.0,40.0,4.0,228.0,15000.0,48.0,161000.0,5137.0,68800.0,206809.0,4.0,1083900.0,9600.0,53507.0,276000.0,-1.0,30545.0,250.0,429656.0,1537.0,13432.0,450000.0,-1.0,872.0,6556000.0,8541.0,-1.0,25400.0,149086.0,390300.0,-1.0,-1.0,5000.0,-1,185492.0,10198.0,1875.0,3500.0,3706000.0,471.0,44684.0,7186.0,-1.0,442957.0,-1.0,6589000.0,-1,678250.0,15982.0,5241.0,10878400.0,124408.0,-1.0,1883287.0,22500.0,-1.0,1591.0,1877356.0,-1.0,5300.0,45.0,73420.0,37.0,170.0,-1,2889.0,55607.0,573034.0,-1.0,41.0,30193.0,33000.0,28000.0,544000.0,8000.0,323600.0,-1,1700.0,-1.0,1062.0,417.0,-1.0
1998,54000.0,10734.0,480000.0,130.0,239500.0,1408200.0,0.0,4645.0,331967.0,596200.0,97399.0,981710.0,118824.0,45.0,0.0,1000.0,140100.0,67938.0,1184.0,1124.0,236231.0,49.0,114639.0,507000.0,-1.0,42308.0,20.0,-1,-1.0,201756.0,1458.0,71.0,128621.0,4600.0,26635.0,27000.0,180100.0,12.0,711735.0,15453.0,110.0,27100.0,140.0,158232.0,156004.0,980174.0,8358.0,62627.0,1012.0,11.0,4.0,105.0,12497.0,39.0,131277.0,4502.0,64750.0,203900.0,4.0,969440.0,7700.0,41082.0,280000.0,-1.0,45040.0,59.0,458282.0,1553.0,12232.0,503246.0,-1.0,612.0,6314000.0,8500.0,-1.0,19800.0,167880.0,382700.0,-1.0,-1.0,5000.0,-1,182803.0,12600.0,1678.0,3400.0,3125000.0,810.0,35864.0,7391.0,-1.0,239560.0,-1.0,6635000.0,-1,782110.0,14342.0,5500.0,9794300.0,109340.0,-1.0,2241343.0,31800.0,-1.0,1154.0,1953073.0,-1.0,7200.0,1550.0,82238.0,603.0,550.0,-1,2855.0,55291.0,616630.0,-1.0,60.0,29061.0,34226.0,23000.0,507000.0,500.0,332360.0,-1,1850.0,-1.0,1000.0,224.0,-1.0
1999,50000.0,6694.0,426000.0,156.0,251700.0,1330479.0,58.0,3851.0,352394.0,659868.0,87040.0,1069400.0,141370.0,45.0,-1.0,1000.0,150200.0,59310.0,1153.0,1100.0,236372.0,41.0,129261.0,587000.0,-1.0,42350.0,20.0,-1,-1.0,230196.0,1473.0,98.0,130000.0,5600.0,28490.0,48711.0,155399.0,12.0,644723.0,30067.0,200.0,29700.0,0.0,165403.0,177764.0,985694.0,5000.0,60324.0,1000.0,85.0,4.0,100.0,15400.0,40.0,98900.0,4928.0,51700.0,176663.0,4.0,979000.0,32900.0,41738.0,275000.0,-1.0,69940.0,64.0,367506.0,1629.0,16200.0,242218.0,-1.0,320.0,4529600.0,2582.0,-1.0,18800.0,154564.0,357400.0,-1.0,-1.0,5000.0,-1,156298.0,9400.0,2828.0,2800.0,3457700.0,810.0,36657.0,7584.0,-1.0,277740.0,-1.0,6678000.0,-1,734800.0,16189.0,6000.0,10251100.0,106365.0,-1.0,2098668.0,29200.0,-1.0,1215.0,1913109.0,-1.0,1700.0,1550.0,82898.0,29.0,1500.0,-1,2822.0,56466.0,733037.0,-1.0,19.0,31473.0,47000.0,22400.0,587000.0,560.0,311700.0,-1,2100.0,-1.0,912.0,120.0,-1.0
2000,49476.0,5396.0,333055.0,163.0,250500.0,1225223.0,55.0,3522.0,523970.0,736200.0,85424.0,1011150.0,122493.0,43.0,-1.0,1000.0,175230.0,55030.0,1224.0,1142.0,150558.0,70.0,174195.0,622267.0,-1.0,42280.0,120.0,-1,-1.0,165394.0,1343.0,85.0,140000.0,14400.0,30470.0,72000.0,158582.0,11.0,650972.0,25831.0,160.0,12400.0,2.0,162597.0,161790.0,894956.0,5500.0,43798.0,900.0,13.0,4.0,162.0,27000.0,29.0,142200.0,4214.0,59600.0,183149.0,4.0,889560.0,96800.0,46263.0,280000.0,-1.0,42743.0,125.0,359632.0,2524.0,19700.0,350000.0,-1.0,350.0,4195000.0,4142.0,-1.0,22000.0,176533.0,353600.0,-1.0,-1.0,3000.0,-1,286697.0,8842.0,1994.0,4100.0,3126630.0,810.0,39281.0,9153.0,-1.0,349593.0,-1.0,6885000.0,-1,719598.0,26222.0,6500.0,9856400.0,93940.0,-1.0,2155556.0,16100.0,-1.0,2323.0,1899201.0,-1.0,1600.0,7500.0,66615.0,60.0,2400.0,-1,2790.0,57668.0,674768.0,-1.0,60.0,34581.0,48000.0,6231.0,622267.0,490.0,288700.0,-1,2200.0,30000.0,940.0,408.0,-1.0
2001,55000.0,4489.0,305000.0,179.0,229900.0,1478359.0,76.0,3717.0,486185.0,691690.0,83330.0,1359190.0,136078.0,40.0,-1.0,1000.0,170000.0,54098.0,1269.0,1200.0,165821.0,58.0,185444.0,758000.0,-1.0,42280.0,200.0,-1,-1.0,174724.0,1501.0,180.0,128000.0,20800.0,33200.0,13000.0,177616.0,11.0,789447.0,52490.0,70.0,35100.0,0.0,148764.0,159893.0,787289.0,4000.0,57269.0,750.0,3.0,4.0,208.0,18853.0,94.0,88000.0,3043.0,67661.0,183674.0,4.0,782800.0,46700.0,44785.0,282000.0,-1.0,42715.0,15.0,379330.0,2490.0,26175.0,420000.0,-1.0,362.0,5742240.0,4357.0,-1.0,21200.0,182644.0,357600.0,-1.0,-1.0,3000.0,-1,265363.0,8548.0,2236.0,4300.0,3472000.0,810.0,21782.0,9406.0,-1.0,323270.0,-1.0,6437000.0,-1,613285.0,30332.0,8800.0,9795200.0,97460.0,-1.0,2604308.0,16800.0,-1.0,1021.0,1942780.0,-1.0,6200.0,7300.0,67288.0,30.0,2532.0,-1,2757.0,58893.0,702478.0,-1.0,79.0,34491.0,50000.0,12000.0,758000.0,380.0,329103.0,-1,2450.0,42000.0,896.0,1008.0,-1.0
2002,57000.0,3860.0,250000.0,150.0,232300.0,1484369.0,109.0,3579.0,423603.0,655380.0,71468.0,1132540.0,144294.0,42.0,-1.0,1000.0,150000.0,54404.0,1196.0,1128.0,182058.0,57.0,171808.0,823000.0,-1.0,44590.0,200.0,-1,-1.0,199757.0,1566.0,85.0,115000.0,5800.0,33500.0,37474.0,165877.0,11.0,697055.0,28210.0,220.0,19300.0,0.0,156217.0,80135.0,847260.0,8000.0,69480.0,700.0,123.0,4.0,201.0,15400.0,234.0,75250.0,3273.0,71231.0,195184.0,4.0,843400.0,23900.0,60096.0,285000.0,-1.0,60820.0,13.0,330980.0,2456.0,18338.0,383600.0,-1.0,376.0,5003000.0,2661.0,-1.0,21790.0,193520.0,338100.0,-1.0,-1.0,3000.0,-1,224829.0,7597.0,3962.0,4261.0,2883000.0,809.0,22000.0,9552.0,-1.0,368000.0,-1.0,6849000.0,-1,540367.0,33062.0,12500.0,9300000.0,76387.0,-1.0,2240700.0,16300.0,-1.0,1721.0,1743616.0,-1.0,1802.0,5000.0,57142.0,60.0,2391.0,-1,2733.0,62300.0,923272.0,-1.0,121.0,34079.0,41000.0,17298.0,823000.0,906.0,337150.0,-1,2600.0,50000.0,870.0,474.0,-1.0
2003,54606.0,3684.0,330000.0,180.0,230700.0,1676735.0,107.0,5133.0,753767.0,449590.0,51549.0,1335834.0,148985.0,43.0,-1.0,1000.0,140000.0,59627.0,1167.0,1103.0,200933.0,53.0,179791.0,667000.0,-1.0,42500.0,230.0,-1,-1.0,208363.0,1605.0,67.0,115000.0,18600.0,37000.0,19216.0,141869.0,11.0,800000.0,25204.0,280.0,14829.0,0.0,167232.0,168355.0,725684.0,6500.0,85796.0,600.0,17.0,4.0,194.0,15000.0,300.0,95497.0,3997.0,61372.0,177277.0,4.0,722000.0,24100.0,52206.0,290000.0,-1.0,56740.0,71.0,295409.0,2009.0,26684.0,429248.0,-1.0,570.0,7081000.0,1878.0,-1.0,20000.0,173695.0,392500.0,-1.0,-1.0,7000.0,-1,302084.0,6420.0,2420.0,3539.0,3155770.0,809.0,37000.0,9607.0,-1.0,383635.0,-1.0,6935000.0,-1,533595.0,23356.0,18500.0,9299800.0,88183.0,-1.0,2269900.0,19600.0,-1.0,1304.0,1972600.0,-1.0,4687.0,5000.0,50689.0,44.0,4600.0,-1,2701.0,54306.0,822331.0,-1.0,281.0,30543.0,50000.0,20000.0,667000.0,2370.0,346000.0,-1,2800.0,68000.0,873.0,3085.0,-1.0
2004,55000.0,2611.0,270000.0,227.0,229500.0,1438055.0,106.0,3990.0,931061.0,697220.0,35868.0,1283654.0,123155.0,40.0,-1.0,63.0,227768.0,63459.0,1198.0,1135.0,211756.0,52.0,179307.0,734000.0,-1.0,43000.0,196.0,-1,-1.0,163130.0,1653.0,140.0,115000.0,35600.0,34000.0,51000.0,129865.0,11.0,655087.0,29192.0,350.0,17978.0,0.0,152402.0,143148.0,570111.0,4200.0,74188.0,572.0,2.0,4.0,130.0,18000.0,332.0,130000.0,5386.0,47976.0,167488.0,4.0,567500.0,26200.0,47420.0,285000.0,-1.0,63045.0,35.0,428883.0,2658.0,26055.0,480328.0,-1.0,1382.0,3819000.0,2867.0,-1.0,23480.0,181269.0,307500.0,-1.0,-1.0,9000.0,-1,266991.0,7155.0,3650.0,3049.0,2637360.0,692.0,42203.0,9561.0,-1.0,440000.0,-1.0,7031000.0,-1,475494.0,7935.0,12500.0,9330700.0,92274.0,-1.0,2218900.0,18000.0,-1.0,1629.0,1832500.0,-1.0,8700.0,5000.0,51600.0,206.0,5600.0,-1,2671.0,53000.0,1000000.0,-1.0,548.0,34273.0,50076.0,21960.0,734000.0,1703.0,298107.0,-1,2940.0,75000.0,862.0,3816.0,-1.0
2005,55000.0,2067.0,210000.0,200.0,253300.0,1422272.0,106.0,4285.0,788186.0,737080.0,40712.0,1253620.0,122368.0,44.0,-1.0,29.0,178421.0,68419.0,1237.0,1173.0,232573.0,55.0,196732.0,755029.0,-1.0,24000.0,370.0,-1,-1.0,149173.0,1701.0,285.0,115000.0,20100.0,35000.0,10000.0,107700.0,10.0,792044.0,29689.0,240.0,19000.0,0.0,152000.0,158671.0,572067.0,4300.0,67761.0,520.0,5.0,4.0,132.0,25000.0,300.0,86500.0,4052.0,51166.0,209756.0,4.0,570000.0,20300.0,49854.0,294000.0,-1.0,73087.0,31.0,529720.0,3066.0,22949.0,531408.0,-1.0,3063.0,9864960.0,1294.0,-1.0,20837.0,180594.0,254400.0,-1.0,-1.0,12000.0,-1,179950.0,6511.0,3000.0,1590.0,2321300.0,420.0,21791.0,9516.0,-1.0,364693.0,-1.0,7284000.0,-1,557962.0,8350.0,19000.0,9092300.0,89148.0,-1.0,2476600.0,20400.0,-1.0,2293.0,1599235.0,-1.0,756.0,7400.0,57200.0,374.0,5500.0,-1,2640.0,57121.0,744172.0,-1.0,848.0,31578.0,48304.0,22000.0,755029.0,2983.0,305000.0,-1,2048.0,90000.0,851.0,733.0,-1.0
2006,65000.0,1460.0,406000.0,300.0,238700.0,1330414.0,80.0,4165.0,722200.0,715884.0,32278.0,1468070.0,163865.0,45.0,-1.0,39.0,284745.0,70644.0,1337.0,1271.0,279523.0,56.0,170298.0,767000.0,-1.0,40801.0,437.0,-1,-1.0,159063.0,1750.0,250.0,115000.0,34400.0,35500.0,52000.0,104000.0,10.0,928889.0,34421.0,200.0,15800.0,1.0,156000.0,183441.0,534460.0,3500.0,42128.0,480.0,124.0,4.0,154.0,21000.0,109.0,37150.0,3755.0,55421.0,215456.0,4.0,533000.0,34600.0,39318.0,308000.0,-1.0,104000.0,76.0,565970.0,-1.0,23179.0,570000.0,2274.0,2408.0,6485420.0,302.0,-1.0,22908.0,166875.0,292000.0,-1.0,-1.0,14000.0,-1,256274.0,5420.0,2211.0,1181.0,1999220.0,184.0,35000.0,9470.0,-1.0,427000.0,-1.0,7308000.0,-1,497640.0,11120.0,20000.0,8667300.0,89149.0,-1.0,2682362.0,15700.0,-1.0,2197.0,1600430.0,-1.0,740.0,7300.0,57800.0,439.0,4200.0,-1,2611.0,58877.0,917053.0,-1.0,490.0,38735.0,47050.0,27000.0,767000.0,1038.0,320000.0,-1,2048.0,110000.0,830.0,354.0,88.0
2007,66000.0,1131.0,300000.0,400.0,203900.0,1607741.0,80.0,3817.0,662994.0,817946.0,32267.0,1464318.0,155550.0,46.0,-1.0,33.0,270559.0,74131.0,1369.0,1300.0,282909.0,58.0,162322.0,613341.0,-1.0,32552.0,202.0,-1,729.0,155919.0,1949.0,190.0,138000.0,51900.0,36500.0,26683.0,96000.0,11.0,826143.0,32175.0,160.0,42833.0,0.0,148660.0,200368.0,501131.0,3000.0,31970.0,410.0,41.0,5.0,104.0,15942.0,50.0,69000.0,4707.0,49174.0,215372.0,5.0,500000.0,27200.0,52559.0,314000.0,-1.0,120000.0,22.0,654250.0,-1.0,21720.0,630000.0,2470.0,490.0,6522920.0,821.0,-1.0,16867.0,173387.0,281000.0,-1.0,-1.0,18000.0,-1,165804.0,7100.0,2880.0,1634.0,2747910.0,182.0,19427.0,9425.0,-1.0,230000.0,-1.0,7812000.0,-1,594410.0,11000.0,20000.0,8470000.0,84356.0,-1.0,2838500.0,18800.0,-1.0,1515.0,1774975.0,-1.0,894.0,7500.0,60700.0,76.0,3500.0,-1,2582.0,61841.0,1090244.0,-1.0,401.0,34046.0,49199.0,22000.0,613341.0,1384.0,208470.0,-1,2345.0,196834.0,782.0,249.0,36.0
2008,62000.0,649.0,610000.0,217.0,206800.0,1901776.0,81.0,1975.0,831354.0,566760.0,32925.0,1533537.0,104041.0,45.0,40.0,35.0,291000.0,74569.0,1069.0,1000.0,249286.0,59.0,143210.0,941550.0,-1.0,26917.0,168.0,-1,858.0,249297.0,1650.0,131.0,115000.0,112200.0,39336.0,42914.0,103572.0,10.0,873295.0,35556.0,170.0,37700.0,10.0,154103.0,194766.0,490449.0,3500.0,36150.0,370.0,30.0,5.0,78.0,14354.0,62.0,86800.0,3586.0,37157.0,213057.0,5.0,489800.0,64500.0,43069.0,321000.0,-1.0,125539.0,38.0,442819.0,-1.0,26281.0,650000.0,2500.0,275.0,6619330.0,265.0,-1.0,10917.0,147182.0,262700.0,-1.0,-1.0,26075.0,-1,190000.0,6829.0,5393.0,1770.0,2942500.0,206.0,33537.0,9380.0,-1.0,324000.0,-1.0,7617000.0,-1,618625.0,10920.0,20000.0,7764000.0,96573.0,-1.0,3055251.0,13900.0,-1.0,1054.0,1838130.0,-1.0,7932.0,7500.0,63600.0,765.0,2700.0,-1,2577.0,63079.0,990995.0,-1.0,266.0,38920.0,40791.0,22883.0,941550.0,2326.0,275860.0,-1,2100.0,137247.0,552.0,234.0,37.0
2009,63000.0,172.0,617000.0,455.0,223768.0,1653115.0,72.0,2684.0,793027.0,874219.0,28726.0,1618677.0,173172.0,45.0,38.0,35.0,229183.0,75332.0,1171.0,1100.0,250971.0,61.0,146338.0,766986.0,-1.0,25852.0,43.0,-1,1240.0,240425.0,1875.0,99.0,120000.0,19600.0,44963.0,58661.0,92757.0,10.0,914099.0,17585.0,140.0,68100.0,0.0,141253.0,190949.0,559542.0,3500.0,26100.0,290.0,20.0,5.0,80.0,18309.0,40.0,85500.0,2803.0,58002.0,216436.0,5.0,559370.0,13700.0,31969.0,340000.0,-1.0,130032.0,40.0,392780.0,-1.0,29250.0,710000.0,2500.0,170.0,6652500.0,411.0,-1.0,19602.0,121170.0,248400.0,-1.0,-1.0,24282.0,-1,217000.0,7541.0,5342.0,730.0,2233890.0,200.0,32212.0,9334.0,-1.0,463682.0,-1.0,4736830.0,-1,379660.0,10970.0,20000.0,7530900.0,95547.0,-1.0,2544716.0,12300.0,-1.0,1547.0,1690518.0,-1.0,6078.0,7600.0,60000.0,773.0,6000.0,-1,2520.0,64342.0,1091040.0,-1.0,268.0,39900.0,50389.0,25919.0,766986.0,1486.0,267210.0,-1,1165.0,162724.0,542.0,176.0,76.0
2010,79344.0,1750.0,638165.0,390.0,220706.0,1983122.0,68.0,1382.0,661180.0,618370.0,28178.0,1897734.0,225782.0,45.0,40.0,40.0,272679.0,88498.0,1186.0,1114.0,266947.0,62.0,133375.0,516000.0,-1.0,27934.0,35.0,-1,1457.0,174264.0,1912.0,21.0,159354.0,28700.0,45506.0,57475.0,43899.0,10.0,1405500.0,33146.0,80.0,35300.0,0.0,140157.0,229712.0,549450.0,3600.0,17341.0,228.0,20.0,5.0,285.0,19507.0,200.0,86675.0,3800.0,51900.0,223595.0,5.0,547700.0,8700.0,35344.0,355000.0,-1.0,83852.0,17.0,539706.0,-1.0,31200.0,770589.0,2500.0,128.0,5612880.0,679.0,-1.0,19963.0,112105.0,228796.0,-1.0,-1.0,17094.0,-1,210934.0,7140.0,4705.0,3500.0,1947770.0,196.0,28908.0,9288.0,-1.0,526561.0,-1.0,4960130.0,-1,755235.0,24988.0,20000.0,7787200.0,96512.0,1200.0,3322142.0,8700.0,-1.0,1620.0,1768382.0,-1.0,9377.0,7691.0,39561.0,2000.0,6019.0,-1,2477.0,67803.0,1219620.0,-1.0,233.0,40700.0,53946.0,28682.0,516000.0,1324.0,252555.0,-1,1321.0,166254.0,936.0,218.0,31.0
