,Ukraine,Estonia,Bolivia (Plurinational State of),Peru,Belarus,Croatia,Serbia,India,Armenia,Syrian Arab Republic,United Kingdom,Denmark,Canada,The former Yugoslav Republic of Macedonia,Japan,Pakistan,Yugoslav SFR,Belgium,Netherlands,Greece,New Zealand,Guyana,Bulgaria,Australia & New Zealand,United States of America,Iran (Islamic Republic of),Serbia and Montenegro,Algeria,Slovenia,Morocco,Republic of Moldova,Kyrgyzstan,Cyprus,Argentina,Luxembourg,Georgia,Germany,Austria,Czechoslovakia,Sweden,Switzerland,Mexico,USSR,Romania,Azerbaijan,Spain,Jordan,Bosnia and Herzegovina,China,Tunisia,Uzbekistan,South Africa,Latvia,Albania,Portugal,Slovakia,Lebanon,Czechia,Occupied Palestinian Territory,Italy,Hungary,Montenegro,Kazakhstan,Chile,Israel,Suriname,Australia,France,Micronesia,Lithuania,Poland,"China, mainland",Russian Federation,Turkey,Norway,Guam,Belgium-Luxembourg
1995,46600.0,800.0,610.0,181.0,-1.0,6492.0,-1.0,4400.0,-1.0,40800.0,3500.0,12000.0,6520.0,3343.0,15600.0,1700.0,-1.0,-1.0,900.0,49615.0,2000.0,-1.0,74790.0,7766.0,150140.0,156755.0,24731.0,5296.0,4058.0,1400.0,7000.0,2400.0,1300.0,6064.0,-1.0,17000.0,141600.0,28683.0,-1.0,54.0,24581.0,200.0,-1.0,60500.0,-1.0,55500.0,600.0,2300.0,-1.0,1500.0,18000.0,380.0,-1.0,3000.0,7831.0,4961.0,78000.0,17062.0,-1.0,120167.0,20100.0,-1.0,13000.0,20000.0,1260.0,-1.0,5766.0,62994.0,-1.0,-1.0,35637.0,-1.0,62000.0,186000.0,1190.0,-1.0,9300.0
1996,66800.0,330.0,630.0,214.0,-1.0,6867.0,-1.0,4800.0,3600.0,39973.0,3600.0,8656.0,4082.0,3479.0,13200.0,1800.0,-1.0,-1.0,700.0,57969.0,1560.0,-1.0,56573.0,6343.0,139800.0,173280.0,31929.0,3211.0,3314.0,4000.0,9200.0,2500.0,1300.0,6163.0,-1.0,18000.0,155700.0,21574.0,-1.0,77.0,22348.0,331.0,-1.0,89274.0,-1.0,74500.0,800.0,2200.0,3800.0,1700.0,20000.0,422.0,-1.0,5100.0,9438.0,5214.0,85757.0,12173.0,-1.0,136933.0,21753.0,-1.0,17000.0,22000.0,1690.0,-1.0,4783.0,76779.0,-1.0,-1.0,37188.0,3800.0,85000.0,200000.0,956.0,-1.0,14700.0
1997,50200.0,440.0,650.0,222.0,-1.0,4715.0,-1.0,4900.0,2700.0,41315.0,600.0,221.0,4300.0,2852.0,18900.0,2054.0,-1.0,-1.0,500.0,46378.0,1379.0,-1.0,36367.0,8062.0,205000.0,228195.0,20807.0,3345.0,1936.0,3200.0,6599.0,4000.0,1000.0,6263.0,-1.0,12000.0,64300.0,21329.0,-1.0,77.0,14274.0,1109.0,-1.0,73837.0,-1.0,64400.0,793.0,6655.0,6000.0,1900.0,17000.0,330.0,1900.0,4300.0,9362.0,5145.0,39900.0,10457.0,-1.0,114232.0,21795.0,-1.0,14500.0,23000.0,931.0,-1.0,6683.0,66000.0,-1.0,-1.0,35626.0,6000.0,80000.0,215000.0,647.0,-1.0,2800.0
1998,50000.0,351.0,650.0,204.0,-1.0,6241.0,-1.0,5100.0,4300.0,56003.0,900.0,300.0,5275.0,3535.0,19500.0,2115.0,-1.0,-1.0,100.0,41186.0,1350.0,-1.0,33522.0,8335.0,178624.0,229079.0,26117.0,2596.0,2345.0,7200.0,8120.0,3000.0,1700.0,6500.0,-1.0,14235.0,122053.0,30679.0,-1.0,100.0,24053.0,464.0,-1.0,77920.0,6800.0,60280.0,521.0,7370.0,8000.0,2100.0,15000.0,931.0,2000.0,4500.0,3155.0,7850.0,44300.0,13488.0,-1.0,117105.0,19290.0,-1.0,6000.0,18000.0,1500.0,-1.0,6985.0,34605.0,-1.0,-1.0,41042.0,8000.0,52000.0,195000.0,844.0,-1.0,4100.0
1999,38700.0,201.0,670.0,330.0,-1.0,6370.0,-1.0,7400.0,3500.0,54112.0,1300.0,300.0,4475.0,3725.0,16800.0,1279.0,-1.0,-1.0,200.0,52422.0,600.0,700.0,32206.0,6620.0,196042.0,228056.0,27604.0,3875.0,2679.0,7166.0,3920.0,3000.0,1100.0,6442.0,-1.0,15024.0,156500.0,24948.0,-1.0,196.0,15230.0,731.0,-1.0,71600.0,6400.0,108650.0,521.0,6124.0,10000.0,2300.0,12600.0,580.0,900.0,4500.0,12765.0,5142.0,47600.0,14050.0,-1.0,121505.0,19686.0,-1.0,7300.0,27000.0,2100.0,-1.0,6020.0,70100.0,-1.0,500.0,35081.0,10000.0,54000.0,250000.0,746.0,-1.0,6500.0
2000,76200.0,593.0,700.0,359.0,-1.0,5870.0,-1.0,7800.0,3000.0,56285.0,400.0,427.0,4437.0,3346.0,17100.0,1563.0,-1.0,7600.0,200.0,57393.0,470.0,876.0,28276.0,6305.0,185070.0,216313.0,22690.0,4168.0,3272.0,6400.0,5225.0,3500.0,1070.0,6503.0,175.0,12683.0,169700.0,30012.0,-1.0,1800.0,19070.0,442.0,-1.0,73700.0,6300.0,112900.0,640.0,4652.0,8500.0,2600.0,19800.0,694.0,500.0,5000.0,7632.0,3937.0,45400.0,13613.0,-1.0,145672.0,18274.0,-1.0,12030.0,31050.0,1581.0,-1.0,5835.0,66494.0,-1.0,400.0,38554.0,8500.0,85000.0,230000.0,1006.0,-1.0,-1.0
2001,54900.0,804.0,705.0,387.0,-1.0,4496.0,-1.0,8000.0,2000.0,50795.0,1400.0,351.0,6539.0,2400.0,19600.0,1585.0,-1.0,3000.0,200.0,40015.0,750.0,1161.0,28487.0,9235.0,209010.0,218584.0,21635.0,3000.0,2384.0,4500.0,11165.0,4000.0,1100.0,6561.0,75.0,10146.0,139900.0,32069.0,-1.0,900.0,16229.0,2.0,-1.0,91200.0,6200.0,85600.0,840.0,3620.0,12000.0,2900.0,20500.0,1294.0,1400.0,6800.0,11981.0,3898.0,42300.0,12194.0,60.0,111000.0,16237.0,-1.0,6400.0,27950.0,2154.0,-1.0,8485.0,55579.0,-1.0,600.0,44645.0,12000.0,88000.0,250000.0,620.0,-1.0,-1.0
2002,72500.0,1435.0,708.0,414.0,-1.0,5873.0,-1.0,8133.0,2800.0,39728.0,1300.0,290.0,5532.0,3180.0,21200.0,1500.0,-1.0,6800.0,200.0,47090.0,634.0,1000.0,15654.0,7336.0,164564.0,220000.0,17257.0,4376.0,3501.0,2500.0,8800.0,3600.0,600.0,6800.0,280.0,6081.0,70000.0,21818.0,-1.0,621.0,15017.0,0.0,-1.0,66300.0,4863.0,113100.0,840.0,4293.0,12500.0,3100.0,21400.0,957.0,1945.0,6000.0,19990.0,3618.0,33600.0,10289.0,433.0,126000.0,6597.0,-1.0,14026.0,29000.0,3075.0,-1.0,6702.0,68779.0,-1.0,600.0,40756.0,12500.0,85000.0,210000.0,1066.0,-1.0,-1.0
2003,73800.0,668.0,705.0,465.0,2000.0,5030.0,-1.0,8362.0,2300.0,54800.0,1000.0,158.0,8117.0,2782.0,19300.0,1965.0,-1.0,6500.0,220.0,44618.0,1220.0,800.0,17243.0,10680.0,160844.0,222000.0,27158.0,2585.0,3007.0,3700.0,7000.0,4000.0,680.0,6669.0,224.0,13420.0,33386.0,29384.0,-1.0,621.0,13977.0,0.0,-1.0,98500.0,6568.0,105700.0,971.0,6690.0,14000.0,4000.0,19500.0,930.0,883.0,6300.0,14135.0,1992.0,36900.0,9474.0,71.0,102000.0,7108.0,-1.0,11024.0,29500.0,3530.0,-1.0,9460.0,50826.0,-1.0,744.0,44122.0,14000.0,90000.0,265000.0,764.0,-1.0,-1.0
2004,85300.0,96.0,710.0,490.0,1993.0,4783.0,-1.0,8573.0,2700.0,35400.0,1100.0,209.0,7951.0,4017.0,16400.0,2017.0,-1.0,6400.0,250.0,46714.0,2017.0,700.0,21369.0,10191.0,256824.0,174576.0,32295.0,3156.0,4103.0,5440.0,6998.0,5000.0,634.0,6700.0,260.0,5849.0,39076.0,27250.0,-1.0,800.0,14823.0,0.0,-1.0,50988.0,5256.0,81300.0,1625.0,8974.0,20000.0,3100.0,14500.0,538.0,953.0,6900.0,16149.0,1319.0,30700.0,2977.0,1787.0,95169.0,12635.0,-1.0,14644.0,32000.0,2960.0,-1.0,8174.0,61748.0,-1.0,965.0,48442.0,20000.0,100000.0,245000.0,1183.0,-1.0,-1.0
2005,100200.0,181.0,723.0,501.0,729.0,5020.0,-1.0,8770.0,7500.0,53441.0,1100.0,150.0,6924.0,4358.0,19100.0,2080.0,-1.0,6800.0,300.0,44201.0,1598.0,725.0,18235.0,9795.0,227522.0,224892.0,21509.0,3081.0,3124.0,9800.0,7644.0,4000.0,588.0,6740.0,260.0,10865.0,27911.0,25909.0,-1.0,140.0,9984.0,0.0,-1.0,117859.0,8064.0,92600.0,1626.0,8625.0,25000.0,3500.0,22000.0,234.0,1863.0,7200.0,15612.0,1413.0,29500.0,2053.0,785.0,101295.0,6159.0,-1.0,15000.0,32000.0,2975.0,-1.0,8197.0,69024.0,-1.0,906.0,37508.0,25000.0,93000.0,280000.0,842.0,-1.0,-1.0
2006,48900.0,191.0,730.0,496.0,729.0,5412.0,23302.0,8845.0,6000.0,62966.0,1100.0,210.0,8881.0,4646.0,20800.0,1629.0,-1.0,7200.0,350.0,43700.0,1650.0,713.0,20504.0,11433.0,266349.0,225000.0,-1.0,5003.0,3659.0,5530.0,6028.0,5100.0,579.0,6750.0,150.0,4800.0,31637.0,27243.0,-1.0,300.0,7877.0,0.0,-1.0,104791.0,6657.0,88200.0,1325.0,8852.0,19000.0,4550.0,53605.0,126.0,1551.0,7680.0,15561.0,1572.0,23400.0,2271.0,975.0,110910.0,8536.0,1916.0,10360.0,41000.0,2431.0,-1.0,9783.0,68122.0,-1.0,5855.0,38364.0,19000.0,50000.0,310254.0,1377.0,-1.0,-1.0
2007,68200.0,108.0,742.0,356.0,523.0,7976.0,28546.0,8998.0,3901.0,75034.0,1220.0,200.0,8784.0,4966.0,16600.0,2321.0,-1.0,7200.0,360.0,60700.0,1900.0,697.0,18427.0,11630.0,281862.0,200000.0,-1.0,1681.0,3483.0,6090.0,6680.0,4900.0,582.0,6800.0,170.0,5500.0,34452.0,33890.0,-1.0,400.0,10406.0,0.0,-1.0,65163.0,6606.0,73200.0,1097.0,10495.0,22000.0,4500.0,55000.0,206.0,910.0,7500.0,9613.0,1676.0,30000.0,2777.0,1119.0,106189.0,6572.0,1779.0,11370.0,45000.0,2218.0,-1.0,9730.0,47557.0,-1.0,982.0,20186.0,22000.0,100000.0,398141.0,673.0,-1.0,-1.0
2008,74700.0,98.0,770.0,252.0,1200.0,8009.0,29551.0,9100.0,6598.0,48300.0,1200.0,247.0,7126.0,5631.0,17000.0,2314.0,-1.0,2600.0,370.0,57200.0,1736.0,612.0,16067.0,11536.0,225073.0,198768.0,-1.0,4553.0,2635.0,6664.0,7215.0,8000.0,501.0,6903.0,7.0,4000.0,25166.0,26790.0,-1.0,450.0,6281.0,0.0,-1.0,67664.0,6845.0,69700.0,718.0,10089.0,25000.0,4200.0,61000.0,272.0,258.0,8000.0,10827.0,1863.0,31000.0,2342.0,1196.0,134407.0,7744.0,2003.0,9890.0,70364.0,2500.0,-1.0,9800.0,40356.0,-1.0,1129.0,40818.0,25000.0,73000.0,338361.0,895.0,-1.0,-1.0
2009,53000.0,108.0,776.0,265.0,1800.0,7148.0,29228.0,9169.0,7682.0,56886.0,1250.0,257.0,15036.0,5587.0,16600.0,1976.0,-1.0,5200.0,328.0,61128.0,1850.0,590.0,17456.0,15577.0,401792.0,225000.0,-1.0,5839.0,3951.0,7501.0,9751.0,14000.0,460.0,6992.0,18.0,4000.0,39463.0,30276.0,-1.0,870.0,12144.0,0.0,-1.0,67874.0,6877.0,97645.0,366.0,10690.0,27000.0,4900.0,67000.0,466.0,69.0,10871.0,12064.0,1769.0,30800.0,2404.0,1050.0,116179.0,8126.0,2250.0,10770.0,41095.0,2484.0,-1.0,13727.0,52798.0,-1.0,1336.0,50505.0,27000.0,76000.0,417694.0,1247.0,-1.0,-1.0
2010,73000.0,126.0,787.0,17.0,3900.0,5283.0,22201.0,9306.0,1672.0,58084.0,1200.0,91.0,9982.0,5701.0,19700.0,1973.0,-1.0,7600.0,336.0,38200.0,1858.0,533.0,24951.0,13716.0,284148.0,251418.0,-1.0,5073.0,2958.0,8051.0,7125.0,9400.0,443.0,7569.0,12.0,3000.0,30831.0,52013.0,-1.0,841.0,7301.0,6.0,-1.0,70290.0,6327.0,85192.0,680.0,9838.0,28734.0,5500.0,75000.0,290.0,56.0,12528.0,9926.0,1920.0,25269.0,2107.0,639.0,115476.0,5758.0,2186.0,9110.0,60356.0,1294.0,260.0,11857.0,44911.0,-1.0,324.0,40134.0,28734.0,66500.0,417905.0,891.0,-1.0,-1.0
2011,72800.0,105.0,798.0,10.0,3500.0,9100.0,28551.0,9445.0,7532.0,62195.0,1501.0,182.0,10072.0,6019.0,20400.0,1973.0,-1.0,7600.0,370.0,35200.0,1892.0,232.0,30063.0,12367.0,303377.0,138403.0,-1.0,7243.0,4235.0,8210.0,8485.0,7000.0,416.0,7050.0,12.0,2700.0,37035.0,71170.0,-1.0,714.0,14560.0,0.0,-1.0,81842.0,6347.0,101945.0,642.0,11247.0,30564.0,7000.0,56481.0,341.0,65.0,14400.0,13444.0,1114.0,22425.0,2662.0,982.0,112775.0,7722.0,2072.0,10940.0,85793.0,2587.0,601.0,10475.0,48054.0,-1.0,1100.0,37984.0,30564.0,76000.0,438550.0,529.0,-1.0,-1.0
2012,72600.0,111.0,809.0,10.0,3000.0,4854.0,18184.0,9565.0,10113.0,82341.0,1662.0,182.0,15185.0,5539.0,17800.0,1999.0,-1.0,3800.0,370.0,51300.0,2153.0,89.0,19512.0,13758.0,384647.0,155860.0,-1.0,7930.0,2786.0,7196.0,8644.0,5300.0,457.0,6500.0,4.0,5100.0,23005.0,38680.0,-1.0,670.0,4628.0,18.0,-1.0,70542.0,7151.0,96946.0,696.0,7911.0,31301.0,5250.0,62000.0,302.0,40.0,16970.0,10416.0,413.0,23683.0,1539.0,1145.0,104766.0,4830.0,1932.0,11470.0,70516.0,4198.0,572.0,11605.0,30486.0,-1.0,1400.0,41063.0,31301.0,72000.0,480748.0,572.0,-1.0,-1.0
2013,81200.0,63.0,820.0,5.0,3000.0,6046.0,22635.0,9601.0,10212.0,62373.0,3462.0,581.0,12649.0,6037.0,18100.0,1981.0,-1.0,6800.0,395.0,63000.0,2214.0,1249.0,38162.0,19934.0,301276.0,165000.0,-1.0,5983.0,5390.0,15199.0,6542.0,4500.0,427.0,6969.0,5.0,5600.0,24462.0,47943.0,-1.0,684.0,5573.0,62.0,-1.0,80477.0,7586.0,97489.0,722.0,10867.0,32897.0,5300.0,70000.0,353.0,78.0,18920.0,10776.0,451.0,22666.0,1716.0,1114.0,131175.0,10090.0,1994.0,11010.0,80347.0,2700.0,693.0,17720.0,39272.0,-1.0,700.0,47552.0,32897.0,78000.0,494325.0,684.0,-1.0,-1.0
2014,67330.0,19.0,830.0,3.0,3000.0,1552.0,20008.0,10221.0,9090.0,54211.0,3990.0,776.0,16000.0,6324.0,19000.0,2027.0,-1.0,8300.0,438.0,73380.0,2427.0,682.0,33294.0,15121.0,329852.0,172000.0,-1.0,8700.0,5258.0,15524.0,7646.0,5000.0,396.0,7132.0,11.0,5600.0,39571.0,56883.0,-1.0,699.0,13148.0,142.0,-1.0,82808.0,7721.0,118220.0,722.0,9010.0,34492.0,4000.0,80000.0,299.0,95.0,17730.0,10577.0,934.0,21620.0,2434.0,1146.0,110766.0,9430.0,1987.0,12000.0,83903.0,3000.0,692.0,12694.0,47000.0,-1.0,600.0,48070.0,34492.0,77000.0,445556.0,857.0,-1.0,-1.0
