,Burundi,"China, Taiwan Province of",Mozambique,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Bangladesh,Malawi,Yemen,Rwanda,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,El Salvador,Senegal,Madagascar,Tajikistan,Haiti,Guinea,Botswana,Zambia,Chad,Sri Lanka,Grenada,Uruguay,Azerbaijan,Montserrat,Sudan (former),China,Uzbekistan,Colombia,United Republic of Tanzania,Guinea-Bissau,Kazakhstan,Saint Vincent and the Grenadines,Togo,Kenya,"China, mainland",Mali,Uganda,Italy,Costa Rica,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Gambia,Cameroon,Cuba,Armenia,Dominican Republic,South Sudan,Namibia,Benin,Pakistan,Spain,Afghanistan,Australia,Venezuela (Bolivarian Republic of),Cyprus,Thailand,Antigua and Barbuda,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Nigeria,Kyrgyzstan,Argentina,Cambodia,Paraguay,Georgia,India,Guadeloupe,Niger,Morocco,Ethiopia PDR,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Nicaragua,Albania,Turkmenistan,South Africa,Central African Republic,Somalia,Egypt,Ghana,Iraq,Angola,Swaziland,Turkey
1984,6498.0,3.0,100000.0,201129.0,82300.0,11000.0,178500.0,3114117.0,7200.0,-1.0,-1.0,31800.0,-1.0,207000.0,180155.0,15528.0,51059.0,21600.0,-1.0,137400.0,1211.0,55930.0,100.0,36750.0,46337.0,23595.0,-1.0,13000.0,134.0,1100.0,51990.0,141937.0,114.0,120.0,33.0,-1.0,19.0,427641.0,6916003.0,-1.0,140830.0,454900.0,1500.0,-1.0,-1.0,30000.0,146000.0,6916000.0,119554.0,199400.0,56.0,2200.0,50.0,5801.0,99416.0,16000.0,3232.0,73316.0,-1.0,-1,6500.0,-1,-1.0,56491.0,2241600.0,60313.0,68000.0,137400.0,27639.0,-1.0,69872.0,300.0,11552.0,4200000.0,211520.0,174000.0,-1.0,405000.0,-1.0,469700.0,500.0,294000.0,-1,7382100.0,-1.0,4627.0,9600.0,53000.0,2550.0,289108.0,3340700.0,5000.0,9940.0,7633.0,62200.0,14100.0,-1.0,136353.0,117292.0,16000.0,-1.0,99000.0,79563.0,12000.0,413000.0,8000.0,7225.0,14000.0,16000.0,760000.0
1985,6596.0,72.0,15000.0,228932.0,94625.0,13000.0,170200.0,3590180.0,5600.0,-1.0,-1.0,52800.0,-1.0,236000.0,216658.0,16930.0,60824.0,8000.0,-1.0,183100.0,1531.0,62230.0,100.0,37310.0,38849.0,32929.0,-1.0,13000.0,240.0,1100.0,45839.0,147368.0,3.0,120.0,131.0,-1.0,19.0,418400.0,5140072.0,-1.0,196050.0,454900.0,1500.0,-1.0,-1.0,43562.0,190000.0,5140000.0,145927.0,160000.0,80.0,1617.0,50.0,10213.0,157620.0,16000.0,4603.0,89532.0,-1.0,-1,6200.0,-1,-1.0,83613.0,2364100.0,63903.0,75000.0,183100.0,45753.0,-1.0,80941.0,1000.0,14426.0,4139600.0,186085.0,150000.0,-1.0,220000.0,-1.0,447000.0,800.0,385900.0,-1,7532700.0,-1.0,5509.0,12670.0,53000.0,1894.0,197461.0,3316000.0,5800.0,16511.0,7261.0,64620.0,13800.0,-1.0,145825.0,115010.0,15000.0,-1.0,107000.0,84188.0,12000.0,454000.0,2000.0,9400.0,10000.0,16000.0,660000.0
1986,6664.0,76.0,48000.0,200284.0,126850.0,14000.0,144300.0,3159547.0,4219.0,-1.0,-1.0,64173.0,-1.0,227000.0,186193.0,12711.0,51910.0,21600.0,-1.0,177000.0,1043.0,67410.0,100.0,27230.0,25482.0,42800.0,-1.0,8700.0,1161.0,1100.0,52000.0,124080.0,15.0,120.0,440.0,-1.0,20.0,335223.0,4306076.0,-1.0,189575.0,456900.0,1500.0,-1.0,-1.0,68824.0,150000.0,4306000.0,151812.0,180000.0,60.0,1138.0,40.0,11802.0,165673.0,16000.0,2214.0,94460.0,-1.0,-1,5800.0,-1,-1.0,102708.0,2505200.0,80600.0,69300.0,177000.0,48808.0,-1.0,48828.0,900.0,14543.0,3427000.0,187936.0,130000.0,-1.0,285000.0,-1.0,338800.0,1500.0,384600.0,-1,6948000.0,-1.0,9421.0,14050.0,53000.0,1067.0,164502.0,3475000.0,5400.0,24774.0,4135.0,47770.0,12900.0,-1.0,153054.0,86660.0,15000.0,-1.0,126000.0,86400.0,12000.0,443180.0,8116.0,16575.0,10000.0,18000.0,585000.0
1987,6760.0,20.0,108000.0,159995.0,170268.0,16000.0,128703.0,1972665.0,4879.0,-1.0,-1.0,29698.0,-1.0,218700.0,243162.0,11650.0,34504.0,21600.0,-1.0,156000.0,549.0,30660.0,100.0,13160.0,28878.0,22179.0,-1.0,5400.0,2004.0,1100.0,38157.0,147730.0,15.0,120.0,170.0,-1.0,20.0,347826.0,4844020.0,-1.0,174240.0,486070.0,1500.0,-1.0,-1.0,61408.0,100000.0,4844000.0,149526.0,140000.0,160.0,1117.0,40.0,7900.0,119647.0,16000.0,1165.0,95000.0,-1.0,-1,7700.0,-1,-1.0,68836.0,2567800.0,81300.0,40000.0,156000.0,49993.0,-1.0,63447.0,900.0,13671.0,4059000.0,191992.0,110000.0,-1.0,320000.0,-1.0,273250.0,800.0,284400.0,-1,6459300.0,-1.0,12000.0,15440.0,53000.0,606.0,224256.0,3527000.0,6400.0,25100.0,4008.0,42420.0,13125.0,-1.0,159296.0,59360.0,14000.0,-1.0,160000.0,58535.0,15700.0,411680.0,8467.0,17475.0,10000.0,13000.0,585800.0
1988,7532.0,42.0,131000.0,155095.0,170008.0,19000.0,171026.0,2557637.0,6604.0,-1.0,-1.0,35039.0,-1.0,260000.0,271787.0,16994.0,43642.0,9642.0,-1.0,244600.0,564.0,40460.0,100.0,13895.0,38558.0,28048.0,-1.0,5400.0,2506.0,1100.0,77935.0,199400.0,5.0,130.0,185.0,-1.0,20.0,330183.0,5529042.0,-1.0,229430.0,418070.0,3153.0,-1.0,-1.0,67705.0,46000.0,5529000.0,189335.0,98900.0,145.0,1117.0,40.0,9950.0,133462.0,16000.0,2697.0,112000.0,-1.0,-1,8400.0,-1,-1.0,97623.0,2619400.0,135500.0,45000.0,244600.0,56283.0,-1.0,70484.0,850.0,11923.0,4835000.0,191659.0,76000.0,-1.0,360000.0,-1.0,492100.0,700.0,402600.0,-1,7342600.0,-1.0,7000.0,17700.0,37000.0,642.0,298059.0,3340000.0,7700.0,26440.0,4396.0,48260.0,12200.0,228.0,180391.0,59430.0,15000.0,-1.0,182000.0,73371.0,12000.0,425960.0,9080.0,12150.0,10000.0,27000.0,740000.0
1989,7149.0,6.0,108000.0,161519.0,162169.0,15000.0,158000.0,2112124.0,7189.0,-1.0,-1.0,21370.0,-1.0,275000.0,247671.0,19435.0,47741.0,15778.0,-1.0,194100.0,947.0,40320.0,100.0,12810.0,24183.0,29010.0,-1.0,5400.0,2794.0,1100.0,89251.0,184794.0,11.0,130.0,200.0,-1.0,20.0,332283.0,5203306.0,-1.0,186900.0,353830.0,1395.0,-1.0,-1.0,81289.0,63600.0,5203300.0,188090.0,106000.0,52.0,840.0,40.0,2500.0,170730.0,16000.0,4048.0,89000.0,-1.0,-1,9000.0,-1,-1.0,91429.0,2598500.0,67800.0,55000.0,194100.0,64233.0,-1.0,62976.0,750.0,11269.0,3860600.0,227838.0,85000.0,-1.0,353000.0,-1.0,501500.0,200.0,438300.0,-1,7694800.0,-1.0,10000.0,14870.0,35000.0,600.0,177895.0,3376200.0,7000.0,29560.0,4193.0,35110.0,9200.0,270.0,213375.0,40320.0,12000.0,-1.0,174000.0,40190.0,8000.0,422473.0,10616.0,17125.0,10000.0,36152.0,725000.0
1990,6608.0,5.0,65000.0,141461.0,166274.0,10569.0,156400.0,1903590.0,6886.0,1500.0,-1.0,20339.0,-1.0,259000.0,228051.0,18542.0,48516.0,10363.0,0.0,239800.0,120.0,39200.0,99.0,10066.0,43341.0,27000.0,-1.0,5653.0,4158.0,1269.0,64036.0,206470.0,1.0,130.0,161.0,-1.0,22.0,294896.0,5588105.0,-1.0,200540.0,389340.0,2458.0,-1.0,-1.0,80000.0,66082.0,5588100.0,205331.0,69000.0,47.0,645.0,40.0,3896.0,138330.0,17000.0,3678.0,93800.0,0.0,-1,8200.0,-1,170.0,122793.0,2662200.0,83900.0,28000.0,239800.0,72097.0,0.0,71122.0,750.0,8995.0,4748000.0,221094.0,75000.0,-1.0,575000.0,-1.0,544900.0,900.0,508500.0,-1,7439600.0,0.0,11560.0,17800.0,36000.0,550.0,219772.0,3171000.0,500.0,30970.0,1741.0,32029.0,7900.0,700.0,201390.0,34720.0,12000.0,-1.0,123000.0,46950.0,8000.0,417247.0,14408.0,19050.0,10000.0,27433.0,641253.0
1991,7189.0,4.0,75000.0,144436.0,242700.0,14958.0,170439.0,1841390.0,8027.0,1800.0,-1.0,20390.0,-1.0,235000.0,261380.0,18376.0,58691.0,9445.0,0.0,279000.0,48.0,36260.0,114.0,6307.0,44164.0,22085.0,-1.0,5831.0,8428.0,948.0,74020.0,283410.0,0.0,130.0,100.0,-1.0,23.0,183995.0,6538471.0,-1.0,262160.0,504290.0,3265.0,-1.0,-1.0,78100.0,60000.0,6538467.0,215266.0,134000.0,-1.0,289.0,25.0,16725.0,117650.0,18000.0,2718.0,89849.0,0.0,-1,7400.0,-1,270.0,151317.0,2835500.0,78541.0,60000.0,279000.0,51462.0,0.0,97856.0,650.0,14992.0,5245000.0,205174.0,75000.0,-1.0,643000.0,-1.0,538500.0,200.0,414691.0,-1,7661400.0,0.0,12000.0,12100.0,40000.0,500.0,248677.0,3008600.0,400.0,30420.0,1683.0,13139.0,16100.0,872.0,198516.0,44170.0,2000.0,-1.0,91000.0,42694.0,8000.0,357682.0,20228.0,7875.0,10000.0,27000.0,598620.0
1992,5896.0,1.0,86000.0,154032.0,173011.0,35164.0,212000.0,1877750.0,7823.0,2000.0,-1.0,20441.0,25.0,308000.0,228401.0,19868.0,58281.0,14103.0,0.0,312000.0,-1.0,39200.0,116.0,3850.0,44772.0,19757.0,285300.0,5000.0,13876.0,942.0,59614.0,199447.0,0.0,130.0,350.0,233000.0,24.0,191136.0,6835001.0,1666680.0,222866.0,430000.0,1754.0,111200.0,-1.0,80000.0,56000.0,6835000.0,246472.0,174000.0,-1.0,353.0,12.0,26250.0,86237.0,17000.0,3006.0,98644.0,0.0,-1,4200.0,-1,300.0,127262.0,2835900.0,75467.0,60000.0,312000.0,48643.0,0.0,71360.0,670.0,13774.0,4510000.0,171171.0,68000.0,-1.0,653000.0,22000.0,529100.0,200.0,437322.0,-1,7542000.0,0.0,5000.0,4400.0,40000.0,400.0,46195.0,-1.0,300.0,35480.0,1634.0,16756.0,19200.0,800.0,190473.0,35840.0,1300.0,567000.0,48000.0,40000.0,11000.0,353066.0,29000.0,5000.0,10000.0,20000.0,637478.0
1993,8469.0,1.0,77000.0,157705.0,119928.0,21306.0,196475.0,1059930.0,7896.0,2106.0,40000.0,20070.0,16.0,346000.0,218060.0,31568.0,53691.0,16640.0,0.0,286000.0,-1.0,22470.0,119.0,4456.0,43747.0,20333.0,275000.0,4900.0,14014.0,936.0,76492.0,158400.0,0.0,130.0,0.0,224000.0,25.0,149549.0,4985001.0,1695100.0,119378.0,461214.0,2000.0,109600.0,-1.0,75000.0,62000.0,4985000.0,200368.0,121000.0,-1.0,302.0,12.0,17000.0,66568.0,18000.0,3296.0,102940.0,-1.0,-1,3500.0,-1,400.0,152191.0,2804600.0,31911.0,60000.0,286000.0,36188.0,0.0,49368.0,670.0,7296.0,5173000.0,141220.0,68000.0,-1.0,362000.0,20300.0,302080.0,400.0,235454.0,-1,7321000.0,-1.0,5000.0,600.0,-1.0,0.0,39765.0,-1.0,50.0,20950.0,1650.0,16010.0,11500.0,900.0,203607.0,2510.0,200.0,579000.0,35000.0,24264.0,15000.0,371559.0,40000.0,25000.0,10000.0,16000.0,567852.0
1994,4233.0,1.0,77000.0,121919.0,198800.0,7872.0,189411.0,1181620.0,7173.0,3180.0,41000.0,20370.0,11.0,371000.0,216577.0,32978.0,37593.0,12273.0,0.0,294000.0,-1.0,15260.0,121.0,1803.0,33946.0,21434.0,283000.0,4500.0,14597.0,930.0,50661.0,203470.0,0.0,135.0,0.0,214000.0,26.0,122663.0,5528001.0,1539400.0,74297.0,328879.0,1700.0,109500.0,-1.0,95000.0,50000.0,5528000.0,269362.0,114000.0,-1.0,300.0,12.0,18255.0,97309.0,18500.0,4313.0,141061.0,-1.0,-1,2300.0,-1,600.0,186840.0,2652800.0,39880.0,60000.0,294000.0,40571.0,0.0,55152.0,670.0,9134.0,5391400.0,185000.0,68000.0,-1.0,411000.0,26500.0,484000.0,200.0,381186.0,-1,7871000.0,-1.0,7000.0,1800.0,-1.0,0.0,168879.0,-1.0,25.0,12960.0,1650.0,21494.0,13200.0,2000.0,219298.0,1463.0,200.0,559000.0,67052.0,41538.0,15000.0,303127.0,27780.0,22750.0,11000.0,13000.0,581491.0
1995,6010.0,0.0,86000.0,177710.0,145418.0,7675.0,204300.0,1191480.0,9642.0,3538.0,42000.0,20680.0,6.0,420000.0,219000.0,34629.0,75745.0,12860.0,0.0,246000.0,-1.0,8890.0,125.0,2000.0,35015.0,22673.0,270000.0,3750.0,14742.0,959.0,35200.0,207500.0,0.0,135.0,0.0,210400.0,26.0,183995.0,5422000.0,1492800.0,83717.0,364000.0,2800.0,107400.0,-1.0,96355.0,50000.0,5422000.0,336224.0,117000.0,-1.0,320.0,14.0,28985.0,123681.0,18000.0,3787.0,188819.0,-1.0,-1,0.0,-1,1100.0,246839.0,2997300.0,31100.0,60000.0,246000.0,38893.0,0.0,54927.0,550.0,11482.0,6478000.0,272177.0,67000.0,-1.0,431000.0,33200.0,680000.0,200.0,332280.0,-1,9035000.0,-1.0,12000.0,600.0,-1.0,0.0,274617.0,-1.0,30.0,16180.0,1650.0,24547.0,17500.0,2661.0,204000.0,8480.0,300.0,607000.0,54000.0,42308.0,15000.0,298406.0,28250.0,14750.0,11000.0,10000.0,741407.0
1996,4070.0,0.0,76000.0,322375.0,200768.0,9495.0,219500.0,761763.0,9145.0,3680.0,42000.0,21000.0,6.0,417000.0,264120.0,34556.0,79073.0,15731.0,0.0,303900.0,-1.0,5660.0,128.0,100.0,50308.0,24766.0,228000.0,3500.0,12634.0,1006.0,66217.0,270048.0,0.0,135.0,0.0,213441.0,27.0,247427.0,4722290.0,1487300.0,104351.0,439000.0,2500.0,103100.0,-1.0,108000.0,33436.0,4722290.0,420359.0,120000.0,-1.0,320.0,13.0,48300.0,137096.0,18500.0,3049.0,190920.0,-1.0,-1,-1.0,-1,1700.0,358860.0,3148600.0,77300.0,60000.0,303900.0,32432.0,0.0,51360.0,550.0,12873.0,5125550.0,320418.0,67000.0,-1.0,451973.0,31500.0,969000.0,180.0,306632.0,-1,9121000.0,-1.0,9000.0,1600.0,-1.0,0.0,306984.0,-1.0,25.0,15300.0,1000.0,27800.0,15000.0,2980.0,246650.0,3609.0,500.0,519000.0,90000.0,58000.0,15000.0,386937.0,40600.0,15750.0,11000.0,15000.0,743775.0
1997,3457.0,0.0,165000.0,298321.0,276911.0,6283.0,250600.0,632563.0,7210.0,2343.0,42000.0,21000.0,6.0,406000.0,273000.0,34641.0,70734.0,20242.0,0.0,396100.0,-1.0,1680.0,132.0,0.0,53841.0,21000.0,218646.0,3633.0,19183.0,1000.0,44741.0,386300.0,0.0,140.0,0.0,211804.0,28.0,289855.0,4491000.0,1513400.0,61280.0,440000.0,2800.0,102500.0,-1.0,181168.0,38138.0,4491000.0,497650.0,130000.0,-1.0,300.0,13.0,52370.0,91290.0,18700.0,2506.0,172246.0,-1.0,-1,-1.0,-1,1700.0,375217.0,2959700.0,112159.0,60000.0,396100.0,48106.0,0.0,35200.0,550.0,14106.0,5425000.0,238358.0,67000.0,-1.0,422000.0,25000.0,888000.0,185.0,110697.0,-1,8868000.0,-1.0,7000.0,2300.0,-1.0,7.0,207065.0,-1.0,25.0,11548.0,1000.0,29010.0,15200.0,2000.0,246650.0,2092.0,800.0,580000.0,83000.0,63397.0,15000.0,361032.0,49030.0,32500.0,11000.0,31000.0,721723.0
1998,3417.0,0.0,197896.0,256000.0,334770.0,4545.0,274585.0,833364.0,7235.0,2320.0,42000.0,19094.0,0.0,415000.0,295000.0,14797.0,45077.0,23259.0,0.0,438200.0,-1.0,3000.0,136.0,2000.0,48258.0,21000.0,247347.0,3612.0,29127.0,900.0,44560.0,296666.0,0.0,140.0,0.0,155522.0,28.0,176854.0,4459210.0,1531600.0,47510.0,200000.0,2979.0,114645.0,-1.0,202473.0,38960.0,4459210.0,504397.0,175000.0,-1.0,300.0,9.0,50330.0,73629.0,19000.0,1556.0,172521.0,-1.0,-1,-1.0,-1,2500.0,377316.0,2922800.0,98700.0,60000.0,438200.0,37191.0,0.0,28767.0,550.0,10199.0,4323550.0,229362.0,65000.0,-1.0,480000.0,31584.0,878000.0,185.0,202000.0,-1,9342400.0,-1.0,6164.0,1200.0,-1.0,7.0,245278.0,-1.0,24.0,4125.0,1500.0,28880.0,23800.0,1838.0,244313.0,2310.0,880.0,580000.0,90000.0,55006.0,15000.0,331434.0,57130.0,52250.0,11000.0,33000.0,756566.0
1999,2979.0,0.0,190000.0,289790.0,211931.0,4028.0,243836.0,671630.0,4420.0,1264.0,43000.0,17549.0,1.0,432000.0,330450.0,14035.0,53191.0,24065.0,0.0,565100.0,-1.0,1000.0,139.0,2000.0,21427.0,21000.0,247800.0,3554.0,40000.0,950.0,105623.0,317353.0,0.0,140.0,0.0,94382.0,28.0,134005.0,3725600.0,1517400.0,52229.0,196490.0,3300.0,141300.0,-1.0,153700.0,39500.0,3725600.0,482293.0,250000.0,-1.0,310.0,11.0,50000.0,78806.0,19000.0,535.0,181000.0,-1.0,-1,-1.0,-1,3500.0,370445.0,2983100.0,108600.0,60000.0,565100.0,30014.0,0.0,25440.0,550.0,8366.0,5432900.0,216000.0,66000.0,-1.0,514000.0,34545.0,640000.0,190.0,166204.0,-1,8709700.0,-1.0,10000.0,300.0,-1.0,7.0,144995.0,-1.0,20.0,7540.0,1000.0,15895.0,21200.0,2000.0,271371.0,2200.0,880.0,548000.0,99000.0,55006.0,15000.0,271184.0,45000.0,52500.0,10000.0,34500.0,719294.0
2000,3605.0,0.0,105655.0,322133.0,209113.0,2535.0,270290.0,801618.0,4700.0,1229.0,43000.0,11553.0,0.0,412000.0,369935.0,16188.0,40372.0,26501.0,0.0,464300.0,-1.0,1400.0,143.0,1610.0,22265.0,28553.0,238608.0,3500.0,52500.0,1100.0,54937.0,280000.0,0.0,140.0,0.0,101200.0,28.0,171393.0,4041000.0,1444500.0,48226.0,213300.0,3266.0,151800.0,-1.0,141341.0,40000.0,4041000.0,227805.0,250000.0,-1.0,300.0,6.0,90000.0,89243.0,19000.0,467.0,198558.0,-1.0,-1,-1.0,-1,3745.0,319318.0,2927500.0,91656.0,50000.0,464300.0,14538.0,0.0,25600.0,600.0,9260.0,5282000.0,246000.0,68000.0,-1.0,538000.0,33764.0,332090.0,190.0,194760.0,-1,8576500.0,-1.0,10000.0,200.0,-1.0,7.0,77232.0,-1.0,0.0,4181.0,1000.0,11140.0,18600.0,2000.0,291457.0,1550.0,990.0,574500.0,51000.0,46317.0,15000.0,217781.0,50000.0,19750.0,10000.0,28300.0,654177.0
2001,4850.0,0.0,240000.0,300459.0,345578.0,3219.0,257063.0,875107.0,3510.0,1135.0,44000.0,10715.0,4.0,403700.0,384574.0,16997.0,47327.0,27278.0,0.0,527300.0,-1.0,2000.0,146.0,202.0,31501.0,28345.0,257371.0,3500.0,45000.0,881.0,60000.0,317353.0,0.0,140.0,0.0,83345.0,28.0,169712.0,4809740.0,1452000.0,53353.0,419960.0,3500.0,184100.0,-1.0,150000.0,50000.0,4809740.0,532164.0,250000.0,-1.0,300.0,6.0,80000.0,68806.0,19000.0,500.0,199000.0,-1.0,-1,-1.0,-1,3500.0,356786.0,3115800.0,91477.0,50000.0,527300.0,15069.0,0.0,41760.0,600.0,14500.0,5596000.0,199000.0,70000.0,-1.0,542000.0,37955.0,388153.0,190.0,297865.0,-1,9100000.0,-1.0,10000.0,200.0,-1.0,6.0,88535.0,-1.0,0.0,6011.0,1000.0,14620.0,27700.0,2000.0,248478.0,1200.0,840.0,515000.0,57000.0,38869.0,15000.0,307118.0,35000.0,40250.0,2000.0,9600.0,684665.0
2002,3658.0,0.0,266000.0,264014.0,412138.0,4163.0,199772.0,768182.0,3330.0,102.0,44000.0,9372.0,4.0,382500.0,401897.0,15378.0,46773.0,27887.0,0.0,409000.0,-1.0,1400.0,148.0,263.0,35478.0,12102.0,269197.0,3600.0,35000.0,814.0,66000.0,280000.0,0.0,140.0,0.0,60961.0,29.0,144480.0,4184200.0,1421000.0,43866.0,392000.0,3469.0,167844.0,-1.0,160000.0,42000.0,4184200.0,449164.0,180000.0,-1.0,300.0,6.0,80000.0,72028.0,19000.0,1217.0,211000.0,-1.0,-1,-1.0,-1,3800.0,413417.0,2793600.0,86300.0,50000.0,409000.0,13478.0,0.0,10644.0,650.0,6045.0,5025000.0,151000.0,70000.0,-1.0,611000.0,40106.0,164731.0,190.0,169671.0,-1,7669700.0,-1.0,10000.0,400.0,-1.0,6.0,39597.0,-1.0,0.0,3196.0,1050.0,11710.0,34100.0,2000.0,282678.0,1500.0,840.0,510000.0,38688.0,15000.0,15000.0,296811.0,19200.0,54000.0,2000.0,10700.0,721077.0
2003,4500.0,0.0,175000.0,277688.0,443739.0,1994.0,205360.0,717832.0,1992.0,118.0,75000.0,6357.0,4.0,374500.0,195077.0,15795.0,43706.0,28287.0,0.0,224500.0,-1.0,1323.0,152.0,157.0,46161.0,14890.0,284367.0,3650.0,35000.0,690.0,81000.0,255000.0,0.0,140.0,0.0,66754.0,28.0,158000.0,5111000.0,1392700.0,44328.0,337020.0,3556.0,196500.0,-1.0,185000.0,45000.0,5111000.0,515943.0,220000.0,-1.0,300.0,6.0,80000.0,67802.0,19000.0,1300.0,181000.0,-1.0,-1,-1.0,-1,3800.0,375000.0,2989300.0,94657.0,30000.0,224500.0,10323.0,0.0,7235.0,700.0,3142.0,4857660.0,140087.0,70000.0,-1.0,602000.0,40513.0,145723.0,190.0,186405.0,-1,7597900.0,-1.0,10000.0,170.0,-1.0,5.0,60634.0,-1.0,1.0,1000.0,1100.0,12890.0,27800.0,2000.0,269730.0,1550.0,1000.0,480000.0,22574.0,1300.0,15000.0,224828.0,19200.0,24380.0,2000.0,3500.0,637329.0
2004,7500.0,0.0,295000.0,306000.0,521466.0,2972.0,234181.0,1150040.0,2420.0,16.0,75000.0,7720.0,4.0,374161.0,331716.0,19877.0,63447.0,17246.0,0.0,198100.0,-1.0,1332.0,156.0,2105.0,43557.0,16309.0,293601.0,3700.0,35000.0,641.0,100000.0,300000.0,0.0,140.0,0.0,77875.0,28.0,164220.0,5693000.0,1456250.0,66258.0,487560.0,3653.0,219794.0,-1.0,200000.0,50000.0,5693000.0,564971.0,180000.0,-1.0,300.0,6.0,80000.0,88908.0,19000.0,1348.0,129471.0,-1.0,-1,-1.0,-1,3800.0,385000.0,3192600.0,89124.0,25500.0,198100.0,20985.0,0.0,7239.0,700.0,2249.0,5284040.0,166673.0,73000.0,-1.0,632000.0,46259.0,254913.0,190.0,320000.0,-1,8786600.0,-1.0,10000.0,130.0,-1.0,4.0,109100.0,-1.0,1.0,2733.0,1100.0,14400.0,28000.0,2000.0,257564.0,1600.0,1060.0,525000.0,35719.0,2100.0,16000.0,300307.0,25000.0,20000.0,2000.0,2800.0,640045.0
2005,7200.0,0.0,250000.0,285000.0,621748.0,5956.0,237768.0,1263324.0,2080.0,20.0,85000.0,5982.0,4.0,364500.0,294000.0,17646.0,88535.0,17609.0,0.0,320900.0,-1.0,1308.0,82.0,4055.0,38254.0,9267.0,288655.0,3520.0,35000.0,599.0,129667.0,310000.0,0.0,140.0,0.0,112163.0,27.0,199920.0,5061900.0,1427330.0,70667.0,526720.0,3823.0,201100.0,-1.0,130000.0,45000.0,5061900.0,550532.0,110000.0,-1.0,783.0,6.0,110500.0,93250.0,19000.0,1303.0,232000.0,-1.0,-1,-1.0,-1,50.0,310000.0,3103000.0,86072.0,30000.0,320900.0,30382.0,0.0,11542.0,700.0,1119.0,5585770.0,159527.0,74000.0,-1.0,659000.0,45120.0,374700.0,190.0,225000.0,-1,8677100.0,-1.0,10400.0,128.0,-1.0,3.0,128244.0,-1.0,1.0,2624.0,1100.0,12520.0,25800.0,2000.0,285714.0,1650.0,1080.0,600000.0,22000.0,2100.0,16500.0,275000.0,25000.0,27000.0,2000.0,5000.0,546880.0
2006,8000.0,0.0,348500.0,300000.0,569858.0,2906.0,215640.0,898008.0,2560.0,59.0,110000.0,6263.0,4.0,373872.0,266084.0,10200.0,62233.0,17845.0,0.0,335500.0,-1.0,1285.0,106.0,1237.0,43770.0,21000.0,257600.0,3550.0,35500.0,571.0,100000.0,175000.0,0.0,140.0,0.0,100391.0,26.0,174167.0,5815700.0,1448220.0,55932.0,200000.0,3872.0,196400.0,-1.0,75000.0,78400.0,5815700.0,480474.0,91000.0,-1.0,783.0,6.0,111000.0,91787.0,19000.0,1305.0,203000.0,-1.0,-1,-1.0,-1,50.0,196490.0,3074900.0,62529.0,31950.0,335500.0,15388.0,0.0,8743.0,700.0,1012.0,5152640.0,116560.0,75000.0,-1.0,678000.0,45741.0,304397.0,200.0,245000.0,-1,9142000.0,-1.0,10700.0,105.0,-1.0,0.0,116557.0,-1.0,0.0,2650.0,1100.0,13500.0,20900.0,2000.0,299197.0,1700.0,1080.0,600000.0,18100.0,5200.0,16500.0,225000.0,24000.0,22250.0,2000.0,900.0,589700.0
2007,5207.0,0.0,360000.0,300000.0,378536.0,1426.0,192790.0,1125256.0,3205.0,50.0,108000.0,13737.0,3.0,362981.0,348696.0,12000.0,60673.0,18504.0,0.0,143600.0,-1.0,1500.0,124.0,43.0,43157.0,19000.0,252300.0,3789.0,36000.0,500.0,74347.0,180000.0,0.0,140.0,0.0,74738.0,25.0,181250.0,5926100.0,1448700.0,54497.0,450000.0,4000.0,199900.0,-1.0,75000.0,87000.0,5926100.0,283927.0,100000.0,-1.0,1150.0,6.0,114800.0,89428.0,19000.0,1400.0,168000.0,-1.0,-1,-1.0,-1,5.0,234490.0,3054300.0,65238.0,35000.0,143600.0,14491.0,0.0,8295.0,700.0,848.0,4244830.0,124500.0,75000.0,-1.0,434000.0,34758.0,393005.0,200.0,110000.0,-1,9410000.0,-1.0,12000.0,105.0,-1.0,4.0,108721.0,-1.0,1.0,2700.0,1100.0,11000.0,12100.0,2000.0,309028.0,1750.0,950.0,642700.0,11000.0,13630.0,16500.0,242000.0,20000.0,16500.0,2000.0,1800.0,529852.0
