,Fiji,South Africa,Pakistan,Georgia,Azerbaijan,Uganda,Barbados,New Zealand,Niue,Bahamas,Jordan,Bolivia (Plurinational State of),Iraq,Armenia,Gambia,Saudi Arabia,Belize,Chad,Mexico,Seychelles,Malaysia,Argentina,Thailand,Madagascar,Lesotho,Peru,Tonga,Brunei Darussalam,Cook Islands,Uruguay,Zimbabwe,Venezuela (Bolivarian Republic of),Dominican Republic,Lao People's Democratic Republic,French Polynesia,Morocco,Faroe Islands,Democratic Republic of the Congo,Grenada,Guatemala,Comoros,Sri Lanka,Saint Pierre and Miquelon,Kazakhstan,France,Dominica,Finland,Poland,Democratic People's Republic of Korea,Burundi,Jamaica,Republic of Moldova,Algeria,United Republic of Tanzania,Republic of Korea,Spain,Singapore,"China, Macao SAR",Ghana,Lithuania,American Samoa,Cameroon,Kyrgyzstan,Togo,Hungary,Italy,Switzerland,Swaziland,Niger,Bulgaria,Guinea-Bissau,Ecuador,Uzbekistan,Turkmenistan,Saint Vincent and the Grenadines,Benin,Tunisia,Iceland,Burkina Faso,Philippines,Central African Republic,Guinea,Indonesia,Romania,New Caledonia,Bangladesh,Honduras,Solomon Islands,"China, mainland",Gabon,Malawi,Austria,Egypt,Viet Nam,Greece,Japan,Sweden,United Kingdom,Estonia,Mongolia,Paraguay,Netherlands,Nigeria,El Salvador,Saint Lucia,Chile,Mauritania,Sao Tome and Principe,United Arab Emirates,Saint Kitts and Nevis,Suriname,Costa Rica,Mozambique,"China, Taiwan Province of",Namibia,Lebanon,Rwanda,Kuwait,Turkey,Belarus,Trinidad and Tobago,"China, Hong Kong SAR",United States of America,Russian Federation,Ireland,Nauru,Côte d'Ivoire,Norway,Portugal,Angola,India,Occupied Palestinian Territory,Germany,Bermuda,Iran (Islamic Republic of),Sudan (former),Botswana,Aruba,Panama,Denmark,Ukraine,Cuba,Congo,Canada,Vanuatu,Nicaragua,Tajikistan,Senegal,Haiti,Sierra Leone,Syrian Arab Republic,Nepal,Israel,Antigua and Barbuda,Cyprus,Malta,Papua New Guinea,Australia,Guyana,Latvia,Colombia,Mauritius,Samoa,Mali,Brazil,Kenya,Djibouti
1998,167803.0,1009603.0,1618672.0,343332.0,207715.0,132650.0,94795.0,638058.0,698.0,220746.0,907958.0,90225.0,1250059.0,189895.0,66514.0,4325720.0,43478.0,22598.0,7489502.0,43892.0,2498301.0,540221.0,998214.0,70204.0,147342.0,1059946.0,21916.0,146593.0,12070.0,171247.0,250602.0,2548217.0,416577.0,49146.0,196017.0,1431108.0,43677.0,197377.0,41711.0,406793.0,22603.0,765193.0,1344.0,336321.0,19923946.0,17614.0,1884983.0,3602815.0,355822.0,14093.0,357738.0,85531.0,2383462.0,285372.0,5986154.0,8646168.0,2449665.0,127738.0,234437.0,386062.0,22177.0,195326.0,78548.0,66954.0,891224.0,17414176.0,2986866.0,107763.0,138396.0,360083.0,18226.0,506252.0,434164.0,137428.0,50880.0,107532.0,691641.0,140035.0,125859.0,2373525.0,16271.0,121490.0,2774361.0,728563.0,142524.0,996869.0,151813.0,29356.0,4371937.0,148877.0,148217.0,2750871.0,2656493.0,427556.0,2938304.0,27136561.0,3068950.0,22556996.0,766436.0,49209.0,138649.0,16186058.0,1149018.0,241313.0,60578.0,929194.0,302767.0,9083.0,1842433.0,23435.0,65935.0,439612.0,201289.0,3420130.0,262228.0,854135.0,46964.0,958221.0,2323799.0,802831.0,313901.0,5956798.0,29818802.0,8819231.0,2598685.0,1077.0,455923.0,1622943.0,3657009.0,361919.0,2934694.0,353727.0,27950460.0,93083.0,2385721.0,186990.0,237468.0,48044.0,270510.0,3077513.0,345795.0,684122.0,163355.0,8681525.0,15747.0,162374.0,139451.0,487280.0,325874.0,140612.0,398747.0,108568.0,1504153.0,25617.0,434863.0,294619.0,246960.0,1473633.0,81954.0,347779.0,1179750.0,268733.0,23161.0,101154.0,3939448.0,428332.0,81329.0
1999,137551.0,1036314.0,1946200.0,317316.0,203850.0,97862.0,121182.0,869383.0,804.0,239578.0,824332.0,165662.0,1174084.0,146006.0,88975.0,5148813.0,34115.0,21015.0,8601506.0,43498.0,3004922.0,506458.0,1137575.0,67032.0,120180.0,878786.0,23517.0,143267.0,10943.0,150452.0,219632.0,2493509.0,543500.0,28962.0,187315.0,1512248.0,46015.0,181225.0,41862.0,404634.0,28063.0,801153.0,376.0,346602.0,20435468.0,16693.0,1914858.0,3003024.0,307247.0,8968.0,352655.0,27129.0,3196322.0,149176.0,6428616.0,9032365.0,2860621.0,125081.0,230271.0,318208.0,26637.0,233066.0,73954.0,56708.0,713544.0,17398757.0,3131154.0,135860.0,104244.0,355134.0,28758.0,325478.0,409418.0,120138.0,46579.0,117737.0,699179.0,138754.0,168968.0,1879470.0,15974.0,161270.0,4231854.0,573688.0,128365.0,1765883.0,274576.0,30526.0,5269009.0,176212.0,44721.0,3205785.0,2836299.0,451919.0,3098924.0,28186668.0,3355913.0,22121975.0,573218.0,38945.0,108041.0,18374655.0,1217921.0,275532.0,60103.0,1240845.0,181797.0,8449.0,2314442.0,19444.0,65928.0,418651.0,158247.0,3613814.0,253467.0,907537.0,34093.0,1044764.0,2203834.0,1139552.0,268389.0,5205928.0,31448905.0,12408769.0,2810715.0,924.0,394937.0,1824753.0,3692149.0,364176.0,3504407.0,428617.0,28689872.0,77051.0,3622592.0,213992.0,309294.0,91253.0,257713.0,3400455.0,489424.0,742062.0,153442.0,8825557.0,16117.0,190374.0,117707.0,507767.0,332775.0,99536.0,625858.0,146970.0,1609477.0,24764.0,409549.0,309609.0,287419.0,1860987.0,75451.0,364946.0,1012932.0,289548.0,22428.0,106624.0,3433139.0,335037.0,93567.0
2000,140695.0,1254430.0,1659050.0,335158.0,216865.0,111955.0,105936.0,795173.0,701.0,292998.0,778914.0,228521.0,1862924.0,191285.0,96566.0,5630079.0,40041.0,26296.0,9109900.0,43989.0,2959504.0,516231.0,1374673.0,124455.0,102841.0,774440.0,21583.0,120997.0,9587.0,264441.0,102709.0,2795212.0,528740.0,31802.0,204805.0,1786926.0,49787.0,188086.0,41790.0,406230.0,17207.0,772475.0,376.0,457290.0,20807771.0,26748.0,1713779.0,4070742.0,571599.0,17130.0,390183.0,61179.0,3116160.0,247268.0,6639938.0,8830174.0,2736847.0,126709.0,311811.0,396669.0,19399.0,250137.0,79705.0,48282.0,915143.0,18226406.0,3490848.0,138549.0,134031.0,450953.0,38916.0,290194.0,427378.0,91055.0,38239.0,91048.0,820140.0,145831.0,148778.0,2089916.0,19989.0,150403.0,3452646.0,915957.0,125051.0,1265943.0,213440.0,25566.0,7637787.0,161154.0,30997.0,3726092.0,2872836.0,567423.0,3206621.0,28010015.0,3183105.0,22202956.0,595438.0,92425.0,226770.0,15719285.0,1411723.0,483399.0,68442.0,1185971.0,168036.0,9992.0,2263346.0,25062.0,63972.0,463131.0,198839.0,3674772.0,203714.0,907522.0,50533.0,1102151.0,2341094.0,1403589.0,302081.0,5690749.0,31035908.0,10299922.0,2747578.0,936.0,382524.0,1636200.0,3656031.0,470443.0,2356685.0,358911.0,29806803.0,80960.0,4060053.0,393343.0,331405.0,169883.0,271317.0,3401551.0,916685.0,716994.0,190298.0,9998465.0,15920.0,182977.0,115311.0,463109.0,339773.0,87702.0,680840.0,190331.0,1596207.0,26603.0,451763.0,317065.0,196919.0,1994759.0,81877.0,349671.0,1130239.0,293243.0,29631.0,80732.0,3856834.0,490939.0,54083.0
2001,213560.0,975632.0,1268371.0,286961.0,200114.0,54065.0,128558.0,898873.0,618.0,270313.0,802729.0,219701.0,1757640.0,162285.0,67614.0,4391441.0,36753.0,33023.0,9858653.0,43604.0,3071599.0,505527.0,1378902.0,113319.0,101214.0,865119.0,22495.0,149699.0,8706.0,146915.0,87165.0,2620404.0,568856.0,53698.0,218981.0,1762681.0,53425.0,237567.0,39785.0,572294.0,23207.0,682153.0,376.0,489618.0,21854264.0,23078.0,1694776.0,3450636.0,499086.0,18431.0,389973.0,93836.0,2933050.0,281286.0,6552627.0,9594698.0,2867136.0,127634.0,421326.0,388783.0,33860.0,306365.0,39622.0,82085.0,1047864.0,18822414.0,3258099.0,166455.0,155566.0,506411.0,32363.0,337820.0,331395.0,69051.0,43583.0,102418.0,904700.0,153986.0,143453.0,2148483.0,14515.0,172226.0,2657990.0,1289345.0,139373.0,1407280.0,346994.0,31454.0,9206356.0,189217.0,39564.0,3878696.0,2820433.0,629765.0,3513973.0,27470753.0,3542907.0,24850757.0,562610.0,92246.0,145575.0,18237045.0,1974166.0,533540.0,63750.0,918126.0,178444.0,11128.0,2581080.0,26218.0,65435.0,457027.0,238004.0,3795571.0,181505.0,948040.0,52219.0,1041579.0,1254947.0,779931.0,342669.0,5835308.0,31737653.0,9930131.0,2670560.0,1070.0,506168.0,1742847.0,4267244.0,507033.0,3222021.0,345881.0,30462842.0,70850.0,3914391.0,375640.0,284761.0,159659.0,248059.0,3970135.0,781636.0,822662.0,213595.0,12548844.0,16657.0,219018.0,100336.0,594887.0,318220.0,124070.0,415990.0,125025.0,1616274.0,21312.0,446636.0,295608.0,237137.0,1874571.0,79790.0,327564.0,1191513.0,282024.0,31147.0,136383.0,3297567.0,555094.0,40836.0
2002,143765.0,1686267.0,1157666.0,332180.0,237632.0,130801.0,110520.0,995020.0,767.0,231216.0,813435.0,238661.0,1587167.0,179813.0,92875.0,4870616.0,44522.0,34358.0,10138391.0,55980.0,3600307.0,277706.0,1526273.0,62962.0,132496.0,889437.0,21089.0,162169.0,6295.0,272480.0,475735.0,1937966.0,560213.0,54024.0,221980.0,1770272.0,46223.0,272499.0,34318.0,663234.0,38971.0,885038.0,2490.0,517565.0,21837922.0,21094.0,1742802.0,2848012.0,471585.0,16733.0,386405.0,153936.0,3719254.0,245363.0,6981116.0,11905640.0,2946333.0,135605.0,445239.0,485002.0,11302.0,367107.0,76285.0,110421.0,1102301.0,20332353.0,3489101.0,177724.0,165491.0,602172.0,38549.0,402516.0,289597.0,94170.0,39827.0,151499.0,1140224.0,155416.0,144028.0,2400127.0,15897.0,209066.0,3619228.0,997387.0,145156.0,1374450.0,304987.0,22252.0,8090652.0,186713.0,190496.0,4107378.0,3051679.0,717703.0,4085815.0,27445951.0,3664241.0,24662708.0,681595.0,124137.0,97997.0,18454919.0,1961166.0,543741.0,65601.0,1131684.0,198895.0,12042.0,2969756.0,23124.0,72981.0,506790.0,278980.0,3871197.0,143475.0,1038077.0,57221.0,839436.0,2114131.0,887504.0,305130.0,5622341.0,32212957.0,9760625.0,2898699.0,1758.0,555834.0,1837137.0,4251243.0,688577.0,3280064.0,309769.0,31761475.0,66191.0,2849699.0,427246.0,321239.0,153751.0,281223.0,4532418.0,699167.0,887080.0,215485.0,13824756.0,17719.0,223046.0,132590.0,650039.0,397773.0,135323.0,633362.0,186933.0,1700669.0,22695.0,408215.0,302194.0,234445.0,1914616.0,99641.0,360210.0,1264575.0,306069.0,32174.0,170165.0,3080359.0,376743.0,171806.0
2003,124324.0,1549830.0,1070230.0,382647.0,286277.0,164237.0,118913.0,921150.0,571.0,201851.0,992187.0,253804.0,1226430.0,167007.0,97914.0,5923156.0,53126.0,43293.0,10073193.0,57129.0,3607791.0,383771.0,1639702.0,160243.0,121664.0,804026.0,23431.0,160700.0,10418.0,258907.0,392190.0,2262568.0,492667.0,46423.0,228223.0,1352200.0,49427.0,382584.0,37560.0,615992.0,24842.0,835099.0,4376.0,673153.0,21424251.0,21614.0,1645094.0,2745486.0,440693.0,28186.0,377122.0,243248.0,3127383.0,308870.0,6995741.0,10667747.0,2808506.0,140299.0,752832.0,541267.0,9762.0,325711.0,61547.0,104992.0,1371038.0,20962470.0,3703831.0,207976.0,155504.0,605908.0,42574.0,379202.0,220455.0,86612.0,41744.0,200642.0,817684.0,167999.0,118285.0,2113628.0,19079.0,225497.0,3458369.0,2188867.0,149484.0,1800438.0,320677.0,25798.0,11835597.0,99352.0,63917.0,4215480.0,2456340.0,765148.0,4057627.0,27630032.0,3838495.0,25842675.0,665550.0,103733.0,80022.0,19475798.0,1916298.0,564380.0,72571.0,1226372.0,177656.0,12706.0,3343022.0,27097.0,78656.0,521252.0,284961.0,3904885.0,132695.0,1125144.0,48962.0,848558.0,3059740.0,756469.0,320505.0,5138512.0,32439335.0,10495461.0,3230770.0,1503.0,596384.0,1945906.0,4021492.0,712948.0,3638406.0,355569.0,33780556.0,61729.0,2561979.0,351385.0,220304.0,141539.0,293941.0,4400612.0,3336307.0,991512.0,203470.0,13744428.0,17989.0,211590.0,128016.0,730790.0,394667.0,125464.0,735359.0,315741.0,1636421.0,23530.0,429759.0,312445.0,219442.0,2971807.0,76833.0,362683.0,1203661.0,299392.0,29893.0,148877.0,3429606.0,409431.0,120898.0
2004,141313.0,1841113.0,1056324.0,427503.0,360665.0,270506.0,121132.0,1060655.0,671.0,229049.0,1146568.0,178878.0,1760706.0,201661.0,115985.0,4694901.0,34604.0,44642.0,9802269.0,57137.0,4719332.0,489390.0,1745620.0,133959.0,106525.0,940675.0,26322.0,147076.0,11894.0,163568.0,439389.0,2454852.0,496543.0,54486.0,237037.0,1540088.0,50886.0,387412.0,31799.0,669078.0,28964.0,866656.0,4996.0,713954.0,22207213.0,20796.0,1760809.0,3412156.0,470045.0,50809.0,414954.0,144621.0,3257956.0,381272.0,6740440.0,10875522.0,2735212.0,154903.0,878954.0,598309.0,9254.0,352094.0,72848.0,110872.0,1285243.0,22461337.0,3707798.0,210031.0,183450.0,759174.0,49111.0,448861.0,214449.0,73439.0,44040.0,169160.0,758066.0,163273.0,107831.0,1940548.0,20252.0,131103.0,3284096.0,1802450.0,150737.0,1793097.0,368018.0,28922.0,15305288.0,175870.0,53842.0,4638662.0,2337332.0,844734.0,4130952.0,27120652.0,4048899.0,25959755.0,605382.0,120576.0,120970.0,19571762.0,2087767.0,587152.0,68067.0,1138224.0,185896.0,12503.0,3311429.0,24467.0,78188.0,533040.0,345695.0,3743642.0,163437.0,1151960.0,61924.0,983421.0,2261281.0,937173.0,360340.0,4785508.0,34356238.0,10481095.0,2858067.0,1452.0,547411.0,1858258.0,4073901.0,839621.0,3599213.0,425746.0,33176691.0,61027.0,2085801.0,526918.0,228999.0,122302.0,278661.0,4508948.0,1243170.0,1006056.0,213358.0,11293019.0,19151.0,246657.0,145687.0,726150.0,405296.0,72796.0,884839.0,276860.0,1905284.0,23294.0,370248.0,286274.0,204141.0,2620163.0,80689.0,434990.0,1177202.0,308597.0,31810.0,98938.0,2461529.0,399031.0,84671.0
2005,167243.0,1732727.0,1861102.0,447676.0,334795.0,317628.0,132217.0,1051223.0,616.0,226244.0,1049270.0,179748.0,2227279.0,192751.0,123512.0,6892007.0,43782.0,60139.0,10138485.0,57976.0,4080659.0,537328.0,1960007.0,187515.0,94054.0,1057508.0,25539.0,154122.0,13602.0,164071.0,242606.0,1968948.0,617155.0,67407.0,241707.0,1864569.0,49261.0,396360.0,42372.0,772849.0,36433.0,897084.0,5083.0,836858.0,21969520.0,22034.0,1672966.0,3608689.0,411142.0,39240.0,440351.0,144956.0,3595291.0,292714.0,6925819.0,14002459.0,2755816.0,163974.0,727970.0,598745.0,7691.0,419089.0,150708.0,96008.0,1642601.0,21428738.0,3568715.0,216137.0,221907.0,605094.0,44523.0,449270.0,317132.0,71259.0,37793.0,241933.0,865326.0,178240.0,170006.0,2194544.0,25377.0,178736.0,3242356.0,1343511.0,154926.0,1772251.0,473316.0,37313.0,16186009.0,209935.0,88008.0,5223586.0,3491970.0,968741.0,4107294.0,27368525.0,4164296.0,27287922.0,416265.0,121735.0,168787.0,19750414.0,2416179.0,606811.0,70222.0,1256082.0,237591.0,15011.0,3903712.0,23141.0,80994.0,462648.0,365641.0,4061275.0,188010.0,1053819.0,55263.0,1134616.0,2003453.0,791187.0,346899.0,4586334.0,36034660.0,10713084.0,3169614.0,993.0,591707.0,1857762.0,4480702.0,867872.0,3474188.0,387624.0,34629275.0,62930.0,2492366.0,808966.0,223534.0,161722.0,332974.0,4198968.0,1074695.0,1202935.0,156130.0,11719948.0,19362.0,257824.0,249416.0,810325.0,420049.0,87406.0,1247586.0,301103.0,1583622.0,52962.0,404005.0,289087.0,194258.0,2855345.0,85519.0,555202.0,1295856.0,317163.0,30659.0,206723.0,2559352.0,513689.0,163310.0
2006,178695.0,2135104.0,2455141.0,417854.0,383321.0,338673.0,134492.0,1063631.0,873.0,255022.0,1053499.0,188556.0,2552789.0,183297.0,102281.0,7864507.0,33571.0,70203.0,11288312.0,65446.0,4462086.0,522108.0,1853780.0,147029.0,115318.0,1128415.0,25395.0,151728.0,13798.0,194027.0,641491.0,2024609.0,704240.0,68327.0,232927.0,1450609.0,47562.0,580330.0,39156.0,762902.0,36101.0,1051701.0,5481.0,903656.0,23401357.0,20243.0,1665904.0,4533094.0,160926.0,44034.0,456685.0,126412.0,3372071.0,472393.0,6971147.0,12371417.0,2687604.0,176506.0,771632.0,977749.0,9340.0,446161.0,174996.0,124982.0,1670268.0,22540447.0,3903206.0,153161.0,181501.0,662999.0,30023.0,510388.0,353644.0,92269.0,34121.0,492072.0,959461.0,182934.0,166761.0,2523735.0,24345.0,215631.0,3789766.0,1522092.0,164555.0,1687127.0,438846.0,40097.0,16995829.0,199951.0,77414.0,5472499.0,3835750.0,1250552.0,4336872.0,26842466.0,4823277.0,27871056.0,470398.0,124662.0,125912.0,20871916.0,2197567.0,675501.0,78834.0,1806325.0,205194.0,16352.0,4320621.0,26351.0,81991.0,609286.0,432048.0,3924605.0,158492.0,913322.0,77530.0,1475283.0,1995522.0,773107.0,295004.0,4706708.0,39463394.0,11344420.0,3762580.0,785.0,639962.0,2120844.0,4322420.0,934900.0,6201376.0,374903.0,37043807.0,79289.0,3236022.0,837999.0,231074.0,140939.0,326489.0,4388369.0,1173224.0,1168692.0,178941.0,11697352.0,20709.0,244059.0,271120.0,771409.0,483675.0,110767.0,1003966.0,280207.0,1662575.0,40466.0,425472.0,291680.0,227534.0,3088407.0,70169.0,532966.0,1574052.0,294973.0,31035.0,224501.0,3117415.0,595624.0,156214.0
2007,173862.0,2479928.0,1858072.0,425970.0,507767.0,341524.0,133548.0,1096007.0,796.0,267095.0,1267694.0,227011.0,2049855.0,287711.0,141240.0,8095308.0,40323.0,80518.0,10849386.0,67395.0,4320451.0,1235904.0,1851907.0,175963.0,131742.0,1166247.0,26274.0,127745.0,14174.0,184670.0,413420.0,2965623.0,687179.0,52787.0,243871.0,2208846.0,50131.0,462046.0,39429.0,826386.0,37917.0,994287.0,4668.0,1019937.0,26626009.0,21560.0,1665856.0,6398503.0,287564.0,60123.0,443780.0,183322.0,3445715.0,425121.0,6969952.0,12890167.0,2883524.0,215125.0,790974.0,972068.0,10271.0,408231.0,235255.0,87005.0,1984649.0,22400897.0,4328880.0,167318.0,163637.0,830809.0,36748.0,516688.0,469891.0,136734.0,49746.0,466744.0,1076100.0,204828.0,152432.0,2159180.0,22048.0,233647.0,4710395.0,2121646.0,163373.0,2028888.0,394780.0,44877.0,17779169.0,207058.0,67465.0,5702852.0,4179442.0,1433403.0,4816128.0,26508950.0,4883797.0,28689841.0,514221.0,131893.0,149351.0,22985521.0,2449289.0,686241.0,64691.0,2041434.0,258447.0,18466.0,5020618.0,25757.0,87702.0,668928.0,312705.0,3789326.0,135309.0,1076446.0,87370.0,1363231.0,3273924.0,698569.0,337492.0,5165223.0,41761609.0,11855582.0,3896433.0,847.0,593659.0,2397731.0,4840528.0,904414.0,5177955.0,414044.0,40969006.0,74361.0,3134926.0,622646.0,282257.0,84004.0,402888.0,4425218.0,1318830.0,1215521.0,196786.0,12818014.0,20542.0,310306.0,299751.0,957257.0,417761.0,103651.0,1019440.0,346720.0,1542899.0,40949.0,402581.0,342451.0,241157.0,3273688.0,78119.0,615137.0,1627078.0,311416.0,34259.0,170671.0,3318636.0,652537.0,181446.0
2008,233024.0,1826233.0,2155520.0,319597.0,476476.0,331327.0,142855.0,1158576.0,711.0,237366.0,1216215.0,171930.0,2434651.0,227852.0,126010.0,8206924.0,42084.0,79579.0,10182698.0,58797.0,3782982.0,1500283.0,2139017.0,157628.0,187108.0,1142583.0,22146.0,132642.0,11772.0,219961.0,510297.0,4158814.0,635940.0,62638.0,248751.0,2155722.0,60035.0,416289.0,43709.0,749341.0,36848.0,881973.0,4827.0,1147076.0,27136959.0,22669.0,1813465.0,6712725.0,130899.0,35148.0,382284.0,194636.0,3979434.0,268653.0,7235301.0,13324651.0,3063300.0,190854.0,740184.0,1316825.0,10050.0,468105.0,221980.0,80175.0,2215567.0,21701786.0,4336866.0,153643.0,191514.0,947582.0,22475.0,488607.0,497644.0,300668.0,51319.0,494351.0,1046695.0,189322.0,126538.0,2327413.0,25955.0,236423.0,3227637.0,2253126.0,170135.0,1712579.0,412886.0,42175.0,19418637.0,240037.0,110805.0,5976068.0,4161664.0,1442163.0,4273461.0,26009142.0,5141282.0,28932489.0,550958.0,144294.0,148043.0,23662580.0,2404072.0,641344.0,58729.0,1873474.0,284269.0,16063.0,4872146.0,26271.0,72433.0,601970.0,310602.0,3501547.0,182792.0,1059030.0,62438.0,1335413.0,4197625.0,679437.0,361802.0,5848047.0,44074810.0,12042781.0,4004463.0,639.0,563007.0,2565646.0,4933160.0,1056709.0,4817501.0,440539.0,41296497.0,78320.0,4269439.0,684178.0,315037.0,77163.0,403459.0,5441429.0,1613127.0,1256506.0,154183.0,13135934.0,21295.0,303650.0,297163.0,922995.0,451260.0,149681.0,1363415.0,278727.0,1578670.0,40534.0,442978.0,287903.0,251006.0,3534556.0,82819.0,933496.0,1617190.0,300260.0,31517.0,171332.0,3095781.0,624937.0,298094.0
2009,159837.0,1817938.0,2695136.0,320852.0,395158.0,346422.0,126038.0,991202.0,785.0,262477.0,1037555.0,166103.0,2654691.0,221515.0,141375.0,7788217.0,40384.0,90605.0,9500151.0,57072.0,4112767.0,687500.0,2273592.0,143781.0,189747.0,1150272.0,23021.0,139533.0,12742.0,226543.0,958248.0,3981598.0,592581.0,78409.0,236863.0,1794196.0,62219.0,519769.0,30078.0,758534.0,34032.0,818881.0,5232.0,1127918.0,26850803.0,22868.0,1915519.0,5937614.0,161044.0,39659.0,350892.0,159008.0,3691804.0,383563.0,6739204.0,13620131.0,3034928.0,184956.0,723013.0,984020.0,8064.0,491841.0,217655.0,141949.0,2075667.0,23278031.0,3962910.0,146281.0,162681.0,863805.0,45872.0,490599.0,557933.0,171553.0,42456.0,483657.0,806345.0,182909.0,201951.0,2688457.0,38639.0,205552.0,3548856.0,2296511.0,176149.0,2274315.0,517257.0,45227.0,24519741.0,254226.0,96888.0,6108363.0,4418037.0,2174199.0,3926454.0,25146545.0,4924847.0,27743890.0,512342.0,138623.0,163816.0,23612083.0,2634392.0,599398.0,64354.0,1573968.0,330969.0,21896.0,4985304.0,25853.0,81361.0,614077.0,389556.0,3858158.0,149592.0,1239516.0,135676.0,1416092.0,3438625.0,525684.0,321572.0,6117944.0,41937513.0,10041714.0,4213852.0,769.0,820757.0,2208027.0,4840197.0,911197.0,7074302.0,425179.0,43141801.0,78589.0,4775643.0,939670.0,334956.0,93228.0,354286.0,4764594.0,1318482.0,1075706.0,233988.0,12121776.0,22152.0,284751.0,306100.0,847736.0,462601.0,99155.0,2048959.0,329118.0,1677704.0,36876.0,448361.0,263514.0,231710.0,3568546.0,88717.0,1038288.0,1624140.0,340573.0,47644.0,140872.0,3143033.0,1170106.0,362224.0
2010,156394.0,1826151.0,1803226.0,347180.0,526266.0,325379.0,127760.0,1087708.0,1250.0,256890.0,990763.0,142546.0,2620399.0,238059.0,187540.0,9926950.0,47111.0,96184.0,10327778.0,56745.0,4623339.0,315644.0,2771194.0,142443.0,162192.0,1367750.0,27827.0,148500.0,14246.0,210319.0,749778.0,4428165.0,717615.0,80059.0,240575.0,1982484.0,56742.0,532641.0,40412.0,821906.0,48726.0,869349.0,5322.0,2489664.0,27533980.0,18129.0,1779999.0,6131328.0,133610.0,36080.0,396824.0,167961.0,3647667.0,486766.0,7591078.0,12256059.0,3337620.0,180873.0,743287.0,1084981.0,7589.0,455428.0,222127.0,139713.0,2441907.0,25462789.0,3947173.0,149871.0,193917.0,956731.0,39868.0,614984.0,625723.0,317312.0,42256.0,465689.0,1187505.0,182424.0,192829.0,2620979.0,28043.0,225034.0,4481228.0,2321510.0,185608.0,2539562.0,461622.0,49023.0,29123571.0,244490.0,92750.0,6695751.0,5664669.0,2847387.0,4244423.0,25990580.0,5351007.0,27390548.0,541875.0,103494.0,152762.0,24373220.0,3066392.0,609993.0,73094.0,1615246.0,289616.0,17666.0,5025085.0,24793.0,106853.0,624432.0,374472.0,3991025.0,120180.0,1246870.0,184260.0,1207413.0,3698417.0,642766.0,332837.0,6495522.0,43698807.0,11659922.0,4359569.0,672.0,749319.0,2512480.0,4927706.0,961052.0,4604762.0,393226.0,42902794.0,78905.0,4576710.0,917064.0,389639.0,77339.0,451451.0,4785339.0,1102524.0,1082429.0,184773.0,12009858.0,24068.0,306028.0,306050.0,827689.0,519693.0,97086.0,1697784.0,407518.0,1734239.0,35631.0,422890.0,234512.0,242749.0,3703533.0,100604.0,1033995.0,1766598.0,311679.0,33324.0,140615.0,3345914.0,789421.0,250516.0
2011,172150.0,2311795.0,1729520.0,349774.0,526910.0,361668.0,129719.0,908031.0,353.0,239741.0,1218579.0,193698.0,2730829.0,249927.0,118924.0,9706246.0,41956.0,98509.0,11020559.0,56100.0,4843381.0,339216.0,2926038.0,185572.0,175299.0,1382311.0,20923.0,139426.0,17314.0,351699.0,803118.0,3981711.0,705752.0,88151.0,239869.0,1950674.0,64936.0,525639.0,50449.0,890003.0,38494.0,1047946.0,5489.0,1508159.0,27942095.0,16730.0,1956223.0,7388431.0,155750.0,36897.0,446011.0,169509.0,4955888.0,496974.0,7741190.0,12634171.0,3614888.0,210011.0,963151.0,1315808.0,5831.0,534088.0,230295.0,108236.0,2768696.0,25669328.0,4303010.0,152897.0,168902.0,945403.0,38130.0,622913.0,776213.0,388408.0,39642.0,693615.0,1118809.0,181870.0,249676.0,2208934.0,30376.0,190003.0,6429406.0,2302789.0,199044.0,2589474.0,522780.0,46816.0,28681802.0,275244.0,81790.0,6934368.0,5535413.0,3088814.0,4289064.0,25867636.0,5585746.0,27385445.0,580193.0,99198.0,160818.0,24335506.0,3259031.0,705301.0,62474.0,1779336.0,302758.0,18230.0,4949572.0,31152.0,106112.0,644267.0,356191.0,3687812.0,138791.0,1232615.0,176572.0,1320912.0,4618366.0,711171.0,345694.0,7050846.0,45720096.0,12463280.0,4062328.0,372.0,886084.0,2641910.0,4809080.0,1145797.0,5662376.0,413222.0,45448043.0,74061.0,3355678.0,862496.0,327944.0,73857.0,434112.0,4720068.0,1406909.0,1131128.0,353209.0,11781345.0,24293.0,328582.0,316318.0,887679.0,395756.0,133550.0,1266229.0,518341.0,1701656.0,49156.0,420516.0,257497.0,213545.0,4086734.0,97080.0,982019.0,1805672.0,307694.0,32298.0,156791.0,3233683.0,949637.0,463141.0
