,USSR,Finland,Eritrea,Bahrain,Fiji,Australia,Panama,Republic of Korea,Pakistan,Slovakia,Polynesia,Democratic Republic of the Congo,Belize,Ethiopia,Kenya,Nigeria,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Lebanon,Papua New Guinea,Tajikistan,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Iceland,Central African Republic,India,Malta,Jamaica,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,New Caledonia,Egypt,New Zealand,Sudan,Mali,United Arab Emirates,Congo,Republic of Moldova,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Philippines,Spain,"China, mainland",French Polynesia,Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,Saint Kitts and Nevis,Cuba,Austria,Lesotho,Bermuda,Bhutan,Turkmenistan,Norway,Dominica,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Qatar,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Montserrat,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Oman,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Latvia,Guinea,Ukraine,Kuwait,South Africa,Mauritania,Guadeloupe,Ireland,Faroe Islands,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
1989,120181.0,219040.0,,160000.0,42308.0,278547.0,202930.0,224122.0,100908.0,,100000.0,54267.0,92000.0,,94304.0,60241.0,122599.0,125783.0,,66667.0,90909.0,178472.0,47692.0,,111875.0,107778.0,135867.0,64286.0,108333.0,100000.0,283332.0,133333.0,,145370.0,186010.0,251214.0,156330.0,88889.0,26667.0,159290.0,116667.0,116448.0,74318.0,146617.0,142598.0,185048.0,211882.0,217112.0,199963.0,338732.0,40000.0,80000.0,,87638.0,,205000.0,186043.0,150000.0,108611.0,224135.0,303333.0,,,206516.0,84042.0,,138600.0,163938.0,146360.0,80209.0,168667.0,,324007.0,120927.0,192952.0,110025.0,100000.0,69666.0,231144.0,119116.0,87904.0,68171.0,,21108.0,415316.0,180228.0,73333.0,171807.0,260987.0,155172.0,226667.0,120000.0,,242294.0,100000.0,174700.0,74857.0,19887.0,57957.0,33462.0,,78572.0,285082.0,,,207001.0,97860.0,197158.0,90769.0,185714.0,264966.0,69276.0,,,349659.0,35135.0,,110093.0,64033.0,,,180000.0,167062.0,123207.0,140645.0,132693.0,85786.0,152632.0,157895.0,,71942.0,96166.0,207912.0,378405.0,135760.0,299416.0,,369592.0,385000.0,83333.0,,199957.0,,358262.0,,212865.0,151333.0,253333.0,100179.0,,,112681.0,49874.0,72050.0,87580.0,,,,219222.0,175684.0,48462.0,,224291.0,133333.0,132871.0,,33333.0,,137617.0,,
1990,109109.0,214976.0,,186667.0,75294.0,289832.0,127454.0,175677.0,104002.0,,104074.0,54290.0,90385.0,,88655.0,70130.0,117510.0,109996.0,,66667.0,90000.0,180927.0,45000.0,,136478.0,66667.0,141084.0,59028.0,120710.0,100000.0,295616.0,132787.0,,140000.0,170773.0,250994.0,152736.0,85000.0,24509.0,157136.0,114478.0,122818.0,71727.0,161290.0,141637.0,197853.0,202747.0,224367.0,316802.0,385736.0,40000.0,80000.0,,126840.0,,189470.0,154069.0,109308.0,172708.0,205592.0,325000.0,,180000.0,218846.0,85600.0,,118759.0,176195.0,158256.0,74745.0,169201.0,,328809.0,138217.0,196487.0,113166.0,104074.0,69744.0,232375.0,110520.0,78805.0,67453.0,,16142.0,401380.0,210685.0,77419.0,120271.0,249854.0,176905.0,222222.0,119832.0,,257507.0,100000.0,166681.0,80556.0,20155.0,59853.0,34836.0,,80601.0,290790.0,,,220000.0,91410.0,191624.0,96667.0,145518.0,257764.0,70000.0,120000.0,,348034.0,35526.0,,113209.0,61985.0,,,180328.0,171851.0,107467.0,150300.0,113100.0,95000.0,168421.0,158974.0,,102044.0,78936.0,185208.0,341996.0,141448.0,306736.0,,374583.0,379017.0,90000.0,,198311.0,,365161.0,,181098.0,143750.0,275789.0,99537.0,,,111599.0,51779.0,67000.0,94267.0,,,,200000.0,200263.0,54628.0,,248971.0,136792.0,132240.0,,37170.0,,104986.0,,
1991,107797.0,185663.0,,206667.0,85714.0,285359.0,184170.0,196725.0,104452.0,,82726.0,54329.0,91538.0,,113356.0,70213.0,127114.0,79732.0,,61556.0,90909.0,201527.0,44211.0,,129412.0,77818.0,140264.0,62115.0,128700.0,100000.0,295077.0,118381.0,,144231.0,144746.0,238293.0,156654.0,100873.0,25714.0,162540.0,165421.0,91380.0,71375.0,164815.0,132721.0,167589.0,205692.0,230653.0,178241.0,398165.0,40000.0,80000.0,,111409.0,,202182.0,161548.0,142479.0,145000.0,202345.0,346667.0,,175000.0,153627.0,81852.0,,123819.0,186145.0,162351.0,88762.0,183645.0,,340579.0,156469.0,194673.0,105599.0,82726.0,55983.0,206732.0,104522.0,79465.0,68462.0,,16875.0,386711.0,207137.0,89286.0,133976.0,236372.0,156250.0,234952.0,86804.0,,227584.0,102000.0,138029.0,81319.0,19328.0,61749.0,34353.0,,87569.0,319715.0,,,237623.0,99868.0,200113.0,100909.0,166688.0,309670.0,71885.0,133333.0,,291612.0,35638.0,,105653.0,61742.0,,,178082.0,171948.0,87727.0,142245.0,125746.0,101741.0,166418.0,156761.0,,66730.0,90747.0,186548.0,247922.0,139990.0,322809.0,,336135.0,371990.0,83333.0,,175355.0,,354068.0,,197419.0,141176.0,278947.0,89905.0,,,126513.0,49405.0,49840.0,94637.0,,,,166667.0,200188.0,46697.0,,278537.0,138130.0,142166.0,,37987.0,,117017.0,,
1992,,192894.0,,188000.0,84545.0,289220.0,151036.0,209877.0,113709.0,,83209.0,55556.0,88889.0,,92975.0,70192.0,135689.0,118962.0,,70000.0,88889.0,210345.0,45333.0,128769.0,136250.0,82920.0,140432.0,63474.0,129111.0,100000.0,307187.0,120417.0,121000.0,144444.0,168500.0,291406.0,155655.0,112000.0,25819.0,160294.0,200000.0,111138.0,77444.0,119000.0,143819.0,133086.0,199039.0,236046.0,235046.0,457621.0,40000.0,80000.0,144514.0,172750.0,107497.0,204323.0,162480.0,145455.0,241104.0,209071.0,396500.0,,177619.0,140584.0,82643.0,56205.0,87039.0,169057.0,168178.0,,162879.0,105923.0,362533.0,151196.0,201457.0,126188.0,83209.0,56560.0,203013.0,110108.0,74276.0,66731.0,80000.0,20500.0,408173.0,204371.0,104000.0,180313.0,223470.0,148649.0,225000.0,87412.0,116667.0,266068.0,102348.0,179167.0,78947.0,19389.0,63645.0,33357.0,,85916.0,362634.0,,,248570.0,107931.0,226592.0,97727.0,163934.0,302697.0,72432.0,142857.0,,331543.0,35897.0,85092.0,126247.0,61206.0,73364.0,111301.0,178571.0,151411.0,90230.0,164033.0,168751.0,92262.0,166667.0,156250.0,133088.0,135970.0,107917.0,195774.0,299130.0,126990.0,313645.0,115327.0,330083.0,444974.0,128571.0,,160109.0,96256.0,433870.0,82105.0,192134.0,138889.0,284211.0,100895.0,94899.0,113087.0,144286.0,44055.0,55993.0,101482.0,120475.0,,118906.0,222222.0,202953.0,50000.0,,290498.0,138284.0,153217.0,,38000.0,79015.0,118262.0,,
1993,,213516.0,82000.0,162857.0,35714.0,290981.0,159091.0,230210.0,122809.0,181463.0,83692.0,45687.0,88889.0,80046.0,117490.0,70175.0,140564.0,148950.0,,66751.0,90909.0,203846.0,47059.0,120492.0,140141.0,98446.0,146090.0,64832.0,129523.0,100000.0,318383.0,114857.0,125740.0,141509.0,133100.0,265498.0,154545.0,111250.0,25833.0,149024.0,213491.0,119399.0,74694.0,133327.0,158338.0,206004.0,210314.0,242315.0,228948.0,499376.0,70000.0,,126432.0,129044.0,83856.0,203691.0,,150000.0,171389.0,207792.0,430316.0,,180000.0,56577.0,84787.0,102165.0,99388.0,176871.0,168931.0,,208448.0,96200.0,364842.0,151334.0,183745.0,148699.0,83692.0,56429.0,246287.0,112006.0,83920.0,68053.0,85079.0,21111.0,437663.0,207000.0,113333.0,169583.0,284925.0,150000.0,250000.0,88021.0,80000.0,239400.0,105000.0,174739.0,85822.0,19450.0,65541.0,31238.0,,84268.0,357299.0,,233019.0,240791.0,106787.0,224567.0,100000.0,159492.0,392311.0,80000.0,150000.0,,375096.0,35827.0,106157.0,148731.0,62308.0,59512.0,134416.0,200000.0,156153.0,67528.0,145947.0,114676.0,85938.0,166912.0,157895.0,115902.0,90947.0,111215.0,203692.0,305045.0,86843.0,304856.0,155461.0,386777.0,461828.0,125000.0,,182880.0,117820.0,415790.0,80105.0,200875.0,150000.0,261905.0,95588.0,145414.0,106123.0,141200.0,45668.0,55972.0,93011.0,145006.0,,136956.0,222222.0,202822.0,40000.0,,263426.0,138438.0,170622.0,,30028.0,78435.0,91559.0,,
1994,,198795.0,80903.0,147500.0,92727.0,294270.0,162836.0,224908.0,133171.0,96690.0,84175.0,44949.0,88889.0,79545.0,97108.0,69767.0,136980.0,118364.0,,66667.0,90000.0,234268.0,43750.0,111667.0,117318.0,81404.0,144802.0,66191.0,129934.0,100000.0,321917.0,104182.0,125740.0,140741.0,127672.0,276644.0,159364.0,139300.0,25786.0,166101.0,228571.0,143052.0,81368.0,115500.0,156474.0,135853.0,230166.0,228947.0,391703.0,446339.0,90000.0,,140959.0,142384.0,98443.0,199600.0,,146027.0,186789.0,204487.0,438786.0,,181812.0,203736.0,84966.0,75521.0,115198.0,170494.0,190845.0,,213016.0,95739.0,379422.0,145792.0,192339.0,136551.0,84175.0,58442.0,180000.0,110104.0,93738.0,67588.0,70055.0,20523.0,414503.0,208248.0,109000.0,129510.0,199650.0,155556.0,273846.0,88630.0,23077.0,254800.0,104844.0,166360.0,116667.0,19511.0,67437.0,29453.0,,87539.0,331091.0,,160557.0,212040.0,109570.0,233775.0,98182.0,154545.0,329499.0,83636.0,149800.0,,322178.0,35620.0,107000.0,136588.0,61538.0,74690.0,131195.0,200000.0,176522.0,69231.0,153807.0,107494.0,93306.0,165942.0,158974.0,90906.0,85376.0,95078.0,203183.0,355890.0,115625.0,312107.0,118235.0,348378.0,368605.0,133333.0,,189468.0,123708.0,399956.0,83500.0,175716.0,147368.0,277500.0,95000.0,94112.0,101373.0,147672.0,47284.0,59377.0,106904.0,129963.0,,105449.0,342466.0,238419.0,50000.0,,300000.0,138591.0,162784.0,,14222.0,84888.0,105070.0,,
1995,,221053.0,80068.0,166667.0,85000.0,298183.0,162703.0,237032.0,139418.0,113559.0,84658.0,46103.0,88889.0,78889.0,96575.0,69853.0,135683.0,123608.0,,65263.0,88889.0,238774.0,47059.0,279000.0,137059.0,111323.0,152304.0,66425.0,130346.0,100000.0,331582.0,96889.0,189910.0,140000.0,157750.0,265973.0,161991.0,91550.0,25723.0,162720.0,230000.0,144129.0,71719.0,144000.0,165939.0,163505.0,274272.0,237500.0,254943.0,423819.0,77994.0,,145590.0,133617.0,110987.0,202082.0,,143108.0,189643.0,211244.0,450321.0,,181701.0,188483.0,89867.0,67639.0,100577.0,204769.0,199803.0,,215469.0,84594.0,362376.0,159027.0,189990.0,133813.0,84658.0,56853.0,236364.0,109931.0,97817.0,68850.0,71179.0,20588.0,410056.0,207000.0,100000.0,212946.0,267949.0,156186.0,273846.0,89239.0,52500.0,222400.0,105693.0,160385.0,165267.0,19571.0,69333.0,29691.0,,85926.0,339477.0,,171002.0,198751.0,111665.0,232893.0,91667.0,213833.0,314058.0,80400.0,139818.0,90000.0,306791.0,35284.0,95926.0,133844.0,62500.0,85739.0,131196.0,200000.0,166304.0,83490.0,152200.0,108075.0,100603.0,166187.0,157895.0,98531.0,58002.0,136768.0,197125.0,340884.0,150000.0,323558.0,131090.0,339644.0,366860.0,140000.0,,196769.0,152284.0,374503.0,97188.0,198460.0,144737.0,280000.0,100000.0,127992.0,120027.0,152244.0,48392.0,60102.0,94017.0,114701.0,,96233.0,389629.0,239325.0,47775.0,,275893.0,138742.0,165627.0,,9034.0,104158.0,116617.0,,
1996,,220029.0,79592.0,125000.0,76730.0,312853.0,161955.0,228161.0,134795.0,190208.0,85142.0,46329.0,88889.0,78261.0,75918.0,49500.0,128444.0,139763.0,,66000.0,90909.0,241493.0,42533.0,107700.0,119469.0,106138.0,147566.0,66566.0,130623.0,100000.0,339623.0,106250.0,193000.0,163762.0,212007.0,277298.0,161255.0,124589.0,25676.0,169913.0,256000.0,146076.0,69510.0,209545.0,158631.0,202826.0,228877.0,235714.0,214831.0,456909.0,70000.0,,139954.0,115610.0,111325.0,202157.0,,140000.0,180417.0,202048.0,450207.0,,182460.0,209902.0,87235.0,56610.0,81589.0,197349.0,204570.0,,219167.0,88346.0,391932.0,132232.0,211919.0,141894.0,85142.0,57166.0,249863.0,127136.0,100629.0,55823.0,84512.0,30770.0,436811.0,209629.0,102000.0,265695.0,291997.0,157196.0,235769.0,89847.0,60348.0,231243.0,106430.0,177576.0,187273.0,19632.0,71230.0,31033.0,,84750.0,357086.0,,208597.0,218054.0,112741.0,224667.0,104000.0,200000.0,403749.0,60000.0,138596.0,92174.0,328115.0,34860.0,115937.0,141931.0,28605.0,77265.0,129626.0,238202.0,190473.0,66381.0,138900.0,129107.0,109417.0,166429.0,156859.0,114302.0,90293.0,134629.0,221511.0,454382.0,129200.0,299709.0,151328.0,367500.0,487219.0,171249.0,,196701.0,121532.0,407441.0,101359.0,195930.0,144737.0,221569.0,100000.0,163152.0,113860.0,151183.0,49784.0,61267.0,96371.0,137471.0,,118859.0,390754.0,254426.0,48133.0,,301646.0,138893.0,172860.0,,9034.0,101625.0,79847.0,,253744.0
1997,,227139.0,80769.0,160000.0,76821.0,313056.0,178150.0,250155.0,112295.0,155179.0,85625.0,46330.0,78276.0,78261.0,70425.0,49048.0,127253.0,125728.0,,74699.0,90000.0,220000.0,35000.0,100289.0,125652.0,109874.0,152748.0,67667.0,124006.0,100000.0,339201.0,100000.0,204781.0,139286.0,179341.0,274227.0,162924.0,106963.0,25546.0,193913.0,269953.0,147392.0,90817.0,204167.0,162061.0,159025.0,268502.0,241706.0,220240.0,522291.0,68571.0,,124153.0,76272.0,117064.0,192449.0,,133695.0,115524.0,218355.0,445545.0,,183266.0,201296.0,87371.0,63213.0,92137.0,147973.0,208520.0,,208104.0,84000.0,388162.0,136675.0,216815.0,149651.0,85625.0,57377.0,116429.0,102773.0,96703.0,54673.0,90133.0,39745.0,443191.0,212213.0,108000.0,191462.0,288325.0,159574.0,257143.0,90456.0,57064.0,262300.0,105536.0,154474.0,173261.0,19660.0,73125.0,32397.0,,89820.0,393529.0,,193000.0,240134.0,112551.0,222609.0,101429.0,187500.0,397497.0,64286.0,138462.0,99211.0,339011.0,34389.0,120156.0,149703.0,23981.0,92696.0,109362.0,238095.0,178706.0,82881.0,164412.0,132837.0,150885.0,167857.0,156219.0,120636.0,95765.0,141042.0,240321.0,315982.0,180000.0,308304.0,99173.0,396154.0,459163.0,166699.0,,173596.0,120890.0,429656.0,82722.0,215755.0,140000.0,228571.0,97222.0,150974.0,111394.0,128396.0,51632.0,61794.0,106571.0,135948.0,,105875.0,390545.0,275403.0,50000.0,,259341.0,139043.0,179947.0,,10922.0,98123.0,104537.0,,241970.0
1998,,180091.0,83333.0,160000.0,76915.0,322292.0,161748.0,241693.0,136186.0,143288.0,86108.0,46316.0,106341.0,76042.0,75177.0,46522.0,125821.0,127024.0,,76385.0,88889.0,200000.0,41667.0,104926.0,137850.0,127212.0,156439.0,69327.0,122951.0,101095.0,329753.0,105750.0,212682.0,215536.0,218042.0,276833.0,154602.0,121543.0,25526.0,146020.0,202563.0,147897.0,92184.0,152941.0,153432.0,200375.0,293744.0,258621.0,219636.0,413430.0,63206.0,,97147.0,78851.0,133830.0,202857.0,,127059.0,131460.0,223302.0,352113.0,,183333.0,189373.0,88526.0,60090.0,100577.0,221971.0,204955.0,,210842.0,76676.0,384270.0,128340.0,234388.0,158981.0,86108.0,57377.0,184123.0,111254.0,97887.0,64088.0,84192.0,57208.0,414881.0,213250.0,102941.0,169523.0,283064.0,160000.0,244444.0,90079.0,44667.0,268047.0,105817.0,155263.0,180000.0,19615.0,75021.0,25950.0,,84664.0,369085.0,,209262.0,232918.0,113972.0,243418.0,103333.0,162731.0,393980.0,64000.0,139706.0,54000.0,355757.0,33916.0,126399.0,159000.0,24321.0,85431.0,134409.0,246782.0,190427.0,80276.0,140485.0,129694.0,157532.0,167857.0,152632.0,130657.0,104774.0,160256.0,198797.0,387151.0,160000.0,307608.0,108971.0,404433.0,403866.0,123473.0,,180428.0,106323.0,391347.0,95307.0,176048.0,135000.0,250000.0,98484.0,135671.0,97102.0,142389.0,44809.0,61921.0,105568.0,118028.0,,101804.0,273208.0,309437.0,48000.0,,260541.0,139191.0,172503.0,,10370.0,102378.0,94041.0,,273759.0
1999,,244923.0,80000.0,100000.0,73655.0,321265.0,160694.0,245256.0,165413.0,143285.0,86591.0,46330.0,107674.0,76546.0,91410.0,27951.0,126609.0,144578.0,,70577.0,90909.0,190270.0,42857.0,117128.0,164103.0,142018.0,164604.0,67500.0,126068.0,39426.0,342745.0,78770.0,197358.0,210286.0,212423.0,272508.0,161620.0,128757.0,25432.0,175712.0,203444.0,157082.0,93077.0,156146.0,147199.0,157170.0,238938.0,272727.0,258973.0,451365.0,54597.0,,129807.0,74198.0,125936.0,198780.0,,122222.0,106741.0,232915.0,416667.0,,185928.0,194667.0,89149.0,49579.0,104125.0,200372.0,223519.0,,209295.0,107532.0,402283.0,121297.0,247421.0,126963.0,86591.0,59388.0,241948.0,125207.0,112513.0,59083.0,89746.0,60031.0,462833.0,215496.0,140667.0,246585.0,307045.0,163462.0,240000.0,79423.0,56200.0,256094.0,106179.0,164972.0,249910.0,19643.0,76918.0,24393.0,,92599.0,389736.0,,195801.0,218862.0,112810.0,241843.0,93333.0,157460.0,389359.0,70156.0,144444.0,35000.0,301953.0,33481.0,135629.0,126996.0,22000.0,81604.0,129563.0,132770.0,183361.0,72824.0,164507.0,105190.0,163866.0,167857.0,157396.0,149513.0,112207.0,153532.0,211961.0,368307.0,180000.0,303275.0,113328.0,395507.0,352256.0,130776.0,,250876.0,130003.0,401515.0,103786.0,239781.0,133333.0,300000.0,117857.0,141049.0,97139.0,152662.0,55814.0,59957.0,102838.0,158782.0,,82026.0,271622.0,294460.0,46667.0,,319429.0,139337.0,192728.0,,25307.0,109779.0,108475.0,,313921.0
2000,,243851.0,69415.0,103333.0,74846.0,284527.0,158239.0,239545.0,169078.0,154743.0,86919.0,46330.0,107478.0,77000.0,61770.0,28255.0,123779.0,122738.0,,62264.0,90909.0,213178.0,46667.0,119046.0,140097.0,141228.0,170216.0,72866.0,127357.0,101505.0,314873.0,99468.0,207950.0,231200.0,184736.0,286821.0,128180.0,144537.0,25641.0,186443.0,196125.0,141042.0,56332.0,162500.0,133759.0,193762.0,277566.0,261951.0,264293.0,,29885.0,,152654.0,72476.0,124516.0,207377.0,,120000.0,107455.0,235931.0,423155.0,,186529.0,181350.0,89980.0,50553.0,148226.0,212781.0,239420.0,,216629.0,106386.0,427161.0,122823.0,259196.0,140311.0,86919.0,58269.0,180000.0,132921.0,115040.0,87830.0,65466.0,59044.0,456548.0,224631.0,123077.0,274435.0,292627.0,164151.0,227273.0,70968.0,59333.0,206270.0,106616.0,140645.0,200000.0,20000.0,78814.0,21768.0,444058.0,96436.0,395591.0,282630.0,213300.0,231195.0,120591.0,250695.0,86667.0,111628.0,449909.0,70294.0,153846.0,30369.0,297876.0,33126.0,140057.0,140345.0,21233.0,66100.0,84866.0,167396.0,180193.0,74727.0,164821.0,163204.0,124074.0,167857.0,160000.0,151543.0,114561.0,166143.0,222970.0,344347.0,253086.0,306342.0,131888.0,424863.0,424452.0,130776.0,125000.0,262035.0,88911.0,399759.0,89358.0,222556.0,125000.0,261032.0,112751.0,163916.0,105230.0,129495.0,57531.0,51283.0,97578.0,145634.0,,121632.0,271997.0,321010.0,50000.0,,337037.0,139482.0,172087.0,,23333.0,84883.0,75262.0,,304399.0
2001,,244267.0,58050.0,110000.0,74736.0,325500.0,206170.0,244472.0,164180.0,123397.0,87926.0,46333.0,104951.0,92222.0,91596.0,28255.0,120402.0,144456.0,,113333.0,106668.0,215966.0,45507.0,132600.0,154930.0,148818.0,185007.0,75184.0,128584.0,100881.0,351857.0,120831.0,190468.0,229878.0,250499.0,253251.0,143742.0,142075.0,24793.0,183627.0,142114.0,144634.0,97253.0,161905.0,148495.0,162270.0,283768.0,250000.0,269245.0,,42552.0,,155249.0,78666.0,133077.0,205090.0,,129412.0,107657.0,238739.0,445871.0,,185714.0,224971.0,88217.0,90210.0,183821.0,213451.0,237799.0,,199689.0,132895.0,401803.0,124044.0,259926.0,136823.0,87926.0,59661.0,211724.0,135718.0,114862.0,86222.0,87995.0,51674.0,434106.0,234553.0,131609.0,260496.0,300394.0,162963.0,240000.0,77143.0,66667.0,257303.0,107163.0,163947.0,195000.0,19907.0,80710.0,22590.0,412267.0,101824.0,374626.0,310218.0,208818.0,265155.0,129163.0,250910.0,80000.0,157460.0,422433.0,69589.0,150000.0,20000.0,286946.0,32895.0,146535.0,136841.0,15852.0,108495.0,114586.0,117702.0,187740.0,65507.0,191735.0,170700.0,146493.0,167857.0,157143.0,158221.0,135370.0,147018.0,185981.0,347647.0,232370.0,318172.0,122132.0,403828.0,375725.0,120904.0,129032.0,240917.0,115597.0,402970.0,109794.0,209884.0,128571.0,326170.0,105317.0,102868.0,108716.0,139398.0,56778.0,54257.0,106416.0,111670.0,,108079.0,412565.0,320179.0,51429.0,,334266.0,139624.0,176031.0,,24200.0,102106.0,123921.0,,311444.0
2002,,261779.0,61120.0,190000.0,74626.0,351358.0,225149.0,270001.0,163629.0,185857.0,89474.0,46380.0,75119.0,104872.0,77113.0,28438.0,119572.0,143984.0,,120690.0,117155.0,234970.0,45306.0,158022.0,140399.0,153868.0,194038.0,77488.0,129719.0,100000.0,377550.0,95152.0,233322.0,236013.0,221222.0,275315.0,156377.0,110000.0,24130.0,194173.0,239028.0,148595.0,91998.0,158564.0,155903.0,193231.0,251347.0,262626.0,300782.0,,42754.0,,131599.0,78295.0,129887.0,193763.0,,127500.0,108000.0,240382.0,471209.0,,181895.0,202949.0,89980.0,72206.0,166370.0,212937.0,237558.0,,226265.0,139270.0,405669.0,125867.0,279460.0,150370.0,89474.0,59621.0,258304.0,134206.0,121751.0,83133.0,93282.0,39452.0,445686.0,236227.0,133455.0,257689.0,303832.0,162832.0,222222.0,75267.0,56000.0,257937.0,107967.0,170047.0,195000.0,20000.0,82606.0,25047.0,471475.0,109018.0,423804.0,299182.0,235729.0,261716.0,126010.0,240997.0,75000.0,258305.0,404527.0,70000.0,140800.0,20000.0,287905.0,32830.0,158937.0,150398.0,20527.0,101277.0,122814.0,165678.0,231985.0,50707.0,212397.0,165543.0,129399.0,164286.0,159091.0,237869.0,126773.0,183723.0,229940.0,327394.0,208514.0,334130.0,134922.0,399066.0,391023.0,120717.0,130435.0,228648.0,113615.0,440886.0,121145.0,220116.0,132558.0,309080.0,117585.0,154365.0,102782.0,148534.0,57170.0,56020.0,108747.0,143358.0,,104374.0,249500.0,343125.0,51282.0,,336759.0,139764.0,178982.0,,23478.0,113892.0,120894.0,,302130.0
2003,,215122.0,43400.0,180000.0,74408.0,347438.0,229295.0,246501.0,168028.0,152677.0,88235.0,46330.0,60759.0,93349.0,96729.0,28851.0,119616.0,140036.0,,150000.0,140000.0,217260.0,44444.0,182134.0,139013.0,151301.0,203425.0,79764.0,130804.0,100000.0,373117.0,108085.0,157509.0,227674.0,185869.0,292024.0,164360.0,88625.0,23390.0,173208.0,201976.0,149111.0,74938.0,158499.0,153206.0,179316.0,279269.0,271795.0,322349.0,,45212.0,,143933.0,66773.0,123802.0,206710.0,,127332.0,106200.0,246150.0,457457.0,,176606.0,262741.0,89310.0,78698.0,183625.0,196606.0,254312.0,,243033.0,139045.0,410985.0,126159.0,263593.0,150566.0,88235.0,51036.0,231911.0,113708.0,121854.0,82084.0,70863.0,35061.0,407753.0,225732.0,137200.0,239710.0,265287.0,163207.0,220000.0,98279.0,59259.0,251620.0,100000.0,170146.0,195451.0,20000.0,82208.0,25299.0,425318.0,109246.0,403625.0,294205.0,189681.0,253549.0,138021.0,217700.0,80000.0,129218.0,345177.0,69625.0,142857.0,26000.0,280648.0,33020.0,169593.0,150605.0,20000.0,81410.0,157194.0,166577.0,217772.0,93425.0,195309.0,181102.0,162745.0,166667.0,160000.0,157200.0,130916.0,212037.0,250930.0,257241.0,201850.0,332466.0,164350.0,391191.0,337310.0,130052.0,129032.0,232293.0,116563.0,408138.0,129604.0,210187.0,131818.0,282295.0,106935.0,154402.0,115737.0,152893.0,57126.0,64000.0,105823.0,135348.0,63371.0,116283.0,273469.0,299200.0,51326.0,,343803.0,139901.0,189098.0,,21743.0,59440.0,151312.0,,297747.0
2004,,226886.0,64000.0,180000.0,74113.0,362787.0,224732.0,255597.0,176673.0,157637.0,86625.0,46331.0,136981.0,98595.0,84401.0,29512.0,117343.0,166540.0,,150000.0,130978.0,255504.0,45397.0,183006.0,154959.0,149346.0,213525.0,81994.0,130868.0,104545.0,383556.0,108571.0,250988.0,288786.0,253210.0,304861.0,158199.0,160000.0,20285.0,188091.0,207118.0,156346.0,71587.0,158395.0,163870.0,196266.0,288717.0,268156.0,365455.0,,20150.0,,103416.0,71086.0,142143.0,207764.0,,127778.0,106154.0,244443.0,451264.0,,163954.0,262593.0,88542.0,91920.0,179600.0,198412.0,242399.0,,242162.0,134481.0,438152.0,127536.0,271599.0,157113.0,86625.0,56139.0,244703.0,148033.0,121901.0,80407.0,103295.0,31159.0,456832.0,255804.0,140892.0,263995.0,316117.0,163682.0,250000.0,138521.0,60000.0,279430.0,112884.0,162581.0,195000.0,20029.0,81863.0,25479.0,483955.0,114898.0,454162.0,350299.0,239561.0,244357.0,144313.0,251485.0,80000.0,149835.0,441756.0,69036.0,143664.0,28117.0,309147.0,33509.0,171793.0,157140.0,18849.0,109872.0,161509.0,166601.0,241650.0,88327.0,192104.0,172745.0,159905.0,176471.0,161374.0,159938.0,120873.0,203585.0,239940.0,354899.0,181467.0,330734.0,195459.0,397415.0,394976.0,143224.0,110579.0,260589.0,113481.0,424781.0,141416.0,185272.0,133333.0,276786.0,107353.0,128802.0,114742.0,160683.0,56423.0,63290.0,113728.0,128507.0,61356.0,133386.0,272895.0,346081.0,51790.0,,415188.0,140035.0,185730.0,,19024.0,153997.0,186855.0,,298858.0
