,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1996,,26273.0,117188.0,61122.0,80621.0,61101.0,133853.0,50084.0,84378.0,119592.0,98792.0,93558.0,49540.0,61478.0,45446.0,81773.0,133650.0,,84838.0,92947.0,101639.0,106053.0,75945.0,217298.0,247216.0,97444.0,124578.0,42956.0,7350.0,269291.0,82969.0,78669.0,58935.0,81993.0,134667.0,,64234.0,,57191.0,72268.0,103322.0,110267.0,,137368.0,102940.0,49879.0,75230.0,32108.0,94575.0,19225.0,64742.0,34612.0,48927.0,60203.0,145836.0,,163500.0,32854.0,45660.0,79738.0,53542.0,36346.0,87656.0,56620.0,266844.0,82131.0,137331.0,59212.0,29120.0,68800.0,68700.0,130689.0,56852.0,58239.0,155386.0,74193.0,56783.0,158552.0,50033.0,43911.0,58039.0,221057.0,72337.0,60434.0,42135.0,69835.0,206107.0,53776.0,47376.0,173659.0,49553.0,42855.0,27542.0,42985.0,44135.0,128221.0,118585.0,80373.0,128781.0,150352.0,136928.0,163774.0,46738.0,114286.0,146197.0,166432.0,152922.0,277690.0,92668.0,98562.0,113013.0,85685.0,56857.0,85168.0,69666.0,58132.0,47122.0,25885.0,148388.0,8401.0,61620.0,48427.0,138258.0,81521.0,119732.0,,22492.0,42186.0,178873.0,187629.0,122581.0,74607.0,41227.0,71247.0,,12853.0,98384.0,124867.0,109567.0,131469.0,57790.0,56335.0,73128.0,263252.0,29260.0,,114627.0,225523.0,55105.0,109095.0,108236.0,40087.0,75112.0,319512.0,258265.0,74095.0,68464.0,49199.0,64615.0,27599.0,61222.0,124676.0,65455.0,81112.0,52158.0,57794.0,,82374.0,157479.0,73296.0,66804.0,128683.0,131612.0,58885.0,27328.0,51868.0,56705.0,53468.0,40039.0,85640.0,86455.0,109859.0,126395.0,53818.0,23986.0,51963.0,108102.0,154216.0,115217.0,107836.0,173945.0,130759.0,58210.0,131599.0,48461.0,101792.0,66832.0,102294.0,67126.0,96634.0,86536.0,93558.0,38426.0,59494.0,125040.0,43089.0,67189.0,26529.0,48296.0,86733.0,89081.0,44875.0,49404.0,63253.0,65804.0,,31785.0,49490.0
1997,,29433.0,116549.0,61443.0,87723.0,52818.0,130585.0,51554.0,86717.0,121027.0,98760.0,92734.0,49356.0,61768.0,46238.0,83247.0,141739.0,,95952.0,90999.0,101349.0,108564.0,86822.0,225254.0,229771.0,98491.0,122540.0,40186.0,7530.0,284960.0,84847.0,78717.0,62924.0,91443.0,125497.0,,64306.0,,57221.0,71956.0,111279.0,94839.0,,132555.0,103504.0,49830.0,76126.0,32660.0,89204.0,18616.0,64257.0,39583.0,43352.0,60465.0,158430.0,,165000.0,32565.0,49770.0,73438.0,53800.0,31489.0,98486.0,55976.0,276721.0,80896.0,119166.0,55081.0,66770.0,61416.0,68889.0,133640.0,58038.0,52802.0,141061.0,68258.0,74056.0,150362.0,51327.0,40142.0,54921.0,240785.0,75878.0,60084.0,30901.0,69279.0,194919.0,58448.0,49427.0,164918.0,57975.0,41478.0,63846.0,40262.0,47126.0,131839.0,120492.0,129918.0,177919.0,150385.0,143664.0,165448.0,45730.0,125000.0,146413.0,161574.0,145876.0,268102.0,93080.0,99201.0,107814.0,85428.0,56386.0,84640.0,72418.0,57224.0,44924.0,31710.0,162167.0,8333.0,61650.0,48401.0,135618.0,82423.0,101592.0,,22848.0,42112.0,171210.0,235430.0,136036.0,78521.0,41265.0,71269.0,,22223.0,98463.0,128030.0,104213.0,141569.0,60301.0,56852.0,72895.0,281037.0,28626.0,,121711.0,248490.0,59576.0,109713.0,121831.0,39926.0,72411.0,233463.0,237014.0,68152.0,68352.0,50000.0,54801.0,27694.0,51958.0,115262.0,68795.0,91947.0,53533.0,58092.0,,78852.0,153949.0,72903.0,79682.0,112952.0,126586.0,59387.0,24131.0,46343.0,61292.0,53721.0,41820.0,88280.0,86923.0,128125.0,124557.0,53477.0,27732.0,51992.0,120036.0,186576.0,187736.0,168758.0,166529.0,162585.0,56015.0,103365.0,42523.0,92024.0,67615.0,101172.0,66744.0,97956.0,88524.0,93821.0,39123.0,56763.0,125171.0,43067.0,65063.0,30668.0,48544.0,84929.0,86968.0,46534.0,51640.0,68545.0,61465.0,,41832.0,49879.0
1998,,16986.0,116415.0,62252.0,92724.0,63200.0,154461.0,45259.0,95454.0,121567.0,98569.0,91902.0,49419.0,62096.0,47228.0,82460.0,135619.0,,94403.0,89242.0,102277.0,99410.0,79021.0,224646.0,209226.0,98175.0,123321.0,23342.0,7588.0,306167.0,83493.0,80709.0,63197.0,85313.0,121297.0,,63633.0,,56702.0,74485.0,107356.0,112174.0,,95400.0,96289.0,49815.0,73564.0,28316.0,93803.0,11021.0,64708.0,37860.0,31380.0,68182.0,139878.0,,168992.0,32264.0,76761.0,67437.0,53815.0,29952.0,95024.0,56089.0,289054.0,80671.0,150663.0,56673.0,21794.0,57300.0,69073.0,138663.0,57787.0,63552.0,137148.0,76741.0,63614.0,133874.0,54437.0,44505.0,63978.0,219663.0,79570.0,60274.0,21894.0,68438.0,321665.0,59647.0,51487.0,160174.0,65711.0,41659.0,27770.0,33689.0,48233.0,142688.0,119048.0,118220.0,160325.0,149995.0,139137.0,156756.0,48749.0,122222.0,149665.0,161485.0,146852.0,207519.0,92684.0,92453.0,93963.0,81988.0,54939.0,54071.0,74766.0,56502.0,41791.0,18436.0,143217.0,8244.0,61807.0,49102.0,133552.0,82640.0,111690.0,,22216.0,42283.0,193228.0,192320.0,158141.0,66845.0,40985.0,71286.0,,11478.0,98109.0,124567.0,98866.0,126563.0,60553.0,57090.0,71058.0,249558.0,28087.0,,106319.0,242067.0,64641.0,105413.0,119960.0,39943.0,80088.0,280311.0,254359.0,66296.0,71351.0,48587.0,40751.0,27704.0,57315.0,109136.0,79539.0,74731.0,47569.0,55981.0,,81600.0,161079.0,69264.0,96547.0,122490.0,122141.0,58929.0,25578.0,42206.0,65969.0,53976.0,41041.0,91187.0,87340.0,124407.0,126766.0,52917.0,25049.0,52509.0,131638.0,163942.0,182593.0,130839.0,168081.0,152513.0,52133.0,106171.0,62800.0,96838.0,67952.0,100211.0,67473.0,102910.0,86472.0,93492.0,40168.0,58360.0,113348.0,42607.0,64036.0,32041.0,45050.0,82042.0,85415.0,44898.0,50736.0,68606.0,39567.0,,27437.0,49940.0
1999,,19030.0,116383.0,62096.0,86961.0,63200.0,153474.0,51556.0,89011.0,121918.0,98876.0,93319.0,49338.0,62409.0,48190.0,79077.0,146049.0,,100490.0,95920.0,127007.0,115299.0,87496.0,221443.0,136869.0,100443.0,122619.0,20979.0,7610.0,376543.0,81660.0,60236.0,60659.0,80639.0,145993.0,,64169.0,,55691.0,73643.0,128695.0,92033.0,,112883.0,110551.0,49760.0,76110.0,35772.0,97515.0,18567.0,70371.0,25233.0,49060.0,67442.0,161912.0,,166034.0,31954.0,89954.0,64505.0,53653.0,35250.0,100454.0,56860.0,281770.0,76471.0,168250.0,57546.0,33988.0,66926.0,68915.0,142512.0,56622.0,54468.0,136269.0,73367.0,87434.0,136578.0,72533.0,50652.0,57444.0,209798.0,85342.0,60825.0,20787.0,70539.0,213281.0,56997.0,52474.0,151342.0,65184.0,38363.0,29626.0,29114.0,50234.0,141101.0,116540.0,93649.0,168094.0,150194.0,139627.0,174690.0,48325.0,128571.0,148353.0,154397.0,140005.0,269142.0,84791.0,102290.0,91582.0,81073.0,66238.0,33374.0,74143.0,55813.0,44601.0,15100.0,180946.0,8156.0,61754.0,48909.0,133333.0,83057.0,103193.0,,22427.0,42497.0,208517.0,205232.0,167230.0,62008.0,40481.0,71459.0,,14391.0,98547.0,125618.0,112706.0,136833.0,59991.0,53676.0,73767.0,267562.0,24519.0,,113245.0,214194.0,72738.0,113342.0,121750.0,39533.0,68342.0,301152.0,261693.0,64612.0,85484.0,48114.0,44176.0,27710.0,49216.0,110856.0,93742.0,85012.0,51084.0,52352.0,,84245.0,164829.0,68678.0,95841.0,133147.0,133540.0,56163.0,24479.0,36268.0,74258.0,54227.0,37271.0,89248.0,86345.0,91245.0,131695.0,54180.0,27604.0,50521.0,132862.0,180922.0,180690.0,100717.0,161586.0,162595.0,54410.0,138266.0,73134.0,92643.0,81501.0,98010.0,66667.0,104105.0,89198.0,94273.0,40847.0,57465.0,117763.0,43040.0,64554.0,40649.0,45371.0,80321.0,79362.0,42643.0,48139.0,61616.0,36931.0,,21440.0,49761.0
2000,,22157.0,116476.0,62823.0,90077.0,64791.0,147299.0,56786.0,94502.0,120643.0,99019.0,92972.0,49094.0,62672.0,48096.0,87064.0,151096.0,,117605.0,97856.0,113990.0,111188.0,88073.0,223355.0,137914.0,100837.0,120748.0,35656.0,7727.0,,82625.0,61467.0,60512.0,91893.0,136937.0,,65144.0,,53697.0,92719.0,129137.0,98673.0,,128827.0,109990.0,49791.0,74689.0,40770.0,94625.0,33252.0,61194.0,27549.0,50395.0,68182.0,148360.0,,163130.0,31633.0,107976.0,65084.0,53802.0,29212.0,93496.0,59641.0,288847.0,76258.0,178346.0,58247.0,38978.0,59976.0,69053.0,124275.0,57677.0,67486.0,126641.0,67331.0,72947.0,119670.0,79043.0,48147.0,59606.0,184927.0,80195.0,60711.0,32977.0,71366.0,292945.0,56982.0,53790.0,168505.0,71202.0,35192.0,29070.0,41410.0,51468.0,112191.0,116811.0,88026.0,216844.0,150247.0,150379.0,172816.0,46290.0,107344.0,144433.0,147705.0,131674.0,277532.0,83991.0,103435.0,138870.0,79792.0,64241.0,42424.0,73662.0,55293.0,45106.0,27266.0,160751.0,8068.0,57036.0,49636.0,134434.0,83050.0,129956.0,,21767.0,42701.0,186381.0,178895.0,168065.0,57563.0,40108.0,71607.0,,22791.0,98497.0,132048.0,109527.0,145212.0,59303.0,54231.0,72714.0,324353.0,24878.0,438766.0,112830.0,251734.0,70882.0,110994.0,112917.0,39908.0,64179.0,297695.0,265236.0,63080.0,98788.0,46774.0,57947.0,27710.0,60791.0,114032.0,91113.0,88054.0,54038.0,54014.0,96894.0,91958.0,167041.0,69364.0,72189.0,131334.0,136873.0,57972.0,23502.0,59495.0,72157.0,54461.0,42446.0,90987.0,86458.0,103030.0,126701.0,56776.0,37727.0,49630.0,137076.0,164591.0,191200.0,106367.0,167907.0,166195.0,55166.0,118824.0,78119.0,79636.0,80542.0,98054.0,65641.0,107771.0,93091.0,93633.0,41846.0,57789.0,123526.0,42384.0,64746.0,44218.0,46960.0,80962.0,75789.0,42030.0,48793.0,59452.0,41125.0,,41439.0,52118.0
2001,,23869.0,116434.0,62874.0,85033.0,66048.0,151370.0,51781.0,74544.0,121192.0,98559.0,91180.0,48837.0,62969.0,48022.0,98043.0,142971.0,,124168.0,95403.0,103873.0,110392.0,85163.0,201607.0,151303.0,99118.0,120494.0,30715.0,7714.0,,97443.0,63247.0,61458.0,66519.0,135790.0,,64308.0,,56082.0,87278.0,138627.0,97508.0,,130878.0,112400.0,49788.0,74321.0,38444.0,88203.0,29876.0,49500.0,23392.0,45936.0,68889.0,154445.0,,162886.0,31303.0,104962.0,61569.0,52931.0,29131.0,100341.0,55485.0,284886.0,76893.0,155784.0,56455.0,35470.0,60967.0,69174.0,129029.0,54169.0,56721.0,134823.0,64270.0,62382.0,117116.0,82435.0,44931.0,54041.0,203686.0,79883.0,60377.0,34447.0,75251.0,194874.0,56712.0,54577.0,192896.0,73296.0,36936.0,43013.0,37200.0,49762.0,113316.0,115000.0,80106.0,191729.0,150609.0,144421.0,165166.0,47779.0,96498.0,143702.0,148936.0,138935.0,229640.0,84314.0,97970.0,149216.0,72782.0,70036.0,42354.0,73829.0,54166.0,42252.0,28919.0,155762.0,7985.0,56915.0,50538.0,133866.0,83536.0,94312.0,,21739.0,42866.0,185719.0,178636.0,171259.0,85250.0,39682.0,71834.0,,14591.0,98073.0,137581.0,107590.0,153996.0,58800.0,53774.0,73042.0,286822.0,25382.0,264996.0,116581.0,232390.0,76474.0,110763.0,113579.0,39852.0,69213.0,235584.0,259018.0,61681.0,106786.0,46875.0,55452.0,27704.0,52013.0,112911.0,99756.0,87265.0,51470.0,54299.0,70104.0,79618.0,160834.0,75353.0,81593.0,133400.0,161464.0,58904.0,22757.0,57627.0,77783.0,54780.0,45804.0,93900.0,86555.0,110653.0,129171.0,56046.0,37880.0,49527.0,131754.0,179497.0,154155.0,106953.0,174274.0,175966.0,52663.0,139469.0,81017.0,83765.0,88583.0,95477.0,65829.0,107282.0,90953.0,93316.0,42724.0,57366.0,129132.0,41566.0,68546.0,26590.0,49294.0,81408.0,71893.0,42154.0,49141.0,58286.0,34349.0,,31238.0,51369.0
2002,,22710.0,116467.0,61548.0,82282.0,65761.0,149633.0,52259.0,87629.0,120062.0,98800.0,90756.0,50024.0,63122.0,48485.0,89072.0,152813.0,,120870.0,146784.0,93261.0,114152.0,88152.0,201990.0,207116.0,99942.0,119034.0,36543.0,7143.0,,113884.0,64175.0,70730.0,49300.0,129993.0,,65052.0,,55626.0,75916.0,151480.0,97872.0,,123230.0,112961.0,49807.0,79000.0,36637.0,85510.0,25413.0,76500.0,14657.0,53310.0,68889.0,159774.0,,164813.0,30965.0,115884.0,61074.0,53671.0,45001.0,93161.0,59273.0,285748.0,78743.0,160364.0,57206.0,45788.0,68266.0,69205.0,122634.0,54870.0,53398.0,134571.0,60915.0,63443.0,116589.0,88273.0,47090.0,50874.0,197869.0,76953.0,59512.0,52330.0,74965.0,216559.0,56607.0,55259.0,110206.0,72981.0,32870.0,25549.0,38160.0,49404.0,119752.0,114960.0,78690.0,182218.0,150694.0,135417.0,178930.0,48920.0,69231.0,84271.0,145419.0,134211.0,241834.0,83903.0,105534.0,154921.0,71636.0,75393.0,42408.0,84916.0,53300.0,41458.0,24853.0,80200.0,7899.0,57789.0,50898.0,133294.0,83300.0,130261.0,,21488.0,43061.0,185503.0,156224.0,181786.0,80770.0,39229.0,72096.0,,16147.0,98330.0,130739.0,104516.0,155416.0,59365.0,53990.0,72077.0,296712.0,25305.0,314549.0,121668.0,237747.0,77726.0,108868.0,109247.0,40000.0,61694.0,256184.0,250502.0,60399.0,76659.0,46970.0,47525.0,27690.0,66775.0,113422.0,99726.0,97879.0,53261.0,54580.0,103059.0,69171.0,163927.0,75108.0,93014.0,121685.0,170278.0,58894.0,21942.0,55035.0,79091.0,55048.0,47896.0,102948.0,86652.0,127130.0,115133.0,56613.0,36639.0,49847.0,139596.0,173089.0,157895.0,107491.0,196005.0,158029.0,52039.0,135205.0,84783.0,81266.0,73654.0,97211.0,66118.0,104292.0,90776.0,93285.0,43213.0,58456.0,129410.0,40068.0,73767.0,31229.0,49023.0,80181.0,84603.0,42265.0,49321.0,60574.0,33907.0,,36962.0,51140.0
2003,,19454.0,115909.0,59907.0,81842.0,67723.0,125076.0,48710.0,92225.0,119062.0,99085.0,91014.0,48528.0,63344.0,48864.0,92506.0,147221.0,,120551.0,95799.0,91386.0,114571.0,97442.0,189908.0,217359.0,100800.0,118631.0,51483.0,7895.0,,138075.0,67331.0,60294.0,79838.0,109785.0,,64090.0,,61219.0,68264.0,160884.0,103196.0,,154320.0,109937.0,49728.0,79446.0,40232.0,93207.0,23005.0,66266.0,27389.0,48179.0,69565.0,165115.0,,163225.0,30287.0,119931.0,58218.0,53751.0,41829.0,99834.0,67695.0,285097.0,79892.0,128301.0,55931.0,35093.0,73875.0,69546.0,103028.0,55803.0,56146.0,145752.0,56196.0,94053.0,132128.0,95487.0,53377.0,62003.0,184562.0,74332.0,59668.0,26342.0,76919.0,203422.0,58578.0,69636.0,177189.0,74217.0,36710.0,39849.0,42561.0,49942.0,110668.0,115413.0,62879.0,201713.0,150731.0,135630.0,196142.0,49738.0,83246.0,82222.0,137291.0,127371.0,235315.0,81754.0,94527.0,162969.0,72490.0,75951.0,41799.0,95032.0,52427.0,40589.0,13498.0,131667.0,7817.0,55352.0,52467.0,132904.0,82925.0,95217.0,,22541.0,43071.0,183007.0,168205.0,188223.0,90696.0,38633.0,71423.0,,6750.0,98801.0,131690.0,95522.0,145402.0,59381.0,54491.0,69964.0,146664.0,24633.0,303956.0,121642.0,228913.0,81374.0,105170.0,117109.0,39747.0,62638.0,272365.0,216077.0,59220.0,99629.0,47059.0,74878.0,27633.0,54680.0,112663.0,89957.0,97382.0,55149.0,54165.0,69253.0,66061.0,149690.0,83765.0,105672.0,116104.0,166044.0,57409.0,21234.0,48353.0,82750.0,55281.0,50620.0,116325.0,86713.0,130256.0,132258.0,56371.0,33174.0,49858.0,145779.0,165565.0,158974.0,111958.0,194828.0,158013.0,51739.0,129197.0,94824.0,82814.0,68134.0,115928.0,66136.0,110517.0,92712.0,92521.0,36198.0,57483.0,125332.0,40072.0,88333.0,22571.0,49475.0,73689.0,73262.0,42539.0,49529.0,52596.0,30705.0,,56171.0,51296.0
2004,,20487.0,115877.0,60827.0,84796.0,69537.0,136010.0,45098.0,91036.0,122652.0,98313.0,89373.0,49076.0,63736.0,49210.0,81432.0,154744.0,,130383.0,105273.0,96022.0,115890.0,92823.0,217048.0,221673.0,99763.0,119067.0,45855.0,7368.0,,138062.0,69758.0,60426.0,82832.0,127375.0,,63842.0,,64947.0,95086.0,155389.0,104570.0,,155238.0,97812.0,49648.0,85309.0,39465.0,108213.0,37452.0,67168.0,24610.0,52459.0,72650.0,160815.0,,161770.0,29950.0,137943.0,59545.0,54489.0,56129.0,96795.0,59254.0,296264.0,72001.0,144711.0,55804.0,15112.0,74187.0,69274.0,114852.0,56373.0,62633.0,144549.0,55507.0,114073.0,133168.0,98839.0,52132.0,52677.0,210536.0,77365.0,58892.0,39433.0,75494.0,241703.0,57735.0,72742.0,170966.0,94955.0,36854.0,16522.0,47985.0,50238.0,107632.0,112622.0,49353.0,193573.0,150765.0,125132.0,193722.0,50670.0,81638.0,82916.0,148267.0,134391.0,233828.0,85641.0,94395.0,210499.0,73760.0,68799.0,41791.0,98989.0,51531.0,39360.0,26216.0,168486.0,7738.0,58478.0,52192.0,129412.0,82383.0,125253.0,,20906.0,42743.0,192909.0,170308.0,204244.0,90155.0,37994.0,71495.0,,5203.0,97860.0,124874.0,110454.0,158447.0,59108.0,55234.0,70311.0,161691.0,23919.0,348478.0,122999.0,244181.0,87327.0,105675.0,104155.0,40623.0,63537.0,331820.0,220636.0,58131.0,116838.0,47143.0,73669.0,27531.0,71643.0,113959.0,57041.0,100685.0,52746.0,54430.0,103068.0,63630.0,178287.0,72151.0,109262.0,142825.0,186051.0,57023.0,20303.0,58666.0,88486.0,55604.0,48229.0,122838.0,86766.0,134720.0,142479.0,57534.0,40346.0,49552.0,153490.0,159132.0,160232.0,112528.0,201493.0,167808.0,54314.0,137680.0,72147.0,82658.0,68538.0,115003.0,66277.0,104196.0,92722.0,92432.0,36157.0,60138.0,131257.0,40031.0,83239.0,31264.0,48780.0,72807.0,78521.0,42538.0,50039.0,54312.0,26970.0,,54370.0,51127.0
2005,,22891.0,114968.0,60519.0,77985.0,70962.0,143472.0,52890.0,94374.0,121108.0,98027.0,91969.0,48896.0,64291.0,49567.0,84305.0,153835.0,,144580.0,92535.0,93065.0,117003.0,85858.0,201247.0,230164.0,100634.0,118522.0,37045.0,7895.0,,144237.0,71493.0,60310.0,81349.0,131934.0,,63903.0,,58896.0,64947.0,157548.0,100511.0,,158795.0,103389.0,49596.0,96505.0,36424.0,87782.0,33787.0,70483.0,26860.0,45179.0,71721.0,139484.0,,159690.0,29608.0,155351.0,59297.0,53672.0,49057.0,98953.0,59388.0,296975.0,76198.0,152808.0,56918.0,38654.0,77721.0,69086.0,110717.0,57868.0,108870.0,155575.0,64732.0,108491.0,132815.0,98200.0,54872.0,51363.0,237441.0,76296.0,59934.0,41564.0,74796.0,194274.0,67258.0,76873.0,166847.0,95462.0,40368.0,37261.0,45729.0,51274.0,103130.0,113079.0,55126.0,196391.0,152068.0,125951.0,200650.0,48563.0,80203.0,83265.0,150599.0,140183.0,219895.0,92969.0,89423.0,191967.0,99943.0,55542.0,41332.0,96400.0,50686.0,38343.0,25861.0,210075.0,7661.0,63129.0,54306.0,132487.0,82082.0,113874.0,,22336.0,42398.0,194277.0,172438.0,209662.0,76082.0,37768.0,70476.0,,14055.0,97511.0,121795.0,102920.0,172537.0,59219.0,55742.0,70636.0,324042.0,23240.0,303539.0,121066.0,222258.0,89784.0,107509.0,106655.0,41156.0,82767.0,294252.0,179096.0,57122.0,99339.0,46944.0,56717.0,27419.0,54938.0,119219.0,69195.0,87929.0,55665.0,56280.0,72072.0,56651.0,158587.0,78538.0,133648.0,143754.0,205186.0,53326.0,20060.0,63246.0,90547.0,55755.0,35475.0,133106.0,86826.0,137498.0,148367.0,57346.0,33118.0,48984.0,131819.0,171834.0,139848.0,110061.0,205045.0,170521.0,56292.0,172262.0,100339.0,81473.0,80456.0,118210.0,66186.0,121811.0,93620.0,96859.0,36097.0,56748.0,130326.0,40297.0,63716.0,28899.0,49590.0,71713.0,72833.0,43811.0,51358.0,56796.0,20049.0,,61399.0,51215.0
2006,,23007.0,114295.0,59908.0,76895.0,73268.0,143116.0,43971.0,95267.0,131050.0,99723.0,91771.0,50699.0,63821.0,49926.0,82767.0,157520.0,44424.0,138061.0,96557.0,92897.0,121248.0,99115.0,175568.0,189215.0,103051.0,112955.0,32770.0,8750.0,,151243.0,69285.0,61062.0,80951.0,135450.0,,63783.0,,65122.0,88658.0,161243.0,112975.0,,157391.0,103115.0,49487.0,97591.0,41686.0,96465.0,41090.0,70955.0,25782.0,47965.0,70475.0,160586.0,,158169.0,29260.0,150263.0,61345.0,53186.0,56602.0,96953.0,58950.0,350670.0,80957.0,145957.0,56813.0,31734.0,67570.0,68851.0,97691.0,58630.0,108672.0,158263.0,44643.0,100084.0,128617.0,97664.0,57820.0,48027.0,232546.0,77439.0,60971.0,76823.0,74250.0,214363.0,53822.0,73788.0,160756.0,104842.0,40513.0,43640.0,41671.0,54110.0,101162.0,112534.0,53265.0,173312.0,151525.0,121907.0,208982.0,51987.0,71429.0,68758.0,138498.0,130940.0,236504.0,91074.0,94953.0,199098.0,96083.0,61881.0,41755.0,96393.0,49876.0,37202.0,33698.0,208861.0,7581.0,64945.0,52587.0,132481.0,80190.0,111554.0,,29165.0,42696.0,202868.0,178954.0,223068.0,85631.0,36741.0,71068.0,,6233.0,99252.0,118255.0,98888.0,170138.0,59150.0,56581.0,70534.0,320506.0,23122.0,329210.0,125896.0,228350.0,94687.0,98930.0,107580.0,41601.0,83340.0,311228.0,209073.0,56184.0,90805.0,47297.0,67719.0,27296.0,68710.0,121234.0,49882.0,87500.0,56892.0,54037.0,81631.0,64730.0,162800.0,67829.0,145594.0,142394.0,191525.0,53296.0,19464.0,71288.0,95693.0,55700.0,,127962.0,90440.0,140195.0,163481.0,58395.0,42141.0,48502.0,144561.0,151188.0,171783.0,106777.0,185943.0,171440.0,53623.0,147167.0,101754.0,80371.0,83125.0,117851.0,66080.0,117292.0,93959.0,96695.0,38079.0,55811.0,133746.0,40018.0,59482.0,26572.0,49654.0,70588.0,82110.0,43615.0,48855.0,50569.0,23360.0,42982.0,43028.0,50886.0
