,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Djibouti,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,United States Virgin Islands,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Sri Lanka,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Liechtenstein,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Ireland,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1983,18391000.0,109770.0,12390.0,50996.0,12119.0,1761.0,1124316.0,40614.0,1610750.0,12220.0,1039500.0,215300.0,8925.0,45300.0,12000.0,180700.0,20482771.0,,229526.0,101925.0,735804.0,3941110.0,10.0,441329.0,1470158.0,337656.0,9500.0,,326.0,387825.0,426000.0,602712.0,5140.0,,3907293.0,1062247.0,1044700.0,,130514.0,2714591.0,1370049.0,918940.0,3733352.0,283378.0,4498347.0,3600.0,963800.0,189800.0,375995.0,,2405500.0,,1756034.0,1350.0,,2545.0,380.0,8070.0,,56590.0,791875.0,1252290.0,318000.0,227196.0,1401251.0,1325760.0,5508423.0,37000.0,,150850.0,590.0,0.0,168200.0,,1783291.0,14846.0,75125.0,775600.0,412700.0,957066.0,1590838.0,2023300.0,26157.0,4740.0,,770400.0,713200.0,24272.0,8566.0,8200.0,181806.0,,,,513030.0,589990.0,450.0,0.0,10050.0,153856.0,60.0,2103318.0,3070130.0,846038.0,,15050.0,2526292.0,2084963.0,1141532.0,3215030.0,5023883.0,55446.0,,33100.0,74217.0,107000.0,86800.0,,10500.0,,51346.0,1900.0,335000.0,39300.0,4920.0,1020000.0,,1323857.0,12382240.0,,11550.0,176200.0,12710.0,3043657.0,4566617.0,2591769.0,107000.0,8317.0,211700.0,,1087779.0,938600.0,13328525.0,1466906.0,2858000.0,5768000.0,114979.0,0.0,215792.0,13780.0,,1354082.0,25515667.0,9487400.0,3631.0,22179184.0,47050.0,2083147.0,528140.0,756029.0,200.0,1115637.0,18000.0,3660522.0,,127756.0,7848296.0,1122090.0,124827.0,1229000.0,50400.0,,,1717.0,78000.0,9394.0,22364128.0,130.0,6937000.0,696.0,,11083158.0,65200.0,,784500.0,600.0,112495.0,298965.0,119979.0,,216100.0,1189472.0,6404828.0,8700.0,19000.0,3031245.0,6526130.0,9000.0,528600.0,,264515.0,134252.0,2612000.0,2700.0,8319000.0,531665.0,40882.0,1545.0,5319.0,8691554.0,664600.0,2059.0,13100.0,141800.0,23366.0,1440.0,1256370.0,90382.0,,2037835.0,,,127000.0
1984,18548000.0,98766.0,13175.0,50846.0,13148.0,1804.0,1163773.0,50560.0,1686970.0,12230.0,1051750.0,191200.0,9099.0,43500.0,14000.0,160600.0,23454528.0,,212058.0,118239.0,676111.0,4062842.0,12.0,497533.0,1295171.0,331779.0,10000.0,,2476.0,385825.0,418000.0,701115.0,6657.0,,4065165.0,912099.0,1048100.0,,130504.0,2436792.0,1378516.0,899254.0,3129649.0,280631.0,4715884.0,3500.0,1415800.0,178100.0,383885.0,,2101000.0,,1720685.0,1350.0,,2550.0,320.0,6950.0,,60631.0,725369.0,1266210.0,336000.0,246789.0,1409443.0,1308219.0,5268492.0,38650.0,,156900.0,600.0,0.0,175770.0,,1747870.0,13830.0,79810.0,743200.0,416300.0,1085811.0,1717052.0,1970900.0,28276.0,4800.0,,740206.0,770800.0,24200.0,8566.0,6035.0,205818.0,,,,594560.0,622396.0,465.0,0.0,10245.0,177379.0,60.0,2138829.0,3124700.0,844703.0,,15050.0,2626806.0,2129273.0,1138203.0,3334903.0,5042373.0,75638.0,,44208.0,75996.0,116000.0,88800.0,,10500.0,,57925.0,1800.0,335000.0,40400.0,2490.0,1086000.0,,990487.0,11543315.0,,9005.0,180400.0,12840.0,3018484.0,5149639.0,2340645.0,100000.0,8729.0,213500.0,,1099308.0,962500.0,13731331.0,1283240.0,2929900.0,5786000.0,117310.0,0.0,233167.0,14950.0,,1548468.0,22984010.0,9845400.0,4951.0,24877620.0,48600.0,1837833.0,547727.0,763988.0,208.0,1156980.0,18000.0,3777936.0,,132824.0,8104741.0,1241540.0,129288.0,1267000.0,49750.0,,,1796.0,77300.0,8648.0,19160560.0,80.0,6691000.0,576.0,,11564942.0,62650.0,,754500.0,610.0,83510.0,339834.0,121701.0,,236230.0,1051567.0,5181300.0,8793.0,15000.0,2923507.0,5712559.0,10000.0,549100.0,,317211.0,138390.0,2814200.0,2740.0,8340300.0,514685.0,42230.0,1447.0,5160.0,9401073.0,701600.0,883.0,12100.0,145000.0,28280.0,1541.0,1479458.0,92234.0,,2175882.0,,,128500.0
1985,16435000.0,27996.0,13710.0,51489.0,11259.0,1721.0,1179310.0,60215.0,1688390.0,12540.0,1072300.0,189400.0,9378.0,46000.0,14500.0,167600.0,25262690.0,,213095.0,138205.0,731005.0,3859865.0,10.0,577683.0,1415363.0,346693.0,12500.0,,2346.0,367315.0,407000.0,726708.0,6796.0,,3903636.0,711690.0,1068200.0,,144529.0,1971057.0,1393665.0,1007290.0,2334460.0,269200.0,5357996.0,3600.0,1513300.0,158000.0,373507.0,,2466000.0,,1893596.0,1400.0,,2555.0,280.0,5510.0,,66079.0,735310.0,1274129.0,343000.0,260100.0,1259130.0,1324167.0,4788018.0,40050.0,,155850.0,600.0,0.0,191550.0,,1886500.0,14420.0,72603.0,819050.0,424900.0,1154591.0,1860866.0,1948400.0,27399.0,4870.0,,717897.0,664359.0,23722.0,8266.0,8710.0,213798.0,,,,618610.0,657109.0,480.0,0.0,9930.0,143424.0,60.0,2180323.0,3139322.0,853424.0,,17050.0,2911227.0,2333544.0,1157966.0,3511737.0,5742408.0,78652.0,,31600.0,85758.0,121300.0,90950.0,,10500.0,,60280.0,1820.0,333500.0,41500.0,1150.0,1133000.0,,748143.0,12442875.0,,9254.0,181700.0,12900.0,3526568.0,4832294.0,2197731.0,107000.0,9261.0,215250.0,,1119063.0,985927.0,12819476.0,1514832.0,3071200.0,5813000.0,116638.0,0.0,226883.0,15172.0,,1612601.0,22568595.0,11640261.0,6148.0,24977400.0,49300.0,2149197.0,397412.0,838780.0,217.0,1306015.0,18000.0,2782385.0,,144127.0,8193381.0,1368100.0,142700.0,1459000.0,48550.0,,,1852.0,86000.0,7681.0,18181489.0,60.0,6940000.0,585.0,,13502277.0,64450.0,,790100.0,615.0,124751.0,337201.0,128020.0,,240400.0,753629.0,5775155.0,8893.0,13000.0,2992599.0,5656470.0,10000.0,495337.0,,302913.0,140930.0,2826110.0,2780.0,7989925.0,601252.0,51374.0,1449.0,4925.0,9275147.0,718700.0,743.0,14100.0,148000.0,23652.0,1736.0,1551959.0,91875.0,,1792881.0,,,130200.0
1986,18339000.0,28325.0,14445.0,51021.0,11568.0,2248.0,1255360.0,61470.0,1979880.0,12230.0,1073900.0,238700.0,9912.0,47500.0,15000.0,160100.0,24575312.0,,215963.0,173480.0,618515.0,4301906.0,10.0,657700.0,1376854.0,348568.0,11500.0,,250.0,440015.0,415000.0,737833.0,8530.0,,4035860.0,954826.0,1070200.0,,142000.0,2497686.0,1565421.0,1120102.0,3416229.0,275364.0,5832789.0,3700.0,1243300.0,157148.0,333687.0,,2318400.0,,1830463.0,1400.0,,2560.0,250.0,5450.0,,88365.0,761155.0,1291548.0,364000.0,279850.0,1396967.0,1398237.0,6176654.0,41050.0,,157000.0,600.0,0.0,206350.0,,1918680.0,13940.0,64309.0,841600.0,440500.0,1154860.0,1780657.0,1786600.0,29829.0,4950.0,,676299.0,831869.0,24682.0,8266.0,9600.0,251935.0,,,,692870.0,636112.0,495.0,0.0,7735.0,162982.0,61.0,2209712.0,3159301.0,887602.0,,17082.0,3010472.0,2352772.0,1000875.0,3699463.0,5729600.0,99578.0,,33000.0,105628.0,126700.0,94100.0,,10500.0,,58257.0,1840.0,347000.0,41700.0,2040.0,1182000.0,,887540.0,12824981.0,,7022.0,184700.0,13100.0,3530794.0,5617916.0,2765289.0,107000.0,9370.0,217050.0,,1119165.0,1015300.0,13714950.0,1527176.0,3078100.0,5927000.0,120065.0,0.0,257898.0,16950.0,,1712626.0,22698272.0,13476727.0,4865.0,27309367.0,51700.0,2206274.0,531122.0,865131.0,226.0,1282958.0,18000.0,3611000.0,,98231.0,8695696.0,1393510.0,146800.0,1513000.0,47650.0,,,1897.0,92500.0,7692.0,20349866.0,160.0,7048800.0,419.0,,15259424.0,66260.0,,812750.0,632.0,132329.0,363000.0,133987.0,,247974.0,1029439.0,5571266.0,8993.0,13000.0,3291271.0,5534115.0,10000.0,494445.0,,300969.0,160850.0,3133000.0,2840.0,8349805.0,649859.0,49160.0,1450.0,4915.0,9521805.0,731500.0,1496.0,14200.0,151000.0,20304.0,2176.0,1524898.0,89312.0,,1971418.0,,,125000.0
1987,14322000.0,21861.0,13910.0,54895.0,13145.0,2556.0,1248810.0,55780.0,1721300.0,12535.0,1133950.0,279640.0,9838.0,48500.0,15500.0,161100.0,26300885.0,,210729.0,145640.0,769595.0,4385722.0,10.0,713555.0,1519434.0,378147.0,12600.0,,300.0,409040.0,424000.0,810713.0,10090.0,,3431714.0,656103.0,1077782.0,,142000.0,2130323.0,1549713.0,1020536.0,3036252.0,288598.0,6075272.0,3820.0,1231900.0,103144.0,357244.0,,2343300.0,,2309038.0,1400.0,,2565.0,217.0,5080.0,,103714.0,770240.0,1316968.0,390280.0,278695.0,1467166.0,1352501.0,4354165.0,50100.0,,158000.0,605.0,0.0,216550.0,,2064350.0,13000.0,50200.0,1036587.0,448800.0,1044279.0,2042936.0,2089100.0,38584.0,5020.0,,635000.0,546160.0,28413.0,8466.0,9730.0,294871.0,,,,690080.0,606745.0,505.0,0.0,6590.0,166244.0,61.0,2251871.0,3445705.0,904336.0,,19175.0,3031331.0,2317776.0,1346018.0,3586006.0,5693162.0,139890.0,,59400.0,108041.0,116300.0,96200.0,,8500.0,,66643.0,1935.0,357500.0,42200.0,2350.0,1235000.0,,770986.0,14431080.0,,6308.0,189700.0,12300.0,3652076.0,5412709.0,1040493.0,107000.0,9628.0,218350.0,,1179848.0,1047573.0,13150372.0,1693481.0,3104600.0,5871000.0,126541.0,0.0,237966.0,16350.0,,1841262.0,25737542.0,16679700.0,4778.0,26811834.0,55550.0,1715552.0,521100.0,883630.0,233.0,1368862.0,18000.0,2448900.0,,114158.0,8901705.0,1266410.0,146800.0,1551600.0,47100.0,,,1950.0,98000.0,8072.0,19456201.0,100.0,7543800.0,558.0,,18724986.0,66770.0,,827850.0,630.0,162237.0,380925.0,139451.0,,238149.0,815511.0,5961725.0,8761.0,14000.0,3666981.0,7361546.0,10000.0,496135.0,,295934.0,167680.0,3235900.0,2840.0,8192710.0,741204.0,45019.0,1452.0,5040.0,9394407.0,739000.0,1606.0,12200.0,153000.0,21000.0,2020.0,1511818.0,87237.0,,1745201.0,,,116000.0
1988,14938000.0,24702.0,14680.0,57347.0,15828.0,4047.0,1220510.0,59180.0,2093320.0,13250.0,1195250.0,304000.0,9648.0,48500.0,15500.0,159200.0,27382785.0,,200440.0,199990.0,768173.0,4451454.0,10.0,725869.0,1542004.0,362911.0,13700.0,,200.0,435173.0,425000.0,831412.0,6750.0,,4000050.0,1000766.0,1020600.0,,144000.0,2390994.0,1516312.0,1461190.0,3079014.0,304857.0,6904072.0,3710.0,1354500.0,150328.0,374240.0,,2454200.0,,1278242.0,1450.0,,2570.0,218.0,2815.0,,120815.0,778860.0,1341887.0,398000.0,288455.0,1530065.0,1286632.0,6389912.0,51350.0,,167000.0,627.0,0.0,224200.0,,2218535.0,12660.0,72580.0,1066417.0,458700.0,1036359.0,2275210.0,1592586.0,42749.0,4700.0,,643630.0,908526.0,28093.0,8666.0,10210.0,305293.0,,,,662660.0,497158.0,520.0,0.0,6840.0,171832.0,61.0,2401665.0,3759748.0,930562.0,,19245.0,3039232.0,2313363.0,1329647.0,3712392.0,5978668.0,124039.0,,60400.0,170949.0,110500.0,100320.0,,8500.0,,76455.0,1950.0,363000.0,42500.0,2020.0,1251000.0,,759225.0,11330674.0,,5508.0,193600.0,12200.0,3965297.0,5531471.0,2173888.0,108800.0,9953.0,222711.0,,1244516.0,1076212.0,11160599.0,1846569.0,3147600.0,5787000.0,124850.0,0.0,252319.0,14700.0,,1926491.0,26150305.0,16664102.0,6456.0,24051839.0,57250.0,1628870.0,483800.0,853624.0,238.0,1570030.0,18000.0,2703700.0,,124102.0,8791752.0,1308280.0,149800.0,1590600.0,46750.0,,,1945.0,106000.0,8409.0,18666062.0,100.0,7818600.0,230.0,,18941332.0,67780.0,,817700.0,645.0,207536.0,399717.0,148724.0,,248553.0,1243537.0,5354860.0,8746.0,12800.0,3588975.0,6856250.0,10000.0,430660.0,,283064.0,178700.0,3223700.0,2850.0,8937615.0,777804.0,72587.0,1454.0,5050.0,9699273.0,744935.0,1738.0,12200.0,160700.0,20900.0,2140.0,1482962.0,87397.0,,1759670.0,,,108600.0
1989,14798000.0,27378.0,15380.0,59682.0,16233.0,6670.0,1296565.0,59680.0,2449803.0,14260.0,1232000.0,295000.0,9115.0,48500.0,15500.0,185300.0,30000920.0,,212677.0,176210.0,753149.0,4699504.0,10.0,763131.0,1456964.0,367151.0,14200.0,,300.0,482466.0,415000.0,858731.0,8380.0,,4315929.0,1099783.0,1045116.0,,147500.0,2154517.0,1585081.0,1246310.0,3072622.0,274787.0,6520126.0,3770.0,1189600.0,191940.0,417433.0,,3074600.0,,1880414.0,1200.0,,2575.0,261.0,1446.0,,97819.0,779290.0,1280006.0,404000.0,300450.0,2177850.0,1324639.0,5906911.0,52190.0,,180000.0,600.0,0.0,230350.0,,2383700.0,13567.0,79200.0,1115541.0,472300.0,1047515.0,2333583.0,1567609.0,39525.0,4450.0,,647000.0,703603.0,26609.0,8666.0,7005.0,312833.0,,,,710872.0,513283.0,535.0,0.0,6350.0,125211.0,61.0,2489151.0,3801674.0,951653.0,,19365.0,3101551.0,2338420.0,1367267.0,3795544.0,6485057.0,128024.0,,61500.0,178079.0,119700.0,102450.0,300.0,11000.0,,72467.0,1970.0,374500.0,43100.0,3050.0,1278000.0,,826729.0,13363858.0,,5804.0,198300.0,12500.0,4060853.0,5175416.0,2083268.0,108800.0,7980.0,225800.0,,1283677.0,1127290.0,11483920.0,2245475.0,3220100.0,6561000.0,124357.0,0.0,272155.0,14450.0,,2038808.0,26911350.0,18322575.0,7746.0,26014545.0,59950.0,1937850.0,561200.0,1149116.0,250.0,1311522.0,18000.0,2474100.0,,134481.0,8448020.0,1447620.0,138800.0,1608100.0,34620.0,,,1957.0,112500.0,7106.0,18074267.0,120.0,8005415.0,501.0,,20659208.0,71370.0,,806500.0,490.0,229823.0,358738.0,161304.0,,254052.0,990180.0,5227951.0,8976.0,13000.0,4130574.0,6206573.0,10000.0,603497.0,,292882.0,182350.0,3241746.0,2850.0,8932100.0,784247.0,73452.0,1466.0,4855.0,9286561.0,799581.0,2693.0,12300.0,168700.0,23200.0,1840.0,1514792.0,75864.0,,1775320.0,,,116000.0
1990,15085890.0,21092.0,16250.0,58164.0,12846.0,6763.0,1325231.0,50249.0,2008842.0,14770.0,1278200.0,303160.0,9572.0,46358.0,40600.0,167782.0,29823609.0,,277669.0,190541.0,772777.0,4677000.0,11.0,845479.0,1388898.0,360046.0,14615.0,,400.0,367836.0,405000.0,803890.0,8785.0,,3922602.0,892241.0,1016171.0,,155060.0,2306901.0,1128865.0,1364012.0,2769883.0,224190.0,7163554.0,3517.0,923900.0,176125.0,393246.0,,2833770.0,,2417640.0,842.0,,2444.0,300.0,1060.0,,96771.0,796700.0,1371500.0,413310.0,311644.0,2414166.0,1332490.0,4854933.0,51132.0,,180662.0,629.0,-1.0,239050.0,,2638980.0,13729.0,102268.0,1185000.0,481428.0,978664.0,2202376.0,2002746.0,44157.0,5000.0,,645870.0,719908.0,25786.0,7955.0,8370.0,313219.0,,,,700254.0,520031.0,450.0,1956.0,4782.0,116416.0,56.0,2563061.0,3740336.0,957342.0,,10150.0,3229660.0,2384181.0,1311582.0,3885741.0,6261497.0,141342.0,,64535.0,180438.0,128500.0,104564.0,0.0,11545.0,,74507.0,580.0,381400.0,43800.0,4310.0,1305000.0,,717753.0,14358770.0,,2576.0,201900.0,12600.0,4524823.0,5459903.0,1418773.0,106423.0,8511.0,228537.0,,1324642.0,1108638.0,11951924.0,1917459.0,3450844.0,6382000.0,135844.0,-1.0,284295.0,12737.0,,1778594.0,24154770.0,18745464.0,7741.0,27717097.0,61403.0,1756896.0,561700.0,1150517.0,255.0,1552526.0,17709.0,2399950.0,,118838.0,9381206.0,1523030.0,148827.0,1633000.0,34419.0,,,2080.0,102637.0,7402.0,17112381.0,130.0,8449400.0,314.0,,20952150.0,69831.0,,675100.0,180.0,255408.0,414333.0,172985.0,,240001.0,964144.0,4905691.0,6350.0,14997.0,4617536.0,5881204.0,9839.0,450551.0,,302849.0,181850.0,3271712.0,2770.0,9016926.0,783195.0,88874.0,1463.0,5024.0,9371204.0,855803.0,1933.0,12087.0,153028.0,23000.0,1873.0,1569720.0,70183.0,,1649569.0,,,106779.0
1991,12357437.0,17671.0,16861.0,67107.0,11261.0,6300.0,1426542.0,49740.0,2472424.0,15250.0,1309380.0,215500.0,7332.0,46060.0,41400.0,112598.0,31591731.0,,299661.0,159858.0,729443.0,5325933.0,14.0,811721.0,1351331.0,347822.0,14800.0,,500.0,265877.0,421000.0,833994.0,11741.0,,3777024.0,940740.0,942556.0,,170730.0,2090091.0,1228932.0,1486930.0,3088424.0,267365.0,7552131.0,4611.0,1342204.0,36098.0,295275.0,,3153800.0,,2231115.0,1300.0,,,350.0,310.0,,96347.0,794519.0,1304500.0,943517.0,307450.0,2456638.0,1331144.0,3033743.0,54288.0,,177367.0,647.0,-1.0,248925.0,,2764318.0,14898.0,83590.0,1406207.0,497289.0,1075585.0,2318803.0,1579965.0,48462.0,5250.0,,689547.0,477112.0,26667.0,8364.0,8805.0,315996.0,,,,749264.0,535506.0,570.0,2199.0,5076.0,146181.0,75.0,2689005.0,3797248.0,982272.0,,11360.0,3125515.0,2313794.0,1010972.0,3893067.0,6467833.0,110277.0,,64024.0,217109.0,132316.0,106700.0,0.0,10623.0,,85895.0,571.0,348199.0,44400.0,3950.0,1330000.0,,689562.0,12790024.0,,2341.0,205999.0,12000.0,4751065.0,5822467.0,1875016.0,103396.0,9155.0,250951.0,,1355093.0,1144427.0,8270742.0,1882101.0,3635018.0,7009437.0,138845.0,-1.0,261115.0,12415.0,,1956691.0,24701731.0,21764847.0,9536.0,28452423.0,63349.0,1932631.0,399300.0,1227529.0,260.0,1437037.0,19000.0,2009944.0,-1.0,44079.0,9388244.0,1475489.0,134300.0,1674100.0,30330.0,,,2011.0,99305.0,9913.0,17519822.0,135.0,8696516.0,350.0,,24087600.0,70782.0,,847850.0,365.0,257095.0,408843.0,177002.0,,311026.0,883430.0,4378743.0,6800.0,5838.0,4620769.0,6181202.0,7944.0,489524.0,,315463.0,192150.0,3226055.0,2670.0,9400770.0,798041.0,70904.0,1325.0,4690.0,9631164.0,873137.0,964.0,12131.0,152841.0,24238.0,1822.0,1685354.0,68263.0,,1301867.0,,,109748.0
1992,,23779.0,16757.0,66837.0,12403.0,6698.0,1832740.0,53807.0,2158774.0,15560.0,1353050.0,203900.0,7555.0,46578.0,42200.0,91698.0,33065271.0,,306700.0,190432.0,799155.0,6142447.0,15.0,925097.0,1423375.0,380190.0,14700.0,1333010.0,300.0,707580.0,435000.0,899169.0,13800.0,429168.0,4395593.0,784126.0,890741.0,,165391.0,1813473.0,1181967.0,1488527.0,,260529.0,8384312.0,4738.0,1267578.0,35864.0,338195.0,231300.0,3611200.0,163786.0,1969985.0,1350.0,,,250.0,100.0,174000.0,93895.0,802600.0,1338800.0,950793.0,289500.0,2729977.0,1350989.0,4010360.0,55138.0,71900.0,175359.0,665.0,-1.0,254227.0,275105.0,2868404.0,16254.0,114892.0,1349836.0,477800.0,1193416.0,2139174.0,1546487.0,47906.0,5300.0,479000.0,653014.0,846115.0,24502.0,8392.0,11720.0,335564.0,923500.0,118000.0,3369120.0,743406.0,540737.0,590.0,2361.0,5024.0,163265.0,75.0,2746074.0,3890018.0,974031.0,,12795.0,3487071.0,2561974.0,1054977.0,4044864.0,6829150.0,187778.0,,64399.0,268805.0,140645.0,94100.0,0.0,8555.0,283300.0,82706.0,577.0,280400.0,45000.0,2730.0,1346100.0,202411.0,709690.0,15176984.0,,2580.0,210300.0,12500.0,5336428.0,5908761.0,2386549.0,104504.0,9159.0,233900.0,30687.0,1400350.0,1126721.0,12662469.0,2214464.0,3750412.0,7417000.0,143645.0,-1.0,276286.0,13353.0,,1751891.0,26851925.0,24401058.0,7807.0,30841350.0,65421.0,2066625.0,793000.0,1191347.0,270.0,1675412.0,18000.0,2050607.0,-1.0,36789.0,9638855.0,1438740.0,150500.0,1715600.0,24375.0,,,1962.0,101807.0,10499.0,20697764.0,140.0,8411200.0,408.0,1163200.0,26542962.0,72154.0,1352172.0,855300.0,407.0,264962.0,438367.0,156714.0,148100.0,273499.0,811303.0,4854204.0,7200.0,5387.0,5307156.0,6202913.0,8000.0,548025.0,982800.0,313437.0,209450.0,3478733.0,2520.0,9430801.0,795351.0,89786.0,1316.0,4764.0,10195957.0,949583.0,1198.0,12100.0,157256.0,20700.0,1985.0,1723999.0,61509.0,550108.0,1404724.0,,2779168.0,116857.0
1993,,20672.0,17047.0,69249.0,10851.0,10584.0,1874918.0,56014.0,2492462.0,14250.0,1399580.0,211100.0,7611.0,46799.0,43100.0,99200.0,32530910.0,,313414.0,192841.0,697587.0,6088756.0,15.0,861728.0,1455432.0,408077.0,15300.0,2013120.0,180.0,767335.0,425000.0,951390.0,14828.0,260522.0,4291757.0,,882836.0,,187308.0,1878761.0,1344960.0,1362324.0,,239057.0,9239500.0,4973.0,1526899.0,37110.0,352193.0,125477.0,2202000.0,116011.0,1517989.0,1400.0,318723.0,,300.0,50.0,151000.0,93460.0,814300.0,1350500.0,992017.0,297900.0,2795067.0,1355155.0,3002807.0,55110.0,129900.0,177146.0,678.0,-1.0,260359.0,183800.0,3113395.0,15734.0,113593.0,1259900.0,500200.0,1224106.0,2385041.0,1481152.0,41899.0,5372.0,805500.0,651314.0,597842.0,23283.0,8543.0,14878.0,363415.0,715334.0,219300.0,3192700.0,921848.0,548209.0,520.0,2564.0,5537.0,149258.0,75.0,2600371.0,3756525.0,1023021.0,3000.0,14374.0,3442574.0,2580846.0,998591.0,4711342.0,7345892.0,232599.0,211405.0,64760.0,275149.0,147188.0,102300.0,-1.0,10560.0,236700.0,87804.0,582.0,332217.0,45500.0,4150.0,1265000.0,211949.0,787115.0,13195225.0,,2434.0,216300.0,13800.0,5596908.0,6054790.0,2704913.0,106363.0,9172.0,,48171.0,1444162.0,1165432.0,10400149.0,2073228.0,3922775.0,7996000.0,147430.0,-1.0,258065.0,15161.0,,1881599.0,28922459.0,30711376.0,7949.0,34666659.0,67035.0,2204214.0,773000.0,1314184.0,275.0,1257534.0,16575.0,3489669.0,-1.0,55209.0,9815911.0,1638232.0,100395.0,1673700.0,24894.0,,544246.0,2011.0,122767.0,11761.0,18979976.0,150.0,8838300.0,344.0,961177.0,33100567.0,73520.0,1435455.0,813000.0,429.0,295905.0,461037.0,185872.0,54300.0,258832.0,862526.0,4408260.0,11900.0,8408.0,5016869.0,5801453.0,9000.0,527702.0,733600.0,221545.0,223277.0,3674073.0,2620.0,9650164.0,799048.0,73942.0,1435.0,4804.0,10405572.0,932671.0,2604.0,16200.0,155110.0,19494.0,1964.0,1815823.0,64696.0,569619.0,808015.0,,3464576.0,119762.0
