,USSR,Finland,Eritrea,Fiji,Australia,Panama,Republic of Korea,Pakistan,Slovakia,Democratic Republic of the Congo,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Lebanon,Papua New Guinea,Tajikistan,Suriname,Togo,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Iceland,Central African Republic,India,Malta,Jamaica,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,New Caledonia,Egypt,New Zealand,Congo,Republic of Moldova,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Philippines,Spain,"China, mainland",French Polynesia,Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Cuba,Austria,Bhutan,Turkmenistan,Norway,Dominica,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Switzerland,Thailand,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Melanesia,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Latvia,Guinea,Ukraine,Kuwait,South Africa,Mauritania,Guadeloupe,Ireland,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
1989,14574275.0,92200.0,,17.0,80000.0,4367.0,43091.0,79900.0,,40570.0,92.0,,71264.0,0.0,13603.0,1152000.0,,3600.0,1000.0,6545.0,13265.0,56.0,,15.0,43214.0,15900.0,36000.0,362433.0,3310.0,5799.0,240.0,108351.0,21000.0,,570.0,217009.0,211270.0,161350.0,1000.0,20173.0,1504000.0,1931.0,1630.0,57203.0,155.0,227191.0,4511100.0,73247.0,264000.0,7075.0,51700.0,8500.0,65375.0,,216.0,,3060.0,120000.0,275000.0,621.0,144.0,175966.0,28351.0,250.0,,2562.0,27120.0,68158.0,550000.0,148697.0,,1268000.0,21020.0,389600.0,2545000.0,108.0,130000.0,15923.0,16370.0,267918.0,33644.0,,23097.0,375000.0,5850.0,,16852.0,77500.0,2612.0,,51000.0,3889.0,21949.0,18000.0,1786.0,56359.0,12774.0,,81570.0,355000.0,,,2650.0,116582.0,203000.0,859.0,1134600.0,25600.0,0.0,281701.0,72700.0,,2546916.0,650.0,,,46500.0,87207.0,33090.0,82710.0,3650.0,20399.0,13300.0,1950.0,,12750.0,27439.0,109600.0,1916.0,4000.0,1152.0,337890.0,,83762.0,43900.0,1980.0,8343.0,,536000.0,,2706.0,217.0,800.0,108.0,36700.0,,,176196.0,168897.0,160.0,8509.0,,3080.0,,80.0,75536.0,97.0,0.0,75000.0,23926.0,635094.0,100.0,,61829.0,,0.0
1990,15037000.0,96200.0,,14.0,100000.0,3327.0,41123.0,71931.0,,46019.0,133.0,,70892.0,0.0,12361.0,931000.0,,3265.0,1100.0,7990.0,13278.0,55.0,,13.0,41700.0,17000.0,33141.0,365460.0,3692.0,6750.0,260.0,127283.0,21240.0,,602.0,222571.0,225850.0,151413.0,1500.0,23175.0,1496800.0,1391.0,1156.0,58826.0,162.0,208432.0,4384900.0,77814.0,280000.0,8628.0,62448.0,9000.0,66800.0,,243.0,,3150.0,130000.0,101700.0,632.0,150.0,175715.0,27283.0,270.0,,2393.0,29114.0,62304.0,561000.0,142217.0,,1319000.0,26802.0,385200.0,2590000.0,100.0,145765.0,15505.0,18800.0,251326.0,52000.0,,30763.0,400000.0,7150.0,,17731.0,93500.0,2589.0,,48500.0,2829.0,23030.0,18200.0,1472.0,57154.0,12973.0,,83350.0,337000.0,,,2613.0,123844.0,187000.0,1046.0,784000.0,28267.0,307.0,310131.0,73220.0,,2592142.0,697.0,,,53900.0,106168.0,37600.0,88995.0,3655.0,24315.0,13400.0,2270.0,,13318.0,43159.0,127030.0,2142.0,4000.0,1164.0,334150.0,,98945.0,48100.0,2970.0,11346.0,,536000.0,,2291.0,219.0,850.0,100.0,31700.0,,,180413.0,158453.0,200.0,8845.0,,3400.0,,30.0,79277.0,118.0,0.0,63000.0,23923.0,651276.0,197.0,,63786.0,,0.0
1991,15037000.0,119800.0,,11.0,100000.0,4411.0,54595.0,75613.0,,53330.0,131.0,,55550.0,0.0,13221.0,867000.0,,4000.0,900.0,8840.0,13217.0,60.0,,52.0,44200.0,16000.0,28410.0,382079.0,3913.0,5387.0,270.0,127675.0,21040.0,,615.0,195195.0,227860.0,146568.0,1000.0,24779.0,1816160.0,1560.0,874.0,67506.0,150.0,211529.0,4193000.0,75191.0,299000.0,5168.0,70697.0,10000.0,67325.0,,148.0,,3330.0,120000.0,110129.0,550.0,154.0,190722.0,27675.0,280.0,,3979.0,29280.0,62148.0,500000.0,166275.0,,1264600.0,27355.0,394700.0,2700000.0,100.0,133721.0,17104.0,15209.0,266944.0,41600.0,,40000.0,420000.0,6514.0,,14669.0,92500.0,3031.0,,53000.0,2836.0,23688.0,19000.0,1334.0,57766.0,14000.0,,84280.0,348000.0,,,3322.0,127796.0,178000.0,1157.0,818000.0,29600.0,313.0,318468.0,75890.0,,2702662.0,771.0,,,55810.0,103115.0,23100.0,93570.0,2549.0,20340.0,13500.0,1600.0,,13383.0,20593.0,114768.0,2662.0,4000.0,991.0,314120.0,,108720.0,46600.0,3465.0,15675.0,,544000.0,,2745.0,225.0,900.0,100.0,25700.0,,,167778.0,164189.0,214.0,9403.0,,3450.0,,135.0,71839.0,80.0,0.0,68000.0,23958.0,668739.0,117.0,,71820.0,,0.0
1992,,117300.0,,7.0,100000.0,3998.0,44040.0,75953.0,,77117.0,125.0,,45661.0,0.0,15169.0,990000.0,,3968.0,1100.0,9690.0,13000.0,68.0,9760.0,55.0,51300.0,14200.0,30939.0,357807.0,3934.0,5574.0,280.0,133708.0,23130.0,24868.0,605.0,132922.0,235400.0,185000.0,800.0,26180.0,1984000.0,1416.0,1071.0,64670.0,164.0,229394.0,4047400.0,91837.0,299000.0,8600.0,59407.0,2000.0,67425.0,140000.0,600.0,26234.0,3574.0,120000.0,110000.0,500.0,180.0,175484.0,33708.0,332.0,15206.0,2092.0,24473.0,56334.0,,154569.0,708800.0,1324000.0,24683.0,280100.0,2700000.0,104.0,147545.0,19141.0,17020.0,327765.0,24000.0,34291.0,37600.0,470000.0,6620.0,,13872.0,71500.0,3215.0,2500.0,50000.0,3019.0,43663.0,18000.0,1246.0,58273.0,14486.0,,85300.0,348000.0,,,2808.0,129605.0,157000.0,649.0,731000.0,32000.0,317.0,330135.0,81380.0,44500.0,2702016.0,650.0,217410.0,115876.0,54076.0,95710.0,28500.0,95175.0,3568.0,20202.0,13600.0,1900.0,27000.0,14100.0,32546.0,102485.0,2016.0,4000.0,840.0,308150.0,2765000.0,134435.0,46200.0,3960.0,23777.0,20000.0,545000.0,15000.0,1887.0,255.0,900.0,104.0,27200.0,341000.0,9983000.0,159191.0,147350.0,226.0,9449.0,397300.0,3780.0,4600000.0,225.0,67093.0,60.0,0.0,67000.0,19875.0,717441.0,46.0,97131.0,58500.0,,0.0
1993,,94900.0,4900.0,11.0,115000.0,3810.0,36759.0,79311.0,24844.0,83520.0,56.0,57400.0,67412.0,0.0,13213.0,993050.0,,3840.0,1000.0,10965.0,13735.0,64.0,9600.0,62.0,49305.0,17900.0,32769.0,379949.0,4146.0,6426.0,290.0,158025.0,10760.0,20294.0,620.0,122811.0,238500.0,184000.0,800.0,25970.0,1675360.0,1820.0,1193.0,69036.0,120.0,223939.0,4120000.0,96365.0,302000.0,5725.0,63167.0,3000.0,,140000.0,700.0,25700.0,3263.0,120000.0,,521.0,190.0,173161.0,43025.0,290.0,13451.0,2024.0,25510.0,50811.0,,149512.0,565200.0,1357000.0,25438.0,270400.0,2800000.0,108.0,150200.0,15260.0,16647.0,337885.0,13600.0,35086.0,37104.0,350000.0,7000.0,,14542.0,68500.0,2854.0,1500.0,45000.0,2977.0,47291.0,15000.0,1230.0,58891.0,11000.0,,85000.0,350000.0,,300000.0,3399.0,131245.0,145000.0,550.0,680000.0,35200.0,326.0,346138.0,65000.0,53000.0,2801912.0,650.0,226000.0,118524.0,55615.0,99960.0,17500.0,87735.0,3453.0,14640.0,13800.0,1950.0,38000.0,13376.0,32796.0,80571.0,1912.0,4000.0,960.0,299590.0,2514000.0,116473.0,45700.0,4455.0,32669.0,20000.0,510000.0,18500.0,2786.0,265.0,950.0,108.0,34000.0,368500.0,10036000.0,129691.0,165745.0,231.0,9720.0,380300.0,3890.0,5008000.0,365.0,66236.0,80.0,0.0,66000.0,23594.0,699865.0,108.0,99534.0,70979.0,,0.0
1994,,102000.0,6007.0,10.0,120000.0,4293.0,40941.0,79259.0,24757.0,82283.0,62.0,58677.0,77970.0,0.0,13601.0,996340.0,,3800.0,900.0,11560.0,14270.0,68.0,3200.0,71.0,61805.0,17000.0,36087.0,390863.0,3532.0,7877.0,300.0,164382.0,15300.0,20140.0,630.0,84644.0,252000.0,178000.0,800.0,28142.0,1711040.0,1820.0,1655.0,70268.0,150.0,205067.0,3496000.0,88709.0,380000.0,10875.0,67867.0,2189.0,,140000.0,850.0,27828.0,3304.0,120000.0,,530.0,140.0,145352.0,44382.0,300.0,12677.0,3325.0,27600.0,53947.0,,142670.0,475200.0,1379000.0,22261.0,286500.0,2800000.0,105.0,124570.0,14570.0,14480.0,333654.0,16000.0,28090.0,37600.0,410000.0,7000.0,,13226.0,64886.0,2899.0,2500.0,45000.0,2974.0,50760.0,12000.0,1399.0,59483.0,14000.0,,88000.0,363000.0,,280000.0,3128.0,131500.0,198000.0,600.0,780000.0,40000.0,334.0,351954.0,82000.0,45900.0,2801831.0,400.0,230000.0,122100.0,58620.0,91120.0,16300.0,85694.0,3462.0,13692.0,13900.0,1900.0,41000.0,14785.0,54786.0,93882.0,1831.0,4000.0,720.0,292550.0,2353000.0,97000.0,46300.0,4950.0,49592.0,30000.0,478000.0,11000.0,2178.0,218.0,950.0,105.0,30000.0,453100.0,7340000.0,137025.0,171585.0,234.0,9480.0,320000.0,4000.0,4899000.0,350.0,66236.0,84.0,0.0,69000.0,26889.0,717156.0,58.0,99687.0,83445.0,,0.0
1995,,104800.0,4165.0,13.0,117000.0,4933.0,43240.0,78900.0,24535.0,66978.0,53.0,59285.0,79400.0,0.0,14233.0,977256.0,,4000.0,1100.0,17000.0,14581.0,74.0,8000.0,24.0,69334.0,22600.0,37194.0,353702.0,3546.0,8312.0,800.0,167335.0,11600.0,18764.0,588.0,93090.0,271500.0,173000.0,900.0,32185.0,1774400.0,1625.0,1320.0,68727.0,110.0,242393.0,3100000.0,91582.0,400000.0,11075.0,78316.0,4000.0,,140000.0,825.0,28866.0,2880.0,120000.0,,500.0,120.0,274881.0,50335.0,340.0,14463.0,2989.0,26702.0,52470.0,,143266.0,372800.0,1431000.0,21237.0,273700.0,2800000.0,113.0,134980.0,19387.0,14920.0,340827.0,28000.0,40837.0,37657.0,410000.0,7000.0,,13736.0,63204.0,2993.0,1000.0,40000.0,3078.0,56400.0,11000.0,1504.0,59878.0,14772.0,,90000.0,373000.0,,280000.0,3183.0,132300.0,188000.0,311.0,756000.0,42400.0,343.0,392336.0,96000.0,44300.0,2801872.0,215.0,234000.0,107000.0,61525.0,111520.0,13700.0,89378.0,3451.0,13328.0,14000.0,2005.0,66000.0,15203.0,62277.0,91399.0,1872.0,4000.0,600.0,292180.0,2360000.0,106000.0,45200.0,5180.0,46140.0,70000.0,487000.0,17500.0,1493.0,207.0,950.0,113.0,32000.0,455900.0,7459000.0,121029.0,198111.0,240.0,11655.0,335000.0,2800.0,4389000.0,716.0,73200.0,86.0,0.0,75000.0,28518.0,734142.0,13.0,98306.0,60000.0,,5167.0
1996,,98500.0,4420.0,18.0,141791.0,4304.0,45489.0,85807.0,24240.0,72555.0,49.0,58151.0,95753.0,0.0,15372.0,1027595.0,,5331.0,1000.0,17850.0,13134.0,80.0,10220.0,30.0,62170.0,23000.0,34602.0,378595.0,3577.0,9735.0,1500.0,190126.0,13640.0,18372.0,616.0,105804.0,281260.0,166000.0,800.0,35180.0,1998080.0,1950.0,1203.0,68262.0,120.0,230604.0,3100000.0,103223.0,420000.0,10745.0,68668.0,3500.0,,160000.0,1600.0,28840.0,2430.0,115000.0,,580.0,105.0,276963.0,48335.0,350.0,14908.0,2415.0,21532.0,54760.0,,157811.0,359100.0,1366800.0,22688.0,261512.0,2800000.0,111.0,139800.0,18555.0,15920.0,360990.0,33600.0,37895.0,37266.0,410000.0,6000.0,,17233.0,56342.0,3306.0,1000.0,40000.0,3155.0,65800.0,9450.0,1750.0,60369.0,15000.0,,90000.0,375000.0,,297000.0,2614.0,133971.0,179000.0,400.0,707000.0,44800.0,350.0,391650.0,93000.0,57600.0,2802266.0,324.0,230000.0,118000.0,67500.0,112880.0,10103.0,101669.0,3458.0,9900.0,14000.0,2348.0,74630.0,15331.0,81450.0,71883.0,2266.0,5000.0,480.0,294996.0,2416000.0,108000.0,41800.0,5593.0,49574.0,71000.0,511000.0,41400.0,2241.0,203.0,1000.0,111.0,36000.0,541300.0,8200000.0,118023.0,192986.0,241.0,12342.0,297000.0,2395.0,4420000.0,808.0,85176.0,160.0,0.0,63000.0,27410.0,751990.0,13.0,94784.0,66471.0,,4459.0
1997,,78300.0,4590.0,14.0,142000.0,4317.0,34713.0,104674.0,19800.0,77917.0,78.0,62693.0,73234.0,1900.0,15615.0,1004206.0,,5961.0,900.0,19550.0,15100.0,96.0,13308.0,38.0,70227.0,21400.0,34194.0,379323.0,3761.0,6100.0,2000.0,189002.0,22011.0,18400.0,645.0,92000.0,286460.0,164000.0,791.0,38180.0,1934240.0,2318.0,819.0,60856.0,170.0,216274.0,2950000.0,107185.0,422000.0,10023.0,71819.0,3832.0,,140000.0,2028.0,27784.0,2250.0,112000.0,,850.0,116.0,274280.0,47002.0,380.0,13245.0,1871.0,26612.0,55006.0,,162700.0,342500.0,1403700.0,20649.0,197700.0,2900000.0,123.0,142800.0,14270.0,12990.0,349504.0,22611.0,37100.0,43947.0,410000.0,5000.0,,12164.0,54850.0,3271.0,1000.0,40000.0,3444.0,75200.0,10000.0,1796.0,60809.0,9000.0,,109800.0,352000.0,,220000.0,4217.0,136277.0,183000.0,476.0,692000.0,48000.0,350.0,434135.0,93000.0,54700.0,2902073.0,280.0,232000.0,78000.0,67050.0,99450.0,9000.0,84564.0,3453.0,11146.0,14000.0,1900.0,160000.0,16463.0,118558.0,73445.0,2073.0,5000.0,420.0,290272.0,2400000.0,98000.0,32400.0,7253.0,50003.0,84000.0,449000.0,54200.0,2283.0,226.0,1000.0,123.0,37672.0,490600.0,9979100.0,90042.0,208794.0,242.0,15330.0,251000.0,2656.0,4711000.0,801.0,64646.0,200.0,0.0,57000.0,33148.0,832403.0,45.0,97397.0,76299.0,,5146.0
1998,,78700.0,4250.0,10.0,142000.0,4417.0,39757.0,109447.0,19800.0,83870.0,120.0,60666.0,92082.0,1849.0,16675.0,1016734.0,,3578.0,1100.0,174250.0,14800.0,112.0,16366.0,16.0,60941.0,19500.0,34200.0,374022.0,4072.0,5757.0,1150.0,193320.0,33845.0,19680.0,748.0,114747.0,301390.0,171000.0,700.0,39180.0,2048320.0,2318.0,686.0,63157.0,194.0,238156.0,2950000.0,104400.0,406000.0,9300.0,73234.0,3500.0,,80000.0,2250.0,27464.0,2070.0,116000.0,,900.0,135.0,304900.0,51320.0,435.0,14222.0,2817.0,29735.0,56560.0,,164032.0,329100.0,1370000.0,23308.0,193065.0,2700000.0,116.0,141000.0,15299.0,4680.0,419746.0,23816.0,44673.0,67595.0,400000.0,5000.0,,13959.0,55632.0,3634.0,800.0,46000.0,3124.0,83190.0,5530.0,1680.0,61221.0,10000.0,,116290.0,336000.0,,240000.0,4750.0,244837.0,199000.0,496.0,717000.0,51200.0,361.0,436292.0,95000.0,48500.0,2701833.0,500.0,212000.0,104300.0,76200.0,105766.0,7000.0,90698.0,4230.0,11832.0,14000.0,2130.0,204000.0,16203.0,131214.0,69432.0,1833.0,6000.0,540.0,277929.0,2170000.0,88933.0,24000.0,9369.0,40833.0,102000.0,437000.0,59000.0,1757.0,257.0,1050.0,116.0,28000.0,570000.0,9176100.0,90043.0,204514.0,186.0,16170.0,213982.0,2944.0,4474000.0,900.0,68016.0,240.0,0.0,20000.0,30839.0,855391.0,36.0,99561.0,78317.0,,4046.0
1999,,63200.0,5164.0,10.0,142000.0,2000.0,39995.0,110505.0,19980.0,84485.0,152.0,62084.0,87816.0,1958.0,17000.0,1071785.0,,4240.0,1100.0,180200.0,12900.0,120.0,20377.0,15.0,51220.0,20700.0,34200.0,331417.0,4505.0,5564.0,751.0,193702.0,39365.0,17904.0,786.0,117372.0,304220.0,109000.0,681.0,36195.0,2145440.0,2318.0,538.0,46055.0,200.0,211900.0,2800000.0,74966.0,440000.0,9183.0,74883.0,8884.0,,83404.0,2306.0,27900.0,1620.0,113000.0,,800.0,110.0,226130.0,51702.0,490.0,13968.0,1680.0,27340.0,58702.0,,168862.0,303700.0,1392800.0,21808.0,183100.0,2500000.0,117.0,164833.0,15299.0,4360.0,386895.0,87186.0,47160.0,70017.0,400000.0,5000.0,,13404.0,56969.0,3100.0,2500.0,37750.0,3144.0,72850.0,9500.0,1800.0,61735.0,12150.0,,118043.0,354000.0,,240000.0,4133.0,243219.0,192000.0,731.0,712000.0,54400.0,368.0,467721.0,77000.0,52200.0,2502042.0,795.0,208908.0,110967.0,77992.0,102867.0,10000.0,89936.0,3065.0,10862.0,14000.0,2000.0,228000.0,16419.0,142267.0,77778.0,2042.0,7000.0,194.0,265836.0,2170000.0,94950.0,26600.0,9199.0,37762.0,105000.0,446000.0,73700.0,1711.0,240.0,1000.0,117.0,28022.0,557000.0,8980300.0,85034.0,182385.0,150.0,17850.0,182285.0,2800.0,4345000.0,661.0,64334.0,256.0,0.0,21000.0,31334.0,879014.0,45.0,97848.0,79230.0,,3732.0
2000,,93700.0,2550.0,12.0,122266.0,2181.0,36802.0,101453.0,18000.0,89569.0,147.0,59248.0,97817.0,1515.0,17325.0,837556.0,,2400.0,1228.0,180200.0,11900.0,121.0,18594.0,13.0,54048.0,21300.0,33000.0,333315.0,4500.0,6200.0,420.0,174019.0,43240.0,15570.0,827.0,92151.0,312000.0,122000.0,800.0,38221.0,1938080.0,2318.0,650.0,48100.0,210.0,223492.0,2795000.0,81782.0,410000.0,9410.0,,29778.0,,94623.0,2461.0,26700.0,1260.0,108000.0,,850.0,175.0,231647.0,51753.0,500.0,9129.0,3520.0,25492.0,58093.0,,174562.0,310800.0,1278500.0,21559.0,183100.0,2800000.0,111.0,165348.0,12585.0,6910.0,541351.0,93922.0,37314.0,73316.0,410000.0,5000.0,,13258.0,55498.0,3500.0,3000.0,38575.0,3249.0,71440.0,10000.0,1951.0,62097.0,13561.0,73000.0,123000.0,355000.0,2000.0,210000.0,4506.0,248988.0,150000.0,496.0,659000.0,58400.0,375.0,467375.0,80000.0,50800.0,2801854.0,440.0,187108.0,88000.0,79435.0,104550.0,13957.0,94665.0,3075.0,10383.0,14000.0,2100.0,223729.0,17522.0,168546.0,70395.0,1854.0,6000.0,208.0,247237.0,2090000.0,96810.0,28700.0,8160.0,34091.0,112000.0,454000.0,88000.0,1700.0,308.0,1050.0,111.0,30000.0,553600.0,9120600.0,72026.0,200768.0,162.0,20070.0,186700.0,2800.0,5145000.0,772.0,67200.0,160.0,0.0,21000.0,30016.0,903289.0,70.0,98462.0,72672.0,,3972.0
2001,,86500.0,2125.0,10.0,121000.0,2423.0,37673.0,105220.0,20160.0,94665.0,108.0,54278.0,90172.0,1030.0,17627.0,826477.0,,2320.0,1020.0,190400.0,16900.0,122.0,18058.0,13.0,54066.0,22080.0,31800.0,346509.0,4779.0,7579.0,600.0,172605.0,51808.0,14226.0,847.0,72290.0,320000.0,112000.0,800.0,38352.0,2015200.0,1498.0,508.0,56251.0,221.0,207416.0,2050000.0,83317.0,400000.0,8755.0,,74444.0,,72808.0,2500.0,29000.0,1890.0,107000.0,,800.0,180.0,246479.0,51605.0,507.0,9638.0,2920.0,28921.0,54110.0,,166000.0,476300.0,1376100.0,22205.0,162400.0,2800000.0,95.0,168973.0,11111.0,8070.0,600598.0,99978.0,44532.0,80480.0,410000.0,5000.0,,12795.0,54055.0,4179.0,4000.0,38300.0,3249.0,99170.0,10000.0,1860.0,62440.0,11263.0,69000.0,129000.0,344000.0,2000.0,227000.0,4812.0,237600.0,150000.0,295.0,662000.0,62400.0,381.0,525136.0,59000.0,48900.0,2801800.0,275.0,203406.0,127000.0,80102.0,97784.0,10836.0,92040.0,2616.0,13173.0,14000.0,2200.0,239000.0,18675.0,88587.0,77661.0,1800.0,6000.0,210.0,246091.0,1800000.0,95525.0,26495.0,6682.0,35820.0,122000.0,422000.0,113600.0,1667.0,312.0,1075.0,95.0,32102.0,497300.0,9126800.0,76025.0,193694.0,157.0,20070.0,200530.0,3000.0,4955000.0,700.0,57600.0,312.0,0.0,21000.0,32090.0,928236.0,97.0,96960.0,77829.0,,4733.0
2002,,67900.0,2125.0,10.0,120000.0,2877.0,33219.0,115832.0,19200.0,99681.0,178.0,68324.0,101456.0,975.0,17834.0,847618.0,,1920.0,1000.0,199750.0,19166.0,144.0,20790.0,18.0,57967.0,22300.0,31368.0,332525.0,4869.0,7772.0,800.0,171610.0,44497.0,13664.0,653.0,67943.0,338000.0,130000.0,800.0,35289.0,2139520.0,1500.0,650.0,53188.0,232.0,214453.0,1915000.0,69483.0,396000.0,9493.0,,83912.0,,41904.0,2600.0,28800.0,2160.0,106000.0,,788.0,100.0,252967.0,51610.0,420.0,8234.0,2684.0,29700.0,56762.0,,173254.0,472000.0,1325400.0,22738.0,157300.0,2800000.0,85.0,180683.0,12327.0,13280.0,571631.0,107163.0,43820.0,86789.0,410000.0,5000.0,,13000.0,50691.0,4131.0,4500.0,36950.0,3471.0,96350.0,10761.0,1950.0,67236.0,12177.0,65300.0,135000.0,331000.0,1500.0,145000.0,3988.0,245318.0,150000.0,486.0,660000.0,64000.0,380.0,500894.0,58000.0,49200.0,2801888.0,300.0,197272.0,121900.0,83910.0,109404.0,10000.0,84000.0,2622.0,12969.0,21000.0,2500.0,251000.0,19221.0,115139.0,94866.0,1888.0,6000.0,240.0,234670.0,1730000.0,94000.0,26631.0,6952.0,35586.0,128000.0,416000.0,130400.0,886.0,254.0,1100.0,85.0,33887.0,310800.0,8972800.0,69029.0,192326.0,108.0,21480.0,194568.0,3139.0,4817000.0,761.0,60000.0,327.0,0.0,21000.0,26190.0,953870.0,101.0,94646.0,44631.0,,4560.0
2003,,71700.0,2125.0,10.0,120000.0,2504.0,39141.0,109700.0,18900.0,109604.0,73.0,66190.0,103588.0,947.0,16870.0,842169.0,,1920.0,1124.0,209100.0,19530.0,145.0,23048.0,25.0,58010.0,24200.0,32100.0,317270.0,5001.0,7942.0,1100.0,171779.0,47507.0,13664.0,238.0,86845.0,320000.0,128000.0,750.0,33319.0,2375520.0,1430.0,650.0,62396.0,243.0,234233.0,1775000.0,63903.0,390000.0,11310.0,,119082.0,,55294.0,2550.0,28800.0,2020.0,105000.0,,900.0,130.0,266622.0,51779.0,480.0,7396.0,2049.0,32765.0,57186.0,,183918.0,453000.0,1346100.0,22654.0,145930.0,2700000.0,80.0,180683.0,11808.0,12670.0,557717.0,106734.0,38746.0,92628.0,271000.0,5000.0,,12400.0,52618.0,3422.0,4500.0,36000.0,3470.0,73320.0,10000.0,2028.0,72058.0,13686.0,72981.0,140000.0,319000.0,1500.0,135000.0,4361.0,270740.0,153658.0,486.0,685000.0,66400.0,400.0,518367.0,58000.0,52140.0,2701711.0,365.0,198800.0,129100.0,85568.0,104244.0,14000.0,89340.0,2912.0,10840.0,17000.0,2810.0,274500.0,19548.0,144458.0,99664.0,1711.0,6000.0,360.0,228440.0,1660000.0,90000.0,26036.0,6782.0,38646.0,126000.0,369000.0,144300.0,829.0,285.0,1125.0,80.0,32000.0,305000.0,8806500.0,69026.0,190648.0,124.0,22590.0,195000.0,3216.0,5094000.0,760.0,62400.0,342.0,0.0,20000.0,29427.0,977643.0,105.0,24065.0,46013.0,,3300.0
2004,,65000.0,1874.0,9.0,120000.0,2756.0,46728.0,112000.0,15600.0,114990.0,112.0,71801.0,106394.0,940.0,17155.0,788000.0,,1920.0,973.0,221000.0,19700.0,160.0,22632.0,35.0,57670.0,25080.0,30402.0,315941.0,5138.0,8213.0,1300.0,172053.0,48282.0,12612.0,259.0,92107.0,292000.0,120000.0,750.0,35349.0,2438240.0,1066.0,693.0,52829.0,257.0,226162.0,1493000.0,58500.0,358000.0,12120.0,,240306.0,,52539.0,2599.0,26500.0,1931.0,102500.0,,1000.0,150.0,267000.0,52053.0,560.0,7676.0,2155.0,35400.0,56021.0,,189645.0,325200.0,1248800.0,23048.0,136300.0,2900000.0,82.0,178894.0,12347.0,11030.0,585289.0,108498.0,50373.0,98631.0,279000.0,5000.0,,13200.0,53247.0,5858.0,4500.0,35500.0,3655.0,95880.0,15860.0,2010.0,101424.0,11500.0,68027.0,143000.0,350000.0,2000.0,135000.0,5950.0,326291.0,170670.0,384.0,640000.0,68800.0,348.0,534080.0,55000.0,49810.0,2901922.0,375.0,190694.0,142900.0,89088.0,105570.0,14000.0,83430.0,3358.0,10632.0,20000.0,2868.0,244700.0,19545.0,131537.0,106697.0,1922.0,6000.0,516.0,224362.0,1520000.0,102000.0,23892.0,7523.0,47073.0,115000.0,369000.0,163300.0,1229.0,319.0,1150.0,82.0,33000.0,303800.0,8908000.0,65027.0,192057.0,136.0,23970.0,180000.0,3363.0,5039000.0,760.0,63600.0,344.0,0.0,19000.0,37151.0,1009685.0,78.0,28355.0,35999.0,,4296.0
