,Kenya,Iceland,"China, Hong Kong SAR","China, Taiwan Province of",Belarus,Croatia,Saudi Arabia,Philippines,Syrian Arab Republic,Martinique,Belgium,Thailand,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Iran (Islamic Republic of),Republic of Korea,Melanesia,South Africa,Norway,Yemen,Portugal,Australia & New Zealand,Barbados,Mongolia,French Polynesia,Algeria,Slovenia,American Samoa,Madagascar,Tajikistan,Latvia,Mauritius,Luxembourg,Israel,Dominica,Fiji,Cabo Verde,Turkmenistan,United Arab Emirates,Switzerland,Sri Lanka,Grenada,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Saint Lucia,Kazakhstan,Estonia,France,Micronesia,Poland,"China, mainland",Russian Federation,Timor-Leste,Ukraine,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Germany,Armenia,Dominican Republic,Uzbekistan,Guadeloupe,Denmark,Canada,Japan,Pakistan,Iraq,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Spain,Morocco,Niger,Belize,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Kuwait,Cuba,Republic of Moldova,Turkey,Czechia,French Guiana,Suriname,Ghana,Costa Rica,Georgia,India,El Salvador,Austria,Bahrain,Czechoslovakia,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Puerto Rico,Ireland,Côte d'Ivoire,Albania,Slovakia,Jamaica,Brunei Darussalam,Trinidad and Tobago,Italy,Singapore,Polynesia,Panama,Australia,Montserrat,Lithuania,Finland,Netherlands,Oman,Guyana,New Zealand,Guam,Belgium-Luxembourg
1988,-1.0,1666667.0,171250.0,155958.0,-1.0,-1.0,227321.0,44615.0,118954.0,240000.0,-1.0,76493.0,-1.0,34111.0,-1.0,667200.0,185470.0,-1.0,123106.0,305594.0,-1.0,149853.0,1090194.0,283511.0,288462.0,152823.0,70526.0,-1.0,110444.0,144139.0,-1.0,-1.0,44444.0,-1.0,-1.0,166316.0,-1.0,363100.0,65385.0,-1.0,220000.0,-1.0,225909.0,870370.0,101573.0,104000.0,-1.0,166040.0,-1.0,134300.0,68763.0,-1.0,175087.0,266667.0,-1.0,208333.0,-1.0,3807018.0,-1.0,224000.0,106801.0,-1.0,-1.0,-1.0,593810.0,173750.0,150776.0,134091.0,-1.0,-1.0,-1.0,-1.0,62742.0,158796.0,131250.0,-1.0,-1.0,-1.0,226667.0,334388.0,-1.0,333333.0,-1.0,295000.0,1000000.0,239695.0,451528.0,115673.0,87555.0,114586.0,410448.0,84737.0,432081.0,116667.0,-1.0,-1.0,334401.0,122890.0,42520.0,50000.0,-1.0,1268754.0,39560.0,-1.0,200000.0,-1.0,-1.0,170000.0,100000.0,-1.0,-1.0,63333.0,100000.0,310199.0,150714.0,137518.0,294447.0,90156.0,160560.0,84000.0,135556.0,-1.0,-1.0,525916.0,-1.0,1833333.0,-1.0,-1.0,-1.0,117813.0,-1.0,114313.0,241649.0,200000.0,110444.0,44500.0,143135.0,10000.0,-1.0,503415.0,2950000.0,-1.0,-1.0,275510.0,173750.0,524375.0
1989,-1.0,1430000.0,185556.0,150131.0,-1.0,-1.0,223175.0,42857.0,124122.0,233333.0,-1.0,76493.0,-1.0,31297.0,-1.0,650000.0,192308.0,-1.0,139488.0,310139.0,-1.0,155253.0,1122784.0,264436.0,300000.0,128649.0,71833.0,-1.0,106667.0,153671.0,-1.0,-1.0,43053.0,-1.0,-1.0,167484.0,-1.0,402664.0,75920.0,-1.0,250000.0,-1.0,358023.0,934494.0,110947.0,110000.0,-1.0,168409.0,-1.0,137857.0,64566.0,-1.0,175000.0,292308.0,-1.0,230000.0,-1.0,3660879.0,-1.0,224806.0,69561.0,-1.0,-1.0,-1.0,699474.0,180000.0,112415.0,137753.0,-1.0,-1.0,-1.0,-1.0,64516.0,128071.0,128000.0,-1.0,-1.0,-1.0,228125.0,340835.0,-1.0,333333.0,-1.0,346316.0,1000000.0,281332.0,466507.0,110184.0,92399.0,112423.0,429091.0,85714.0,387333.0,145333.0,-1.0,162500.0,279670.0,116020.0,41212.0,50000.0,-1.0,1225265.0,31744.0,-1.0,200000.0,-1.0,-1.0,177436.0,100000.0,-1.0,-1.0,64052.0,100000.0,261484.0,149556.0,84767.0,308846.0,166271.0,171907.0,76292.0,96316.0,-1.0,-1.0,503672.0,-1.0,2000000.0,-1.0,-1.0,-1.0,113759.0,-1.0,88278.0,242182.0,200000.0,106667.0,36300.0,116789.0,10000.0,-1.0,524092.0,3645833.0,-1.0,-1.0,272727.0,180000.0,756250.0
1990,-1.0,977500.0,160000.0,149825.0,-1.0,-1.0,274646.0,43153.0,115467.0,182609.0,-1.0,76296.0,-1.0,48840.0,-1.0,562784.0,145773.0,133333.0,160648.0,310934.0,-1.0,143943.0,1331205.0,205322.0,333333.0,147003.0,63636.0,-1.0,104651.0,122451.0,-1.0,-1.0,42051.0,-1.0,-1.0,153470.0,-1.0,424235.0,75423.0,-1.0,200000.0,-1.0,437925.0,963776.0,110385.0,108000.0,-1.0,186975.0,-1.0,149781.0,63211.0,-1.0,171875.0,314286.0,200000.0,269231.0,-1.0,3889667.0,-1.0,235946.0,114400.0,-1.0,-1.0,-1.0,703684.0,265000.0,125762.0,149778.0,-1.0,5000.0,-1.0,-1.0,61887.0,108362.0,133415.0,-1.0,11111.0,-1.0,270864.0,389615.0,-1.0,77387.0,-1.0,294118.0,1020408.0,397415.0,460941.0,113514.0,86246.0,110949.0,456140.0,90909.0,363444.0,149684.0,-1.0,72500.0,319234.0,126836.0,41934.0,49577.0,-1.0,1348937.0,32143.0,-1.0,222222.0,-1.0,-1.0,174722.0,112500.0,-1.0,-1.0,64151.0,100000.0,327370.0,96889.0,109111.0,445621.0,163750.0,191912.0,89474.0,87083.0,-1.0,214324.0,510724.0,-1.0,1800000.0,40000.0,281818.0,-1.0,114943.0,100000.0,119125.0,250579.0,200000.0,104651.0,37121.0,130130.0,10000.0,-1.0,612722.0,4481000.0,236364.0,-1.0,266667.0,265000.0,684286.0
1991,95470.0,1065000.0,160000.0,145761.0,-1.0,-1.0,263856.0,46814.0,116443.0,236111.0,-1.0,77020.0,-1.0,48072.0,-1.0,727692.0,219595.0,133333.0,129513.0,317426.0,-1.0,141467.0,1238438.0,207612.0,303571.0,138843.0,77538.0,-1.0,108400.0,137709.0,-1.0,-1.0,41949.0,-1.0,-1.0,144394.0,-1.0,429332.0,69513.0,-1.0,150000.0,-1.0,484630.0,932190.0,83277.0,100000.0,-1.0,161036.0,-1.0,161760.0,79577.0,-1.0,174545.0,276923.0,200000.0,292138.0,-1.0,3899209.0,-1.0,226823.0,156896.0,-1.0,-1.0,-1.0,702381.0,260000.0,136479.0,161880.0,-1.0,-1.0,-1.0,-1.0,63894.0,136944.0,124234.0,-1.0,11111.0,-1.0,200000.0,395527.0,-1.0,95238.0,-1.0,346267.0,1147062.0,286128.0,453622.0,118411.0,97998.0,110301.0,460000.0,92000.0,415412.0,151050.0,-1.0,60000.0,273626.0,133934.0,42702.0,37630.0,-1.0,1000000.0,32143.0,-1.0,240476.0,-1.0,-1.0,190860.0,53638.0,-1.0,-1.0,64888.0,100000.0,348011.0,88250.0,144739.0,425152.0,150390.0,181289.0,84661.0,70147.0,-1.0,215135.0,547140.0,-1.0,1747005.0,40702.0,272000.0,-1.0,111408.0,100000.0,119280.0,238483.0,200000.0,108400.0,38061.0,121995.0,9949.0,-1.0,570405.0,4325455.0,246154.0,-1.0,266667.0,260000.0,742311.0
1992,87500.0,1000000.0,158000.0,152160.0,62308.0,57362.0,249707.0,47417.0,121222.0,200000.0,-1.0,76471.0,-1.0,48768.0,219327.0,739048.0,208339.0,120785.0,165864.0,343491.0,-1.0,144792.0,1286444.0,221463.0,277778.0,156110.0,79737.0,71429.0,105888.0,131781.0,134784.0,-1.0,41500.0,67857.0,59265.0,141149.0,-1.0,350108.0,68863.0,-1.0,150000.0,27273.0,560000.0,945055.0,83462.0,95000.0,100000.0,170371.0,-1.0,176554.0,-1.0,-1.0,165770.0,266667.0,200000.0,281545.0,48000.0,4197236.0,-1.0,227310.0,128299.0,-1.0,68715.0,176220.0,731500.0,261589.0,122092.0,176744.0,66000.0,7143.0,63339.0,-1.0,62811.0,156051.0,134615.0,-1.0,11111.0,-1.0,216693.0,431624.0,148276.0,95745.0,159032.0,390545.0,1012500.0,318629.0,473105.0,123318.0,87209.0,111065.0,431034.0,89286.0,448063.0,161650.0,-1.0,183158.0,301676.0,151256.0,42809.0,37788.0,-1.0,1348143.0,73795.0,64706.0,269231.0,-1.0,-1.0,282560.0,56744.0,-1.0,66667.0,66061.0,100000.0,306401.0,95333.0,132237.0,444463.0,149556.0,145373.0,-1.0,107828.0,-1.0,194667.0,581871.0,-1.0,1923077.0,40804.0,268571.0,-1.0,134368.0,100000.0,109750.0,251538.0,200000.0,105888.0,38676.0,142852.0,10000.0,100000.0,580955.0,4606364.0,225000.0,-1.0,267420.0,261589.0,677000.0
1993,102986.0,1457500.0,171250.0,163033.0,87692.0,62449.0,275534.0,48069.0,113586.0,230769.0,-1.0,76364.0,-1.0,78072.0,179330.0,870952.0,206667.0,100000.0,156734.0,398613.0,346032.0,141364.0,1195000.0,220038.0,233333.0,145072.0,79412.0,80000.0,105713.0,133481.0,142207.0,-1.0,41967.0,77273.0,69231.0,144278.0,-1.0,390521.0,68223.0,346032.0,150000.0,50000.0,710314.0,961798.0,88936.0,91111.0,110000.0,164667.0,-1.0,170328.0,-1.0,-1.0,165711.0,236364.0,200000.0,284404.0,59333.0,4244336.0,-1.0,227314.0,110493.0,-1.0,67450.0,261350.0,758991.0,261572.0,115395.0,170370.0,63077.0,3939.0,115636.0,100000.0,65150.0,168847.0,113208.0,-1.0,10909.0,-1.0,235000.0,399058.0,120000.0,94340.0,165000.0,377088.0,1103143.0,330715.0,454076.0,120160.0,85366.0,92772.0,434483.0,87366.0,473952.0,174545.0,-1.0,191579.0,229077.0,142949.0,42829.0,37945.0,-1.0,1351436.0,59223.0,65882.0,275049.0,118806.0,-1.0,283333.0,59851.0,-1.0,150000.0,66467.0,100000.0,322308.0,96765.0,-1.0,461667.0,150847.0,191528.0,-1.0,146597.0,80806.0,231803.0,454570.0,-1.0,1533333.0,40385.0,281081.0,122121.0,151804.0,100000.0,109130.0,266169.0,200000.0,105713.0,40000.0,131863.0,10031.0,100000.0,788732.0,5150000.0,222222.0,-1.0,272727.0,261572.0,611250.0
1994,186604.0,1212000.0,180104.0,151125.0,82667.0,74298.0,275289.0,49579.0,107275.0,223046.0,-1.0,89583.0,-1.0,93254.0,187335.0,878571.0,211111.0,97615.0,171843.0,348377.0,64098.0,127558.0,1442785.0,205243.0,273377.0,148837.0,33670.0,70000.0,105579.0,133122.0,161931.0,-1.0,42281.0,66154.0,62500.0,133493.0,-1.0,405340.0,67600.0,64098.0,150000.0,100000.0,666313.0,900000.0,91260.0,98333.0,100000.0,170588.0,-1.0,169275.0,-1.0,-1.0,170498.0,200000.0,200000.0,323636.0,39286.0,4302326.0,-1.0,234292.0,101897.0,-1.0,64286.0,300000.0,768359.0,261558.0,107406.0,169355.0,63462.0,15789.0,95556.0,91667.0,67636.0,83375.0,118182.0,-1.0,10938.0,-1.0,239521.0,433566.0,100000.0,94828.0,160000.0,377102.0,1150306.0,347133.0,480833.0,121584.0,85000.0,118501.0,492000.0,85872.0,484154.0,200962.0,-1.0,180000.0,205645.0,142200.0,43366.0,38103.0,-1.0,530693.0,35907.0,64286.0,285000.0,109261.0,220938.0,279188.0,62957.0,90909.0,100000.0,66864.0,100000.0,363417.0,97358.0,-1.0,595128.0,149695.0,191435.0,-1.0,133333.0,79643.0,231818.0,456615.0,-1.0,1587061.0,40678.0,271429.0,115899.0,158061.0,100000.0,130567.0,267135.0,183148.0,105579.0,41667.0,140000.0,10000.0,40000.0,824000.0,5367000.0,237500.0,-1.0,266667.0,261558.0,605475.0
1995,72000.0,1212000.0,215000.0,159798.0,75949.0,66667.0,275944.0,50200.0,125575.0,221653.0,-1.0,88000.0,142857.0,110934.0,189091.0,825909.0,190000.0,90406.0,186643.0,394651.0,142857.0,137232.0,1375060.0,204655.0,275807.0,142868.0,72857.0,75000.0,105833.0,142997.0,225377.0,-1.0,42857.0,66154.0,56000.0,148548.0,-1.0,456311.0,66998.0,142857.0,166667.0,37500.0,613153.0,882353.0,90000.0,94286.0,125000.0,173684.0,-1.0,174554.0,-1.0,-1.0,178571.0,137500.0,200000.0,313055.0,32083.0,4485000.0,-1.0,229236.0,100200.0,-1.0,59375.0,268647.0,885152.0,261548.0,123061.0,174621.0,81818.0,16875.0,85664.0,100000.0,67324.0,86813.0,120000.0,-1.0,11111.0,-1.0,243665.0,448969.0,116667.0,95238.0,158763.0,398824.0,1216667.0,348405.0,486118.0,130000.0,86499.0,148018.0,466667.0,76923.0,515579.0,375241.0,-1.0,72500.0,192490.0,141633.0,43505.0,38261.0,-1.0,421327.0,26315.0,66820.0,284091.0,100503.0,211744.0,266667.0,66063.0,90909.0,78077.0,67059.0,100000.0,421627.0,97593.0,-1.0,664167.0,150233.0,220378.0,-1.0,206667.0,79830.0,227273.0,648098.0,-1.0,1666667.0,40000.0,273333.0,104256.0,160319.0,100000.0,121621.0,256109.0,145554.0,105833.0,38730.0,138667.0,10103.0,64103.0,586006.0,6350000.0,250000.0,-1.0,250000.0,261548.0,634929.0
1996,96667.0,861429.0,210228.0,179123.0,84848.0,68116.0,267568.0,51553.0,121502.0,222935.0,-1.0,87500.0,146974.0,109609.0,201847.0,759500.0,195648.0,83280.0,154348.0,500220.0,159577.0,138153.0,1163895.0,192879.0,241379.0,149394.0,85294.0,58333.0,101538.0,131238.0,227651.0,-1.0,43182.0,58333.0,54545.0,139091.0,-1.0,547668.0,66422.0,159577.0,173529.0,40000.0,563238.0,875000.0,88534.0,100000.0,116333.0,180000.0,-1.0,177343.0,-1.0,-1.0,157143.0,120000.0,200000.0,364598.0,40600.0,4280000.0,320094.0,229026.0,298983.0,-1.0,68000.0,278810.0,956879.0,261540.0,114000.0,177333.0,98039.0,16667.0,93965.0,100000.0,67701.0,105239.0,119223.0,-1.0,10976.0,-1.0,250000.0,326607.0,137143.0,95588.0,153261.0,369091.0,1277778.0,374526.0,484059.0,122727.0,90000.0,141047.0,448276.0,82908.0,572059.0,318022.0,-1.0,80000.0,153658.0,146258.0,41975.0,38418.0,-1.0,526967.0,50588.0,160000.0,282609.0,118874.0,207437.0,268750.0,69170.0,93750.0,121071.0,66860.0,100000.0,541229.0,101923.0,-1.0,726808.0,149771.0,191206.0,-1.0,137500.0,80583.0,232877.0,977391.0,-1.0,1518120.0,42759.0,271429.0,117869.0,163446.0,100000.0,123286.0,269211.0,120540.0,101538.0,39500.0,149394.0,10130.0,67222.0,647838.0,6313750.0,254545.0,-1.0,-1.0,261540.0,816875.0
1997,125000.0,2346667.0,214286.0,189678.0,107688.0,71440.0,226203.0,51622.0,125833.0,228571.0,-1.0,90668.0,151434.0,92640.0,180000.0,855000.0,183333.0,76075.0,154879.0,502532.0,162656.0,139101.0,1354675.0,189067.0,280094.0,158443.0,140000.0,100000.0,107667.0,133404.0,239170.0,-1.0,42332.0,51667.0,42000.0,169750.0,-1.0,578475.0,65876.0,162656.0,178947.0,60627.0,346740.0,871795.0,86959.0,100000.0,125733.0,180909.0,-1.0,167150.0,-1.0,-1.0,150000.0,166667.0,200000.0,791662.0,52500.0,4100000.0,378012.0,228816.0,181566.0,-1.0,83333.0,347879.0,1087047.0,261533.0,119643.0,167059.0,111321.0,16935.0,96814.0,92857.0,67690.0,113177.0,118783.0,-1.0,11111.0,-1.0,250000.0,351067.0,109375.0,94595.0,162169.0,349333.0,1310757.0,399623.0,498500.0,116667.0,87179.0,134775.0,750000.0,81802.0,671233.0,266364.0,-1.0,79091.0,159944.0,167071.0,44444.0,38576.0,-1.0,436464.0,44259.0,70667.0,285714.0,125267.0,211538.0,314286.0,72276.0,90909.0,116667.0,67052.0,100000.0,697776.0,100943.0,-1.0,925714.0,149907.0,230292.0,-1.0,183333.0,82526.0,228311.0,513234.0,-1.0,1449928.0,50550.0,286667.0,110855.0,154167.0,100000.0,111833.0,257713.0,-1.0,107667.0,44040.0,158443.0,10152.0,97222.0,682390.0,6928571.0,222222.0,80000.0,-1.0,261533.0,1006667.0
1998,2222.0,2596667.0,200000.0,192821.0,90313.0,123183.0,243332.0,52001.0,124216.0,200000.0,-1.0,91229.0,155902.0,92328.0,200000.0,878947.0,215385.0,68095.0,174459.0,517250.0,161154.0,136364.0,1252824.0,171162.0,283927.0,140694.0,215385.0,150000.0,102727.0,151563.0,221759.0,66341.0,41733.0,44615.0,51667.0,136154.0,-1.0,656136.0,65317.0,161154.0,198000.0,60000.0,372283.0,928571.0,85033.0,100000.0,118553.0,173077.0,-1.0,158042.0,-1.0,288000.0,142171.0,187500.0,200000.0,446250.0,67547.0,4200000.0,354056.0,228612.0,244135.0,-1.0,79660.0,309061.0,1161134.0,261525.0,137931.0,157895.0,138889.0,13798.0,94223.0,100000.0,67942.0,109941.0,119811.0,-1.0,11000.0,-1.0,250000.0,371952.0,133333.0,93750.0,165488.0,333625.0,1352941.0,462019.0,466438.0,127490.0,86000.0,133928.0,842105.0,80619.0,626367.0,311929.0,-1.0,58182.0,168564.0,161935.0,40000.0,38733.0,-1.0,459268.0,60801.0,62395.0,286408.0,113596.0,217353.0,281818.0,75382.0,90909.0,75000.0,66857.0,100000.0,648472.0,100000.0,-1.0,952941.0,149935.0,254936.0,-1.0,193333.0,81507.0,227273.0,555610.0,-1.0,1387195.0,44298.0,282353.0,114851.0,156788.0,100000.0,128700.0,222667.0,66667.0,87188.0,47029.0,140694.0,10171.0,81364.0,666554.0,6357143.0,230000.0,79886.0,-1.0,261525.0,1335000.0
1999,124203.0,2790000.0,208333.0,210397.0,168396.0,178571.0,494240.0,51622.0,137820.0,222222.0,-1.0,77206.0,160377.0,89763.0,217507.0,826316.0,208767.0,67425.0,170929.0,544457.0,159574.0,140253.0,1152211.0,176033.0,287706.0,194783.0,219697.0,150000.0,104111.0,186060.0,268173.0,54545.0,41019.0,40000.0,107143.0,170451.0,-1.0,585405.0,62264.0,159574.0,204000.0,83333.0,448966.0,1076923.0,83163.0,93750.0,117890.0,192547.0,-1.0,157325.0,-1.0,280769.0,133333.0,312000.0,214286.0,426071.0,91800.0,4200000.0,370098.0,230000.0,230809.0,-1.0,82653.0,336813.0,1177742.0,261515.0,142593.0,157143.0,141667.0,14098.0,92082.0,107143.0,68388.0,115598.0,117822.0,-1.0,11554.0,-1.0,247619.0,443301.0,138250.0,94118.0,169775.0,356182.0,1420008.0,422425.0,478688.0,128249.0,72423.0,132724.0,973684.0,79388.0,588571.0,349262.0,-1.0,93636.0,164873.0,166157.0,42222.0,38891.0,-1.0,381427.0,84951.0,94265.0,284483.0,110868.0,191235.0,280000.0,78489.0,92593.0,84000.0,66292.0,100000.0,796369.0,100182.0,-1.0,1031408.0,150595.0,257211.0,-1.0,290000.0,79259.0,231818.0,727618.0,-1.0,1324310.0,43419.0,284615.0,107097.0,163075.0,100000.0,124700.0,237000.0,66667.0,85310.0,51600.0,194783.0,10189.0,88750.0,838688.0,6408451.0,200000.0,79365.0,-1.0,261515.0,1233571.0
2000,99524.0,2770000.0,200000.0,198937.0,143636.0,220000.0,499258.0,52029.0,134604.0,221271.0,3007215.0,120881.0,164863.0,96730.0,223536.0,820000.0,208622.0,61790.0,172051.0,623917.0,137500.0,140650.0,1209900.0,94520.0,291567.0,149848.0,220588.0,173333.0,104546.0,170994.0,197500.0,49231.0,40200.0,33333.0,38800.0,169811.0,-1.0,650785.0,64802.0,137500.0,164384.0,120000.0,461566.0,1046250.0,78499.0,93750.0,96988.0,192392.0,-1.0,199997.0,-1.0,279617.0,128710.0,314286.0,214286.0,407862.0,124500.0,4483146.0,412098.0,227273.0,313821.0,-1.0,107684.0,386552.0,1236241.0,261503.0,131852.0,200000.0,208392.0,16667.0,95484.0,100000.0,70000.0,123645.0,116364.0,-1.0,11557.0,-1.0,250000.0,500927.0,120000.0,94444.0,178571.0,370000.0,1438737.0,399568.0,504276.0,63337.0,79188.0,131545.0,600000.0,78058.0,598592.0,290667.0,200000.0,68125.0,138270.0,174305.0,44924.0,39049.0,-1.0,493594.0,104114.0,56857.0,285156.0,105411.0,150786.0,283019.0,81595.0,92857.0,83667.0,66111.0,100000.0,744991.0,72500.0,-1.0,981732.0,493125.0,262810.0,-1.0,180000.0,79365.0,226244.0,1007489.0,-1.0,1066667.0,41962.0,272727.0,124167.0,151212.0,100000.0,129741.0,287851.0,47608.0,82165.0,52528.0,149848.0,10210.0,71667.0,768868.0,6212121.0,250000.0,79800.0,-1.0,261503.0,-1.0
2001,85079.0,3496667.0,199961.0,205691.0,150000.0,197742.0,574327.0,55184.0,163389.0,220208.0,3246753.0,117700.0,169360.0,89447.0,229828.0,815000.0,209286.0,52071.0,164400.0,647895.0,147210.0,141008.0,1247000.0,166899.0,295252.0,88509.0,221429.0,173333.0,104442.0,183876.0,162564.0,43750.0,39285.0,56667.0,47000.0,157518.0,-1.0,639037.0,64768.0,147210.0,164474.0,133333.0,685171.0,1040118.0,79354.0,93750.0,91429.0,200145.0,-1.0,217354.0,-1.0,271429.0,103636.0,150000.0,214286.0,392109.0,170000.0,4307229.0,422435.0,226087.0,346681.0,-1.0,114286.0,308575.0,1373082.0,261487.0,128302.0,217391.0,213750.0,20909.0,68628.0,100000.0,67946.0,138032.0,116071.0,-1.0,11701.0,-1.0,250000.0,617647.0,195500.0,94737.0,184706.0,369565.0,1531803.0,395928.0,496959.0,60345.0,72563.0,137861.0,636364.0,76683.0,611111.0,557055.0,188101.0,150769.0,156260.0,161562.0,43210.0,39206.0,-1.0,598148.0,109002.0,50784.0,294915.0,116177.0,105647.0,281818.0,84701.0,91667.0,115942.0,65949.0,100000.0,755786.0,72500.0,-1.0,936508.0,273962.0,249774.0,-1.0,162651.0,80000.0,295000.0,812560.0,-1.0,1232818.0,40069.0,278261.0,115806.0,163520.0,100000.0,130750.0,296351.0,38396.0,76042.0,69589.0,88509.0,10235.0,66667.0,812727.0,6439394.0,263636.0,79906.0,-1.0,261487.0,-1.0
2002,79121.0,3373333.0,198421.0,202570.0,179000.0,188453.0,615397.0,58371.0,144790.0,220195.0,3105882.0,122107.0,175000.0,85109.0,236093.0,614815.0,206000.0,47371.0,185714.0,673405.0,145973.0,141331.0,1196346.0,160773.0,298964.0,119200.0,223947.0,168421.0,105882.0,206630.0,190170.0,44444.0,38114.0,55556.0,65000.0,156901.0,-1.0,782337.0,64763.0,145973.0,159494.0,180000.0,826933.0,1028667.0,80001.0,100000.0,130745.0,203247.0,84261.0,249845.0,-1.0,279892.0,94828.0,166667.0,214925.0,534117.0,153567.0,4355030.0,449851.0,228448.0,319136.0,-1.0,181630.0,260641.0,1478933.0,260000.0,142857.0,250000.0,131683.0,26000.0,94680.0,100000.0,68269.0,156676.0,116027.0,-1.0,12990.0,-1.0,243501.0,723636.0,187686.0,96063.0,179761.0,352941.0,1520889.0,347414.0,506389.0,55564.0,88789.0,141168.0,618868.0,75000.0,666364.0,624309.0,186782.0,126000.0,146439.0,159607.0,45267.0,39364.0,-1.0,656117.0,117860.0,68868.0,278333.0,216394.0,63383.0,250000.0,87808.0,90909.0,122059.0,65752.0,100000.0,769695.0,142500.0,-1.0,1039823.0,145645.0,254340.0,-1.0,135698.0,80000.0,304561.0,984996.0,-1.0,1215671.0,40305.0,266667.0,104612.0,157897.0,100000.0,133593.0,319372.0,20210.0,74286.0,69135.0,119200.0,10276.0,75455.0,823636.0,6580547.0,270000.0,80000.0,-1.0,260000.0,-1.0
2003,65507.0,2986667.0,196923.0,194141.0,267831.0,190488.0,612777.0,58245.0,144305.0,220000.0,3255814.0,119999.0,178052.0,98661.0,240833.0,619231.0,207895.0,42626.0,201627.0,669424.0,145020.0,141673.0,1388100.0,157829.0,305615.0,137008.0,224222.0,166667.0,104101.0,210058.0,136634.0,42130.0,32010.0,75000.0,116653.0,160380.0,-1.0,764021.0,64779.0,145020.0,155488.0,220000.0,538429.0,1075882.0,74019.0,100000.0,134673.0,203378.0,65797.0,259811.0,-1.0,284333.0,193024.0,191168.0,168000.0,411936.0,155162.0,5579710.0,416395.0,225000.0,539108.0,-1.0,159305.0,233529.0,1492000.0,261385.0,226757.0,260000.0,145249.0,32222.0,143175.0,100000.0,56921.0,148532.0,115789.0,-1.0,10034.0,-1.0,225473.0,650712.0,181189.0,99301.0,186504.0,352500.0,1651681.0,385712.0,485177.0,51488.0,88916.0,152274.0,608511.0,75862.0,803458.0,360311.0,200000.0,99200.0,214817.0,153042.0,40795.0,39489.0,-1.0,657761.0,115769.0,82750.0,274658.0,207500.0,36522.0,290000.0,91109.0,90909.0,123288.0,65537.0,100000.0,778935.0,165000.0,-1.0,1181521.0,156667.0,255376.0,-1.0,137301.0,80000.0,308725.0,993000.0,110208.0,1205388.0,39430.0,280526.0,105913.0,159743.0,100000.0,125933.0,317162.0,-1.0,69648.0,68693.0,137008.0,9973.0,87378.0,965415.0,6729264.0,250000.0,79437.0,-1.0,261385.0,-1.0
2004,90000.0,3100000.0,195466.0,192101.0,307657.0,191520.0,701795.0,59328.0,126915.0,218750.0,3602410.0,122369.0,181896.0,94875.0,262528.0,582275.0,205882.0,37971.0,219321.0,676177.0,144288.0,142078.0,1346792.0,166191.0,307057.0,131125.0,240212.0,153846.0,103930.0,242925.0,232963.0,45000.0,30121.0,79545.0,122280.0,159810.0,-1.0,828457.0,64807.0,144288.0,158750.0,200000.0,825397.0,948000.0,85805.0,100000.0,120642.0,216538.0,75181.0,269761.0,-1.0,277600.0,74301.0,195707.0,71429.0,454286.0,156362.0,4723077.0,415462.0,223577.0,330435.0,132619.0,174011.0,198490.0,1528335.0,261305.0,218870.0,270000.0,148692.0,50000.0,131922.0,103846.0,57127.0,131159.0,115094.0,71134.0,10849.0,-1.0,213242.0,683238.0,270058.0,46906.0,181061.0,165000.0,1651681.0,426513.0,491168.0,53170.0,80935.0,162507.0,727819.0,75000.0,741350.0,403797.0,182774.0,67333.0,279767.0,152224.0,44956.0,39510.0,-1.0,653846.0,105426.0,75520.0,277817.0,154664.0,30893.0,283333.0,94271.0,90909.0,84459.0,65305.0,180133.0,845528.0,136667.0,-1.0,1206349.0,159774.0,264779.0,-1.0,176123.0,79919.0,304560.0,853256.0,120833.0,1201833.0,41080.0,281579.0,102070.0,156185.0,100000.0,114296.0,329364.0,-1.0,71392.0,68263.0,131125.0,10158.0,76985.0,994846.0,6982343.0,238784.0,79592.0,-1.0,261305.0,-1.0
