,USSR,Finland,Fiji,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Togo,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Grenada,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Mauritania,Czechoslovakia,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Ukraine,Liberia
1989,651318.0,310.0,65.0,38433.0,56.0,126.0,336.0,3440.0,5057.0,220750.0,,2882.0,1.0,30568.0,15734.0,31943.0,5096.0,6995.0,499.0,3666.0,,200.0,2088.0,3630.0,160.0,2140.0,4635.0,,5296.0,449.0,65117.0,3657.0,18914.0,11153.0,42806.0,610.0,2250.0,11541.0,565.0,,8978.0,,2905.0,7.0,842.0,15.0,3724.0,29434.0,10375.0,388.0,2546.0,16636.0,25564.0,510.0,,2694.0,0.0,1120.0,,11978.0,48.0,22871.0,1225.0,31956.0,4353.0,,1350.0,21.0,,2008.0,58.0,3.0,,,9169.0,3246.0,3098.0,9856.0,30000.0,,102517.0,97421.0,452.0,78557.0,29754.0,158.0,,57.0,624.0,2115.0,800.0,11604.0,104263.0,28240.0,,,6.0,819.0,9.0,3011.0,25121.0,29653.0,2243.0,802.0,48222.0,,533.0,114122.0,1859.0,10614.0,71744.0,425.0,9181.0,58173.0,352995.0,,819831.0,137.0,5699.0,4345.0,7024.0,2493.0,1062.0,6937.0,0.0,1642.0,1017.0,406.0,20031.0,,,,1373.0,37978.0,156.0,31406.0,,353837.0,8124.0,,3772.0,21863.0,461.0,2323.0,449.0,4960.0,9.0,5363.0,5951.0,3.0,122.0,27602.0,18906.0,657.0,44000.0,,4057.0,18115.0,20.0,228865.0,3373.0,22.0,74142.0,3201.0,2631.0,9232.0,1339.0,732.0,,6823.0,,305.0
1990,592485.0,620.0,40.0,39101.0,47.0,158.0,207.0,3902.0,3744.0,236751.0,,3561.0,2.0,51129.0,12881.0,30833.0,4903.0,8052.0,495.0,3628.0,,160.0,2413.0,3960.0,160.0,1657.0,4578.0,,5422.0,463.0,46189.0,3519.0,21384.0,12732.0,90077.0,613.0,2325.0,7773.0,563.0,,8280.0,,2894.0,7.0,606.0,14.0,5540.0,30891.0,10453.0,418.0,2783.0,16248.0,19506.0,522.0,,2942.0,0.0,1200.0,,14415.0,47.0,19775.0,1279.0,29898.0,4957.0,,1182.0,22.0,,2160.0,52.0,3.0,,,11246.0,3212.0,3013.0,11384.0,35655.0,,128540.0,123637.0,592.0,78958.0,29088.0,135.0,,60.0,558.0,2315.0,825.0,11825.0,105948.0,28400.0,,,2.0,950.0,9.0,2997.0,22570.0,31556.0,2175.0,724.0,53420.0,,408.0,108098.0,1844.0,13327.0,74953.0,438.0,8130.0,71373.0,199240.0,,771618.0,150.0,6517.0,3610.0,7700.0,2283.0,951.0,4343.0,0.0,1533.0,957.0,258.0,23570.0,,,,1536.0,37532.0,150.0,32054.0,,199846.0,11782.0,,4134.0,19317.0,521.0,2323.0,406.0,5000.0,9.0,5302.0,5026.0,3.0,293.0,26911.0,16852.0,675.0,40000.0,,4047.0,17719.0,20.0,218250.0,3027.0,24.0,71679.0,3217.0,3485.0,11315.0,1420.0,735.0,,6129.0,,200.0
1991,592485.0,2240.0,38.0,40508.0,46.0,161.0,344.0,3040.0,4747.0,229316.0,,3642.0,2.0,63422.0,12137.0,26525.0,5322.0,5676.0,501.0,3209.0,,130.0,2207.0,4050.0,162.0,1716.0,4211.0,,5577.0,1052.0,57860.0,3216.0,16002.0,9896.0,100970.0,663.0,2250.0,7902.0,337.0,,8760.0,,2418.0,8.0,559.0,14.0,5954.0,30756.0,10095.0,432.0,2526.0,15889.0,14021.0,540.0,,3004.0,0.0,1120.0,,12655.0,47.0,23625.0,1335.0,28253.0,4849.0,,1059.0,23.0,,2220.0,41.0,3.0,,,10423.0,3242.0,1708.0,8205.0,45925.0,,128587.0,123265.0,590.0,72006.0,25728.0,136.0,,78.0,665.0,3081.0,800.0,10400.0,156553.0,25134.0,,,2.0,1000.0,7.0,3213.0,27888.0,34467.0,2710.0,902.0,55919.0,,545.0,115175.0,1560.0,13607.0,106526.0,452.0,9117.0,54300.0,186850.0,,834389.0,238.0,7138.0,3119.0,7535.0,4926.0,628.0,3166.0,0.0,1457.0,1616.0,215.0,23911.0,,,,2225.0,33772.0,237.0,33460.0,,187409.0,11429.0,,3824.0,20308.0,626.0,2484.0,421.0,4425.0,10.0,4920.0,5066.0,3.0,204.0,32574.0,16749.0,639.0,45000.0,,3626.0,18367.0,20.0,210930.0,2918.0,25.0,62290.0,3479.0,3600.0,14933.0,1434.0,795.0,,4186.0,,150.0
1992,,3260.0,37.0,36299.0,55.0,126.0,352.0,3600.0,4638.0,192741.0,,3420.0,2.0,98746.0,11907.0,22013.0,4914.0,6529.0,448.0,3081.0,5800.0,125.0,2317.0,4140.0,164.0,3382.0,4134.0,1570.0,4526.0,1173.0,66321.0,3548.0,18053.0,,94043.0,685.0,2175.0,8314.0,526.0,26300.0,6048.0,1152.0,2610.0,9.0,481.0,16.0,6114.0,32477.0,10193.0,428.0,2361.0,15760.0,14265.0,596.0,435.0,2667.0,0.0,841.0,300.0,9707.0,43.0,24107.0,1347.0,28616.0,4774.0,,1314.0,55.0,12000.0,1725.0,42.0,2.0,4397.0,241222.0,10180.0,3879.0,1717.0,6775.0,53648.0,,135043.0,130130.0,715.0,71579.0,23211.0,161.0,,60.0,548.0,3079.0,650.0,11640.0,132788.0,24860.0,481.0,,3.0,1100.0,6.0,3108.0,26300.0,22916.0,2282.0,1116.0,55919.0,0.0,518.0,117036.0,1447.0,13996.0,118157.0,438.0,10882.0,43000.0,265350.0,2196.0,734898.0,240.0,7777.0,2580.0,6641.0,5114.0,405.0,3899.0,0.0,1467.0,2116.0,201.0,24991.0,,,,3569.0,31644.0,466.0,34540.0,800.0,265831.0,10187.0,2504.0,3986.0,14226.0,570.0,2468.0,424.0,4520.0,10.0,8632.0,3110.0,3.0,355.0,23375.0,14716.0,657.0,39000.0,0.0,4127.0,20197.0,20.0,203961.0,2886.0,28.0,69777.0,3596.0,3628.0,14933.0,1152.0,822.0,629.0,3284.0,142000.0,100.0
1993,,2540.0,37.0,40023.0,54.0,138.0,360.0,4296.0,4551.0,235632.0,,3416.0,2.0,132648.0,11283.0,29694.0,4872.0,8368.0,472.0,3164.0,6000.0,100.0,2223.0,9360.0,165.0,2521.0,3762.0,745.0,4679.0,330.0,32597.0,2762.0,19139.0,,83541.0,801.0,2100.0,8062.0,555.0,23100.0,1441.0,1148.0,2541.0,8.0,509.0,15.0,5444.0,32897.0,12329.0,435.0,2275.0,15550.0,15674.0,576.0,350.0,2753.0,0.0,1080.0,300.0,9697.0,44.0,21000.0,1371.0,29995.0,5229.0,6592.0,1143.0,56.0,12500.0,1652.0,46.0,2.0,5150.0,227362.0,8136.0,4603.0,1531.0,7980.0,53802.0,4334.0,159326.0,154454.0,527.0,71422.0,24363.0,127.0,56668.0,58.0,442.0,3889.0,825.0,13120.0,120452.0,27200.0,252.0,,3.0,1050.0,4.0,3259.0,22911.0,16886.0,2539.0,797.0,,0.0,538.0,107671.0,1293.0,14289.0,117715.0,448.0,11422.0,43900.0,320430.0,2223.0,745738.0,281.0,8423.0,2515.0,7334.0,5726.0,572.0,4122.0,0.0,1495.0,2841.0,242.0,19584.0,,,6811.0,2764.0,26856.0,419.0,35930.0,800.0,320939.0,9366.0,2778.0,4523.0,15104.0,547.0,2280.0,524.0,4766.0,12.0,7726.0,3179.0,3.0,291.0,29293.0,16553.0,675.0,42000.0,0.0,4064.0,21118.0,20.0,189814.0,2610.0,26.0,75468.0,4204.0,4817.0,,1041.0,961.0,654.0,3352.0,135500.0,150.0
1994,,1240.0,36.0,36881.0,54.0,150.0,337.0,4400.0,5229.0,221003.0,,2789.0,1.0,146482.0,12576.0,42983.0,4556.0,3296.0,412.0,2941.0,4000.0,75.0,1900.0,7500.0,166.0,2553.0,3800.0,773.0,3138.0,434.0,27600.0,3228.0,21412.0,,98912.0,648.0,2175.0,5230.0,497.0,15200.0,5640.0,1162.0,2524.0,8.0,500.0,14.0,5812.0,34592.0,10496.0,437.0,2253.0,15466.0,14046.0,600.0,430.0,2775.0,0.0,1023.0,300.0,10543.0,46.0,14050.0,1392.0,33455.0,4932.0,6019.0,1193.0,56.0,14000.0,1823.0,66.0,2.0,6000.0,218650.0,6683.0,4738.0,1754.0,7671.0,62034.0,5123.0,143884.0,139328.0,615.0,74769.0,23691.0,155.0,62590.0,64.0,653.0,3317.0,800.0,14600.0,139169.0,26400.0,108.0,,2.0,1100.0,4.0,3609.0,20000.0,16270.0,3106.0,1122.0,,500.0,525.0,96055.0,1383.0,9475.0,134942.0,449.0,12815.0,49200.0,282310.0,2111.0,764994.0,222.0,9254.0,2198.0,6713.0,4707.0,433.0,3882.0,0.0,1513.0,3597.0,247.0,22720.0,,,5824.0,2939.0,25707.0,414.0,37420.0,800.0,282810.0,9271.0,2806.0,4586.0,14311.0,541.0,1871.0,503.0,4335.0,13.0,4178.0,4213.0,3.0,448.0,24835.0,19701.0,729.0,43000.0,0.0,4965.0,19750.0,20.0,188088.0,2724.0,25.0,75611.0,3402.0,4769.0,,761.0,778.0,636.0,3649.0,127500.0,200.0
1995,,900.0,32.0,11031.0,43.0,147.0,368.0,4480.0,5485.0,186609.0,,3114.0,1.0,102393.0,10274.0,69255.0,5025.0,3870.0,392.0,2935.0,3000.0,69.0,1845.0,4694.0,168.0,4596.0,3695.0,840.0,4407.0,746.0,28756.0,3343.0,19176.0,,123006.0,679.0,2250.0,6318.0,604.0,7400.0,7836.0,1007.0,2451.0,7.0,562.0,14.0,5799.0,36718.0,10449.0,340.0,1299.0,15422.0,13015.0,660.0,800.0,2879.0,790.0,1122.0,300.0,10169.0,55.0,15002.0,1424.0,31270.0,4292.0,5130.0,1347.0,56.0,21000.0,1597.0,64.0,2.0,6400.0,205470.0,9287.0,4649.0,1323.0,7359.0,72957.0,4807.0,137011.0,131987.0,453.0,76041.0,21487.0,195.0,61648.0,56.0,571.0,3468.0,844.0,15000.0,123189.0,25600.0,181.0,,2.0,1315.0,4.0,3688.0,16550.0,16136.0,3505.0,846.0,,1500.0,549.0,88235.0,1194.0,10025.0,149954.0,458.0,13253.0,46100.0,270750.0,2746.0,758099.0,210.0,10085.0,2235.0,6753.0,4853.0,708.0,3612.0,0.0,1524.0,4590.0,251.0,22175.0,,,5332.0,2674.0,22195.0,416.0,38310.0,900.0,271311.0,10981.0,2946.0,5186.0,14205.0,529.0,2493.0,438.0,4412.0,13.0,5724.0,4252.0,3.0,362.0,27434.0,20829.0,810.0,43000.0,0.0,4300.0,20050.0,20.0,189635.0,2622.0,26.0,72650.0,3564.0,4988.0,,782.0,815.0,648.0,3835.0,108500.0,210.0
1996,,1140.0,40.0,16868.0,68.0,156.0,424.0,4560.0,5043.0,186535.0,,3817.0,1.0,153280.0,9976.0,63558.0,6026.0,3870.0,337.0,2800.0,3000.0,80.0,1989.0,5295.0,170.0,3599.0,3737.0,880.0,4525.0,570.0,24794.0,1988.0,19421.0,,93452.0,775.0,2325.0,7983.0,227.0,5100.0,7961.0,1188.0,2312.0,7.0,489.0,12.0,6183.0,37665.0,10751.0,321.0,1766.0,15395.0,16956.0,660.0,1200.0,3178.0,599.0,1100.0,250.0,7462.0,62.0,19150.0,1023.0,30087.0,3753.0,3391.0,1177.0,65.0,38000.0,1567.0,56.0,2.0,11220.0,203422.0,6127.0,4864.0,1379.0,5672.0,74584.0,4265.0,154746.0,148720.0,643.0,73988.0,19820.0,188.0,58085.0,55.0,620.0,2400.0,701.0,15724.0,134369.0,24800.0,109.0,,2.0,1150.0,4.0,2342.0,14700.0,15971.0,3477.0,696.0,,1500.0,622.0,99230.0,1127.0,10229.0,151646.0,457.0,14519.0,51300.0,258714.0,2804.0,750507.0,240.0,10920.0,1790.0,6728.0,5303.0,846.0,2858.0,0.0,1551.0,5840.0,223.0,21256.0,,,4994.0,2658.0,21075.0,431.0,39300.0,1000.0,259203.0,8427.0,2958.0,5347.0,17157.0,663.0,2696.0,420.0,4503.0,14.0,5038.0,4290.0,3.0,332.0,28322.0,21638.0,945.0,42000.0,0.0,4842.0,20917.0,20.0,177256.0,2874.0,26.0,75509.0,4071.0,5397.0,,690.0,931.0,609.0,3351.0,90500.0,250.0
1997,,1200.0,72.0,18996.0,65.0,158.0,376.0,4400.0,4882.0,157449.0,,3590.0,1.0,191637.0,8911.0,51635.0,6020.0,3870.0,273.0,2358.0,3000.0,75.0,2006.0,6391.0,172.0,2857.0,3787.0,770.0,3747.0,632.0,22055.0,2284.0,21823.0,,85845.0,653.0,1958.0,11910.0,187.0,4680.0,7738.0,1015.0,2143.0,8.0,462.0,13.0,6260.0,38956.0,10708.0,296.0,1485.0,13925.0,34443.0,690.0,1400.0,3408.0,602.0,1007.0,250.0,8107.0,54.0,21250.0,744.0,30663.0,3666.0,3541.0,1244.0,80.0,33000.0,1527.0,38.0,2.0,6420.0,184421.0,5812.0,3920.0,1511.0,4648.0,70886.0,4900.0,154661.0,148641.0,590.0,73803.0,20761.0,219.0,67553.0,74.0,638.0,2240.0,579.0,16080.0,151726.0,26400.0,114.0,,2.0,1460.0,4.0,3438.0,16950.0,13639.0,9266.0,719.0,,2000.0,608.0,99807.0,1122.0,10303.0,185416.0,503.0,11141.0,55700.0,290035.0,2947.0,741835.0,216.0,11759.0,1739.0,7189.0,5162.0,805.0,2059.0,0.0,1603.0,5203.0,249.0,21272.0,,,5687.0,3716.0,19775.0,730.0,40294.0,1250.0,290497.0,11980.0,2897.0,5649.0,18395.0,552.0,2954.0,392.0,4516.0,15.0,9323.0,3293.0,3.0,162.0,31327.0,23802.0,779.0,45000.0,0.0,6790.0,22305.0,20.0,167155.0,2613.0,27.0,72668.0,3428.0,5621.0,,677.0,1698.0,785.0,3237.0,79000.0,211.0
1998,,830.0,64.0,20473.0,67.0,162.0,384.0,4480.0,5295.0,189360.0,,3423.0,1.0,223551.0,9027.0,52924.0,6020.0,4846.0,263.0,2297.0,3000.0,81.0,2162.0,5686.0,180.0,2704.0,3743.0,810.0,3806.0,590.0,21646.0,2218.0,18884.0,,83601.0,520.0,2250.0,7352.0,171.0,2902.0,7490.0,1002.0,1818.0,8.0,458.0,14.0,5908.0,40763.0,10616.0,271.0,1450.0,9424.0,44771.0,708.0,950.0,3299.0,360.0,1072.0,250.0,6382.0,55.0,21250.0,708.0,31080.0,3441.0,3158.0,1292.0,120.0,27000.0,1460.0,56.0,2.0,9280.0,160521.0,6624.0,4125.0,1235.0,7217.0,85943.0,4756.0,143487.0,137467.0,401.0,71873.0,22015.0,218.0,62711.0,73.0,621.0,2560.0,579.0,7600.0,153521.0,25663.0,43.0,,2.0,1200.0,4.0,3126.0,14900.0,13581.0,3533.0,374.0,,750.0,612.0,80391.0,1050.0,9718.0,132251.0,483.0,11073.0,51650.0,293570.0,2879.0,742028.0,222.0,13515.0,1983.0,6800.0,4623.0,797.0,2242.0,0.0,1668.0,4547.0,245.0,18260.0,,,4629.0,5115.0,17484.0,420.0,41578.0,380.0,294028.0,11396.0,2859.0,6079.0,16997.0,588.0,3073.0,459.0,4732.0,15.0,7666.0,3047.0,4.0,210.0,30418.0,33501.0,780.0,46000.0,0.0,7420.0,20180.0,18.0,159465.0,2889.0,38.0,77973.0,3340.0,3253.0,,597.0,1734.0,695.0,2742.0,78000.0,205.0
1999,,1000.0,64.0,17369.0,21.0,162.0,400.0,4560.0,5301.0,181206.0,,3635.0,1.0,197294.0,8656.0,48040.0,6020.0,5375.0,205.0,2452.0,2400.0,84.0,1911.0,5846.0,172.0,2727.0,3725.0,795.0,3619.0,547.0,22515.0,2192.0,19620.0,,91069.0,400.0,2402.0,6751.0,182.0,3600.0,10716.0,949.0,1759.0,9.0,501.0,17.0,6295.0,40942.0,10653.0,247.0,1233.0,9262.0,43560.0,708.0,800.0,3617.0,406.0,980.0,250.0,7105.0,45.0,10150.0,669.0,32356.0,2952.0,2032.0,1606.0,126.0,22000.0,1441.0,36.0,2.0,10080.0,142239.0,7523.0,3916.0,1034.0,7783.0,92480.0,6646.0,146355.0,140335.0,317.0,66344.0,20614.0,254.0,71823.0,72.0,466.0,2800.0,467.0,8000.0,101883.0,28800.0,40.0,,2.0,1380.0,3.0,3225.0,16963.0,13089.0,7693.0,322.0,,826.0,629.0,74286.0,1049.0,8016.0,135330.0,492.0,9506.0,47800.0,306350.0,2867.0,645171.0,237.0,14052.0,1680.0,6880.0,3172.0,1022.0,1934.0,0.0,1684.0,5331.0,240.0,16692.0,,,6341.0,4410.0,17410.0,150.0,43322.0,240.0,306851.0,6060.0,2882.0,6996.0,16085.0,550.0,2461.0,484.0,4670.0,12.0,6960.0,3034.0,4.0,189.0,26996.0,22956.0,1062.0,48000.0,0.0,8014.0,21408.0,48.0,156410.0,2842.0,42.0,70019.0,2925.0,3138.0,,544.0,1826.0,746.0,2517.0,70500.0,275.0
2000,,1000.0,60.0,18127.0,52.0,174.0,432.0,4960.0,4506.0,157802.0,,3918.0,1.0,264163.0,8654.0,54069.0,6020.0,3741.0,193.0,2320.0,2000.0,63.0,,6671.0,180.0,2794.0,3632.0,660.0,3663.0,583.0,17507.0,2454.0,21165.0,,102862.0,520.0,1523.0,7232.0,166.0,4450.0,11090.0,944.0,1753.0,9.0,406.0,17.0,6307.0,40793.0,11859.0,220.0,932.0,8768.0,38233.0,720.0,525.0,3627.0,452.0,1177.0,250.0,6943.0,44.0,6578.0,620.0,38530.0,2770.0,1306.0,1500.0,145.0,20700.0,1346.0,75.0,2.0,9040.0,160570.0,7041.0,4483.0,701.0,8585.0,100735.0,8935.0,134673.0,128653.0,323.0,65070.0,21063.0,298.0,88767.0,69.0,654.0,2920.0,838.0,8200.0,145434.0,28800.0,48.0,,2.0,1508.0,3.0,2462.0,15678.0,10835.0,10164.0,256.0,,1087.0,668.0,75347.0,1005.0,7975.0,137475.0,530.0,10700.0,48800.0,345305.0,2825.0,603718.0,257.0,14464.0,1795.0,6891.0,3097.0,1400.0,1720.0,0.0,1577.0,8366.0,226.0,19961.0,1834.0,0.0,9396.0,2738.0,19450.0,190.0,44951.0,310.0,345711.0,14614.0,2806.0,7532.0,15874.0,592.0,2626.0,483.0,4748.0,13.0,6680.0,3348.0,3.0,210.0,29833.0,21705.0,1127.0,65000.0,0.0,8284.0,21200.0,53.0,158286.0,2868.0,43.0,66623.0,3150.0,3614.0,,459.0,1846.0,756.0,1248.0,73100.0,299.0
2001,,1100.0,58.0,16178.0,49.0,177.0,419.0,5010.0,4265.0,175702.0,,3827.0,1.0,274582.0,8275.0,58460.0,6020.0,6450.0,167.0,2280.0,2500.0,68.0,,7188.0,223.0,3276.0,3564.0,1030.0,3717.0,664.0,26332.0,2896.0,20504.0,,98920.0,559.0,2709.0,7704.0,167.0,4500.0,11490.0,922.0,1738.0,9.0,405.0,17.0,6298.0,54939.0,11739.0,190.0,884.0,8387.0,43833.0,690.0,725.0,4225.0,437.0,1592.0,200.0,5716.0,46.0,7750.0,764.0,39244.0,2891.0,1459.0,1901.0,146.0,18700.0,1356.0,94.0,2.0,12140.0,186139.0,6437.0,4720.0,831.0,11527.0,110116.0,6644.0,133279.0,127259.0,428.0,65451.0,20578.0,260.0,72693.0,72.0,747.0,3280.0,875.0,8560.0,159118.0,29200.0,50.0,,2.0,1541.0,3.0,6240.0,17206.0,9300.0,9740.0,385.0,,1400.0,656.0,66542.0,921.0,7913.0,139968.0,550.0,9861.0,59000.0,346510.0,2551.0,704356.0,277.0,15263.0,1894.0,6987.0,3007.0,1137.0,2260.0,0.0,1550.0,10078.0,193.0,20908.0,1834.0,0.0,9320.0,3996.0,19433.0,170.0,46842.0,450.0,346915.0,13492.0,2805.0,6664.0,18975.0,746.0,2875.0,495.0,4870.0,13.0,7254.0,4042.0,3.0,252.0,34238.0,20818.0,743.0,62000.0,0.0,8982.0,20382.0,56.0,161642.0,3342.0,44.0,73342.0,3388.0,3386.0,,484.0,1892.0,758.0,1171.0,79900.0,321.0
2002,,1000.0,56.0,20978.0,45.0,180.0,351.0,5200.0,4250.0,178170.0,,3858.0,1.0,269303.0,8700.0,65306.0,6072.0,5045.0,174.0,2240.0,2400.0,65.0,,6972.0,195.0,2669.0,3444.0,640.0,4232.0,633.0,6666.0,2618.0,21086.0,,91267.0,577.0,2700.0,6983.0,158.0,5780.0,11529.0,950.0,1766.0,9.0,436.0,15.0,6301.0,53197.0,12358.0,162.0,834.0,8240.0,37031.0,720.0,1042.0,3817.0,448.0,1798.0,170.0,5501.0,46.0,5550.0,682.0,41788.0,3137.0,1791.0,1586.0,143.0,10500.0,2358.0,65.0,2.0,8560.0,193617.0,7012.0,5127.0,1237.0,7569.0,112898.0,5114.0,119108.0,113036.0,418.0,68788.0,18742.0,247.0,75163.0,62.0,710.0,3520.0,900.0,40800.0,171913.0,28000.0,67.0,,2.0,1250.0,4.0,9465.0,15593.0,8890.0,9772.0,233.0,,802.0,589.0,70701.0,738.0,7553.0,142371.0,532.0,9544.0,52500.0,329604.0,2639.0,709812.0,286.0,15739.0,2205.0,6951.0,1600.0,1078.0,2542.0,0.0,1513.0,9790.0,209.0,20214.0,1850.0,0.0,7944.0,4383.0,19560.0,280.0,47737.0,310.0,330040.0,17425.0,2730.0,6783.0,17588.0,904.0,3360.0,501.0,4942.0,13.0,7355.0,4040.0,3.0,255.0,36217.0,16904.0,1215.0,56000.0,0.0,10406.0,21083.0,59.0,153445.0,3955.0,44.0,66495.0,3497.0,3551.0,,545.0,1941.0,761.0,1321.0,92900.0,275.0
2003,,800.0,40.0,19201.0,42.0,192.0,440.0,5360.0,4156.0,176197.0,,4004.0,1.0,297443.0,8603.0,67284.0,6072.0,5053.0,160.0,2160.0,2000.0,58.0,,9970.0,201.0,2783.0,3369.0,490.0,4250.0,673.0,7955.0,2104.0,19868.0,,83343.0,504.0,2820.0,7977.0,132.0,6080.0,10353.0,926.0,1757.0,9.0,383.0,14.0,6307.0,47889.0,11696.0,130.0,654.0,7317.0,40364.0,720.0,625.0,4015.0,426.0,1564.0,170.0,5990.0,46.0,5550.0,572.0,38492.0,3314.0,1553.0,1331.0,145.0,10500.0,2340.0,56.0,2.0,8460.0,193314.0,7004.0,5216.0,1610.0,6132.0,114891.0,6334.0,124560.0,118488.0,410.0,66419.0,15382.0,207.0,84615.0,66.0,665.0,3881.0,913.0,45844.0,112858.0,28800.0,78.0,,2.0,1263.0,4.0,9023.0,15917.0,8948.0,11352.0,346.0,,1469.0,674.0,69133.0,723.0,7773.0,149948.0,539.0,9027.0,50000.0,299160.0,2863.0,753751.0,249.0,16218.0,2328.0,7140.0,3600.0,632.0,3476.0,0.0,1542.0,6031.0,230.0,19320.0,1850.0,0.0,6964.0,5662.0,19539.0,260.0,49447.0,300.0,299543.0,11692.0,2701.0,6911.0,17999.0,858.0,3689.0,491.0,5121.0,12.0,6849.0,4040.0,3.0,248.0,35034.0,12293.0,1260.0,60500.0,0.0,8339.0,20696.0,70.0,135644.0,4043.0,40.0,58300.0,3051.0,2919.0,,385.0,1993.0,481.0,908.0,64400.0,325.0
2004,,800.0,24.0,15571.0,43.0,195.0,400.0,5946.0,3934.0,161624.0,,5661.0,1.0,306745.0,9384.0,63718.0,5560.0,5633.0,125.0,2140.0,2300.0,64.0,,10547.0,174.0,2974.0,3394.0,670.0,4874.0,645.0,7370.0,2017.0,21202.0,,80664.0,570.0,3150.0,5859.0,144.0,7120.0,10226.0,913.0,1650.0,8.0,442.0,13.0,6272.0,51519.0,11711.0,129.0,654.0,7162.0,37960.0,720.0,640.0,3976.0,403.0,2423.0,160.0,6354.0,46.0,4750.0,562.0,42931.0,3219.0,1696.0,1646.0,160.0,8000.0,2289.0,48.0,2.0,7780.0,181843.0,6993.0,5596.0,1153.0,5603.0,120083.0,5573.0,112767.0,107207.0,465.0,70948.0,13894.0,240.0,87846.0,72.0,689.0,3840.0,750.0,56698.0,144288.0,28000.0,131.0,,2.0,1350.0,3.0,3860.0,15919.0,10937.0,11292.0,367.0,,1400.0,621.0,64970.0,607.0,8116.0,156704.0,542.0,8970.0,55000.0,315325.0,2647.0,723320.0,282.0,15237.0,1802.0,7114.0,3000.0,843.0,2480.0,0.0,1534.0,1765.0,202.0,21704.0,1700.0,0.0,7490.0,6676.0,19563.0,370.0,50352.0,300.0,315767.0,17521.0,2582.0,7547.0,17198.0,888.0,3855.0,500.0,3657.0,13.0,6434.0,4036.0,2.0,260.0,30879.0,13845.0,1282.0,61000.0,0.0,9729.0,21000.0,45.0,128048.0,3972.0,42.0,57199.0,3451.0,3492.0,,443.0,2141.0,236.0,801.0,72700.0,250.0
