,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Uganda,Bangladesh,Malawi,South Africa,Yemen,Rwanda,Nicaragua,Australia & New Zealand,Yugoslav SFR,Mozambique,Guatemala,Mauritius,Senegal,Madagascar,Tajikistan,Ukraine,Algeria,Bhutan,Guinea,Botswana,Saudi Arabia,Belgium,Chad,Equatorial Guinea,Sri Lanka,Grenada,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Uzbekistan,Colombia,Latvia,Portugal,Kyrgyzstan,Chile,Guinea-Bissau,Kazakhstan,Estonia,"Saint Helena, Ascension and Tristan da Cunha",Saint Vincent and the Grenadines,Hungary,France,Namibia,Kenya,Poland,"China, mainland",Russian Federation,Mali,Haiti,Thailand,Paraguay,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,United Kingdom,Malaysia,Comoros,Armenia,Dominican Republic,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,Togo,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,New Zealand,Bulgaria,United States of America,Iran (Islamic Republic of),Zambia,Democratic Republic of the Congo,Sudan,Turkmenistan,Somalia,Pakistan,Morocco,Cuba,Turkey,Czechia,Argentina,Cambodia,Ghana,Costa Rica,Georgia,India,Guadeloupe,Austria,Niger,Czechoslovakia,Ethiopia PDR,Sweden,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Angola,Albania,Slovakia,Jamaica,Spain,Italy,Polynesia,Montserrat,Sierra Leone,Samoa,Australia,Egypt,Lithuania,Netherlands,Sudan (former),Gambia,Nigeria,Swaziland,Republic of Moldova,Belgium-Luxembourg
1988,2959.0,5459.0,-1.0,-1.0,65580.0,57389.0,5465459.0,179554.0,1194993.0,5120.0,105800.0,15800.0,-1.0,79197.0,-1.0,235000.0,117300.0,5000.0,895618.0,7700.0,80518.0,2655.0,-1.0,38755.0,270000.0,1147.0,12000.0,48851.0,80.0,15490.0,40142.0,-1.0,-1.0,21.0,300.0,620.0,950.0,-1,-1.0,52559.0,510.0,2.0,10.0,43.0,-1.0,11732.0,-1.0,220.0,0.0,-1.0,144519.0,-1.0,0.0,-1.0,17500.0,1500.0,-1.0,-1.0,-1.0,0.0,9840.0,93400.0,0.0,43210.0,21032.0,5460000.0,-1.0,99027.0,10825.0,246086.0,187396.0,13.0,3670.0,96200.0,16500.0,-1.0,62104.0,0.0,-1.0,-1.0,-1,2698.0,-1.0,18184.0,44040.0,0.0,66100.0,20.0,15000.0,6100.0,30938.0,31526.0,-1.0,50.0,101234.0,1000.0,6327.0,3355000.0,116020.0,21000.0,14010.0,-1.0,-1.0,1697.0,1430180.0,10600.0,22429.0,655550.0,-1.0,284550.0,5450.0,2470.0,2164.0,-1,2943400.0,-1.0,-1.0,2000.0,19012.0,39490.0,0.0,3335.0,362613.0,3154000.0,56200.0,33005.0,2850.0,62600.0,121942.0,105.0,113812.0,6000.0,4750.0,-1.0,500.0,119402.0,74.0,600.0,6.0,4900.0,600.0,269000.0,345000.0,-1.0,31967.0,99000.0,703.0,63860.0,8500.0,-1,12613.0
1989,2869.0,2706.0,-1.0,-1.0,66447.0,61367.0,4924668.0,155000.0,967295.0,5294.0,79309.0,17624.0,-1.0,74797.0,-1.0,255000.0,93800.0,4800.0,849844.0,9200.0,75295.0,4431.0,-1.0,28300.0,294000.0,2648.0,14000.0,42523.0,80.0,12164.0,44034.0,-1.0,-1.0,21.0,315.0,1220.0,950.0,-1,-1.0,57938.0,510.0,5.0,10.0,53.0,-1.0,11243.0,-1.0,220.0,0.0,-1.0,135890.0,-1.0,0.0,-1.0,17500.0,758.0,-1.0,-1.0,-1.0,0.0,6116.0,74200.0,0.0,46599.0,21125.0,4921962.0,-1.0,100695.0,10825.0,229240.0,207973.0,13.0,1240.0,106200.0,17200.0,-1.0,43017.0,0.0,-1.0,-1.0,-1,2908.0,-1.0,18240.0,42641.0,0.0,42400.0,20.0,11700.0,7195.0,32956.0,38336.0,-1.0,40.0,82527.0,1000.0,5744.0,2655000.0,114020.0,18900.0,15350.0,-1.0,-1.0,848.0,1460628.0,11520.0,34896.0,623408.0,-1.0,175400.0,4000.0,3225.0,1240.0,-1,3472900.0,-1.0,-1.0,1960.0,25108.0,36800.0,0.0,2801.0,203303.0,3100100.0,61000.0,29133.0,1950.0,46100.0,119499.0,130.0,128325.0,6000.0,5800.0,-1.0,500.0,61063.0,120.0,600.0,6.0,5000.0,600.0,293000.0,316875.0,-1.0,31341.0,135000.0,1176.0,66870.0,10400.0,-1,10813.0
1990,2192.0,2886.0,-1.0,-1.0,54318.0,75476.0,5628792.0,158800.0,915204.0,5928.0,92264.0,16471.0,-1.0,77318.0,-1.0,223300.0,68423.0,5900.0,873119.0,8695.0,60645.0,2665.0,0.0,25840.0,306206.0,1606.0,12445.0,41890.0,76.0,14000.0,40914.0,-1.0,-1.0,21.0,320.0,2199.0,756.0,-1,-1.0,60207.0,540.0,1.0,10.0,34.0,-1.0,14350.0,-1.0,232.0,-1.0,-1.0,140995.0,-1.0,0.0,-1.0,17906.0,1000.0,-1.0,-1.0,0.0,0.0,2963.0,77200.0,47.0,48655.0,17062.0,5625906.0,-1.0,116968.0,10855.0,253153.0,218398.0,10.0,2188.0,78300.0,18500.0,-1.0,46647.0,-1.0,0.0,0.0,-1,2710.0,-1.0,15608.0,59210.0,-1.0,52700.0,20.0,9300.0,9400.0,33547.0,38813.0,0.0,37.0,73538.0,906.0,4897.0,3375000.0,119015.0,11000.0,14241.0,-1.0,-1.0,848.0,1641590.0,11400.0,24123.0,658301.0,-1.0,305674.0,3600.0,5015.0,1111.0,-1,3375300.0,0.0,0.0,920.0,22439.0,38101.0,-1.0,2130.0,248632.0,2896521.0,27010.0,32477.0,1550.0,51400.0,88435.0,301.0,107494.0,6060.0,4000.0,-1.0,436.0,80810.0,90.0,590.0,10.0,5100.0,590.0,305300.0,319025.0,-1.0,40000.0,133000.0,654.0,95881.0,12600.0,-1,11710.0
1991,2905.0,2408.0,-1.0,-1.0,44804.0,69261.0,6583862.0,205000.0,1017637.0,5849.0,135779.0,16455.0,-1.0,79400.0,-1.0,198000.0,73104.0,8212.0,981929.0,11189.0,48470.0,2479.0,0.0,33212.0,448235.0,1571.0,17823.0,38902.0,79.0,20287.0,33664.0,-1.0,-1.0,19.0,333.0,5303.0,622.0,-1,-1.0,67886.0,432.0,0.0,10.0,34.0,-1.0,9252.0,-1.0,244.0,-1.0,-1.0,192605.0,-1.0,0.0,-1.0,20392.0,933.0,-1.0,-1.0,0.0,0.0,3296.0,55200.0,79.0,48830.0,4690.0,6581454.0,-1.0,116309.0,9330.0,221362.0,208470.0,6.0,8677.0,61270.0,19500.0,-1.0,47197.0,-1.0,4312.0,0.0,-1,2525.0,-1.0,14917.0,74799.0,-1.0,43550.0,0.0,22000.0,3840.0,41032.0,39035.0,0.0,32.0,77874.0,1235.0,7359.0,3835000.0,118010.0,17500.0,14610.0,-1.0,-1.0,848.0,2184402.0,8900.0,27720.0,563870.0,-1.0,326600.0,3400.0,7950.0,1387.0,-1,3546800.0,0.0,0.0,1000.0,8149.0,31070.0,-1.0,937.0,249939.0,2742000.0,15026.0,30830.0,1600.0,21250.0,82464.0,446.0,115724.0,5879.0,300.0,-1.0,484.0,80442.0,100.0,587.0,9.0,5100.0,587.0,447000.0,318435.0,-1.0,35000.0,91000.0,844.0,103892.0,12800.0,-1,10449.0
1992,2165.0,1858.0,60700.0,47.0,43629.0,67443.0,5469433.0,255000.0,937549.0,6503.0,119545.0,19432.0,-1.0,88382.0,0.0,260000.0,23100.0,6819.0,974606.0,3570.0,25279.0,4291.0,0.0,29508.0,556000.0,-1.0,20400.0,41933.0,79.0,19200.0,26578.0,174000.0,109598.0,23.0,334.0,8337.0,417.0,-1,-1.0,47000.0,425.0,0.0,10.0,140.0,111000.0,10245.0,0.0,250.0,-1.0,1350500.0,138182.0,1420.0,0.0,14000.0,20315.0,500.0,76000.0,450.0,0.0,0.0,400.0,51996.0,98.0,39680.0,1891.0,5467575.0,134540.0,136954.0,9759.0,209240.0,143381.0,3.0,9860.0,35280.0,21132.0,657.0,52749.0,197.0,4408.0,0.0,-1,1535.0,-1.0,16787.0,68670.0,-1.0,36650.0,0.0,22000.0,2720.0,41773.0,38885.0,0.0,34.0,83220.0,1500.0,2993.0,3531000.0,101011.0,9300.0,13785.0,-1.0,390000.0,1120.0,1543235.0,4830.0,26283.0,578160.0,-1.0,256000.0,3700.0,11000.0,1377.0,-1,3519010.0,0.0,9.0,2000.0,8486.0,28710.0,-1.0,820.0,88462.0,-1.0,13676.0,34916.0,1350.0,28955.0,107162.0,472.0,86843.0,5333.0,325.0,-1.0,495.0,72972.0,266.0,580.0,5.0,5100.0,580.0,554500.0,383120.0,3900.0,20135.0,59012.0,1100.0,119900.0,2850.0,-1,7830.0
1993,3588.0,1597.0,56600.0,26.0,61529.0,58000.0,4733981.0,210867.0,604299.0,7247.0,90142.0,10544.0,28775.0,80924.0,0.0,332800.0,69041.0,11111.0,835681.0,11900.0,17603.0,4807.0,0.0,5236.0,411053.0,-1.0,20500.0,21280.0,78.0,20000.0,37381.0,180000.0,76000.0,23.0,330.0,8530.0,358.0,-1,-1.0,37114.0,418.0,0.0,10.0,0.0,95000.0,6988.0,-1.0,260.0,-1.0,1401700.0,95219.0,100.0,-1.0,13000.0,20237.0,700.0,60000.0,200.0,-1.0,0.0,100.0,65200.0,132.0,40496.0,1837.0,4732384.0,110880.0,102202.0,9160.0,205715.0,151478.0,3.0,8555.0,31300.0,21500.0,180.0,51851.0,2748.0,4505.0,-1.0,-1,1335.0,-1.0,17681.0,115591.0,-1.0,33100.0,0.0,22000.0,11330.0,40000.0,22500.0,0.0,29.0,73656.0,1753.0,1695.0,3512000.0,90005.0,16150.0,14077.0,-1.0,402000.0,1697.0,1370353.0,2330.0,25619.0,606633.0,25000.0,154200.0,4599.0,16000.0,1215.0,-1,3380870.0,-1.0,4.0,1500.0,-1.0,-1.0,-1.0,691.0,74002.0,-1.0,3204.0,29834.0,1600.0,26700.0,94632.0,505.0,105620.0,5330.0,60.0,2800.0,506.0,32944.0,322.0,590.0,3.0,4845.0,590.0,409300.0,429608.0,1700.0,26700.0,51024.0,1400.0,70920.0,4900.0,-1,9806.0
1994,1968.0,1541.0,48700.0,33.0,41546.0,66594.0,5127064.0,198000.0,675427.0,7313.0,77795.0,12017.0,33592.0,81889.0,0.0,410000.0,61930.0,11563.0,983902.0,4470.0,30449.0,3769.0,0.0,4911.0,369500.0,-1.0,21214.0,14531.0,78.0,12092.0,38000.0,167000.0,51000.0,21.0,350.0,6734.0,418.0,-1,-1.0,61194.0,411.0,0.0,12.0,0.0,93000.0,11929.0,-1.0,255.0,-1.0,1284400.0,77630.0,400.0,-1.0,16895.0,20159.0,600.0,72191.0,220.0,-1.0,0.0,690.0,64200.0,198.0,39932.0,3301.0,5125523.0,102940.0,129296.0,8594.0,193162.0,136754.0,4.0,10591.0,56230.0,23666.0,769.0,62612.0,22200.0,4602.0,-1.0,-1,968.0,-1.0,15171.0,103209.0,-1.0,39900.0,0.0,22000.0,9700.0,50800.0,35803.0,0.0,20.0,75291.0,2000.0,2251.0,4281000.0,123000.0,11150.0,14326.0,-1.0,385000.0,1680.0,1481929.0,3200.0,24956.0,631121.0,27100.0,233633.0,4300.0,9340.0,1333.0,-1,3696060.0,-1.0,3.0,2000.0,-1.0,-1.0,-1.0,365.0,170703.0,-1.0,2246.0,22487.0,1600.0,31300.0,84797.0,1320.0,115591.0,5299.0,62.0,2600.0,517.0,47934.0,310.0,600.0,2.0,4500.0,600.0,367500.0,268700.0,4400.0,34400.0,58034.0,1200.0,80963.0,3650.0,-1,11536.0
1995,1881.0,1350.0,59600.0,10.0,63223.0,64000.0,5705699.0,216000.0,700281.0,10142.0,126482.0,12584.0,32738.0,81524.0,0.0,433000.0,38600.0,11870.0,754008.0,17780.0,28850.0,4203.0,0.0,9623.0,377257.0,-1.0,22020.0,7693.0,78.0,13247.0,34908.0,130000.0,49200.0,16.0,338.0,6827.0,368.0,-1,-1.0,61200.0,430.0,0.0,12.0,0.0,82500.0,14326.0,-1.0,254.0,-1.0,1275900.0,84149.0,800.0,-1.0,17756.0,20081.0,1000.0,68968.0,174.0,-1.0,0.0,690.0,70002.0,396.0,35842.0,5724.0,5704349.0,119468.0,170495.0,7495.0,183373.0,153164.0,3.0,16325.0,72642.0,21000.0,615.0,78704.0,12000.0,4698.0,-1.0,-1,206.0,-1.0,8254.0,130000.0,-1.0,52850.0,0.0,22000.0,6000.0,41820.0,28440.0,0.0,25.0,75015.0,2257.0,4702.0,3897000.0,165000.0,5450.0,14587.0,-1.0,379000.0,1736.0,1804587.0,2468.0,25269.0,853879.0,34300.0,370303.0,3452.0,10516.0,1370.0,-1,3803170.0,-1.0,2250.0,3500.0,-1.0,-1.0,-1.0,421.0,269829.0,-1.0,3151.0,25185.0,1600.0,42750.0,96361.0,1132.0,92757.0,5194.0,90.0,3326.0,528.0,50449.0,904.0,590.0,3.0,4674.0,590.0,375000.0,255805.0,9400.0,34000.0,88050.0,750.0,95986.0,2182.0,-1,12840.0
1996,1056.0,1450.0,49100.0,7.0,97270.0,87500.0,5024054.0,264000.0,542576.0,8100.0,117987.0,15878.0,33816.0,84203.0,0.0,425300.0,89183.0,17418.0,899456.0,21600.0,46201.0,5422.0,0.0,6391.0,423700.0,-1.0,22531.0,6000.0,79.0,16223.0,37009.0,119000.0,19000.0,20.0,338.0,6275.0,424.0,-1,-1.0,85741.0,443.0,0.0,12.0,0.0,73857.0,19366.0,-1.0,254.0,-1.0,1096400.0,104416.0,790.0,-1.0,21274.0,20003.0,1163.0,79487.0,199.0,-1.0,0.0,2017.0,57000.0,657.0,39133.0,2412.0,5022604.0,110201.0,191004.0,6132.0,177579.0,109000.0,3.0,25543.0,89903.0,22000.0,629.0,90100.0,21000.0,4795.0,-1.0,-1,436.0,-1.0,13469.0,166000.0,-1.0,73400.0,0.0,22000.0,9000.0,51830.0,29796.0,0.0,21.0,80152.0,2500.0,3900.0,4124000.0,176000.0,13300.0,14577.0,-1.0,131000.0,1680.0,1596701.0,3200.0,22938.0,787564.0,18300.0,435864.0,3183.0,13855.0,1376.0,-1,4494870.0,-1.0,4031.0,2500.0,-1.0,-1.0,-1.0,407.0,317186.0,-1.0,17105.0,29306.0,640.0,51000.0,73730.0,1584.0,96366.0,5350.0,150.0,1668.0,539.0,116800.0,250.0,585.0,4.0,4704.0,585.0,421200.0,360207.0,6200.0,28800.0,103100.0,700.0,117008.0,4931.0,-1,13670.0
1997,972.0,1181.0,26100.0,3.0,95677.0,144104.0,5382233.0,367000.0,514999.0,8366.0,104336.0,14561.0,33980.0,86519.0,0.0,370000.0,102996.0,11500.0,1072221.0,11790.0,31637.0,6680.0,0.0,5418.0,612865.0,-1.0,29618.0,1895.0,82.0,16300.0,41282.0,110000.0,10000.0,25.0,338.0,10562.0,770.0,-1,-1.0,103236.0,500.0,0.0,12.0,0.0,42000.0,19743.0,-1.0,254.0,-1.0,1097000.0,71570.0,960.0,-1.0,24989.0,19925.0,900.0,66747.0,64.0,-1.0,0.0,2086.0,66260.0,660.0,35522.0,1550.0,5381052.0,73000.0,218981.0,6014.0,162741.0,47200.0,2.0,22253.0,48977.0,20900.0,457.0,73164.0,29000.0,4891.0,-1.0,-1,366.0,-1.0,12302.0,155000.0,-1.0,70750.0,0.0,22000.0,16000.0,65000.0,34800.0,0.0,18.0,75713.0,2765.0,2975.0,4091700.0,137000.0,22871.0,14723.0,-1.0,190000.0,1960.0,1565051.0,3159.0,21600.0,833992.0,6400.0,303487.0,4712.0,16100.0,1363.0,-1,3828470.0,-1.0,7150.0,2000.0,-1.0,-1.0,-1.0,448.0,273932.0,-1.0,11506.0,29887.0,1120.0,53500.0,107862.0,990.0,114059.0,5500.0,250.0,1620.0,550.0,156063.0,450.0,578.0,3.0,4757.0,578.0,610100.0,357130.0,5000.0,45317.0,74150.0,457.0,131029.0,7900.0,-1,14430.0
1998,1368.0,1234.0,35700.0,1.0,88008.0,136314.0,5026668.0,326000.0,611841.0,8900.0,64300.0,15791.0,33975.0,90994.0,0.0,382000.0,97026.0,15170.0,828507.0,9600.0,42667.0,8000.0,0.0,5562.0,668700.0,-1.0,35787.0,3330.0,85.0,4600.0,42088.0,115395.0,10000.0,22.0,339.0,15971.0,710.0,-1,-1.0,63611.0,429.0,0.0,12.0,0.0,39512.0,16425.0,-1.0,253.0,-1.0,1167000.0,59125.0,1340.0,-1.0,22742.0,19864.0,938.0,62462.0,13.0,-1.0,0.0,1989.0,65008.0,1056.0,25949.0,1050.0,5025434.0,81200.0,220544.0,5983.0,107478.0,73300.0,1.0,18500.0,31928.0,23165.0,200.0,75189.0,25000.0,4988.0,-1.0,-1,307.0,-1.0,11990.0,150069.0,-1.0,72650.0,0.0,22000.0,23000.0,69104.0,24704.0,0.0,21.0,79185.0,3000.0,2411.0,3030000.0,142000.0,21197.0,14234.0,-1.0,158000.0,1680.0,1497888.0,2714.0,20240.0,883170.0,11200.0,319254.0,3589.0,18300.0,1380.0,-1,3854762.0,-1.0,6107.0,1450.0,-1.0,-1.0,-1.0,267.0,301759.0,-1.0,11805.0,28997.0,685.0,50300.0,91826.0,843.0,146887.0,5650.0,260.0,700.0,561.0,206818.0,1886.0,569.0,6.0,4830.0,569.0,665700.0,245385.0,5600.0,25800.0,57650.0,144.0,136051.0,5793.0,-1,12100.0
1999,1101.0,1212.0,20900.0,0.0,86716.0,118000.0,4334656.0,306217.0,767308.0,5760.0,69370.0,15432.0,34137.0,90804.0,0.0,432000.0,105909.0,14482.0,728318.0,13594.0,50241.0,8490.0,0.0,5255.0,718624.0,-1.0,35867.0,1230.0,84.0,4817.0,39607.0,97977.0,7000.0,21.0,338.0,21126.0,730.0,-1,-1.0,74000.0,416.0,0.0,12.0,0.0,33881.0,9225.0,-1.0,253.0,-1.0,1042000.0,55033.0,2130.0,-1.0,24525.0,19752.0,1200.0,66740.0,59.0,-1.0,0.0,350.0,72370.0,1662.0,26034.0,6950.0,4333444.0,73100.0,198313.0,6195.0,89674.0,66750.0,2.0,16000.0,48290.0,21498.0,200.0,79926.0,21840.0,5085.0,-1.0,-1,256.0,-1.0,6580.0,122640.0,-1.0,68150.0,1.0,22000.0,26000.0,50178.0,18933.0,0.0,20.0,80754.0,3024.0,3082.0,3694000.0,140000.0,51150.0,14465.0,-1.0,234300.0,1680.0,1913720.0,2366.0,18168.0,792085.0,17065.0,198830.0,2851.0,15000.0,1391.0,-1,3856084.0,-1.0,5011.0,5000.0,-1.0,-1.0,-1.0,326.0,192574.0,-1.0,8006.0,30150.0,640.0,24750.0,89293.0,751.0,165000.0,5555.0,258.0,254.0,572.0,230954.0,2573.0,560.0,4.0,5299.0,560.0,715600.0,249105.0,4300.0,37500.0,51760.0,120.0,141072.0,7200.0,-1,15100.0
2000,1102.0,1215.0,37200.0,0.0,92857.0,108000.0,4973180.0,345000.0,962932.0,6154.0,71902.0,15435.0,34450.0,103950.0,0.0,432300.0,129630.0,21290.0,838048.0,9790.0,33253.0,9409.0,0.0,4997.0,743531.0,-1.0,15501.0,1535.0,83.0,8854.0,36875.0,93000.0,10300.0,20.0,338.0,29726.0,900.0,-1,16200.0,58000.0,404.0,0.0,12.0,0.0,37659.0,10466.0,-1.0,253.0,-1.0,995000.0,55855.0,1100.0,-1.0,28708.0,19638.0,1230.0,95463.0,79.0,-1.0,0.0,129.0,75370.0,1947.0,23237.0,7950.0,4971965.0,103100.0,102086.0,6195.0,99420.0,81500.0,1.0,14500.0,51607.0,24166.0,30.0,85092.0,28000.0,5181.0,-1.0,-1,266.0,-1.0,6365.0,152000.0,-1.0,55400.0,1.0,18500.0,11000.0,48900.0,12201.0,0.0,24.0,83931.0,3031.0,2180.0,3742350.0,160000.0,20000.0,14082.0,-1.0,232600.0,1697.0,1827552.0,2167.0,17898.0,881191.0,15100.0,137309.0,2867.0,14000.0,1384.0,-1,3521324.0,-1.0,3861.0,4500.0,-1.0,-1.0,-1.0,263.0,185877.0,-1.0,2300.0,30395.0,390.0,16000.0,78960.0,755.0,177150.0,5867.0,292.0,85.0,583.0,113177.0,2721.0,550.0,5.0,5147.0,550.0,740500.0,240200.0,7200.0,35560.0,53280.0,75.0,148092.0,3700.0,-1,-1.0
2001,1300.0,1289.0,31500.0,0.0,94497.0,114000.0,6006167.0,335000.0,1158957.0,4981.0,116613.0,16553.0,34334.0,105336.0,0.0,455600.0,130088.0,12767.0,877227.0,9992.0,41623.0,9867.0,0.0,4900.0,822062.0,-1.0,39466.0,1560.0,81.0,15066.0,36502.0,145000.0,13300.0,23.0,339.0,18626.0,1191.0,-1,8150.0,70000.0,391.0,0.0,12.0,0.0,27709.0,10724.0,-1.0,252.0,-1.0,1036000.0,55473.0,840.0,-1.0,32300.0,19801.0,1500.0,112741.0,105.0,-1.0,0.0,150.0,88733.0,1265.0,25178.0,10250.0,6004878.0,109400.0,241300.0,6056.0,130575.0,97200.0,1.0,25600.0,45100.0,25165.0,20.0,96909.0,25386.0,5278.0,-1.0,-1,453.0,-1.0,5695.0,141000.0,-1.0,58850.0,1.0,18500.0,22750.0,60000.0,6879.0,0.0,27.0,79929.0,3062.0,3267.0,4420459.0,130000.0,22000.0,13723.0,-1.0,360000.0,1680.0,1807414.0,2096.0,17634.0,915421.0,17700.0,170341.0,3030.0,8700.0,1420.0,-1,3827666.0,-1.0,2657.0,5300.0,-1.0,-1.0,-1.0,235.0,133113.0,-1.0,3200.0,30316.0,610.0,22300.0,90289.0,889.0,122518.0,2441.0,283.0,943.0,594.0,107561.0,2872.0,540.0,6.0,5661.0,540.0,819000.0,339708.0,4000.0,29812.0,78350.0,65.0,149113.0,3000.0,-1,-1.0
2002,1302.0,1292.0,26100.0,0.0,97759.0,160000.0,5885383.0,245000.0,992524.0,4644.0,96500.0,17007.0,41283.0,98859.0,0.0,435000.0,75094.0,22200.0,817968.0,10092.0,23672.0,9794.0,0.0,5100.0,706400.0,-1.0,45000.0,1257.0,81.0,14243.0,28441.0,165000.0,12000.0,20.0,339.0,14126.0,770.0,-1,19440.0,71000.0,379.0,0.0,12.0,0.0,27274.0,5423.0,-1.0,252.0,-1.0,1028000.0,50884.0,1400.0,-1.0,35000.0,19282.0,1647.0,90369.0,100.0,-1.0,0.0,120.0,79909.0,559.0,30037.0,10150.0,5884091.0,87900.0,182567.0,5662.0,70529.0,41000.0,1.0,18056.0,42180.0,24800.0,21.0,90089.0,26700.0,5374.0,-1.0,-1,500.0,-1.0,6159.0,174000.0,-1.0,35000.0,1.0,18500.0,32200.0,70000.0,5843.0,0.0,28.0,70748.0,3100.0,2337.0,3746730.0,109000.0,25700.0,13386.0,-1.0,230000.0,1764.0,1738522.0,2130.0,17381.0,989070.0,16000.0,65180.0,3723.0,6000.0,1377.0,-1,3516910.0,-1.0,1400.0,2500.0,-1.0,-1.0,-1.0,224.0,68865.0,-1.0,6400.0,29550.0,610.0,18800.0,121820.0,764.0,161160.0,2337.0,200.0,897.0,608.0,106094.0,3003.0,500.0,6.0,6087.0,500.0,703300.0,299340.0,6200.0,39000.0,62120.0,150.0,151133.0,1900.0,-1,-1.0
2003,1350.0,1334.0,41300.0,0.0,102212.0,163000.0,5714043.0,283000.0,1022911.0,3543.0,83586.0,17057.0,40989.0,105315.0,0.0,364600.0,87101.0,20000.0,812700.0,10296.0,21733.0,9890.0,0.0,5250.0,390213.0,-1.0,31090.0,1308.0,80.0,22000.0,28580.0,172000.0,11900.0,18.0,339.0,14626.0,693.0,-1,24230.0,49000.0,366.0,0.0,12.0,0.0,38229.0,739.0,-1.0,250.0,-1.0,965456.0,54815.0,800.0,-1.0,35000.0,19290.0,1810.0,132638.0,50.0,-1.0,0.0,600.0,86700.0,509.0,31083.0,1087.0,5712709.0,105090.0,260942.0,5662.0,65674.0,57000.0,1.0,19411.0,45733.0,24867.0,22.0,77087.0,22448.0,5471.0,-1.0,-1,550.0,-1.0,5813.0,148000.0,-1.0,34000.0,1.0,10890.0,14500.0,71000.0,9148.0,0.0,30.0,76604.0,3113.0,1695.0,3974600.0,113000.0,31350.0,13044.0,-1.0,235000.0,1764.0,1710720.0,1893.0,17203.0,920386.0,12387.0,68402.0,3848.0,7000.0,1393.0,-1,4359306.0,-1.0,2589.0,2570.0,-1.0,-1.0,-1.0,26.0,99915.0,-1.0,3900.0,30700.0,610.0,18100.0,119988.0,685.0,171979.0,2344.0,300.0,1006.0,636.0,98654.0,4443.0,487.0,6.0,6640.0,487.0,387100.0,209050.0,9900.0,37600.0,68350.0,175.0,160154.0,600.0,-1,-1.0
2004,2000.0,1577.0,56565.0,0.0,97260.0,180000.0,7399087.0,331000.0,1565619.0,3982.0,147772.0,16895.0,40539.0,74677.0,0.0,391000.0,102107.0,25000.0,749095.0,14748.0,33090.0,6640.0,0.0,5375.0,352226.0,-1.0,50073.0,1464.0,80.0,13500.0,29014.0,172000.0,17200.0,22.0,339.0,15310.0,732.0,-1,22215.0,81647.0,354.0,0.0,12.0,0.0,52108.0,929.0,-1.0,249.0,-1.0,1170000.0,77050.0,1600.0,-1.0,40000.0,20050.0,1500.0,140070.0,108.0,-1.0,0.0,600.0,101800.0,3123.0,31637.0,1489.0,7397510.0,109290.0,240961.0,6462.0,69401.0,109000.0,1.0,25600.0,62770.0,25000.0,23.0,60086.0,21190.0,5567.0,-1.0,-1,350.0,-1.0,7226.0,150000.0,-1.0,32000.0,1.0,9240.0,12000.0,70761.0,9619.0,0.0,30.0,82288.0,3126.0,1059.0,5059940.0,134000.0,37950.0,15057.0,-1.0,330000.0,1792.0,2427619.0,1863.0,16825.0,936583.0,17801.0,115418.0,4267.0,6532.0,1510.0,-1,4650634.0,-1.0,2591.0,3300.0,-1.0,-1.0,-1.0,32.0,163886.0,-1.0,2200.0,36771.0,610.0,25000.0,112591.0,869.0,78839.0,2334.0,315.0,407.0,640.0,118098.0,2498.0,441.0,6.0,7500.0,441.0,349100.0,304595.0,5800.0,29400.0,84247.0,165.0,172176.0,1600.0,-1,-1.0
