,USSR,Burkina Faso,France,Fiji,Australia,Panama,Pakistan,French Guiana,Thailand,Belize,Ethiopia,Kenya,Guyana,Romania,Lao People's Democratic Republic,Zambia,Solomon Islands,Peru,Papua New Guinea,Somalia,Suriname,Togo,Albania,Brazil,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Australia & New Zealand,El Salvador,Hungary,Chad,Colombia,Spain,Central African Republic,India,Jamaica,Ecuador,Swaziland,Indonesia,Republic of Moldova,Argentina,Turkey,Angola,South Sudan,Egypt,Melanesia,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Tajikistan,Haiti,Republic of Korea,Democratic Republic of the Congo,Nigeria,Mali,Congo,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Algeria,Guinea-Bissau,Rwanda,New Zealand,Cameroon,Guatemala,Cuba,Pacific Islands Trust Territory,United States of America,Bhutan,Turkmenistan,Micronesia (Federated States of),Philippines,Iraq,Madagascar,Timor-Leste,United Republic of Tanzania,Burundi,Nepal,Costa Rica,Bangladesh,Italy,Senegal,Mauritius,Uganda,Comoros,Benin,Uzbekistan,China,Cambodia,Armenia,Sudan (former),Morocco,Chile,Honduras,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Malawi,"China, Taiwan Province of",Réunion,Japan,Afghanistan,Trinidad and Tobago,Saudi Arabia,Sudan,Azerbaijan,Nicaragua,Viet Nam,Mauritania,Russian Federation,Micronesia,Portugal,Bolivia (Plurinational State of),Paraguay,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Brunei Darussalam,Mexico,Guinea,Sierra Leone,Sri Lanka,Côte d'Ivoire,South Africa,Bulgaria,Myanmar,Ukraine,Liberia
2001,,58456.0,19180.0,6000.0,177000.0,122452.0,2114200.0,8296.0,10125424.0,4021.0,8364.0,13200.0,124515.0,1200.0,746775.0,9270.0,448.0,302800.0,400.0,670.0,50780.0,32110.0,-1.0,3142640.0,174233.0,27716.0,0.0,572000.0,177000.0,6257.0,2339.0,87168.0,474205.0,115594.0,17000.0,44900000.0,24.0,348886.0,22.0,11500000.0,,151870.0,59000.0,3894.0,,563021.0,6848.0,1500.0,673600.0,21100.0,15240.0,51200.0,1083125.0,431821.0,2117000.0,468239.0,1930.0,147430.0,-1.0,,0.0,514791.0,69200.0,14000.0,136039.0,28812400.0,359.0,68920.0,5090.0,-1.0,20505.0,15050.0,183855.0,,1341143.0,23000.0,35000.0,87.0,4065440.0,100000.0,1212650.0,35000.0,405860.0,19000.0,1516980.0,56967.0,10661000.0,217622.0,87230.0,0.0,76000.0,14295.0,26504.0,39500.0,29144019.0,1980295.0,,6160.0,7500.0,28550.0,3193.0,153676.0,272.0,5545.0,495.0,50146.0,331619.0,42.0,1706000.0,121000.0,2800.0,0.0,,3787.0,84082.0,7492700.0,12992.0,142300.0,87.0,24936.0,146108.0,26680.0,-1.0,154203.0,480.0,53232.0,601091.0,300000.0,765040.0,340756.0,1400.0,3897.0,6412537.0,18852.0,130000.0
2002,,46871.0,18490.0,5300.0,144000.0,127560.0,2225000.0,8264.0,9653534.0,4774.0,7700.0,13000.0,107700.0,500.0,738104.0,10500.0,493.0,316807.0,422.0,2000.0,40050.0,32017.0,-1.0,3145870.0,100000.0,23853.0,0.0,582857.0,144000.0,4900.0,2103.0,103803.0,429790.0,113468.0,18400.0,41176100.0,11.0,369798.0,15.0,11521166.0,,124010.0,60000.0,3705.0,,650286.0,6215.0,1870.0,678500.0,22500.0,17600.0,53500.0,1053186.0,416464.0,2185000.0,360415.0,2004.0,150374.0,-1.0,,0.0,611000.0,65733.0,10000.0,122810.0,28202000.0,327.0,68000.0,6423.0,-1.0,40000.0,16030.0,197945.0,,1297840.0,18708.0,42000.0,88.0,4046318.0,100000.0,1216020.0,35000.0,565600.0,19200.0,1544660.0,47893.0,10771000.0,218676.0,76025.0,0.0,80000.0,14498.0,29759.0,64400.0,28508800.0,1994645.0,,4762.0,6400.0,27980.0,3725.0,160234.0,261.0,6651.0,503.0,56029.0,306800.0,44.0,1688000.0,135000.0,3000.0,0.0,,3576.0,92128.0,7504300.0,16975.0,130100.0,88.0,25216.0,129884.0,27026.0,-1.0,134294.0,510.0,50457.0,629703.0,420000.0,819590.0,340447.0,1262.0,4166.0,6381000.0,18900.0,120000.0
2003,,47755.0,19040.0,6500.0,45837.0,133880.0,2460600.0,6009.0,10163878.0,4534.0,7200.0,10781.0,129200.0,105.0,756317.0,11000.0,607.0,313856.0,421.0,2000.0,52425.0,28594.0,-1.0,3180860.0,120000.0,18710.0,0.0,584000.0,45837.0,3320.0,2560.0,95000.0,498023.0,117500.0,14500.0,42592500.0,13.0,357564.0,35.0,11477357.0,,132890.0,65000.0,7867.0,,633570.0,7528.0,3065.0,671800.0,23300.0,17170.0,54300.0,1016030.0,416927.0,2210000.0,405641.0,1700.0,131350.0,-1.0,,0.0,615283.0,83500.0,11350.0,117000.0,26508000.0,351.0,65000.0,7607.0,-1.0,39743.0,14500.0,204600.0,,1212860.0,19633.0,42000.0,89.0,4006421.0,29500.0,1219400.0,43550.0,620800.0,19500.0,1544660.0,54044.0,10725040.0,218675.0,87814.0,0.0,86000.0,14715.0,23412.0,121000.0,26780124.0,2242036.0,,8000.0,3400.0,28230.0,7557.0,153400.0,290.0,6100.0,508.0,54393.0,272124.0,46.0,1665000.0,145000.0,1900.0,0.0,,3327.0,92972.0,7452200.0,21100.0,143000.0,89.0,25659.0,141175.0,30303.0,-1.0,137404.0,690.0,60000.0,659677.0,440000.0,911440.0,339939.0,1331.0,5633.0,6527975.0,22400.0,120000.0
2004,,49513.0,20160.0,6100.0,66396.0,130100.0,2519600.0,8862.0,9992868.0,3136.0,6500.0,13223.0,115700.0,1239.0,770320.0,12500.0,800.0,286468.0,421.0,3000.0,49020.0,32276.0,-1.0,3733148.0,95000.0,23383.0,0.0,583000.0,66396.0,3992.0,2814.0,93848.0,519736.0,122632.0,16000.0,41906700.0,7.0,421548.0,36.0,11922974.0,,169178.0,70000.0,11222.0,,645670.0,7321.0,2840.0,680700.0,23693.0,14130.0,51200.0,1001159.0,417391.0,2348000.0,451000.0,1800.0,134188.0,-1.0,,0.0,611453.0,76300.0,16000.0,119392.0,28378700.0,341.0,65000.0,12167.0,-1.0,40236.0,14500.0,157826.0,,1345590.0,18852.0,50000.0,89.0,4126645.0,88000.0,1238000.0,23000.0,613130.0,19600.0,1559436.0,62115.0,10248102.0,229722.0,81486.0,0.0,93000.0,14946.0,24754.0,66110.0,28615715.0,2109050.0,,7560.0,4400.0,24900.0,5459.0,186465.0,268.0,6104.0,511.0,42568.0,237015.0,49.0,1701000.0,195000.0,1800.0,0.0,,2573.0,73644.0,7445300.0,18200.0,125000.0,89.0,25587.0,152193.0,31000.0,-1.0,198780.0,757.0,62400.0,691077.0,540000.0,719690.0,340956.0,1284.0,5669.0,6532815.0,21300.0,120000.0
2005,,52563.0,17850.0,6400.0,51216.0,109500.0,2621400.0,8930.0,10224967.0,3650.0,6241.0,15940.0,106700.0,3394.0,736020.0,10368.0,1000.0,357883.0,419.0,2871.0,45563.0,32983.0,-1.0,3915855.0,67000.0,15110.0,0.0,583400.0,51216.0,3603.0,2665.0,109824.0,456005.0,119150.0,23000.0,43659800.0,1.0,377300.0,36.0,11839060.0,,158938.0,85000.0,12397.0,,613300.0,7819.0,2385.0,676200.0,23100.0,19000.0,51800.0,979717.0,417854.0,2494000.0,414023.0,1900.0,153386.0,-1.0,,0.0,628105.0,84900.0,17873.0,120000.0,28847400.0,318.0,65000.0,13922.0,-1.0,45000.0,14498.0,127197.0,,1361380.0,25276.0,55000.0,88.0,4070421.0,107000.0,1250000.0,40000.0,701990.0,19900.0,1541729.0,55249.0,10524067.0,224015.0,97779.0,0.0,102000.0,15000.0,28904.0,52480.0,29116400.0,2414500.0,,5880.0,6300.0,25030.0,5633.0,184000.0,267.0,5782.0,514.0,48993.0,269000.0,51.0,1706000.0,160000.0,2000.0,0.0,,2314.0,95667.0,7329200.0,18500.0,136700.0,88.0,21938.0,188382.0,33500.0,-1.0,215979.0,975.0,57479.0,723973.0,650000.0,915260.0,353169.0,1268.0,4501.0,7384000.0,21400.0,120000.0
2006,,44200.0,17130.0,5500.0,99000.0,95670.0,2581200.0,8838.0,10165155.0,2912.0,6421.0,23106.0,102100.0,5583.0,742905.0,14358.0,970.0,343691.0,417.0,2784.0,44232.0,30723.0,-1.0,2970918.0,105000.0,21136.0,0.0,583400.0,99000.0,4194.0,2412.0,80839.0,429911.0,106535.0,25000.0,43810000.0,1.0,357558.0,37.0,11786430.0,-1.0,169025.0,99100.0,7744.0,,670470.0,6887.0,2524.0,645000.0,23227.0,15450.0,53000.0,955229.0,418318.0,2725000.0,412484.0,1850.0,152313.0,-1.0,,0.0,630562.0,87600.0,18347.0,125000.0,29294650.0,299.0,65000.0,14034.0,-1.0,50000.0,12360.0,142829.0,,1141630.0,26406.0,56000.0,88.0,4159930.0,125750.0,1260660.0,45000.0,633770.0,20500.0,1549447.0,48878.0,10579000.0,226077.0,85037.0,0.0,113000.0,17000.0,26901.0,60660.0,29557840.0,2516415.0,,7083.0,5000.0,27980.0,5276.0,177300.0,250.0,6315.0,517.0,52031.0,263190.0,53.0,1688000.0,160000.0,1881.0,0.0,,1200.0,87812.0,7324800.0,15725.0,156200.0,88.0,25400.0,168399.0,42000.0,-1.0,226829.0,1095.0,70470.0,758434.0,742000.0,910493.0,370000.0,1254.0,4539.0,8074000.0,21600.0,130000.0
2007,,40534.0,17273.0,5562.0,20000.0,99500.0,2515400.0,3721.0,10668905.0,3712.0,6100.0,16457.0,105900.0,8088.0,727863.0,12110.0,933.0,337639.0,415.0,2600.0,42087.0,32774.0,-1.0,2890930.0,105000.0,22435.0,0.0,583400.0,20000.0,4225.0,2617.0,85196.0,431898.0,101565.0,25063.0,43910000.0,22.0,398151.0,37.0,12147637.0,,164635.0,93799.0,9012.0,,704054.0,6910.0,2504.0,673242.0,25589.0,16970.0,57800.0,950250.0,418781.0,2451000.0,391869.0,1900.0,155675.0,-1.0,,0.0,615910.0,87400.0,16608.0,108930.0,28919000.0,277.0,70087.0,15005.0,-1.0,68268.0,9083.0,136099.0,,1112088.0,27524.0,49000.0,90.0,4272889.0,124250.0,1272030.0,40000.0,557981.0,21000.0,1439525.0,47252.0,10575000.0,232500.0,80312.0,0.0,119000.0,14000.0,27324.0,55000.0,29179116.0,2566000.0,,6250.0,4500.0,21765.0,9243.0,145400.0,271.0,6116.0,456.0,58091.0,260116.0,54.0,1673000.0,170000.0,2182.0,0.0,,1055.0,68352.0,7207400.0,17400.0,157000.0,90.0,26900.0,170005.0,42000.0,-1.0,208825.0,1355.0,70949.0,788771.0,432356.0,816713.0,356396.0,1314.0,6454.0,8011000.0,20000.0,160000.0
2008,,80106.0,19362.0,5077.0,2200.0,104648.0,2962600.0,2917.0,10683549.0,3389.0,34827.0,16734.0,119800.0,9917.0,786265.0,17367.0,1100.0,379783.0,413.0,2017.0,43654.0,36492.0,-1.0,2850678.0,218000.0,17747.0,0.0,570390.0,2200.0,4437.0,2534.0,110854.0,493554.0,96100.0,25314.0,45537400.0,30.0,354841.0,38.0,12309155.0,,182460.0,99493.0,16551.0,,745092.0,6590.0,2586.0,656602.0,31000.0,10261.0,53000.0,935766.0,419245.0,2382000.0,482552.0,2100.0,161288.0,-1.0,,0.0,526921.0,75500.0,34000.0,132800.0,29241100.0,255.0,82197.0,18455.0,-1.0,72012.0,7686.0,155514.0,,1204357.0,19356.0,50000.0,89.0,4459980.0,84750.0,1283560.0,45635.0,887660.0,22000.0,1549262.0,54053.0,11279150.0,224200.0,125329.0,37.0,128000.0,17000.0,33295.0,35000.0,29493392.0,2613363.0,,6722.0,6400.0,20960.0,9544.0,168377.0,278.0,6200.0,536.0,63124.0,252292.0,56.0,1627000.0,190000.0,2182.0,0.0,,1337.0,71169.0,7400200.0,17250.0,160400.0,89.0,26300.0,155401.0,33870.0,-1.0,263000.0,1300.0,50286.0,794535.0,475592.0,1052993.0,366730.0,1183.0,5042.0,8077720.0,19800.0,190000.0
2009,,92243.0,24180.0,4053.0,8000.0,106778.0,2883100.0,3299.0,11141447.0,4579.0,47739.0,21829.0,124800.0,13346.0,818561.0,25582.0,1100.0,404614.0,412.0,1100.0,54492.0,45702.0,-1.0,2872036.0,182000.0,14052.0,0.0,569000.0,8000.0,5823.0,2712.0,124708.0,528138.0,119300.0,26073.0,41918300.0,37.0,394813.0,38.0,12883576.0,,193800.0,96441.0,23707.0,,575467.0,5565.0,3120.0,674928.0,29000.0,14559.0,57500.0,924471.0,419709.0,1836880.0,659880.0,2300.0,182012.0,-1.0,,0.0,535813.0,86700.0,73000.0,162360.0,29627000.0,234.0,89305.0,14433.0,-1.0,49012.0,8385.0,215751.0,,1255750.0,23718.0,56000.0,90.0,4532300.0,54925.0,1295186.0,38998.0,805630.0,24000.0,1555940.0,63329.0,11353532.0,238500.0,139388.0,68.0,86000.0,17500.0,40856.0,35000.0,29881590.0,2674603.0,,6303.0,7800.0,23680.0,9090.0,160700.0,285.0,6268.0,548.0,63967.0,254590.0,57.0,1624000.0,200000.0,1953.0,0.0,,1722.0,73755.0,7437200.0,13428.0,177500.0,90.0,28500.0,186804.0,50000.0,-1.0,250000.0,1731.0,54230.0,871576.0,499111.0,942410.0,377365.0,1198.0,6521.0,8058264.0,24500.0,247580.0
2010,,133737.0,21200.0,3042.0,18900.0,112856.0,2365300.0,2854.0,11932320.0,4698.0,29866.0,20181.0,131400.0,12403.0,855114.0,30788.0,1259.0,388659.0,421.0,1650.0,53553.0,47403.0,-1.0,2722459.0,226593.0,20055.0,0.0,570000.0,18900.0,4916.0,2000.0,138740.0,482297.0,122184.0,16700.0,42862400.0,56.0,393137.0,39.0,13253450.0,,215670.0,98966.0,23905.0,,459525.0,4722.0,4125.0,677884.0,34000.0,14854.0,60765.0,892074.0,420174.0,2432630.0,471800.0,2417.0,186265.0,-1.0,,0.0,563517.0,94000.0,86150.0,181228.0,29873400.0,218.0,100510.0,12975.0,-1.0,139976.0,9164.0,176429.0,,1462950.0,22815.0,63621.0,92.0,4354161.0,47974.0,1307043.0,36548.0,1136290.0,29430.0,1481289.0,66415.0,11529000.0,247700.0,147208.0,83.0,87000.0,19000.0,47058.0,36000.0,30117262.0,2776507.0,,6400.0,7400.0,24527.0,7364.0,161900.0,292.0,6334.0,560.0,59098.0,243862.0,58.0,1628000.0,208000.0,1982.0,0.0,,1640.0,88314.0,7489400.0,25702.0,200900.0,92.0,29100.0,194237.0,59476.0,-1.0,187705.0,1848.0,41748.0,1465953.0,549022.0,1060360.0,394868.0,1186.0,11700.0,8011587.0,29300.0,251230.0
2011,,136268.0,21800.0,3176.0,75783.0,105250.0,2571200.0,1450.0,11649506.0,4455.0,30649.0,28034.0,140400.0,12671.0,817250.0,27490.0,1263.0,359612.0,419.0,1200.0,56930.0,44713.0,-1.0,2752891.0,238778.0,8729.0,0.0,571000.0,75783.0,4671.0,2800.0,120791.0,507709.0,122368.0,25000.0,44010000.0,55.0,329957.0,40.0,13203643.0,,257445.0,99400.0,26038.0,,593185.0,4859.0,4500.0,687516.0,32400.0,13212.0,60323.0,853823.0,421343.0,2269410.0,830408.0,1979.0,174738.0,-1.0,,0.0,529998.0,93300.0,42026.0,197480.0,30057040.0,213.0,93637.0,14592.0,-1.0,129296.0,9805.0,208046.0,,1059063.0,24313.0,75072.0,93.0,4536642.0,65745.0,1135477.0,35561.0,1119324.0,33950.0,1496476.0,81116.0,11528000.0,246500.0,109177.0,120.0,90000.0,21000.0,55797.0,22941.0,30311295.0,2968529.0,,6720.0,2540.0,25121.0,8522.0,196000.0,299.0,6289.0,572.0,61559.0,254255.0,59.0,1576000.0,210000.0,2335.0,0.0,,1764.0,100377.0,7655440.0,31010.0,207200.0,93.0,31436.0,178273.0,78606.0,-1.0,170662.0,1604.0,34037.0,1549895.0,603924.0,1091050.0,379694.0,1177.0,11791.0,7566780.0,29600.0,244666.0
2012,,136864.0,20700.0,1878.0,103115.0,98380.0,2308800.0,1450.0,11956781.0,2711.0,41811.0,29630.0,143400.0,11304.0,933767.0,26265.0,1323.0,390919.0,420.0,1100.0,51379.0,96231.0,-1.0,2413288.0,363392.0,5300.0,0.0,563000.0,103115.0,4428.0,2960.0,145560.0,482198.0,112819.0,14000.0,42754000.0,61.0,371170.0,40.0,13445524.0,,235372.0,119720.0,27902.0,-1.0,620285.0,3621.0,4656.0,684545.0,30795.0,13177.0,60186.0,849172.0,415993.0,2863815.0,617109.0,1968.0,160903.0,-1.0,,0.0,570000.0,93050.0,63592.0,189529.0,30297000.0,180.0,114089.0,14701.0,-1.0,127886.0,10780.0,202708.0,,1084154.0,21146.0,86103.0,90.0,4689960.0,79471.0,1199650.0,41884.0,799361.0,30711.0,1531493.0,56525.0,11423000.0,235052.0,117729.0,309.0,92000.0,22000.0,65730.0,75880.0,30557763.0,3007545.0,,,9150.0,23991.0,8999.0,181371.0,310.0,7160.0,620.0,60132.0,260763.0,60.0,1581000.0,205000.0,2420.0,0.0,7560.0,1685.0,110892.0,7761314.0,37000.0,191600.0,90.0,31174.0,157502.0,80000.0,-1.0,209493.0,1797.0,31795.0,1599034.0,717872.0,1066620.0,664208.0,1100.0,9873.0,6908000.0,25800.0,224176.0
2013,,138852.0,20508.0,2494.0,113638.0,93050.0,2789169.0,1500.0,11684315.0,3926.0,33820.0,31349.0,164800.0,11579.0,891190.0,38520.0,1410.0,395651.0,421.0,1338.0,58274.0,92239.0,-1.0,2353152.0,300000.0,21572.0,0.0,547000.0,113638.0,5884.0,2640.0,217769.0,520337.0,112146.0,19966.0,44135950.0,10.0,396770.0,40.0,13835252.0,,232700.0,110590.0,29510.0,-1.0,597099.0,4325.0,4660.0,671679.0,29176.0,11719.0,58808.0,832625.0,403445.0,2931400.0,604745.0,1974.0,160370.0,-1.0,,0.0,564997.0,89400.0,66380.0,215905.0,30311750.0,180.0,135000.0,17568.0,-1.0,166734.0,10850.0,197823.0,,999180.0,21287.0,95736.0,95.0,4746091.0,95808.0,909492.0,27998.0,928273.0,21670.0,1420570.0,66398.0,11372000.0,216019.0,108547.0,304.0,93000.0,22500.0,68259.0,44470.0,30581915.0,2968834.0,,,5000.0,21000.0,8094.0,172500.0,310.0,7904.0,620.0,65275.0,270165.0,60.0,1599000.0,205000.0,2507.0,0.0,7562.0,2119.0,90819.0,7902813.0,40900.0,188981.0,95.0,30177.0,166299.0,97999.0,-1.0,214930.0,1280.0,33137.0,1642687.0,671422.0,1188000.0,791691.0,1150.0,10214.0,6872400.0,24200.0,206226.0
2014,,144261.0,16681.0,2307.0,76692.0,78220.0,2890646.0,1750.0,10664923.0,3511.0,46832.0,28390.0,185389.0,12719.0,957836.0,33207.0,1509.0,381368.0,422.0,515.0,62211.0,83892.0,0.0,2340878.0,376500.0,25678.0,0.0,525000.0,76692.0,7099.0,2400.0,193717.0,461273.0,110419.0,21959.0,43855000.0,6.0,354136.0,40.0,13797307.0,,243200.0,110880.0,30068.0,-1.0,573704.0,4239.0,5174.0,689732.0,30720.0,11107.0,56631.0,815506.0,405074.0,3095800.0,684184.0,1983.0,163157.0,-1.0,,0.0,529000.0,95277.0,66286.0,224000.0,30300870.0,180.0,85000.0,23770.0,-1.0,189477.0,11182.0,171572.0,,1186960.0,20359.0,99819.0,92.0,4739672.0,78949.0,961831.0,28482.0,957218.0,23730.0,1486951.0,56646.0,11319490.0,219500.0,134973.0,412.0,95000.0,23797.0,74586.0,46000.0,30571921.0,2856001.0,,,4407.0,22398.0,7960.0,167400.0,316.0,8062.0,600.0,65761.0,271051.0,60.0,1575000.0,220000.0,3320.0,0.0,15618.0,1087.0,88712.0,7816476.0,57104.0,195552.0,92.0,28754.0,183172.0,120000.0,-1.0,226597.0,1448.0,40642.0,1519826.0,588537.0,881000.0,845580.0,1153.0,11043.0,6790000.0,10200.0,179332.0
