,USSR,Finland,Fiji,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Togo,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Mauritania,Czechoslovakia,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1987,13743.0,16818.0,5263.0,5263.0,5909.0,11000.0,5122.0,3230.0,7190.0,3807.0,,3930.0,25000.0,16134.0,6553.0,7714.0,12626.0,27742.0,5428.0,9012.0,2816.0,,7500.0,33458.0,2733.0,18421.0,3280.0,13565.0,,5771.0,1812.0,19317.0,10250.0,7127.0,11007.0,6785.0,2667.0,1092.0,22535.0,12152.0,,8014.0,,6143.0,10000.0,16147.0,6968.0,,4500.0,8361.0,5904.0,6375.0,11125.0,5965.0,7199.0,27932.0,8718.0,,4981.0,,7931.0,,8704.0,23206.0,25484.0,13902.0,5786.0,3985.0,,11421.0,12485.0,,9641.0,13166.0,,,,,6852.0,10216.0,5458.0,,7115.0,9480.0,8746.0,,6667.0,9717.0,9279.0,5949.0,4999.0,6671.0,6900.0,,7170.0,7275.0,6537.0,4667.0,15989.0,5375.0,3143.0,1147.0,8764.0,,,3077.0,9420.0,12941.0,4575.0,13765.0,17092.0,5068.0,9660.0,8217.0,,6897.0,40795.0,10755.0,5910.0,4567.0,6588.0,,9915.0,18011.0,12168.0,,5309.0,9773.0,6019.0,36514.0,6830.0,2398.0,2884.0,8628.0,,9105.0,9231.0,7145.0,9360.0,,,,4013.0,13330.0,25000.0,7500.0,,12180.0,4403.0,,11140.0,5947.0,38501.0,6335.0,9826.0,6814.0,,6000.0,35976.0,15595.0,6081.0,10667.0,23089.0,9554.0,10000.0,29143.0,,5035.0,5953.0,12537.0,10518.0,11199.0,10000.0,6920.0,7692.0,3539.0,21077.0,7715.0,6667.0,,9818.0,,,5500.0
1988,12370.0,17600.0,5262.0,4691.0,5909.0,11250.0,5238.0,2317.0,6918.0,4848.0,,8479.0,22000.0,10827.0,6596.0,7998.0,12475.0,29172.0,6634.0,9051.0,2818.0,,7500.0,39379.0,2727.0,18462.0,1755.0,14045.0,,6046.0,2591.0,23537.0,8811.0,10154.0,10857.0,5326.0,2667.0,1355.0,28775.0,10413.0,,7164.0,,6293.0,10000.0,15119.0,6371.0,,3950.0,8643.0,5802.0,5282.0,11231.0,5434.0,7233.0,29763.0,8605.0,,5215.0,,5000.0,,10687.0,23206.0,34604.0,14468.0,5867.0,2511.0,,9665.0,14696.0,,9143.0,14762.0,,,,,4928.0,10195.0,5544.0,,7115.0,10367.0,8739.0,,7500.0,11250.0,10928.0,6431.0,4898.0,7559.0,6443.0,,7853.0,7184.0,6219.0,4667.0,15110.0,5103.0,3158.0,1596.0,9000.0,,,2714.0,9420.0,12941.0,4792.0,13812.0,16650.0,8343.0,12488.0,7289.0,,7010.0,49432.0,11860.0,6070.0,5638.0,6705.0,,9971.0,17513.0,14601.0,,5350.0,9909.0,6219.0,39130.0,7358.0,2916.0,3484.0,8438.0,,8988.0,9867.0,6771.0,9755.0,,,,3466.0,13166.0,25306.0,7414.0,,14602.0,4359.0,,11220.0,9272.0,45485.0,6402.0,9600.0,6868.0,,6167.0,37462.0,15302.0,6133.0,11667.0,22943.0,11511.0,10308.0,36876.0,,5251.0,6040.0,12537.0,10369.0,10835.0,10000.0,5342.0,7692.0,3539.0,23407.0,7700.0,6667.0,,9539.0,,,5500.0
1989,14378.0,21852.0,4483.0,4763.0,5909.0,11500.0,5000.0,3095.0,8962.0,4445.0,,6963.0,22000.0,13711.0,6491.0,7650.0,10807.0,24871.0,7023.0,9047.0,2465.0,,7500.0,39208.0,2727.0,18462.0,2148.0,15357.0,,6431.0,1073.0,23499.0,8860.0,3777.0,10751.0,4397.0,2667.0,1117.0,24777.0,9764.0,,7528.0,,6335.0,10000.0,15748.0,5769.0,,3950.0,8642.0,6050.0,5855.0,11299.0,5411.0,6785.0,27290.0,8393.0,,5482.0,,5385.0,,10539.0,23588.0,38716.0,14992.0,5691.0,4478.0,,12316.0,11739.0,,8286.0,13553.0,,,,,6094.0,10170.0,5578.0,,5306.0,11660.0,6765.0,,8000.0,10610.0,10383.0,4792.0,5503.0,7493.0,9164.0,,8000.0,7232.0,8572.0,5484.0,16162.0,7273.0,3228.0,1469.0,9143.0,,,2466.0,9375.0,12600.0,5369.0,13996.0,15946.0,7479.0,6222.0,8280.0,,6913.0,43427.0,11645.0,6041.0,7272.0,6889.0,,9807.0,17548.0,11483.0,,5857.0,9778.0,7238.0,43333.0,10026.0,2612.0,5758.0,8220.0,,9289.0,8287.0,7401.0,8475.0,,,,4074.0,12820.0,53580.0,7783.0,,11495.0,4451.0,,10661.0,7070.0,44667.0,6471.0,9807.0,6894.0,,6333.0,36303.0,15785.0,6316.0,11111.0,27905.0,9831.0,10870.0,33830.0,,5915.0,6521.0,12537.0,7736.0,10571.0,10000.0,5949.0,8571.0,3642.0,21675.0,7142.0,6667.0,,11769.0,,,5500.0
1990,16403.0,29355.0,6671.0,5283.0,6222.0,11180.0,5000.0,3256.0,5890.0,4750.0,,8407.0,24783.0,18687.0,6529.0,7838.0,10783.0,31491.0,7933.0,8956.0,1609.0,,7500.0,43996.0,2727.0,18250.0,1816.0,13426.0,,6580.0,1249.0,21478.0,9713.0,6980.0,10950.0,7296.0,2432.0,953.0,24785.0,11194.0,,6677.0,,5923.0,10000.0,15878.0,5140.0,,4481.0,8388.0,6154.0,6047.0,11162.0,5382.0,6979.0,27559.0,8333.0,,5374.0,,4800.0,,12012.0,23962.0,48144.0,16030.0,5595.0,3808.0,,16999.0,15636.0,,9861.0,17449.0,,,,,5278.0,9955.0,5893.0,2703.0,6000.0,12688.0,6344.0,,8333.0,10028.0,9717.0,4089.0,5751.0,7430.0,6482.0,,6940.0,8402.0,5414.0,5625.0,15393.0,6747.0,3181.0,860.0,9207.0,,,2667.0,9373.0,13544.0,4916.0,13815.0,19152.0,7351.0,8402.0,9350.0,,6971.0,51276.0,10970.0,5986.0,7264.0,7065.0,,7835.0,17403.0,16131.0,,5491.0,9830.0,7378.0,51209.0,9723.0,2808.0,6880.0,8663.0,,9359.0,8207.0,3455.0,11808.0,,,,2736.0,13086.0,43702.0,7874.0,,16130.0,4516.0,,10647.0,6683.0,41864.0,6541.0,9337.0,6916.0,,6319.0,34449.0,16926.0,6410.0,8042.0,29244.0,10057.0,10959.0,36686.0,,6327.0,6217.0,12647.0,9635.0,10503.0,10000.0,7171.0,7819.0,3833.0,24530.0,7664.0,6081.0,,9370.0,,,4920.0
1991,10382.0,25268.0,12040.0,4428.0,6041.0,12207.0,4986.0,2759.0,7009.0,5010.0,,8684.0,20000.0,16778.0,7242.0,7176.0,10800.0,32501.0,7425.0,8934.0,1437.0,,5000.0,38722.0,2727.0,18312.0,2094.0,16149.0,,6627.0,2847.0,22446.0,9495.0,6547.0,12080.0,5876.0,2361.0,1000.0,25245.0,8047.0,,7579.0,,5442.0,10000.0,16426.0,6151.0,,4455.0,9451.0,6242.0,6000.0,11311.0,4925.0,7201.0,32294.0,8265.0,,5696.0,,4815.0,,12144.0,23538.0,42226.0,17861.0,5602.0,6029.0,,24935.0,16003.0,,9667.0,15051.0,,,,,7068.0,8633.0,6091.0,2662.0,6660.0,10893.0,6326.0,,8750.0,10919.0,10651.0,4848.0,5325.0,7601.0,9432.0,,4862.0,8506.0,4880.0,5758.0,11165.0,6667.0,2629.0,1476.0,9296.0,,,4155.0,9474.0,11364.0,4393.0,13992.0,20598.0,6827.0,6072.0,12630.0,,7602.0,47329.0,11395.0,5616.0,7012.0,7158.0,,9424.0,20219.0,12997.0,,5784.0,9200.0,7849.0,48778.0,8599.0,2595.0,1802.0,9795.0,,9461.0,13360.0,5713.0,10351.0,,,,3296.0,17008.0,46667.0,7569.0,,13009.0,4695.0,,10605.0,9986.0,41395.0,6552.0,9886.0,6942.0,,5224.0,33615.0,17381.0,6267.0,7765.0,31388.0,13194.0,11067.0,31525.0,,6389.0,6411.0,12647.0,9173.0,10888.0,10000.0,7994.0,8279.0,3705.0,25301.0,8610.0,6697.0,,9483.0,,,5000.0
1992,,17853.0,13907.0,4606.0,6003.0,12330.0,5000.0,2632.0,10272.0,5385.0,,7825.0,20562.0,16617.0,7821.0,6243.0,10795.0,31050.0,6542.0,10408.0,1321.0,17103.0,4615.0,41624.0,2667.0,18395.0,2564.0,15166.0,7423.0,6826.0,2460.0,20774.0,8955.0,8853.0,,6012.0,2367.0,1000.0,25000.0,15455.0,6968.0,6367.0,11736.0,6012.0,10000.0,16110.0,6043.0,29412.0,4722.0,9072.0,6493.0,5863.0,11612.0,5632.0,7229.0,27595.0,8092.0,12836.0,6214.0,,5833.0,15534.0,12994.0,22148.0,25629.0,19012.0,5448.0,6190.0,,22530.0,15643.0,14322.0,9459.0,13549.0,,6316.0,8985.0,13652.0,7701.0,8714.0,6242.0,2683.0,6609.0,5371.0,6564.0,,8889.0,11603.0,11317.0,4347.0,5505.0,7790.0,6906.0,,4869.0,8617.0,5298.0,4688.0,13994.0,7333.0,2154.0,1066.0,8979.0,7390.0,,4493.0,9500.0,11111.0,6088.0,15107.0,10798.0,5960.0,10909.0,8243.0,10000.0,7784.0,46692.0,11932.0,5554.0,5049.0,6896.0,,8264.0,16772.0,11240.0,24568.0,5329.0,5869.0,8026.0,47958.0,9005.0,2042.0,4098.0,10825.0,,9323.0,11233.0,5712.0,10289.0,,,,2296.0,16864.0,47547.0,7544.0,5727.0,11257.0,4685.0,28363.0,10633.0,3508.0,39724.0,6128.0,9739.0,6511.0,8125.0,5131.0,29133.0,15032.0,6316.0,7996.0,21097.0,12416.0,10563.0,33942.0,18333.0,6393.0,6230.0,12537.0,8899.0,10782.0,10000.0,6575.0,8308.0,3697.0,23155.0,5901.0,6719.0,15233.0,11912.0,,23390.0,5000.0
1993,,23622.0,9806.0,4500.0,5909.0,12381.0,5000.0,2444.0,9618.0,6336.0,,8359.0,20649.0,16548.0,7469.0,7476.0,11153.0,30353.0,6617.0,11096.0,796.0,17220.0,6000.0,44670.0,3913.0,18537.0,2278.0,15549.0,4864.0,6851.0,1014.0,15163.0,7860.0,8527.0,,6139.0,2373.0,1000.0,23094.0,12933.0,7506.0,6807.0,11397.0,5399.0,10000.0,17257.0,9783.0,10000.0,4350.0,8921.0,6482.0,6051.0,12188.0,5651.0,7245.0,30673.0,8015.0,18364.0,6284.0,,5227.0,19761.0,11892.0,22536.0,37645.0,19293.0,5516.0,4774.0,18651.0,23217.0,7267.0,19495.0,9604.0,15639.0,,5714.0,17244.0,14181.0,8184.0,8526.0,6181.0,2690.0,7561.0,10448.0,6517.0,4158.0,9000.0,13349.0,13143.0,4512.0,4454.0,8783.0,9173.0,7939.0,4877.0,8699.0,6114.0,5118.0,14208.0,7368.0,2715.0,552.0,8926.0,7043.0,,4820.0,9545.0,10169.0,6339.0,15002.0,18929.0,6244.0,6441.0,,17500.0,7532.0,49752.0,10977.0,5584.0,5055.0,7125.0,,9396.0,16442.0,14421.0,18660.0,5496.0,6000.0,8163.0,50287.0,9205.0,1790.0,4006.0,12844.0,,9465.0,10217.0,6064.0,9806.0,,,24229.0,3717.0,15468.0,42427.0,7757.0,8000.0,14427.0,5310.0,21205.0,10838.0,3877.0,35829.0,5863.0,9735.0,7240.0,7778.0,5037.0,24908.0,10442.0,6364.0,7259.0,31645.0,12323.0,10959.0,38648.0,15286.0,6697.0,6360.0,12537.0,9844.0,10037.0,10000.0,7848.0,8336.0,3668.0,,8309.0,6741.0,20715.0,8295.0,,23428.0,5000.0
1994,,22419.0,13028.0,4294.0,5949.0,12174.0,5000.0,2253.0,7494.0,6105.0,,8264.0,22000.0,17927.0,8175.0,7132.0,11316.0,29516.0,6201.0,11384.0,650.0,10427.0,5000.0,38019.0,5192.0,18496.0,3274.0,15208.0,5132.0,6799.0,4219.0,22837.0,9336.0,8113.0,,6616.0,2379.0,1000.0,24275.0,14244.0,6819.0,7377.0,11505.0,5594.0,10000.0,17994.0,3857.0,33333.0,4225.0,8640.0,6660.0,6052.0,12766.0,6214.0,7510.0,32147.0,7872.0,16071.0,6354.0,,6538.0,23325.0,13858.0,23611.0,37255.0,19584.0,5458.0,3446.0,27528.0,21067.0,7538.0,14762.0,9666.0,16941.0,,7652.0,16742.0,13659.0,4215.0,7216.0,6493.0,2696.0,7561.0,8160.0,6370.0,5892.0,9091.0,6817.0,6598.0,4904.0,4797.0,7608.0,10673.0,6094.0,4884.0,8774.0,4768.0,5455.0,13009.0,7389.0,2896.0,1797.0,8824.0,23638.0,,5132.0,9524.0,7202.0,5633.0,18417.0,13501.0,7967.0,6702.0,,17105.0,7769.0,50103.0,9284.0,5616.0,5055.0,7183.0,,10185.0,17809.0,14112.0,18389.0,6012.0,6566.0,8345.0,36551.0,7942.0,1949.0,3169.0,11411.0,,8821.0,8876.0,6538.0,8558.0,,,23045.0,3172.0,15996.0,44584.0,6841.0,7625.0,14119.0,5030.0,25069.0,12204.0,7907.0,38937.0,5794.0,9777.0,7099.0,10162.0,4943.0,32781.0,15177.0,6410.0,8261.0,21906.0,13546.0,11067.0,36140.0,26140.0,6510.0,6726.0,12537.0,8922.0,10626.0,10000.0,7414.0,8365.0,3663.0,,8326.0,6763.0,22319.0,8916.0,,22135.0,5000.0
1995,,24222.0,11111.0,4349.0,5939.0,12000.0,5016.0,2364.0,7860.0,5838.0,,8436.0,20640.0,17076.0,9409.0,4435.0,11362.0,29988.0,5598.0,11253.0,644.0,10283.0,6004.0,40300.0,4000.0,18554.0,2323.0,15394.0,5149.0,6892.0,3591.0,23394.0,9049.0,9923.0,,6103.0,2385.0,1000.0,16474.0,14548.0,4790.0,6789.0,11842.0,5023.0,10000.0,17573.0,14549.0,8688.0,4000.0,9665.0,6769.0,6551.0,12988.0,5920.0,7175.0,33680.0,8373.0,15667.0,5851.0,,7773.0,14638.0,13602.0,22794.0,37980.0,20446.0,5420.0,3913.0,21702.0,16928.0,7538.0,15714.0,9746.0,17189.0,,11563.0,17570.0,8376.0,6156.0,9099.0,7154.0,2707.0,6634.0,8048.0,6639.0,6487.0,8779.0,12560.0,12394.0,4933.0,5667.0,7437.0,9405.0,8256.0,4892.0,8760.0,5728.0,4375.0,12997.0,7273.0,3671.0,583.0,8636.0,23569.0,,6000.0,9545.0,7179.0,6709.0,12422.0,18104.0,6049.0,8080.0,,16579.0,7707.0,45854.0,10809.0,5765.0,4851.0,7218.0,,9934.0,19232.0,14387.0,21820.0,6541.0,6216.0,8480.0,32446.0,8640.0,2607.0,7556.0,15442.0,,8483.0,8343.0,7002.0,10211.0,,,24067.0,4299.0,16084.0,44976.0,6755.0,8500.0,14394.0,4808.0,28102.0,14567.0,2978.0,40774.0,6371.0,9787.0,6815.0,8000.0,4850.0,29700.0,19489.0,6875.0,7032.0,29035.0,11407.0,11111.0,31026.0,18730.0,6366.0,6713.0,12537.0,9885.0,10046.0,10000.0,7131.0,8394.0,3862.0,,8872.0,6785.0,24264.0,12114.0,,14475.0,5000.0
1996,,23333.0,10000.0,3520.0,5882.0,12316.0,5000.0,2500.0,9074.0,5655.0,,8732.0,20000.0,18840.0,9519.0,6751.0,11379.0,30793.0,6515.0,11191.0,594.0,7060.0,6445.0,44071.0,3535.0,18571.0,3152.0,17092.0,6109.0,6853.0,2180.0,18198.0,7616.0,9584.0,,5161.0,2391.0,1000.0,37663.0,11121.0,7769.0,6769.0,12596.0,5603.0,10000.0,18756.0,13951.0,10000.0,4221.0,9594.0,6769.0,6918.0,15082.0,6277.0,7544.0,34918.0,7925.0,22000.0,6433.0,9486.0,5142.0,23635.0,13463.0,25762.0,37062.0,20733.0,6143.0,7533.0,19628.0,23179.0,7407.0,17816.0,9841.0,17428.0,,17266.0,23495.0,11962.0,6281.0,7694.0,7028.0,2711.0,38333.0,8336.0,6939.0,5797.0,8732.0,12677.0,12539.0,5315.0,6170.0,7495.0,9387.0,9038.0,4899.0,9117.0,5615.0,4543.0,12478.0,7586.0,3760.0,1020.0,8438.0,24616.0,,5671.0,9546.0,7058.0,6942.0,9057.0,18856.0,6097.0,6322.0,,22697.0,7709.0,47607.0,12249.0,5517.0,4594.0,7367.0,3631.0,9697.0,17369.0,15012.0,21288.0,5771.0,6000.0,8587.0,35409.0,7930.0,2998.0,7382.0,11455.0,,8323.0,7613.0,8034.0,9688.0,,,24417.0,2334.0,16261.0,44929.0,4620.0,8222.0,15020.0,4735.0,25306.0,12648.0,8638.0,47986.0,6773.0,9751.0,7018.0,15238.0,4756.0,28923.0,16469.0,6735.0,7645.0,29975.0,10051.0,11111.0,31110.0,13960.0,6269.0,6769.0,12537.0,9769.0,10474.0,10000.0,7927.0,8422.0,3979.0,,9045.0,6806.0,22290.0,6209.0,,13378.0,5180.0
1997,,21833.0,8000.0,3239.0,5926.0,12308.0,5031.0,2632.0,8037.0,6402.0,,8135.0,20528.0,18225.0,10989.0,6613.0,11362.0,32257.0,8979.0,10842.0,714.0,13646.0,7500.0,44784.0,3759.0,18588.0,3121.0,16400.0,7286.0,6838.0,4130.0,19091.0,9275.0,7030.0,,5277.0,2424.0,1000.0,34671.0,13006.0,8477.0,5307.0,13026.0,5594.0,10000.0,19971.0,14153.0,10000.0,4262.0,9164.0,6882.0,7275.0,15173.0,3166.0,7593.0,33831.0,8135.0,18605.0,7085.0,6632.0,5584.0,20195.0,11914.0,24275.0,40437.0,17537.0,5664.0,3462.0,20004.0,23648.0,7911.0,18996.0,9943.0,16826.0,,11333.0,19116.0,13899.0,6460.0,9247.0,7274.0,2716.0,38333.0,10901.0,6914.0,6158.0,8670.0,10088.0,9938.0,5250.0,5720.0,7760.0,11532.0,9701.0,8386.0,9358.0,4467.0,4846.0,11570.0,7872.0,3887.0,649.0,9032.0,30212.0,,5841.0,9565.0,7236.0,6594.0,8862.0,17943.0,6526.0,7108.0,,19453.0,7660.0,49598.0,11201.0,5479.0,4736.0,7560.0,3780.0,9272.0,19376.0,14283.0,24094.0,6196.0,6285.0,8681.0,40207.0,7482.0,3149.0,9681.0,14881.0,,7776.0,7300.0,9720.0,9430.0,,,20584.0,3766.0,15593.0,44989.0,4384.0,6200.0,14295.0,4877.0,27819.0,12792.0,5943.0,42057.0,6714.0,9787.0,7369.0,16200.0,4663.0,31422.0,16079.0,6793.0,7713.0,30178.0,11210.0,11429.0,38008.0,14913.0,5318.0,6737.0,12537.0,9713.0,10897.0,10000.0,7379.0,8451.0,4015.0,,8453.0,8295.0,26038.0,7856.0,,16984.0,5000.0
1998,,8571.0,12944.0,3505.0,5923.0,12565.0,5000.0,2364.0,8834.0,6601.0,,5971.0,20448.0,19312.0,10046.0,7141.0,10015.0,31698.0,9219.0,10570.0,1090.0,13161.0,7354.0,40890.0,4023.0,18605.0,2360.0,16515.0,7065.0,7042.0,4312.0,22250.0,8398.0,9510.0,,6013.0,2433.0,980.0,17824.0,12527.0,8695.0,6162.0,15241.0,5927.0,10000.0,17666.0,13949.0,16067.0,4303.0,9259.0,7012.0,6760.0,15181.0,3443.0,7545.0,34967.0,7963.0,17176.0,6718.0,6688.0,5564.0,18324.0,15366.0,24776.0,36375.0,15455.0,5386.0,5788.0,20914.0,24712.0,7750.0,12458.0,10044.0,10530.0,,9857.0,15797.0,9950.0,8350.0,7386.0,7657.0,2727.0,26000.0,9557.0,7949.0,6433.0,793307.0,10700.0,10513.0,5291.0,6733.0,8170.0,8631.0,7742.0,8356.0,9398.0,4643.0,5023.0,12482.0,8089.0,3607.0,2125.0,8485.0,31121.0,,5979.0,9575.0,7095.0,6084.0,9000.0,19411.0,6377.0,5968.0,,13033.0,8277.0,52366.0,10654.0,5447.0,4084.0,7587.0,3929.0,10038.0,18217.0,15311.0,23710.0,5855.0,6279.0,8743.0,38687.0,7710.0,4090.0,8864.0,16473.0,,7698.0,7224.0,8933.0,9520.0,,,22896.0,3294.0,15754.0,44384.0,6373.0,22275.0,15316.0,5672.0,25784.0,12888.0,6417.0,40126.0,6708.0,9792.0,7375.0,15942.0,4569.0,30284.0,17055.0,6867.0,11377.0,30604.0,11963.0,11219.0,32927.0,15625.0,7904.0,6856.0,15768.0,9648.0,10139.0,10000.0,6546.0,8449.0,4025.0,,8968.0,8303.0,22962.0,7268.0,,13441.0,5387.0
1999,,15000.0,8438.0,4715.0,5915.0,12963.0,5000.0,2500.0,9313.0,6796.0,,8935.0,20165.0,21374.0,10790.0,5062.0,9854.0,30705.0,4785.0,10897.0,1454.0,9764.0,7656.0,46531.0,3563.0,18222.0,3584.0,17504.0,6164.0,7125.0,4992.0,19905.0,9122.0,4232.0,,5039.0,2462.0,1000.0,26851.0,13593.0,11389.0,5825.0,15264.0,6089.0,10016.0,16318.0,23250.0,17500.0,4167.0,10008.0,7090.0,7405.0,15217.0,4824.0,7575.0,37447.0,8014.0,10286.0,7058.0,4042.0,5949.0,19602.0,10574.0,24992.0,29239.0,14476.0,5335.0,5446.0,18417.0,26104.0,7697.0,9706.0,10190.0,16202.0,,9282.0,12889.0,10158.0,8354.0,7905.0,7813.0,2716.0,26000.0,10840.0,7136.0,5979.0,1151646.0,13567.0,13433.0,4445.0,6482.0,8396.0,9517.0,7826.0,8584.0,9533.0,4688.0,5361.0,12572.0,8363.0,5000.0,1186.0,8741.0,22212.0,,6110.0,9583.0,6916.0,5079.0,8871.0,21200.0,6912.0,12793.0,,10438.0,7916.0,53672.0,10859.0,5424.0,5936.0,7697.0,4078.0,10127.0,19668.0,14545.0,25495.0,6912.0,6216.0,8750.0,41411.0,8424.0,8309.0,8189.0,16751.0,,7700.0,5800.0,6533.0,9221.0,,,24521.0,4000.0,15005.0,43810.0,6671.0,19747.0,14548.0,5517.0,28690.0,13686.0,4185.0,34915.0,6746.0,9818.0,7160.0,18636.0,4475.0,30145.0,17637.0,7778.0,9000.0,22791.0,11202.0,11188.0,37037.0,13048.0,6525.0,7266.0,16119.0,8594.0,10081.0,10000.0,7389.0,8438.0,4051.0,,9083.0,8258.0,32625.0,8928.0,,12801.0,5636.0
2000,,22500.0,7712.0,4155.0,7094.0,12808.0,5000.0,2632.0,9092.0,6989.0,,8625.0,20497.0,18861.0,11471.0,8503.0,9835.0,31707.0,7040.0,9993.0,1853.0,5840.0,7920.0,,3855.0,18605.0,3137.0,17876.0,4834.0,6914.0,4132.0,16583.0,7302.0,6429.0,,5529.0,2500.0,979.0,23881.0,10891.0,14274.0,6352.0,8321.0,6180.0,10000.0,13579.0,36242.0,16824.0,4399.0,9289.0,7239.0,7723.0,15260.0,5267.0,7725.0,29504.0,8016.0,18571.0,7424.0,10167.0,6595.0,19086.0,14961.0,24861.0,38222.0,14131.0,5482.0,3472.0,12536.0,29283.0,7806.0,14697.0,10315.0,9944.0,,3388.0,18388.0,14710.0,6079.0,7045.0,8143.0,2706.0,21730.0,10538.0,7078.0,5499.0,382072.0,9958.0,9757.0,4299.0,5976.0,8414.0,10306.0,8835.0,8930.0,9550.0,4571.0,5491.0,12260.0,8750.0,5000.0,1152.0,8889.0,19130.0,,6667.0,9607.0,6765.0,4866.0,8525.0,18718.0,5925.0,11465.0,,17061.0,7807.0,43989.0,10026.0,5357.0,5937.0,7724.0,3751.0,10399.0,18271.0,13980.0,21778.0,7042.0,6253.0,8713.0,43843.0,8570.0,10055.0,7830.0,8944.0,,7461.0,7143.0,4433.0,8430.0,39524.0,28654.0,21218.0,3230.0,15364.0,51333.0,6634.0,21315.0,13980.0,5433.0,16620.0,15884.0,2943.0,35271.0,6920.0,9781.0,7637.0,18687.0,4382.0,23522.0,18301.0,6852.0,7778.0,29274.0,11338.0,11019.0,38006.0,17374.0,7780.0,7102.0,16444.0,8537.0,10479.0,10057.0,7515.0,8462.0,4278.0,,9191.0,8214.0,17591.0,4599.0,,17521.0,6364.0
2001,,21296.0,7107.0,3886.0,6401.0,13103.0,5000.0,2661.0,9353.0,7092.0,,8797.0,20515.0,12986.0,11393.0,6746.0,9867.0,28667.0,7754.0,10924.0,2362.0,15154.0,8800.0,,4004.0,18222.0,3247.0,17841.0,7183.0,6570.0,3726.0,21796.0,8815.0,10465.0,,4876.0,2462.0,3571.0,25021.0,11208.0,13513.0,6872.0,12615.0,6329.0,10040.0,12871.0,25988.0,16000.0,4460.0,9386.0,7335.0,7908.0,15245.0,6618.0,7860.0,34445.0,7729.0,13514.0,6830.0,10943.0,6328.0,17209.0,17482.0,25701.0,34679.0,14935.0,5822.0,6467.0,21525.0,29814.0,7764.0,14860.0,10401.0,9898.0,,10416.0,14223.0,19811.0,5558.0,8566.0,7946.0,2697.0,17909.0,11929.0,7872.0,5932.0,254422.0,12827.0,12726.0,4559.0,5089.0,8406.0,9501.0,8163.0,8886.0,10152.0,4658.0,5910.0,12155.0,8750.0,5122.0,1511.0,8750.0,18315.0,,6326.0,9624.0,6875.0,4940.0,9574.0,19336.0,5874.0,13922.0,,17796.0,7721.0,38760.0,10893.0,5304.0,5937.0,7637.0,3717.0,10676.0,17669.0,13533.0,23249.0,6540.0,6238.0,8582.0,44359.0,8728.0,9599.0,7080.0,17148.0,,7650.0,6243.0,4663.0,9527.0,39500.0,32497.0,23924.0,3499.0,15895.0,51579.0,7357.0,22055.0,13532.0,5105.0,26077.0,13862.0,5274.0,37278.0,6367.0,9708.0,7675.0,18608.0,4465.0,28975.0,16049.0,6737.0,8000.0,29723.0,10816.0,11156.0,35113.0,18637.0,7685.0,7515.0,16691.0,9319.0,10459.0,10000.0,7927.0,8571.0,3988.0,,8948.0,8184.0,25943.0,12819.0,,21086.0,5984.0
