,Kenya,"China, Taiwan Province of",Belarus,Croatia,Syrian Arab Republic,Brazil,Australia,Nepal,Uzbekistan,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Republic of Korea,Norway,Yemen,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,Slovenia,Madagascar,Tajikistan,Latvia,Luxembourg,Israel,Belgium,Turkmenistan,Switzerland,Grenada,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Saint Vincent and the Grenadines,Portugal,Poland,"China, mainland",Russian Federation,Italy,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Serbia,India,Armenia,United Kingdom,Canada,Japan,Afghanistan,Iraq,Cyprus,Spain,New Zealand,Bulgaria,United States of America,Iran (Islamic Republic of),Pakistan,Czechoslovakia,Czechia,Argentina,Paraguay,Georgia,Germany,El Salvador,Austria,Morocco,Bhutan,Sweden,USSR,Mexico,Romania,Ecuador,Honduras,Jordan,Ireland,Albania,Slovakia,France,South Africa,Réunion,Lithuania,Finland,Netherlands,Turkey,Republic of Moldova,Belgium-Luxembourg
1985,-1.0,13689.0,-1.0,-1.0,125104.0,288649.0,352000.0,-1.0,-1.0,45105.0,-1.0,261532.0,28000.0,5130.0,532571.0,63704.0,144.0,628594.0,367645.0,7380.0,42400.0,-1.0,5870.0,-1.0,-1.0,-1.0,101800.0,-1.0,-1.0,278000.0,640.0,37000.0,-1.0,29000.0,-1.0,3627800.0,400.0,-1.0,7600.0,130000.0,-1.0,-1.0,425000.0,953597.0,-1.0,-1.0,-1.0,1000.0,95100.0,1343142.0,3614111.0,-1.0,2014100.0,-1.0,1993.0,98909.0,580000.0,-1.0,-1.0,1005560.0,-1.0,305400.0,478605.0,910300.0,19100.0,120000.0,7000.0,1069971.0,276594.0,336124.0,3590000.0,1137762.0,166043.0,379377.0,-1.0,922400.0,770.0,-1.0,2206203.0,-1.0,293152.0,120000.0,3700.0,136100.0,7235000.0,423071.0,699100.0,29879.0,-1.0,500.0,10960.0,18200.0,-1.0,2349000.0,402231.0,-1.0,-1.0,15000.0,270000.0,1900000.0,-1.0,221125.0
1986,-1.0,15722.0,-1.0,-1.0,144900.0,355803.0,288000.0,-1.0,-1.0,40201.0,-1.0,275311.0,35800.0,6088.0,537737.0,32413.0,162.0,631852.0,637327.0,24890.0,40699.0,-1.0,5780.0,-1.0,-1.0,-1.0,115700.0,-1.0,-1.0,393000.0,650.0,39000.0,-1.0,34000.0,-1.0,3352515.0,410.0,-1.0,7900.0,133000.0,-1.0,-1.0,515000.0,1252938.0,-1.0,-1.0,-1.0,1000.0,238560.0,1920051.0,3336793.0,-1.0,2019530.0,-1.0,6218.0,109208.0,600000.0,-1.0,-1.0,1258000.0,-1.0,302600.0,388175.0,986100.0,19400.0,80000.0,6500.0,817400.0,343852.0,543256.0,3564800.0,1154322.0,195573.0,467689.0,-1.0,593900.0,793.0,-1.0,2902106.0,-1.0,368585.0,120000.0,4100.0,134000.0,7940000.0,462297.0,994400.0,30723.0,-1.0,1126.0,9800.0,15000.0,-1.0,2738000.0,439836.0,-1.0,-1.0,15000.0,400000.0,1865000.0,-1.0,269660.0
1987,-1.0,16288.0,-1.0,-1.0,132200.0,333275.0,324741.0,-1.0,-1.0,26492.0,-1.0,301523.0,37900.0,6074.0,556160.0,46408.0,189.0,662741.0,423000.0,24776.0,43688.0,-1.0,5660.0,-1.0,-1.0,-1.0,114300.0,-1.0,-1.0,240200.0,660.0,33000.0,-1.0,31000.0,-1.0,4281288.0,420.0,-1.0,8000.0,197263.0,-1.0,-1.0,580000.0,1064414.0,-1.0,-1.0,-1.0,800.0,249775.0,504428.0,4265000.0,-1.0,2235950.0,-1.0,7200.0,134559.0,625000.0,-1.0,-1.0,861404.0,-1.0,284672.0,490050.0,997900.0,16600.0,65090.0,7000.0,1043000.0,338000.0,339177.0,4872600.0,1238119.0,211942.0,307781.0,-1.0,1074600.0,808.0,-1.0,1592954.0,-1.0,263532.0,150000.0,4300.0,86000.0,5442000.0,502849.0,594200.0,32718.0,-1.0,892.0,10400.0,16000.0,-1.0,2388000.0,391556.0,50.0,-1.0,12000.0,340000.0,1680000.0,-1.0,236300.0
1988,-1.0,12140.0,-1.0,-1.0,205875.0,432937.0,299807.0,-1.0,-1.0,45000.0,-1.0,300110.0,30500.0,6941.0,640333.0,51884.0,198.0,629807.0,518185.0,24642.0,39980.0,-1.0,6000.0,-1.0,-1.0,-1.0,119280.0,-1.0,-1.0,492000.0,660.0,27300.0,-1.0,44000.0,-1.0,4356534.0,420.0,-1.0,8000.0,199198.0,-1.0,-1.0,630000.0,1130786.0,-1.0,-1.0,-1.0,700.0,241880.0,1392946.0,4344394.0,-1.0,2331690.0,-1.0,7610.0,134364.0,630000.0,-1.0,-1.0,995296.0,-1.0,268400.0,500660.0,1042000.0,16900.0,72000.0,7500.0,867600.0,330000.0,334463.0,4140000.0,1351291.0,215113.0,467808.0,-1.0,940000.0,727.0,-1.0,3164425.0,-1.0,413049.0,236000.0,4400.0,130000.0,5913000.0,514944.0,609400.0,39154.0,-1.0,4800.0,10400.0,14000.0,-1.0,2582000.0,554742.0,100.0,-1.0,14000.0,363000.0,1950000.0,-1.0,271600.0
1989,-1.0,17959.0,-1.0,-1.0,194900.0,477280.0,323045.0,-1.0,-1.0,52000.0,-1.0,311526.0,40000.0,7101.0,676016.0,68866.0,320.0,716045.0,546015.0,25815.0,51395.0,-1.0,6200.0,-1.0,-1.0,-1.0,125292.0,-1.0,-1.0,311000.0,590.0,37600.0,-1.0,45000.0,-1.0,4516879.0,430.0,-1.0,8500.0,197765.0,-1.0,-1.0,660000.0,959074.0,-1.0,-1.0,-1.0,700.0,265782.0,1312026.0,4498920.0,-1.0,1924240.0,-1.0,7760.0,136891.0,638000.0,-1.0,-1.0,1084117.0,-1.0,447673.0,536630.0,1045000.0,16900.0,75000.0,8200.0,810000.0,393000.0,457875.0,4519000.0,1245568.0,232404.0,552444.0,-1.0,847800.0,721.0,-1.0,2483089.0,-1.0,321264.0,295000.0,4500.0,165000.0,6273000.0,505959.0,697400.0,31094.0,-1.0,5128.0,11700.0,18000.0,-1.0,2340000.0,508202.0,150.0,-1.0,15000.0,417000.0,1850000.0,-1.0,322400.0
1990,-1.0,12607.0,-1.0,-1.0,204600.0,543515.0,319403.0,30000.0,-1.0,70000.0,-1.0,348800.0,41800.0,6345.0,628947.0,50000.0,353.0,680403.0,522812.0,24849.0,38941.0,-1.0,6300.0,-1.0,-1.0,-1.0,112700.0,-1.0,-1.0,397800.0,450.0,27696.0,-1.0,61719.0,-1.0,4331922.0,435.0,-1.0,8600.0,200000.0,-1.0,-1.0,700000.0,945455.0,-1.0,-1.0,-1.0,600.0,282521.0,812340.0,4319315.0,-1.0,2050070.0,-1.0,7970.0,118416.0,645000.0,-1.0,-1.0,1093900.0,-1.0,309059.0,541250.0,1053000.0,16867.0,75000.0,8150.0,656500.0,361000.0,410915.0,4380000.0,1523980.0,243000.0,349973.0,-1.0,975600.0,723.0,-1.0,2222019.0,-1.0,337741.0,221000.0,4700.0,150000.0,6034000.0,456538.0,682152.0,33224.0,115.0,11896.0,10600.0,13100.0,-1.0,2326000.0,430344.0,180.0,-1.0,7000.0,431000.0,1900000.0,-1.0,235100.0
1991,2200.0,16889.0,-1.0,-1.0,215098.0,526904.0,288730.0,34000.0,-1.0,55000.0,-1.0,242000.0,44000.0,6860.0,542015.0,20607.0,1377.0,668730.0,428351.0,27085.0,47827.0,-1.0,6200.0,-1.0,-1.0,-1.0,116000.0,-1.0,-1.0,181800.0,472.0,34600.0,-1.0,64804.0,-1.0,4557334.0,440.0,-1.0,9000.0,213864.0,-1.0,-1.0,780000.0,859195.0,-1.0,-1.0,-1.0,480.0,263350.0,1145544.0,4540445.0,-1.0,1830170.0,-1.0,8290.0,108770.0,650000.0,-1.0,-1.0,1175005.0,-1.0,323220.0,513270.0,760300.0,17255.0,65000.0,7700.0,516800.0,380000.0,145060.0,4402500.0,1364507.0,295283.0,434898.0,-1.0,1067500.0,726.0,-1.0,780800.0,-1.0,276848.0,248800.0,4900.0,17000.0,4705000.0,527373.0,504688.0,15424.0,135.0,11845.0,10300.0,10000.0,-1.0,1673000.0,515074.0,200.0,-1.0,5500.0,260000.0,1900000.0,-1.0,140575.0
1992,2359.0,12624.0,357000.0,62212.0,270248.0,599841.0,316101.0,30000.0,395900.0,83000.0,87642.0,384900.0,61000.0,5000.0,694766.0,14834.0,1428.0,803608.0,-1.0,27181.0,61984.0,58399.0,6300.0,88000.0,51000.0,-1.0,127800.0,-1.0,24000.0,438313.0,478.0,28792.0,113000.0,260797.0,27200.0,6568460.0,300.0,-1.0,9200.0,145403.0,72000.0,-1.0,830000.0,665828.0,-1.0,77000.0,21531.0,450.0,281033.0,1569690.0,6555836.0,1787000.0,2394131.0,1147759.0,8125.0,94309.0,653000.0,204000.0,-1.0,1147743.0,68800.0,389400.0,564090.0,1039000.0,17200.0,67000.0,12000.0,1095400.0,487507.0,221202.0,4793500.0,1463072.0,338968.0,294798.0,-1.0,1053500.0,729.0,215000.0,1377800.0,-1.0,268721.0,278000.0,5100.0,17000.0,-1.0,598230.0,541145.0,23365.0,135.0,18785.0,8100.0,10000.0,-1.0,2948000.0,518492.0,225.0,96000.0,9000.0,640000.0,2100000.0,393500.0,502320.0
1993,1240.0,8128.0,640500.0,61667.0,235002.0,698765.0,327792.0,29000.0,288500.0,80000.0,71676.0,324054.0,75000.0,5800.0,615991.0,27380.0,1252.0,766792.0,-1.0,27522.0,63409.0,66574.0,6400.0,71600.0,93000.0,-1.0,159820.0,-1.0,21000.0,264075.0,513.0,29104.0,98000.0,354311.0,20000.0,9077685.0,200.0,-1.0,9400.0,130000.0,16400.0,-1.0,840000.0,819358.0,-1.0,40000.0,40037.0,610.0,264088.0,1841755.0,9069557.0,1623400.0,2143540.0,1774000.0,8455.0,113010.0,600000.0,224956.0,-1.0,1168252.0,25300.0,355300.0,483540.0,1011000.0,17000.0,68800.0,11000.0,890500.0,439000.0,109858.0,4846500.0,1624182.0,442395.0,-1.0,308116.0,951170.0,736.0,186000.0,882400.0,-1.0,375225.0,424000.0,5300.0,18000.0,-1.0,537774.0,1097158.0,30791.0,150.0,24861.0,8100.0,10000.0,107327.0,2493000.0,589037.0,222.0,195200.0,8000.0,597000.0,2080000.0,890000.0,530215.0
1994,800.0,8469.0,280500.0,47348.0,224167.0,699935.0,306920.0,30000.0,279500.0,37500.0,70060.0,346095.0,61000.0,6200.0,616505.0,16599.0,1252.0,787620.0,-1.0,27140.0,49297.0,109588.0,6000.0,70900.0,19000.0,-1.0,87650.0,-1.0,23000.0,288235.0,481.0,47806.0,92000.0,312514.0,17000.0,11137489.0,150.0,-1.0,20000.0,119692.0,44900.0,627.0,810000.0,656987.0,-1.0,38000.0,14034.0,620.0,211981.0,1441124.0,11129020.0,1142300.0,2232853.0,651000.0,8650.0,104280.0,650000.0,148000.0,-1.0,1300000.0,65900.0,349800.0,553745.0,989300.0,17500.0,85500.0,7500.0,773960.0,480700.0,76477.0,5216600.0,2008051.0,533105.0,-1.0,244098.0,1006300.0,743.0,237000.0,879500.0,-1.0,334250.0,270000.0,5500.0,18000.0,-1.0,487698.0,363038.0,32922.0,156.0,48500.0,11500.0,9500.0,56856.0,2662000.0,563473.0,120.0,41000.0,6700.0,530000.0,2095000.0,511500.0,527650.0
1995,593.0,9482.0,258400.0,51409.0,224000.0,686373.0,316555.0,32000.0,320000.0,30000.0,69850.0,325798.0,65000.0,6000.0,715982.0,22916.0,1722.0,843555.0,-1.0,27678.0,64140.0,102752.0,6300.0,71400.0,49000.0,-1.0,124200.0,-1.0,22000.0,199337.0,499.0,37000.0,92000.0,437714.0,17500.0,14017142.0,150.0,-1.0,31000.0,150600.0,46300.0,1065.0,850000.0,352984.0,-1.0,36600.0,31493.0,630.0,234965.0,1288289.0,14007660.0,1200000.0,1940007.0,1046200.0,8860.0,166094.0,630000.0,164000.0,-1.0,1200000.0,75500.0,260900.0,598910.0,962600.0,18547.0,90000.0,9300.0,816000.0,527000.0,149287.0,4798000.0,1989653.0,553474.0,-1.0,225534.0,1146000.0,678.0,254900.0,573300.0,-1.0,383876.0,309800.0,5670.0,18000.0,-1.0,413223.0,457203.0,20658.0,150.0,47700.0,11800.0,10000.0,38139.0,2516000.0,518268.0,120.0,108400.0,7300.0,534000.0,2100000.0,472574.0,513935.0
1996,467.0,8251.0,299500.0,74741.0,301886.0,700777.0,280147.0,20000.0,396500.0,18000.0,65399.0,363142.0,81000.0,6200.0,651406.0,14865.0,1786.0,829147.0,-1.0,27789.0,73869.0,105426.0,6400.0,60600.0,18000.0,-1.0,104730.0,-1.0,12800.0,358320.0,450.0,64607.0,90000.0,412321.0,17850.0,17060497.0,300.0,-1.0,42000.0,116769.0,61300.0,1029.0,950000.0,551910.0,-1.0,56000.0,9421.0,540.0,256780.0,1951515.0,17052246.0,1800000.0,2071261.0,1040800.0,9050.0,172896.0,633028.0,264000.0,-1.0,1211379.0,80400.0,223600.0,512990.0,899200.0,20763.0,85000.0,10000.0,899400.0,549000.0,203668.0,4709000.0,1925422.0,568452.0,-1.0,251436.0,1219000.0,619.0,215000.0,878100.0,-1.0,367553.0,343200.0,5682.0,17000.0,-1.0,426713.0,659719.0,43433.0,150.0,32940.0,11500.0,10000.0,79097.0,2446000.0,608408.0,120.0,73000.0,5800.0,637000.0,2200000.0,378400.0,302188.0
1997,388.0,9180.0,242000.0,57541.0,356175.0,793585.0,353069.0,25500.0,271500.0,33000.0,76602.0,373323.0,82000.0,6000.0,651778.0,12900.0,1831.0,920069.0,-1.0,28290.0,65525.0,86832.0,6500.0,54000.0,85600.0,-1.0,111458.0,-1.0,14600.0,226800.0,450.0,66281.0,100000.0,403317.0,25373.0,17227752.0,371.0,-1.0,40000.0,142445.0,73800.0,827.0,845000.0,499925.0,-1.0,51000.0,20027.0,635.0,286212.0,2098297.0,17218572.0,1500000.0,1966470.0,1897800.0,9220.0,163445.0,636647.0,235000.0,-1.0,1308390.0,49470.0,187000.0,503550.0,993300.0,23301.0,80000.0,9500.0,983700.0,567000.0,161232.0,4682000.0,1998107.0,573062.0,-1.0,291007.0,1117690.0,565.0,175900.0,764600.0,-1.0,477277.0,384000.0,5542.0,19000.0,-1.0,629277.0,664063.0,24756.0,150.0,31000.0,9700.0,11300.0,80242.0,2473000.0,535126.0,110.0,229100.0,10500.0,420000.0,2550000.0,823200.0,373155.0
1998,1536.0,9781.0,133200.0,72361.0,362000.0,791437.0,308856.0,29345.0,320000.0,29000.0,61675.0,358090.0,82500.0,5800.0,459010.0,13989.0,1994.0,831856.0,-1.0,28888.0,75385.0,113978.0,6529.0,46500.0,13676.0,-1.0,102910.0,-1.0,18500.0,426150.0,450.0,57570.0,114800.0,388461.0,24959.0,19490501.0,111.0,-1.0,35454.0,124200.0,63700.0,652.0,975000.0,481987.0,-1.0,31200.0,8728.0,700.0,165404.0,1687226.0,19480720.0,1330000.0,2143300.0,568200.0,9220.0,126052.0,640000.0,192000.0,-1.0,1320590.0,40700.0,183700.0,489018.0,879100.0,26091.0,86000.0,11000.0,736000.0,523000.0,129145.0,5282509.0,1943627.0,589281.0,-1.0,283148.0,1033520.0,500.0,131599.0,977200.0,-1.0,416489.0,284800.0,5187.0,16000.0,-1.0,370244.0,364619.0,25080.0,151.0,38527.0,8000.0,11500.0,83464.0,2209900.0,586346.0,100.0,94000.0,1900.0,518000.0,2450000.0,238000.0,420730.0
1999,632.0,8206.0,133000.0,66752.0,283713.0,937715.0,334353.0,36464.0,304000.0,32000.0,72952.0,279113.0,97000.0,6000.0,490512.0,9892.0,2161.0,879353.0,-1.0,28771.0,87318.0,89373.0,6600.0,28700.0,34119.0,-1.0,127520.0,-1.0,20000.0,228903.0,400.0,73710.0,114400.0,415647.0,15910.0,20809846.0,87.0,6750.0,31910.0,138800.0,53600.0,835.0,1175000.0,444508.0,-1.0,57600.0,11384.0,750.0,295368.0,1604221.0,20801640.0,1060000.0,2343800.0,296800.0,9750.0,149822.0,650000.0,198000.0,-1.0,1380000.0,23522.0,246400.0,632386.0,927700.0,28287.0,93000.0,11500.0,988400.0,545000.0,92269.0,4822078.0,2137037.0,377295.0,-1.0,264092.0,1116000.0,480.0,98222.0,1036100.0,-1.0,409671.0,303100.0,5320.0,18000.0,-1.0,449867.0,315000.0,12201.0,150.0,31035.0,13000.0,11800.0,68332.0,2165800.0,565718.0,90.0,100000.0,2427.0,570000.0,2500000.0,56110.0,562382.0
2000,1035.0,5835.0,213000.0,81339.0,286773.0,1153269.0,319652.0,31197.0,453000.0,25000.0,84275.0,314510.0,108000.0,6200.0,488960.0,15910.0,2304.0,939652.0,-1.0,28540.0,96517.0,129653.0,6900.0,136000.0,35423.0,11950.0,102500.0,545460.0,23000.0,374980.0,400.0,62526.0,128300.0,468269.0,14376.0,20437065.0,66.0,6768.0,4500.0,126700.0,110000.0,986.0,805000.0,694586.0,-1.0,144600.0,18507.0,800.0,226745.0,1450376.0,20431230.0,1832000.0,2232100.0,648200.0,9800.0,157493.0,653859.0,207000.0,-1.0,1050000.0,23230.0,208800.0,542570.0,799600.0,32115.0,66000.0,11300.0,813780.0,620000.0,88983.0,4681980.0,2141655.0,438852.0,-1.0,339431.0,833322.0,502.0,82952.0,3136800.0,-1.0,490363.0,300005.0,5100.0,21900.0,-1.0,337974.0,490300.0,11127.0,151.0,37468.0,14600.0,12000.0,81497.0,2156900.0,573966.0,80.0,98600.0,2749.0,461000.0,2400000.0,162369.0,-1.0
2001,1038.0,7763.0,215100.0,32461.0,262963.0,716030.0,324690.0,32000.0,454500.0,20000.0,38400.0,247666.0,108000.0,6500.0,403583.0,11254.0,2715.0,798416.0,-1.0,29112.0,104900.0,78444.0,6866.0,94400.0,36071.0,4430.0,111800.0,336600.0,33000.0,202380.0,400.0,53809.0,136100.0,473588.0,10812.0,20022749.0,55.0,7575.0,5000.0,112000.0,109500.0,1058.0,1135000.0,605440.0,-1.0,132400.0,15094.0,1000.0,264594.0,2433940.0,20014986.0,1640000.0,2299100.0,474700.0,9805.0,138338.0,660000.0,138000.0,-1.0,1230000.0,35380.0,211800.0,465418.0,930700.0,32113.0,70000.0,9300.0,917409.0,473726.0,42710.0,4276810.0,2353359.0,367125.0,-1.0,221164.0,1428802.0,514.0,66363.0,1779000.0,-1.0,409721.0,227800.0,6000.0,19900.0,-1.0,442679.0,507440.0,12902.0,145.0,37134.0,17100.0,15794.0,50217.0,2397000.0,562510.0,70.0,151100.0,3699.0,408000.0,2450000.0,186908.0,-1.0
2002,1178.0,9650.0,327000.0,59143.0,215762.0,857388.0,320526.0,32307.0,444600.0,18800.0,63320.0,281000.0,100000.0,6557.0,433165.0,16699.0,2896.0,851159.0,-1.0,28903.0,121038.0,141687.0,6875.0,94500.0,50354.0,11200.0,126530.0,348600.0,35000.0,275023.0,350.0,45794.0,128599.0,524948.0,12884.0,19250634.0,33.0,5327.0,20000.0,150305.0,109000.0,1107.0,1150000.0,526865.0,-1.0,110453.0,17160.0,1050.0,300482.0,2167518.0,19240984.0,1950000.0,2199219.0,522300.0,9810.0,123266.0,657553.0,101623.0,-1.0,1160000.0,35200.0,179400.0,381859.0,925800.0,30969.0,63000.0,10800.0,694822.0,530633.0,26417.0,3866444.0,2334000.0,315400.0,-1.0,165974.0,1156830.0,550.0,64815.0,1471100.0,-1.0,478789.0,372500.0,7500.0,18005.0,-1.0,479613.0,491500.0,11177.0,159.0,39230.0,15800.0,15800.0,51172.0,2432228.0,591432.0,67.0,80000.0,3153.0,354000.0,2200000.0,224035.0,-1.0
2003,1442.0,3385.0,136500.0,58054.0,306700.0,841821.0,326072.0,33050.0,365200.0,32100.0,61936.0,208000.0,102000.0,7000.0,365354.0,12361.0,3220.0,827264.0,-1.0,19931.0,135542.0,101641.0,6900.0,53200.0,36091.0,3920.0,118600.0,318900.0,40000.0,207510.0,350.0,73837.0,154347.0,533360.0,40575.0,21105161.0,12.0,5190.0,20589.0,152000.0,104800.0,641.0,1250000.0,507505.0,-1.0,93103.0,4899.0,1150.0,286493.0,2427753.0,21101776.0,1700000.0,1953752.0,871300.0,9800.0,134357.0,650000.0,251144.0,-1.0,1470000.0,52800.0,143900.0,379192.0,842100.0,27303.0,64000.0,9500.0,881101.0,501192.0,38372.0,3947616.0,2400000.0,333741.0,-1.0,140651.0,1307460.0,600.0,86320.0,818032.0,-1.0,422584.0,275200.0,5700.0,21515.0,-1.0,495217.0,811100.0,11912.0,160.0,41754.0,15000.0,13300.0,61000.0,2136886.0,701663.0,60.0,97493.0,2834.0,359000.0,2600000.0,494300.0,-1.0
2004,1379.0,6494.0,231700.0,76989.0,358200.0,980203.0,254925.0,34036.0,352400.0,35307.0,82409.0,274702.0,135000.0,6910.0,357180.0,16137.0,10833.0,800925.0,-1.0,21922.0,165372.0,139917.0,6915.0,101700.0,6918.0,10700.0,150070.0,355800.0,45000.0,284586.0,350.0,66744.0,137279.0,546183.0,53319.0,23681966.0,32.0,4766.0,20000.0,113300.0,128500.0,925.0,1300000.0,700391.0,-1.0,148859.0,2159.0,1200.0,277301.0,2521514.0,23675472.0,2026000.0,2136226.0,716900.0,6000.0,146893.0,665000.0,188000.0,-1.0,1521600.0,56000.0,170400.0,380610.0,754600.0,16331.0,29000.0,10549.0,690886.0,546000.0,39393.0,4735776.0,2178645.0,351916.0,-1.0,146894.0,1262440.0,550.0,76343.0,979730.0,-1.0,484096.0,396400.0,5917.0,18500.0,-1.0,572906.0,1097837.0,7915.0,161.0,42424.0,25000.0,15000.0,42000.0,2203653.0,765359.0,53.0,33951.0,2675.0,436000.0,2100000.0,310100.0,-1.0
2005,4302.0,5801.0,232656.0,69682.0,296057.0,850535.0,326584.0,35130.0,402000.0,35307.0,86217.0,250019.0,100000.0,8000.0,367517.0,10928.0,11275.0,850584.0,-1.0,22123.0,199712.0,106196.0,6930.0,104800.0,37524.0,3815.0,140337.0,324960.0,45000.0,212996.0,50.0,77342.0,163057.0,578250.0,52181.0,24016881.0,66.0,4435.0,19667.0,114800.0,107400.0,970.0,1300000.0,510361.0,-1.0,152000.0,10663.0,1250.0,249143.0,2074951.0,24011080.0,1786000.0,2192000.0,719800.0,4000.0,139332.0,668000.0,202104.0,-1.0,1739000.0,210000.0,218100.0,408630.0,818900.0,19992.0,25000.0,10781.0,774210.0,524000.0,26130.0,4408870.0,2661901.0,351232.0,-1.0,134094.0,1206210.0,560.0,104269.0,891402.0,2500.0,452607.0,308500.0,10421.0,17683.0,-1.0,583994.0,637979.0,16741.0,162.0,45563.0,45000.0,16000.0,47000.0,2241480.0,680426.0,54.0,96533.0,3610.0,359000.0,2570000.0,278421.0,-1.0
2006,4554.0,5930.0,488785.0,73700.0,374330.0,863019.0,276400.0,33336.0,514441.0,31779.0,95826.0,288703.0,120000.0,7210.0,407621.0,14960.0,18728.0,630400.0,-1.0,22243.0,283242.0,119176.0,7000.0,147000.0,33898.0,9080.0,121644.0,357500.0,43000.0,259305.0,316.0,61285.0,178350.0,570330.0,58109.0,26064930.0,102.0,4518.0,20000.0,121500.0,136400.0,1063.0,1350000.0,537345.0,5365.0,115620.0,2835.0,1250.0,258382.0,2304892.0,26059000.0,1626000.0,2130980.0,536500.0,2000.0,136399.0,665000.0,-1.0,240320.0,1814000.0,159700.0,269239.0,376459.0,831800.0,52500.0,25000.0,10742.0,650384.0,354000.0,26328.0,4568630.0,2700000.0,348440.0,-1.0,136385.0,1100000.0,604.0,32800.0,947611.0,5000.0,509139.0,374000.0,7407.0,24000.0,-1.0,601915.0,590413.0,16850.0,175.0,46381.0,45000.0,27566.0,30776.0,2080920.0,639763.0,70.0,99481.0,3261.0,365000.0,2002033.0,202790.0,-1.0
2007,3564.0,5953.0,262928.0,80174.0,280247.0,1115379.0,270476.0,34546.0,502500.0,32000.0,152089.0,251650.0,102000.0,7031.0,435686.0,10939.0,20039.0,691476.0,-1.0,21667.0,190010.0,114492.0,7100.0,111000.0,30542.0,4125.0,101226.0,358000.0,63400.0,276939.0,427.0,66874.0,187003.0,557944.0,60962.0,27865889.0,63.0,2891.0,20000.0,125200.0,122000.0,1062.0,1400000.0,170901.0,5374.0,101660.0,4087.0,1300.0,245471.0,1039967.0,27859936.0,2342000.0,2230191.0,754900.0,1961.0,136744.0,635000.0,-1.0,245228.0,1624000.0,111836.0,243100.0,405089.0,840100.0,59500.0,31000.0,8594.0,721178.0,421000.0,26165.0,4122880.0,2660000.0,441575.0,-1.0,115814.0,1000000.0,650.0,101300.0,1070036.0,5000.0,477882.0,426816.0,7076.0,21000.0,-1.0,505078.0,475370.0,17500.0,173.0,31523.0,48000.0,36000.0,17724.0,2143670.0,708089.0,67.0,40619.0,3468.0,391000.0,2457845.0,218189.0,-1.0
2008,3066.0,4163.0,379809.0,80201.0,360700.0,1124155.0,265481.0,36396.0,585000.0,28444.0,174315.0,234700.0,110000.0,6958.0,470865.0,16717.0,20840.0,711481.0,-1.0,21778.0,260967.0,102893.0,7027.0,185500.0,28859.0,10190.0,97425.0,335000.0,61500.0,258530.0,419.0,51266.0,205021.0,550743.0,51946.0,29850771.0,57.0,1050.0,20000.0,125200.0,90900.0,1269.0,1504101.0,568600.0,5065.0,94740.0,2248.0,1400.0,237011.0,2830658.0,29846608.0,1122400.0,2210100.0,719300.0,2025.0,135209.0,661119.0,-1.0,235601.0,2001000.0,117199.0,242900.0,426858.0,910700.0,57343.0,36362.0,6543.0,661724.0,446000.0,23500.0,4369591.0,2718775.0,441062.0,-1.0,154063.0,950000.0,667.0,41500.0,1046995.0,10000.0,551356.0,404310.0,5038.0,22200.0,-1.0,511988.0,459016.0,6687.0,171.0,34913.0,50000.0,45000.0,41803.0,1701752.0,770741.0,60.0,74251.0,4282.0,375000.0,2504490.0,255086.0,-1.0
2009,1492.0,3645.0,431573.0,93355.0,360978.0,1222885.0,295134.0,39134.0,635000.0,26725.0,106356.0,259637.0,110000.0,6893.0,494491.0,13581.0,20074.0,726134.0,-1.0,21996.0,267469.0,95662.0,7033.0,148000.0,12828.0,2340.0,114650.0,310600.0,64000.0,251054.0,461.0,58775.0,204237.0,508833.0,71507.0,31684433.0,57.0,1340.0,20228.0,138100.0,113500.0,680.0,1330617.0,575368.0,8107.0,117970.0,5446.0,1652.0,263146.0,2626273.0,31680788.0,1441200.0,2325653.0,853400.0,1943.0,137208.0,691767.0,-1.0,281868.0,1985000.0,120844.0,229000.0,435490.0,845600.0,72765.0,36576.0,7274.0,601979.0,431000.0,35456.0,4402069.0,2000000.0,366360.0,-1.0,141996.0,950000.0,685.0,80700.0,1070678.0,21000.0,485609.0,422572.0,6523.0,21000.0,-1.0,561493.0,517491.0,8000.0,172.0,31111.0,50000.0,47202.0,37689.0,1803370.0,817698.0,60.0,53259.0,4268.0,407000.0,2782365.0,209594.0,-1.0
