,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Honduras,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Sudan,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Ukraine,Liberia
1998,,38340.0,31785.0,1760.0,16841.0,18.0,50861.0,5798.0,48956.0,28107.0,102300.0,14264.0,17916.0,69067.0,1700.0,1645.0,25418381.0,,13166.0,880.0,7620677.0,140234.0,709465.0,531.0,3030.0,14650.0,400.0,98435.0,-1.0,23810.0,26956.0,2541.0,2007.0,6959.0,365273.0,,12338.0,178165.0,451303.0,17806.0,347469.0,,277435.0,30156.0,137145.0,78132.0,818.0,119604.0,9622.0,6983.0,28519.0,156.0,43800.0,187.0,10.0,160650.0,880.0,32327.0,168441.0,146422.0,6840.0,14685.0,244783.0,2203722.0,6014.0,1989.0,156727.0,11.0,378.0,31790.0,-1.0,33968.0,18153.0,216329.0,3200.0,51822.0,19617.0,127347.0,58077.0,299.0,8500.0,45810.0,48046.0,36159.0,,188.0,345.0,16841.0,11569.0,45073.0,1783317.0,1880.0,9042.0,2379816.0,137.0,400.0,21.0,268.0,48478.0,512453.0,537699.0,12951.0,1616798.0,1613768.0,2262.0,1863468.0,550536.0,232.0,117751.0,1170.0,18996.0,53067.0,3616.0,106164.0,856.0,200.0,154018.0,47520.0,279991.0,208.0,,1200.0,87420.0,-1.0,37602.0,3375315.0,673360.0,247338.0,28.0,,10753.0,180233.0,1396424.0,3304225.0,147185.0,234051.0,1918570.0,11459.0,91.0,4596.0,,44631.0,63895083.0,27951444.0,5040.0,15777719.0,15638.0,160494.0,4492.0,51271.0,166.0,7781.0,688732.0,3220.0,8040.0,1047965.0,41182.0,11745.0,5445.0,12407.0,,459422.0,256.0,228003.0,1272322.0,10200.0,222491.0,1.0,998046.0,27995245.0,185327.0,259492.0,571056.0,3.0,91.0,53735.0,216331.0,46439.0,8769.0,161113.0,134844.0,993.0,4150.0,3025.0,330778.0,18009449.0,1247.0,1030290.0,35727.0,44425.0,352280.0,154.0,1198266.0,966636.0,568.0,653.0,13.0,598071.0,102231.0,2582.0,28385.0,159193.0,,160687.0,23890.0,103709.0,264738.0,1146097.0,10220.0
1999,,52980.0,23084.0,1840.0,13743.0,18.0,58031.0,7014.0,34610.0,23175.0,117860.0,14957.0,17499.0,57006.0,1780.0,2492.0,25288265.0,,13662.0,1696.0,8302340.0,131710.0,451410.0,550.0,3030.0,14909.0,400.0,145718.0,-1.0,31225.0,22033.0,2539.0,2103.0,7778.0,402016.0,,12694.0,210069.0,658047.0,19889.0,329859.0,,235916.0,49396.0,126104.0,117735.0,761.0,165791.0,8818.0,7665.0,20252.0,97.0,42669.0,332.0,10.0,438600.0,920.0,31327.0,192135.0,159713.0,7183.0,13793.0,229654.0,2721613.0,6127.0,6149.0,178775.0,12.0,845.0,40580.0,-1.0,46350.0,17529.0,249851.0,3110.0,68870.0,20450.0,211945.0,34800.0,331.0,8500.0,50718.0,47871.0,31317.0,,189.0,274.0,17470.0,19957.0,71623.0,2337633.0,1480.0,10399.0,2531285.0,118.0,358.0,21.0,274.0,46410.0,825673.0,556067.0,12578.0,2211207.0,2208177.0,2304.0,2336156.0,558590.0,899.0,111487.0,1459.0,16285.0,87509.0,3928.0,88013.0,856.0,200.0,158012.0,45247.0,278290.0,1315.0,,1254.0,89574.0,-1.0,85798.0,3546527.0,694963.0,212450.0,28.0,,17917.0,179116.0,1709367.0,3782714.0,123660.0,227462.0,2087213.0,12884.0,91.0,4731.0,,51172.0,62208217.0,28082491.0,5480.0,14685648.0,16277.0,182433.0,6603.0,53443.0,169.0,7470.0,829358.0,3200.0,6240.0,952074.0,43024.0,10202.0,5545.0,10489.0,,634250.0,272.0,395492.0,996976.0,3000.0,248215.0,1.0,1136173.0,28125160.0,186530.0,362103.0,654591.0,3.0,6.0,92827.0,234824.0,56784.0,9044.0,195508.0,158394.0,877.0,4150.0,3206.0,328253.0,19511275.0,1775.0,1230060.0,31341.0,56675.0,340131.0,139.0,1147860.0,834574.0,364.0,376.0,13.0,553442.0,111793.0,2584.0,23481.0,177603.0,,170280.0,22214.0,145238.0,305108.0,1447564.0,10422.0
2000,,42540.0,20600.0,1840.0,13746.0,19.0,55600.0,7542.0,26168.0,23840.0,127140.0,15427.0,15574.0,55773.0,1793.0,2148.0,26884762.0,,11914.0,1120.0,7072960.0,133350.0,542298.0,552.0,3030.0,14651.0,480.0,136078.0,-1.0,,23965.0,3251.0,2318.0,5316.0,389870.0,,12517.0,129501.0,378336.0,15182.0,378406.0,,294989.0,55631.0,130724.0,77877.0,419.0,177375.0,13671.0,4294.0,28038.0,91.0,47609.0,413.0,11.0,346800.0,912.0,29093.0,195867.0,161330.0,7600.0,14508.0,195896.0,2246731.0,6242.0,6820.0,159855.0,12.0,497.0,35302.0,-1.0,34415.0,18341.0,178031.0,2980.0,60170.0,18925.0,142211.0,32871.0,369.0,7680.0,63658.0,43977.0,31923.0,,190.0,275.0,18655.0,3402.0,50533.0,2260146.0,371.0,10927.0,2492540.0,143.0,354.0,21.0,279.0,40159.0,467002.0,632224.0,12122.0,1789088.0,1786058.0,2306.0,2242681.0,607177.0,516.0,126092.0,1440.0,16272.0,71956.0,3551.0,98900.0,818.0,200.0,119156.0,52707.0,288401.0,250.0,,1271.0,88882.0,-1.0,100585.0,3482991.0,582712.0,211725.0,28.0,,23289.0,186597.0,1782110.0,3145395.0,124428.0,220034.0,2124181.0,12946.0,92.0,4731.0,17844.0,54329.0,64396098.0,31162512.0,6456.0,13420908.0,17039.0,204604.0,4647.0,46625.0,172.0,12112.0,441470.0,3200.0,5405.0,1064668.0,27847.0,5367.0,5250.0,11291.0,5022.0,560532.0,256.0,413321.0,1018562.0,5160.0,282840.0,1.0,957244.0,31210122.0,122810.0,290790.0,615210.0,3.0,111.0,23436.0,304805.0,55135.0,9561.0,136327.0,196191.0,1254.0,4150.0,2872.0,306318.0,19085800.0,2102.0,721290.0,35360.0,46360.0,338699.0,147.0,1119524.0,1018298.0,261.0,443.0,14.0,382286.0,118234.0,2615.0,18299.0,193923.0,,183890.0,24088.0,95306.0,223390.0,1767899.0,10438.0
2001,,60480.0,22676.0,1840.0,13700.0,19.0,54354.0,7722.0,31714.0,20800.0,87780.0,18176.0,15542.0,69745.0,1919.0,2161.0,32091472.0,,13378.0,1000.0,4863915.0,158916.0,517688.0,550.0,3030.0,16086.0,480.0,129961.0,-1.0,,28175.0,2657.0,2405.0,2844.0,397636.0,,12205.0,176088.0,474440.0,17181.0,362840.0,,263621.0,60256.0,145574.0,65679.0,666.0,240173.0,16567.0,5057.0,35112.0,96.0,38989.0,414.0,10.0,372300.0,832.0,28839.0,290086.0,176438.0,7842.0,15761.0,189190.0,2556651.0,6355.0,8542.0,189329.0,13.0,798.0,32062.0,-1.0,43271.0,22554.0,127136.0,2695.0,73408.0,19205.0,210743.0,33827.0,400.0,7680.0,76170.0,43156.0,31042.0,,191.0,243.0,19651.0,20912.0,41128.0,1660010.0,326.0,10147.0,2913486.0,120.0,400.0,21.0,285.0,36338.0,622290.0,772619.0,12679.0,1733768.0,1730738.0,2152.0,2246677.0,569565.0,533.0,156968.0,1845.0,13891.0,45228.0,4249.0,133420.0,804.0,197.0,135817.0,44694.0,283891.0,786.0,,1280.0,99968.0,-1.0,117286.0,3469943.0,649456.0,258862.0,30.0,,24839.0,146236.0,1889357.0,2753405.0,127185.0,212690.0,2036240.0,13035.0,91.0,4962.0,18537.0,51253.0,67870881.0,31737289.0,6056.0,13356131.0,17293.0,205766.0,4587.0,56643.0,175.0,10895.0,509868.0,3200.0,11468.0,1076528.0,45782.0,4618.0,5704.0,11790.0,5268.0,641931.0,264.0,351975.0,986503.0,4380.0,305919.0,1.0,1033443.0,31776278.0,243005.0,316599.0,679765.0,3.0,2.0,51498.0,328978.0,62142.0,8353.0,147313.0,238909.0,1807.0,4160.0,2818.0,399458.0,23061913.0,1502.0,718770.0,38379.0,45894.0,367868.0,143.0,1085899.0,1009863.0,360.0,443.0,14.0,406257.0,123418.0,2301.0,24537.0,173540.0,,159757.0,24442.0,107101.0,213796.0,1209896.0,10359.0
2002,,61680.0,19307.0,1920.0,13703.0,19.0,51351.0,6382.0,33386.0,20160.0,96900.0,19055.0,16396.0,74607.0,1915.0,1758.0,34929131.0,,6239.0,1056.0,5150170.0,164224.0,430529.0,548.0,3030.0,22394.0,480.0,159748.0,-1.0,,30157.0,2958.0,2452.0,4418.0,385311.0,,11606.0,199732.0,556773.0,18170.0,286277.0,,291725.0,30146.0,245860.0,98796.0,495.0,254396.0,17457.0,7124.0,21945.0,102.0,47095.0,417.0,11.0,234600.0,960.0,23429.0,344047.0,177334.0,8360.0,13908.0,189532.0,2349235.0,6472.0,21225.0,220504.0,8.0,694.0,45551.0,-1.0,4348.0,25603.0,130856.0,2484.0,75692.0,18001.0,225143.0,31223.0,435.0,7680.0,53154.0,42107.0,41171.0,,192.0,228.0,19112.0,11603.0,65293.0,2180139.0,1139.0,9598.0,2700380.0,135.0,400.0,22.0,285.0,29837.0,726440.0,808014.0,10293.0,1178111.0,1175081.0,2114.0,2194451.0,572065.0,872.0,144237.0,2035.0,13502.0,60139.0,3970.0,152778.0,949.0,198.0,130858.0,84017.0,288740.0,3252.0,,1303.0,97864.0,-1.0,113215.0,3494972.0,580461.0,225130.0,31.0,,38381.0,151373.0,1840405.0,2917569.0,120173.0,208839.0,2130278.0,13151.0,91.0,4963.0,19863.0,48125.0,63927024.0,32264860.0,6960.0,11488589.0,17519.0,210026.0,3956.0,58273.0,179.0,18567.0,613586.0,3200.0,10680.0,1151491.0,60474.0,3636.0,5970.0,11903.0,7513.0,488099.0,224.0,114717.0,705358.0,4020.0,337504.0,1.0,982963.0,32311955.0,254885.0,328504.0,711857.0,3.0,50.0,129169.0,164119.0,67088.0,8442.0,142166.0,223244.0,1875.0,4198.0,2715.0,324944.0,25723006.0,695.0,892140.0,38196.0,39203.0,407957.0,143.0,1257831.0,1098810.0,422.0,448.0,14.0,272005.0,125180.0,1993.0,35286.0,150719.0,,191190.0,25484.0,148480.0,323725.0,1696846.0,10332.0
2003,,56160.0,19438.0,1320.0,10505.0,19.0,51269.0,6308.0,52856.0,19520.0,94096.0,19949.0,17918.0,76464.0,1919.0,1331.0,42186646.0,,8006.0,1120.0,6533478.0,170839.0,427278.0,540.0,3534.0,22434.0,480.0,203597.0,-1.0,,43407.0,2782.0,2458.0,3788.0,326825.0,,12401.0,249116.0,593390.0,18765.0,287257.0,,340075.0,38300.0,215346.0,82047.0,457.0,353053.0,19601.0,4132.0,22877.0,101.0,45200.0,463.0,10.0,239700.0,520.0,25066.0,362957.0,167264.0,9120.0,14156.0,180948.0,2237223.0,6491.0,23658.0,191549.0,17.0,1312.0,74208.0,-1.0,14748.0,27393.0,212555.0,2408.0,120221.0,18305.0,165747.0,31970.0,463.0,7680.0,53202.0,37764.0,40062.0,,194.0,459.0,19344.0,14916.0,73633.0,2801879.0,2637.0,9826.0,3428969.0,135.0,176.0,21.0,285.0,31216.0,499097.0,917368.0,14261.0,1361672.0,1358138.0,2119.0,2237727.0,552689.0,1400.0,178202.0,2158.0,15538.0,69012.0,4164.0,159224.0,1000.0,200.0,111635.0,104012.0,290390.0,3010.0,,1316.0,97887.0,-1.0,114609.0,3747924.0,486084.0,220074.0,32.0,,41578.0,144874.0,2018965.0,2910515.0,104799.0,212886.0,2240256.0,13083.0,91.0,4962.0,18541.0,48966.0,57802303.0,31049388.0,6800.0,15826577.0,17054.0,214420.0,5736.0,58279.0,182.0,14346.0,901207.0,3200.0,6793.0,1168805.0,41973.0,2181.0,6547.0,12027.0,7521.0,344385.0,248.0,195417.0,488903.0,4320.0,414347.0,1.0,899775.0,31094588.0,277499.0,347182.0,630830.0,3.0,38.0,271198.0,192382.0,75005.0,8888.0,124674.0,192440.0,2996.0,4220.0,2743.0,311434.0,29414525.0,680.0,1099650.0,47326.0,61850.0,418598.0,156.0,1198702.0,1337179.0,424.0,369.0,15.0,425124.0,132373.0,1977.0,39994.0,163571.0,,188664.0,25148.0,115798.0,389582.0,2264871.0,10284.0
2004,,44880.0,20908.0,1440.0,12907.0,20.0,51412.0,6297.0,45008.0,26240.0,98725.0,21427.0,19803.0,74385.0,2021.0,1651.0,40853449.0,,8847.0,1040.0,7527505.0,189153.0,471606.0,539.0,3534.0,22225.0,480.0,189943.0,-1.0,,39031.0,4004.0,2431.0,5311.0,341215.0,,13009.0,228685.0,808181.0,18724.0,349850.0,,462322.0,54457.0,197461.0,143808.0,506.0,350240.0,18517.0,7183.0,20296.0,100.0,43416.0,580.0,10.0,336600.0,760.0,25213.0,421282.0,175953.0,8740.0,16706.0,183350.0,3217034.0,6673.0,63249.0,202176.0,17.0,1323.0,129422.0,-1.0,14118.0,30603.0,280892.0,2294.0,116476.0,19073.0,264720.0,37620.0,515.0,10320.0,109342.0,37371.0,47461.0,,197.0,352.0,16359.0,12469.0,124244.0,2931701.0,1632.0,9795.0,3021554.0,128.0,144.0,21.0,294.0,39456.0,572743.0,1038918.0,12293.0,1289615.0,1286081.0,2239.0,3111279.0,540214.0,368.0,203750.0,1819.0,13824.0,84699.0,4036.0,161323.0,636.0,202.0,131465.0,91655.0,288740.0,3466.0,,1328.0,101803.0,-1.0,124078.0,4029115.0,993810.0,231714.0,32.0,,41227.0,160108.0,2042874.0,3283403.0,135091.0,218020.0,2364674.0,12947.0,92.0,4931.0,21512.0,56510.0,72732904.0,35572343.0,6400.0,16522541.0,16712.0,223967.0,8089.0,63130.0,185.0,14366.0,1037597.0,3426.0,7382.0,1176523.0,45675.0,3271.0,7563.0,11938.0,9916.0,652045.0,240.0,259425.0,601504.0,4020.0,393813.0,1.0,1115490.0,35615760.0,261835.0,459691.0,651277.0,3.0,46.0,383484.0,212800.0,89165.0,9019.0,153075.0,137629.0,2905.0,4240.0,3029.0,395322.0,26681328.0,3327.0,998040.0,57721.0,69896.0,468864.0,155.0,1243582.0,1336871.0,454.0,376.0,17.0,523855.0,139494.0,1853.0,48983.0,164368.0,,132392.0,24609.0,112586.0,534880.0,1911447.0,10505.0
2005,,63360.0,20870.0,1440.0,15109.0,20.0,52193.0,6288.0,28773.0,32960.0,97256.0,21130.0,20270.0,51070.0,2170.0,1794.0,42143865.0,,9096.0,800.0,8955615.0,171754.0,264687.0,531.0,3196.0,22455.0,480.0,209391.0,-1.0,,45789.0,4052.0,2635.0,3975.0,358532.0,,13858.0,281622.0,769017.0,13364.0,362086.0,,492983.0,43301.0,210545.0,128811.0,510.0,400905.0,22563.0,10504.0,14588.0,93.0,37201.0,313.0,10.0,334050.0,783.0,25112.0,451818.0,187344.0,9880.0,17741.0,206418.0,3084817.0,6789.0,88758.0,180876.0,15.0,1302.0,202152.0,-1.0,29266.0,40025.0,205333.0,2223.0,103295.0,18707.0,251260.0,33576.0,548.0,10320.0,109223.0,42960.0,45537.0,,200.0,208.0,16801.0,19102.0,122328.0,3829164.0,1880.0,9868.0,3327351.0,135.0,148.0,21.0,299.0,59153.0,579900.0,1079498.0,19783.0,1437749.0,1434553.0,2296.0,2848162.0,532511.0,400.0,326268.0,3832.0,24508.0,150710.0,4229.0,130258.0,500.0,203.0,140774.0,82296.0,280490.0,3516.0,,1340.0,99314.0,-1.0,86437.0,4485812.0,886399.0,277840.0,32.0,,49972.0,167535.0,2197606.0,3626670.0,171166.0,223112.0,2513260.0,13157.0,91.0,4939.0,20870.0,65326.0,72263714.0,34186854.0,7200.0,19377949.0,18887.0,318747.0,7085.0,67545.0,188.0,13640.0,967412.0,3627.0,6736.0,1214620.0,46202.0,3143.0,8339.0,12340.0,8822.0,561668.0,200.0,303797.0,637804.0,8520.0,413572.0,1.0,1181619.0,34224055.0,290415.0,457922.0,507607.0,3.0,50.0,478772.0,142788.0,83786.0,8910.0,159774.0,186488.0,1363.0,4255.0,3056.0,339788.0,32335129.0,91.0,1197330.0,78160.0,75865.0,520696.0,165.0,1192962.0,1424485.0,450.0,465.0,29.0,462482.0,146864.0,1954.0,56202.0,145371.0,,174243.0,25929.0,157295.0,464300.0,2917399.0,10578.0
2006,,88920.0,20851.0,1440.0,15114.0,20.0,55580.0,8975.0,29941.0,35400.0,102456.0,20285.0,23407.0,46527.0,1940.0,1664.0,42872259.0,526114.0,8555.0,1120.0,8899759.0,174761.0,351800.0,531.0,2938.0,26137.0,480.0,245724.0,6600.0,,43357.0,4247.0,2630.0,3759.0,281886.0,,13875.0,245152.0,833062.0,12006.0,245125.0,,460896.0,45991.0,249526.0,139737.0,388.0,395870.0,24867.0,11597.0,15677.0,102.0,44455.0,320.0,11.0,234600.0,920.0,28115.0,394646.0,184737.0,8740.0,25179.0,219452.0,3252818.0,6742.0,73509.0,124302.0,16.0,1192.0,110507.0,-1.0,32371.0,41123.0,260862.0,2788.0,143119.0,18585.0,284101.0,36937.0,583.0,12640.0,85418.0,34201.0,43361.0,,192.0,265.0,18621.0,8737.0,102491.0,4210622.0,2320.0,9970.0,3174518.0,134.0,216.0,21.0,305.0,59507.0,649548.0,1276843.0,13511.0,890030.0,887092.0,2339.0,2703307.0,516862.0,612.0,299673.0,3270.0,26151.0,124684.0,3333.0,127786.0,455.0,205.0,144173.0,86848.0,284615.0,3500.0,,1353.0,105792.0,-1.0,72669.0,4598918.0,1006942.0,241199.0,32.0,,50854.0,175174.0,2279641.0,3335332.0,148836.0,240919.0,2712968.0,13747.0,91.0,6323.0,27050.0,67062.0,73935855.0,32703567.0,7568.0,19742363.0,17976.0,342612.0,9352.0,70655.0,191.0,12567.0,1097821.0,4000.0,5729.0,1224873.0,38666.0,2060.0,10009.0,12342.0,9750.0,620711.0,256.0,209034.0,669747.0,10740.0,437289.0,1.0,1148881.0,32748022.0,288402.0,,561412.0,4.0,12.0,579962.0,169966.0,78821.0,9068.0,186690.0,189268.0,205.0,4256.0,3374.0,315434.0,34091340.0,155.0,1164870.0,60374.0,62986.0,480639.0,176.0,1381814.0,1375632.0,458.0,477.0,26.0,382095.0,153704.0,1979.0,57302.0,180281.0,,154279.0,27761.0,189977.0,594815.0,3625539.0,10667.0
2007,,68100.0,21369.0,1440.0,15112.0,20.0,58627.0,6331.0,37180.0,38280.0,166395.0,19949.0,24580.0,48706.0,1697.0,1750.0,47521636.0,397071.0,9120.0,1127.0,8421876.0,174754.0,398895.0,592.0,2421.0,26297.0,480.0,125020.0,4500.0,,50550.0,4231.0,2322.0,2115.0,274934.0,,16061.0,211863.0,840838.0,12430.0,219704.0,,499924.0,29902.0,165517.0,137661.0,346.0,400010.0,35227.0,8819.0,21786.0,118.0,36594.0,328.0,11.0,319413.0,960.0,24284.0,489524.0,180571.0,8740.0,20409.0,218304.0,3225567.0,7031.0,119343.0,149154.0,9.0,1104.0,126191.0,-1.0,28857.0,41822.0,353200.0,3034.0,178990.0,18709.0,266288.0,33385.0,618.0,13100.0,162584.0,33301.0,44764.0,,211.0,230.0,19687.0,9788.0,187619.0,3614789.0,3030.0,9856.0,4957627.0,136.0,160.0,20.0,310.0,91302.0,364917.0,1338731.0,17407.0,976177.0,973756.0,2464.0,2588295.0,516865.0,425.0,304971.0,3080.0,28203.0,115917.0,1940.0,120856.0,617.0,208.0,158736.0,85345.0,286185.0,9320.0,,1320.0,113726.0,-1.0,104906.0,4823452.0,1294902.0,237063.0,31.0,,80260.0,242476.0,2268912.0,3569176.0,119238.0,244658.0,2301849.0,13893.0,91.0,11667.0,30617.0,65882.0,62412057.0,30825806.0,7568.0,23443376.0,18719.0,354295.0,8932.0,72609.0,194.0,13770.0,583387.0,4000.0,5818.0,1217638.0,34775.0,1743.0,11942.0,11324.0,10981.0,679545.0,184.0,146495.0,500455.0,19140.0,428574.0,1.0,1161763.0,30862399.0,204181.0,,494312.0,4.0,11.0,670224.0,285925.0,69590.0,9569.0,165088.0,186842.0,166.0,4256.0,3199.0,318723.0,39601065.0,200.0,1279290.0,49572.0,66119.0,510926.0,183.0,1165671.0,1397053.0,490.0,488.0,28.0,403765.0,157930.0,1965.0,35624.0,185330.0,,172369.0,32072.0,122735.0,334013.0,3180169.0,10838.0
2008,,53340.0,21236.0,1440.0,15113.0,21.0,50905.0,7011.0,33100.0,39240.0,152310.0,19113.0,25480.0,47053.0,1929.0,1746.0,49122171.0,523448.0,8322.0,1200.0,10912065.0,166591.0,441391.0,562.0,2368.0,27452.0,480.0,277967.0,3000.0,,64969.0,4150.0,2633.0,3135.0,274718.0,,14737.0,222546.0,1152323.0,12656.0,219853.0,,519112.0,44124.0,226448.0,159042.0,103.0,338454.0,44595.0,7978.0,21575.0,122.0,37555.0,368.0,11.0,337161.0,732.0,25057.0,496321.0,178419.0,8740.0,21282.0,239462.0,3123700.0,7265.0,120306.0,156407.0,6.0,1195.0,115479.0,-1.0,45084.0,42361.0,377645.0,3363.0,170548.0,18611.0,357981.0,23263.0,650.0,13100.0,330980.0,30716.0,45050.0,,219.0,242.0,20306.0,8922.0,198536.0,4575362.0,3920.0,10328.0,5171124.0,133.0,160.0,20.0,316.0,82986.0,700987.0,1524691.0,9665.0,1285365.0,1282997.0,2308.0,2761775.0,513081.0,403.0,378351.0,2773.0,26989.0,120061.0,5004.0,101618.0,705.0,203.0,167548.0,169438.0,289914.0,6772.0,,1379.0,115706.0,-1.0,113874.0,5073475.0,1279982.0,269812.0,32.0,,66810.0,229278.0,2522895.0,3687337.0,132836.0,248273.0,2204300.0,15765.0,91.0,11587.0,25481.0,74499.0,67985001.0,34710799.0,7144.0,19969781.0,26985.0,333736.0,7567.0,69296.0,198.0,12225.0,1031170.0,4000.0,5878.0,1255779.0,20220.0,1602.0,11695.0,12346.0,9896.0,704964.0,176.0,300567.0,470449.0,14040.0,450816.0,1.0,1267611.0,34748355.0,341797.0,,562451.0,4.0,9.0,643451.0,235869.0,65390.0,10419.0,191823.0,214720.0,166.0,4262.0,3042.0,237359.0,39129223.0,210.0,1202276.0,41442.0,83210.0,514935.0,180.0,1146017.0,1160444.0,510.0,502.0,27.0,444999.0,162419.0,1952.0,36862.0,186569.0,,115329.0,32610.0,180957.0,764783.0,5474911.0,10844.0
2009,,83940.0,21369.0,1249.0,18914.0,21.0,53201.0,6984.0,45669.0,35920.0,153978.0,19368.0,24571.0,48227.0,1839.0,1802.0,46756454.0,482197.0,8710.0,1116.0,11260997.0,167729.0,453835.0,493.0,3269.0,22140.0,416.0,213911.0,2400.0,,66595.0,3705.0,2838.0,4982.0,260529.0,,12616.0,196418.0,1009852.0,12755.0,232845.0,,516452.0,48741.0,244307.0,190884.0,91.0,478929.0,48494.0,7659.0,19303.0,93.0,38412.0,377.0,11.0,224400.0,679.0,20476.0,492053.0,179877.0,9880.0,22120.0,228990.0,3820619.0,7445.0,124023.0,168445.0,5.0,1213.0,139819.0,-1.0,53389.0,41450.0,382618.0,3163.0,200076.0,16488.0,337099.0,22652.0,681.0,13100.0,383712.0,32463.0,48356.0,,227.0,343.0,20765.0,2051.0,251096.0,4259473.0,3580.0,9264.0,3220948.0,132.0,134.0,20.0,322.0,89302.0,861105.0,1659464.0,10063.0,1498245.0,1494975.0,2527.0,2785798.0,499069.0,563.0,382736.0,1441.0,35261.0,201378.0,1821.0,87402.0,763.0,201.0,172758.0,158748.0,287905.0,6215.0,,1392.0,119463.0,-1.0,117303.0,5544089.0,1516096.0,255649.0,32.0,,81705.0,231573.0,2479689.0,4332333.0,138452.0,249205.0,2020501.0,15910.0,91.0,11560.0,29659.0,46145.0,76025342.0,34374776.0,6188.0,20336998.0,20591.0,335385.0,9103.0,74485.0,201.0,9877.0,932241.0,4000.0,4115.0,1284677.0,19918.0,1634.0,10946.0,13707.0,10879.0,758516.0,184.0,407620.0,575717.0,14400.0,480699.0,1.0,938291.0,34413188.0,301868.0,,738454.0,4.0,31.0,844850.0,190379.0,53452.0,9790.0,200240.0,189941.0,414.0,3690.0,4513.0,217169.0,26094852.0,199.0,1181220.0,26616.0,70467.0,470780.0,180.0,1191091.0,1725194.0,514.0,536.0,28.0,370595.0,154797.0,1962.0,41421.0,185947.0,,124857.0,33007.0,181500.0,781076.0,5037919.0,10408.0
