,USSR,Cambodia,Eritrea,Fiji,Australia,Panama,Pakistan,Slovakia,Thailand,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Botswana,Papua New Guinea,Peru,Suriname,Togo,Tunisia,Albania,Tonga,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Central African Republic,Tajikistan,India,Syrian Arab Republic,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,Melanesia,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Paraguay,Mali,Congo,Republic of Moldova,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Guinea-Bissau,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,United States of America,Bhutan,Turkmenistan,Norway,Philippines,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Lebanon,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Sudan,Belarus,Denmark,Switzerland,Somalia,Namibia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Latvia,Guinea,Ukraine,South Africa,Mauritania,Guadeloupe,Ireland,Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory,Liberia,Sierra Leone
1993,,1039.0,622.0,9.0,8263.0,7.0,68461.0,571.0,13451.0,4.0,5408.0,1713.0,50.0,417.0,10938.0,,499.0,5865.0,82838.0,38.0,23.0,2444.0,20.0,4350.0,224.0,60.0,25.0,396514.0,15448.0,8177.0,3538.0,8278.0,20601.0,16.0,503.0,17373.0,92005.0,5071.0,4882.0,3529.0,5100.0,548246.0,7925.0,4773.0,0.0,66058.0,22438.0,280651.0,30197.0,10.0,1050.0,852.0,,36660.0,32.0,107.0,43.0,23046.0,,577.0,5498.0,28356.0,15.0,32059.0,19182.0,755.0,1021.0,56.0,1369.0,15791.0,,9514.0,7570.0,1817.0,6288.0,1227747.0,1945.0,45.0,348.0,504.0,1009.0,114.0,19448.0,226.0,737.0,,1.0,428.0,3328.0,1595440.0,199.0,17085.0,28.0,10358.0,1070.0,231.0,201.0,6455.0,480.0,,2405.0,12922.0,,1555.0,9.0,7155.0,17284.0,39809.0,5453.0,9535.0,20.0,6092.0,0.0,39991.0,1230058.0,8511.0,2510.0,9128.0,1841.0,470.0,189.0,252.0,865.0,2285.0,9642.0,62.0,456.0,3545.0,120.0,2311.0,1613.0,14.0,7426.0,,4905.0,5259.0,1.0,1072.0,28.0,470.0,7509.0,5889.0,10.0,832.0,25.0,9828.0,1882.0,186352.0,887.0,12204.0,1.0,3.0,605.0,46.0,3061.0,12977.0,7378.0,78.0,0.0,48.0,8358.0,117.0,830.0,8493.0,25401.0,0.0,336.0,1091.0
1994,,935.0,654.0,9.0,7267.0,8.0,77008.0,771.0,10630.0,8.0,5643.0,1673.0,43.0,446.0,12525.0,,645.0,5399.0,89833.0,32.0,23.0,3103.0,20.0,3510.0,237.0,64.0,46.0,401791.0,17038.0,9015.0,6294.0,7285.0,19959.0,5.0,514.0,9086.0,93622.0,3782.0,4302.0,3742.0,5100.0,584567.0,8510.0,5211.0,0.0,59771.0,36742.0,299781.0,35077.0,8.0,1041.0,822.0,,33409.0,32.0,99.0,43.0,26061.0,,531.0,4942.0,21120.0,18.0,32479.0,19926.0,784.0,848.0,61.0,1765.0,13676.0,,8259.0,9129.0,1797.0,6060.0,1156349.0,2206.0,54.0,402.0,555.0,551.0,66.0,21979.0,208.0,699.0,,0.0,534.0,1152.0,1695725.0,227.0,18870.0,23.0,10500.0,926.0,243.0,182.0,7277.0,598.0,,2581.0,13588.0,,1827.0,9.0,7178.0,17150.0,36092.0,6053.0,9854.0,25.0,7892.0,353.0,38783.0,1159253.0,8839.0,2653.0,12856.0,800.0,505.0,191.0,189.0,949.0,2263.0,10705.0,62.0,406.0,3962.0,113.0,2903.0,1569.0,15.0,2671.0,,5601.0,4778.0,2.0,1076.0,12.0,1410.0,6549.0,5634.0,10.0,768.0,46.0,9896.0,3920.0,205277.0,659.0,18316.0,1.0,6.0,567.0,47.0,3231.0,13120.0,7341.0,74.0,0.0,24.0,6478.0,109.0,650.0,10247.0,28737.0,0.0,355.0,984.0
1995,,1031.0,588.0,9.0,8363.0,8.0,80921.0,853.0,9987.0,6.0,6998.0,1294.0,58.0,533.0,14077.0,,610.0,5862.0,103281.0,51.0,24.0,3592.0,18.0,4661.0,260.0,81.0,49.0,347899.0,19391.0,9119.0,9613.0,8381.0,19969.0,2.0,463.0,11356.0,80575.0,4010.0,5204.0,4239.0,4080.0,596936.0,9045.0,4966.0,0.0,58224.0,17112.0,310507.0,34372.0,8.0,1064.0,836.0,,40080.0,33.0,61.0,30.0,25879.0,,524.0,4503.0,19649.0,19.0,35568.0,22957.0,762.0,942.0,15.0,1808.0,12534.0,,8567.0,7577.0,1552.0,6299.0,1069130.0,2215.0,31.0,305.0,529.0,469.0,116.0,20758.0,180.0,762.0,,1.0,625.0,1046.0,1697978.0,235.0,15810.0,23.0,12528.0,1131.0,274.0,256.0,8308.0,476.0,,2466.0,12885.0,,1706.0,10.0,7149.0,19645.0,38787.0,7463.0,10161.0,24.0,9345.0,653.0,38634.0,1072181.0,7782.0,3565.0,14096.0,1185.0,488.0,211.0,179.0,917.0,2169.0,10036.0,62.0,403.0,3537.0,87.0,3051.0,1568.0,15.0,2656.0,,5133.0,3640.0,3.0,1057.0,13.0,3760.0,5959.0,5119.0,8.0,809.0,49.0,9603.0,2357.0,172212.0,755.0,24795.0,1.0,3.0,508.0,38.0,3312.0,10449.0,8740.0,87.0,0.0,24.0,5996.0,110.0,671.0,9026.0,32055.0,15.0,336.0,994.0
1996,,1467.0,491.0,9.0,10403.0,8.0,76729.0,776.0,8876.0,21.0,5554.0,1492.0,67.0,667.0,11489.0,,740.0,6071.0,104691.0,95.0,22.0,2657.0,11.0,4409.0,223.0,112.0,50.0,381387.0,25594.0,10349.0,5410.0,10425.0,19657.0,1.0,526.0,5587.0,100571.0,3112.0,5216.0,4462.0,4080.0,615128.0,10278.0,3850.0,0.0,52284.0,19145.0,338657.0,33240.0,8.0,1068.0,859.0,,29535.0,30.0,66.0,27.0,25255.0,,545.0,4588.0,21347.0,22.0,36171.0,26938.0,812.0,1098.0,26.0,1502.0,13655.0,,8802.0,6152.0,1672.0,6344.0,1131199.0,2128.0,32.0,329.0,555.0,573.0,138.0,20192.0,197.0,762.0,,0.0,599.0,1145.0,1928768.0,266.0,17850.0,23.0,10152.0,1327.0,280.0,453.0,8728.0,480.0,,2440.0,14052.0,,1202.0,11.0,7064.0,26053.0,33264.0,9213.0,10311.0,27.0,9994.0,838.0,39326.0,1134374.0,9143.0,2881.0,19644.0,2294.0,286.0,180.0,180.0,948.0,2183.0,11570.0,63.0,475.0,4177.0,64.0,3175.0,1147.0,17.0,3431.0,,4355.0,3545.0,5.0,1049.0,10.0,2350.0,7520.0,4089.0,8.0,977.0,50.0,9221.0,3620.0,182338.0,613.0,30577.0,1.0,5.0,712.0,35.0,3659.0,9344.0,7299.0,67.0,0.0,24.0,6125.0,91.0,634.0,7934.0,28235.0,11.0,341.0,1012.0
1997,,1389.0,580.0,8.0,12487.0,7.0,75341.0,1020.0,8697.0,4.0,5636.0,1525.0,79.0,748.0,23366.0,,862.0,6648.0,116814.0,187.0,23.0,2179.0,7.0,4795.0,244.0,116.0,47.0,443989.0,23907.0,10885.0,5387.0,12510.0,21718.0,1.0,477.0,4457.0,102743.0,2672.0,4406.0,4426.0,5100.0,650940.0,11060.0,785.0,0.0,49135.0,28023.0,369754.0,35105.0,8.0,1024.0,868.0,,24734.0,31.0,55.0,18.0,25869.0,,455.0,4585.0,22029.0,22.0,43055.0,26741.0,596.0,927.0,84.0,1906.0,12577.0,,8960.0,5205.0,1716.0,7077.0,1156056.0,2109.0,29.0,339.0,579.0,567.0,154.0,20221.0,166.0,538.0,,1.0,729.0,1291.0,1978539.0,286.0,17850.0,19.0,11518.0,1747.0,334.0,496.0,5898.0,451.0,,2382.0,15581.0,,1666.0,12.0,6786.0,29093.0,25340.0,8273.0,11107.0,28.0,10067.0,1244.0,39836.0,1158454.0,9247.0,3519.0,15730.0,1846.0,522.0,233.0,123.0,901.0,2182.0,11475.0,62.0,484.0,4987.0,50.0,2398.0,1018.0,17.0,3418.0,,4736.0,4087.0,7.0,966.0,8.0,5170.0,9256.0,4099.0,7.0,1058.0,47.0,10333.0,5480.0,164482.0,568.0,34759.0,1.0,4.0,562.0,83.0,4126.0,12545.0,8561.0,68.0,0.0,24.0,6239.0,113.0,1290.0,9210.0,26411.0,10.0,347.0,1006.0
1998,,1576.0,668.0,8.0,17086.0,7.0,76796.0,1553.0,8641.0,17.0,5332.0,1729.0,75.0,772.0,17578.0,,773.0,7082.0,99056.0,74.0,22.0,2140.0,8.0,4057.0,239.0,171.0,45.0,432154.0,23624.0,10476.0,6065.0,17108.0,19348.0,5.0,431.0,8107.0,102290.0,2595.0,4149.0,4518.0,6018.0,613367.0,9899.0,730.0,0.0,47919.0,32798.0,411973.0,33767.0,8.0,1134.0,851.0,,19353.0,30.0,50.0,15.0,26965.0,,483.0,4077.0,22752.0,22.0,45334.0,28860.0,1083.0,1636.0,66.0,2000.0,11927.0,,6880.0,7932.0,2558.0,6542.0,1107440.0,2109.0,43.0,667.0,586.0,602.0,133.0,16597.0,184.0,517.0,,1.0,285.0,1851.0,2025253.0,277.0,16830.0,18.0,11225.0,1891.0,367.0,496.0,6302.0,461.0,,2507.0,17593.0,,2726.0,9.0,6325.0,21769.0,37284.0,8256.0,12022.0,31.0,10025.0,3014.0,39490.0,1109372.0,9506.0,4461.0,16163.0,1590.0,455.0,291.0,116.0,1141.0,2084.0,11423.0,73.0,495.0,6019.0,108.0,1932.0,1184.0,19.0,4197.0,,5666.0,5624.0,8.0,983.0,11.0,8460.0,14924.0,3084.0,4.0,912.0,45.0,9802.0,10889.0,195017.0,564.0,37997.0,1.0,4.0,465.0,34.0,4628.0,18666.0,10765.0,69.0,0.0,24.0,6280.0,123.0,1798.0,10996.0,37097.0,7.0,441.0,960.0
1999,,1522.0,466.0,7.0,13890.0,7.0,75147.0,1108.0,8283.0,10.0,5605.0,1596.0,61.0,839.0,19113.0,,761.0,6682.0,100547.0,84.0,19.0,2281.0,8.0,3653.0,237.0,158.0,39.0,455279.0,23540.0,9405.0,8795.0,13912.0,19980.0,5.0,336.0,9582.0,100909.0,2986.0,3289.0,4264.0,4590.0,608475.0,10785.0,4400.0,0.0,41158.0,26222.0,412119.0,30326.0,9.0,1300.0,864.0,,19131.0,26.0,58.0,12.0,25565.0,,486.0,3995.0,22094.0,22.0,46195.0,15830.0,1095.0,1995.0,29.0,2000.0,8583.0,,9541.0,7616.0,2845.0,7647.0,1260795.0,1874.0,48.0,664.0,585.0,993.0,130.0,17517.0,203.0,530.0,,0.0,428.0,1555.0,2066442.0,60.0,16830.0,17.0,9823.0,1036.0,365.0,414.0,6039.0,470.0,,2275.0,15284.0,,2681.0,8.0,5039.0,21756.0,43013.0,13057.0,13137.0,33.0,9468.0,940.0,37643.0,1262809.0,8566.0,5338.0,15830.0,1107.0,488.0,247.0,116.0,827.0,1722.0,12662.0,63.0,525.0,5781.0,114.0,2014.0,1084.0,20.0,4185.0,,6013.0,3605.0,17.0,989.0,14.0,7520.0,6865.0,4118.0,4.0,720.0,39.0,9582.0,7862.0,167834.0,463.0,41697.0,1.0,5.0,259.0,89.0,4542.0,20792.0,7264.0,75.0,0.0,24.0,6326.0,108.0,1723.0,8459.0,44544.0,7.0,452.0,524.0
2000,,1433.0,429.0,6.0,13266.0,8.0,81002.0,713.0,7407.0,13.0,7590.0,1941.0,33.0,865.0,9293.0,,617.0,5624.0,95746.0,46.0,16.0,1838.0,10.0,3921.0,227.0,144.0,33.0,466438.0,25668.0,9788.0,4698.0,13288.0,19348.0,7.0,400.0,3951.0,125182.0,3379.0,3002.0,4835.0,5100.0,595689.0,10529.0,4468.0,0.0,45919.0,26621.0,491105.0,30909.0,9.0,,1111.0,,16810.0,22.0,53.0,7.0,24972.0,,471.0,3675.0,21553.0,22.0,53909.0,29741.0,1106.0,2905.0,35.0,2286.0,9012.0,,8710.0,9603.0,3306.0,8436.0,1288589.0,1879.0,38.0,606.0,581.0,1033.0,83.0,17568.0,219.0,574.0,,0.0,285.0,1220.0,2092657.0,60.0,17340.0,31.0,10955.0,1598.0,281.0,223.0,10796.0,537.0,1323.0,2352.0,13820.0,0.0,2829.0,8.0,4796.0,18489.0,43511.0,11177.0,14313.0,25.0,10317.0,391.0,37864.0,1290379.0,12599.0,3702.0,17548.0,1355.0,592.0,246.0,53.0,1532.0,1714.0,11749.0,59.0,510.0,6264.0,105.0,1790.0,1287.0,22.0,4966.0,,6432.0,2544.0,22.0,962.0,10.0,4935.0,5080.0,3360.0,4.0,647.0,33.0,10210.0,5900.0,141185.0,413.0,38450.0,1.0,5.0,262.0,134.0,4420.0,19337.0,11616.0,49.0,0.0,30.0,6550.0,101.0,1520.0,6883.0,49078.0,7.0,439.0,1053.0
2001,,1517.0,559.0,4.0,12023.0,8.0,74690.0,720.0,7179.0,29.0,5748.0,1713.0,29.0,876.0,12758.0,,684.0,5940.0,102492.0,58.0,11.0,1847.0,8.0,3886.0,221.0,123.0,23.0,538672.0,25146.0,12854.0,7960.0,12045.0,19664.0,24.0,202.0,3803.0,122992.0,3054.0,2613.0,4700.0,5610.0,565966.0,8002.0,6470.0,0.0,45906.0,26358.0,525305.0,33471.0,10.0,,1159.0,,20982.0,15.0,53.0,11.0,23670.0,,482.0,3751.0,21001.0,22.0,55331.0,27983.0,1117.0,1431.0,51.0,2443.0,5944.0,,7545.0,7705.0,2531.0,12065.0,1208777.0,1639.0,37.0,612.0,628.0,1101.0,104.0,20603.0,187.0,634.0,,0.0,741.0,1220.0,2068366.0,49.0,15300.0,32.0,12698.0,2035.0,395.0,235.0,12784.0,512.0,1323.0,2355.0,17216.0,0.0,2700.0,8.0,4690.0,16636.0,39913.0,10237.0,14986.0,26.0,11826.0,281.0,37049.0,1210483.0,13442.0,4036.0,16097.0,1307.0,87.0,158.0,50.0,3772.0,1725.0,12946.0,54.0,545.0,6999.0,110.0,1706.0,1194.0,25.0,5749.0,,6796.0,2602.0,24.0,1000.0,11.0,5311.0,4025.0,2528.0,4.0,497.0,23.0,10878.0,6785.0,160641.0,466.0,37036.0,1.0,5.0,234.0,142.0,4278.0,23057.0,9874.0,23.0,0.0,30.0,5365.0,99.0,1743.0,7788.0,52020.0,6.0,464.0,2036.0
2002,,2339.0,600.0,5.0,8193.0,9.0,80283.0,1443.0,5901.0,35.0,7235.0,1685.0,25.0,887.0,20646.0,,871.0,6281.0,106721.0,46.0,27.0,1788.0,10.0,4587.0,230.0,157.0,31.0,605562.0,24367.0,10915.0,10036.0,8246.0,19790.0,22.0,124.0,5928.0,130140.0,3612.0,2784.0,4908.0,6120.0,587313.0,8169.0,5448.0,0.0,45875.0,25598.0,565661.0,30752.0,11.0,,1896.0,,21506.0,33.0,29.0,9.0,23079.0,,491.0,3711.0,20388.0,53.0,56755.0,30483.0,1134.0,1473.0,35.0,2549.0,8444.0,,7395.0,11196.0,2588.0,14519.0,1292125.0,1689.0,30.0,829.0,648.0,1221.0,139.0,19848.0,211.0,639.0,,0.0,657.0,1150.0,2002525.0,21.0,14280.0,22.0,11796.0,1356.0,410.0,161.0,12343.0,554.0,1575.0,2473.0,14912.0,0.0,2237.0,7.0,4608.0,16529.0,36752.0,10367.0,16374.0,26.0,11300.0,329.0,36353.0,1293908.0,15441.0,5297.0,16738.0,1600.0,59.0,187.0,52.0,10756.0,1402.0,12971.0,51.0,522.0,7690.0,111.0,1783.0,1191.0,26.0,5740.0,,5929.0,3223.0,26.0,1015.0,9.0,5405.0,5941.0,2770.0,9.0,744.0,31.0,10879.0,7574.0,190085.0,525.0,43099.0,1.0,5.0,184.0,160.0,4451.0,34746.0,7715.0,23.0,0.0,30.0,5285.0,106.0,1828.0,10388.0,57169.0,6.0,455.0,2464.0
2003,,3658.0,778.0,6.0,9059.0,10.0,87177.0,998.0,5728.0,9.0,7709.0,1876.0,33.0,532.0,18648.0,,770.0,7041.0,112754.0,43.0,22.0,2252.0,9.0,4712.0,226.0,175.0,33.0,713992.0,25358.0,12207.0,8387.0,9112.0,19348.0,22.0,442.0,4911.0,147915.0,4342.0,2286.0,5105.0,5100.0,670074.0,9301.0,5671.0,0.0,46269.0,32316.0,651188.0,29784.0,11.0,,2182.0,,17268.0,28.0,29.0,11.0,22985.0,,478.0,3828.0,18977.0,53.0,73121.0,31863.0,1183.0,1719.0,32.0,2698.0,12062.0,,7914.0,10779.0,2793.0,13633.0,1321591.0,1726.0,38.0,647.0,635.0,1299.0,110.0,18950.0,213.0,622.0,,0.0,710.0,1226.0,2106421.0,39.0,16830.0,20.0,11995.0,1325.0,319.0,156.0,14441.0,666.0,1657.0,2435.0,16239.0,0.0,2472.0,8.0,4522.0,15692.0,36714.0,10367.0,15246.0,25.0,11220.0,508.0,38167.0,1323328.0,14815.0,4784.0,18331.0,1404.0,114.0,187.0,53.0,11682.0,1190.0,10056.0,46.0,534.0,9210.0,110.0,1737.0,1202.0,27.0,6521.0,,6112.0,3844.0,23.0,1270.0,14.0,3525.0,5912.0,3205.0,8.0,865.0,33.0,11875.0,10493.0,195555.0,364.0,42955.0,1.0,6.0,323.0,160.0,4619.0,36859.0,8735.0,13.0,0.0,30.0,5383.0,111.0,1419.0,9249.0,66126.0,8.0,492.0,3210.0
2004,,4644.0,799.0,5.0,9955.0,10.0,85296.0,1029.0,5572.0,8.0,10902.0,1912.0,33.0,545.0,21299.0,,966.0,9529.0,118153.0,45.0,27.0,2338.0,5.0,3491.0,216.0,146.0,29.0,775182.0,26249.0,15904.0,7464.0,10021.0,19032.0,37.0,202.0,5428.0,145239.0,3615.0,1768.0,5149.0,5100.0,686459.0,10593.0,5700.0,0.0,47041.0,33041.0,651650.0,26713.0,11.0,,2261.0,,19453.0,32.0,28.0,11.0,22400.0,,541.0,4623.0,19211.0,66.0,75546.0,32236.0,1198.0,2240.0,40.0,2745.0,10062.0,,7829.0,12438.0,2690.0,14190.0,1301153.0,1802.0,38.0,810.0,643.0,1319.0,179.0,19081.0,222.0,631.0,,0.0,780.0,1856.0,2032554.0,42.0,20400.0,19.0,12109.0,1301.0,290.0,177.0,15823.0,656.0,1575.0,2460.0,13894.0,0.0,3360.0,14.0,5448.0,15692.0,32688.0,10367.0,14727.0,26.0,9567.0,869.0,37265.0,1302894.0,13882.0,5265.0,16693.0,1236.0,112.0,220.0,54.0,12949.0,1403.0,9797.0,44.0,541.0,10912.0,122.0,1741.0,1116.0,30.0,5728.0,,8725.0,3656.0,24.0,1357.0,14.0,2820.0,7042.0,4582.0,5.0,911.0,29.0,12586.0,11330.0,211453.0,115.0,53444.0,1.0,6.0,471.0,173.0,4810.0,48133.0,8112.0,23.0,0.0,30.0,5356.0,115.0,1925.0,9977.0,68309.0,8.0,504.0,3665.0
2005,,2784.0,701.0,8.0,9684.0,10.0,84961.0,1240.0,6613.0,11.0,10406.0,2404.0,33.0,562.0,27788.0,,1010.0,8534.0,122106.0,43.0,27.0,2353.0,3.0,2609.0,212.0,127.0,26.0,723012.0,22083.0,13768.0,7528.0,9739.0,19348.0,48.0,157.0,6510.0,147878.0,3165.0,2031.0,5193.0,5100.0,689620.0,9871.0,2680.0,0.0,47044.0,37469.0,691524.0,28442.0,11.0,,2121.0,,15111.0,36.0,29.0,7.0,23028.0,,474.0,4039.0,19310.0,55.0,84042.0,31024.0,1192.0,3188.0,34.0,2796.0,7933.0,,7042.0,13630.0,2690.0,15082.0,1248088.0,1991.0,38.0,804.0,732.0,1329.0,209.0,21099.0,224.0,630.0,,1.0,679.0,2167.0,2133216.0,80.0,20400.0,19.0,12433.0,865.0,319.0,135.0,8547.0,693.0,1575.0,2499.0,13632.0,0.0,3072.0,14.0,6000.0,16717.0,21553.0,8957.0,14770.0,27.0,6849.0,766.0,37587.0,1249832.0,14308.0,5318.0,16140.0,983.0,123.0,245.0,53.0,14955.0,1058.0,9362.0,57.0,543.0,10003.0,119.0,1744.0,1152.0,29.0,5720.0,,8339.0,4327.0,25.0,1101.0,16.0,2491.0,6299.0,4067.0,6.0,738.0,26.0,11412.0,15221.0,237151.0,111.0,57390.0,1.0,6.0,776.0,344.0,5027.0,69604.0,11552.0,27.0,0.0,30.0,5367.0,104.0,2234.0,11879.0,73843.0,8.0,466.0,4011.0
2006,,3519.0,863.0,9.0,6363.0,10.0,85597.0,771.0,5068.0,8.0,9498.0,2692.0,31.0,583.0,19093.0,5595.0,910.0,7609.0,116795.0,53.0,29.0,2282.0,2.0,2717.0,214.0,141.0,47.0,681048.0,19475.0,16195.0,9047.0,6408.0,19348.0,50.0,146.0,6417.0,150702.0,3060.0,2835.0,5982.0,5100.0,732916.0,7760.0,2665.0,0.0,47120.0,47853.0,729593.0,26016.0,11.0,,2820.0,,4845.0,38.0,27.0,7.0,22402.0,,596.0,3516.0,19385.0,44.0,89254.0,21887.0,1262.0,4156.0,39.0,2286.0,8424.0,,6791.0,16301.0,2736.0,10794.0,1188677.0,1875.0,38.0,869.0,822.0,1509.0,182.0,21215.0,186.0,656.0,,0.0,285.0,1835.0,1847956.0,108.0,21420.0,18.0,12528.0,1112.0,319.0,144.0,9873.0,714.0,1575.0,2477.0,12975.0,0.0,1518.0,20.0,6109.0,12626.0,17601.0,9288.0,15122.0,25.0,7474.0,381.0,37710.0,1190413.0,15170.0,,11923.0,1230.0,244.0,231.0,54.0,18626.0,1064.0,13567.0,57.0,524.0,10944.0,113.0,1737.0,660.0,32.0,5713.0,,7570.0,5620.0,23.0,1112.0,19.0,1175.0,5942.0,3033.0,5.0,786.0,47.0,11455.0,17372.0,224277.0,238.0,55182.0,1.0,6.0,1795.0,488.0,5255.0,62444.0,8710.0,27.0,0.0,30.0,5457.0,109.0,1664.0,10830.0,74873.0,8.0,473.0,2269.0
2007,,3280.0,692.0,11.0,6372.0,10.0,81433.0,856.0,4451.0,9.0,9151.0,1825.0,32.0,600.0,12148.0,5708.0,1044.0,8040.0,120026.0,86.0,30.0,1844.0,1.0,2624.0,195.0,118.0,56.0,701355.0,22401.0,18662.0,15931.0,6425.0,19348.0,35.0,133.0,6568.0,141023.0,2899.0,2790.0,6087.0,4845.0,755222.0,7056.0,2670.0,0.0,44060.0,46301.0,747066.0,25422.0,11.0,,3142.0,,3897.0,41.0,27.0,5.0,15519.0,,565.0,3449.0,19487.0,53.0,90335.0,19755.0,1312.0,1608.0,29.0,2235.0,8232.0,,7331.0,13351.0,3192.0,10966.0,1247201.0,1921.0,19.0,800.0,1058.0,1855.0,139.0,20270.0,139.0,601.0,,0.0,257.0,1715.0,2128498.0,77.0,22440.0,14.0,12421.0,455.0,319.0,185.0,11834.0,603.0,1575.0,2449.0,11883.0,23.0,1528.0,26.0,6127.0,16717.0,20879.0,10702.0,13090.0,27.0,7142.0,309.0,37168.0,1248945.0,15739.0,,14373.0,1298.0,0.0,325.0,58.0,23165.0,1058.0,12046.0,54.0,591.0,11248.0,122.0,1744.0,394.0,30.0,5708.0,,11049.0,5377.0,20.0,1086.0,18.0,3478.0,5476.0,2359.0,5.0,1060.0,56.0,11480.0,16118.0,239312.0,341.0,52407.0,1.0,6.0,1459.0,433.0,5002.0,67924.0,9206.0,27.0,0.0,60.0,5428.0,114.0,1483.0,11573.0,82156.0,5.0,472.0,2338.0
2008,,3932.0,756.0,12.0,8882.0,10.0,87745.0,972.0,4213.0,11.0,8680.0,1927.0,32.0,617.0,7983.0,5559.0,1182.0,12806.0,126336.0,57.0,30.0,1165.0,1.0,2574.0,183.0,113.0,59.0,710403.0,17634.0,15789.0,14303.0,8938.0,19348.0,37.0,128.0,6465.0,155786.0,2835.0,3532.0,6291.0,3570.0,756227.0,6535.0,3717.0,0.0,42549.0,48642.0,810022.0,23490.0,11.0,,3367.0,,3782.0,41.0,49.0,6.0,14420.0,,459.0,3321.0,19182.0,56.0,94080.0,17860.0,1358.0,4570.0,47.0,1470.0,7542.0,,7014.0,17969.0,3534.0,10720.0,1246515.0,1798.0,8.0,734.0,975.0,1999.0,125.0,20920.0,120.0,633.0,,0.0,191.0,2286.0,2070577.0,40.0,20400.0,12.0,12800.0,710.0,289.0,192.0,16378.0,660.0,945.0,2469.0,13578.0,29.0,1749.0,14.0,6297.0,15227.0,20345.0,13505.0,13014.0,28.0,6153.0,873.0,35182.0,1248258.0,16799.0,,13557.0,1435.0,0.0,367.0,59.0,34585.0,985.0,12741.0,56.0,653.0,11892.0,142.0,1743.0,332.0,33.0,5703.0,,17440.0,5013.0,17.0,1179.0,20.0,1316.0,5857.0,1346.0,9.0,883.0,59.0,10076.0,19118.0,248632.0,313.0,53022.0,2.0,6.0,1444.0,433.0,5122.0,95322.0,11415.0,29.0,0.0,60.0,5496.0,110.0,1726.0,11231.0,85372.0,4.0,429.0,2687.0
2009,,4297.0,718.0,12.0,9000.0,11.0,77760.0,1022.0,3791.0,11.0,7913.0,2299.0,30.0,627.0,8619.0,6384.0,1157.0,14176.0,118763.0,82.0,30.0,824.0,1.0,2928.0,197.0,116.0,60.0,760723.0,35486.0,13399.0,19057.0,9057.0,19348.0,48.0,172.0,6266.0,165785.0,2269.0,3233.0,4774.0,3315.0,759930.0,6861.0,3854.0,0.0,45714.0,56859.0,825236.0,27200.0,11.0,,3460.0,,3830.0,42.0,59.0,6.0,16221.0,,397.0,3412.0,19289.0,56.0,97275.0,20599.0,1265.0,4412.0,41.0,1878.0,11209.0,,6344.0,26028.0,3192.0,10885.0,1194137.0,1829.0,8.0,912.0,1136.0,2054.0,134.0,21550.0,88.0,633.0,,1.0,172.0,2990.0,2067940.0,30.0,20400.0,17.0,13053.0,1047.0,304.0,201.0,16292.0,727.0,1575.0,2566.0,13563.0,30.0,2039.0,15.0,6458.0,16957.0,24351.0,16093.0,13773.0,30.0,7185.0,1685.0,35064.0,1195890.0,16277.0,,12310.0,1662.0,1.0,317.0,60.0,34408.0,985.0,12921.0,52.0,640.0,12119.0,136.0,1754.0,326.0,36.0,5702.0,,20231.0,5131.0,17.0,1191.0,18.0,1363.0,7225.0,1958.0,2.0,917.0,60.0,11171.0,25058.0,299103.0,309.0,52232.0,1.0,5.0,1476.0,537.0,5513.0,111314.0,13317.0,29.0,0.0,60.0,5559.0,33.0,2031.0,11761.0,88391.0,5.0,433.0,2956.0
