,USSR,Burkina Faso,Eritrea,Israel,Paraguay,Iraq,Sri Lanka,Pakistan,Yemen,United Republic of Tanzania,South Sudan,Indonesia,Ethiopia,Kenya,Costa Rica,Bangladesh,Italy,Lao People's Democratic Republic,Senegal,Lebanon,Uganda,Somalia,Thailand,Togo,Benin,Uzbekistan,China,Cambodia,Mozambique,Niger,Sudan (former),Morocco,El Salvador,Brazil,Honduras,Chad,Colombia,Central African Republic,Panama,India,Syrian Arab Republic,"China, Taiwan Province of",Ecuador,Japan,Jordan,Afghanistan,Angola,Ethiopia PDR,Egypt,The former Yugoslav Republic of Macedonia,Saudi Arabia,Sudan,Greece,Tajikistan,Viet Nam,Haiti,Republic of Korea,Democratic Republic of the Congo,Nigeria,Nicaragua,Mali,Congo,Turkey,Dominican Republic,Bulgaria,Bolivia (Plurinational State of),Yugoslav SFR,Occupied Palestinian Territory,Iran (Islamic Republic of),Peru,Gambia,United States of America,Mexico,Guinea,"China, mainland",Sierra Leone,Cyprus,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Cameroon,Myanmar,Guatemala
1997,,24035.0,11000.0,20.0,-1.0,23000.0,11751.0,96115.0,29493.0,85000.0,,,28000.0,28000.0,234.0,79725.0,0.0,8800.0,9338.0,250.0,172000.0,70000.0,60960.0,5500.0,15861.0,3000.0,566756.0,15900.0,5000.0,7400.0,1581700.0,2069.0,15190.0,22000.0,1100.0,74628.0,10502.0,40000.0,397.0,1660000.0,17143.0,756.0,150.0,0.0,227.0,35000.0,6800.0,,27337.0,8.0,2351.0,,200.0,216.0,37000.0,13424.0,48823.0,9060.0,140000.0,38500.0,10172.0,590.0,68000.0,-1.0,-1.0,9573.0,,784.0,42938.0,349.0,6419.0,-1.0,43028.0,2188.0,566000.0,4500.0,3.0,44549.0,18778.0,14469.0,1015240.0,49000.0
1998,,20143.0,11076.0,30.0,-1.0,23000.0,10355.0,71084.0,30331.0,90000.0,,,39750.0,29000.0,248.0,79654.0,0.0,7350.0,2554.0,250.0,179000.0,60000.0,61920.0,5000.0,14460.0,3000.0,630872.0,9435.0,5000.0,17000.0,1404060.0,1971.0,12600.0,22000.0,980.0,61506.0,6163.0,44000.0,386.0,1609000.0,18625.0,882.0,110.0,0.0,175.0,35000.0,7000.0,,22337.0,27.0,2300.0,,189.0,287.0,25000.0,13456.0,52814.0,9204.0,143000.0,24500.0,9955.0,600.0,69000.0,-1.0,-1.0,10178.0,,700.0,38414.0,383.0,4383.0,-1.0,57763.0,2200.0,629990.0,3879.0,3.0,45621.0,18182.0,15474.0,774199.0,49650.0
1999,,24131.0,11000.0,23.0,10000.0,23000.0,8630.0,71671.0,30975.0,103000.0,,,32200.0,27000.0,263.0,37300.0,0.0,7760.0,5486.0,120.0,186000.0,55631.0,62400.0,4721.0,15021.0,3000.0,697838.0,16410.0,5000.0,51210.0,2174340.0,2000.0,11200.0,24000.0,860.0,91432.0,8091.0,48000.0,396.0,1560200.0,5633.0,838.0,20.0,17.0,13.0,35000.0,6500.0,,28350.0,27.0,2114.0,,174.0,222.0,30300.0,13521.0,49379.0,9000.0,143700.0,7868.0,11000.0,600.0,51000.0,-1.0,-1.0,10486.0,,498.0,39000.0,876.0,7000.0,-1.0,54257.0,2213.0,697000.0,3060.0,3.0,51567.0,17597.0,21061.0,704555.0,50470.0
2000,,24587.0,12891.0,23.0,8825.0,23000.0,7760.0,101000.0,32008.0,100000.0,,,38190.0,26000.0,277.0,36800.0,0.0,7500.0,1615.0,0.0,194000.0,54538.0,62674.0,5015.0,16032.0,3000.0,785433.0,18130.0,8000.0,93646.0,2006340.0,2200.0,8400.0,24000.0,860.0,102237.0,6398.0,50000.0,397.0,1720000.0,6400.0,1153.0,25.0,21.0,270.0,35000.0,7228.0,,30401.0,40.0,2350.0,,141.0,136.0,36800.0,13000.0,44331.0,9412.0,151000.0,11295.0,12961.0,601.0,50900.0,-1.0,-1.0,3899.0,,477.0,39000.0,900.0,10287.0,-1.0,69702.0,2225.0,784280.0,3600.0,3.0,48704.0,16450.0,21030.0,964000.0,52500.0
2001,,60921.0,7993.0,22.0,16479.0,23000.0,6840.0,135600.0,33133.0,32880.0,,,42370.0,24677.0,216.0,36800.0,0.0,5280.0,7850.0,0.0,203000.0,56500.0,62974.0,4971.0,15511.0,3000.0,759188.0,17444.0,9500.0,41552.0,1587600.0,2100.0,11000.0,24000.0,800.0,97815.0,5434.0,55000.0,398.0,1670600.0,5327.0,1278.0,20.0,24.0,3.0,35000.0,7510.0,,28522.0,39.0,1816.0,,96.0,561.0,37000.0,13000.0,43541.0,9300.0,153000.0,8255.0,16126.0,597.0,50000.0,-1.0,-1.0,500.0,,482.0,39000.0,380.0,6968.0,-1.0,70943.0,2237.0,757910.0,3100.0,3.0,51543.0,15842.0,20000.0,1240000.0,52500.0
2002,,26076.0,6523.0,28.0,27107.0,18000.0,6580.0,88000.0,32420.0,72560.0,,,58780.0,24988.0,218.0,39000.0,180.0,5509.0,7512.0,75.0,211000.0,60000.0,63250.0,5014.0,17738.0,3000.0,759476.0,18021.0,31600.0,45000.0,1174320.0,1770.0,4700.0,24000.0,350.0,59324.0,4727.0,58000.0,399.0,1444400.0,13262.0,1001.0,35.0,27.0,30.0,35000.0,7808.0,,30392.0,39.0,1735.0,,117.0,552.0,33800.0,13500.0,44176.0,10822.0,166000.0,2350.0,19593.0,591.0,48000.0,-1.0,-1.0,2000.0,,443.0,40000.0,105.0,7000.0,-1.0,37353.0,2249.0,758475.0,2900.0,3.0,10577.0,15283.0,25572.0,1159000.0,53550.0
2003,,30945.0,28027.0,28.0,24263.0,25250.0,8810.0,59719.0,32515.0,105000.0,,,91527.0,25133.0,221.0,39000.0,170.0,4249.0,22060.0,75.0,240000.0,63000.0,63504.0,5048.0,16746.0,3000.0,688059.0,33991.0,31000.0,55000.0,1500000.0,1900.0,2167.0,24000.0,770.0,63471.0,4161.0,62000.0,402.0,1700300.0,12780.0,1059.0,36.0,125.0,54.0,44000.0,8121.0,,30234.0,27.0,1675.0,,100.0,461.0,34200.0,14000.0,35036.0,10867.0,167000.0,8228.0,18730.0,593.0,44000.0,-1.0,-1.0,11000.0,,403.0,40000.0,38.0,6533.0,-1.0,55600.0,2259.0,687000.0,3300.0,1.0,6565.0,12895.0,27021.0,1267000.0,55000.0
2004,,24913.0,33723.0,28.0,40000.0,30250.0,6990.0,66457.0,18050.0,124130.0,,,91527.0,25260.0,216.0,38900.0,170.0,8750.0,43402.0,75.0,255000.0,62330.0,63738.0,5002.0,14292.0,3000.0,624987.0,64470.0,36000.0,63000.0,1588860.0,1758.0,2167.0,24000.0,1050.0,43505.0,4051.0,63000.0,415.0,1844000.0,8557.0,787.0,33.0,28.0,138.0,45000.0,8426.0,,29591.0,27.0,2920.0,,129.0,477.0,41100.0,14500.0,31843.0,10889.0,165000.0,16281.0,20000.0,614.0,43000.0,-1.0,-1.0,31000.0,,596.0,40000.0,35.0,6589.0,-1.0,55600.0,1845.0,624200.0,3600.0,1.0,43150.0,12941.0,28552.0,1328000.0,50400.0
2005,,46294.0,51344.0,24.0,68000.0,35500.0,9650.0,82045.0,18794.0,156250.0,,,136220.0,25215.0,221.0,30700.0,160.0,9000.0,52420.0,80.0,268000.0,61646.0,64838.0,5100.0,16360.0,3000.0,594228.0,79250.0,72000.0,62235.0,1523340.0,1822.0,2446.0,25000.0,1200.0,59147.0,3000.0,48000.0,420.0,1723200.0,6296.0,928.0,30.0,23.0,134.0,47000.0,9283.0,,28450.0,37.0,2933.0,,92.0,515.0,52800.0,14912.0,33971.0,10933.0,196000.0,11498.0,17110.0,655.0,42450.0,-1.0,-1.0,40000.0,,595.0,40000.0,27.0,6551.0,-1.0,37741.0,1976.0,593300.0,4000.0,2.0,71446.0,12954.0,30123.0,1337900.0,52500.0
2006,,47337.0,15197.0,23.0,56000.0,24250.0,9340.0,71422.0,21001.0,120000.0,,,205153.0,24638.0,226.0,36043.0,160.0,10000.0,46343.0,80.0,276000.0,62000.0,65035.0,5000.0,8225.0,3000.0,569720.0,56263.0,68500.0,68275.0,1807917.0,1938.0,2516.0,25000.0,1089.0,148458.0,6000.0,60000.0,402.0,1647000.0,7240.0,1020.0,28.0,0.0,48.0,47000.0,10082.0,,31756.0,30.0,3049.0,,107.0,612.0,45000.0,15807.0,31077.0,10978.0,197000.0,9176.0,15059.0,591.0,39939.0,-1.0,-1.0,45000.0,,430.0,40000.0,27.0,6511.0,-1.0,38529.0,2200.0,568700.0,4200.0,3.0,49099.0,12999.0,27000.0,1187000.0,52500.0
2007,,55058.0,24033.0,20.0,50000.0,21750.0,9260.0,76420.0,21776.0,120000.0,,,211312.0,25053.0,230.0,33525.0,190.0,10100.0,14380.0,77.0,280000.0,58220.0,65430.0,5100.0,772.0,3000.0,486580.0,47810.0,74100.0,72118.0,1113333.0,2512.0,2520.0,11000.0,1100.0,96271.0,5000.0,80110.0,400.0,1799000.0,5174.0,780.0,28.0,18.0,33.0,47000.0,10335.0,,32044.0,32.0,3261.0,,100.0,480.0,44000.0,15772.0,31321.0,11022.0,299280.0,9162.0,9586.0,571.0,29780.0,-1.0,-1.0,32000.0,,576.0,40000.0,30.0,7100.0,-1.0,48168.0,2330.0,485800.0,4300.0,5.0,40549.0,13101.0,22148.0,1367000.0,51356.0
2008,,91997.0,4224.0,19.0,69857.0,16300.0,9510.0,90639.0,22212.0,139890.0,,,185912.0,25799.0,234.0,32932.0,160.0,10200.0,26111.0,67.0,286000.0,52459.0,65614.0,4989.0,566.0,4000.0,472620.0,35874.0,114700.0,79848.0,1489080.0,1600.0,2100.0,10000.0,1026.0,105211.0,5000.0,81712.0,398.0,1809100.0,4445.0,1020.0,29.0,19.0,29.0,47000.0,10641.0,,28211.0,36.0,3114.0,,70.0,594.0,45000.0,15056.0,28794.0,11067.0,317080.0,8269.0,20398.0,639.0,28589.0,-1.0,-1.0,12821.0,,378.0,40000.0,23.0,7100.0,-1.0,48398.0,2250.0,471600.0,4600.0,2.0,47971.0,10000.0,26897.0,1431000.0,34936.0
2009,,93384.0,2634.0,19.0,100000.0,7489.0,10880.0,79874.0,22613.0,153270.0,,,315843.0,26499.0,238.0,35551.0,170.0,11000.0,17262.0,69.0,292000.0,51645.0,65769.0,5012.0,836.0,4000.0,476909.0,43206.0,123000.0,147817.0,1234167.0,1500.0,1469.0,9000.0,1009.0,178482.0,4000.0,83347.0,397.0,1942100.0,5714.0,969.0,33.0,22.0,76.0,47000.0,10955.0,,42300.0,35.0,2925.0,,75.0,1017.0,45000.0,14897.0,34875.0,11110.0,308230.0,7251.0,16313.0,587.0,28017.0,-1.0,-1.0,25000.0,,428.0,40000.0,115.0,6344.0,-1.0,51876.0,2370.0,475940.0,5000.0,2.0,41000.0,13617.0,29805.0,1569179.0,34230.0
2010,,125471.0,27183.0,20.0,69185.0,13123.0,18390.0,77670.0,23190.0,203420.0,,,384683.0,27225.0,243.0,36000.0,174.0,15070.0,12677.0,67.0,280000.0,50656.0,66145.0,4700.0,494.0,3000.0,448431.0,48299.0,104102.0,172207.0,1273020.0,1200.0,2809.0,8000.0,990.0,239059.0,3000.0,41463.0,396.0,2079280.0,6763.0,1331.0,30.0,22.0,126.0,47000.0,11271.0,,36907.0,37.0,2919.0,,73.0,924.0,47000.0,15360.0,27154.0,11241.0,324570.0,7402.0,32394.0,580.0,31804.0,-1.0,-1.0,25000.0,,370.0,40000.0,132.0,6362.0,-1.0,70504.0,2406.0,447100.0,5024.0,10.0,63440.0,13637.0,30386.0,1632363.0,35265.0
2011,,120750.0,22694.0,23.0,83304.0,17530.0,14360.0,75694.0,22716.0,510472.0,,,337505.0,27912.0,248.0,37000.0,176.0,12000.0,8295.0,65.0,283000.0,49703.0,66211.0,5326.0,650.0,3088.0,438225.0,42599.0,150841.0,181735.0,1482180.0,1190.0,3000.0,9000.0,973.0,175251.0,2106.0,42292.0,394.0,1902000.0,3325.0,1225.0,27.0,22.0,38.0,47000.0,12100.0,,33768.0,34.0,3013.0,,73.0,583.0,46114.0,15557.0,25649.0,10484.0,191500.0,9121.0,38630.0,614.0,26646.0,-1.0,-1.0,24000.0,,419.0,40000.0,251.0,7778.0,-1.0,71308.0,2410.0,437000.0,5186.0,5.0,64576.0,13645.0,64919.0,1594051.0,30240.0
2012,,165575.0,24568.0,26.0,85000.0,12007.0,15560.0,70976.0,23048.0,651735.0,750000.0,,239532.0,28500.0,250.0,37000.0,180.0,10995.0,11319.0,63.0,207000.0,48784.0,48102.0,6000.0,160.0,4945.0,437811.0,36722.0,69875.0,133012.0,,1350.0,3000.0,10000.0,1000.0,218515.0,1611.0,40177.0,380.0,1706000.0,1552.0,831.0,27.0,21.0,3.0,47000.0,12000.0,,25115.0,50.0,3038.0,820260.0,83.0,660.0,41594.0,15681.0,25076.0,10409.0,499100.0,7089.0,58000.0,600.0,29206.0,-1.0,-1.0,25142.0,,423.0,40000.0,283.0,7988.0,-1.0,58892.0,2600.0,436980.0,5800.0,3.0,29324.0,14000.0,62013.0,1116000.0,37800.0
2013,,203449.0,25387.0,26.0,50000.0,10544.0,17145.0,81630.0,23193.0,859951.0,700000.0,,299724.0,29000.0,250.0,34118.0,184.0,10710.0,7424.0,61.0,207000.0,47898.0,44785.0,6000.0,160.0,3622.0,420154.0,35000.0,99500.0,96197.0,,625.0,3313.0,10000.0,1000.0,230473.0,2655.0,42000.0,380.0,1678190.0,482.0,1704.0,25.0,21.0,1.0,47217.0,12000.0,,25104.0,50.0,3070.0,2157540.0,101.0,529.0,42841.0,15805.0,23184.0,10536.0,526900.0,8074.0,36856.0,620.0,24785.0,-1.0,-1.0,15000.0,,427.0,40000.0,250.0,1582.0,-1.0,63642.0,2600.0,418450.0,6000.0,1.0,22857.0,14000.0,70186.0,1143200.0,38430.0
2014,,506095.0,26260.0,25.0,60000.0,4539.0,14474.0,82698.0,22804.0,928243.0,580000.0,,420494.0,29410.0,260.0,34248.0,186.0,12080.0,18190.0,59.0,207200.0,47043.0,42547.0,5699.0,1245.0,3600.0,431224.0,42000.0,108021.0,131576.0,,700.0,4630.0,10000.0,1050.0,421562.0,5346.0,45000.0,390.0,1778000.0,433.0,2124.0,24.0,21.0,33.0,47244.0,12163.0,,28224.0,32.0,3098.0,2532000.0,77.0,604.0,43031.0,15930.0,28370.0,10513.0,559900.0,12530.0,54097.0,625.0,26315.0,-1.0,-1.0,15841.0,,418.0,48000.0,233.0,2074.0,-1.0,96318.0,2537.0,429100.0,5683.0,3.0,56266.0,14165.0,65000.0,1073200.0,37660.0
