,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,"China, Macao SAR",Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Faroe Islands,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1983,82908000.0,804000.0,38000.0,14500.0,48779.0,13030.0,1531415.0,24953.0,92820.0,1199171.0,42400.0,23688.0,743259.0,63000.0,136000.0,24556719.0,,26632.0,10445.0,2556084.0,3837700.0,5000.0,265042.0,18804.0,204502.0,3350.0,,97500.0,1208463.0,1385000.0,10200.0,,12900.0,,1136891.0,3176860.0,783500.0,,31662.0,1236058.0,176547.0,315100.0,2580000.0,37740.0,1739880.0,6000.0,3314000.0,938850.0,191000.0,,1691738.0,,1063167.0,1590.0,,13200.0,850.0,837.0,,27103.0,2793380.0,8372305.0,451970.0,114550.0,63779.0,1844653.0,13361138.0,50000.0,,1231406.0,170.0,0.0,116000.0,,690620.0,15164.0,852687.0,136650.0,434086.0,490645.0,735389.0,200770.0,8114.0,9000.0,,268000.0,711000.0,3522.0,5560.0,15465.0,174112.0,,,,150000.0,2700500.0,200.0,11200.0,26669.0,265.0,1330.0,656564.0,898000.0,225071.0,,76.0,1126930.0,861888.0,79033.0,754995.0,19109268.0,3000.0,,43100.0,3283.0,206055.0,389000.0,55000.0,,3521.0,2148.0,3810000.0,206000.0,410.0,860000.0,,5210391.0,,21595.0,963460.0,1400.0,545382.0,14787743.0,34472976.0,540500.0,771.0,2684000.0,,1400365.0,484300.0,5731000.0,1480644.0,15321100.0,15310000.0,715048.0,,35120.0,70380.0,,2188162.0,15689192.0,151350000.0,12800.0,16883800.0,50000.0,1840872.0,5411578.0,62400.0,625144.0,22000.0,6209345.0,,470000.0,2078941.0,104600.0,34720.0,1088000.0,41460.0,,,150.0,35088.0,172.0,2519200.0,661000.0,5291000.0,34.0,,152085799.0,145645.0,,285000.0,642080.0,12000.0,169246.0,95800.0,,334300.0,1011511.0,5561600.0,7097.0,88550.0,1287000.0,2442200.0,193000.0,5885000.0,,88910.0,2000.0,5009300.0,10360.0,3052000.0,531044.0,28175.0,2599.0,1558.0,959257.0,653700.0,680.0,5100.0,129700.0,929500.0,1488.0,3771472.0,146612.0,,426793.0,,,320000.0
1984,85515008.0,745100.0,39000.0,10702.0,71700.0,12490.0,731473.0,25407.0,93850.0,1210243.0,43600.0,23953.0,799333.0,66000.0,90000.0,24619960.0,,31106.0,10620.0,2793270.0,3952650.0,19459.0,302591.0,20400.0,247973.0,6200.0,,126000.0,1648416.0,1480000.0,17500.0,,12400.0,,1054598.0,3977927.0,789000.0,,24774.0,1552948.0,216677.0,321600.0,2457531.0,36288.0,1783950.0,6000.0,4178000.0,1307180.0,187960.0,,1641500.0,,1143599.0,1580.0,,13400.0,845.0,713.0,,27745.0,2866260.0,8098989.0,526080.0,93491.0,51566.0,1860719.0,19957088.0,36000.0,,1539880.0,125.0,0.0,53500.0,,1043150.0,14000.0,1120552.0,120700.0,554193.0,520920.0,611174.0,200310.0,8331.0,9000.0,,260000.0,923400.0,3525.0,5500.0,21410.0,211279.0,,,,135000.0,2868543.0,200.0,11050.0,26027.0,268.0,1350.0,688824.0,1032000.0,237313.0,,95.0,1326834.0,1024243.0,81704.0,763444.0,20125884.0,3000.0,,50600.0,3989.0,197628.0,399200.0,56000.0,,4666.0,2296.0,3810000.0,257200.0,420.0,905000.0,,6028557.0,,21260.0,890500.0,1400.0,665286.0,17007165.0,37437056.0,587000.0,174.0,2418000.0,,1436053.0,489400.0,6964000.0,1330383.0,15771200.0,16749000.0,739480.0,,39820.0,66600.0,,2377471.0,17010860.0,147575008.0,12500.0,19623600.0,44000.0,2014367.0,6673036.0,64300.0,679338.0,25000.0,6391000.0,,488700.0,2376662.0,119600.0,39184.0,1174000.0,42470.0,,,150.0,36979.0,112.0,2464700.0,870000.0,4731000.0,25.0,,148186602.0,158869.0,,253000.0,620180.0,16757.0,203850.0,107900.0,,321300.0,1138097.0,5709200.0,7097.0,101030.0,1389700.0,2567200.0,198000.0,7398000.0,,78972.0,2200.0,4971600.0,6712.0,3202600.0,1074955.0,45818.0,2388.0,2273.0,1160206.0,657700.0,690.0,5110.0,123000.0,897800.0,1553.0,4278788.0,143272.0,,417703.0,,,268725.0
1985,73009008.0,707700.0,39000.0,8862.0,75700.0,12780.0,1616938.0,33119.0,95900.0,1227240.0,43900.0,24061.0,855802.0,69500.0,85000.0,26067087.0,,31315.0,10645.0,2993790.0,3410880.0,12818.0,279979.0,21200.0,251805.0,7000.0,,113900.0,1830968.0,1580000.0,24633.0,,11344.0,,1028481.0,3449942.0,771000.0,,25115.0,1381467.0,223803.0,280400.0,2413171.0,34692.0,1725454.0,6000.0,4187000.0,1265740.0,130900.0,,1941070.0,,1263997.0,1580.0,,13700.0,940.0,533.0,,24756.0,2949100.0,8842953.0,560160.0,110000.0,64427.0,1841985.0,21053840.0,37000.0,,1490444.0,130.0,0.0,41000.0,,915645.0,13000.0,1100039.0,219100.0,509721.0,814700.0,550847.0,207570.0,7440.0,8800.0,,248000.0,817200.0,3533.0,5500.0,24150.0,203689.0,,,,150000.0,2964538.0,200.0,10900.0,22628.0,271.0,1400.0,611170.0,1108000.0,344672.0,,84.0,1276693.0,996714.0,83805.0,789915.0,19390903.0,3000.0,,45500.0,4164.0,185895.0,410000.0,57000.0,,3883.0,2444.0,3717000.0,235400.0,400.0,975000.0,,5975258.0,,21289.0,815400.0,1360.0,669759.0,16906348.0,36546144.0,662000.0,195.0,2561000.0,,1459129.0,486000.0,7787000.0,1362049.0,16451900.0,17183000.0,760955.0,,40010.0,62540.0,,2405542.0,19108008.0,134980000.0,12100.0,19860400.0,54000.0,2145082.0,7149605.0,71800.0,679848.0,28000.0,6631200.0,,440100.0,2569736.0,148600.0,42007.0,1218000.0,42580.0,,,150.0,48755.0,96.0,2410700.0,686000.0,4531565.0,23.0,,135531247.0,111896.0,,243000.0,843880.0,26199.0,223293.0,111000.0,,315300.0,1042196.0,5886100.0,7202.0,99230.0,1705529.0,2750100.0,200000.0,6892000.0,,82900.0,2000.0,4906100.0,6069.0,4100450.0,1224517.0,60511.0,2178.0,1364.0,1088661.0,644140.0,692.0,5400.0,131000.0,786300.0,1561.0,4045940.0,138713.0,,439331.0,,,334637.0
1986,87186000.0,773200.0,39000.0,7320.0,56230.0,14490.0,1476644.0,30000.0,96850.0,1231472.0,45100.0,24148.0,833381.0,72000.0,110000.0,28356714.0,,31332.0,10700.0,2761291.0,3539950.0,16578.0,281200.0,21900.0,246190.0,12620.0,,132800.0,1686468.0,1640000.0,27671.0,,9776.0,,1022088.0,3512322.0,757000.0,,23571.0,1267673.0,192857.0,409000.0,2651588.0,32930.0,2346992.0,6000.0,4929500.0,1207530.0,174900.0,,1699080.0,,1613346.0,1535.0,,14000.0,980.0,358.0,,27990.0,3246340.0,8764457.0,502720.0,110000.0,74956.0,1714770.0,18124016.0,38700.0,,1645382.0,130.0,0.0,99000.0,,798122.0,14000.0,1129471.0,235600.0,528782.0,811660.0,494897.0,211060.0,14024.0,8600.0,,238000.0,742900.0,3121.0,5500.0,17890.0,216256.0,,,,170000.0,2964077.0,200.0,11000.0,26128.0,273.0,1400.0,619770.0,1078000.0,311388.0,,134.0,1246536.0,965336.0,86064.0,850442.0,15374715.0,3500.0,,46000.0,3000.0,170462.0,446500.0,59000.0,,2514.0,2692.0,3727000.0,238600.0,300.0,1003000.0,,5175892.0,,20810.0,822219.0,1360.0,526047.0,16173982.0,39037408.0,572000.0,260.0,2766000.0,,1444362.0,490000.0,7149000.0,1249704.0,17052930.0,18099000.0,743454.0,17.0,34930.0,61250.0,,2571677.0,16972820.0,131485008.0,11500.0,16715100.0,62000.0,2234185.0,6856615.0,74087.0,675164.0,30000.0,5186600.0,,398400.0,2648951.0,125800.0,43041.0,1336000.0,42600.0,,,150.0,92944.0,98.0,2564100.0,619000.0,4862595.0,24.0,,131980205.0,144557.0,,226000.0,738350.0,22526.0,170570.0,115100.0,,324500.0,982405.0,6209600.0,7207.0,99243.0,1647360.0,2623900.0,202000.0,6412000.0,,80710.0,2500.0,5146400.0,5691.0,4000300.0,1212676.0,59502.0,2269.0,1640.0,1076287.0,671035.0,652.0,5500.0,132000.0,660949.0,1548.0,4206364.0,137284.0,,491489.0,,,359678.0
1987,75908000.0,490500.0,39000.0,8314.0,45128.0,10868.0,1285491.0,31000.0,99000.0,1244047.0,46200.0,24142.0,728329.0,73000.0,89000.0,26808720.0,,30612.0,10730.0,3032810.0,3688295.0,18093.0,291370.0,22200.0,253182.0,22900.0,,147588.0,1810053.0,1680000.0,35700.0,,9338.0,,1028141.0,3072268.0,755000.0,,20387.0,1080443.0,200302.0,334100.0,2210000.0,31416.0,2347751.0,6000.0,4923050.0,957690.0,152500.0,,1690220.0,,1673509.0,1540.0,,14200.0,1016.0,235.0,,25287.0,3004550.0,7558961.0,538110.0,122000.0,82870.0,1617450.0,19581920.0,58050.0,,1437665.0,130.0,0.0,75000.0,,733934.0,15000.0,957442.0,190600.0,489803.0,904610.0,526572.0,219675.0,14074.0,8400.0,,217000.0,657700.0,3334.0,5500.0,17620.0,119403.0,,,,188000.0,3608936.0,150.0,10900.0,25476.0,277.0,1400.0,651830.0,1076452.0,297246.0,,145.0,1311252.0,1019882.0,86457.0,895403.0,19675895.0,3500.0,,69000.0,2871.0,213106.0,469000.0,62000.0,,4317.0,2840.0,3832000.0,239800.0,275.0,1027000.0,,5603429.0,,21600.0,746568.0,1340.0,507196.0,17058143.0,36252208.0,584000.0,304.0,2843200.0,,1448775.0,492400.0,7500000.0,992869.0,17573590.0,19254000.0,787865.0,15.0,27450.0,60260.0,,2642834.0,18189460.0,145655008.0,11200.0,19045300.0,70000.0,2134047.0,7477528.0,78309.0,633049.0,35000.0,4141500.0,,370300.0,2721306.0,168200.0,44000.0,1368500.0,42700.0,,,150.0,71664.0,40.0,2465100.0,697000.0,4960000.0,17.0,,146181855.0,128873.0,,238000.0,780942.0,61741.0,186465.0,117200.0,,336500.0,879497.0,6022600.0,7082.0,97922.0,1971848.0,2605300.0,206000.0,6760000.0,,78700.0,3000.0,5439000.0,7450.0,4300200.0,1332790.0,30596.0,1660.0,1600.0,1056462.0,700810.0,1670.0,5620.0,132500.0,588912.0,1542.0,4342835.0,135487.0,,315727.0,,,425586.0
1988,62705008.0,854500.0,38000.0,9653.0,36353.0,16000.0,1415093.0,31100.0,101750.0,1295310.0,48400.0,23047.0,812005.0,73500.0,60000.0,24783692.0,,27415.0,10840.0,2721640.0,3974700.0,10289.0,279900.0,24609.0,235999.0,21100.0,,102956.0,1822903.0,1710000.0,36688.0,,7376.0,,999272.0,3658674.0,750000.0,,18112.0,1408705.0,247585.0,336600.0,1935333.0,30877.0,1443837.0,6000.0,5317050.0,1282820.0,166200.0,,1409500.0,,1309152.0,1515.0,,14400.0,1025.0,128.0,,27691.0,3023300.0,7578165.0,709950.0,127000.0,105700.0,1833195.0,19518368.0,57750.0,,1846611.0,142.0,0.0,356000.0,,935117.0,14000.0,1246049.0,196770.0,465185.0,898800.0,419694.0,219140.0,17113.0,7100.0,,218000.0,836400.0,3393.0,5500.0,14877.0,127808.0,,,,180000.0,4028680.0,114.0,10850.0,23880.0,280.0,1400.0,673011.0,1124750.0,229279.0,,135.0,1365976.0,1086076.0,83509.0,879546.0,22424992.0,3500.0,,49400.0,5489.0,272242.0,493500.0,63000.0,,2189.0,3048.0,3735000.0,217000.0,360.0,1009000.0,,4574216.0,,21140.0,760857.0,1220.0,484988.0,18367894.0,34706528.0,666000.0,361.0,3052930.0,,1492553.0,485200.0,6775000.0,984918.0,18153790.0,25360000.0,815212.0,8.0,27550.0,59780.0,,2965165.0,16668040.0,139210008.0,11700.0,20720100.0,77300.0,1996632.0,6742496.0,55000.0,653181.0,38000.0,3621000.0,,482600.0,2767020.0,143800.0,44543.0,1403800.0,42500.0,,,150.0,71453.0,111.0,2352800.0,671000.0,5177000.0,23.0,,139630062.0,135609.0,,253500.0,876132.0,47921.0,203070.0,118800.0,,357800.0,1001044.0,5718800.0,7044.0,102557.0,2072268.0,3470900.0,210000.0,6899000.0,,77900.0,3500.0,5087880.0,5193.0,4350230.0,1355982.0,43357.0,1550.0,1540.0,1070257.0,737580.0,2867.0,5830.0,133800.0,666430.0,1547.0,4437906.0,135322.0,,357677.0,,,500500.0
1989,72205008.0,981300.0,38000.0,4899.0,33797.0,31655.0,1670628.0,33800.0,104600.0,1243310.0,49200.0,22250.0,830725.0,73500.0,97000.0,26637926.0,,36899.0,11020.0,2876400.0,4384700.0,8000.0,283200.0,29454.0,198164.0,20150.0,,155500.0,1625915.0,1800000.0,37232.0,,7690.0,,1149639.0,3167145.0,765644.0,,17268.0,1333857.0,253788.0,370500.0,2361422.0,31163.0,2033039.0,6000.0,5778050.0,1179400.0,191900.0,,1406700.0,,1387591.0,1355.0,,14000.0,1122.0,84.0,,29825.0,3136200.0,7640479.0,783910.0,131000.0,139387.0,1633218.0,17114976.0,58222.0,,2026091.0,142.0,0.0,101000.0,,888562.0,17500.0,1238318.0,236084.0,495162.0,1000700.0,357493.0,231360.0,13032.0,6700.0,,203000.0,770000.0,3481.0,5500.0,20705.0,140533.0,,,,179000.0,4111363.0,106.0,10750.0,19361.0,285.0,1400.0,693632.0,1310975.0,206198.0,,161.0,1336960.0,1053760.0,73069.0,944880.0,24385532.0,3781.0,,49800.0,5039.0,249860.0,660000.0,63000.0,,2260.0,3215.0,3825000.0,195422.0,360.0,1050000.0,,5407219.0,,20655.0,754270.0,1250.0,502095.0,20220990.0,34390480.0,598000.0,285.0,2970000.0,,1440362.0,480200.0,5416563.0,1221720.0,18761670.0,27832000.0,756008.0,8.0,27500.0,58600.0,,2566143.0,17321728.0,140887016.0,11500.0,20960600.0,72000.0,2059409.0,6855616.0,148090.0,690200.0,45000.0,4420000.0,,455100.0,2701253.0,225800.0,47631.0,1398300.0,42500.0,,,150.0,75202.0,118.0,2467800.0,554000.0,5474171.0,19.0,,141244869.0,85054.0,,217000.0,926589.0,26795.0,188250.0,122350.0,,370800.0,845466.0,5631700.0,7092.0,93597.0,1838010.0,2619900.0,210000.0,6266000.0,,77100.0,3800.0,4825290.0,6416.0,4061080.0,1193584.0,23534.0,1440.0,1480.0,1174778.0,768170.0,1973.0,5830.0,135000.0,590260.0,1550.0,4557472.0,133896.0,,553456.0,,,433500.0
1990,63607648.0,881400.0,39000.0,4631.0,46375.0,31655.0,1627941.0,28800.0,107350.0,1252215.0,50300.0,23948.0,1006411.0,94200.0,80000.0,27407542.0,,36050.0,11535.0,3004400.0,4512133.0,8500.0,272400.0,29595.0,232276.0,19500.0,,131110.0,1861988.0,1798899.0,63638.0,,7605.0,,955358.0,2533822.0,768788.0,,51296.0,1228953.0,232142.0,398200.0,2188300.0,26282.0,2515965.0,6316.0,4409038.0,1186100.0,188600.0,,1450214.0,,1371028.0,1410.0,,14218.0,1050.0,45.0,,32648.0,3160000.0,8618972.0,814810.0,145000.0,142500.0,1577367.0,14471000.0,55730.0,,2019754.0,149.0,-1.0,105000.0,,835333.0,17000.0,1482524.0,241400.0,495134.0,808541.0,330240.0,218220.0,17380.0,8041.0,,224000.0,712400.0,3548.0,6053.0,18825.0,160127.0,,,,217000.0,3656578.0,122.0,10700.0,18294.0,290.0,1450.0,625749.0,1314402.0,209353.0,,126.0,1456366.0,1183966.0,59726.0,1135223.0,20817169.0,1844.0,,51500.0,3983.0,303668.0,703000.0,66000.0,,2884.0,2995.0,4721657.0,179300.0,300.0,1062000.0,,5373467.0,,20437.0,828145.0,1124.0,526440.0,18726172.0,36312784.0,681415.0,276.0,3292000.0,,1465377.0,429400.0,4754415.0,802209.0,19518178.0,33595008.0,758722.0,15.0,20850.0,57300.0,,2024105.0,18812888.0,141024000.0,11624.0,20984300.0,69491.0,2666749.0,7036200.0,188462.0,617680.0,45093.0,3185624.0,,486586.0,2695216.0,194600.0,43917.0,1413400.0,29472.0,,,157.0,84647.0,116.0,2320000.0,605000.0,5337000.0,19.0,,141354540.0,61698.0,,215500.0,903400.0,89655.0,199226.0,128439.0,,375900.0,793537.0,5557800.0,7763.0,92664.0,1840902.0,2028270.0,212000.0,6467000.0,,76400.0,5240.0,4570100.0,6691.0,4301000.0,1103926.0,15940.0,2142.0,1441.0,1410684.0,797775.0,1600.0,6047.0,224400.0,542520.0,1689.0,4685380.0,120698.0,,432740.0,,,445009.0
1991,64837504.0,672100.0,38000.0,5270.0,26605.0,31655.0,1921046.0,41100.0,109300.0,1261409.0,49000.0,9356.0,902595.0,100600.0,85966.0,27643547.0,,40026.0,10960.0,2829373.0,4130514.0,15131.0,276000.0,28891.0,245447.0,12870.0,,96500.0,2024786.0,1846000.0,76525.0,,5419.0,,1052356.0,2712561.0,773500.0,,63394.0,1127153.0,242265.0,451626.0,2525383.0,27455.0,2611746.0,5635.0,9630273.0,1029100.0,181800.0,,1909500.0,,1449033.0,1427.0,,,1005.0,30.0,,24816.0,3182989.0,8194121.0,879030.0,148000.0,167097.0,1719440.0,10584000.0,63050.0,,2258739.0,152.0,-1.0,110000.0,,850671.0,17700.0,1461785.0,269108.0,528252.0,1077350.0,340519.0,177228.0,15947.0,7710.0,,223000.0,710500.0,3608.0,6768.0,17385.0,157445.0,,,,220000.0,2670379.0,130.0,10500.0,22810.0,295.0,1480.0,725308.0,1381263.0,219588.0,,122.0,1418806.0,1142806.0,66725.0,1076093.0,19835078.0,1751.0,,53300.0,3134.0,231080.0,748000.0,67000.0,,3402.0,3181.0,3879056.0,165900.0,280.0,1040000.0,,5221580.0,,19775.0,891132.0,812.0,471732.0,18835617.0,29038128.0,583357.0,300.0,3197800.0,,1455089.0,386300.0,5467127.0,791742.0,20247700.0,44039000.0,640589.0,17.0,20540.0,46631.0,,2289659.0,19453958.0,140275016.0,11712.0,21895300.0,65869.0,2467458.0,6949201.0,170492.0,690446.0,50000.0,1872767.0,-1.0,415136.0,2740543.0,167360.0,44395.0,1449100.0,21039.0,,,206.0,39211.0,111.0,2230950.0,571000.0,5268000.0,98.0,,140615815.0,63900.0,,273000.0,1094195.0,61511.0,256360.0,131711.0,,388305.0,789979.0,5428500.0,7250.0,103791.0,2034077.0,2188887.0,215000.0,6267000.0,,139304.0,5300.0,4877200.0,5353.0,4600900.0,1168885.0,16255.0,1837.0,1425.0,1321200.0,840750.0,500.0,5344.0,227600.0,507857.0,1646.0,4844694.0,102094.0,,497604.0,,,317456.0
1992,,673200.0,36000.0,4934.0,19454.0,33486.0,1437978.0,40481.0,112600.0,1270340.0,43200.0,9291.0,831552.0,102254.0,78525.0,25171971.0,,53160.0,10820.0,3607400.0,4068654.0,11200.0,336600.0,30008.0,287141.0,7665.0,310773.0,78500.0,2662850.0,2081000.0,96530.0,,9819.0,137682.0,1055859.0,2626991.0,794043.0,,56983.0,1212242.0,267459.0,412500.0,,23917.0,2708267.0,5852.0,9195678.0,1252900.0,197400.0,2569700.0,1772500.0,320000.0,1597745.0,1430.0,,,980.0,30.0,35000.0,22708.0,3126943.0,7831170.0,873860.0,150000.0,170738.0,1849510.0,11257730.0,66590.0,1167400.0,2202644.0,156.0,-1.0,226000.0,322427.0,1030090.0,24000.0,1774989.0,279733.0,479160.0,1157520.0,340265.0,227857.0,15369.0,7600.0,8984000.0,225000.0,841000.0,3654.0,6694.0,20175.0,179722.0,210800.0,1079000.0,38329660.0,218000.0,2677318.0,125.0,10180.0,22819.0,298.0,1521.0,675050.0,1271688.0,223891.0,,139.0,1492672.0,1156072.0,65347.0,1212911.0,20511871.0,3584.0,,55100.0,4330.0,207085.0,761158.0,72000.0,167400.0,4291.0,3382.0,3365019.0,119000.0,224.0,1155000.0,156429.0,5215961.0,,21860.0,900911.0,759.0,582456.0,19703890.0,23387744.0,516107.0,285.0,3403600.0,669100.0,1460254.0,368700.0,6679361.0,1040910.0,20725600.0,50196000.0,658921.0,20.0,21090.0,55953.0,,1833414.0,19841630.0,146784008.0,11778.0,25158200.0,69680.0,2430409.0,7641000.0,199247.0,850542.0,55000.0,2601648.0,-1.0,510664.0,2727924.0,215000.0,46686.0,1485600.0,14040.0,,,208.0,58191.0,215.0,2418377.0,642000.0,5069000.0,60.0,365300.0,147124497.0,94500.0,807000.0,294500.0,930864.0,48584.0,210000.0,147400.0,362000.0,401100.0,738256.0,5334400.0,6858.0,123527.0,1840055.0,2044520.0,195000.0,7814000.0,156000.0,140774.0,5400.0,5420200.0,6590.0,4600900.0,1022200.0,15852.0,2404.0,1624.0,1334427.0,850630.0,3000.0,5700.0,241600.0,440922.0,1691.0,5125207.0,104854.0,480079.0,566237.0,,20276816.0,329000.0
1993,,777200.0,28000.0,5640.0,21539.0,36744.0,1504095.0,39100.0,110600.0,1282100.0,40281.0,9289.0,967228.0,103603.0,101527.0,25018403.0,,49980.0,10639.0,3315800.0,4905030.0,8900.0,430100.0,31162.0,313178.0,8650.0,725965.0,60100.0,2402995.0,2060000.0,167244.0,,11042.0,107763.0,1003000.0,,767500.0,,76601.0,1057411.0,180387.0,360710.0,,16062.0,3221965.0,6068.0,9928481.0,1361000.0,201400.0,2296300.0,1626559.0,325000.0,1272345.0,1402.0,856689.0,,900.0,26.0,32000.0,25255.0,3255000.0,7572784.0,863300.0,154480.0,162422.0,1817555.0,12645520.0,68258.0,1271700.0,2375870.0,159.0,-1.0,116302.0,414000.0,933012.0,27000.0,1740495.0,266300.0,586227.0,1065220.0,299120.0,226060.0,7579.0,7553.0,11644000.0,227000.0,859000.0,3657.0,6620.0,14817.0,213548.0,248600.0,1772600.0,37650368.0,199000.0,2756481.0,120.0,7700.0,23141.0,300.0,1508.0,659024.0,1199332.0,237904.0,124000.0,149.0,1566875.0,1136775.0,65880.0,1308447.0,20363000.0,3657.0,3517544.0,55307.0,1884.0,214868.0,809000.0,72500.0,147000.0,5760.0,3592.0,3642554.0,161300.0,200.0,538000.0,156345.0,3860490.0,,20509.0,912258.0,720.0,512533.0,20504042.0,36270544.0,502242.0,274.0,,538600.0,1462748.0,363281.0,5859700.0,904646.0,19950864.0,53265000.0,692732.0,-1.0,20550.0,73623.0,,2417504.0,19947920.0,163715000.0,11854.0,25107300.0,70680.0,2691360.0,7698500.0,201107.0,708988.0,60000.0,3708903.0,-1.0,446960.0,2769466.0,405832.0,47786.0,1449100.0,12506.0,,2395810.0,209.0,55099.0,100.0,2115526.0,569000.0,5417000.0,57.0,472400.0,164014320.0,66490.0,646927.0,305000.0,894210.0,78758.0,202940.0,162700.0,308300.0,373600.0,885833.0,4912600.0,6528.0,140178.0,1871529.0,2525471.0,200000.0,7072000.0,152200.0,145244.0,5500.0,5114800.0,5350.0,4650910.0,1028705.0,13443.0,2767.0,1703.0,1256631.0,881565.0,5000.0,4200.0,283230.0,454240.0,1736.0,5044324.0,119083.0,507898.0,357079.0,,21009000.0,297614.0
1994,,725600.0,32000.0,5431.0,31797.0,27798.0,1585289.0,39200.0,115124.0,1239350.0,39500.0,9481.0,1042971.0,104764.0,88918.0,27828364.0,,115013.0,10553.0,3676600.0,4934556.0,11144.0,443800.0,28982.0,330314.0,7736.0,474700.0,54000.0,2302710.0,2586000.0,238067.0,-1.0,17400.0,133637.0,1000000.0,,743059.0,,67795.0,945682.0,200760.0,362437.0,,14759.0,3184840.0,6285.0,8872895.0,1062800.0,137850.0,2040200.0,1211000.0,255000.0,1352651.0,1169.0,399078.0,,814.0,24.0,30000.0,24860.0,3320000.0,7992503.0,904913.0,175000.0,224535.0,1864990.0,10635400.0,64932.0,1044900.0,2447180.0,160.0,-1.0,119000.0,417200.0,906716.0,32000.0,1358674.0,323117.0,600279.0,715936.0,281426.0,278180.0,11375.0,7700.0,8241000.0,229000.0,634000.0,3681.0,6547.0,18600.0,181292.0,296900.0,1096400.0,33827620.0,210000.0,2626045.0,124.0,7281.0,16233.0,298.0,1512.0,673228.0,1381792.0,264263.0,125845.0,143.0,1636859.0,1193059.0,67236.0,1436098.0,19280034.0,1343.0,3736338.0,55103.0,3545.0,259501.0,796744.0,75000.0,134000.0,7088.0,3634.0,3490189.0,113300.0,117.0,765000.0,127588.0,3895983.0,,20662.0,868435.0,639.0,621619.0,18780326.0,23057540.0,532417.0,270.0,,562991.0,1438933.0,341686.0,5463000.0,736471.0,20212061.0,55681000.0,786047.0,-1.0,20619.0,62990.0,,2722664.0,21794670.0,156083391.0,11981.0,24641900.0,71831.0,2793312.0,7088000.0,202590.0,598756.0,70000.0,2946721.0,-1.0,471380.0,2829711.0,418479.0,48817.0,1262722.0,7537.0,,1231035.0,210.0,88889.0,108.0,2037917.0,642000.0,4577000.0,48.0,567100.0,156364934.0,56710.0,844000.0,324000.0,1050396.0,89700.0,170700.0,171954.0,310900.0,379788.0,593720.0,5147000.0,6449.0,136876.0,1600411.0,2943657.0,210000.0,6542000.0,150300.0,147714.0,5550.0,4587100.0,4873.0,4350150.0,1012720.0,12222.0,3217.0,1828.0,1297758.0,954490.0,12500.0,5000.0,290600.0,439884.0,1781.0,5185859.0,103608.0,563285.0,497183.0,,16102000.0,307000.0
