,"China, Taiwan Province of",Niue,Zambia,Tonga,Syrian Arab Republic,Brazil,Nepal,Ethiopia,Denmark,Liberia,Greece,Bangladesh,Malawi,Eritrea,New Caledonia,Bahamas,Mongolia,Guatemala,Latvia,Slovenia,Croatia,Madagascar,Tajikistan,Tokelau,Luxembourg,Guinea,Botswana,Saudi Arabia,Fiji,Sweden,Pacific Islands Trust Territory,Equatorial Guinea,Switzerland,Sri Lanka,Azerbaijan,Central African Republic,Bosnia and Herzegovina,China,Colombia,Libya,Brunei Darussalam,Guinea-Bissau,Montenegro,Kazakhstan,Estonia,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Togo,Mali,Costa Rica,Seychelles,Germany,Melanesia,Georgia,Serbia and Montenegro,Cameroon,Grenada,Dominican Republic,Guadeloupe,El Salvador,Cook Islands,Canada,Spain,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,Antigua and Barbuda,New Zealand,Belize,Czechia,Faroe Islands,Nigeria,Egypt,Kyrgyzstan,Argentina,Kiribati,Democratic People's Republic of Korea,Cuba,Cabo Verde,Bahrain,Morocco,Ethiopia PDR,Gabon,USSR,Romania,Ecuador,Jordan,Mexico,Albania,Slovakia,Jamaica,Trinidad and Tobago,Polynesia,United Arab Emirates,Indonesia,Samoa,Thailand,Lithuania,Finland,Netherlands,Oman,Angola,Norway,Guam,Turkey,Burundi,"China, Hong Kong SAR",Belarus,Iceland,Myanmar,Burkina Faso,Saint Kitts and Nevis,Philippines,Martinique,Lao People's Democratic Republic,Australia,United Republic of Tanzania,Maldives,Tunisia,Zimbabwe,Yugoslav SFR,Republic of Korea,Australia & New Zealand,Papua New Guinea,Rwanda,Mozambique,Barbados,French Polynesia,Algeria,Senegal,Saint Lucia,Vanuatu,Haiti,Dominica,Belgium,Chad,Wallis and Futuna Islands,Lesotho,American Samoa,Comoros,Uruguay,Italy,Panama,Sudan (former),Armenia,Lebanon,Uzbekistan,Micronesia (Federated States of),Occupied Palestinian Territory,Chile,Portugal,Micronesia,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Uganda,Ukraine,Bolivia (Plurinational State of),Peru,Yemen,Czechoslovakia,Serbia,Malaysia,Israel,Malta,South Sudan,Namibia,Benin,United Kingdom,Japan,Bermuda,Sao Tome and Principe,Venezuela (Bolivarian Republic of),Cyprus,Guyana,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Somalia,Pakistan,Kuwait,French Guiana,Suriname,Cambodia,Timor-Leste,Paraguay,India,Austria,Niger,Bhutan,Congo,Qatar,Cayman Islands,Honduras,Puerto Rico,Viet Nam,Ireland,Côte d'Ivoire,Gambia,Turkmenistan,Solomon Islands,South Africa,Singapore,Sierra Leone,Réunion,Montserrat,Ghana,Mauritania,Swaziland,Republic of Moldova,Belgium-Luxembourg
2004,206018.0,59105.0,55628.0,113801.0,198412.0,140855.0,105242.0,81342.0,397415.0,67214.0,207897.0,137902.0,139822.0,28553.0,52075.0,37636.0,88327.0,198368.0,128507.0,250988.0,153997.0,55197.0,183006.0,132820.0,350299.0,64525.0,84608.0,260589.0,100632.0,309147.0,-1.0,33397.0,394976.0,97509.0,141416.0,36899.0,103295.0,187184.0,129678.0,195000.0,47577.0,77119.0,-1.0,134481.0,106140.0,176838.0,58489.0,253210.0,454162.0,69067.0,169109.0,142985.0,147611.0,441756.0,81145.0,113481.0,109872.0,59370.0,48647.0,89548.0,77171.0,139960.0,222143.0,304861.0,269867.0,176471.0,162581.0,142143.0,45882.0,423453.0,124293.0,239561.0,140035.0,96344.0,248917.0,159938.0,231246.0,79675.0,111409.0,79372.0,155912.0,179913.0,240589.0,-1.0,57439.0,-1.0,166540.0,60695.0,365455.0,241242.0,149346.0,157637.0,162036.0,87214.0,70440.0,262593.0,145261.0,50738.0,201644.0,128802.0,226886.0,456832.0,276786.0,100354.0,279430.0,148734.0,268125.0,68452.0,101010.0,195459.0,160000.0,116173.0,65477.0,34199.0,66937.0,96028.0,80290.0,361839.0,42771.0,40311.0,154959.0,50230.0,-1.0,236829.0,377094.0,76815.0,62942.0,61647.0,162193.0,119555.0,203585.0,71195.0,39790.0,82692.0,40594.0,96470.0,483955.0,90826.0,102257.0,163682.0,35805.0,51327.0,129999.0,249740.0,90523.0,70465.0,161509.0,255441.0,171793.0,89772.0,292038.0,189750.0,156013.0,88746.0,92764.0,196266.0,187159.0,114742.0,93054.0,79881.0,133386.0,63168.0,112515.0,117293.0,-1.0,-1.0,163523.0,354689.0,207118.0,-1.0,84992.0,128049.0,424781.0,277707.0,227629.0,91433.0,129487.0,243742.0,76499.0,186855.0,420120.0,242162.0,78989.0,-1.0,95720.0,173466.0,272895.0,49216.0,180702.0,133233.0,38619.0,174365.0,190742.0,316117.0,158053.0,113479.0,89829.0,80000.0,34444.0,67551.0,86902.0,123286.0,415188.0,77861.0,30577.0,60000.0,136249.0,272709.0,94436.0,64239.0,184445.0,34097.0,107620.0,22984.0,48720.0,91920.0,-1.0
2005,201041.0,58687.0,55895.0,113644.0,206237.0,140695.0,108326.0,78089.0,394100.0,66536.0,184248.0,142966.0,115805.0,29798.0,51851.0,38079.0,84801.0,209715.0,145942.0,229486.0,144638.0,73367.0,196227.0,132858.0,317911.0,65861.0,91475.0,243565.0,96612.0,311070.0,-1.0,34809.0,387690.0,96368.0,153215.0,37178.0,110905.0,181688.0,125947.0,157629.0,49510.0,76266.0,-1.0,150137.0,150802.0,197372.0,56380.0,258776.0,422227.0,70083.0,165406.0,84089.0,139107.0,419798.0,79932.0,108613.0,115619.0,80153.0,47233.0,75852.0,106472.0,142181.0,219702.0,283767.0,267954.0,150000.0,158431.0,144771.0,47667.0,414265.0,101061.0,280835.0,140165.0,97763.0,240708.0,150370.0,222413.0,78373.0,111778.0,71600.0,153692.0,50183.0,237043.0,-1.0,57638.0,-1.0,131035.0,58909.0,354944.0,257284.0,167061.0,157672.0,156301.0,77584.0,72105.0,262593.0,148869.0,50837.0,170946.0,120987.0,256990.0,434423.0,284211.0,95630.0,231107.0,148106.0,265035.0,65593.0,103312.0,177299.0,184000.0,122139.0,68859.0,29878.0,69157.0,94115.0,95022.0,343854.0,50652.0,38719.0,123604.0,50482.0,-1.0,235791.0,361040.0,75625.0,72980.0,45363.0,148523.0,120033.0,216267.0,114228.0,38516.0,81481.0,39673.0,95049.0,428135.0,105378.0,100965.0,164104.0,39377.0,51232.0,145919.0,248627.0,104837.0,74652.0,164498.0,259520.0,185541.0,89662.0,322794.0,197843.0,134156.0,88044.0,186161.0,176293.0,181658.0,121412.0,96878.0,82455.0,128388.0,63512.0,113908.0,126845.0,-1.0,-1.0,176085.0,353766.0,238024.0,-1.0,85478.0,121033.0,435153.0,273416.0,212019.0,89975.0,129909.0,245781.0,73211.0,156448.0,419307.0,254693.0,78951.0,-1.0,96095.0,176397.0,272895.0,49901.0,187273.0,147903.0,37017.0,158642.0,196803.0,343985.0,153495.0,89797.0,89931.0,94054.0,32736.0,65759.0,85103.0,132073.0,346780.0,78303.0,30919.0,58333.0,133743.0,263572.0,97648.0,59190.0,153548.0,35058.0,106306.0,23112.0,48120.0,105440.0,-1.0
2006,213330.0,58622.0,54374.0,114170.0,217677.0,144942.0,119004.0,77712.0,352642.0,62683.0,198377.0,139362.0,152733.0,30068.0,50795.0,37793.0,101716.0,200176.0,122151.0,180760.0,163810.0,73525.0,198508.0,132896.0,276454.0,67337.0,95628.0,242031.0,92156.0,276011.0,-1.0,36403.0,323649.0,97491.0,149497.0,37314.0,100915.0,171266.0,126990.0,195440.0,51400.0,71613.0,130448.0,153850.0,133394.0,214031.0,51269.0,249942.0,401909.0,67236.0,203809.0,87505.0,139828.0,365680.0,79831.0,73991.0,-1.0,81691.0,45617.0,77977.0,104263.0,139623.0,222102.0,321821.0,286208.0,150000.0,176444.0,140859.0,47784.0,394755.0,111899.0,230525.0,140293.0,104267.0,220306.0,154716.0,226029.0,77886.0,108112.0,72700.0,153171.0,130000.0,262429.0,-1.0,58204.0,-1.0,141860.0,56687.0,303198.0,249543.0,170745.0,143104.0,168220.0,78390.0,72114.0,262593.0,152288.0,51698.0,209144.0,79083.0,205607.0,400488.0,283737.0,101958.0,272042.0,148529.0,278467.0,69591.0,106250.0,191956.0,200000.0,127682.0,91057.0,34811.0,71570.0,93167.0,102918.0,353061.0,50579.0,42857.0,146586.0,51227.0,-1.0,225705.0,364046.0,76104.0,70134.0,66156.0,156062.0,121373.0,220689.0,77385.0,40062.0,81818.0,42194.0,92196.0,385452.0,67400.0,100154.0,164612.0,39097.0,51140.0,135250.0,244121.0,123944.0,69205.0,163418.0,200034.0,194141.0,89535.0,298109.0,217328.0,142771.0,87915.0,142711.0,150394.0,171184.0,130207.0,98136.0,77702.0,133199.0,62903.0,115060.0,126876.0,-1.0,110181.0,185508.0,306190.0,225000.0,-1.0,84009.0,126545.0,415887.0,262135.0,206674.0,74673.0,133591.0,295000.0,74141.0,157758.0,424205.0,257472.0,77847.0,-1.0,96216.0,138937.0,272895.0,49926.0,187333.0,208800.0,41455.0,154640.0,196716.0,298641.0,148136.0,91868.0,91511.0,103333.0,33157.0,66245.0,85391.0,139043.0,332922.0,76591.0,31263.0,55556.0,136038.0,268993.0,110110.0,59963.0,145818.0,36297.0,108424.0,23397.0,49364.0,109462.0,-1.0
2007,203387.0,61818.0,54398.0,110569.0,183427.0,146097.0,115189.0,77088.0,385647.0,69920.0,204859.0,144505.0,169056.0,28819.0,48872.0,37936.0,99887.0,197299.0,159330.0,228469.0,170730.0,73519.0,218368.0,132934.0,318469.0,68445.0,99567.0,235025.0,78238.0,276629.0,-1.0,37111.0,417233.0,100662.0,154570.0,37743.0,93783.0,173494.0,135295.0,193333.0,52737.0,68227.0,104916.0,155794.0,172256.0,227358.0,45447.0,221693.0,454397.0,71359.0,200003.0,107649.0,149920.0,423470.0,79615.0,108113.0,-1.0,91142.0,44496.0,80606.0,104464.0,135200.0,227233.0,314574.0,286914.0,150400.0,179580.0,131087.0,48342.0,437688.0,101157.0,257150.0,140000.0,90441.0,261550.0,158947.0,225114.0,77037.0,106034.0,67600.0,153846.0,255231.0,247346.0,-1.0,59472.0,-1.0,136211.0,57655.0,274908.0,267150.0,188902.0,161893.0,161882.0,67746.0,72968.0,262593.0,154739.0,55793.0,227212.0,109110.0,256996.0,437884.0,284232.0,103089.0,229386.0,145143.0,278415.0,69275.0,107143.0,211948.0,182584.0,134873.0,69217.0,36046.0,74966.0,77448.0,140254.0,355095.0,56153.0,43227.0,142566.0,50910.0,-1.0,223217.0,375049.0,76940.0,61423.0,54417.0,111732.0,121745.0,189927.0,56336.0,40103.0,81901.0,39965.0,92435.0,469491.0,68832.0,100169.0,166071.0,38468.0,51358.0,122115.0,255870.0,126782.0,62439.0,184719.0,255922.0,212113.0,86857.0,299894.0,150549.0,148807.0,86036.0,150754.0,214617.0,173441.0,128992.0,96281.0,78304.0,131439.0,60551.0,116146.0,128675.0,-1.0,91336.0,153055.0,363299.0,202086.0,-1.0,85367.0,132296.0,401926.0,281195.0,222222.0,63445.0,136613.0,247310.0,72535.0,133197.0,425354.0,270144.0,78956.0,-1.0,95873.0,187728.0,276471.0,48049.0,222788.0,189950.0,44631.0,156619.0,178685.0,294931.0,153108.0,97211.0,93267.0,100000.0,33439.0,76049.0,85227.0,141477.0,340991.0,73108.0,30000.0,60122.0,132157.0,275237.0,110027.0,60602.0,127501.0,34637.0,114238.0,23394.0,49169.0,56328.0,-1.0
2008,203648.0,57817.0,55221.0,112949.0,199185.0,148058.0,119182.0,74952.0,416339.0,70915.0,252896.0,160415.0,167124.0,29546.0,48116.0,42390.0,109652.0,203627.0,178148.0,220275.0,170369.0,73728.0,237053.0,132972.0,360199.0,64510.0,103433.0,249332.0,57331.0,317175.0,-1.0,38162.0,427745.0,103521.0,156429.0,37904.0,106066.0,176494.0,136007.0,193333.0,54687.0,70513.0,131181.0,144354.0,142221.0,208210.0,50815.0,269012.0,417335.0,69902.0,205372.0,135656.0,141271.0,437606.0,77375.0,80921.0,-1.0,106789.0,43139.0,81900.0,122545.0,130175.0,228976.0,312066.0,260257.0,140000.0,105689.0,140996.0,48888.0,428264.0,111854.0,258346.0,140746.0,100234.0,261686.0,157047.0,222294.0,76389.0,91061.0,71002.0,152660.0,197700.0,243934.0,-1.0,57831.0,-1.0,140485.0,54322.0,239238.0,272517.0,193878.0,171883.0,160640.0,64410.0,71066.0,262593.0,166771.0,52436.0,210959.0,148017.0,261221.0,455741.0,326471.0,132431.0,278679.0,144280.0,283904.0,62701.0,108333.0,220735.0,175562.0,135705.0,76531.0,42934.0,76606.0,118061.0,167575.0,363002.0,63484.0,43044.0,149194.0,52833.0,-1.0,233538.0,378267.0,76512.0,80874.0,49475.0,148348.0,120673.0,236393.0,83759.0,40845.0,82727.0,39858.0,91841.0,460711.0,73013.0,100713.0,166379.0,38496.0,51599.0,127794.0,227091.0,92052.0,64035.0,189096.0,255911.0,234288.0,89271.0,316379.0,170415.0,140422.0,86487.0,178842.0,190607.0,176445.0,137560.0,87586.0,57154.0,138728.0,60762.0,117939.0,114667.0,-1.0,103921.0,138583.0,324790.0,271429.0,-1.0,85892.0,124739.0,416597.0,275498.0,221156.0,55945.0,144191.0,225546.0,60714.0,163091.0,424547.0,265194.0,78930.0,-1.0,95874.0,164856.0,276471.0,48594.0,219096.0,196396.0,37889.0,128701.0,204696.0,331993.0,150803.0,93923.0,97365.0,100000.0,32008.0,85081.0,85865.0,146366.0,309917.0,71919.0,32769.0,60050.0,135299.0,273519.0,107057.0,59141.0,146754.0,40420.0,119360.0,23469.0,49748.0,86741.0,-1.0
2009,206823.0,57265.0,52797.0,113160.0,202435.0,145215.0,121139.0,74287.0,415861.0,79693.0,252886.0,130608.0,181238.0,30573.0,47623.0,46988.0,111801.0,207970.0,175133.0,229773.0,193036.0,72716.0,231535.0,133010.0,331854.0,77815.0,107073.0,251423.0,71724.0,318212.0,-1.0,39191.0,465002.0,113737.0,149950.0,38028.0,112701.0,173286.0,132059.0,194458.0,55335.0,68064.0,150946.0,161809.0,152935.0,215880.0,45932.0,251082.0,455262.0,70623.0,198345.0,129359.0,142031.0,440557.0,79086.0,120444.0,-1.0,101574.0,37149.0,82443.0,123545.0,124140.0,229897.0,313126.0,315433.0,140000.0,113307.0,149105.0,48577.0,448287.0,109532.0,262209.0,141084.0,94666.0,266192.0,159993.0,228249.0,74859.0,120370.0,63634.0,152574.0,164173.0,195027.0,-1.0,57640.0,-1.0,153812.0,47203.0,312382.0,272103.0,219780.0,185992.0,171066.0,58089.0,71097.0,253571.0,171783.0,54673.0,224935.0,142167.0,286098.0,463376.0,284100.0,134469.0,241836.0,142991.0,308151.0,53305.0,110000.0,186040.0,133427.0,137505.0,91874.0,41073.0,78410.0,67902.0,119888.0,356266.0,42485.0,47216.0,144321.0,52476.0,-1.0,222554.0,380763.0,76516.0,92911.0,49747.0,163544.0,120420.0,250764.0,98227.0,38336.0,82883.0,44788.0,91379.0,447083.0,63325.0,101788.0,159649.0,38246.0,51136.0,124910.0,247911.0,91233.0,72535.0,185496.0,224806.0,242755.0,89106.0,325627.0,201782.0,145301.0,85356.0,153660.0,191018.0,173227.0,142659.0,91564.0,57156.0,139298.0,55180.0,121931.0,129249.0,-1.0,114915.0,175335.0,321822.0,143843.0,-1.0,86251.0,142304.0,444167.0,260527.0,220850.0,50941.0,146867.0,226603.0,64014.0,165508.0,443992.0,266738.0,79059.0,-1.0,95946.0,197533.0,282501.0,47631.0,230198.0,209413.0,35798.0,143374.0,202139.0,324947.0,167238.0,90648.0,96135.0,110000.0,32394.0,87296.0,88161.0,146511.0,280078.0,62516.0,33927.0,60171.0,136051.0,253895.0,103923.0,75078.0,130502.0,43195.0,125726.0,23421.0,49849.0,92813.0,-1.0
2010,215435.0,56768.0,53069.0,113296.0,195130.0,146686.0,123505.0,73391.0,352675.0,81321.0,252214.0,176725.0,180770.0,31443.0,46307.0,50975.0,121584.0,203202.0,160797.0,229892.0,163115.0,72081.0,239308.0,133133.0,317577.0,68438.0,110378.0,260575.0,67861.0,301218.0,-1.0,40209.0,386978.0,114943.0,144945.0,36920.0,104566.0,177638.0,126606.0,193880.0,56678.0,75569.0,145740.0,142955.0,174315.0,192112.0,43662.0,217319.0,421566.0,69442.0,198760.0,135611.0,152267.0,399761.0,79511.0,110531.0,-1.0,101480.0,43049.0,88649.0,112459.0,118596.0,227847.0,316055.0,291896.0,120000.0,157177.0,155110.0,48493.0,457310.0,112204.0,245461.0,141443.0,103685.0,262420.0,159644.0,228480.0,76069.0,130183.0,62132.0,146160.0,152149.0,282112.0,-1.0,55359.0,-1.0,132960.0,65503.0,301761.0,271873.0,231111.0,114455.0,168188.0,54660.0,70114.0,266357.0,183557.0,54365.0,186887.0,130301.0,261548.0,435980.0,210880.0,137307.0,251662.0,141190.0,323257.0,56208.0,116800.0,213518.0,175000.0,136324.0,72071.0,35098.0,80055.0,80930.0,221879.0,348714.0,52044.0,46419.0,155462.0,53074.0,-1.0,207566.0,374370.0,77459.0,106557.0,84443.0,127350.0,119493.0,270526.0,94895.0,37290.0,82077.0,48154.0,88809.0,422676.0,69123.0,102708.0,165000.0,38015.0,52111.0,139600.0,249250.0,90212.0,73528.0,170146.0,237649.0,239448.0,88881.0,358331.0,209979.0,142160.0,85889.0,144837.0,178586.0,177573.0,100235.0,90246.0,54743.0,132481.0,58671.0,121832.0,130863.0,-1.0,115730.0,119538.0,334202.0,221698.0,-1.0,85482.0,121530.0,438841.0,240772.0,218178.0,50105.0,140475.0,194042.0,65770.0,181957.0,429184.0,292161.0,78728.0,-1.0,96290.0,216263.0,276761.0,48266.0,225595.0,201344.0,37049.0,146180.0,209194.0,305703.0,167960.0,112692.0,96579.0,92000.0,32633.0,81974.0,89059.0,151403.0,344000.0,62011.0,35085.0,59105.0,135056.0,260267.0,108968.0,78792.0,139511.0,46021.0,136305.0,23223.0,49846.0,102114.0,-1.0
2011,227988.0,56372.0,54144.0,113465.0,202335.0,153974.0,124815.0,72854.0,389423.0,80742.0,266003.0,175794.0,185830.0,32180.0,47327.0,50568.0,131139.0,206209.0,168013.0,233894.0,153960.0,72696.0,235049.0,133225.0,309906.0,69981.0,113247.0,248330.0,58759.0,319681.0,-1.0,41739.0,457778.0,115860.0,143973.0,36765.0,111158.0,183220.0,128185.0,189247.0,55634.0,74013.0,165223.0,167181.0,178222.0,204628.0,46253.0,285714.0,468991.0,72502.0,203255.0,154855.0,125000.0,457565.0,78500.0,135594.0,-1.0,103183.0,43791.0,84922.0,110579.0,117822.0,231889.0,295863.0,305151.0,100000.0,137820.0,141647.0,48405.0,449005.0,109073.0,304473.0,141836.0,81152.0,266399.0,162543.0,220078.0,76186.0,128363.0,71893.0,138469.0,162935.0,296323.0,-1.0,52853.0,-1.0,164154.0,57704.0,367856.0,258456.0,242211.0,209420.0,171334.0,53345.0,70010.0,276766.0,185482.0,54221.0,191553.0,155889.0,275943.0,460550.0,259100.0,121461.0,229141.0,139067.0,322556.0,56829.0,119713.0,209564.0,139961.0,134290.0,99708.0,38982.0,83320.0,89604.0,228841.0,348791.0,59517.0,46485.0,151653.0,53028.0,-1.0,195681.0,375121.0,77796.0,113512.0,86848.0,165083.0,116548.0,292806.0,91259.0,36146.0,80645.0,50119.0,92297.0,501412.0,93326.0,103418.0,164706.0,37788.0,53401.0,127489.0,248827.0,78972.0,74569.0,194426.0,238936.0,254138.0,88580.0,300656.0,307395.0,141046.0,85710.0,153740.0,204662.0,183150.0,148377.0,90624.0,50437.0,168039.0,59048.0,126992.0,136901.0,-1.0,113747.0,121158.0,332564.0,269886.0,-1.0,85948.0,160648.0,432192.0,252948.0,215716.0,52802.0,140046.0,282834.0,61320.0,143395.0,423994.0,276470.0,78818.0,-1.0,96536.0,210837.0,270424.0,48950.0,198140.0,213712.0,35463.0,133991.0,234152.0,357127.0,161402.0,95042.0,98563.0,180000.0,32658.0,93446.0,89695.0,159038.0,342308.0,63188.0,36239.0,59065.0,134396.0,277742.0,110831.0,79283.0,132408.0,48737.0,139818.0,23327.0,50526.0,120058.0,-1.0
2012,223623.0,54575.0,55601.0,110673.0,205260.0,145245.0,124418.0,95842.0,421316.0,80018.0,199988.0,185893.0,196125.0,33413.0,39631.0,50118.0,146207.0,204226.0,191099.0,209641.0,147848.0,74234.0,237444.0,133333.0,343333.0,63570.0,116471.0,253233.0,59187.0,325809.0,-1.0,42340.0,411034.0,119239.0,146740.0,37224.0,81533.0,183973.0,121202.0,189474.0,56194.0,80393.0,117901.0,165903.0,182175.0,214345.0,45479.0,218385.0,411129.0,52790.0,189418.0,139712.0,125000.0,447570.0,79112.0,98054.0,-1.0,91338.0,44760.0,83838.0,106239.0,105759.0,226164.0,310155.0,302421.0,109524.0,134713.0,128731.0,49091.0,449752.0,118989.0,294943.0,142857.0,69114.0,271869.0,161034.0,216907.0,76056.0,117284.0,72241.0,141261.0,167888.0,279589.0,-1.0,49668.0,-1.0,107623.0,63053.0,234470.0,263078.0,250538.0,185432.0,172474.0,90662.0,69045.0,275303.0,195593.0,53823.0,217373.0,170776.0,236522.0,451734.0,300000.0,93324.0,240527.0,137500.0,278602.0,47978.0,130000.0,208131.0,192079.0,139078.0,76325.0,38442.0,85503.0,97901.0,221416.0,379854.0,54757.0,48309.0,145923.0,54287.0,-1.0,198260.0,398372.0,78995.0,129201.0,82041.0,150616.0,120987.0,304291.0,92886.0,35268.0,82258.0,53855.0,94636.0,454233.0,101095.0,102041.0,164286.0,36107.0,54492.0,142394.0,254254.0,92119.0,-1.0,207151.0,233126.0,270940.0,88889.0,369437.0,258547.0,169605.0,85608.0,165176.0,243751.0,183911.0,134410.0,82663.0,40604.0,161001.0,54972.0,136049.0,131384.0,-1.0,111073.0,239540.0,324333.0,181041.0,17158.0,85051.0,141920.0,305570.0,260699.0,219649.0,46092.0,137734.0,182467.0,61944.0,101502.0,435628.0,279398.0,78853.0,67999.0,97030.0,180964.0,268235.0,49681.0,194060.0,219598.0,32553.0,97685.0,228610.0,305237.0,187923.0,106368.0,98735.0,120000.0,31515.0,87389.0,91669.0,160453.0,257778.0,63393.0,38532.0,59518.0,137519.0,277281.0,116186.0,153351.0,120790.0,52889.0,144332.0,22981.0,51716.0,74849.0,-1.0
2013,217744.0,56232.0,55160.0,112903.0,196853.0,150100.0,125220.0,102676.0,415732.0,80952.0,208060.0,188221.0,199075.0,33044.0,34753.0,49799.0,123601.0,203663.0,179674.0,177520.0,158785.0,75266.0,251396.0,133333.0,292333.0,63891.0,116374.0,256547.0,58096.0,337563.0,-1.0,42128.0,325935.0,124939.0,151999.0,38080.0,104987.0,185077.0,124822.0,196667.0,55182.0,74668.0,149004.0,181520.0,193558.0,215884.0,46535.0,232630.0,431560.0,46605.0,192903.0,133327.0,122222.0,398258.0,79484.0,114517.0,-1.0,99857.0,44740.0,83476.0,110029.0,126416.0,225293.0,325123.0,299369.0,131960.0,170599.0,139459.0,48208.0,444089.0,146853.0,231179.0,145455.0,63983.0,271227.0,165456.0,215567.0,77241.0,125978.0,69166.0,134576.0,168291.0,361091.0,-1.0,49537.0,-1.0,158462.0,54500.0,303332.0,262545.0,260110.0,183199.0,169502.0,85769.0,70691.0,279234.0,203744.0,54074.0,216507.0,148606.0,281312.0,422075.0,303030.0,127199.0,251702.0,132353.0,315907.0,73804.0,136000.0,193536.0,120000.0,130286.0,85247.0,36033.0,91641.0,96109.0,258977.0,383527.0,53855.0,50803.0,160417.0,53412.0,-1.0,212937.0,398852.0,79311.0,131510.0,70726.0,146254.0,119867.0,303218.0,88904.0,34859.0,82540.0,68033.0,92172.0,454642.0,76239.0,98812.0,173611.0,40018.0,55206.0,136462.0,252347.0,102085.0,-1.0,215290.0,260504.0,283099.0,86689.0,331856.0,230545.0,174171.0,85026.0,139192.0,210624.0,185026.0,144644.0,87626.0,41237.0,159664.0,57033.0,132570.0,124988.0,-1.0,151129.0,155512.0,322631.0,180629.0,17208.0,90511.0,141589.0,408993.0,261952.0,209167.0,41113.0,144329.0,227955.0,61582.0,146080.0,442245.0,289954.0,78582.0,69119.0,95146.0,210726.0,267429.0,50188.0,232698.0,226738.0,32293.0,157869.0,232421.0,286303.0,215747.0,119881.0,100207.0,122907.0,33266.0,92835.0,91122.0,162654.0,383178.0,62460.0,38333.0,59447.0,137198.0,266286.0,115353.0,96536.0,114833.0,55333.0,156324.0,23054.0,52687.0,100704.0,-1.0
2014,225980.0,56882.0,53453.0,115017.0,180603.0,156968.0,126041.0,115392.0,431194.0,81747.0,244500.0,188874.0,213743.0,33276.0,36530.0,49755.0,122294.0,205847.0,189000.0,238755.0,156011.0,76063.0,240199.0,133275.0,312442.0,65896.0,118058.0,260662.0,58925.0,345420.0,-1.0,42360.0,444229.0,125151.0,132881.0,38077.0,87903.0,184451.0,138429.0,201279.0,55406.0,74227.0,147799.0,184249.0,183281.0,219959.0,45556.0,270462.0,479779.0,50193.0,173552.0,152094.0,90259.0,474154.0,79625.0,118791.0,-1.0,98357.0,43533.0,86336.0,111949.0,111907.0,233960.0,330296.0,332425.0,136054.0,156264.0,149372.0,48180.0,438932.0,123879.0,290726.0,143041.0,72101.0,272118.0,167406.0,214218.0,76040.0,124304.0,77724.0,155573.0,168765.0,305611.0,-1.0,49317.0,-1.0,173659.0,86321.0,319430.0,266316.0,250000.0,196394.0,169025.0,79302.0,69342.0,283165.0,210674.0,54337.0,220703.0,171612.0,272864.0,456602.0,269610.0,99338.0,289753.0,130911.0,324401.0,77707.0,128653.0,203925.0,138333.0,133198.0,51384.0,37985.0,98375.0,69436.0,255677.0,396888.0,59261.0,50686.0,160626.0,53796.0,-1.0,217354.0,407399.0,79034.0,120424.0,82463.0,152920.0,118996.0,299247.0,95768.0,34738.0,82364.0,57232.0,91750.0,540003.0,86011.0,102265.0,169037.0,37348.0,55522.0,129776.0,260560.0,96101.0,-1.0,232366.0,255100.0,306934.0,86735.0,342240.0,213991.0,188111.0,84250.0,134651.0,277661.0,184384.0,149902.0,88333.0,40483.0,176447.0,55748.0,134945.0,128614.0,-1.0,113883.0,166632.0,329441.0,179414.0,14750.0,87098.0,140845.0,419220.0,265676.0,210503.0,37229.0,144946.0,234545.0,58762.0,129986.0,445617.0,296763.0,78648.0,69673.0,95751.0,179049.0,675355.0,49269.0,204698.0,245873.0,33867.0,168011.0,235873.0,350748.0,222161.0,106928.0,101424.0,127619.0,33072.0,96501.0,90239.0,168989.0,403158.0,61296.0,37808.0,59375.0,134933.0,270938.0,136587.0,98931.0,109371.0,54515.0,157563.0,23303.0,52778.0,117805.0,-1.0
