,Burkina Faso,Fiji,Australia,Panama,Pakistan,French Guiana,Thailand,Belize,Ethiopia,Kenya,Guyana,Singapore,Lao People's Democratic Republic,Zambia,United States Virgin Islands,Lebanon,Papua New Guinea,Somalia,Suriname,Brazil,Mozambique,Niger,Australia & New Zealand,El Salvador,Saint Lucia,Chad,Colombia,Spain,Central African Republic,Bahamas,Jamaica,Ecuador,Cabo Verde,Indonesia,Argentina,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,Melanesia,Malaysia,Mexico,Yemen,Haiti,Democratic Republic of the Congo,Nigeria,Sudan,Mali,Congo,Martinique,Dominican Republic,Iran (Islamic Republic of),Peru,Ghana,Philippines,"China, mainland",French Polynesia,India,Guinea-Bissau,Rwanda,Portugal,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Puerto Rico,American Samoa,Bhutan,Dominica,Iraq,Madagascar,Swaziland,United Republic of Tanzania,Burundi,Samoa,Nepal,Costa Rica,Bangladesh,Senegal,Mauritius,Uganda,Benin,China,Cambodia,Sudan (former),Morocco,Sierra Leone,Honduras,Uruguay,Zimbabwe,Syrian Arab Republic,Gabon,Malawi,"China, Taiwan Province of",Réunion,Japan,Afghanistan,Trinidad and Tobago,United States of America,Grenada,Wallis and Futuna Islands,Nicaragua,Oman,Viet Nam,Barbados,Russian Federation,Cameroon,Bolivia (Plurinational State of),Paraguay,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Djibouti,Guinea,Guadeloupe,Sri Lanka,Côte d'Ivoire,Polynesia,South Africa,Myanmar,Ukraine,Liberia
2001,420000.0,3077000.0,28116000.0,1529420.0,43606300.0,5300.0,49562888.0,1027440.0,2232120.0,3550792.0,3141000.0,-1.0,208850.0,2000000.0,-1.0,0.0,450000.0,200000.0,120000.0,345942016.0,675623.0,211354.0,28116000.0,4877241.0,-1.0,350000.0,33527400.0,85845.0,90000.0,75000.0,2231000.0,5653940.0,26600.0,25185000.0,18720000.0,-1.0,,360000.0,,15571500.0,3527000.0,1000000.0,47250000.0,0.0,1008100.0,1560000.0,705000.0,,285235.0,454433.0,207189.0,4830731.0,3195431.0,7795950.0,140000.0,27000000.0,75662664.0,3000.0,295956000.0,5500.0,40000.0,4000.0,16934900.0,,191400.0,32100000.0,17000.0,25.0,12808.0,4400.0,65000.0,2208450.0,4000000.0,1500000.0,124395.0,12.0,2211781.0,4000000.0,6742000.0,840109.0,5792300.0,1542599.0,73389.0,77965653.0,169302.0,5503290.0,1114008.0,69000.0,4117000.0,176500.0,4630000.0,0.0,235000.0,2200000.0,2302989.0,1835467.0,1499000.0,38000.0,1029339.0,34587000.0,6750.0,20.0,3144591.0,-1.0,14656900.0,420000.0,,1350000.0,3859310.0,2396180.0,17730.0,8862620.0,52.0,270000.0,587193.0,1005850.0,1652806.0,3057.0,21156536.0,7003800.0,,255000.0
2002,450000.0,3216000.0,31424000.0,1601281.0,48041600.0,5350.0,60012976.0,1150656.0,2232228.0,4501363.0,3708000.0,-1.0,222036.0,2300000.0,-1.0,0.0,425000.0,210000.0,120000.0,364391008.0,1586260.0,220000.0,31424000.0,4528167.0,-1.0,355000.0,37604348.0,78604.0,90000.0,55000.0,1965500.0,5272647.0,26800.0,25530000.0,19250000.0,-1.0,,360000.0,,16016757.0,3641000.0,1000000.0,45635300.0,0.0,595000.0,1603685.0,750000.0,,333286.0,458649.0,243453.0,5153499.0,3712000.0,8869810.0,140000.0,27500000.0,90106880.0,3000.0,297207808.0,5500.0,45000.0,4000.0,17489900.0,,193000.0,34700000.0,40000.0,25.0,12823.0,4400.0,70000.0,2223400.0,4600000.0,1750000.0,126799.0,12.0,2247990.0,3800000.0,6502000.0,819713.0,4873900.0,1850000.0,65368.0,92202611.0,208819.0,6000000.0,949080.0,69000.0,3660000.0,187700.0,3667463.0,2.0,235000.0,2600000.0,2095731.0,1829592.0,1328000.0,38000.0,1338934.0,35553000.0,6750.0,20.0,3119360.0,-1.0,17120000.0,417847.0,,1400000.0,4735098.0,3209832.0,18180.0,8525815.0,52.0,270000.0,749113.0,963050.0,1544172.0,3057.0,23012554.0,6327300.0,,255000.0
2003,450000.0,2817000.0,36995000.0,1572050.0,52055800.0,6100.0,74258520.0,1093000.0,2400000.0,4204055.0,3382500.0,-1.0,308417.0,2300000.0,-1.0,0.0,445000.0,230000.0,70000.0,396012000.0,1940799.0,220000.0,36995000.0,4531531.0,-1.0,366000.0,39542944.0,83349.0,90000.0,50000.0,1775700.0,5834828.0,26700.0,24500000.0,22050000.0,-1.0,,360000.0,,16245460.0,3262000.0,650000.0,47483984.0,0.0,600000.0,1579350.0,798000.0,,336000.0,601735.0,184374.0,5019224.0,5196000.0,9363960.0,140000.0,31000000.0,90235000.0,3100.0,287383200.0,5500.0,50000.0,4000.0,17400000.0,,193000.0,22100000.0,0.0,27.0,12839.0,4400.0,0.0,2236000.0,4600000.0,2000000.0,120575.0,12.0,2343054.0,4400000.0,6838395.0,829604.0,5199384.0,2150000.0,75405.0,92039300.0,173105.0,6500000.0,898620.0,69000.0,5362753.0,116200.0,4533000.0,1.0,190000.0,2100000.0,1804300.0,1916790.0,1389000.0,60000.0,873855.0,33858000.0,6800.0,20.0,4100500.0,1470.0,16854700.0,364555.0,,1400000.0,4916541.0,3260475.0,17780.0,9950078.0,52.0,280000.0,636418.0,1015480.0,1264390.0,3159.0,20418932.0,6804300.0,,255000.0
2004,450000.0,2971000.0,36993456.0,1749491.0,53820000.0,5350.0,64995740.0,1191000.0,2454276.0,4660995.0,3744200.0,-1.0,223300.0,2350000.0,-1.0,0.0,442000.0,200000.0,70000.0,415205824.0,1873262.0,220000.0,36993456.0,5280400.0,-1.0,334000.0,40674116.0,66810.0,90000.0,50000.0,1993100.0,6118706.0,26500.0,26750000.0,20900000.0,-1.0,,345000.0,,16230438.0,3413000.0,500000.0,48662244.0,0.0,1050000.0,1550550.0,854000.0,,347939.0,616776.0,227152.0,5547153.0,5910998.0,7496873.0,140000.0,33500000.0,89849376.0,3000.0,233861792.0,5500.0,60000.0,4000.0,20000000.0,,260000.0,23800000.0,0.0,27.0,12800.0,4400.0,0.0,2224000.0,4800000.0,2000000.0,123199.0,12.0,2305326.0,4200000.0,6483640.0,828533.0,5280370.0,2350000.0,68549.0,91044426.0,130363.0,6984000.0,872180.0,70000.0,5465850.0,154200.0,4121000.0,1.0,190000.0,2100000.0,1195050.0,1968890.0,1187000.0,60000.0,535000.0,29013000.0,6800.0,20.0,4027000.0,1710.0,15649300.0,361237.0,,1450000.0,5496113.0,3637000.0,19000.0,9832005.0,52.0,280000.0,903903.0,990430.0,1456321.0,3059.0,19094760.0,7194900.0,,255000.0
2005,450000.0,2826000.0,37822192.0,1766086.0,47244100.0,5350.0,49586360.0,929392.0,2650000.0,4800820.0,3005800.0,-1.0,196100.0,2300000.0,-1.0,0.0,368000.0,150000.0,70000.0,422956640.0,2246985.0,220000.0,37822192.0,4404850.0,-1.0,389000.0,39849240.0,43405.0,90000.0,50000.0,1368700.0,6834076.0,27500.0,29300000.0,24400000.0,-1.0,,345000.0,,16317320.0,3194000.0,500000.0,51645544.0,0.0,1050000.0,1522275.0,914000.0,,344312.0,617000.0,213144.0,4950874.0,5530425.0,6804126.0,140000.0,31400000.0,86638000.0,3000.0,237088400.0,5500.0,58665.0,4000.0,18007620.0,,100000.0,11600000.0,0.0,28.0,12800.0,4400.0,0.0,2446259.0,5200000.0,2300000.0,125666.0,12.0,2376103.0,4000000.0,6423380.0,829000.0,4984058.0,2350000.0,64328.0,87578212.0,118164.0,7186000.0,782290.0,70000.0,5625450.0,172200.0,3530210.0,0.0,210000.0,2400000.0,940212.0,1816950.0,1214000.0,38000.0,420000.0,26606000.0,6800.0,20.0,3816573.0,626.0,14948700.0,442400.0,,1450000.0,5112222.0,3820020.0,20000.0,9654393.0,52.0,280000.0,902223.0,991550.0,1456280.0,3060.0,21265000.0,7073000.0,,255000.0
2006,450000.0,3192000.0,37128000.0,1771500.0,44665500.0,6967.0,47658096.0,1173470.0,2750000.0,4932839.0,2975000.0,-1.0,218430.0,2450000.0,-1.0,0.0,320000.0,200000.0,120000.0,477410656.0,2060317.0,240000.0,37128000.0,4878039.0,-1.0,389000.0,37100000.0,16425.0,93000.0,57500.0,1745300.0,6995613.0,28190.0,29200000.0,26450000.0,-1.0,,450000.0,,16656330.0,3512000.0,450000.0,50675820.0,0.0,1075000.0,1494516.0,987000.0,,319529.0,550000.0,165101.0,4713124.0,4959391.0,7251260.0,140000.0,31550000.0,92592000.0,3000.0,281171808.0,5500.0,58011.0,5000.0,17631588.0,,0.0,11060000.0,0.0,28.0,13000.0,4400.0,0.0,2690885.0,5000000.0,2480000.0,116825.0,12.0,2462574.0,4600000.0,5510930.0,829500.0,4748973.0,2450000.0,37766.0,93306257.0,141704.0,7000000.0,997000.0,70000.0,5570000.0,144519.0,3681784.0,0.0,215000.0,2450000.0,714257.0,1882261.0,1310000.0,70000.0,860000.0,29564000.0,7200.0,20.0,4505036.0,519.0,16719500.0,348300.0,,1137508.0,6201125.0,3200000.0,20000.0,9322937.0,52.0,281000.0,787286.0,1136600.0,1448010.0,3060.0,20275430.0,8038900.0,,255000.0
2007,455000.0,2513000.0,36397000.0,1724662.0,54741600.0,3450.0,64365480.0,1200050.0,2200000.0,5204214.0,3099200.0,-1.0,323875.0,2430000.0,-1.0,0.0,320000.0,200000.0,120000.0,549707330.0,2060667.0,240000.0,36397000.0,4956477.0,-1.0,390000.0,35200000.0,522.0,95000.0,57500.0,1968000.0,8360001.0,29000.0,25200000.0,23960000.0,-1.0,,500000.0,,17014272.0,2833000.0,520000.0,52089356.0,0.0,1100000.0,1694395.0,1506000.0,,341845.0,540000.0,226191.0,4832912.0,5314825.0,8228623.0,145000.0,32000000.0,112951000.0,3000.0,355519712.0,5500.0,97010.0,5100.0,20312464.0,,-1.0,11900000.0,0.0,28.0,13300.0,4800.0,0.0,2600000.0,5000000.0,2440000.0,115807.0,12.0,2599789.0,4600000.0,5769945.0,836000.0,4235849.0,2350000.0,40375.0,113731917.0,286811.0,7467000.0,933850.0,70000.0,6080910.0,293200.0,2897149.0,0.0,220000.0,2500000.0,780917.0,1592856.0,1500000.0,74000.0,810000.0,27750600.0,7200.0,20.0,4480873.0,952.0,17396700.0,353500.0,,931669.0,6402528.0,4100000.0,20000.0,9690789.0,52.0,283000.0,788949.0,782510.0,1636330.0,3060.0,19724000.0,9677300.0,,265000.0
2008,455000.0,2322000.0,32621112.0,1774929.0,63920000.0,3450.0,73501608.0,980114.0,2450000.0,5112000.0,2766500.0,-1.0,416730.0,2050000.0,-1.0,33.0,330000.0,200000.0,120100.0,645300160.0,2451170.0,187752.0,32621112.0,5249939.0,-1.0,405000.0,32300000.0,0.0,95000.0,57500.0,1652000.0,9341095.0,28500.0,25600000.0,26960000.0,-1.0,,520000.0,,16470221.0,2652000.0,500000.0,51090720.0,0.0,1110000.0,1793412.0,1412070.0,,360000.0,565000.0,207156.0,4741758.0,3097481.0,9395959.0,145000.0,34000000.0,124152400.0,3000.0,348187904.0,6000.0,63000.0,5100.0,20311940.0,,-1.0,15700000.0,0.0,29.0,13480.0,4800.0,3720.0,2500000.0,5000000.0,2500000.0,117681.0,12.0,2485437.0,4200000.0,4983656.0,836000.0,4533000.0,2750000.0,40920.0,124917902.0,385238.0,7453400.0,912600.0,70000.0,6141719.0,334100.0,2582200.0,0.0,220000.0,2750000.0,765502.0,1787661.0,1598000.0,62960.0,-1.0,25041020.0,7200.0,20.0,4304855.0,1130.0,16145500.0,310700.0,,956890.0,7009195.0,5079612.0,23000.0,9253811.0,52.0,283000.0,691741.0,799450.0,1660080.0,3061.0,19255404.0,9900587.0,,265000.0
2009,455000.0,2089000.0,30284000.0,1913854.0,50045400.0,3882.0,66816448.0,917728.0,2450000.0,5610702.0,2766000.0,-1.0,433500.0,3200000.0,-1.0,67.0,330000.0,230000.0,120100.0,691606147.0,2207000.0,211864.0,30284000.0,5736063.0,-1.0,445000.0,36700000.0,144.0,95000.0,57500.0,1334600.0,8473141.0,28000.0,26400000.0,26960000.0,-1.0,,500000.0,,15482170.0,2419000.0,350000.0,49492696.0,0.0,1110000.0,1827140.0,1401680.0,,377000.0,600000.0,207156.0,4716165.0,2823052.0,9936945.0,145000.0,32500000.0,115586704.0,3000.0,285029312.0,6000.0,100663.0,5150.0,21525684.0,,-1.0,14900000.0,0.0,29.0,13527.0,4800.0,6276.0,3000000.0,5000000.0,2700000.0,121767.0,12.0,2354412.0,4100000.0,5232649.0,836000.0,4667235.0,3300000.0,12110.0,116250976.0,350155.0,7526700.0,813040.0,70000.0,6895340.0,296500.0,2338300.0,1.0,240000.0,2600000.0,664272.0,1907640.0,1515000.0,123200.0,-1.0,27607450.0,7200.0,20.0,5115537.0,1150.0,15608300.0,356700.0,,1450000.0,7803800.0,4800000.0,23000.0,8907666.0,52.0,283000.0,699152.0,919530.0,1578640.0,3061.0,18655088.0,9715425.0,,265000.0
2010,455000.0,1751000.0,31457000.0,2229031.0,49372900.0,4071.0,68807800.0,1123000.0,2435012.0,5709586.0,2762260.0,-1.0,818675.0,3500000.0,-1.0,67.0,334993.0,230000.0,120000.0,717463793.0,2720400.0,222457.0,31457000.0,5126693.0,-1.0,441410.0,32960673.0,220.0,96719.0,57500.0,1390100.0,8347182.0,25000.0,26600000.0,18889878.0,-1.0,,500000.0,,15708879.0,2085993.0,200700.0,50421620.0,0.0,1223931.0,2070532.0,820209.0,,359000.0,624428.0,223393.0,4577122.0,5685088.0,9854961.0,145000.0,28000000.0,110789000.0,3000.0,292301600.0,6300.0,115304.0,5100.0,22313828.0,,-1.0,11600000.0,0.0,29.0,13640.0,4800.0,12500.0,2909869.0,5112945.0,2814614.0,131730.0,12.0,2592500.0,4150000.0,4490812.0,833200.0,4365833.0,3550000.0,11989.0,111501483.0,365555.0,6728000.0,632280.0,76000.0,6490645.0,313300.0,2692000.0,1.0,247276.0,2500000.0,712483.0,1877197.0,1469000.0,92400.0,-1.0,24820574.0,7200.0,20.0,4893928.0,1027.0,16161700.0,258800.0,,1450000.0,6403181.0,5130941.0,18000.0,6107078.0,52.0,283000.0,738100.0,914850.0,1800467.0,3061.0,16015605.0,9397881.0,,265000.0
2011,460000.0,2115000.0,25181814.0,2263889.0,55308500.0,8781.0,95950416.0,844000.0,2250982.0,5307341.0,3195743.0,-1.0,1222000.0,3500000.0,-1.0,67.0,323832.0,230000.0,120000.0,734006059.0,3396334.0,176677.0,25181814.0,5832008.0,-1.0,425922.0,34889672.0,100.0,100330.0,57500.0,1518300.0,8131819.0,28160.0,24000000.0,19806890.0,-1.0,,510000.0,,15765213.0,2438832.0,194084.0,49735272.0,0.0,1304796.0,1952292.0,793896.0,,355046.0,641706.0,206671.0,4644449.0,5643371.0,9884936.0,145000.0,30000000.0,114435000.0,3000.0,342382016.0,6300.0,108461.0,5200.0,20586052.0,,-1.0,11900000.0,0.0,29.0,13807.0,4800.0,10795.0,2812527.0,5308601.0,3021314.0,203883.0,12.0,2718226.0,4000000.0,4671348.0,795160.0,4230173.0,3250000.0,6960.0,115123560.0,468738.0,6055200.0,763913.0,77000.0,5724561.0,420000.0,3058000.0,1.0,272841.0,2500000.0,688560.0,1888244.0,1000000.0,92460.0,-1.0,26511598.0,7200.0,20.0,5442574.0,1150.0,17539572.0,285410.0,,1450000.0,6794052.0,5339010.0,18000.0,6024926.0,52.0,283000.0,724200.0,729010.0,1940493.0,3062.0,16800000.0,9690479.0,,265000.0
2012,485000.0,1546000.0,25957092.0,2263890.0,58397000.0,6272.0,98400465.0,1070000.0,2201206.0,5823964.0,2709370.0,-1.0,1055675.0,3900000.0,-1.0,67.0,278326.0,220000.0,120100.0,721077287.0,3393904.0,194582.0,25957092.0,6487423.0,-1.0,433538.0,33363560.0,285.0,99382.0,57500.0,1475200.0,7378922.0,28375.0,28700000.0,19766388.0,-1.0,,520000.0,,15550000.0,1824326.0,146164.0,50946484.0,0.0,1418191.0,1979559.0,1039397.0,6172671.0,353600.0,644066.0,175306.0,4865576.0,5361416.0,10368866.0,148000.0,32000000.0,123460496.0,3500.0,361036992.0,6350.0,101138.0,5300.0,23653028.0,-1.0,-1.0,14700000.0,0.0,30.0,14000.0,4800.0,10000.0,2867249.0,5392378.0,2716619.0,208000.0,12.0,2930047.0,4005752.0,4603003.0,759133.0,3947285.0,3300000.0,10025.0,124038013.0,573771.0,,540985.0,77000.0,5860502.0,368000.0,3929056.0,1.0,272860.0,2800000.0,577517.0,1835786.0,1108000.0,77500.0,-1.0,29235840.0,7200.0,20.0,6732335.0,1200.0,19017231.0,258600.0,,1200000.0,7692399.0,4186000.0,18100.0,7301702.0,52.0,295000.0,658560.0,673470.0,1866748.0,3562.0,17278000.0,9413100.0,,265000.0
2013,480000.0,1610000.0,27136082.0,2275579.0,67460094.0,6272.0,100095580.0,1078000.0,2786762.0,6673725.0,2460171.0,-1.0,865130.0,4000000.0,-1.0,67.0,252892.0,220000.0,120100.0,768090444.0,3166000.0,194582.0,27136082.0,7162995.0,-1.0,439081.0,34956413.0,390.0,100275.0,57500.0,1402600.0,7158265.0,28375.0,28400000.0,23700000.0,-1.0,,510000.0,,15780005.0,1862892.0,48481.0,61182076.0,0.0,1488533.0,1982597.0,1045215.0,6797900.0,335690.0,656798.0,177922.0,4771211.0,6536976.0,10992240.0,150000.0,24584841.0,128200912.0,3500.0,341200000.0,6350.0,104540.0,5350.0,26334668.0,-1.0,-1.0,16100000.0,0.0,29.0,15000.0,4800.0,8168.0,2904194.0,5473060.0,2992177.0,223000.0,12.0,2930000.0,4411088.0,4434000.0,728467.0,3815782.0,3350000.0,22556.0,128734550.0,609553.0,,619561.0,77000.0,6199597.0,368000.0,3960000.0,1.0,292435.0,2900000.0,533638.0,1717665.0,1191000.0,89880.0,-1.0,27905910.0,7200.0,21.0,7041333.0,1250.0,20131088.0,173085.0,,1200000.0,8363454.0,5544797.0,18100.0,7055102.0,52.0,300000.0,506236.0,960270.0,1968917.0,3562.0,20032969.0,10307400.0,,265000.0
2014,478842.0,1832000.0,30517650.0,2482224.0,62826458.0,7526.0,103697005.0,1214125.0,2816691.0,6477651.0,2540090.0,-1.0,1840465.0,4043429.0,-1.0,67.0,235867.0,215015.0,120000.0,736108487.0,3619509.0,226928.0,30517650.0,6782795.0,-1.0,444624.0,36508450.0,517.0,101168.0,57982.0,1779300.0,8251306.0,28000.0,28600000.0,24502741.0,-1.0,,526510.0,,16055013.0,2067867.0,9147.0,56672829.0,0.0,1515480.0,2009457.0,1057324.0,5807500.0,354461.0,669530.0,166881.0,5033601.0,6919808.0,11389617.0,149000.0,25029880.0,125611300.0,3500.0,352142000.0,6416.0,107767.0,5369.0,27355196.0,-1.0,-1.0,18000000.0,0.0,30.0,15142.0,4800.0,8732.0,2941139.0,5553743.0,2800000.0,206644.0,12.0,2998000.0,4344048.0,4508000.0,702891.0,4044422.0,3405172.0,20398.0,126153469.0,510211.0,,278551.0,77254.0,6660515.0,482000.0,3856000.0,1.0,288703.0,2860501.0,542169.0,1763566.0,1159000.0,75082.0,-1.0,27600190.0,7222.0,21.0,6375604.0,1003.0,19822851.0,159607.0,,1216320.0,8332276.0,6372000.0,18189.0,6185875.0,52.0,301012.0,683839.0,960392.0,1998426.0,3563.0,17755537.0,11128400.0,,266213.0
