,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,"China, Macao SAR",Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Georgia,Wallis and Futuna Islands,Mauritius,Yemen,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Djibouti,Cook Islands,Guadeloupe,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1995,,248386.0,8200.0,24960.0,17029.0,23152.0,1460716.0,24541.0,6030.0,392938.0,73314.0,13157.0,145137.0,579500.0,6705220.0,,142372.0,940.0,2234950.0,1240049.0,2798.0,2583.0,1116156.0,323433.0,226448.0,7115.0,629430.0,27300.0,1691473.0,256000.0,2317230.0,-1.0,5900.0,491865.0,4468273.0,,189825.0,,541064.0,1611026.0,237597.0,1913750.0,,35899.0,8563429.0,8000.0,500507.0,257600.0,141695.0,942050.0,128737.0,593534.0,2199941.0,901.0,436047.0,,3184.0,6255.0,571000.0,6174.0,341218.0,1128834.0,1256850.0,768699.0,237643.0,1485830.0,2972439.0,5919.0,223800.0,266366.0,488.0,96613.0,450000.0,504000.0,2804809.0,54767.0,242070.0,1096410.0,251600.0,2561733.0,2791242.0,1704716.0,62159.0,4951.0,1030900.0,584156.0,300622.0,441200.0,617.0,86920.0,501118.0,371400.0,11815790.0,1546633.0,264348.0,351.0,22020.0,1450.0,20705.0,937071.0,2140643.0,2474847.0,30000.0,12311.0,2754547.0,1638391.0,108099.0,4060750.0,3266540.0,4785.0,770176.0,14314.0,716401.0,77219.0,259191.0,15400.0,607500.0,28577.0,99.0,147630.0,416910.0,88955.0,3379000.0,71755.0,10329713.0,,3783.0,74000.0,21580.0,335763.0,9045934.0,6030894.0,100907.0,2290.0,,56232.0,427980.0,538467.0,6303764.0,11324442.0,534632.0,5936392.0,84143.0,30.0,26050.0,16554.0,,1244996.0,35794614.0,206311213.0,6355.0,56530300.0,23500.0,718964.0,3598739.0,631345.0,461.0,546455.0,20000.0,3510500.0,3100.0,167622.0,4630358.0,3061137.0,11198.0,220000.0,782.0,,529169.0,1723.0,310580.0,47276.0,13810004.0,236092.0,475940.0,89.0,3200348.0,209191410.0,240468.0,1305718.0,1563750.0,2286556.0,1027740.0,142133.0,147312.0,342011.0,32966.0,411940.0,13570323.0,3103.0,16467.0,10348299.0,3166984.0,8000.0,2826621.0,466101.0,30500.0,194400.0,4326207.0,16692.0,21871063.0,439885.0,3660.0,447.0,9395.0,6902086.0,504978.0,97555.0,11502.0,187000.0,595938.0,4646.0,602464.0,26655.0,342250.0,1836087.0,,5933900.0,77532.0
1996,,236581.0,9000.0,22099.0,16063.0,22941.0,1486463.0,18505.0,6179.0,399600.0,74661.0,13267.0,145300.0,657300.0,6415647.0,,111726.0,951.0,2311280.0,1527241.0,3095.0,2538.0,1122098.0,391397.0,238149.0,10739.0,416741.0,23800.0,1604065.0,263000.0,2281918.0,,6000.0,537945.0,4549424.0,,180702.0,,546195.0,1607849.0,354539.0,1761128.0,,32700.0,10951632.0,8175.0,643935.0,282128.0,136559.0,959820.0,131244.0,576770.0,2264479.0,868.0,462656.0,,2961.0,7320.0,561000.0,6002.0,348593.0,1185129.0,1327290.0,769198.0,251123.0,1507250.0,3390959.0,6096.0,179200.0,281447.0,504.0,438843.0,455000.0,505104.0,2894413.0,89633.0,246163.0,1195787.0,262750.0,2434148.0,2998579.0,1599663.0,61070.0,5000.0,1204000.0,610279.0,321610.0,455400.0,620.0,80729.0,538289.0,434300.0,11172450.0,1754285.0,264966.0,350.0,22318.0,1908.0,24177.0,1026333.0,2114856.0,2658300.0,28000.0,12621.0,2916482.0,1794384.0,107283.0,4314383.0,3178243.0,5096.0,780139.0,13659.0,762580.0,98428.0,272200.0,17000.0,449520.0,27508.0,102.0,158270.0,494641.0,76782.0,3523045.0,75491.0,11211791.0,,3252.0,74745.0,21408.0,364983.0,8345964.0,5527754.0,102473.0,2448.0,,62663.0,434095.0,499500.0,6369676.0,11086648.0,493129.0,6926996.0,91078.0,30.0,26378.0,20401.0,,1440485.0,36335414.0,230326021.0,6457.0,57260900.0,24000.0,743630.0,3645671.0,693248.0,465.0,656723.0,23000.0,3416820.0,3115.0,161511.0,5137736.0,3051100.0,11008.0,215000.0,807.0,,585603.0,1775.0,331745.0,48081.0,15185143.0,235084.0,475890.0,52.0,2970002.0,233401382.0,246287.0,1363785.0,1665744.0,3280096.0,730120.0,154143.0,149478.0,409312.0,33548.0,410026.0,13560257.0,3202.0,17883.0,11853432.0,3090334.0,9000.0,3063705.0,622232.0,29500.0,197500.0,4400000.0,16117.0,22197595.0,468744.0,3765.0,429.0,10553.0,7501104.0,510175.0,101268.0,11478.0,187248.0,552782.0,4687.0,595962.0,31074.0,356752.0,1220674.0,,5070900.0,78528.0
1997,,267203.0,9500.0,21378.0,16409.0,19958.0,1526391.0,43866.0,6450.0,420450.0,73810.0,13436.0,140484.0,601900.0,6553110.0,,124131.0,950.0,2286930.0,1736055.0,3029.0,2557.0,955755.0,337221.0,185807.0,11720.0,391142.0,33000.0,1678570.0,256000.0,2268934.0,,5900.0,470140.0,4483618.0,,206021.0,,553642.0,1561878.0,403570.0,1643581.0,,34780.0,10673922.0,8384.0,649734.0,280800.0,135640.0,1060893.0,152000.0,663737.0,2130708.0,871.0,490482.0,,3027.0,8400.0,363200.0,6276.0,356100.0,1153065.0,1357435.0,843900.0,284103.0,1559365.0,3270499.0,6160.0,165340.0,305454.0,520.0,515492.0,460000.0,431360.0,2363392.0,71820.0,244208.0,1214440.0,245979.0,2421299.0,2942471.0,1531435.0,59420.0,5145.0,1176300.0,638678.0,313210.0,540900.0,622.0,88984.0,542225.0,417475.0,11770580.0,1613092.0,270034.0,376.0,23345.0,1420.0,25158.0,1149165.0,2193815.0,2737926.0,30000.0,12202.0,2721796.0,1766040.0,107635.0,4473764.0,3219268.0,4617.0,784402.0,12292.0,1018219.0,107100.0,259350.0,15900.0,414721.0,28173.0,104.0,163600.0,486739.0,73726.0,3576149.0,73583.0,11480353.0,,4389.0,77000.0,21001.0,368487.0,6805219.0,5392698.0,101580.0,2477.0,,61488.0,457198.0,544000.0,6220614.0,10741964.0,455950.0,7241504.0,88496.0,30.0,28517.0,21753.0,,1605250.0,36475534.0,247378827.0,6950.0,61582451.0,24500.0,809540.0,3440218.0,700643.0,469.0,624022.0,22000.0,3046996.0,3132.0,160374.0,4676708.0,3192047.0,10500.0,220000.0,830.0,,517055.0,1830.0,385160.0,58349.0,14331219.0,224568.0,488257.0,61.0,2767300.0,250395024.0,234209.0,1433921.0,1772332.0,3209054.0,779559.0,156185.0,147475.0,517257.0,33996.0,476329.0,13239182.0,2990.0,18558.0,12512726.0,2942432.0,16500.0,3197259.0,552617.0,28500.0,203900.0,5487169.0,11952.0,20970212.0,494303.0,3885.0,410.0,10433.0,8578684.0,482128.0,114204.0,9106.0,188346.0,553334.0,4690.0,602011.0,32465.0,369408.0,1267156.0,,5168800.0,79359.0
1998,,216990.0,9800.0,25006.0,17811.0,24607.0,1600911.0,41325.0,6588.0,435530.0,72104.0,13636.0,135591.0,640256.0,6618384.0,,131394.0,980.0,2376196.0,1543838.0,3242.0,2527.0,900601.0,375703.0,194406.0,14066.0,525573.0,44200.0,1736283.0,263000.0,2166065.0,,6000.0,526498.0,4640401.0,,204916.0,,580509.0,1810456.0,421669.0,2046658.0,,33768.0,12291115.0,8575.0,710772.0,299800.0,148885.0,1385243.0,173000.0,727279.0,2444828.0,890.0,499641.0,,3059.0,9501.0,496000.0,6135.0,349680.0,1179462.0,1418610.0,832600.0,328242.0,1571610.0,3390187.0,6283.0,120545.0,278314.0,536.0,493332.0,465000.0,455800.0,2526903.0,86180.0,247214.0,985600.0,256000.0,2621766.0,2802594.0,1760445.0,55426.0,5291.0,1272500.0,659096.0,308214.0,412191.0,625.0,81899.0,572568.0,438600.0,10984250.0,1798560.0,295822.0,380.0,23663.0,1972.0,24362.0,1438737.0,2174244.0,2978065.0,32000.0,11403.0,2707960.0,1807359.0,128604.0,4480689.0,3301765.0,6688.0,807479.0,11055.0,1044641.0,138922.0,247349.0,14800.0,420646.0,23111.0,105.0,167950.0,553981.0,64392.0,3588916.0,68374.0,11839900.0,,4335.0,79000.0,21407.0,376413.0,7424274.0,5390638.0,96687.0,2514.0,,57597.0,474064.0,621100.0,6521669.0,10905280.0,442989.0,7542119.0,87228.0,30.0,29483.0,16093.0,,1638349.0,35132005.0,257159285.0,5874.0,63789926.0,24807.0,869084.0,3238399.0,782542.0,473.0,869510.0,18000.0,3501706.0,3149.0,136149.0,4769112.0,3326937.0,11100.0,225000.0,849.0,,526519.0,1885.0,418648.0,48379.0,14778248.0,221191.0,509000.0,84.0,2876789.0,260026271.0,237894.0,1445464.0,1886240.0,3665040.0,803952.0,159091.0,144213.0,602806.0,34485.0,423118.0,12625570.0,2871.0,17885.0,12551136.0,3241855.0,17790.0,3118800.0,581386.0,25792.0,210186.0,5667500.0,12901.0,23498962.0,468747.0,3890.0,862.0,9923.0,9573469.0,479011.0,148125.0,13365.0,185595.0,532912.0,4723.0,581274.0,26761.0,452206.0,1736421.0,,5492000.0,79623.0
1999,,253156.0,10000.0,16697.0,19406.0,24730.0,1642977.0,41554.0,6850.0,460580.0,69852.0,13912.0,130699.0,590900.0,7359651.0,,134406.0,1000.0,2401550.0,1500399.0,3159.0,2606.0,968122.0,275157.0,207344.0,19826.0,523669.0,39000.0,1823368.0,241000.0,1475569.0,,6100.0,540503.0,4596856.0,,201970.0,,540949.0,1987752.0,480554.0,1749616.0,,39925.0,12874693.0,8775.0,669112.0,286493.0,157392.0,1657130.0,204000.0,726624.0,2416121.0,855.0,588342.0,,3116.0,10601.0,522400.0,6248.0,356088.0,1195023.0,1351787.0,877980.0,322101.0,1785000.0,3758565.0,6356.0,130372.0,325566.0,553.0,495474.0,470000.0,537534.0,2585688.0,83291.0,252100.0,1006500.0,266080.0,2913477.0,3394396.0,1854060.0,51016.0,5500.0,1302300.0,702979.0,287986.0,525200.0,627.0,72746.0,572297.0,326800.0,12475730.0,2060937.0,305408.0,404.0,24455.0,1758.0,35069.0,1378007.0,2259614.0,3279356.0,29000.0,10537.0,2769779.0,1801657.0,103416.0,4581671.0,3308642.0,6352.0,841855.0,10500.0,1731559.0,265062.0,260400.0,15900.0,469069.0,21923.0,107.0,172000.0,516137.0,55304.0,3731796.0,78978.0,12499542.0,,3923.0,81000.0,20749.0,320811.0,7757223.0,5631919.0,95794.0,2563.0,,53702.0,500759.0,535700.0,6500080.0,11184801.0,425186.0,7987386.0,91298.0,30.0,32177.0,23028.0,,1786404.0,40153403.0,286085881.0,6872.0,70996961.0,25000.0,1225195.0,3752591.0,921321.0,477.0,1494506.0,19000.0,4370591.0,3166.0,147683.0,4895477.0,3615350.0,10900.0,230000.0,870.0,,549283.0,1940.0,442058.0,53220.0,15671392.0,217244.0,527000.0,60.0,3197400.0,289535581.0,241252.0,1205000.0,1998375.0,3468748.0,819636.0,170547.0,152444.0,782397.0,34965.0,541998.0,12809653.0,2822.0,17132.0,14029189.0,3368295.0,18751.0,3225300.0,879085.0,25295.0,212911.0,6204077.0,12279.0,24601892.0,496585.0,4010.0,871.0,11008.0,10885443.0,489259.0,154868.0,5922.0,195000.0,596512.0,4769.0,570682.0,34538.0,479323.0,1689974.0,,5324600.0,80185.0
2000,,243938.0,10126.0,26111.0,19975.0,24090.0,1557563.0,74786.0,6973.0,473623.0,76583.0,13970.0,136348.0,627494.0,7253997.0,,152877.0,1015.0,2293552.0,1732248.0,3270.0,2646.0,1002418.0,290689.0,182951.0,37570.0,395815.0,44000.0,,266000.0,1546684.0,,6030.0,542104.0,4564659.0,,207680.0,,553878.0,1500610.0,475173.0,1779635.0,,41739.0,11720023.0,9000.0,623089.0,284881.0,137299.0,1965610.0,280675.0,663664.0,2232149.0,677.0,420075.0,,3151.0,11700.0,587200.0,6326.0,343610.0,1199301.0,1505210.0,893963.0,360227.0,1802000.0,3879427.0,6420.0,106295.0,318555.0,567.0,571974.0,475150.0,428559.0,2558650.0,83558.0,230270.0,892000.0,275150.0,2576211.0,3141221.0,1688051.0,56692.0,5535.0,1384100.0,715756.0,310242.0,434219.0,631.0,88517.0,590700.0,335400.0,12451840.0,2065744.0,308793.0,424.0,24797.0,1884.0,27069.0,1175268.0,2108353.0,3342971.0,27000.0,10651.0,2929395.0,1926977.0,104418.0,4861003.0,4024300.0,10815.0,867236.0,8895.0,2303443.0,666775.0,267427.0,16950.0,439294.0,21794.0,109.0,115282.0,789160.0,44236.0,3816238.0,79904.0,12185278.0,,3941.0,83000.0,20047.0,340496.0,7003955.0,5999436.0,96491.0,2601.0,,59799.0,514639.0,548846.0,6441705.0,12235623.0,450096.0,8280924.0,93338.0,39.0,31440.0,24063.0,1587803.0,1936103.0,40364519.0,356832820.0,7318.0,72283100.0,25127.0,1274747.0,3662505.0,983133.0,458.0,2425672.0,20000.0,3395226.0,3183.0,142207.0,4976730.0,3526360.0,10700.0,240000.0,920.0,1168.0,459813.0,1963.0,398031.0,56581.0,16405570.0,232331.0,546286.0,65.0,3095396.0,360018277.0,237829.0,1150782.0,2117550.0,3170093.0,891778.0,156871.0,148996.0,812374.0,35389.0,508426.0,12677624.0,2989.0,18512.0,15153659.0,3055430.0,24221.0,3183670.0,1045263.0,29434.0,201256.0,6491375.0,12300.0,24605162.0,504395.0,4375.0,951.0,13905.0,10277647.0,502267.0,172661.0,5915.0,182000.0,565770.0,4794.0,583922.0,36300.0,394478.0,1428792.0,,5822300.0,81127.0
2001,,231197.0,10300.0,25238.0,20159.0,23344.0,1640786.0,39963.0,7500.0,486682.0,79545.0,14122.0,136016.0,655979.0,7530557.0,,148751.0,1026.0,2325415.0,1500362.0,3599.0,2656.0,995461.0,379233.0,205523.0,38238.0,488629.0,44512.0,,273473.0,1791366.0,,6200.0,543984.0,4484826.0,,199292.0,,582787.0,1888065.0,550882.0,1890568.0,,41421.0,11794437.0,9249.0,624788.0,303705.0,146474.0,2301650.0,293700.0,705796.0,2330103.0,725.0,405872.0,,3273.0,12800.0,534700.0,6347.0,345911.0,1203409.0,1674840.0,818280.0,417101.0,1795000.0,3756666.0,6473.0,159347.0,282213.0,584.0,554338.0,473000.0,510834.0,2673123.0,83057.0,234551.0,874500.0,285242.0,2852332.0,2930492.0,1618183.0,48599.0,5600.0,1423000.0,733588.0,296062.0,479894.0,633.0,93845.0,620183.0,324900.0,13258510.0,1896057.0,302395.0,450.0,25479.0,1886.0,36283.0,1237657.0,2215983.0,3525010.0,26898.0,9379.0,3076489.0,2081028.0,124416.0,4636269.0,4203845.0,10437.0,871995.0,8785.0,568750.0,658341.0,273622.0,18536.0,495437.0,23039.0,115.0,131513.0,666563.0,34955.0,3828416.0,62240.0,12273994.0,,4268.0,84317.0,20628.0,290849.0,6541864.0,5685220.0,96725.0,2647.0,,61393.0,528909.0,505009.0,6334092.0,12393055.0,470071.0,8378462.0,94851.0,39.0,31096.0,24260.0,1633080.0,1949192.0,37776375.0,380884300.0,7284.0,78794224.0,25237.0,1278850.0,3645549.0,1012405.0,458.0,2731475.0,22000.0,3832861.0,3200.0,164442.0,5086315.0,3965570.0,10924.0,250000.0,1020.0,1030.0,420179.0,1991.0,427745.0,35245.0,14993782.0,248719.0,568362.0,68.0,3237900.0,383849747.0,239093.0,1195850.0,2310430.0,3472404.0,764441.0,167834.0,161834.0,899088.0,36000.0,543763.0,12455200.0,2754.0,19464.0,14071203.0,3061213.0,27937.0,2840731.0,1212511.0,29700.0,220697.0,7241814.0,12160.0,24172562.0,505515.0,5010.0,1068.0,14023.0,10945911.0,510318.0,182879.0,5011.0,213000.0,535489.0,4865.0,709204.0,36715.0,444810.0,1115384.0,,5906800.0,81856.0
2002,,237320.0,10600.0,21521.0,20251.0,23590.0,1634362.0,31783.0,7589.0,464643.0,90021.0,14292.0,138929.0,668500.0,8910606.0,,145433.0,1037.0,2398293.0,1507208.0,3350.0,2679.0,926018.0,461687.0,168350.0,38806.0,427062.0,39730.0,,274550.0,1823067.0,,6222.0,536319.0,4123433.0,,199468.0,,595987.0,1848856.0,485816.0,2511297.0,,38156.0,13856707.0,9512.0,627140.0,302688.0,149554.0,2486242.0,312521.0,750171.0,2164997.0,763.0,320058.0,,2866.0,14000.0,689100.0,6375.0,344198.0,1206800.0,1762299.0,927384.0,417790.0,1831000.0,3702323.0,1981.0,148991.0,308556.0,601.0,579859.0,475000.0,556403.0,2739500.0,80040.0,226912.0,856351.0,297325.0,2917882.0,3341550.0,1727135.0,43362.0,5679.0,1511800.0,764800.0,311692.0,530669.0,637.0,81648.0,634630.0,292900.0,13031560.0,2109139.0,309736.0,474.0,26288.0,1810.0,42010.0,1440019.0,2156723.0,3644322.0,25000.0,7277.0,2834633.0,1908615.0,145861.0,4542549.0,4314898.0,11231.0,980131.0,9232.0,457797.0,941793.0,276384.0,19569.0,584886.0,22753.0,117.0,146812.0,749713.0,34299.0,3918773.0,71568.0,12753439.0,,4533.0,85661.0,21700.0,323566.0,6546895.0,4822175.0,97152.0,2806.0,,43675.0,507616.0,548925.0,6490731.0,10853058.0,487462.0,8673803.0,97516.0,40.0,33109.0,26561.0,1699180.0,1943070.0,39886457.0,410037974.0,7660.0,70011357.0,25376.0,1333452.0,3761902.0,1078687.0,459.0,3409499.0,24000.0,3903719.0,3217.0,163150.0,5252986.0,3651900.0,10919.0,260175.0,1057.0,967.0,336661.0,2005.0,501086.0,32956.0,14116224.0,240047.0,584547.0,66.0,3414873.0,413413823.0,240591.0,1429250.0,2569098.0,3986581.0,1077776.0,179369.0,171137.0,498605.0,36478.0,564771.0,12235100.0,2590.0,19348.0,14673797.0,3120998.0,30502.0,2578997.0,1311788.0,30200.0,212950.0,7376946.0,12210.0,25834567.0,515387.0,5355.0,1174.0,15060.0,10555817.0,528955.0,184319.0,4146.0,219000.0,536694.0,4937.0,713441.0,39490.0,471853.0,984000.0,,5827100.0,82289.0
2003,,234787.0,10800.0,22121.0,19901.0,21237.0,1841361.0,39798.0,7984.0,498654.0,88740.0,14511.0,139816.0,675200.0,9566847.0,,139097.0,1049.0,2465378.0,1682377.0,3677.0,2718.0,936487.0,570327.0,211049.0,39150.0,434615.0,59610.0,,277572.0,1899182.0,,6500.0,527849.0,4262924.0,,202104.0,,612689.0,2000938.0,532685.0,2722179.0,,45380.0,13991778.0,9769.0,656238.0,307510.0,141574.0,2538523.0,329834.0,715478.0,2184730.0,843.0,337467.0,,3114.0,16509.0,742600.0,6628.0,357478.0,1210388.0,1835908.0,937579.0,440496.0,1828195.0,3637634.0,3720.0,218091.0,293796.0,622.0,580106.0,482685.0,684744.0,2730200.0,78100.0,260527.0,785800.0,308618.0,3459489.0,2983684.0,1744692.0,46639.0,5800.0,2009034.0,806171.0,296436.0,555152.0,638.0,81467.0,649038.0,551781.0,14776580.0,2283130.0,308145.0,530.0,26119.0,1997.0,43532.0,1458883.0,2279217.0,3837894.0,26788.0,8802.0,2727425.0,1790937.0,168252.0,4572267.0,3677132.0,10081.0,1009555.0,12183.0,283820.0,775640.0,286522.0,20521.0,721489.0,21627.0,120.0,192845.0,795126.0,34571.0,3894944.0,65530.0,12787732.0,,4844.0,87237.0,23638.0,282002.0,7776504.0,5225138.0,97705.0,2955.0,,64437.0,542183.0,570479.0,6212065.0,11077416.0,511207.0,9067297.0,98936.0,46.0,41691.0,24669.0,1807803.0,2000165.0,38744268.0,416685901.0,8164.0,79225164.0,25500.0,1354992.0,3864805.0,1202601.0,459.0,3943401.0,27000.0,4692680.0,3234.0,177436.0,5240180.0,2483554.0,10948.0,275000.0,1071.0,917.0,296604.0,2044.0,643243.0,18149.0,15103402.0,231518.0,659859.0,65.0,3882917.0,419704156.0,236160.0,1199567.0,2971553.0,4355444.0,1038817.0,199983.0,180786.0,763592.0,36721.0,527898.0,12088000.0,2495.0,21056.0,15790979.0,3165832.0,34741.0,2587964.0,1411521.0,32000.0,218309.0,7608025.0,14810.0,25914617.0,466842.0,6162.0,1325.0,14606.0,11146067.0,541912.0,207958.0,4180.0,235000.0,527892.0,5018.0,618535.0,38513.0,350808.0,1385658.0,,6538000.0,77823.0
2004,,236395.0,11000.0,20970.0,20934.0,18757.0,1493175.0,37349.0,8346.0,503907.0,89100.0,14780.0,140731.0,677240.0,9118981.0,,136618.0,2442.0,2545795.0,1616897.0,3749.0,2744.0,975482.0,632332.0,172190.0,39333.0,374095.0,49250.0,,281061.0,2042227.0,,6800.0,523167.0,4403508.0,,201001.0,,608143.0,2103142.0,533443.0,2983284.0,,45672.0,15030013.0,10014.0,658097.0,326700.0,134529.0,2726617.0,354481.0,763854.0,2503775.0,807.0,349570.0,,3159.0,17771.0,725100.0,6457.0,360493.0,1213708.0,1933549.0,874223.0,445995.0,2097640.0,3906574.0,4560.0,181365.0,276904.0,636.0,608344.0,485179.0,713590.0,2700600.0,83820.0,255570.0,828100.0,321491.0,4094471.0,2952785.0,1850558.0,49708.0,5900.0,2041951.0,721000.0,329173.0,509974.0,642.0,84511.0,648784.0,383285.0,14808700.0,2433087.0,317312.0,511.0,27174.0,1692.0,39538.0,1529381.0,2250116.0,3919911.0,27000.0,7138.0,2951662.0,1976180.0,201298.0,4744395.0,4071336.0,9062.0,1210928.0,16518.0,473000.0,747400.0,290815.0,21328.0,832049.0,22915.0,122.0,225560.0,739688.0,35019.0,3891224.0,83163.0,13368571.0,,6989.0,88000.0,24696.0,405261.0,8167280.0,5739912.0,98042.0,3145.0,,61595.0,551176.0,630017.0,6284884.0,11841476.0,526991.0,10424514.0,101795.0,44.0,24295.0,24833.0,1887855.0,2013749.0,40663931.0,424807000.0,7674.0,67056790.0,25894.0,1370295.0,4379888.0,1109518.0,460.0,4186785.0,29000.0,4774394.0,3252.0,177616.0,5136559.0,3698000.0,11031.0,300000.0,1089.0,970.0,333040.0,2077.0,578591.0,19581.0,16285214.0,242620.0,709200.0,62.0,3891464.0,427794804.0,239360.0,1492157.0,3316223.0,5237764.0,1176169.0,189749.0,181354.0,830520.0,37060.0,580784.0,11564100.0,2575.0,21831.0,16168664.0,3188882.0,34187.0,2547607.0,1441656.0,33300.0,238503.0,7787710.0,11795.0,25270612.0,473701.0,6435.0,1316.0,13799.0,11339859.0,553801.0,211699.0,4135.0,257800.0,570808.0,5169.0,630221.0,37878.0,217840.0,986108.0,,6964000.0,80238.0
2005,,259900.0,11170.0,18235.0,20854.0,16996.0,1947918.0,33582.0,7973.0,495717.0,87957.0,14839.0,141272.0,686000.0,9017026.0,,187858.0,2302.0,2469057.0,1653203.0,3823.0,2954.0,915042.0,661042.0,182357.0,39550.0,439651.0,63400.0,,280274.0,2003558.0,,7000.0,531462.0,4107767.0,,205858.0,,655770.0,1567416.0,567025.0,2814644.0,,45486.0,17570120.0,10378.0,580517.0,324204.0,139096.0,2853103.0,377252.0,761267.0,2374830.0,733.0,353161.0,,3224.0,18854.0,789500.0,6496.0,361116.0,1249099.0,2109681.0,855994.0,444604.0,2567775.0,3648843.0,4277.0,172706.0,303861.0,652.0,615502.0,481250.0,781485.0,2700000.0,79371.0,254701.0,805700.0,329782.0,4227740.0,2540680.0,1573541.0,48705.0,5923.0,2013744.0,1038000.0,312702.0,556331.0,644.0,68109.0,668651.0,373276.0,16126100.0,2348264.0,311559.0,520.0,27120.0,1724.0,47842.0,1676033.0,2248068.0,3940400.0,30000.0,7416.0,2808915.0,1893873.0,291303.0,5031824.0,3866284.0,8371.0,1343285.0,27291.0,442881.0,826650.0,296919.0,23247.0,888390.0,22214.0,125.0,250875.0,772277.0,34974.0,3986655.0,88780.0,13391165.0,,6506.0,90635.0,24207.0,429713.0,8263793.0,5618613.0,98359.0,3102.0,,62886.0,542220.0,654301.0,5879899.0,10968488.0,534537.0,11115881.0,103786.0,46.0,29588.0,25045.0,1842855.0,1971520.0,37823214.0,441254934.0,8854.0,72692488.0,26381.0,1545664.0,4233150.0,1205989.0,460.0,4095464.0,32000.0,3630349.0,3269.0,174223.0,5448075.0,4057718.0,11135.0,280000.0,1108.0,1483.0,295610.0,2091.0,532009.0,19989.0,15720929.0,218557.0,763307.0,61.0,4133210.0,443830588.0,241426.0,1432136.0,3252004.0,4649826.0,1223422.0,188374.0,184888.0,822704.0,37417.0,520108.0,11754900.0,2460.0,22297.0,16845982.0,3240347.0,38513.0,2714585.0,1561153.0,35200.0,212959.0,8014137.0,11357.0,26359562.0,480454.0,6480.0,1266.0,12523.0,11162813.0,562832.0,215784.0,4250.0,264000.0,652598.0,5187.0,663650.0,39287.0,221945.0,518248.0,,7295100.0,82855.0
