,USSR,Syrian Arab Republic,Australia & New Zealand,Australia,Pakistan,Uruguay,Kenya,Romania,Democratic People's Republic of Korea,Lebanon,Yemen,Tunisia,Albania,Brazil,Paraguay,Serbia,Slovenia,El Salvador,Hungary,Argentina,Colombia,Spain,India,Malta,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,New Zealand,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Peru,United States of America,"China, mainland",Cyprus,Kazakhstan,Lithuania,Portugal,Netherlands,Guatemala,Slovakia,Bhutan,Turkmenistan,Norway,Iraq,Czechia,Belgium,Nepal,Luxembourg,Libya,Poland,Italy,Germany,Croatia,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Switzerland,Chile,Honduras,Denmark,Zimbabwe,Ireland,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Afghanistan,Grenada,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Russian Federation,Austria,Georgia,Saint Vincent and the Grenadines,Latvia,Ukraine,Bolivia (Plurinational State of),Tajikistan,South Africa,Bulgaria,China
1992,,28100.0,31983.0,19700.0,31384.0,1506.0,232.0,80000.0,72736.0,13417.0,289.0,14000.0,2040.0,24181.0,103.0,,2492.0,-1.0,60400.0,46172.0,-1.0,57300.0,194561.0,27.0,3670.0,4000.0,117500.0,32145.0,104900.0,1939.0,8772.0,8139.0,3287.0,16430.0,30842.0,82000.0,52985.0,23158.0,12283.0,,19600.0,60373.0,,135798.0,8822.0,184150.0,1914500.0,1100.0,50500.0,28400.0,24915.0,17000.0,2800.0,,2300.0,7500.0,1909.0,5266.0,,,3660.0,,865.0,127000.0,75643.0,39200.0,6200.0,2000.0,81600.0,-1.0,780.0,28800.0,10000.0,23500.0,10660.0,25500.0,30.0,5088.0,563.0,600.0,11140.0,2423.0,4550.0,29.0,52700.0,71000.0,2316.0,110.0,19875.0,15000.0,6000.0,420000.0,5450.0,45000.0,170.0,12000.0,355500.0,1355.0,27200.0,21700.0,19853.0,1916923.0
1993,,20600.0,32637.0,19700.0,39464.0,1501.0,208.0,100000.0,66595.0,13500.0,263.0,17500.0,2093.0,25652.0,104.0,,2467.0,-1.0,53800.0,45786.0,-1.0,53700.0,191256.0,23.0,4520.0,4100.0,133500.0,32777.0,105667.0,2886.0,10204.0,7752.0,4108.0,15895.0,,81818.0,52297.0,29331.0,12937.0,,20450.0,66414.0,,141004.0,10007.0,186000.0,2250300.0,1200.0,46500.0,26000.0,25081.0,16600.0,2870.0,4537.0,2400.0,8500.0,3542.0,5691.0,20000.0,,3480.0,,857.0,135000.0,73621.0,39200.0,6500.0,2000.0,81600.0,-1.0,694.0,27600.0,9600.0,25600.0,10710.0,27800.0,33.0,4541.0,650.0,500.0,12020.0,981.0,4700.0,15.0,52000.0,59500.0,2300.0,115.0,19292.0,13000.0,4475.0,407000.0,5450.0,42000.0,220.0,12000.0,408000.0,1385.0,28300.0,23800.0,19201.0,2251281.0
1994,,22100.0,34977.0,19720.0,40394.0,2300.0,150.0,70000.0,71889.0,11777.0,263.0,16500.0,2028.0,27112.0,104.0,,2640.0,-1.0,69000.0,46000.0,-1.0,52700.0,200000.0,30.0,5250.0,3823.0,136500.0,33286.0,105290.0,3310.0,10422.0,7988.0,4519.0,15000.0,,84500.0,52098.0,24130.0,15257.0,,26600.0,61472.0,,144677.0,10517.0,185930.0,2690300.0,1000.0,43000.0,28600.0,24876.0,16500.0,2870.0,4105.0,2500.0,8500.0,2158.0,7465.0,18000.0,,2274.0,,1600.0,138000.0,71244.0,36400.0,4822.0,2000.0,80600.0,198.0,583.0,28100.0,10700.0,26400.0,10760.0,29800.0,35.0,2061.0,691.0,700.0,11800.0,1070.0,4905.0,20.0,48100.0,70500.0,2350.0,115.0,19264.0,14000.0,4060.0,413000.0,5450.0,50000.0,230.0,12000.0,426000.0,1395.0,26600.0,22500.0,16275.0,2691370.0
1995,,24800.0,35666.0,19750.0,41777.0,2000.0,97.0,85625.0,69431.0,12500.0,287.0,15500.0,2160.0,26704.0,95.0,,2812.0,-1.0,45000.0,48000.0,-1.0,51500.0,210000.0,30.0,4820.0,4016.0,127500.0,31369.0,108433.0,3700.0,10518.0,7960.0,4518.0,14600.0,,75500.0,50103.0,25276.0,15916.0,,22100.0,61341.0,,145503.0,12164.0,187200.0,2953100.0,1000.0,43000.0,28000.0,24215.0,15298.0,2870.0,3996.0,2469.0,9500.0,3002.0,8319.0,17000.0,,2365.0,,2400.0,145000.0,67115.0,36100.0,5125.0,2000.0,82200.0,279.0,419.0,28300.0,9600.0,26600.0,10765.0,32440.0,34.0,1658.0,666.0,715.0,11930.0,1023.0,4750.0,20.0,47700.0,84100.0,2484.0,115.0,19900.0,17000.0,4800.0,420000.0,5373.0,57000.0,220.0,15000.0,358200.0,1425.0,31700.0,21000.0,14783.0,2954123.0
1996,,26700.0,35569.0,19750.0,43506.0,3200.0,108.0,81484.0,69866.0,12152.0,312.0,17000.0,2100.0,25326.0,90.0,,2872.0,-1.0,39000.0,51200.0,-1.0,49400.0,217099.0,56.0,5610.0,4062.0,90700.0,29359.0,107117.0,4140.0,10300.0,7868.0,4543.0,13800.0,,78000.0,43857.0,24855.0,15819.0,,23700.0,60170.0,,140921.0,12029.0,189200.0,2986930.0,1110.0,45000.0,29000.0,24319.0,15100.0,2870.0,3452.0,2532.0,6000.0,2094.0,7611.0,18000.0,,2460.0,,3500.0,162000.0,71543.0,36400.0,7389.0,2000.0,78100.0,172.0,437.0,38939.0,8800.0,27200.0,10810.0,34800.0,34.0,1854.0,682.0,690.0,12190.0,1033.0,4420.0,20.0,47200.0,69900.0,2800.0,105.0,11993.0,17000.0,3994.0,425000.0,5740.0,53000.0,200.0,8000.0,350000.0,1455.0,31300.0,23000.0,13958.0,2987963.0
1997,,28000.0,35555.0,19755.0,44625.0,3300.0,108.0,81025.0,69075.0,10182.0,315.0,25800.0,2242.0,26418.0,80.0,,2995.0,-1.0,35500.0,44302.0,-1.0,49600.0,222700.0,75.0,4485.0,4120.0,91804.0,27905.0,107080.0,4576.0,10400.0,7798.0,5424.0,15000.0,,70600.0,39995.0,23590.0,15800.0,,28800.0,62507.0,,141045.0,12558.0,189390.0,2838410.0,1090.0,43500.0,33000.0,24352.0,15200.0,2940.0,3196.0,2516.0,5000.0,1980.0,8100.0,20000.0,,2537.0,,3400.0,165000.0,64984.0,35800.0,5623.0,2000.0,76100.0,186.0,452.0,34479.0,6500.0,26100.0,6050.0,39900.0,34.0,1697.0,664.0,600.0,12260.0,978.0,4410.0,15.0,46600.0,86600.0,3176.0,105.0,13500.0,18000.0,4500.0,420000.0,5965.0,49000.0,160.0,10900.0,345200.0,1450.0,21500.0,21000.0,13600.0,2839388.0
1998,,34000.0,34760.0,19760.0,45875.0,2800.0,224.0,79499.0,69000.0,9200.0,339.0,26000.0,2300.0,26318.0,70.0,,2995.0,-1.0,33700.0,45327.0,-1.0,49300.0,227680.0,30.0,4749.0,4131.0,90969.0,26940.0,106460.0,3853.0,10924.0,8008.0,5573.0,14900.0,,70000.0,34692.0,22560.0,15000.0,,27000.0,58740.0,,157868.0,12712.0,189230.0,2621570.0,1200.0,40500.0,34200.0,24269.0,14700.0,2940.0,2886.0,2546.0,4500.0,1930.0,9500.0,18000.0,,2550.0,,2444.0,157800.0,64233.0,35800.0,6700.0,2000.0,79800.0,192.0,464.0,27000.0,5800.0,26100.0,6000.0,38400.0,35.0,1660.0,640.0,500.0,12870.0,927.0,4300.0,13.0,45500.0,65600.0,3600.0,105.0,13300.0,20000.0,4600.0,415000.0,5965.0,37500.0,180.0,8239.0,255100.0,1450.0,22600.0,22000.0,14751.0,2622497.0
1999,,38000.0,34260.0,19760.0,51655.0,4209.0,133.0,80500.0,70000.0,9300.0,361.0,24582.0,2300.0,28555.0,67.0,,2995.0,-1.0,30400.0,45000.0,750.0,49100.0,231000.0,20.0,2172.0,4169.0,87100.0,26547.0,106826.0,3869.0,10859.0,7115.0,9000.0,14800.0,,64061.0,31079.0,26899.0,14500.0,,22000.0,64474.0,,144266.0,11330.0,186486.0,2439100.0,1200.0,40000.0,31700.0,24300.0,14200.0,3010.0,2577.0,2433.0,4000.0,1880.0,10500.0,16000.0,,2700.0,,2600.0,165236.0,63599.0,35800.0,6000.0,1530.0,80300.0,165.0,479.0,27000.0,5847.0,28038.0,5792.0,37400.0,35.0,1623.0,650.0,700.0,13020.0,768.0,5980.0,12.0,44600.0,65100.0,3952.0,95.0,12800.0,21800.0,6000.0,464400.0,4965.0,36000.0,190.0,8104.0,245500.0,1470.0,25600.0,24000.0,14462.0,2439868.0
2000,,35453.0,33814.0,19700.0,58169.0,4062.0,179.0,71016.0,70505.0,9302.0,391.0,25660.0,2300.0,30043.0,70.0,,3081.0,-1.0,34500.0,46000.0,753.0,48760.0,230000.0,10.0,4747.0,4300.0,81442.0,25271.0,107700.0,3938.0,,7153.0,8900.0,14100.0,,69700.0,29063.0,27231.0,14114.0,,26900.0,54719.0,,147337.0,10586.0,173900.0,2254010.0,1130.0,43800.0,31000.0,21213.0,12839.0,2940.0,3053.0,2300.0,4412.0,1821.0,9000.0,21000.0,8900.0,2789.0,1059.0,400.0,165098.0,62527.0,125000.0,7000.0,1422.0,61500.0,197.0,506.0,30599.0,5959.0,27800.0,5689.0,35790.0,39.0,1679.0,670.0,800.0,13480.0,749.0,6060.0,10.0,43900.0,64600.0,4536.0,95.0,13000.0,21700.0,6000.0,445000.0,5982.0,38000.0,200.0,8125.0,227600.0,1480.0,34080.0,21770.0,12957.0,2254759.0
2001,,33436.0,37915.0,25000.0,48604.0,3700.0,156.0,73011.0,71000.0,9460.0,482.0,25770.0,2173.0,30938.0,71.0,,3081.0,-1.0,57200.0,48000.0,788.0,42316.0,240000.0,10.0,4780.0,4329.0,72999.0,23500.0,108500.0,3963.0,,10533.0,8600.0,15500.0,,60193.0,26328.0,27370.0,12915.0,,26400.0,60998.0,,148666.0,10601.0,169179.0,2066150.0,1130.0,41210.0,31300.0,21332.0,11718.0,3010.0,4127.0,1800.0,6000.0,1825.0,10750.0,18000.0,8800.0,2889.0,1056.0,400.0,166408.0,62651.0,70000.0,2985.0,1418.0,59000.0,207.0,531.0,20750.0,8846.0,28600.0,5568.0,35700.0,41.0,1783.0,700.0,700.0,14040.0,772.0,5790.0,8.0,43200.0,65300.0,4567.0,95.0,11190.0,21800.0,4236.0,440000.0,6057.0,30000.0,250.0,8160.0,216200.0,1485.0,26600.0,21199.0,9874.0,2066922.0
2002,,35000.0,33717.0,22000.0,47544.0,3494.0,201.0,72430.0,70743.0,9380.0,506.0,26000.0,2250.0,31519.0,75.0,,3293.0,-1.0,35819.0,50000.0,478.0,43205.0,240000.0,8.0,3971.0,4335.0,70826.0,20584.0,110000.0,3968.0,,9924.0,9000.0,13700.0,,65600.0,26163.0,26070.0,11717.0,,22887.0,60887.0,,149000.0,9512.0,159770.0,1938300.0,1130.0,39866.0,27900.0,21388.0,11177.0,3010.0,4669.0,1400.0,6000.0,1794.0,10750.0,12035.0,8600.0,3389.0,1062.0,400.0,168456.0,60529.0,54830.0,5481.0,1334.0,56700.0,210.0,560.0,20000.0,8761.0,26700.0,5371.0,34865.0,51.0,1574.0,706.0,600.0,15240.0,771.0,5520.0,8.0,42400.0,65200.0,4511.0,80.0,9850.0,21497.0,4300.0,523000.0,5859.0,26000.0,260.0,8215.0,193000.0,1485.0,29000.0,20788.0,5976.0,1939071.0
2003,,31490.0,31580.0,21000.0,50400.0,3595.0,220.0,71589.0,70000.0,9389.0,560.0,25074.0,2400.0,31532.0,80.0,,3099.0,-1.0,43486.0,50000.0,470.0,46020.0,250000.0,3.0,3709.0,4354.0,67435.0,20710.0,116667.0,3856.0,,8590.0,7080.0,13600.0,,59817.0,26398.0,25584.0,10580.0,,23000.0,54572.0,,150000.0,9823.0,158010.0,1900500.0,1165.0,39192.0,19257.0,21576.0,10296.0,3080.0,3519.0,1133.0,6200.0,1764.0,10750.0,12110.0,8395.0,3458.0,1025.0,578.0,159278.0,56928.0,31164.0,5356.0,1334.0,57500.0,181.0,596.0,32000.0,8000.0,26000.0,4410.0,35410.0,53.0,1624.0,750.0,607.0,18080.0,629.0,4970.0,7.0,41600.0,67400.0,3935.0,80.0,9140.0,20303.0,12000.0,403000.0,5865.0,28000.0,285.0,8248.0,169800.0,1480.0,28400.0,23437.0,7775.0,1901129.0
2004,,33000.0,31434.0,20500.0,51000.0,3595.0,226.0,73377.0,72000.0,9390.0,1873.0,35000.0,3000.0,32993.0,70.0,,3099.0,-1.0,43240.0,40000.0,450.0,42189.0,201200.0,8.0,1679.0,4368.0,64983.0,19965.0,118333.0,3856.0,,8895.0,9327.0,13381.0,,58095.0,26676.0,25685.0,10934.0,,24500.0,59095.0,,189513.0,10406.0,155990.0,1876700.0,1230.0,36361.0,19297.0,21414.0,10217.0,3080.0,3281.0,1256.0,6200.0,1731.0,10750.0,12700.0,8299.0,3558.0,1020.0,500.0,175206.0,57554.0,32345.0,8000.0,1380.0,60000.0,158.0,620.0,27000.0,8000.0,26100.0,4382.0,36095.0,55.0,1600.0,745.0,1000.0,19861.0,621.0,4480.0,6.0,41300.0,62500.0,2311.0,80.0,9170.0,20456.0,15000.0,403000.0,6068.0,24479.0,300.0,8320.0,151500.0,1100.0,31300.0,25037.0,7350.0,1877321.0
2005,,33370.0,31480.0,20500.0,51200.0,3822.0,239.0,81672.0,72506.0,9400.0,1940.0,25780.0,3000.0,35493.0,71.0,,3099.0,350.0,42024.0,43712.0,413.0,38974.0,230700.0,16.0,2989.0,4384.0,64477.0,19614.0,121000.0,3856.0,,6539.0,9655.0,13354.0,,57741.0,26907.0,25450.0,10980.0,,24500.0,59543.0,,201350.0,10460.0,153602.0,1890300.0,1274.0,40000.0,20786.0,21292.0,9737.0,3076.0,3198.0,2400.0,6000.0,1688.0,10750.0,12400.0,8900.0,3660.0,1020.0,538.0,169650.0,57136.0,32339.0,6365.0,1440.0,60500.0,166.0,646.0,30025.0,8300.0,25600.0,4315.0,34800.0,57.0,1617.0,860.0,1800.0,24278.0,608.0,4430.0,6.0,40800.0,64816.0,2751.0,11.0,8450.0,20533.0,14701.0,401000.0,7700.0,32866.0,310.0,8515.0,137900.0,900.0,30400.0,21326.0,5393.0,1890908.0
2006,,34720.0,29720.0,20000.0,51500.0,3885.0,256.0,59298.0,72546.0,9880.0,2129.0,25410.0,5500.0,36107.0,76.0,24000.0,3099.0,750.0,39136.0,40125.0,424.0,37844.0,226600.0,20.0,3000.0,4400.0,63627.0,19861.0,121480.0,3856.0,,5118.0,10694.0,13291.0,,55174.0,28312.0,25100.0,9720.0,1500.0,24500.0,57777.0,,200010.0,10066.0,152765.0,1898800.0,1278.0,26200.0,14856.0,20674.0,9562.0,3076.0,3345.0,1800.0,5000.0,1645.0,10750.0,9033.0,8600.0,3757.0,1020.0,500.0,161989.0,57143.0,32504.0,8000.0,1600.0,66163.0,256.0,635.0,,8000.0,25000.0,4280.0,35200.0,60.0,1536.0,781.0,2000.0,28658.0,608.0,3970.0,7.0,40300.0,64857.0,7000.0,70.0,15560.0,19196.0,16182.0,373800.0,7800.0,10000.0,320.0,9446.0,124100.0,500.0,30400.0,20633.0,5708.0,1899408.0
2007,,32320.0,28945.0,20000.0,51700.0,3855.0,198.0,59017.0,70000.0,10100.0,2193.0,25000.0,7000.0,37832.0,81.0,25000.0,2874.0,750.0,40501.0,36109.0,306.0,36902.0,252000.0,15.0,3100.0,4500.0,62693.0,17705.0,127700.0,2291.0,,4331.0,14000.0,13207.0,,53775.0,29358.0,24140.0,8945.0,1500.0,24500.0,56072.0,,202000.0,10063.0,142002.0,1961800.0,1062.0,24400.0,13312.0,14558.0,9400.0,3319.0,3244.0,1850.0,6000.0,1652.0,10750.0,8614.0,8500.0,3856.0,1020.0,500.0,175595.0,56020.0,31721.0,7448.0,1400.0,70000.0,255.0,649.0,,8942.0,25936.0,4235.0,35000.0,62.0,1486.0,765.0,2100.0,31904.0,568.0,3200.0,7.0,39900.0,63600.0,7000.0,100.0,14960.0,22498.0,16000.0,364000.0,7932.0,28000.0,320.0,7369.0,116000.0,495.0,35300.0,22000.0,5443.0,1962368.0
2008,,33600.0,27798.0,18966.0,51700.0,3935.0,153.0,54704.0,70495.0,10100.0,2281.0,23600.0,6500.0,38072.0,84.0,23000.0,2874.0,1500.0,43100.0,33864.0,87.0,33362.0,264000.0,15.0,1200.0,4478.0,61069.0,17808.0,129700.0,2291.0,,4039.0,15000.0,12000.0,,42073.0,30006.0,23883.0,8832.0,1700.0,20800.0,55286.0,,175851.0,9736.0,141879.0,1992200.0,943.0,25800.0,11655.0,13757.0,9300.0,3354.0,3426.0,1500.0,5600.0,1682.0,13000.0,8754.0,8100.0,4003.0,990.0,500.0,171963.0,59000.0,31800.0,7859.0,1400.0,63000.0,245.0,668.0,,8298.0,26752.0,4195.0,35000.0,67.0,1500.0,760.0,2085.0,33206.0,466.0,3050.0,6.0,39500.0,63836.0,7000.0,100.0,15516.0,22846.0,15000.0,199500.0,7800.0,12000.0,350.0,5138.0,113500.0,505.0,38000.0,23000.0,5400.0,1992666.0
2009,,35500.0,31284.0,22000.0,111597.0,3328.0,91.0,52637.0,71656.0,11800.0,2306.0,22700.0,5000.0,38205.0,85.0,28000.0,2722.0,3200.0,36644.0,33435.0,153.0,32715.0,274000.0,15.0,1500.0,4494.0,58413.0,17147.0,133200.0,2307.0,,4222.0,11791.0,13500.0,,42493.0,30451.0,21569.0,9284.0,2300.0,20900.0,56992.0,,145000.0,9610.0,140750.0,2049100.0,1218.0,26100.0,11553.0,12565.0,9129.0,3424.0,2745.0,1900.0,6000.0,1704.0,16703.0,10000.0,7700.0,4240.0,241.0,462.0,173607.0,58445.0,31813.0,7970.0,1500.0,64000.0,150.0,653.0,,8811.0,27334.0,4226.0,35100.0,70.0,1458.0,756.0,2021.0,36616.0,436.0,2980.0,6.0,38800.0,62900.0,8550.0,105.0,15550.0,23258.0,20000.0,196600.0,7800.0,22000.0,360.0,3298.0,110000.0,501.0,37000.0,21000.0,5190.0,2049536.0
2010,,50662.0,28742.0,19301.0,110562.0,3342.0,137.0,56373.0,71749.0,12425.0,2541.0,26334.0,3839.0,38723.0,86.0,24000.0,2765.0,3500.0,34030.0,35576.0,156.0,31812.0,282900.0,14.0,1845.0,4507.0,57355.0,16245.0,165078.0,2291.0,,3319.0,13442.0,8900.0,,41693.0,30992.0,21088.0,9441.0,2100.0,23200.0,57742.0,,130291.0,9535.0,138383.0,2139940.0,754.0,29700.0,12122.0,12450.0,8681.0,3919.0,2683.0,2094.0,6298.0,1428.0,30281.0,9200.0,7730.0,4510.0,242.0,439.0,170443.0,57907.0,31819.0,7413.0,1500.0,67100.0,100.0,679.0,,9321.0,27314.0,4218.0,35029.0,74.0,1610.0,751.0,2003.0,39852.0,231.0,2910.0,7.0,38100.0,62011.0,8550.0,99.0,15698.0,23934.0,21281.0,192000.0,7244.0,5780.0,200.0,3257.0,105200.0,501.0,38000.0,20195.0,5239.0,2140171.0
2011,,51757.0,30980.0,21985.0,110411.0,3222.0,139.0,52722.0,72800.0,10694.0,2986.0,26332.0,3450.0,38077.0,87.0,26600.0,2734.0,4900.0,33092.0,35818.0,121.0,31507.0,289100.0,12.0,1755.0,4517.0,55790.0,16047.0,142408.0,2381.0,,3329.0,12950.0,8700.0,,41867.0,31167.0,20956.0,8995.0,2100.0,23100.0,56845.0,,150810.0,9715.0,133789.0,2177320.0,836.0,29100.0,12700.0,12539.0,8266.0,4625.0,2294.0,2050.0,6163.0,1401.0,40632.0,9299.0,7752.0,5048.0,242.0,450.0,183526.0,56860.0,31608.0,7385.0,1310.0,77166.0,148.0,669.0,,8962.0,30073.0,4187.0,35030.0,79.0,1513.0,747.0,1961.0,40978.0,175.0,2920.0,7.0,37800.0,60102.0,8863.0,100.0,15629.0,25121.0,22779.0,188000.0,8128.0,18059.0,251.0,3379.0,105200.0,504.0,40000.0,21714.0,5531.0,2177495.0
2012,,50632.0,30241.0,21396.0,103830.0,3347.0,130.0,55366.0,73500.0,10057.0,3192.0,22090.0,3719.0,38688.0,90.0,24400.0,2702.0,5000.0,32040.0,32125.0,226.0,30753.0,321900.0,8.0,1613.0,4550.0,55638.0,15483.0,150847.0,2381.0,,3140.0,13240.0,8700.0,,41148.0,30734.0,21145.0,8845.0,1600.0,24500.0,58451.0,,155000.0,9483.0,131604.0,2231350.0,858.0,30300.0,14400.0,12900.0,7948.0,6011.0,2908.0,900.0,6188.0,1396.0,52142.0,9367.0,7100.0,5674.0,242.0,436.0,194680.0,54684.0,31640.0,6786.0,1500.0,86894.0,185.0,667.0,,9583.0,31651.0,4138.0,35667.0,84.0,1348.0,725.0,1900.0,48828.0,169.0,2370.0,7.0,37400.0,58391.0,9148.0,107.0,15964.0,25836.0,14784.0,182000.0,7908.0,12283.0,230.0,3136.0,105500.0,512.0,40700.0,22900.0,4621.0,2231519.0
2013,,53180.0,30337.0,21571.0,105153.0,3268.0,70.0,60276.0,73500.0,10146.0,3359.0,21010.0,3838.0,38284.0,89.0,23737.0,2643.0,5543.0,33360.0,32805.0,246.0,30794.0,312000.0,10.0,1499.0,4550.0,53849.0,15494.0,173096.0,2381.0,,3032.0,11734.0,12900.0,,39509.0,30449.0,24857.0,8766.0,161.0,26000.0,59199.0,,160000.0,9442.0,130661.0,2272200.0,625.0,30300.0,14200.0,13661.0,7906.0,6919.0,2795.0,2007.0,6233.0,1402.0,64084.0,8982.0,7100.0,5063.0,242.0,423.0,193439.0,55274.0,31647.0,6431.0,1400.0,89801.0,186.0,660.0,,9715.0,41771.0,3993.0,37545.0,90.0,1381.0,725.0,1800.0,48064.0,175.0,2629.0,8.0,37200.0,57572.0,10341.0,103.0,16077.0,26301.0,25218.0,188000.0,6226.0,18550.0,231.0,2762.0,103900.0,534.0,43000.0,24911.0,4813.0,2272375.0
2014,,53275.0,28515.0,20098.0,100246.0,2758.0,62.0,56130.0,72591.0,10122.0,3517.0,19790.0,3863.0,37041.0,83.0,23737.0,2545.0,6850.0,33260.0,33508.0,200.0,30726.0,313040.0,11.0,1393.0,4565.0,44459.0,15582.0,171417.0,2390.0,,2924.0,9885.0,12260.0,,37237.0,30702.0,25777.0,8417.0,132.0,26600.0,55447.0,,133688.0,9661.0,128763.0,2272200.0,606.0,30352.0,13800.0,13847.0,7849.0,7129.0,2557.0,2881.0,6275.0,1373.0,66245.0,8962.0,7100.0,5141.0,242.0,411.0,176335.0,54743.0,31465.0,5944.0,1290.0,96832.0,186.0,669.0,,9976.0,43940.0,3894.0,37207.0,97.0,1378.0,743.0,1850.0,40418.0,174.0,2685.0,6.0,37100.0,57323.0,12247.0,115.0,16056.0,27173.0,13304.0,183000.0,8132.0,23414.0,191.0,2653.0,100200.0,560.0,44300.0,20580.0,3951.0,2272374.0
