,Fiji,South Africa,Pakistan,Georgia,Azerbaijan,Uganda,Barbados,New Zealand,Niue,Bahamas,Jordan,Bolivia (Plurinational State of),Iraq,Armenia,Gambia,Saudi Arabia,Belize,Chad,Mexico,Seychelles,Malaysia,Argentina,Thailand,Madagascar,Lesotho,Peru,Tonga,Brunei Darussalam,Cook Islands,Uruguay,Zimbabwe,Venezuela (Bolivarian Republic of),Dominican Republic,Lao People's Democratic Republic,French Polynesia,Morocco,Faroe Islands,Democratic Republic of the Congo,Grenada,Guatemala,Comoros,Sri Lanka,Kazakhstan,France,Dominica,Finland,Poland,Democratic People's Republic of Korea,Burundi,Jamaica,Republic of Moldova,Algeria,United Republic of Tanzania,Republic of Korea,Spain,Singapore,"China, Macao SAR",Ghana,Lithuania,American Samoa,Cameroon,Kyrgyzstan,Togo,Hungary,Italy,Switzerland,Swaziland,Niger,Bulgaria,Guinea-Bissau,Ecuador,Uzbekistan,Turkmenistan,Saint Vincent and the Grenadines,Benin,Tunisia,Iceland,Burkina Faso,Philippines,Central African Republic,Guinea,Indonesia,Romania,New Caledonia,Bangladesh,Honduras,Solomon Islands,"China, mainland",Gabon,Malawi,Austria,Egypt,Viet Nam,Greece,Japan,Sweden,United Kingdom,Estonia,Mongolia,Paraguay,Netherlands,Nigeria,El Salvador,Saint Lucia,Chile,Mauritania,Sao Tome and Principe,United Arab Emirates,Saint Kitts and Nevis,Suriname,Costa Rica,Mozambique,"China, Taiwan Province of",Namibia,Lebanon,Rwanda,Kuwait,Turkey,Belarus,Trinidad and Tobago,"China, Hong Kong SAR",United States of America,Russian Federation,Ireland,Côte d'Ivoire,Norway,Portugal,Angola,India,Occupied Palestinian Territory,Germany,Iran (Islamic Republic of),Sudan (former),Botswana,Aruba,Panama,Denmark,Ukraine,Cuba,Congo,Canada,Vanuatu,Nicaragua,Tajikistan,Senegal,Haiti,Sierra Leone,Syrian Arab Republic,Nepal,Israel,Antigua and Barbuda,Cyprus,Malta,Papua New Guinea,Australia,Guyana,Latvia,Colombia,Mauritius,Samoa,Mali,Brazil,Kenya,Djibouti
1987,246092.0,2897178.0,735088.0,,,115270.0,52718.0,6288302.0,40.0,808.0,303016.0,44860.0,29238.0,,5079.0,1238315.0,64568.0,75949.0,3643588.0,8673.0,4094346.0,5124011.0,8418741.0,199098.0,28281.0,204857.0,2753.0,4650.0,3171.0,445076.0,1233127.0,75758.0,730708.0,589.0,17644.0,670444.0,80.0,96625.0,20628.0,455911.0,10699.0,740951.0,,32477019.0,48221.0,603973.0,2470675.0,585835.0,64048.0,203982.0,,51081.0,258166.0,706956.0,10716493.0,2984105.0,59124.0,275357.0,,20842.0,300831.0,,101032.0,2342857.0,13442445.0,921429.0,220029.0,13904.0,690130.0,16113.0,521947.0,,,36946.0,105951.0,302247.0,52665.0,120886.0,1504462.0,79733.0,14136.0,2453245.0,588480.0,114.0,185409.0,673485.0,20409.0,10183937.0,11006.0,389786.0,1656906.0,287689.0,270758.0,3226826.0,959145.0,1654691.0,12579992.0,,108307.0,363319.0,22935414.0,256375.0,146176.0,56404.0,1096774.0,,8508.0,359518.0,12385.0,59499.0,565191.0,42033.0,1669050.0,33873.0,89106.0,87201.0,39076.0,2610386.0,,89365.0,1582217.0,46813685.0,,5108264.0,1723366.0,294174.0,638663.0,9668.0,1289619.0,76099.0,20681445.0,429745.0,1175986.0,113648.0,880.0,368395.0,8778074.0,,2968346.0,11151.0,17492721.0,17157.0,188998.0,,261529.0,36027.0,19908.0,61520.0,64370.0,1099180.0,1568.0,294608.0,19594.0,242767.0,14697860.0,94328.0,,1416825.0,428510.0,17878.0,140519.0,7689884.0,1136518.0,326.0
1988,234860.0,1799140.0,675401.0,,,114008.0,52361.0,5848408.0,20.0,372.0,251148.0,36245.0,33622.0,,8760.0,1783350.0,65746.0,108822.0,4123538.0,4634.0,4191965.0,6099198.0,9549264.0,173526.0,26578.0,200975.0,1748.0,4346.0,5451.0,556514.0,1064719.0,67927.0,770061.0,635.0,10924.0,1024870.0,110.0,93137.0,20518.0,499529.0,5089.0,705641.0,,34247376.0,53755.0,254593.0,2542816.0,580305.0,79107.0,210775.0,,38424.0,180531.0,738602.0,11568513.0,3582320.0,71297.0,283920.0,,15740.0,334525.0,,74527.0,2725690.0,14977991.0,853734.0,185111.0,23265.0,690305.0,19131.0,554661.0,,,56041.0,60949.0,218106.0,50985.0,102474.0,1279279.0,99561.0,21143.0,2889632.0,463724.0,34.0,123992.0,620444.0,21703.0,10707912.0,13365.0,374436.0,2153855.0,252916.0,286711.0,2110615.0,909790.0,1173448.0,9291137.0,,94735.0,452135.0,24969294.0,398863.0,153407.0,93258.0,1301809.0,6939.0,12169.0,273420.0,12617.0,49747.0,593476.0,40976.0,1447618.0,35630.0,127307.0,69055.0,55626.0,5170224.0,,115470.0,1790255.0,51916754.0,,5409726.0,1584360.0,291516.0,627540.0,6826.0,1381827.0,70946.0,20314002.0,321593.0,964904.0,94791.0,1747.0,357235.0,9736254.0,,3315466.0,11298.0,15121458.0,16116.0,158148.0,,344474.0,35886.0,22991.0,141793.0,66026.0,970747.0,2912.0,280776.0,12116.0,227305.0,12745550.0,70975.0,,1444200.0,425793.0,16223.0,126067.0,7352698.0,972040.0,444.0
1989,230666.0,3962693.0,675650.0,,,137246.0,45900.0,6059172.0,4.0,1144.0,347123.0,86078.0,42803.0,,7308.0,1420035.0,66358.0,124012.0,3824829.0,3802.0,4878116.0,4808293.0,11609263.0,292461.0,25391.0,319981.0,2529.0,4310.0,4559.0,690281.0,865625.0,153191.0,762387.0,1456.0,12951.0,855981.0,179.0,107507.0,17138.0,512233.0,7586.0,788509.0,,34983811.0,39345.0,616701.0,2914130.0,218425.0,59333.0,194612.0,,75922.0,197720.0,751766.0,11211763.0,3911272.0,59844.0,343667.0,,11215.0,478495.0,,80923.0,2619398.0,15734897.0,967121.0,199002.0,41453.0,695178.0,14534.0,643966.0,,,51246.0,81438.0,212895.0,54972.0,72605.0,1283734.0,134832.0,19501.0,3293552.0,410792.0,13.0,131897.0,587372.0,29911.0,9095742.0,17176.0,259217.0,1917551.0,267263.0,953235.0,3956679.0,921620.0,1038593.0,11864324.0,,57903.0,517276.0,26762046.0,350095.0,95107.0,81306.0,1429263.0,4920.0,7176.0,431518.0,12105.0,45292.0,714388.0,42485.0,1359652.0,46914.0,147874.0,76882.0,48795.0,2866550.0,,145642.0,1961776.0,53957436.0,,5564039.0,1827793.0,260325.0,613520.0,5710.0,2166188.0,87169.0,20677297.0,283346.0,865606.0,99853.0,2204.0,361666.0,9916106.0,,3202023.0,8545.0,11352731.0,13198.0,228398.0,,300989.0,35939.0,17693.0,222794.0,44570.0,875464.0,2688.0,336015.0,17036.0,274589.0,11709388.0,79324.0,,1573257.0,416422.0,14285.0,139813.0,8800064.0,861826.0,914.0
1990,231345.0,2692024.0,470177.0,,,148237.0,52045.0,5417422.0,5.0,2343.0,368435.0,102056.0,29639.0,,7306.0,1149168.0,71699.0,130417.0,3129541.0,3165.0,5270516.0,7019320.0,9378669.0,253433.0,23541.0,345853.0,3359.0,4216.0,2544.0,743764.0,1502733.0,311146.0,665344.0,1422.0,14835.0,775966.0,31.0,99719.0,17473.0,520495.0,4552.0,811659.0,,36302726.0,44504.0,802736.0,3492974.0,103944.0,63058.0,237251.0,,33852.0,244094.0,786299.0,10389093.0,3390735.0,64624.0,352256.0,,10100.0,528627.0,,98447.0,2148775.0,14748917.0,1065872.0,218602.0,73234.0,578366.0,16194.0,789047.0,,,54728.0,97333.0,298581.0,51964.0,82186.0,1503209.0,88353.0,17041.0,3385187.0,31063.0,13.0,151580.0,578478.0,31052.0,8818761.0,16535.0,321371.0,2016217.0,252479.0,1029489.0,3047442.0,941698.0,1826791.0,11610797.0,,60899.0,563743.0,27641070.0,346929.0,146730.0,89612.0,1684685.0,2263.0,5515.0,490537.0,8308.0,39582.0,809288.0,48330.0,1209558.0,41492.0,131073.0,88831.0,33248.0,2290541.0,,158492.0,1895699.0,49274152.0,,5409674.0,2074918.0,257955.0,665692.0,3406.0,2176513.0,,20281840.0,358609.0,595997.0,123942.0,2453.0,424202.0,12609668.0,,3339775.0,15381.0,14548108.0,20338.0,263635.0,,312383.0,27717.0,17205.0,173138.0,38787.0,1067400.0,2016.0,375901.0,26846.0,244599.0,13020573.0,66689.0,,1965851.0,387403.0,10391.0,151711.0,8089379.0,1011567.0,268.0
1991,246882.0,1707541.0,577996.0,,,162430.0,45726.0,5684210.0,3.0,2141.0,281823.0,133430.0,3005.0,,5789.0,1079056.0,66553.0,153630.0,3614629.0,2192.0,4960618.0,7744431.0,9361883.0,204136.0,16053.0,348069.0,7542.0,4318.0,7184.0,685391.0,1065080.0,234551.0,599693.0,2757.0,17501.0,996321.0,159.0,95612.0,18884.0,616817.0,16084.0,737731.0,,35815220.0,43600.0,1382121.0,3524496.0,37686.0,76154.0,258202.0,,63130.0,176172.0,726554.0,11253992.0,3489024.0,91793.0,350849.0,,15084.0,366292.0,,78785.0,2258878.0,16290392.0,1082217.0,231832.0,39108.0,213859.0,19809.0,938384.0,,,46184.0,96166.0,399923.0,41598.0,74877.0,1472262.0,87666.0,12886.0,3512943.0,139219.0,13.0,117493.0,558138.0,29083.0,12764933.0,22973.0,314341.0,1583188.0,309750.0,724672.0,4068157.0,933460.0,2247461.0,11614916.0,,31706.0,403553.0,24893581.0,337623.0,172811.0,68407.0,1809378.0,4723.0,7781.0,445263.0,10471.0,34111.0,880189.0,53906.0,1424329.0,51176.0,159146.0,79115.0,4878.0,5838772.0,,161658.0,2290555.0,48530043.0,,5607371.0,2101971.0,266397.0,877274.0,3132.0,2807607.0,,23685029.0,689538.0,280904.0,131826.0,1820.0,396879.0,11924089.0,,3217803.0,13502.0,17450694.0,18200.0,267401.0,,198713.0,38845.0,25604.0,192757.0,48602.0,891993.0,2016.0,329788.0,21299.0,242771.0,13166791.0,76072.0,,2125886.0,363071.0,2482.0,175539.0,6701919.0,843700.0,1224.0
1992,218086.0,1609286.0,762349.0,14346.0,74128.0,145573.0,52544.0,6439368.0,23.0,1371.0,290756.0,107128.0,3450.0,20.0,10996.0,1248053.0,74718.0,200327.0,2768713.0,2600.0,4945841.0,8072637.0,10773042.0,175738.0,15507.0,316049.0,4533.0,2907.0,2385.0,624555.0,376333.0,343747.0,621576.0,3153.0,9686.0,785777.0,137.0,93005.0,17089.0,730913.0,4763.0,741366.0,625743.0,38280348.0,45735.0,1015879.0,4177284.0,34659.0,90496.0,252014.0,289698.0,54195.0,219253.0,770229.0,11991006.0,3523684.0,94680.0,339732.0,170732.0,15084.0,397856.0,27905.0,119334.0,3357355.0,17961144.0,1065604.0,182481.0,40995.0,574254.0,6541.0,944044.0,1093842.0,419949.0,60269.0,140676.0,425014.0,21152.0,74769.0,1360436.0,48758.0,22251.0,3688716.0,101121.0,7.0,140292.0,549853.0,31544.0,14322403.0,25349.0,277177.0,2013263.0,344000.0,1205077.0,4539145.0,910403.0,1490720.0,11909646.0,73741.0,26072.0,408040.0,25864762.0,273774.0,228492.0,85188.0,1914045.0,2913.0,6467.0,489810.0,14619.0,45791.0,958497.0,68581.0,1182066.0,52365.0,143816.0,74396.0,32935.0,7255869.0,274540.0,153313.0,2191370.0,51886370.0,211602.0,6844120.0,1988219.0,329479.0,898996.0,3309.0,2823054.0,,27218167.0,685964.0,352029.0,110535.0,660.0,403836.0,11014293.0,565015.0,2888809.0,17684.0,17166085.0,13651.0,218439.0,71030.0,196672.0,19475.0,20127.0,250650.0,60254.0,762039.0,99.0,313894.0,39354.0,284583.0,10845862.0,129045.0,30174.0,2347892.0,405388.0,2814.0,167863.0,8415346.0,1599845.0,1627.0
1993,254580.0,1222257.0,510819.0,51666.0,114973.0,271550.0,39279.0,5950727.0,16.0,2276.0,257427.0,115437.0,1490.0,44.0,17531.0,1551042.0,79176.0,102691.0,3562073.0,2510.0,5301761.0,7167211.0,9067475.0,217951.0,10305.0,256462.0,6016.0,2920.0,2377.0,864478.0,860993.0,497152.0,638437.0,5002.0,10527.0,767016.0,133.0,59614.0,15001.0,695646.0,10874.0,539699.0,964093.0,40054101.0,44831.0,1173374.0,2089880.0,110831.0,52659.0,266991.0,245997.0,44476.0,211290.0,722592.0,13661353.0,3348154.0,102385.0,389030.0,275674.0,15084.0,436884.0,33189.0,67112.0,1148477.0,18292658.0,1099270.0,159120.0,29565.0,342302.0,15722.0,919827.0,697625.0,395845.0,49492.0,120556.0,377997.0,19469.0,102210.0,1525060.0,43401.0,41365.0,4197030.0,184712.0,7.0,129496.0,568742.0,33842.0,15270040.0,15265.0,285215.0,1575316.0,354901.0,1116258.0,4050435.0,964987.0,714402.0,11015110.0,165699.0,22768.0,516597.0,26744195.0,317506.0,241799.0,87284.0,1889630.0,3052.0,5509.0,488636.0,11491.0,42414.0,1010179.0,29093.0,1052139.0,61835.0,114777.0,65256.0,40277.0,3919678.0,472028.0,160595.0,2186511.0,50703742.0,194512.0,5562362.0,2336137.0,164832.0,803418.0,1593.0,3621752.0,,25197598.0,855892.0,1588637.0,152606.0,638.0,400053.0,10393957.0,486166.0,1688866.0,12017.0,15756860.0,15692.0,161112.0,73052.0,122866.0,22726.0,14774.0,396263.0,78666.0,773997.0,,312007.0,21226.0,338927.0,12740549.0,133681.0,112815.0,2421891.0,366400.0,1698.0,188724.0,9424841.0,1638365.0,775.0
1994,265610.0,3607787.0,479294.0,16192.0,123698.0,277799.0,33927.0,6544428.0,15.0,3731.0,214543.0,200888.0,4276.0,364.0,8197.0,1134477.0,86468.0,78466.0,3967024.0,2179.0,5911906.0,7184228.0,8378225.0,209835.0,9922.0,408229.0,6893.0,2605.0,1552.0,747555.0,2592869.0,537632.0,656685.0,5290.0,15556.0,850701.0,1470.0,64449.0,12326.0,776997.0,15973.0,586801.0,723038.0,34336922.0,36675.0,1561287.0,1987510.0,80626.0,63660.0,243922.0,351882.0,13092.0,199081.0,829951.0,15496734.0,3320160.0,102965.0,378099.0,417016.0,15084.0,408913.0,78910.0,72443.0,1482912.0,18907088.0,1142121.0,142558.0,14517.0,406673.0,39667.0,1098178.0,1527260.0,463907.0,32545.0,183949.0,633735.0,21450.0,75936.0,1506461.0,49333.0,32620.0,4402957.0,217820.0,7.0,94323.0,437454.0,26572.0,14159737.0,14598.0,298557.0,2018441.0,370774.0,1312878.0,4677467.0,922373.0,1203730.0,11639179.0,137898.0,45921.0,455761.0,30778766.0,496205.0,200159.0,61223.0,2081340.0,162.0,4727.0,409372.0,10481.0,49101.0,1115939.0,72383.0,1112732.0,64275.0,120517.0,12565.0,33449.0,5079146.0,378578.0,195279.0,2995670.0,47865503.0,779265.0,5706933.0,1992971.0,262797.0,883979.0,918.0,3226786.0,20209.0,27595594.0,1315956.0,779849.0,142641.0,1152.0,417031.0,10325858.0,1252316.0,1435761.0,8598.0,18684420.0,16381.0,216450.0,108363.0,155069.0,16680.0,29570.0,502715.0,58093.0,783511.0,242.0,285834.0,11790.0,308668.0,15597827.0,155806.0,70822.0,2390686.0,356252.0,2001.0,143093.0,10822084.0,1490332.0,1.0
1995,255649.0,2550764.0,819793.0,13939.0,60499.0,246952.0,44013.0,6813201.0,8.0,6016.0,274900.0,221803.0,5648.0,2251.0,11456.0,908649.0,86531.0,142085.0,5803048.0,4274.0,5987186.0,8726729.0,8712596.0,194268.0,9031.0,398546.0,3822.0,2993.0,1633.0,857304.0,1244615.0,716296.0,573744.0,5659.0,11685.0,780467.0,4842.0,61898.0,13972.0,915547.0,3612.0,767695.0,873873.0,36418697.0,27660.0,862129.0,2303971.0,23896.0,63716.0,270750.0,446321.0,51334.0,220324.0,905254.0,14481485.0,3273188.0,82214.0,365572.0,383976.0,15084.0,482395.0,128841.0,97747.0,3094124.0,17385445.0,1219741.0,135932.0,45583.0,1022445.0,25202.0,1307665.0,1273513.0,307892.0,41977.0,217180.0,424939.0,38309.0,49035.0,1772916.0,107865.0,54960.0,3770925.0,575565.0,11.0,146951.0,451155.0,32452.0,6009870.0,21294.0,374336.0,2416385.0,428979.0,1355525.0,3332395.0,976535.0,954958.0,10819246.0,114200.0,67383.0,549870.0,27941825.0,338223.0,201813.0,73992.0,2398200.0,,7715.0,488356.0,10437.0,47449.0,1233877.0,66352.0,1253342.0,59235.0,124354.0,17353.0,37211.0,3935444.0,421961.0,194531.0,3411542.0,60629390.0,820127.0,6285596.0,2022671.0,306767.0,1042822.0,2055.0,5962829.0,29025.0,26237881.0,1247026.0,962910.0,148038.0,1152.0,388767.0,10919232.0,1532338.0,1175472.0,9864.0,16788266.0,15681.0,224177.0,112281.0,94779.0,25894.0,16324.0,500758.0,59274.0,947237.0,1841.0,382419.0,17545.0,275726.0,11746027.0,157806.0,65866.0,2016797.0,355558.0,10986.0,163542.0,11453640.0,1332002.0,1.0
1996,288173.0,2945053.0,729700.0,48240.0,67036.0,352313.0,58581.0,6722973.0,7.0,5482.0,150160.0,293530.0,7052.0,5694.0,9572.0,432660.0,99375.0,120577.0,6169068.0,2674.0,6389490.0,7408113.0,9031511.0,151027.0,5803.0,514667.0,5369.0,4177.0,1828.0,1127346.0,1197975.0,585458.0,653191.0,3863.0,13056.0,921204.0,3614.0,58305.0,14674.0,928020.0,5259.0,539968.0,691333.0,36304383.0,34019.0,994520.0,2294177.0,15420.0,36622.0,308107.0,391302.0,50503.0,279297.0,1037853.0,15596906.0,2784461.0,72686.0,714494.0,366675.0,15084.0,553751.0,193988.0,88714.0,1403217.0,18221449.0,1293521.0,133054.0,63698.0,372403.0,14307.0,1435809.0,805048.0,241585.0,38045.0,251769.0,352092.0,25364.0,23327.0,1543842.0,127616.0,54582.0,4382760.0,1053684.0,1261.0,146138.0,529218.0,27454.0,6112552.0,27032.0,375489.0,2784029.0,477819.0,1966181.0,3605056.0,889787.0,1484508.0,11796705.0,138456.0,25293.0,630103.0,28246720.0,547060.0,213773.0,67132.0,2545185.0,1741.0,6521.0,653296.0,10650.0,43399.0,1278596.0,54505.0,1184802.0,54336.0,97844.0,9877.0,138689.0,3842485.0,372044.0,210111.0,3767791.0,56586798.0,775254.0,6009453.0,2486718.0,319085.0,1100145.0,2388.0,5823537.0,34642.0,28190023.0,1187174.0,594179.0,137985.0,1152.0,364875.0,10373872.0,1889421.0,1724154.0,9253.0,16540179.0,17582.0,316106.0,97327.0,182160.0,23964.0,7612.0,652402.0,57808.0,870117.0,,379472.0,22109.0,380084.0,17803505.0,190918.0,57612.0,2361903.0,518808.0,13905.0,211330.0,11159321.0,1512987.0,1.0
1997,181452.0,2967093.0,711827.0,59929.0,77506.0,262934.0,64888.0,7288198.0,14.0,6977.0,398649.0,316238.0,12616.0,6249.0,10970.0,465439.0,112665.0,170723.0,6993541.0,2070.0,5919000.0,10737359.0,9197874.0,117561.0,6685.0,548725.0,5416.0,445.0,1187.0,1349863.0,1468509.0,560405.0,702234.0,2166.0,12100.0,898587.0,5248.0,33936.0,11209.0,1078283.0,8695.0,632397.0,813812.0,38690280.0,30993.0,1276182.0,3126206.0,14062.0,50924.0,290636.0,420912.0,16729.0,271203.0,1104711.0,18152029.0,2680093.0,58264.0,474496.0,484179.0,15084.0,441148.0,158100.0,86266.0,2349441.0,18756816.0,1352042.0,258262.0,44488.0,334287.0,47822.0,1620966.0,1196067.0,156037.0,33930.0,226758.0,651033.0,20785.0,42042.0,1557740.0,89113.0,64540.0,4957170.0,719291.0,3469.0,175613.0,373608.0,32715.0,10308582.0,34783.0,402536.0,2922040.0,361045.0,2220486.0,3506541.0,958854.0,2188729.0,12563034.0,360637.0,36550.0,768348.0,28539828.0,558983.0,286345.0,48934.0,2711206.0,,4608.0,421308.0,16062.0,59678.0,1275369.0,76865.0,693773.0,251186.0,137955.0,46355.0,55588.0,4525351.0,535783.0,207095.0,4050522.0,52333017.0,850623.0,6577462.0,2682846.0,294490.0,1357604.0,2336.0,4569285.0,58062.0,26708792.0,1300887.0,797646.0,129966.0,764.0,368706.0,11354294.0,1190488.0,1601304.0,25739.0,17631544.0,25751.0,372267.0,104959.0,94732.0,23862.0,7835.0,809332.0,78434.0,911828.0,18.0,217625.0,28611.0,377955.0,20803584.0,199180.0,87991.0,2563088.0,394719.0,15179.0,212320.0,12826444.0,957893.0,22.0
1998,141856.0,2742853.0,1059055.0,55369.0,49263.0,225788.0,56850.0,7425462.0,14.0,7489.0,429259.0,330831.0,14845.0,5877.0,9013.0,463495.0,107410.0,159647.0,7909223.0,1687.0,6244191.0,13327260.0,8273575.0,99585.0,8917.0,512168.0,3457.0,566.0,920.0,1314544.0,1623543.0,653120.0,577400.0,3804.0,5304.0,1020994.0,5328.0,39192.0,12767.0,1240020.0,1123.0,580567.0,663689.0,40205378.0,26395.0,1076697.0,2834477.0,9006.0,66907.0,254487.0,352608.0,17282.0,257658.0,1304810.0,18037552.0,2345796.0,67390.0,545597.0,469731.0,15084.0,390220.0,125232.0,103532.0,3342775.0,19399515.0,1427630.0,227833.0,56272.0,702191.0,34360.0,1361767.0,856825.0,227297.0,35384.0,262905.0,562334.0,21762.0,181466.0,1604571.0,109909.0,51088.0,4619274.0,691105.0,1167.0,189099.0,504134.0,26035.0,10094969.0,28600.0,447529.0,3369600.0,542513.0,2264164.0,3111143.0,1534854.0,2187777.0,13692003.0,418009.0,43332.0,790402.0,27790018.0,537323.0,282332.0,35870.0,3008389.0,696.0,4260.0,582886.0,11826.0,34775.0,1439122.0,56151.0,583206.0,511062.0,143029.0,26782.0,36804.0,5583262.0,759052.0,152290.0,4066034.0,51535997.0,876369.0,6543055.0,2622564.0,295647.0,1423027.0,2440.0,4865429.0,58460.0,28965986.0,1644623.0,813152.0,170664.0,1399.0,314835.0,11208245.0,1579482.0,1149975.0,23012.0,17659316.0,21769.0,219533.0,93846.0,117348.0,22986.0,5791.0,530943.0,63771.0,777459.0,,224643.0,23089.0,330483.0,18749830.0,183597.0,72328.0,2651634.0,408810.0,10273.0,236871.0,14330673.0,1060090.0,8111.0
1999,172939.0,2496105.0,1059462.0,53952.0,55187.0,243828.0,55470.0,7451974.0,14.0,7580.0,376046.0,369538.0,8061.0,9334.0,6423.0,193950.0,119941.0,142828.0,7353667.0,1623.0,7356003.0,12428135.0,9670655.0,88645.0,6992.0,591308.0,6367.0,432.0,1129.0,1223508.0,1108822.0,465736.0,442310.0,4464.0,8989.0,1111172.0,3796.0,34506.0,19540.0,1225540.0,2429.0,615979.0,882487.0,44702670.0,24627.0,891331.0,3864240.0,5842.0,43855.0,260078.0,387329.0,16712.0,312717.0,1165894.0,17729141.0,2309489.0,53025.0,526996.0,538228.0,15084.0,466763.0,123459.0,106171.0,2444776.0,20688344.0,1621531.0,238222.0,55659.0,789179.0,55744.0,1481790.0,949542.0,230515.0,32934.0,271495.0,737550.0,28312.0,106946.0,1217378.0,69705.0,54738.0,5506482.0,898458.0,311.0,160238.0,230741.0,25426.0,9926349.0,31612.0,327072.0,4237455.0,445288.0,2773474.0,3438089.0,1211184.0,2100891.0,11836147.0,276271.0,49136.0,728981.0,32252318.0,556364.0,298627.0,44313.0,2996213.0,6011.0,5747.0,876138.0,9170.0,34289.0,1442503.0,52821.0,708207.0,150493.0,142065.0,45772.0,54375.0,5197799.0,710939.0,161936.0,3641508.0,55603903.0,430236.0,6490128.0,2925201.0,352157.0,1441150.0,2336.0,3267488.0,59346.0,31058850.0,1599944.0,847496.0,140664.0,6012.0,346523.0,11629177.0,2057245.0,1355364.0,17819.0,17098882.0,15356.0,191667.0,106802.0,155763.0,21596.0,4769.0,369875.0,108823.0,768724.0,,261684.0,22615.0,351707.0,20677428.0,196417.0,53605.0,2850476.0,366148.0,8806.0,209645.0,16101364.0,980097.0,12.0
2000,187867.0,2711299.0,942685.0,64007.0,56893.0,200353.0,56914.0,8470235.0,31.0,5447.0,448048.0,454486.0,4219.0,10010.0,9753.0,512684.0,125866.0,183390.0,7644906.0,762.0,7288988.0,13518202.0,9584467.0,92817.0,6653.0,615982.0,5084.0,179.0,669.0,1069925.0,1360094.0,463443.0,647404.0,4813.0,11185.0,897812.0,9857.0,35471.0,19533.0,1396027.0,3538.0,662815.0,1253272.0,42893007.0,25605.0,868070.0,2839274.0,7813.0,47847.0,243534.0,239856.0,21242.0,306959.0,1112355.0,18693169.0,2082054.0,38906.0,618450.0,444995.0,171.0,491076.0,100307.0,84828.0,2130079.0,21805010.0,1784837.0,433442.0,65668.0,510376.0,61729.0,1481792.0,1102185.0,169980.0,28955.0,259615.0,700208.0,20222.0,176264.0,1733820.0,61324.0,37937.0,6091009.0,425132.0,219.0,151576.0,397341.0,27331.0,14783921.0,16475.0,315534.0,4262370.0,441402.0,2476387.0,3384431.0,967259.0,2298227.0,12623529.0,250743.0,42941.0,712537.0,27609952.0,558321.0,391971.0,34150.0,2946752.0,4502.0,5456.0,940697.0,6722.0,31463.0,1401436.0,88433.0,695758.0,202748.0,136341.0,39765.0,61784.0,4946774.0,775791.0,226981.0,3816527.0,56882500.0,820695.0,7029516.0,3237759.0,355641.0,1559943.0,2180.0,3954871.0,77162.0,36300702.0,1439203.0,617218.0,146844.0,73542.0,313177.0,11292600.0,1103360.0,1556339.0,19352.0,18870520.0,18171.0,377741.0,124481.0,262594.0,22982.0,4503.0,338586.0,59930.0,681601.0,255.0,208882.0,21366.0,414921.0,21272597.0,181141.0,49216.0,2883542.0,303586.0,6601.0,234607.0,14226652.0,869675.0,68.0
2001,169123.0,3018481.0,1297085.0,69328.0,50354.0,147550.0,55179.0,8093348.0,31.0,6083.0,423276.0,427956.0,4246.0,18326.0,12824.0,302850.0,112358.0,109932.0,7513162.0,1086.0,8472385.0,14374732.0,11093792.0,91287.0,5619.0,725258.0,5599.0,624.0,485.0,1127592.0,737603.0,446167.0,518605.0,4766.0,16304.0,938288.0,9651.0,35292.0,12438.0,1383266.0,1695.0,753164.0,742852.0,38559442.0,18399.0,1303693.0,3503235.0,16276.0,58322.0,245318.0,368386.0,18407.0,384059.0,1225845.0,19836594.0,2173776.0,40075.0,561139.0,738186.0,171.0,544345.0,83564.0,134191.0,2884527.0,21348668.0,1704893.0,184283.0,42997.0,515126.0,66253.0,1535421.0,919990.0,167062.0,24576.0,211629.0,727317.0,18618.0,235166.0,2213067.0,47358.0,33895.0,6329716.0,562529.0,2112.0,109234.0,562243.0,20192.0,12042908.0,30960.0,467068.0,4275537.0,671227.0,2773874.0,4007121.0,1932688.0,2453532.0,8489250.0,276244.0,37226.0,951310.0,29787833.0,515662.0,386769.0,24716.0,3551557.0,7716.0,5249.0,910662.0,7624.0,26143.0,1393248.0,54872.0,746079.0,301383.0,163322.0,55785.0,50195.0,5275134.0,859510.0,239737.0,3324911.0,56820835.0,1058442.0,6284840.0,3329035.0,326395.0,1751763.0,1298.0,5873107.0,59036.0,34649953.0,1467224.0,482694.0,162882.0,62264.0,276381.0,10977979.0,2058015.0,1338032.0,28734.0,18487894.0,12919.0,389974.0,139530.0,248373.0,17278.0,4205.0,393418.0,120549.0,602510.0,72.0,211906.0,22826.0,375908.0,19231504.0,187212.0,98635.0,2681071.0,420627.0,5114.0,295565.0,22094302.0,891535.0,613.0
