,Mauritania,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Republic of Korea,South Africa,Norway,Yemen,Rwanda,Australia & New Zealand,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Tajikistan,Latvia,Luxembourg,Israel,Zambia,Belgium,Turkmenistan,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,Portugal,Poland,"China, mainland",Russian Federation,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Serbia,Germany,Armenia,Uzbekistan,United Kingdom,Canada,Japan,Afghanistan,Iraq,Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Pakistan,Kuwait,Sudan (former),Czechia,Bhutan,Georgia,India,Austria,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Jordan,New Zealand,Ireland,Albania,Western Sahara,Slovakia,France,Italy,Australia,Sudan,Lithuania,Finland,Netherlands,Oman,Turkey,Eritrea,Republic of Moldova,Belgium-Luxembourg
2004,-1.0,14344.0,-1.0,620830.0,67538.0,-1.0,9952.0,1290570.0,142144.0,7500.0,27467.0,1254786.0,697100.0,44802.0,93982.0,560000.0,7400.0,1881.0,63239.0,83200.0,149000.0,34998.0,-1.0,4695658.0,-1.0,2950.0,1300.0,915440.0,15324.0,-1.0,43400.0,123500.0,8881.0,7380.0,2700.0,38728.0,65000.0,1187.0,37401.0,136600.0,158908.0,59454.0,20841.0,786000.0,577.0,5539.0,184000.0,12590.0,102408.0,10184.0,11630.0,331088.0,-1.0,1642380.0,127236.0,275307.0,15891.0,1013903.0,786000.0,9562300.0,4514700.0,90918.0,143118.0,32000.0,111000.0,-1.0,1979472.0,64628.0,78080.0,1010000.0,3840700.0,59860.0,315000.0,957000.0,58448.0,3178755.0,2324100.0,328924.0,1627260.0,1600279.0,902.0,12000.0,101600.0,970.0,-1.0,468930.0,1128.0,37133.0,657000.0,191333.0,-1.0,-1.0,397274.0,1027.0,325800.0,-1.0,412007.0,34286.0,29006.0,50000.0,183700.0,1500.0,2500.0,221987.0,1630581.0,304876.0,4645658.0,-1,292500.0,531800.0,48000.0,1255.0,3586710.0,51926.0,124999.0,-1.0
2005,-1.0,12784.0,-1.0,607021.0,50341.0,-1.0,7479.0,1327200.0,144511.0,8000.0,26428.0,1208631.0,705100.0,50341.0,94300.0,470000.0,8000.0,1275.0,60849.0,90000.0,163299.0,34515.0,-1.0,4455825.0,-1.0,3300.0,1195.0,684648.0,15451.0,-1.0,42700.0,148700.0,9938.0,7380.0,2800.0,39965.0,65000.0,1329.0,37689.0,78100.0,167120.0,61830.0,19644.0,831000.0,550.0,5606.0,204080.0,14500.0,101810.0,10949.0,21500.0,316868.0,-1.0,1450600.0,144165.0,267450.0,34330.0,1113143.0,831000.0,8713300.0,4350400.0,92083.0,150716.0,30000.0,105034.0,-1.0,1946800.0,65462.0,72280.0,938000.0,3634000.0,54840.0,240000.0,1063250.0,52517.0,3156123.0,2179800.0,264519.0,1322930.0,1659170.0,998.0,14000.0,93300.0,970.0,-1.0,521467.0,3386.0,46960.0,616500.0,191740.0,-1.0,-1.0,378564.0,1629.0,306095.0,-1.0,471635.0,40536.0,36154.0,49825.0,164400.0,1502.0,3000.0,204246.0,1602434.0,319944.0,4406000.0,-1,349400.0,594000.0,50600.0,1129.0,3630420.0,53304.0,118765.0,-1.0
2006,-1.0,24000.0,-1.0,680414.0,59159.0,-1.0,5000.0,1307000.0,82177.0,9000.0,26227.0,997868.0,679100.0,47881.0,101724.0,431000.0,10000.0,969.0,56544.0,89780.0,152426.0,36985.0,-1.0,4229057.0,-1.0,2282.0,1000.0,812280.0,17044.0,-1.0,38700.0,154200.0,9512.0,7610.0,2600.0,49008.0,65000.0,1300.0,37138.0,127500.0,179912.0,90115.0,21546.0,862000.0,500.0,4611.0,204080.0,15900.0,103351.0,10910.0,29060.0,292604.0,860.0,1671300.0,142057.0,337592.0,44200.0,1220596.0,862000.0,9588300.0,5236200.0,92619.0,149913.0,32000.0,-1.0,93520.0,2025300.0,49400.0,55990.0,882000.0,3222900.0,53820.0,236000.0,1026000.0,48914.0,3197365.0,2188700.0,185705.0,1194240.0,1567454.0,1033.0,15000.0,89900.0,850.0,-1.0,528508.0,3379.0,26200.0,629900.0,206443.0,-1.0,-1.0,306930.0,1630.0,315432.0,-1.0,326419.0,37379.0,36027.0,47078.0,167000.0,2175.0,2500.0,184519.0,1667310.0,330675.0,4181979.0,-1,383400.0,564400.0,44623.0,1129.0,3641580.0,45241.0,108761.0,-1.0
2007,-1.0,15000.0,-1.0,671271.0,59000.0,-1.0,4500.0,1362770.0,100298.0,8500.0,26580.0,1019314.0,631500.0,47767.0,119103.0,437000.0,9000.0,929.0,53736.0,73360.0,140675.0,42900.0,-1.0,4953319.0,-1.0,2837.0,949.0,971246.0,18532.0,12.0,42300.0,145300.0,9227.0,7600.0,2500.0,48598.0,61000.0,1792.0,34874.0,138200.0,203716.0,102940.0,20701.0,772800.0,550.0,4897.0,204080.0,15750.0,125399.0,11110.0,18540.0,321472.0,868.0,1837800.0,136100.0,416325.0,39800.0,1232373.0,772800.0,8369600.0,4088400.0,93260.0,143062.0,31000.0,-1.0,93844.0,1916871.0,65180.0,51000.0,898000.0,3997700.0,54220.0,236000.0,1093750.0,34019.0,3228357.0,1993400.0,186850.0,1417224.0,1641829.0,1037.0,16000.0,94000.0,850.0,-1.0,498691.0,3925.0,26900.0,646200.0,193331.0,-1.0,-1.0,320900.0,1000.0,286354.0,-1.0,338727.0,38825.0,46840.0,51481.0,167500.0,1400.0,2600.0,209928.0,1698690.0,344681.0,4901838.0,-1,381400.0,533300.0,45000.0,1171.0,3314920.0,44440.0,127656.0,-1.0
2008,-1.0,14677.0,-1.0,612641.0,65536.0,-1.0,3964.0,1433200.0,79270.0,8000.0,26106.0,984942.0,717300.0,47351.0,150000.0,258000.0,9291.0,613.0,53771.0,68245.0,129907.0,37326.0,-1.0,5082446.0,-1.0,1334.0,1070.0,435963.0,19229.0,13.0,64829.0,131200.0,9739.0,6360.0,3500.0,54794.0,60000.0,1637.0,32958.0,129900.0,241442.0,76432.0,22723.0,793700.0,500.0,5669.0,204080.0,14500.0,133300.0,10755.0,20623.0,329552.0,787.0,1996700.0,136500.0,570125.0,43100.0,1206560.0,793700.0,9420800.0,4167200.0,93991.0,146928.0,27000.0,-1.0,92417.0,1961682.0,66260.0,80000.0,1032000.0,3501600.0,56650.0,236000.0,429625.0,30680.0,3462400.0,2181300.0,222659.0,1529324.0,1070146.0,957.0,17000.0,91100.0,990.0,-1.0,482395.0,1338.0,29900.0,602600.0,185857.0,-1.0,-1.0,399400.0,500.0,310770.0,-1.0,386706.0,32790.0,27184.0,67435.0,187200.0,1400.0,3000.0,213050.0,1799215.0,330067.0,5015011.0,-1,332500.0,585500.0,50200.0,1200.0,2732188.0,28524.0,130179.0,-1.0
2009,-1.0,13694.0,-1.0,603688.0,59584.0,-1.0,3472.0,1290220.0,77452.0,9065.0,25817.0,1129112.0,593000.0,48622.0,120000.0,542000.0,8927.0,549.0,48616.0,74760.0,136339.0,32330.0,-1.0,4523669.0,-1.0,1460.0,1090.0,1250762.0,20089.0,15.0,57894.0,104700.0,9371.0,6360.0,4500.0,53933.0,53000.0,2847.0,30891.0,140573.0,268857.0,94980.0,22471.0,626380.0,520.0,7283.0,200000.0,14400.0,123598.0,11000.0,18513.0,320836.0,807.0,1709300.0,140676.0,502640.0,41000.0,1157000.0,626380.0,7722000.0,4993500.0,55943.0,156753.0,29600.0,-1.0,95377.0,1877894.0,66511.0,80000.0,1143000.0,2917600.0,58000.0,267000.0,390506.0,22444.0,3024726.0,2182800.0,258449.0,1259800.0,1675654.0,1134.0,18000.0,86000.0,1111.0,-1.0,454820.0,1985.0,17400.0,705700.0,181525.0,-1.0,-1.0,361800.0,244.0,239056.0,-1.0,514907.0,35254.0,31263.0,77669.0,193600.0,1700.0,3063.0,195826.0,1883900.0,306800.0,4446000.0,-1,277400.0,561800.0,44455.0,700.0,2977333.0,56857.0,152472.0,-1.0
2010,872.0,25123.0,-1.0,679959.0,52524.0,-1.0,2366.0,1526600.0,84118.0,7568.0,26600.0,1046555.0,575200.0,42802.0,112000.0,184700.0,9096.0,619.0,38533.0,82670.0,146180.0,47458.0,-1.0,4140340.0,-1.0,4780.0,1100.0,1018792.0,18730.0,14.0,69420.0,100400.0,8261.0,5300.0,5500.0,40828.0,45630.0,2094.0,28949.0,61900.0,264624.0,87752.0,18637.0,650000.0,517.0,6383.0,186500.0,10685.0,122527.0,6210.0,16854.0,281100.0,731.0,1332800.0,104600.0,746435.0,20224.0,1118800.0,650000.0,4939600.0,4316900.0,57451.0,154005.0,30500.0,-1.0,84166.0,1653200.0,60954.0,82500.0,921000.0,2387200.0,58700.0,212000.0,1005766.0,25968.0,2885612.0,1919500.0,245400.0,997560.0,1584213.0,1200.0,22967.0,84100.0,882.0,-1.0,388900.0,1074.0,20600.0,623800.0,168900.0,-1.0,-1.0,310300.0,236.0,267668.0,-1.0,510488.0,26374.0,19502.0,52340.0,174800.0,2500.0,3500.0,133000.0,1582000.0,273500.0,4088000.0,-1,231800.0,417400.0,33352.0,529.0,2999802.0,47691.0,127812.0,-1.0
2011,915.0,18832.0,-1.0,670083.0,48318.0,-1.0,2270.0,1292635.0,88236.0,7508.0,28461.0,948107.0,602800.0,41096.0,121170.0,560760.0,9095.0,547.0,29054.0,80150.0,147974.0,44491.0,-1.0,3745862.0,-1.0,4326.0,1119.0,852379.0,17477.0,14.0,71334.0,95900.0,7939.0,5260.0,6500.0,44139.0,35620.0,1867.0,28336.0,104600.0,262901.0,67520.0,20745.0,511590.0,508.0,3191.0,193645.0,16626.0,121975.0,4150.0,20184.0,261000.0,740.0,1515300.0,117800.0,1121278.0,18202.0,1018000.0,511590.0,7689400.0,3684200.0,57834.0,148062.0,27000.0,-1.0,77625.0,1598100.0,67873.0,73588.0,970000.0,2364800.0,60100.0,190000.0,718549.0,26201.0,2700679.0,2025890.0,178993.0,906092.0,1588002.0,1282.0,22699.0,77100.0,850.0,-1.0,372780.0,1589.0,15900.0,705400.0,153286.0,-1.0,-1.0,323000.0,178.0,218344.0,-1.0,419109.0,28806.0,27794.0,64868.0,180600.0,2840.0,3297.0,135800.0,1545000.0,269675.0,3680994.0,-1,252700.0,432000.0,33862.0,944.0,2855890.0,47999.0,102920.0,-1.0
2012,957.0,16548.0,-1.0,556949.0,56905.0,-1.0,2044.0,1132875.0,102749.0,6605.0,27966.0,1018753.0,723400.0,41057.0,127954.0,585000.0,9285.0,361.0,21200.0,84940.0,156535.0,43366.0,-1.0,3783964.0,-1.0,4204.0,1100.0,1030477.0,17967.0,15.0,72855.0,86300.0,7100.0,5300.0,8000.0,45900.0,30750.0,1875.0,28454.0,117300.0,291522.0,82504.0,20453.0,489890.0,507.0,4063.0,192947.0,19638.0,146965.0,4600.0,14806.0,275430.0,710.0,1634000.0,109000.0,1694545.0,16600.0,1160600.0,489890.0,7641100.0,3293000.0,53133.0,151176.0,20000.0,-1.0,80803.0,1677800.0,65135.0,81440.0,1002000.0,2060000.0,60400.0,280000.0,525625.0,28853.0,2691100.0,1893130.0,191432.0,1312801.0,1623997.0,1400.0,21747.0,72200.0,1380.0,-1.0,382330.0,1325.0,13100.0,643000.0,150600.0,-1.0,-1.0,369000.0,189.0,328191.0,-1.0,423354.0,20017.0,36342.0,65703.0,192800.0,2500.0,3400.0,147994.0,1684000.0,246127.0,3718261.0,-1,217300.0,451200.0,29844.0,960.0,2748605.0,47820.0,91298.0,-1.0
2013,998.0,17225.0,-1.0,570066.0,53796.0,-1.0,1502.0,1262878.0,88321.0,6790.0,29598.0,1019478.0,689300.0,41944.0,138443.0,463800.0,9474.0,290.0,25691.0,81320.0,159387.0,43157.0,-1.0,3264328.0,-1.0,3233.0,1100.0,897719.0,17314.0,16.0,73177.0,85400.0,7700.0,5510.0,10000.0,46319.0,27163.0,1831.0,28574.0,99500.0,329403.0,78960.0,20678.0,465530.0,507.0,6060.0,200000.0,19735.0,147120.0,9280.0,13202.0,262000.0,405.0,1836700.0,133100.0,1203306.0,18380.0,819994.0,465530.0,8011038.0,3233100.0,57240.0,154127.0,20000.0,-1.0,90642.0,1570400.0,64418.0,90513.0,1213000.0,2652300.0,59400.0,278000.0,813548.0,23534.0,2784281.0,1967095.0,197464.0,1230260.0,1635001.0,1400.0,22786.0,72982.0,1000.0,-1.0,348992.0,1125.0,27400.0,695000.0,142600.0,-1.0,-1.0,387700.0,200.0,296912.0,-1.0,494617.0,26325.0,38382.0,61328.0,219400.0,2500.0,3500.0,121304.0,1635299.0,237268.0,3203000.0,-1,209300.0,494400.0,29607.0,9639.0,2717560.0,45000.0,103516.0,-1.0
2014,1038.0,21532.0,-1.0,545796.0,46160.0,-1.0,963.0,1220559.0,89451.0,6867.0,28173.0,993940.0,604400.0,41157.0,182590.0,574650.0,9662.0,248.0,30489.0,85125.0,126506.0,36904.0,-1.0,3873450.0,-1.0,6868.0,1000.0,791843.0,18482.0,16.0,73525.0,118200.0,8317.0,6077.0,11642.0,47200.0,24625.0,1842.0,27125.0,99000.0,335802.0,60480.0,18268.0,468800.0,506.0,6179.0,189635.0,18605.0,155398.0,8568.0,15677.0,288150.0,424.0,1909356.0,125800.0,888873.0,17170.0,808280.0,468800.0,9002498.0,3003100.0,59751.0,150826.0,19522.0,-1.0,90803.0,1573700.0,66539.0,90000.0,1080000.0,2136100.0,60200.0,342472.0,1145814.0,18939.0,2792110.0,1585216.0,214697.0,1010510.0,1334000.0,1435.0,23802.0,70778.0,876.0,-1.0,350518.0,1220.0,23400.0,672000.0,145825.0,-1.0,-1.0,329090.0,235.0,313634.0,-1.0,512148.0,15688.0,38139.0,59337.0,215700.0,2703.0,3500.0,138826.0,1764346.0,232625.0,3814113.0,-1,267000.0,496900.0,27613.0,66318.0,2718950.0,48668.0,96525.0,-1.0
