,Kenya,Belarus,Croatia,Syrian Arab Republic,Brazil,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Ireland,Zimbabwe,Kyrgyzstan,Norway,Australia & New Zealand,Yugoslav SFR,Mongolia,Algeria,Slovenia,Ukraine,Israel,Belgium,Lesotho,Switzerland,Uruguay,Azerbaijan,Bosnia and Herzegovina,China,Colombia,Latvia,Lebanon,Uzbekistan,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,Portugal,Poland,"China, mainland",Russian Federation,Italy,Luxembourg,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Czechoslovakia,Serbia,Germany,Armenia,United Kingdom,Canada,Japan,Iraq,Cyprus,Spain,New Zealand,Bulgaria,United States of America,Democratic Republic of the Congo,Kuwait,Czechia,Bhutan,Ghana,Georgia,Tajikistan,Austria,Morocco,Ethiopia PDR,Sweden,USSR,Mexico,Romania,Ecuador,Tunisia,Albania,Turkmenistan,France,South Africa,Australia,Lithuania,Finland,Netherlands,Belgium-Luxembourg,Slovakia,Republic of Moldova,Turkey
1990,3500.0,-1.0,-1.0,395.0,177760.0,-1.0,111141.0,-1.0,61000.0,144000.0,391.0,-1.0,601429.0,1608718.0,279657.0,30200.0,41300.0,-1.0,-1.0,1244.0,-1.0,1216.0,54700.0,51033.0,-1.0,-1.0,890000.0,1600.0,-1.0,600.0,-1.0,205465.0,162964.0,-1.0,-1.0,-1.0,695000.0,72104.0,2118813.0,890000.0,-1.0,298400.0,-1.0,3244.0,636.0,50802.0,-1.0,420756.0,-1.0,2105259.0,-1.0,530000.0,2692000.0,4690.0,1400.0,100.0,511600.0,78877.0,64279.0,5189000.0,0.0,-1,-1.0,-1,-1.0,-1.0,-1.0,244117.0,47240.0,48693.0,1584200.0,15551000.0,120671.0,234000.0,1036.0,1000.0,12000.0,-1,839490.0,42000.0,1529841.0,-1.0,1661800.0,16000.0,57476.0,-1.0,-1.0,270000.0
1991,3700.0,-1.0,-1.0,376.0,230423.0,-1.0,115566.0,-1.0,80100.0,143000.0,690.0,-1.0,567888.0,1747016.0,249790.0,7200.0,128142.0,-1.0,-1.0,700.0,-1.0,939.0,56300.0,26323.0,-1.0,-1.0,1000000.0,1100.0,-1.0,620.0,-1.0,206684.0,134733.0,-1.0,-1.0,-1.0,610000.0,76100.0,1873408.0,1000000.0,-1.0,359440.0,-1.0,4504.0,589.0,62000.0,-1.0,345780.0,-1.0,1866974.0,-1.0,523000.0,1793900.0,3250.0,150.0,80.0,403600.0,57187.0,51676.0,3539000.0,0.0,-1,-1.0,-1,-1.0,-1.0,-1.0,225510.0,76410.0,63950.0,1426100.0,12857800.0,120752.0,258200.0,1095.0,2400.0,3000.0,-1,726100.0,39000.0,1689829.0,-1.0,1154900.0,17949.0,62369.0,-1.0,-1.0,255000.0
1992,4000.0,723000.0,45262.0,100.0,297361.0,-1.0,79213.0,5361.0,77000.0,136000.0,369.0,12000.0,325435.0,1994215.0,-1.0,4400.0,92890.0,5816.0,1246237.0,615.0,-1.0,891.0,52400.0,36536.0,4800.0,44000.0,1300000.0,0.0,60000.0,500.0,200.0,182699.0,147155.0,-1.0,727000.0,43700.0,600200.0,45103.0,1229055.0,1300000.0,11241290.0,333112.0,-1.0,2925.0,635.0,50000.0,130000.0,248746.0,-1.0,1314113.0,2295.0,501851.0,2828500.0,2240.0,652.0,145.0,313100.0,57625.0,82015.0,4271000.0,0.0,-1,-1.0,-1,-1.0,10000.0,2944.0,185053.0,28910.0,40133.0,806500.0,-1.0,39424.0,507700.0,506.0,2500.0,4667.0,-1,694000.0,45000.0,1936590.0,50900.0,997600.0,18738.0,61951.0,-1.0,6831.0,240000.0
1993,3700.0,870600.0,41074.0,100.0,262816.0,36251.0,138500.0,2669.0,80000.0,129300.0,500.0,8000.0,371177.0,1703800.0,-1.0,-1.0,27246.0,5161.0,1479000.0,658.0,-1.0,835.0,54500.0,43151.0,3000.0,33000.0,1045500.0,-1.0,73700.0,505.0,600.0,202435.0,96235.0,-1.0,802000.0,84900.0,436540.0,76400.0,1492943.0,1045500.0,11556350.0,372215.0,-1.0,3885.0,629.0,40000.0,107486.0,-1.0,-1.0,1724300.0,1200.0,480000.0,3556800.0,1990.0,408.0,140.0,431101.0,56800.0,69813.0,3007000.0,0.0,-1,262594.0,-1,-1.0,6300.0,2736.0,190896.0,32130.0,-1.0,1294800.0,-1.0,82372.0,553557.0,925.0,2447.0,17994.0,-1,726000.0,47000.0,1647000.0,77700.0,1202300.0,31000.0,79910.0,35560.0,10670.0,245000.0
1994,3800.0,760000.0,42425.0,200.0,260995.0,36672.0,205700.0,4652.0,82000.0,128000.0,486.0,7000.0,387660.0,981718.0,-1.0,-1.0,15204.0,6420.0,1385000.0,600.0,-1.0,695.0,51900.0,33216.0,4300.0,22100.0,1200000.0,-1.0,88900.0,510.0,700.0,176434.0,130723.0,-1.0,822000.0,57593.0,357286.0,79217.0,1242712.0,1200000.0,10757300.0,354660.0,-1.0,4000.0,518.0,30000.0,126000.0,-1.0,-1.0,1663000.0,600.0,598000.0,3640000.0,2570.0,500.0,150.0,413900.0,57718.0,84748.0,3322000.0,0.0,-1,207562.0,-1,-1.0,6300.0,2080.0,171716.0,85080.0,-1.0,990600.0,-1.0,40607.0,497000.0,3925.0,1300.0,20000.0,-1,685000.0,37000.0,924000.0,69000.0,1149900.0,27900.0,64242.0,35527.0,7100.0,230000.0
1995,3600.0,638000.0,38237.0,50.0,180880.0,43587.0,158400.0,4412.0,83602.0,129000.0,400.0,3200.0,353552.0,1913375.0,-1.0,500.0,53100.0,4458.0,1116400.0,500.0,-1.0,800.0,44100.0,24722.0,4100.0,11250.0,1004000.0,-1.0,73200.0,520.0,900.0,201686.0,138956.0,-1.0,249760.0,80001.0,260280.0,57636.0,1494655.0,1004000.0,8562000.0,301322.0,-1.0,4080.0,674.0,10000.0,138000.0,-1.0,-1.0,1420000.0,800.0,617000.0,2872800.0,3000.0,510.0,170.0,231400.0,38375.0,47069.0,2338000.0,0.0,-1,186693.0,-1,-1.0,4700.0,1650.0,161645.0,10140.0,-1.0,946700.0,-1.0,36439.0,404428.0,825.0,1476.0,12989.0,-1,601200.0,38000.0,1875000.0,66700.0,1097200.0,15500.0,48945.0,42193.0,8840.0,250000.0
1996,3500.0,706500.0,39529.0,127.0,217426.0,83810.0,164300.0,2837.0,83000.0,146000.0,477.0,3200.0,385176.0,1694200.0,-1.0,700.0,117174.0,4555.0,731300.0,387.0,-1.0,1000.0,46100.0,35516.0,2300.0,36100.0,1098000.0,-1.0,101400.0,530.0,400.0,199627.0,112258.0,-1.0,358770.0,114801.0,309500.0,60480.0,1581000.0,1098000.0,8346050.0,349765.0,-1.0,4185.0,769.0,10000.0,131000.0,-1.0,-1.0,1605983.0,1793.0,590000.0,4361000.0,2000.0,520.0,190.0,664300.0,41200.0,40457.0,2224000.0,0.0,-1,214163.0,-1,20.0,3400.0,490.0,152705.0,32160.0,-1.0,1199800.0,-1.0,121477.0,290505.0,3760.0,1300.0,12725.0,-1,621900.0,33000.0,1653000.0,101600.0,1260800.0,10700.0,48568.0,41029.0,3539.0,275000.0
1997,3700.0,821800.0,46796.0,1257.0,228741.0,66710.0,154900.0,3226.0,81000.0,132000.0,480.0,2700.0,359553.0,1683100.0,-1.0,618.0,16815.0,4546.0,1062300.0,461.0,-1.0,800.0,46700.0,36000.0,578.0,58826.0,1150000.0,-1.0,116500.0,700.0,-1.0,346556.0,138098.0,-1.0,286190.0,114707.0,512100.0,44295.0,1629989.0,1150000.0,9387180.0,310706.0,-1.0,4400.0,5898.0,19000.0,134000.0,-1.0,-1.0,1599010.0,1203.0,577000.0,3484700.0,2000.0,530.0,280.0,520643.0,49100.0,54440.0,2428000.0,0.0,-1,246637.0,-1,21.0,8000.0,325.0,196684.0,23560.0,-1.0,1274200.0,-1.0,96493.0,325389.0,768.0,1300.0,12067.0,-1,568200.0,30000.0,1634000.0,111700.0,1243400.0,10900.0,56674.0,49165.0,8939.0,280000.0
1998,4000.0,501400.0,56110.0,393.0,207251.0,56100.0,160915.0,4021.0,85000.0,119100.0,400.0,3134.0,386600.0,1840200.0,-1.0,650.0,45000.0,4683.0,777300.0,300.0,-1.0,600.0,40700.0,45000.0,57.0,66295.0,1040000.0,-1.0,103600.0,540.0,-1.0,250155.0,132385.0,-1.0,73370.0,99265.0,383395.0,28714.0,1460063.0,1040000.0,4662310.0,377613.0,-1.0,4500.0,10094.0,20000.0,135000.0,-1.0,-1.0,1279370.0,1281.0,586000.0,3957500.0,2000.0,550.0,350.0,725600.0,42200.0,63726.0,2409000.0,0.0,-1,179671.0,-1,21.0,3423.0,474.0,164204.0,24510.0,-1.0,1136200.0,-1.0,88831.0,362137.0,948.0,1300.0,15400.0,-1,888000.0,25308.0,1798000.0,97200.0,975100.0,10500.0,31637.0,47483.0,8667.0,310000.0
1999,3600.0,368500.0,56823.0,132.0,288058.0,54529.0,129828.0,3272.0,82000.0,136400.0,501.0,4590.0,355500.0,1159700.0,-1.0,1366.0,40000.0,5646.0,760400.0,300.0,-1.0,350.0,28500.0,20000.0,519.0,61650.0,883000.0,4000.0,66100.0,500.0,-1.0,201277.0,180372.0,-1.0,194200.0,70765.0,554708.0,99724.0,1446307.0,883000.0,4396940.0,331100.0,-1.0,4600.0,9273.0,18000.0,122000.0,-1.0,-1.0,1339205.0,1124.0,541000.0,3641300.0,2000.0,520.0,400.0,530800.0,41700.0,94000.0,2122000.0,0.0,-1,179130.0,-1,22.0,3350.0,508.0,152381.0,14160.0,-1.0,1055100.0,-1.0,133053.0,389600.0,957.0,1300.0,13200.0,-1,513700.0,22394.0,1118000.0,67100.0,990100.0,14000.0,48794.0,48434.0,4981.0,290000.0
2000,3500.0,495000.0,51138.0,121.0,172951.0,47346.0,232946.0,2477.0,84000.0,126600.0,519.0,2849.0,396900.0,1085400.0,-1.0,1706.0,8170.0,5346.0,881400.0,400.0,28900.0,350.0,27100.0,15000.0,608.0,56832.0,1012000.0,4000.0,79586.0,400.0,-1.0,247936.0,97450.0,-1.0,181800.0,117117.0,644150.0,112395.0,1070210.0,1012000.0,6008540.0,318241.0,9217.0,4670.0,11863.0,20000.0,96209.0,-1.0,-1.0,1087222.0,298.0,640000.0,3403300.0,1500.0,480.0,350.0,953692.0,35400.0,47023.0,2165130.0,0.0,-1,135858.0,-1,22.0,2004.0,77.0,117571.0,5810.0,-1.0,1137700.0,-1.0,32485.0,243800.0,1213.0,1300.0,15700.0,-1,459368.0,33000.0,1050000.0,82900.0,1412800.0,13300.0,-1.0,24972.0,2432.0,314000.0
2001,3747.0,530000.0,47627.0,83.0,342386.0,57245.0,291657.0,2300.0,83470.0,118700.0,550.0,3730.0,330400.0,1456394.0,-1.0,1700.0,43661.0,4950.0,1115700.0,400.0,34000.0,347.0,20400.0,15000.0,102.0,47094.0,790000.0,4000.0,82400.0,350.0,-1.0,344527.0,149694.0,-1.0,220200.0,91374.0,664760.0,38696.0,1305195.0,790000.0,7729970.0,310100.0,7799.0,4700.0,10506.0,11000.0,127000.0,-1.0,-1.0,1151033.0,967.0,621000.0,2690700.0,2000.0,496.0,380.0,665200.0,22394.0,98800.0,1706993.0,0.0,-1,136363.0,-1,23.0,9508.0,22.0,128253.0,14650.0,-1.0,952500.0,-1.0,88886.0,382400.0,433.0,1300.0,15300.0,-1,484831.0,50640.0,1434000.0,84300.0,1287100.0,13800.0,-1.0,32500.0,5194.0,265000.0
2002,4000.0,575000.0,50002.0,5.0,298686.0,35159.0,275556.0,3860.0,86000.0,133600.0,650.0,4905.0,278700.0,991987.0,-1.0,1100.0,33495.0,5885.0,924900.0,400.0,36000.0,331.0,22200.0,15600.0,487.0,59917.0,493000.0,4000.0,79700.0,300.0,-1.0,416297.0,137600.0,-1.0,183225.0,61741.0,487510.0,61467.0,1486560.0,493000.0,5694180.0,328759.0,10219.0,4665.0,12801.0,15000.0,109667.0,-1.0,-1.0,1015851.0,964.0,753000.0,2910700.0,2600.0,400.0,450.0,916000.0,34987.0,62445.0,1683769.0,0.0,-1,167708.0,-1,24.0,4251.0,647.0,116943.0,14210.0,-1.0,1167000.0,-1.0,63687.0,327400.0,664.0,1300.0,19700.0,-1,756105.0,58217.0,957000.0,97500.0,1507800.0,12700.0,-1.0,43418.0,3359.0,290000.0
2003,4000.0,593190.0,34120.0,1.0,435092.0,38500.0,259633.0,2419.0,83000.0,155100.0,680.0,4207.0,333626.0,2047934.0,-1.0,2750.0,77546.0,3647.0,940700.0,400.0,42097.0,292.0,21500.0,29800.0,503.0,40455.0,654000.0,4000.0,78300.0,273.0,-1.0,488050.0,101782.0,-1.0,170904.0,63351.0,331994.0,39019.0,1181888.0,654000.0,5183430.0,306424.0,11414.0,6688.0,12445.0,15000.0,135000.0,-1.0,-1.0,1201647.0,594.0,749000.0,3376700.0,2500.0,481.0,410.0,873400.0,29934.0,51533.0,2095719.0,0.0,-1,233560.0,-1,25.0,6176.0,647.0,128533.0,17590.0,-1.0,1089500.0,-1.0,94131.0,323060.0,458.0,1300.0,16400.0,-1,554862.0,33000.0,2018000.0,114600.0,1294500.0,15164.0,-1.0,57856.0,3019.0,270000.0
2004,4000.0,765238.0,40000.0,0.0,459526.0,38734.0,309900.0,4091.0,82786.0,155200.0,632.0,5197.0,366700.0,1311537.0,-1.0,1100.0,89000.0,5296.0,1007000.0,319.0,31273.0,261.0,15700.0,26300.0,482.0,56973.0,600000.0,4000.0,107400.0,200.0,-1.0,538600.0,217376.0,-1.0,130263.0,72710.0,536091.0,61317.0,1430468.0,600000.0,4954780.0,337694.0,9458.0,6878.0,11563.0,15000.0,119390.0,-1.0,-1.0,1185792.0,884.0,627000.0,3467200.0,2000.0,434.0,490.0,1042975.0,29000.0,101486.0,1679310.0,0.0,-1,227017.0,-1,25.0,4759.0,613.0,138831.0,16970.0,-1.0,925300.0,-1.0,102896.0,447079.0,686.0,1300.0,23100.0,-1,605956.0,37000.0,1282537.0,117700.0,1002400.0,11000.0,-1.0,55647.0,9384.0,270000.0
2005,4000.0,609552.0,49470.0,0.0,522428.0,56675.0,315000.0,3593.0,84105.0,112800.0,700.0,3025.0,278969.0,1713000.0,-1.0,1200.0,77500.0,7629.0,790700.0,365.0,29194.0,223.0,15300.0,27000.0,486.0,37946.0,700000.0,4000.0,122000.0,190.0,-1.0,357352.0,157354.0,-1.0,160000.0,84168.0,226910.0,25200.0,1324134.0,700000.0,4564510.0,429153.0,7734.0,7027.0,11370.0,15000.0,90996.0,-1.0,-1.0,963600.0,650.0,532000.0,3282700.0,2000.0,450.0,480.0,542108.0,25000.0,50138.0,1667178.0,0.0,-1,151054.0,-1,26.0,2738.0,1093.0,128432.0,16130.0,-1.0,746300.0,-1.0,127086.0,377456.0,985.0,1300.0,24200.0,-1,505200.0,34000.0,1688000.0,114100.0,1073300.0,9472.0,-1.0,38240.0,6153.0,270000.0
2006,3542.0,554892.0,66630.0,1.0,405657.0,40163.0,274100.0,3736.0,84126.0,145200.0,655.0,2572.0,248428.0,776781.0,-1.0,1845.0,89000.0,6285.0,690200.0,367.0,26654.0,180.0,12000.0,42900.0,547.0,41472.0,350000.0,4100.0,91600.0,240.0,-1.0,435041.0,150823.0,428.0,183330.0,63648.0,242960.0,87100.0,1034720.0,350000.0,4860293.0,394923.0,6650.0,7179.0,11366.0,15000.0,-1.0,-1.0,84439.0,829900.0,739.0,728000.0,3852200.0,2000.0,500.0,943.0,948185.0,28478.0,30491.0,1357472.0,0.0,-1,154906.0,-1,27.0,1300.0,2263.0,131176.0,16610.0,-1.0,624400.0,-1.0,152496.0,346918.0,1000.0,1300.0,22600.0,-1,464100.0,43500.0,748303.0,62800.0,1028800.0,8969.0,-1.0,41365.0,5555.0,208787.0
2007,3506.0,579990.0,56150.0,8.0,237801.0,36243.0,311600.0,3449.0,83104.0,159100.0,800.0,2657.0,276000.0,1529836.0,-1.0,1020.0,92238.0,5547.0,544400.0,320.0,24455.0,130.0,10100.0,21100.0,1707.0,38516.0,643000.0,4300.0,130200.0,200.0,-1.0,340824.0,125199.0,240.0,229650.0,85209.0,472420.0,62039.0,1462349.0,643000.0,5383539.0,361147.0,5634.0,7267.0,10000.0,15000.0,-1.0,-1.0,76880.0,727926.0,1470.0,712000.0,4696300.0,400.0,700.0,814.0,1309450.0,27531.0,22532.0,1312590.0,0.0,-1,159408.0,-1,25.0,1600.0,3459.0,98948.0,6450.0,-1.0,889800.0,-1.0,124644.0,251633.0,1100.0,1300.0,21400.0,-1,409110.0,42000.0,1502305.0,119500.0,1220000.0,8000.0,-1.0,37352.0,1086.0,189099.0
2008,2933.0,605441.0,65328.0,12.0,238516.0,36586.0,322100.0,5289.0,170000.0,174000.0,700.0,2700.0,327800.0,1185491.0,-1.0,1177.0,26660.0,4987.0,944400.0,323.0,30759.0,50.0,9470.0,19000.0,6140.0,40901.0,600000.0,4000.0,141500.0,210.0,-1.0,384224.0,181792.0,524.0,137790.0,77500.0,290525.0,92400.0,1262390.0,600000.0,5834910.0,356404.0,6279.0,7358.0,11105.0,15000.0,-1.0,-1.0,95560.0,793188.0,1624.0,783574.0,4272600.0,300.0,300.0,733.0,1188300.0,25463.0,54489.0,1293795.0,0.0,-1,155868.0,-1,31.0,2900.0,1859.0,108054.0,16430.0,-1.0,820000.0,-1.0,147529.0,382030.0,830.0,1350.0,21800.0,-1,471798.0,27000.0,1160028.0,140800.0,1213400.0,7248.0,-1.0,35035.0,3789.0,196099.0
2009,3216.0,552396.0,62297.0,16.0,252503.0,33019.0,315200.0,4960.0,110000.0,146000.0,650.0,3868.0,276472.0,1213703.0,-1.0,1512.0,95712.0,4260.0,730700.0,316.0,34788.0,25.0,10549.0,54425.0,7942.0,34632.0,580000.0,4300.0,141400.0,220.0,-1.0,344212.0,111144.0,494.0,203960.0,86504.0,181990.0,70700.0,1415400.0,580000.0,5401200.0,315100.0,7197.0,6292.0,12104.0,14567.0,-1.0,-1.0,73640.0,825575.0,1655.0,744000.0,2906100.0,250.0,401.0,570.0,923946.0,33703.0,30723.0,1351070.0,0.0,-1,165993.0,-1,34.0,4200.0,3022.0,109411.0,24790.0,-1.0,744200.0,-1.0,130463.0,295832.0,1000.0,1384.0,25000.0,-1,572976.0,37000.0,1180000.0,142500.0,1114700.0,9632.0,-1.0,34621.0,1440.0,218286.0
2010,3200.0,441999.0,48190.0,94.0,395056.0,47565.0,274400.0,5479.0,115900.0,148000.0,640.0,2877.0,298948.0,1421608.0,-1.0,4349.0,88434.0,5168.0,458500.0,309.0,24830.0,360.0,8932.0,36726.0,3085.0,19843.0,525000.0,4499.0,100600.0,211.0,-1.0,380853.0,117879.0,499.0,133810.0,54500.0,660200.0,66100.0,1334400.0,525000.0,3219582.0,288880.0,4789.0,6100.0,11303.0,14321.0,-1.0,-1.0,67599.0,600300.0,2601.0,685000.0,2479500.0,288.0,366.0,781.0,1024661.0,47608.0,40000.0,1178470.0,0.0,-1,138200.0,-1,37.0,1983.0,4243.0,97900.0,36880.0,-1.0,559300.0,-1.0,111126.0,304462.0,911.0,1423.0,27300.0,-1,392000.0,34000.0,1374000.0,93900.0,809700.0,7847.0,-1.0,24600.0,2686.0,203870.0
2011,3500.0,448224.0,77223.0,1213.0,373009.0,49475.0,224800.0,4596.0,162800.0,168000.0,635.0,2931.0,231311.0,1156149.0,-1.0,4339.0,67340.0,5818.0,505600.0,302.0,17699.0,362.0,8717.0,30517.0,3717.0,27006.0,740000.0,4684.0,120900.0,183.0,-1.0,563812.0,129140.0,586.0,258300.0,62800.0,414990.0,45000.0,1381600.0,740000.0,5332130.0,297078.0,4035.0,5924.0,11996.0,14494.0,-1.0,-1.0,71296.0,627400.0,3254.0,613000.0,2997100.0,274.0,475.0,739.0,1119214.0,28466.0,29230.0,827406.0,0.0,-1,164298.0,-1,42.0,700.0,1614.0,109807.0,95720.0,-1.0,692000.0,-1.0,50582.0,375855.0,909.0,1470.0,29900.0,-1,318542.0,66000.0,1127683.0,128500.0,1043100.0,8409.0,-1.0,35954.0,3380.0,218040.0
2012,4000.0,422229.0,94542.0,848.0,431024.0,43634.0,302500.0,3898.0,93650.0,157000.0,550.0,1533.0,231900.0,1280150.0,-1.0,5934.0,109703.0,4351.0,629700.0,295.0,15800.0,375.0,8765.0,31069.0,2763.0,26816.0,632500.0,4697.0,137000.0,160.0,-1.0,450798.0,137150.0,366.0,147160.0,78400.0,495940.0,52400.0,1467900.0,632500.0,4027274.0,292357.0,4749.0,5994.0,13401.0,16595.0,-1.0,-1.0,77262.0,756500.0,3517.0,627000.0,2811900.0,260.0,542.0,796.0,683500.0,18118.0,30822.0,987415.0,0.0,-1,171976.0,-1,45.0,757.0,2518.0,93500.0,56057.0,-1.0,731200.0,-1.0,84404.0,338998.0,926.0,1700.0,27000.0,-1,400802.0,57000.0,1262032.0,163500.0,1073100.0,10380.0,-1.0,33724.0,1899.0,210000.0
2013,4000.0,351141.0,60178.0,46.0,520397.0,61650.0,313200.0,5215.0,93838.0,192500.0,550.0,2000.0,224200.0,1149360.0,-1.0,10110.0,113286.0,3107.0,467270.0,287.0,20583.0,375.0,7934.0,61700.0,3137.0,28119.0,600000.0,4715.0,134200.0,146.0,-1.0,680382.0,131600.0,585.0,304800.0,85300.0,444820.0,62632.0,1190039.0,600000.0,4931822.0,246916.0,5535.0,6180.0,13287.0,16521.0,-1.0,-1.0,88288.0,627700.0,4618.0,964000.0,3905600.0,284.0,630.0,736.0,957700.0,28225.0,35581.0,938280.0,0.0,-1,139120.0,-1,45.0,3400.0,3034.0,86900.0,46331.0,-1.0,851500.0,-1.0,91049.0,373783.0,910.0,1700.0,27000.0,-1,429388.0,28000.0,1121135.0,164700.0,1196800.0,10426.0,-1.0,30627.0,3494.0,235000.0
2014,3892.0,522202.0,56555.0,10.0,432136.0,50806.0,216900.0,6033.0,79720.0,150000.0,634.0,1201.0,283000.0,1289400.0,-1.0,18758.0,56580.0,4448.0,612460.0,283.0,21600.0,350.0,8444.0,23000.0,2394.0,19595.0,500000.0,4734.0,155100.0,133.0,0.0,609926.0,135620.0,476.0,225989.0,65000.0,524715.0,67442.0,1458623.0,500000.0,5273812.0,240960.0,5476.0,6143.0,14674.0,16493.0,-1.0,-1.0,74932.0,627100.0,7044.0,820000.0,2907000.0,347.0,624.0,197.0,649097.0,34741.0,26883.0,1019410.0,0.0,-1,152232.0,-1,40.0,5600.0,1782.0,105900.0,36618.0,-1.0,665900.0,-1.0,93021.0,381626.0,893.0,1682.0,30000.0,-1,442983.0,21000.0,1254659.0,183800.0,1039000.0,9925.0,-1.0,38727.0,2621.0,210000.0
