,Fiji,South Africa,Pakistan,Georgia,Azerbaijan,Uganda,Barbados,New Zealand,Niue,Bahamas,Jordan,Bolivia (Plurinational State of),Iraq,Armenia,Gambia,Saudi Arabia,Belize,Chad,Mexico,Seychelles,Malaysia,Argentina,Thailand,Madagascar,Lesotho,Peru,Tonga,Brunei Darussalam,Cook Islands,Uruguay,Zimbabwe,Venezuela (Bolivarian Republic of),Dominican Republic,Lao People's Democratic Republic,French Polynesia,Morocco,Faroe Islands,Democratic Republic of the Congo,Grenada,Guatemala,Comoros,Sri Lanka,Saint Pierre and Miquelon,Kazakhstan,France,Dominica,Finland,Poland,Democratic People's Republic of Korea,Burundi,Jamaica,Republic of Moldova,Algeria,United Republic of Tanzania,Republic of Korea,Spain,Singapore,"China, Macao SAR",Ghana,Lithuania,American Samoa,Cameroon,Kyrgyzstan,Togo,Hungary,Italy,Switzerland,Swaziland,Niger,Bulgaria,Guinea-Bissau,Ecuador,Uzbekistan,Turkmenistan,Saint Vincent and the Grenadines,Benin,Tunisia,Iceland,Burkina Faso,Philippines,Central African Republic,Guinea,Indonesia,Romania,New Caledonia,Bangladesh,Honduras,Solomon Islands,"China, mainland",Gabon,Malawi,Austria,Egypt,Viet Nam,Greece,Japan,Sweden,United Kingdom,Estonia,Mongolia,Paraguay,Netherlands,Nigeria,El Salvador,Saint Lucia,Chile,Mauritania,Sao Tome and Principe,United Arab Emirates,Saint Kitts and Nevis,Suriname,Costa Rica,Mozambique,"China, Taiwan Province of",Namibia,Lebanon,Rwanda,Kuwait,Turkey,Belarus,Trinidad and Tobago,"China, Hong Kong SAR",United States of America,Russian Federation,Ireland,Nauru,Côte d'Ivoire,Norway,Portugal,Angola,India,Occupied Palestinian Territory,Germany,Bermuda,Iran (Islamic Republic of),Sudan (former),Botswana,Aruba,Panama,Denmark,Ukraine,Cuba,Congo,Canada,Vanuatu,Nicaragua,Tajikistan,Senegal,Haiti,Sierra Leone,Syrian Arab Republic,Nepal,Israel,Antigua and Barbuda,Cyprus,Malta,Papua New Guinea,Australia,Guyana,Latvia,Colombia,Mauritius,Samoa,Mali,Brazil,Kenya,Djibouti
1971,53871.0,266864.0,281985.0,,,35215.0,86241.0,352788.0,1550.0,176256.0,144501.0,70089.0,698111.0,,9148.0,510486.0,20824.0,17132.0,290042.0,22221.0,710865.0,170605.0,101183.0,50107.0,36205.0,254915.0,7999.0,56800.0,12236.0,104663.0,78904.0,892171.0,83835.0,52000.0,118134.0,379382.0,28119.0,154388.0,18828.0,72313.0,13946.0,408075.0,16648.0,,11957919.0,10773.0,908890.0,3839855.0,140207.0,6353.0,225245.0,,496802.0,41186.0,1648726.0,3320644.0,2159104.0,99006.0,110224.0,,13799.0,74106.0,,11319.0,1983285.0,13683153.0,5357026.0,23328.0,9475.0,573831.0,20222.0,40633.0,,,13187.0,29547.0,169672.0,131277.0,24375.0,530655.0,14090.0,20588.0,401090.0,742710.0,114709.0,478423.0,34857.0,6340.0,1970396.0,36029.0,19612.0,1806645.0,703253.0,825484.0,906465.0,19331506.0,2523158.0,26587926.0,,20069.0,50430.0,8259333.0,258324.0,80063.0,19289.0,384523.0,41543.0,9285.0,76542.0,11732.0,43946.0,84628.0,57893.0,1055382.0,58995.0,673227.0,6243.0,431252.0,454815.0,,162482.0,2449265.0,17131143.0,,1023590.0,2720.0,139662.0,1732443.0,1104251.0,103760.0,1725848.0,28750.0,33194262.0,112936.0,614919.0,146364.0,54021.0,,80682.0,2398595.0,,683638.0,32288.0,4605698.0,9441.0,51819.0,,243192.0,31583.0,56763.0,404863.0,3107.0,740880.0,21083.0,115712.0,213304.0,76208.0,652202.0,55887.0,,193120.0,101225.0,14993.0,39497.0,773089.0,93805.0,22678.0
1972,59260.0,233640.0,478892.0,,,44792.0,86757.0,339835.0,1619.0,174732.0,185694.0,72457.0,226472.0,,7881.0,536592.0,18428.0,18980.0,585898.0,20429.0,756770.0,299024.0,120207.0,43603.0,36677.0,240517.0,10409.0,56582.0,12422.0,98251.0,45970.0,922445.0,91656.0,63554.0,110645.0,289949.0,28079.0,168048.0,19514.0,69715.0,10059.0,379973.0,22532.0,,13242658.0,11627.0,962183.0,4164946.0,164614.0,7992.0,241565.0,,703553.0,87928.0,1582593.0,3302236.0,2338570.0,105894.0,99988.0,,13851.0,68650.0,,14134.0,1772464.0,14381154.0,5324945.0,23782.0,15451.0,397765.0,15094.0,67089.0,,,13832.0,32346.0,176533.0,135174.0,86112.0,676733.0,11282.0,22055.0,528603.0,735348.0,97553.0,644896.0,37556.0,7391.0,2913769.0,35888.0,20288.0,1776778.0,542372.0,823239.0,662467.0,20962855.0,2515259.0,26268634.0,,30655.0,45621.0,8698289.0,238475.0,76276.0,17348.0,430503.0,48941.0,8446.0,102465.0,12537.0,42303.0,75264.0,50805.0,1670560.0,61307.0,671709.0,6557.0,406232.0,135392.0,,174547.0,2406701.0,17733855.0,,1153517.0,4324.0,148773.0,1924322.0,1380999.0,98008.0,762450.0,28897.0,36098634.0,138491.0,557948.0,132590.0,57179.0,,69223.0,2358165.0,,665530.0,35831.0,4965032.0,9253.0,63481.0,,214489.0,35420.0,45146.0,228494.0,3015.0,658024.0,20265.0,154959.0,204918.0,79081.0,651446.0,57179.0,,160076.0,121137.0,17486.0,63177.0,821157.0,95854.0,19219.0
1973,64024.0,295119.0,859142.0,,,36552.0,80608.0,297055.0,1606.0,163435.0,176582.0,57191.0,320471.0,,9570.0,525874.0,16788.0,40351.0,1016971.0,22080.0,798819.0,393113.0,133432.0,45822.0,43815.0,169294.0,13165.0,58180.0,12254.0,120304.0,40147.0,1081176.0,120271.0,54847.0,116146.0,490125.0,29949.0,196011.0,16586.0,68408.0,9077.0,408168.0,20055.0,,14185647.0,9619.0,1005473.0,4462184.0,346848.0,4664.0,219785.0,,549464.0,45026.0,1638476.0,3439176.0,2272777.0,101367.0,134467.0,,15396.0,62491.0,,14242.0,1354053.0,16064960.0,5846535.0,29381.0,34620.0,546387.0,19464.0,65528.0,,,13184.0,26379.0,154359.0,148186.0,110188.0,479594.0,12349.0,40367.0,1071273.0,852704.0,96234.0,1086146.0,36204.0,6559.0,4281127.0,35502.0,19843.0,1895785.0,534537.0,852704.0,1027022.0,23377468.0,2582660.0,25781748.0,,50300.0,29036.0,9872808.0,265929.0,98115.0,21528.0,495947.0,73049.0,8937.0,124490.0,11679.0,43574.0,82804.0,61734.0,1489860.0,64143.0,778270.0,8702.0,397119.0,90603.0,,152495.0,2504428.0,17911538.0,,1129083.0,3934.0,220356.0,2086903.0,1470393.0,108262.0,2301071.0,31128.0,35273479.0,120657.0,625370.0,145891.0,54222.0,,69782.0,2301018.0,,682652.0,33314.0,5577755.0,9648.0,95915.0,,289598.0,46895.0,70032.0,192206.0,5494.0,708371.0,17362.0,313460.0,244078.0,83076.0,643607.0,63674.0,,180257.0,110680.0,13974.0,93106.0,1254984.0,87430.0,23988.0
1974,64926.0,285323.0,792575.0,,,37586.0,73943.0,378097.0,1972.0,157374.0,175736.0,72716.0,634929.0,,8523.0,527477.0,19966.0,45838.0,1635031.0,22965.0,843109.0,167222.0,125435.0,49126.0,43223.0,245244.0,12535.0,52519.0,11513.0,60893.0,51974.0,1119231.0,142784.0,39065.0,115786.0,447520.0,30306.0,206574.0,14491.0,87116.0,11624.0,338479.0,22815.0,,13153080.0,9582.0,1192755.0,5231778.0,297409.0,6306.0,246856.0,,924893.0,150770.0,1442175.0,4773027.0,2201942.0,97240.0,145564.0,,16336.0,69865.0,,8213.0,1701568.0,15602594.0,5733598.0,31687.0,76293.0,1072973.0,18052.0,71029.0,,,11274.0,15713.0,194450.0,136970.0,113718.0,444923.0,8004.0,36745.0,795239.0,1537453.0,98099.0,688724.0,38750.0,6990.0,3782339.0,55788.0,16893.0,1695565.0,1130505.0,843091.0,1816535.0,23174692.0,2805903.0,24807979.0,,21811.0,58237.0,10416656.0,233984.0,80639.0,19795.0,917637.0,62613.0,5886.0,200480.0,12497.0,37365.0,89406.0,37373.0,1585640.0,67006.0,523428.0,10391.0,342898.0,827110.0,,189407.0,2366964.0,18029168.0,,1187127.0,4812.0,168983.0,1922625.0,1857141.0,135693.0,2906486.0,35148.0,33452703.0,114799.0,1132627.0,91881.0,57761.0,,59889.0,2473953.0,,793701.0,31430.0,6462584.0,10539.0,65188.0,,220690.0,45704.0,53880.0,232621.0,12387.0,694090.0,19419.0,143126.0,225661.0,67864.0,916360.0,58553.0,,184465.0,138173.0,14691.0,125852.0,1124475.0,61246.0,22563.0
1975,63799.0,278852.0,827875.0,,,18042.0,75036.0,487997.0,1881.0,143562.0,190929.0,77375.0,542238.0,,8439.0,537449.0,23325.0,17143.0,1704716.0,20427.0,747716.0,155442.0,123691.0,36172.0,44537.0,399860.0,12431.0,62577.0,11711.0,29915.0,63891.0,1215450.0,133661.0,18272.0,118848.0,642012.0,31503.0,178910.0,14599.0,95560.0,7549.0,405849.0,21811.0,,14598253.0,10400.0,1366957.0,5275101.0,181127.0,5453.0,248576.0,,960182.0,151420.0,1654580.0,4948818.0,2301668.0,93899.0,82717.0,,18585.0,59167.0,,6906.0,1374033.0,13837224.0,5360092.0,35073.0,14557.0,998846.0,13031.0,88422.0,,,13242.0,15353.0,195358.0,133030.0,25938.0,450336.0,9279.0,37950.0,654163.0,1395341.0,103932.0,923435.0,66257.0,7134.0,2281427.0,108068.0,25928.0,1776820.0,1289398.0,557256.0,1505728.0,22250566.0,2612501.0,25261415.0,,31620.0,23383.0,11833207.0,326991.0,97457.0,19820.0,380858.0,59095.0,5814.0,236568.0,10886.0,48449.0,75479.0,76305.0,1719670.0,69869.0,656739.0,18415.0,478241.0,518537.0,,199659.0,2547361.0,16017096.0,,1185194.0,4978.0,118167.0,1756226.0,1671863.0,113160.0,4066508.0,38979.0,34230678.0,103690.0,1371592.0,93497.0,65436.0,,65239.0,2407388.0,,773710.0,40896.0,6009622.0,7691.0,62114.0,,171923.0,46888.0,31316.0,221751.0,5056.0,873321.0,20071.0,168849.0,240527.0,82627.0,818035.0,67445.0,,120402.0,131430.0,22437.0,71305.0,983420.0,60278.0,17320.0
1976,69528.0,301447.0,781152.0,,,12369.0,83889.0,387335.0,1746.0,167570.0,324506.0,65916.0,546723.0,,16849.0,865010.0,26468.0,11579.0,738234.0,22932.0,823640.0,109919.0,184871.0,36520.0,60267.0,341417.0,10697.0,68616.0,12626.0,26956.0,27283.0,1499452.0,178126.0,32189.0,119389.0,493784.0,32484.0,224522.0,13673.0,63856.0,8863.0,315987.0,21350.0,,16586369.0,10503.0,924774.0,7132477.0,173672.0,6924.0,271834.0,,938138.0,50156.0,1633251.0,4574118.0,2631225.0,111940.0,108111.0,,22070.0,60875.0,,10827.0,1585016.0,15886616.0,5633558.0,44793.0,31084.0,939888.0,12845.0,101739.0,,,12249.0,25641.0,217356.0,156913.0,23573.0,498082.0,8446.0,27667.0,1111460.0,1784874.0,102691.0,621409.0,42068.0,7722.0,1727742.0,97746.0,24926.0,1988588.0,1336027.0,425856.0,1168648.0,24382813.0,2808121.0,27574972.0,,32899.0,47382.0,12757406.0,541969.0,107478.0,18642.0,592989.0,69398.0,7458.0,302409.0,12426.0,49545.0,74490.0,73616.0,2082578.0,72733.0,588863.0,18743.0,551113.0,157403.0,,210751.0,2758428.0,17795461.0,,1373768.0,3371.0,146597.0,2017588.0,1866960.0,97862.0,3847472.0,40473.0,39965483.0,113905.0,1018107.0,97173.0,65668.0,,63884.0,3166761.0,,843391.0,36186.0,6545136.0,6396.0,68230.0,,272446.0,74882.0,32623.0,226874.0,4658.0,942759.0,19842.0,187690.0,245658.0,83227.0,758729.0,70935.0,,182291.0,137436.0,18925.0,25087.0,1459071.0,50490.0,21352.0
1977,75644.0,286552.0,464954.0,,,9612.0,85850.0,318274.0,1908.0,114402.0,332335.0,84270.0,778523.0,,19664.0,1128773.0,21331.0,13941.0,1612005.0,26222.0,1004773.0,120538.0,206709.0,52285.0,71082.0,390479.0,11536.0,77153.0,13171.0,28355.0,17168.0,1976030.0,171113.0,70546.0,120141.0,656259.0,33677.0,190228.0,14907.0,92391.0,7060.0,502395.0,11471.0,,17177560.0,11701.0,897930.0,6843992.0,173978.0,7655.0,240157.0,,1125728.0,61425.0,1998373.0,4968263.0,3031437.0,119184.0,128131.0,,18228.0,89045.0,,32115.0,1640142.0,16172757.0,5192325.0,45354.0,19071.0,658428.0,12591.0,86785.0,,,13978.0,41957.0,318268.0,158258.0,39630.0,512197.0,7526.0,31025.0,1231627.0,1545842.0,108573.0,232421.0,57232.0,8573.0,4680717.0,96641.0,15463.0,1997003.0,1501667.0,631065.0,1519219.0,25769122.0,2605819.0,27844268.0,,47196.0,42951.0,12312996.0,888573.0,139982.0,23609.0,459471.0,84038.0,8393.0,322823.0,12185.0,60116.0,71368.0,59073.0,2186838.0,74072.0,778810.0,12196.0,552280.0,72502.0,,229526.0,2845250.0,18891450.0,,1418533.0,2298.0,259084.0,1876534.0,2191109.0,165926.0,1327347.0,39273.0,36654787.0,105664.0,1560535.0,102745.0,81420.0,,71489.0,3264729.0,,889426.0,47290.0,6333769.0,7436.0,82016.0,,268951.0,101983.0,41483.0,298863.0,3559.0,848947.0,18066.0,197272.0,284491.0,96605.0,811412.0,55055.0,,214463.0,142102.0,24713.0,25925.0,1201754.0,56694.0,25321.0
1978,78459.0,233315.0,753595.0,,,1951.0,91103.0,298929.0,1980.0,105042.0,352050.0,111481.0,1032160.0,,32552.0,1531563.0,23482.0,13673.0,1708548.0,29838.0,1143491.0,142199.0,211320.0,74745.0,83011.0,319281.0,15082.0,75692.0,13564.0,81186.0,9008.0,2089290.0,167517.0,103343.0,129036.0,696432.0,34241.0,144659.0,17484.0,130300.0,10847.0,419323.0,13682.0,,19078861.0,12682.0,1060525.0,8332015.0,146528.0,9554.0,309472.0,,1497297.0,63487.0,2203964.0,5311171.0,2989474.0,110352.0,188279.0,,24582.0,96215.0,,22701.0,1761435.0,18208887.0,5406875.0,45994.0,39527.0,968000.0,26813.0,127272.0,,,30333.0,21099.0,364602.0,163968.0,58339.0,509519.0,5579.0,46111.0,1358345.0,2103181.0,104915.0,665550.0,72741.0,8907.0,5370516.0,83564.0,10609.0,1942524.0,1785662.0,712918.0,1715674.0,26911103.0,2587304.0,24849885.0,,31683.0,55066.0,13304255.0,1112957.0,174826.0,32101.0,726180.0,83915.0,8995.0,414927.0,12587.0,71896.0,83901.0,80958.0,2568928.0,76909.0,731221.0,16905.0,592329.0,68657.0,,235820.0,3018204.0,18172241.0,,1457703.0,2112.0,263831.0,1827654.0,2588432.0,306182.0,964056.0,42051.0,39290679.0,109142.0,1166935.0,141226.0,87418.0,,65346.0,3403225.0,,915257.0,46020.0,6235926.0,8733.0,91638.0,,290349.0,67165.0,50554.0,330778.0,5292.0,938896.0,18025.0,206730.0,239515.0,104249.0,794632.0,64738.0,,273526.0,155764.0,22860.0,43114.0,2284205.0,87573.0,36103.0
1979,91766.0,271715.0,1385498.0,,,23871.0,91522.0,336941.0,1795.0,152322.0,416465.0,128034.0,1441800.0,,22834.0,2265453.0,30410.0,13941.0,1884635.0,31314.0,1131854.0,294484.0,238650.0,94686.0,84923.0,360625.0,14175.0,80819.0,14127.0,197344.0,18285.0,1964801.0,172105.0,88983.0,149650.0,705279.0,38078.0,175894.0,17175.0,114191.0,16332.0,443963.0,14836.0,,18927934.0,7717.0,1402146.0,8485585.0,185231.0,13043.0,182820.0,,1485838.0,31221.0,2889493.0,5332379.0,3526715.0,141858.0,101425.0,,28969.0,116728.0,,30602.0,1581191.0,18810469.0,5106532.0,50268.0,38230.0,1075100.0,17070.0,133670.0,,,32288.0,31736.0,406166.0,178216.0,63886.0,515938.0,9379.0,58723.0,1337711.0,1855102.0,112350.0,394768.0,58402.0,12176.0,7022304.0,80330.0,15258.0,2009521.0,1639810.0,827732.0,1711225.0,28678718.0,2682372.0,24646044.0,,60522.0,64527.0,13449963.0,999304.0,147578.0,29653.0,669231.0,78493.0,7393.0,585608.0,13712.0,63400.0,98079.0,117910.0,2910333.0,79588.0,900238.0,15664.0,713474.0,87899.0,,272559.0,3152540.0,19654844.0,,1740789.0,2734.0,274840.0,1976617.0,2848435.0,344142.0,854957.0,38600.0,39462960.0,115658.0,1484948.0,145177.0,132963.0,,79627.0,3536000.0,,901100.0,58742.0,6700875.0,13720.0,48691.0,,311983.0,100220.0,90845.0,345686.0,7303.0,1011633.0,18331.0,231826.0,238474.0,116446.0,740751.0,69118.0,,202758.0,145720.0,22840.0,49164.0,2467970.0,42708.0,24275.0
1980,86104.0,286284.0,642566.0,,,35013.0,99693.0,362276.0,1722.0,232081.0,387109.0,110553.0,1621953.0,,31166.0,2903993.0,26377.0,7580.0,4373671.0,33850.0,1190133.0,338492.0,402198.0,48371.0,84261.0,548615.0,13575.0,96817.0,13450.0,74704.0,134271.0,2511026.0,237095.0,11492.0,144784.0,758064.0,36368.0,184167.0,19799.0,127151.0,9971.0,398053.0,11115.0,,18482364.0,13751.0,1514165.0,9157033.0,181206.0,12531.0,311511.0,,1642657.0,131354.0,2974960.0,6087894.0,3911321.0,160115.0,142892.0,,27396.0,106256.0,,31665.0,1370979.0,17327406.0,5286591.0,54671.0,50656.0,972872.0,13940.0,170135.0,,,37166.0,37094.0,375144.0,152965.0,60529.0,664111.0,10280.0,82637.0,1657433.0,2541488.0,110479.0,850171.0,89350.0,9953.0,7721617.0,80664.0,25289.0,2166728.0,1905758.0,487107.0,1756916.0,28263012.0,2756157.0,22729762.0,,39384.0,78980.0,14204739.0,1219020.0,165310.0,26317.0,760589.0,84647.0,10421.0,709370.0,13466.0,64053.0,120786.0,127245.0,2766117.0,82372.0,925702.0,18607.0,757749.0,220081.0,,314491.0,3316907.0,18126892.0,,1690133.0,3279.0,336709.0,2224734.0,3030134.0,314904.0,1278129.0,42009.0,40962324.0,116767.0,1548766.0,187509.0,125686.0,,97724.0,3382542.0,,1126168.0,63640.0,7061828.0,10587.0,144907.0,,284769.0,113802.0,70570.0,397856.0,28704.0,903813.0,24151.0,230743.0,215596.0,128506.0,890874.0,59715.0,,388044.0,168309.0,24031.0,47805.0,2721350.0,175914.0,31317.0
1981,95877.0,486362.0,577044.0,,,25033.0,101328.0,329126.0,1552.0,154646.0,470045.0,111653.0,1534217.0,,23109.0,3631898.0,24017.0,14078.0,4392326.0,29477.0,1247412.0,234117.0,331452.0,98007.0,87886.0,573347.0,14530.0,110762.0,14596.0,76015.0,50264.0,2859981.0,258420.0,42978.0,143988.0,1028466.0,35781.0,272599.0,20209.0,137869.0,19665.0,357481.0,12704.0,,18986762.0,14811.0,1588632.0,8528577.0,229534.0,12688.0,301902.0,,1465341.0,89706.0,4104173.0,5943529.0,3590151.0,158867.0,94466.0,,35551.0,90431.0,,42169.0,1433019.0,16084255.0,5232199.0,77324.0,75730.0,1379427.0,21449.0,144592.0,,,26508.0,53952.0,459011.0,149681.0,59422.0,662654.0,14217.0,62850.0,1329076.0,2862342.0,113266.0,443898.0,63280.0,9052.0,8089533.0,95975.0,42348.0,2138151.0,2310370.0,480515.0,1289885.0,27755541.0,2808560.0,22729262.0,,73698.0,76289.0,14564800.0,1391610.0,170137.0,30655.0,737879.0,82901.0,9077.0,755652.0,13421.0,67040.0,111447.0,111971.0,3004060.0,86680.0,957704.0,20053.0,762811.0,339194.0,,305867.0,3408796.0,20413974.0,,1965742.0,2904.0,398938.0,2057134.0,3410957.0,295639.0,1475244.0,47229.0,39723173.0,119486.0,1996011.0,174434.0,111129.0,,92526.0,3658121.0,,1056663.0,49216.0,7172605.0,8172.0,172819.0,,331810.0,110320.0,59328.0,452587.0,38497.0,926189.0,24973.0,288783.0,213115.0,124541.0,882167.0,53219.0,,235779.0,157412.0,20733.0,49011.0,2407132.0,103741.0,31937.0
1982,91605.0,414345.0,698888.0,,,30080.0,98283.0,420210.0,806.0,262014.0,505866.0,108893.0,1722092.0,,27918.0,4909684.0,21395.0,90843.0,2630203.0,35355.0,1363719.0,125408.0,314487.0,144579.0,98872.0,535855.0,14805.0,107856.0,12124.0,51828.0,44671.0,2754122.0,222125.0,19147.0,146100.0,808710.0,37484.0,171583.0,20335.0,108420.0,17228.0,299623.0,13461.0,,21036394.0,14194.0,2439756.0,5539673.0,198847.0,14897.0,278630.0,,1922679.0,104339.0,3240708.0,6946467.0,4266463.0,185055.0,99141.0,,33846.0,100132.0,,47368.0,1146218.0,16945964.0,5253495.0,69129.0,75753.0,861699.0,13740.0,171870.0,,,33357.0,66358.0,448877.0,157690.0,71593.0,841507.0,13295.0,45743.0,1307817.0,1297765.0,112451.0,740692.0,57643.0,10854.0,9220065.0,119052.0,16323.0,2169884.0,2213307.0,245737.0,1410098.0,28266776.0,2641234.0,24035422.0,,51695.0,60199.0,15399558.0,1389855.0,179911.0,27888.0,736066.0,105626.0,7517.0,734986.0,13251.0,68514.0,102671.0,107879.0,3085940.0,90463.0,805686.0,23268.0,1107102.0,471270.0,,356993.0,3667489.0,19079281.0,,1742078.0,1689.0,370808.0,2028815.0,3249187.0,264270.0,1708676.0,42746.0,39950048.0,114670.0,2070821.0,198049.0,126939.0,,95280.0,3431378.0,,1000013.0,68143.0,6629063.0,8922.0,77663.0,,307858.0,111613.0,79372.0,278965.0,48576.0,1005815.0,24064.0,278468.0,213624.0,131171.0,932834.0,22354.0,,369122.0,152392.0,19236.0,88189.0,2126227.0,138345.0,36675.0
1983,106943.0,1213300.0,730385.0,,,13209.0,99133.0,395265.0,1746.0,225846.0,447683.0,137828.0,1854760.0,,31532.0,4091269.0,21290.0,78284.0,4602102.0,28679.0,1450571.0,109584.0,368167.0,110380.0,131412.0,624426.0,16171.0,111356.0,12929.0,77137.0,88379.0,2526245.0,244171.0,25206.0,154842.0,788262.0,38598.0,180314.0,17248.0,117678.0,15434.0,428850.0,12285.0,,19691165.0,14533.0,1116853.0,4130520.0,136134.0,12778.0,303620.0,,2027778.0,72232.0,3787906.0,6403916.0,3806644.0,199843.0,121322.0,,28878.0,144922.0,,53171.0,1410914.0,17226388.0,5257733.0,70755.0,74356.0,878757.0,12833.0,224603.0,,,33501.0,68322.0,508751.0,159107.0,68834.0,825255.0,12108.0,57724.0,1448407.0,1102505.0,106879.0,743166.0,59227.0,10914.0,7728134.0,119333.0,14810.0,2173056.0,2553789.0,158825.0,1090704.0,29356131.0,2499458.0,21820333.0,,47469.0,100953.0,15105940.0,1041429.0,182292.0,31363.0,740436.0,154308.0,7764.0,754416.0,17160.0,73831.0,111444.0,125606.0,3580394.0,92196.0,675624.0,23855.0,847203.0,265127.0,,367877.0,3938355.0,20090622.0,,1972773.0,2363.0,386356.0,1746610.0,3064103.0,257700.0,2631015.0,47038.0,40649806.0,120832.0,2406886.0,193599.0,198416.0,,97321.0,3630339.0,,1104999.0,77004.0,6200814.0,10561.0,148119.0,,335350.0,122455.0,41482.0,732579.0,75218.0,953769.0,26514.0,359183.0,202873.0,117835.0,1103857.0,14604.0,,456446.0,149771.0,20763.0,72780.0,1854900.0,89533.0,29832.0
1984,93929.0,1968227.0,757260.0,,,15168.0,104467.0,448631.0,1039.0,238249.0,567761.0,87115.0,2663024.0,,47567.0,5976292.0,21004.0,70712.0,4120219.0,34213.0,1629377.0,135397.0,399783.0,66246.0,118119.0,470188.0,15625.0,115440.0,16221.0,79294.0,276484.0,2797967.0,198688.0,30238.0,177132.0,1035439.0,39008.0,180295.0,20078.0,123501.0,22929.0,423407.0,12862.0,,19417343.0,18620.0,900532.0,3865131.0,102496.0,14710.0,322217.0,,2041091.0,87449.0,3811295.0,4914163.0,5339635.0,191308.0,122632.0,,48414.0,114084.0,,58353.0,1278764.0,17867752.0,5103795.0,91271.0,65708.0,954982.0,15461.0,233039.0,,,37282.0,61772.0,483136.0,156427.0,103425.0,730326.0,9891.0,81421.0,1115313.0,1154393.0,111576.0,818224.0,70116.0,15896.0,5767393.0,134685.0,13529.0,2226510.0,2780230.0,250958.0,1062385.0,30548731.0,2613281.0,21523606.0,,35880.0,31343.0,15999257.0,906960.0,203358.0,32052.0,589673.0,130721.0,8934.0,878942.0,14737.0,66132.0,102044.0,168669.0,3351120.0,94823.0,760656.0,35514.0,1156216.0,1203809.0,,380366.0,3687102.0,23105015.0,,1863393.0,2060.0,343652.0,1623385.0,3158123.0,316422.0,2126705.0,54764.0,39380335.0,130910.0,2529189.0,181604.0,222018.0,,92487.0,3210002.0,,1137123.0,95948.0,6912498.0,12316.0,114441.0,,423578.0,113033.0,38005.0,814972.0,55091.0,1040030.0,34462.0,343893.0,238023.0,141862.0,1137406.0,12377.0,,348854.0,160282.0,17804.0,101422.0,2071208.0,223133.0,34185.0
1985,102268.0,695402.0,987519.0,,,11513.0,99964.0,432002.0,1471.0,247722.0,508993.0,139293.0,1998287.0,,54622.0,3529004.0,25290.0,60896.0,3353103.0,30778.0,1683728.0,111432.0,309510.0,81030.0,68365.0,430087.0,16553.0,118414.0,18442.0,44230.0,132512.0,2897295.0,254867.0,9030.0,167996.0,863516.0,41806.0,215724.0,23564.0,114025.0,13321.0,533560.0,13354.0,,19338165.0,14698.0,1072646.0,3692046.0,101509.0,17868.0,282007.0,,2543375.0,135499.0,4155731.0,4957768.0,4013461.0,188537.0,94027.0,,39485.0,129498.0,,48990.0,1294606.0,20171635.0,4948110.0,48486.0,161261.0,2256003.0,15428.0,134977.0,,,38894.0,60187.0,369896.0,143458.0,148260.0,812873.0,17711.0,80636.0,913859.0,918834.0,109330.0,1085942.0,70366.0,19304.0,3995950.0,142516.0,20378.0,2360771.0,2810723.0,204584.0,1415125.0,30948352.0,2565758.0,22437206.0,,41069.0,83241.0,18604848.0,1041217.0,200071.0,37086.0,286601.0,148146.0,8845.0,966340.0,17272.0,69631.0,91633.0,207134.0,3549264.0,107943.0,740310.0,41660.0,1016714.0,969055.0,,305529.0,3837812.0,24226160.0,,2080139.0,2218.0,381397.0,1497582.0,2890431.0,291887.0,1919917.0,49165.0,41016350.0,126820.0,2259213.0,503828.0,199112.0,54725.0,119792.0,3436606.0,,1168879.0,91138.0,7066569.0,13854.0,94124.0,,324257.0,129018.0,74253.0,540986.0,63629.0,1036482.0,28923.0,342481.0,244031.0,138561.0,1134260.0,11187.0,,355055.0,159344.0,29700.0,125976.0,1943662.0,152304.0,52839.0
