,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,Tonga,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,Liberia,Greece,Tunisia,Zimbabwe,Uganda,Bangladesh,Malawi,Melanesia,Papua New Guinea,Uzbekistan,Eritrea,Yemen,Rwanda,Libya,Australia & New Zealand,Yugoslav SFR,Mozambique,Guatemala,Algeria,Slovenia,Senegal,Madagascar,Tajikistan,Ukraine,Haiti,Bhutan,Guinea,Botswana,Zambia,Fiji,Cabo Verde,Chad,Belgium,Switzerland,Sri Lanka,Grenada,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Nigeria,Colombia,Latvia,Portugal,Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Guinea-Bissau,Kazakhstan,South Africa,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Namibia,Kenya,Poland,"China, mainland",Nicaragua,Mali,Timor-Leste,Thailand,Luxembourg,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Comoros,Sudan (former),Dominican Republic,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,New Zealand,Belize,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Turkmenistan,Somalia,Pakistan,Morocco,Cuba,Turkey,Czechia,Togo,Argentina,Cambodia,Lithuania,Costa Rica,Georgia,India,Guadeloupe,Paraguay,Austria,Niger,Czechoslovakia,Ethiopia PDR,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Mexico,Russian Federation,Viet Nam,Suriname,Ireland,Côte d'Ivoire,Angola,Albania,Slovakia,Spain,Italy,Polynesia,Panama,Sierra Leone,Swaziland,Australia,Egypt,Ghana,Netherlands,Mauritania,Gambia,Guyana,Norway,Republic of Moldova,Belgium-Luxembourg
1987,693.0,3611.0,-1.0,-1.0,28116.0,7957.0,43.0,1092329.0,7237.0,402171.0,494.0,7737.0,2657.0,-1.0,48417.0,320.0,16624.0,98.0,10596.0,6279.0,6872.0,6027.0,33.0,23.0,-1.0,-1.0,325.0,786.0,222.0,7563.0,4870.0,11860.0,1080.0,265.0,-1.0,48158.0,1670.0,-1.0,-1.0,877.0,107.0,1610.0,30.0,5502.0,10.0,12.0,11537.0,-1.0,0.0,437.0,1.0,2087.0,-1.0,4147.0,-1.0,10.0,6962.0,48850.0,8359.0,-1.0,415.0,0.0,59.0,-1.0,3463.0,0.0,486.0,532.0,-1.0,10615.0,21.0,2.0,6621.0,13437.0,5.0,1307.0,29125.0,1088718.0,1174.0,13105.0,66.0,13582.0,-1.0,2.0,4818.0,3322.0,21814.0,-1.0,18077.0,-1.0,47.0,0.0,12511.0,537.0,-1.0,681.0,4402.0,6043.0,59943.0,6774.0,2117.0,677.0,-1.0,1230.0,39.0,13.0,9852.0,4.0,0.0,5659.0,1289594.0,6124.0,20816.0,-1.0,-1.0,1126.0,65958.0,3160.0,428.0,40230.0,-1.0,2758.0,227555.0,815.0,-1.0,18.0,-1.0,431093.0,0.0,35005.0,365.0,1868.0,1355.0,10606.0,707.0,6767.0,466.0,396044.0,59468.0,5061.0,69.0,336.0,1312.0,17965.0,-1.0,8341.0,24.0,30.0,7606.0,700.0,2768.0,-1.0,4510.0,25106.0,43.0,2.0,549.0,362.0,7558.0,35468.0,4162.0,240.0,64.0,2270.0,27.0,18.0,-1.0,1006.0
1988,666.0,2654.0,-1.0,-1.0,27938.0,6536.0,43.0,1069003.0,6623.0,442388.0,532.0,7075.0,2547.0,-1.0,53778.0,321.0,17263.0,104.0,11156.0,6672.0,7102.0,4999.0,33.0,23.0,-1.0,-1.0,514.0,678.0,223.0,7167.0,4183.0,11626.0,989.0,239.0,-1.0,42474.0,1714.0,-1.0,-1.0,832.0,109.0,1785.0,41.0,5072.0,10.0,12.0,11255.0,-1.0,0.0,378.0,1.0,2798.0,-1.0,3580.0,-1.0,11.0,6438.0,65784.0,7485.0,-1.0,358.0,0.0,61.0,-1.0,3381.0,0.0,451.0,544.0,-1.0,9235.0,17.0,2.0,8301.0,14454.0,4.0,1703.0,35150.0,1066350.0,918.0,12546.0,68.0,15696.0,-1.0,2.0,6505.0,4135.0,21814.0,-1.0,17396.0,-1.0,39.0,0.0,12662.0,504.0,-1.0,738.0,4167.0,6957.0,59886.0,7526.0,2250.0,840.0,-1.0,1268.0,50.0,11.0,8035.0,7.0,0.0,5493.0,1400247.0,7397.0,22719.0,-1.0,-1.0,944.0,66402.0,2552.0,428.0,40683.0,-1.0,2776.0,237865.0,683.0,-1.0,15.0,-1.0,464158.0,0.0,38520.0,360.0,1473.0,1472.0,10957.0,644.0,7233.0,463.0,400800.0,72726.0,4782.0,66.0,1.0,1363.0,25662.0,-1.0,7939.0,19.0,24.0,6663.0,706.0,2755.0,-1.0,6118.0,25771.0,43.0,2.0,591.0,439.0,7160.0,34113.0,5038.0,319.0,106.0,1969.0,27.0,18.0,-1.0,1085.0
1989,618.0,1701.0,-1.0,-1.0,27441.0,6856.0,35.0,1053654.0,6571.0,416470.0,515.0,7660.0,2468.0,-1.0,55317.0,272.0,16314.0,133.0,10740.0,7470.0,7132.0,2225.0,27.0,19.0,-1.0,-1.0,359.0,814.0,225.0,6378.0,4392.0,11170.0,1141.0,281.0,-1.0,36968.0,1688.0,-1.0,-1.0,790.0,123.0,2092.0,44.0,5735.0,8.0,6.0,13222.0,-1.0,0.0,484.0,1.0,1618.0,-1.0,3778.0,-1.0,11.0,5831.0,65440.0,9956.0,-1.0,401.0,0.0,63.0,-1.0,4740.0,0.0,316.0,606.0,-1.0,7933.0,21.0,3.0,6580.0,14926.0,4.0,1831.0,30796.0,1051953.0,904.0,16018.0,69.0,14040.0,-1.0,2.0,7600.0,3372.0,23352.0,-1.0,17602.0,-1.0,41.0,0.0,10581.0,503.0,-1.0,931.0,4756.0,8156.0,61114.0,6722.0,1725.0,1127.0,-1.0,1063.0,52.0,11.0,8112.0,6.0,4.0,5967.0,1326882.0,7928.0,24127.0,-1.0,-1.0,896.0,67902.0,3002.0,441.0,37244.0,-1.0,2860.0,259730.0,776.0,-1.0,13.0,-1.0,468513.0,0.0,41323.0,522.0,1565.0,1777.0,11646.0,687.0,6884.0,512.0,396433.0,28268.0,5281.0,33.0,250.0,1045.0,20324.0,-1.0,7999.0,21.0,36.0,7377.0,742.0,2360.0,-1.0,6193.0,28212.0,35.0,2.0,594.0,349.0,6372.0,29590.0,4155.0,312.0,69.0,2102.0,27.0,15.0,-1.0,1108.0
1990,667.0,1577.0,-1.0,-1.0,27627.0,7269.0,35.0,1052123.0,7114.0,354317.0,526.0,9468.0,2440.0,-1.0,58858.0,230.0,14751.0,144.0,11868.0,8770.0,7117.0,3063.0,30.0,23.0,-1.0,-1.0,326.0,798.0,228.0,7817.0,3661.0,11386.0,1136.0,255.0,-1.0,38440.0,2365.0,-1.0,-1.0,703.0,149.0,2531.0,40.0,5781.0,7.0,3.0,16597.0,-1.0,0.0,353.0,1.0,900.0,-1.0,3244.0,-1.0,13.0,7108.0,73190.0,12459.0,-1.0,371.0,0.0,60.0,-1.0,8063.0,0.0,301.0,672.0,-1.0,8703.0,17.0,3.0,6522.0,12294.0,23.0,1935.0,28312.0,1050545.0,1043.0,14372.0,89.0,12558.0,-1.0,1.0,8547.0,2864.0,22614.0,-1.0,17529.0,-1.0,43.0,22.0,6535.0,486.0,-1.0,985.0,5450.0,8485.0,60683.0,6694.0,2238.0,626.0,-1.0,939.0,68.0,10.0,10771.0,9.0,8.0,5914.0,1383199.0,7258.0,25181.0,-1.0,-1.0,815.0,72328.0,2243.0,399.0,32026.0,-1.0,2356.0,255644.0,800.0,-1.0,8.0,-1.0,514956.0,0.0,27227.0,721.0,3228.0,2437.0,12201.0,650.0,5590.0,470.0,373295.0,17405.0,5252.0,33.0,345.0,1106.0,19787.0,-1.0,8167.0,19.0,42.0,5762.0,772.0,749.0,-1.0,4846.0,21008.0,35.0,2.0,684.0,328.0,7808.0,26529.0,3453.0,259.0,72.0,1866.0,28.0,13.0,-1.0,914.0
1991,547.0,1772.0,-1.0,-1.0,26257.0,8089.0,43.0,1077591.0,8783.0,348972.0,605.0,8273.0,2357.0,-1.0,69978.0,244.0,19313.0,143.0,10253.0,9556.0,7154.0,2894.0,29.0,23.0,-1.0,-1.0,455.0,1088.0,225.0,7584.0,3661.0,10418.0,1224.0,192.0,-1.0,42274.0,1862.0,-1.0,-1.0,557.0,173.0,3053.0,37.0,4774.0,7.0,3.0,16006.0,-1.0,0.0,341.0,1.0,938.0,-1.0,3208.0,-1.0,12.0,14560.0,73040.0,10798.0,-1.0,501.0,0.0,61.0,-1.0,10567.0,0.0,299.0,504.0,-1.0,11117.0,15.0,3.0,15870.0,10131.0,22.0,1824.0,25168.0,1075819.0,750.0,15837.0,112.0,12235.0,-1.0,1.0,11259.0,2145.0,19939.0,-1.0,17869.0,-1.0,43.0,21.0,8134.0,169.0,-1.0,681.0,4844.0,5163.0,57958.0,5884.0,2105.0,765.0,-1.0,658.0,18.0,10.0,10826.0,11.0,3.0,9057.0,1317843.0,6482.0,25726.0,-1.0,-1.0,698.0,72902.0,2299.0,371.0,33577.0,-1.0,2425.0,254476.0,858.0,-1.0,9.0,-1.0,527839.0,0.0,30375.0,1953.0,4067.0,1535.0,11980.0,654.0,5077.0,452.0,373295.0,25009.0,5577.0,30.0,311.0,664.0,15444.0,-1.0,8258.0,18.0,42.0,9115.0,840.0,605.0,-1.0,6262.0,18577.0,43.0,6.0,582.0,243.0,7573.0,23992.0,4544.0,150.0,67.0,1527.0,27.0,17.0,-1.0,675.0
1992,591.0,1964.0,5889.0,854.0,26584.0,7134.0,41.0,1206270.0,8283.0,365532.0,519.0,8790.0,2401.0,-1.0,62105.0,315.0,21502.0,152.0,8549.0,9388.0,7056.0,2728.0,25.0,22.0,43791.0,-1.0,524.0,690.0,222.0,7727.0,-1.0,7563.0,905.0,139.0,18.0,32704.0,2426.0,5100.0,11744.0,545.0,198.0,3203.0,45.0,5028.0,3.0,0.0,14129.0,-1.0,0.0,334.0,1.0,821.0,5889.0,2994.0,164.0,13.0,6875.0,67559.0,5238.0,28.0,620.0,0.0,61.0,965.0,11375.0,0.0,175.0,585.0,9143.0,8370.0,10.0,3.0,21634.0,10027.0,20.0,1928.0,21014.0,1204306.0,506.0,14242.0,121.0,12702.0,-1.0,0.0,12759.0,1696.0,20338.0,2911.0,18120.0,-1.0,44.0,18.0,12442.0,80.0,-1.0,650.0,5400.0,5019.0,74563.0,4286.0,2288.0,1184.0,118.0,599.0,34.0,10.0,10612.0,13.0,7.0,8558.0,1505648.0,6743.0,28098.0,-1.0,17850.0,1037.0,71851.0,2133.0,399.0,29704.0,-1.0,3235.0,255734.0,839.0,1088.0,8.0,470.0,560520.0,0.0,27592.0,3749.0,2637.0,1535.0,12040.0,726.0,5458.0,461.0,-1.0,13067.0,4966.0,65.0,599.0,756.0,11593.0,187735.0,8747.0,19.0,30.0,7697.0,848.0,143.0,-1.0,5244.0,19344.0,41.0,7.0,570.0,194.0,7714.0,25107.0,5680.0,192.0,61.0,1490.0,33.0,25.0,1164.0,871.0
1993,480.0,2311.0,4905.0,830.0,25401.0,8511.0,25.0,1230058.0,7925.0,396514.0,499.0,6455.0,2405.0,5408.0,66058.0,336.0,23046.0,224.0,9642.0,9535.0,7155.0,3545.0,32.0,23.0,39991.0,622.0,417.0,1009.0,231.0,8278.0,-1.0,8177.0,737.0,120.0,16.0,39809.0,1945.0,5100.0,12977.0,577.0,199.0,3061.0,38.0,5865.0,9.0,0.0,15448.0,-1.0,1.0,348.0,1.0,865.0,5889.0,3529.0,114.0,14.0,5453.0,82838.0,5071.0,46.0,887.0,0.0,62.0,1369.0,7509.0,0.0,189.0,504.0,7570.0,7378.0,10.0,3.0,17373.0,12922.0,28.0,1713.0,22438.0,1227747.0,832.0,19182.0,117.0,13451.0,-1.0,1.0,12204.0,2444.0,20601.0,2510.0,19448.0,-1.0,43.0,20.0,9128.0,56.0,-1.0,503.0,6092.0,5259.0,92005.0,7426.0,2285.0,1070.0,107.0,605.0,45.0,10.0,10358.0,15.0,4.0,8493.0,1595440.0,9514.0,28356.0,-1.0,17085.0,1072.0,68461.0,1841.0,428.0,30197.0,1555.0,4350.0,280651.0,1039.0,1882.0,9.0,470.0,548246.0,0.0,32059.0,3328.0,3538.0,-1.0,-1.0,755.0,5498.0,456.0,-1.0,10938.0,4773.0,252.0,470.0,1613.0,15791.0,186352.0,9828.0,20.0,48.0,8358.0,852.0,60.0,571.0,4882.0,17284.0,25.0,7.0,1091.0,201.0,8263.0,36660.0,6288.0,226.0,78.0,1817.0,50.0,28.0,1021.0,1050.0
1994,598.0,2903.0,5601.0,650.0,28737.0,8839.0,46.0,1159253.0,8510.0,401791.0,645.0,7277.0,2581.0,5643.0,59771.0,355.0,26061.0,237.0,10705.0,9854.0,7178.0,3962.0,32.0,23.0,38783.0,654.0,446.0,551.0,243.0,7285.0,-1.0,9015.0,699.0,113.0,5.0,36092.0,2206.0,5100.0,13120.0,531.0,227.0,3231.0,32.0,5399.0,9.0,0.0,17038.0,-1.0,2.0,402.0,1.0,949.0,5634.0,3742.0,66.0,15.0,6053.0,89833.0,3782.0,47.0,659.0,353.0,62.0,1765.0,6549.0,0.0,191.0,555.0,9129.0,7341.0,10.0,6.0,9086.0,13588.0,12.0,1673.0,36742.0,1156349.0,768.0,19926.0,109.0,10630.0,-1.0,0.0,18316.0,3103.0,19959.0,2653.0,21979.0,-1.0,43.0,25.0,12856.0,61.0,-1.0,514.0,7892.0,4778.0,93622.0,2671.0,2263.0,926.0,99.0,567.0,54.0,8.0,10500.0,18.0,8.0,10247.0,1695725.0,8259.0,21120.0,-1.0,18870.0,1076.0,77008.0,800.0,534.0,35077.0,1827.0,3510.0,299781.0,935.0,3920.0,9.0,1410.0,584567.0,0.0,32479.0,1152.0,6294.0,-1.0,-1.0,784.0,4942.0,406.0,-1.0,12525.0,5211.0,189.0,505.0,1569.0,13676.0,205277.0,9896.0,20.0,24.0,6478.0,822.0,64.0,771.0,4302.0,17150.0,46.0,8.0,984.0,182.0,7267.0,33409.0,6060.0,208.0,74.0,1797.0,43.0,23.0,848.0,1041.0
1995,476.0,3051.0,5133.0,671.0,32055.0,7782.0,49.0,1072181.0,9045.0,347899.0,610.0,8308.0,2466.0,6998.0,58224.0,336.0,25879.0,260.0,10036.0,10161.0,7149.0,3537.0,33.0,24.0,38634.0,588.0,533.0,469.0,274.0,8381.0,-1.0,9119.0,762.0,87.0,2.0,38787.0,2215.0,4080.0,10449.0,524.0,235.0,3312.0,51.0,5862.0,9.0,0.0,19391.0,-1.0,3.0,305.0,1.0,917.0,5119.0,4239.0,116.0,15.0,7463.0,103281.0,4010.0,38.0,755.0,653.0,62.0,1808.0,5959.0,15.0,211.0,529.0,7577.0,8740.0,8.0,3.0,11356.0,12885.0,13.0,1294.0,17112.0,1069130.0,809.0,22957.0,110.0,9987.0,-1.0,1.0,24795.0,3592.0,19969.0,3565.0,20758.0,-1.0,30.0,24.0,14096.0,15.0,-1.0,463.0,9345.0,3640.0,80575.0,2656.0,2169.0,1131.0,61.0,508.0,31.0,8.0,12528.0,19.0,6.0,9026.0,1697978.0,8567.0,19649.0,-1.0,15810.0,1057.0,80921.0,1185.0,625.0,34372.0,1706.0,4661.0,310507.0,1031.0,2357.0,10.0,3760.0,596936.0,0.0,35568.0,1046.0,9613.0,-1.0,-1.0,762.0,4503.0,403.0,-1.0,14077.0,4966.0,179.0,488.0,1568.0,12534.0,172212.0,9603.0,18.0,24.0,5996.0,836.0,81.0,853.0,5204.0,19645.0,49.0,8.0,994.0,256.0,8363.0,40080.0,6299.0,180.0,87.0,1552.0,58.0,23.0,942.0,1064.0
1996,480.0,3175.0,4355.0,634.0,28235.0,9143.0,50.0,1134374.0,10278.0,381387.0,740.0,8728.0,2440.0,5554.0,52284.0,341.0,25255.0,223.0,11570.0,10311.0,7064.0,4177.0,30.0,22.0,39326.0,491.0,667.0,573.0,280.0,10425.0,-1.0,10349.0,762.0,64.0,1.0,33264.0,2128.0,4080.0,9344.0,545.0,266.0,3659.0,95.0,6071.0,9.0,0.0,25594.0,-1.0,5.0,329.0,1.0,948.0,4089.0,4462.0,138.0,17.0,9213.0,104691.0,3112.0,35.0,613.0,838.0,63.0,1502.0,7520.0,11.0,180.0,555.0,6152.0,7299.0,8.0,5.0,5587.0,14052.0,10.0,1492.0,19145.0,1131199.0,977.0,26938.0,91.0,8876.0,-1.0,0.0,30577.0,2657.0,19657.0,2881.0,20192.0,-1.0,27.0,27.0,19644.0,26.0,-1.0,526.0,9994.0,3545.0,100571.0,3431.0,2183.0,1327.0,66.0,712.0,32.0,8.0,10152.0,22.0,21.0,7934.0,1928768.0,8802.0,21347.0,-1.0,17850.0,1049.0,76729.0,2294.0,599.0,33240.0,1202.0,4409.0,338657.0,1467.0,3620.0,11.0,2350.0,615128.0,0.0,36171.0,1145.0,5410.0,-1.0,-1.0,812.0,4588.0,475.0,-1.0,11489.0,3850.0,180.0,286.0,1147.0,13655.0,182338.0,9221.0,11.0,24.0,6125.0,859.0,112.0,776.0,5216.0,26053.0,50.0,8.0,1012.0,453.0,10403.0,29535.0,6344.0,197.0,67.0,1672.0,67.0,23.0,1098.0,1068.0
1997,451.0,2398.0,4736.0,1290.0,26411.0,9247.0,47.0,1158454.0,11060.0,443989.0,862.0,5898.0,2382.0,5636.0,49135.0,347.0,25869.0,244.0,11475.0,11107.0,6786.0,4987.0,31.0,23.0,39836.0,580.0,748.0,567.0,334.0,12510.0,-1.0,10885.0,538.0,50.0,1.0,25340.0,2109.0,5100.0,12545.0,455.0,286.0,4126.0,187.0,6648.0,8.0,0.0,23907.0,-1.0,7.0,339.0,1.0,901.0,4099.0,4426.0,154.0,17.0,8273.0,116814.0,2672.0,83.0,568.0,1244.0,62.0,1906.0,9256.0,10.0,233.0,579.0,5205.0,8561.0,7.0,4.0,4457.0,15581.0,8.0,1525.0,28023.0,1156056.0,1058.0,26741.0,113.0,8697.0,-1.0,1.0,34759.0,2179.0,21718.0,3519.0,20221.0,-1.0,18.0,28.0,15730.0,84.0,-1.0,477.0,10067.0,4087.0,102743.0,3418.0,2182.0,1747.0,55.0,562.0,29.0,8.0,11518.0,22.0,4.0,9210.0,1978539.0,8960.0,22029.0,-1.0,17850.0,966.0,75341.0,1846.0,729.0,35105.0,1666.0,4795.0,369754.0,1389.0,5480.0,12.0,5170.0,650940.0,0.0,43055.0,1291.0,5387.0,-1.0,-1.0,596.0,4585.0,484.0,-1.0,23366.0,785.0,123.0,522.0,1018.0,12577.0,164482.0,10333.0,7.0,24.0,6239.0,868.0,116.0,1020.0,4406.0,29093.0,47.0,7.0,1006.0,496.0,12487.0,24734.0,7077.0,166.0,68.0,1716.0,79.0,19.0,927.0,1024.0
1998,461.0,1932.0,5666.0,1798.0,37097.0,9506.0,45.0,1109372.0,9899.0,432154.0,773.0,6302.0,2507.0,5332.0,47919.0,441.0,26965.0,239.0,11423.0,12022.0,6325.0,6019.0,30.0,22.0,39490.0,668.0,772.0,602.0,367.0,17108.0,-1.0,10476.0,517.0,108.0,5.0,37284.0,2109.0,6018.0,18666.0,483.0,277.0,4628.0,74.0,7082.0,8.0,0.0,23624.0,-1.0,8.0,667.0,1.0,1141.0,3084.0,4518.0,133.0,19.0,8256.0,99056.0,2595.0,34.0,564.0,3014.0,73.0,2000.0,14924.0,7.0,291.0,586.0,7932.0,10765.0,4.0,4.0,8107.0,17593.0,11.0,1729.0,32798.0,1107440.0,912.0,28860.0,123.0,8641.0,-1.0,1.0,37997.0,2140.0,19348.0,4461.0,16597.0,-1.0,15.0,31.0,16163.0,66.0,-1.0,431.0,10025.0,5624.0,102290.0,4197.0,2084.0,1891.0,50.0,465.0,43.0,8.0,11225.0,22.0,17.0,10996.0,2025253.0,6880.0,22752.0,-1.0,16830.0,983.0,76796.0,1590.0,285.0,33767.0,2726.0,4057.0,411973.0,1576.0,10889.0,9.0,8460.0,613367.0,0.0,45334.0,1851.0,6065.0,-1.0,-1.0,1083.0,4077.0,495.0,-1.0,17578.0,730.0,116.0,455.0,1184.0,11927.0,195017.0,9802.0,8.0,24.0,6280.0,851.0,171.0,1553.0,4149.0,21769.0,45.0,7.0,960.0,496.0,17086.0,19353.0,6542.0,184.0,69.0,2558.0,75.0,18.0,1636.0,1134.0
1999,470.0,2014.0,6013.0,1723.0,44544.0,8566.0,39.0,1262809.0,10785.0,455279.0,761.0,6039.0,2275.0,5605.0,41158.0,452.0,25565.0,237.0,12662.0,13137.0,5039.0,5781.0,26.0,19.0,37643.0,466.0,839.0,993.0,365.0,13912.0,-1.0,9405.0,530.0,114.0,5.0,43013.0,1874.0,4590.0,20792.0,486.0,60.0,4542.0,84.0,6682.0,7.0,0.0,23540.0,-1.0,17.0,664.0,1.0,827.0,4118.0,4264.0,130.0,20.0,13057.0,100547.0,2986.0,89.0,463.0,940.0,63.0,2000.0,6865.0,7.0,247.0,585.0,7616.0,7264.0,4.0,5.0,9582.0,15284.0,14.0,1596.0,26222.0,1260795.0,720.0,15830.0,108.0,8283.0,-1.0,0.0,41697.0,2281.0,19980.0,5338.0,17517.0,-1.0,12.0,33.0,15830.0,29.0,-1.0,336.0,9468.0,3605.0,100909.0,4185.0,1722.0,1036.0,58.0,259.0,48.0,9.0,9823.0,22.0,10.0,8459.0,2066442.0,9541.0,22094.0,-1.0,16830.0,989.0,75147.0,1107.0,428.0,30326.0,2681.0,3653.0,412119.0,1522.0,7862.0,8.0,7520.0,608475.0,0.0,46195.0,1555.0,8795.0,-1.0,-1.0,1095.0,3995.0,525.0,-1.0,19113.0,4400.0,116.0,488.0,1084.0,8583.0,167834.0,9582.0,8.0,24.0,6326.0,864.0,158.0,1108.0,3289.0,21756.0,39.0,7.0,524.0,414.0,13890.0,19131.0,7647.0,203.0,75.0,2845.0,61.0,17.0,1995.0,1300.0
2000,537.0,1790.0,6432.0,1520.0,49078.0,12599.0,33.0,1290379.0,10529.0,466438.0,617.0,10796.0,2352.0,7590.0,45919.0,439.0,24972.0,227.0,11749.0,14313.0,4796.0,6264.0,22.0,16.0,37864.0,429.0,865.0,1033.0,281.0,13288.0,-1.0,9788.0,574.0,105.0,7.0,43511.0,1879.0,5100.0,19337.0,471.0,60.0,4420.0,46.0,5624.0,6.0,0.0,25668.0,1323.0,22.0,606.0,1.0,1532.0,3360.0,4835.0,83.0,22.0,11177.0,95746.0,3379.0,134.0,413.0,391.0,59.0,2286.0,5080.0,7.0,246.0,581.0,9603.0,11616.0,4.0,5.0,3951.0,13820.0,10.0,1941.0,26621.0,1288589.0,647.0,29741.0,101.0,7407.0,0.0,0.0,38450.0,1838.0,19348.0,3702.0,17568.0,-1.0,7.0,25.0,17548.0,35.0,-1.0,400.0,10317.0,2544.0,125182.0,4966.0,1714.0,1598.0,53.0,262.0,38.0,9.0,10955.0,22.0,13.0,6883.0,2092657.0,8710.0,21553.0,-1.0,17340.0,962.0,81002.0,1355.0,285.0,30909.0,2829.0,3921.0,491105.0,1433.0,5900.0,8.0,4935.0,595689.0,0.0,53909.0,1220.0,4698.0,-1.0,-1.0,1106.0,3675.0,510.0,-1.0,9293.0,4468.0,53.0,592.0,1287.0,9012.0,141185.0,10210.0,10.0,30.0,6550.0,1111.0,144.0,713.0,3002.0,18489.0,33.0,8.0,1053.0,223.0,13266.0,16810.0,8436.0,219.0,49.0,3306.0,33.0,31.0,2905.0,-1.0
2001,512.0,1706.0,6796.0,1743.0,52020.0,13442.0,23.0,1210483.0,8002.0,538672.0,684.0,12784.0,2355.0,5748.0,45906.0,464.0,23670.0,221.0,12946.0,14986.0,4690.0,6999.0,15.0,11.0,37049.0,559.0,876.0,1101.0,395.0,12045.0,-1.0,12854.0,634.0,110.0,24.0,39913.0,1639.0,5610.0,23057.0,482.0,49.0,4278.0,58.0,5940.0,4.0,0.0,25146.0,1323.0,24.0,612.0,1.0,3772.0,2528.0,4700.0,104.0,25.0,10237.0,102492.0,3054.0,142.0,466.0,281.0,54.0,2443.0,4025.0,6.0,158.0,628.0,7705.0,9874.0,4.0,5.0,3803.0,17216.0,11.0,1713.0,26358.0,1208777.0,497.0,27983.0,99.0,7179.0,0.0,0.0,37036.0,1847.0,19664.0,4036.0,20603.0,-1.0,11.0,26.0,16097.0,51.0,-1.0,202.0,11826.0,2602.0,122992.0,5749.0,1725.0,2035.0,53.0,234.0,37.0,10.0,12698.0,22.0,29.0,7788.0,2068366.0,7545.0,21001.0,-1.0,15300.0,1000.0,74690.0,1307.0,741.0,33471.0,2700.0,3886.0,525305.0,1517.0,6785.0,8.0,5311.0,565966.0,0.0,55331.0,1220.0,7960.0,-1.0,-1.0,1117.0,3751.0,545.0,-1.0,12758.0,6470.0,50.0,87.0,1194.0,5944.0,160641.0,10878.0,8.0,30.0,5365.0,1159.0,123.0,720.0,2613.0,16636.0,23.0,8.0,2036.0,235.0,12023.0,20982.0,12065.0,187.0,23.0,2531.0,29.0,32.0,1431.0,-1.0
2002,554.0,1783.0,5929.0,1828.0,57169.0,15441.0,31.0,1293908.0,8169.0,605562.0,871.0,12343.0,2473.0,7235.0,45875.0,455.0,23079.0,230.0,12971.0,16374.0,4608.0,7690.0,33.0,27.0,36353.0,600.0,887.0,1221.0,410.0,8246.0,-1.0,10915.0,639.0,111.0,22.0,36752.0,1689.0,6120.0,34746.0,491.0,21.0,4451.0,46.0,6281.0,5.0,0.0,24367.0,1575.0,26.0,829.0,1.0,10756.0,2770.0,4908.0,139.0,26.0,10367.0,106721.0,3612.0,160.0,525.0,329.0,51.0,2549.0,5941.0,6.0,187.0,648.0,11196.0,7715.0,9.0,5.0,5928.0,14912.0,9.0,1685.0,25598.0,1292125.0,744.0,30483.0,106.0,5901.0,0.0,0.0,43099.0,1788.0,19790.0,5297.0,19848.0,-1.0,9.0,26.0,16738.0,35.0,-1.0,124.0,11300.0,3223.0,130140.0,5740.0,1402.0,1356.0,29.0,184.0,30.0,11.0,11796.0,53.0,35.0,10388.0,2002525.0,7395.0,20388.0,-1.0,14280.0,1015.0,80283.0,1600.0,657.0,30752.0,2237.0,4587.0,565661.0,2339.0,7574.0,7.0,5405.0,587313.0,0.0,56755.0,1150.0,10036.0,-1.0,-1.0,1134.0,3711.0,522.0,-1.0,20646.0,5448.0,52.0,59.0,1191.0,8444.0,190085.0,10879.0,10.0,30.0,5285.0,1896.0,157.0,1443.0,2784.0,16529.0,31.0,9.0,2464.0,161.0,8193.0,21506.0,14519.0,211.0,23.0,2588.0,25.0,22.0,1473.0,-1.0
