,Eritrea,Australia,Madagascar,Mauritania,Timor,Libya,United Kingdom,Antigua and Barbuda,Saint Vincent and the Grenadines,South Sudan,Liberia,Lesotho,Slovenia,Congo,Ethiopia,Maldives,Bangladesh,Mauritius,Lebanon,Swaziland,Japan,Malawi,North America,Chile,Israel,Cyprus,Bermuda,Samoa,Greenland,Saint Kitts and Nevis,Kosovo,Honduras,Nepal,Gambia,Botswana,Sub-Saharan Africa (IDA & IBRD),United States Virgin Islands,Indonesia,Kuwait,Ecuador,Uruguay,Oman,Saint Lucia,Moldova,Macedonia,Estonia,Aruba,Netherlands,South Korea,Rwanda,Latvia,Cuba,Kyrgyzstan,Sierra Leone,France,Cape Verde,Faeroe Islands,Guinea-Bissau,Turkey,Brazil,Egypt,Tonga,Saudi Arabia,Barbados,India,Mozambique,Trinidad and Tobago,Senegal,Serbia,Palestine,Kenya,Northern Mariana Islands,Peru,Argentina,Burundi,Burkina Faso,Montenegro,Democratic Republic of Congo,Niger,Dominican Republic,Portugal,Germany,Sri Lanka,Hong Kong,Romania,Tajikistan,Greece,Iceland,Italy,Algeria,Finland,Guam,Kiribati,Namibia,Micronesia (country),Uzbekistan,Tunisia,Russia,Chad,Spain,Grenada,Mongolia,Palau,Sweden,Nigeria,Ireland,Belize,Malta,Mexico,New Zealand,Cambodia,Croatia,Cote d'Ivoire,Switzerland,Haiti,Singapore,French Polynesia,Ukraine,Central African Republic,Pakistan,Bhutan,Puerto Rico,Seychelles,Fiji,Colombia,Suriname,Denmark,Iran,China,Morocco,Afghanistan,Myanmar,Venezuela,American Samoa,Paraguay,Mali,Comoros,Belgium,Lithuania,Panama,United States,Djibouti,Angola,Bulgaria,Philippines,Guinea,Canada,Solomon Islands,Guyana,Norway,Slovakia,Gabon,Bolivia,Albania,Ghana,Sudan,Jamaica,Togo,Yemen,Czech Republic,Uganda,Macao,Austria,Laos,United Arab Emirates,Armenia,El Salvador,Nicaragua,Vanuatu,Kazakhstan,Turkmenistan,Luxembourg,South Asia,Equatorial Guinea,Somalia,Syria,Benin,Dominica,Tanzania,Zimbabwe,Cameroon,South Africa,Qatar,Georgia,Guatemala,Papua New Guinea,Belarus,Poland,Bahamas,Bahrain,Vietnam,Zambia,Brunei,Azerbaijan,Thailand,Costa Rica,Iraq,New Caledonia,Malaysia,Hungary,Bosnia and Herzegovina,Jordan
1970,,26.1706569778477,40.7459669717524,65.7736632303628,,,41.8737233475969,,,,123.522244062746,61.0997963340122,,92.4999736842105,,,20.8205969538367,,,130.337078651685,20.0962007970998,63.4035522511359,13.5069299281414,28.3251864443266,78.6044780088284,,,,,,,62.0193637621024,13.2071167883212,78.7004130335016,85.5692530819434,41.0193911713709,,28.6826347305389,83.9325733216408,22.4512535597798,29.0943396226415,93.3520599250936,,,,,,86.8838597104108,32.5819378846429,26.7394262826896,,76.8065379599513,,60.3024514617751,31.1326963485708,,,34.1885877661297,10.7888040712468,14.4791954967734,32.9355218414857,,72.3654847508058,,7.74471932801643,,84.4375494311614,49.9019476835647,,,60.4896448154228,,32.99367587955,10.3374440809233,22.3097965544679,21.5970104218475,,33.6836816931105,28.8730742489038,41.8203822660305,43.2081224228401,31.8155483722306,54.0544496487119,178.672206353328,,,23.1099432945152,86.2910165357649,30.1912568860199,51.2254018061269,49.3846910419816,,,,,,46.7443091582848,,38.3095679084534,25.8499835480875,,,,45.113127403313,19.6205992300396,74.3524533718279,,115.539678143387,17.401660336452,,13.533834484708,,64.876956695978,,,271.211708645337,,,73.5008478028886,22.4387441636968,,107.055038671619,,100.0,30.1277416244878,114.646975520939,57.1346024706011,39.6670145455949,4.95240601833575,39.216322860996,21.7281100678648,,37.8241559061492,,,30.6710851866592,,87.0756145755297,,117.373122732801,10.7325696822334,,,,42.6213739685111,,41.3028289164877,,113.461538461538,73.5758767617175,,87.7094776068206,48.9490235021516,,44.0460380699424,32.7498974429099,70.6475372157473,88.4240063053741,,,43.4700455707458,,54.9696245887422,,,,49.3838929491932,55.9242870444614,,,,156.672474257827,11.254165075691,80.7912646450724,28.2525940093145,39.356394914817,39.6379034467417,,,,50.8799526410542,45.8346001824263,,,36.3497899159664,72.414977027242,,,,,,,,,34.4023067652724,63.2094432741036,57.5219728645789,,87.1220610364359,,,
1971,,25.5725758477097,35.4703170085879,64.8272616120279,,,41.5261454157082,,,,124.757314669803,67.6416819012797,,85.2310872950099,,,17.0190718372794,,,122.745901639344,20.4513297120798,58.9262187088274,13.4299866340547,22.8806156061398,83.8851625582091,,,,,,,60.1915184678523,14.5334520235645,69.5485589519651,94.7136563876652,42.8268797636173,,31.062091503268,85.0123089457453,27.2705147299212,21.7178971559897,97.9216626698641,,,,,,85.8073583005392,35.7207351527685,27.0805232043279,,76.8086504461305,,63.6544176137138,31.7327306197005,,,38.4700691403331,13.5670103092784,14.5512801755657,32.6833482459659,,71.9018519092968,,7.75271712258051,,90.6493455308105,50.0350693580711,,,63.828463016028,,28.614999787658,12.6151889155439,22.6074300410872,25.442556614231,,30.6747829202125,27.968902996798,41.0705712914066,44.6685975676484,30.9459003050632,51.2241992882562,174.509950901391,,,23.3191999373868,79.5054522412191,30.4894411233751,46.1062966825765,47.4072297388356,,,,,,48.5360871538811,,36.9700137014997,25.9287886400268,,,,43.9848509962816,24.4636351369586,72.1324745799577,,114.449956576516,16.3593266273614,44.1802800466744,,,60.6373191728679,,,259.438933887758,,,67.2226952791009,19.9322882737038,,104.696465254657,,107.361963190184,29.508742927524,118.381673748384,55.6746345318056,44.4280295115892,4.92083519882779,36.6792418526431,27.0631374536424,,39.2481581568671,,,33.6316689294439,,84.9488714723657,,115.048927855135,10.7303664248953,,,,40.8684519811954,,40.47707640957,,113.100514093246,72.0856779109206,,118.648810656518,45.7968341785769,,36.0,32.8187751004016,74.7582657517155,86.7001584411249,,,43.7716092067569,,54.4886493630661,,,,51.2460796546724,54.8392693679507,,,,163.791134703464,10.7683085328591,95.9594840196817,33.1737630421442,40.5047714081268,45.6184127164884,,,,50.1761305204384,46.6272433473149,,,35.9834744054817,79.6085952047333,,,,,,,,,34.8018251799158,64.8928134325128,66.6495901639344,,79.8143064453879,,,
1972,,24.8343255082556,32.5862074026513,97.4308979905994,,,40.495568372175,,,,124.695081201202,85.2090032154341,,80.0966280193237,,,19.4072895559385,,,125.620567375886,18.6316848096269,61.2288786482335,14.0639086674402,22.7213401719829,81.7475404368851,,,,,,,57.4719836532991,13.5789366928754,74.5288006756757,97.9150275373721,42.204369261197,,35.4119193689746,89.2622950819672,27.9579897376635,30.3304078471864,103.125,,,,,,83.1176288695223,38.076905019015,24.5374453581479,,76.8094974939889,,56.8064726641994,32.2170165633315,,,39.9857277774719,14.5624351435489,16.103251255854,32.4817841234255,,79.8557020171759,,7.82002586933664,,85.8563535911602,55.7013198841188,,,55.3149083178315,,28.1468613608877,14.0356431972715,26.8094131157561,27.688726861213,,27.0285110203024,34.7083140748665,46.153072007246,46.2266886613462,30.8344370581945,46.2254869810454,160.832583118617,,,25.317664166809,70.2306569030433,31.9205386231452,46.1764302847485,47.7548605987513,,83.499873513787,,,,50.0889929742389,,33.9491575536703,27.2146600553767,,,,43.3933762734907,22.7636455907274,67.5623314221677,,113.984501018105,16.8982684538445,45.8587398373984,,,62.5187716532962,,,229.183137292711,,,58.7478877440636,28.7568106200243,,101.565832925153,,101.07156525067,29.0062972670794,116.011821974965,53.2211410414434,44.4534498622448,5.75536749725748,37.7969586635254,32.8690810352185,,37.9834029397407,,,29.5985851171936,,84.5785344070889,,115.024419872288,11.3111710485173,,,,39.1497710922171,,41.6431738006748,,116.235608209578,69.1462198982179,,145.34531797235,45.1315789473684,,35.9147424511545,32.6856349757113,73.8447640886665,77.7603859266753,,,36.169014084507,,54.403976616914,,,,57.2215364162947,64.9313138606419,,,,151.647905301309,11.7177280567216,79.1686483401503,36.2849279742133,42.7034347577858,41.1845516067007,,,,46.4776194884408,46.8022901693263,,,37.4434873649645,79.4589789955288,,,,,,,,,37.3733101033821,67.7742885659339,58.4081781672143,,73.6680541490858,,,
1973,,25.2139327467759,33.1265876896277,93.1732902680197,,,46.2168704990203,,,,147.505570869759,82.0451843043995,,74.9999917218543,,,18.3946565109774,,,126.558441558442,19.8264973802549,65.2197802197802,15.8690582654837,28.6898381992247,86.3263516302105,,,,,,,65.3150720720587,16.9826455218118,77.48375,100.796695190322,44.2803186529776,,39.5341605709717,94.102612056605,34.537634740314,19.9234844025898,123.022432113341,,,,,,86.6041988145881,51.6332638070191,25.0409850426633,,76.8018034420664,,48.0424613584006,34.1632387962763,,,46.7863184324911,16.1263736263736,17.7732588226592,33.1424226451521,,120.619449859216,,9.02892671833036,,82.516967573394,56.9115760160764,,,56.0628486849596,,28.6729886583563,13.3221685115576,24.3489043362581,29.231336311371,,29.3178588485846,39.2497880248584,47.558325054733,47.2312838411103,31.8077841214888,49.907628776353,164.529242383914,,,31.7303507050904,71.550759582231,34.1691468805038,57.0934265311372,48.4717251472445,,91.9013767659498,,,,52.471119603926,,39.2290307932624,28.1388966248621,,,,48.20320592398,31.2677527833099,75.1612875632992,,133.809610897969,17.8796288214948,47.8643625692859,,,68.9858705622116,,,245.89217130151,,,65.1049252125144,29.8304600209808,,108.162915571804,,104.049629308416,29.6101332455996,116.115296429741,57.8397568650655,54.0978869189958,8.00014512734925,42.9427367764082,27.6923087928994,,41.8497102920972,,,33.0311450003334,,93.4460462467965,,113.775123270882,13.0502348886878,,,,44.6559899006209,,44.110426690141,,121.076302729529,75.1993411735731,,116.511458721291,56.0321291496854,,37.8463296201085,31.8712085860943,72.6786441072155,66.1110609216231,,,29.7054952286936,,54.5650200857175,,,,62.9430362194243,66.0130640464817,,,,157.897912214941,12.8093052915687,91.8894924855736,40.7862248264048,48.8148298121646,41.6121426133332,,,,44.6908940961693,46.7240531234629,,,41.0867180022296,79.6982835902482,,,,,,,,,38.6492576656576,68.3421212671995,70.9362139917695,,77.650970464135,,,
1974,,26.3929181240986,35.7333151219999,107.584332778895,,,57.2284506083939,,,,151.821030690721,90.7317073170732,,112.703917672108,,,14.0496210654104,,,140.75723830735,27.6444894562133,66.9772481040087,19.2715568326787,38.8365781893378,88.4314952185182,,,,,,,76.2203963267279,15.9978152716199,82.6885295912141,105.698485212792,52.2856874084633,,50.4183787822189,98.8014712510221,41.404370100132,31.2728163119936,121.477607739666,,,,,,96.5305483989652,55.6111118161398,33.5076757230993,,76.7856933983471,,50.2303350130848,42.0823396689848,,,44.2667936605201,17.0028237192416,21.8968474924518,57.7552458057269,,76.1382244938468,,10.9697117187346,,88.8997588403597,77.9230724247584,,,74.5734043556142,,35.463434327899,13.1915798576321,25.2873351845382,32.7936788935997,,35.2115863659392,41.2435435197421,61.1669401148482,53.9348988165142,37.074439055349,60.329813638467,168.475867908552,,,35.4769068062614,70.9272124012917,40.9279653439722,74.2388192371426,55.173929890715,,93.2008769525898,,,,67.5733298875824,,45.194817400313,31.7185343975354,,,,60.3124128758848,39.7469904101204,90.5870565018444,,175.721901633694,18.9872967504525,53.5509396636993,,,84.0730713090158,,,314.251503545325,,,71.0729370672464,34.4578783536613,,121.759837601499,,103.488888888889,30.088341077721,148.534997287032,64.6615819100498,71.404688104457,10.3334865791986,55.7492546213476,28.8659801551706,,55.3571858386915,,,53.5938736529241,,104.495545409854,,150.139043523863,16.407018223492,,,,52.3737238762093,,47.9709393107144,,134.764847596103,82.396478231668,,100.807102502018,62.0901346785323,,40.1287553648069,33.4348929996373,81.5811411633938,94.8959467262026,,,29.7649775845673,,59.6858060978213,,,,73.2489735154993,71.682179151295,,,,175.450583654262,14.8074279922146,101.181928642439,57.4505697074256,59.019906884699,43.8114045020463,,,,48.2380132418624,54.8700519792083,,,48.0721191862128,86.7260295412306,,,,,,,107.407690543536,,45.5447697785706,81.8715617172875,92.6137198976741,,96.7765745034561,,,
1975,,29.031306619475,36.7496536208712,98.838146138433,,,51.3859619854677,,,,134.291548790727,118.444846292948,,99.6350364963504,,,10.9956261323865,,,129.831144465291,25.2714071547611,75.0235982631678,18.2262242851975,50.6844368822205,99.9501080991186,92.1789863419375,,,,,,70.3736654804271,22.2678187468206,88.3231692677071,107.386255473063,51.4040270925264,,44.5212576626458,106.48121575907,35.4050500448307,37.0585261028947,118.240847589181,,,,,,90.9131734451953,54.0661202653949,26.8713283270003,,76.8270440559194,,59.579772903204,36.4528397565923,,,31.1316202977577,15.6531182128452,19.0441531301006,61.4603288896192,112.148083714899,95.0665532121802,,12.4273466694445,,88.1832401618226,66.4716872156205,,,64.3352678198379,,31.9224798967219,11.8027242947756,27.2774163190328,37.4993707069501,,25.0540655667526,50.2401835663806,57.7334465664589,41.5280818336654,36.0255816499697,62.4487338676299,161.207122547339,,,35.3229907141739,73.2772427112818,37.5152646599905,76.6545354056848,50.2952150476094,,95.4131710910949,,,,63.9600321580338,,40.2532786995854,29.1090517334833,,,,52.2805725663072,41.1703435111177,82.964600340754,,160.024334612201,16.5137978298801,53.1348788198103,,,73.3133667857572,,,283.584644522145,,,61.0503166351623,33.2460329058622,,121.891123769562,,86.6287185937556,29.8685786259467,132.150537634409,59.7005684212337,76.1156234265518,9.55420299391347,55.818845953146,26.9483576711852,,50.7548731328758,,,38.9255877655389,,90.8499238837663,,149.827502035577,15.4794505137298,,,,48.1278369615563,,45.7457385257029,,149.785263157895,77.9870700440503,,97.4264705882353,58.154952408662,,37.8004921446148,34.7981421936406,80.8760221841264,97.1027068925743,,,19.5658316067056,,56.7116891172299,,,,71.2629730981587,64.9824869569316,,,,171.450758019316,15.7632749810026,93.7935296377332,39.3447503320424,56.5085002885881,47.9412279615522,,,47.1986084141958,48.2279939031791,56.0774852763783,,,45.2563153130914,86.1430280806716,,,,,,,113.485417268265,,41.3379512150811,68.6097858241778,94.9022469365674,,91.0072201325452,,,
1976,,26.917719390941,32.6884426471567,115.839799929518,,,55.9230996523754,,,,153.064772036133,156.542056074766,,106.932895174709,,,22.3822749296616,107.964791284371,,143.291139240506,26.0162258948004,69.3137254901961,18.5680707100292,44.2485361883882,107.879327258569,112.368983807243,,,,,,71.8842756633634,24.9511321429868,87.411739122251,116.707882534776,52.0120706147377,,43.0065883478699,110.487795921556,34.0139042731574,39.6381741916306,108.300361868144,,,,,,93.2535224794988,53.9477700996309,33.9744607168494,,76.819218409113,,50.4664712154565,39.3627176668093,,,33.2079180614215,15.5247813411079,16.4683313792368,56.2657952093683,83.5663254512018,83.9811454368417,,12.939562958389,,95.9740563833173,68.4206355054091,,,64.206108970831,,31.4188767862941,15.0968846246649,30.379360630475,35.2134956783333,,31.8023458160278,56.6014748012522,49.0788087533231,37.7099645940842,38.4972486719417,60.4277720756216,168.204129457217,,,34.8786922444993,67.1778411583312,41.3185501217953,70.1732568821597,49.2315135968167,,92.1016646848989,,,,63.0988101396793,,42.4681536718392,30.0997697037556,,,,52.7015249323925,42.1380987997791,91.1482514736825,,161.905584373852,18.3574995862413,55.9438556287597,,,77.9892238596904,,,305.930582126264,,,51.5134770679399,30.0956187448463,,117.119728831702,97.0921374745278,80.1444010317888,30.9993039998497,122.453016815035,61.0073442910106,65.4350811252121,8.83691360503246,54.6444423458306,28.0869566604915,,50.8706705860125,,,32.0368591922074,,96.1030728012032,,137.069409058207,16.0131594434772,,,,44.5755477120689,,44.1653433043191,,157.081242848341,80.2986961997563,,91.6840495063274,57.5609577639979,,31.7499233833895,30.3658420097431,66.9374004946373,93.8318722139442,,,20.9945654394639,,60.0345966135027,,,,72.3607095211611,64.8367628665439,,,,161.839062262069,16.5489504152798,99.4880816762081,33.8777473345388,54.9214352300446,44.0197577086964,,,41.5573461480391,50.0072160573699,54.9530302554274,,,49.1558404161987,82.5546456327921,,,,,,,111.913768095333,,42.940259009098,63.8196700458512,93.2824718672516,,93.5759348406623,,,112.145249427111
1977,,28.6851139082492,36.4939623005419,106.353879305551,,,57.3842315802037,85.6332309315756,96.5528109955836,,145.748061026082,124.330755502677,,110.85095212766,,,19.4221981983695,107.797769700559,,134.039334341906,24.2688100112873,64.6291208791209,19.0430090238492,41.7489130245455,110.104239054899,115.575508573482,,,,96.4140057694221,,74.0940483406424,26.1053229166667,84.2526182685557,120.210387902696,52.8116051720319,,43.5701999400338,115.469108299333,34.4422102372902,42.5549831324041,102.344718806008,,,,,,90.1319721732693,53.939730997878,31.9279659041165,,76.8137274113008,,46.4492779936333,40.390259121917,,,41.9065073506554,14.5223894726877,15.1701161077981,55.6807274688399,91.0432684031195,89.98168407126,,12.7849478017781,,86.4472732582838,80.9350680947143,,,66.5519651594172,,37.5938276963574,16.9422865680472,34.8870291528506,38.4035337580082,,30.0009463961342,48.9721123204891,44.1891371808272,40.5232575269443,38.2301505974497,63.9712143269151,160.190491785383,,,34.6615836934354,65.1445267442313,41.9379545033325,72.3268842306998,52.3510959037745,,93.9987980425264,,,,67.5943245586021,,43.7266546211927,29.1926121980085,83.3527007054679,,,52.2144510602368,47.3952657436355,97.9029957132631,,167.3529782174,20.5383691565292,53.8963114492105,,,78.956604026406,,,327.035705111739,,,59.5293038235671,28.3054534878717,,137.25292354882,88.0983373884834,90.5923605176612,30.1663765154763,117.160686427457,60.2827363525338,59.8880783638825,8.38461538461539,54.2171580153132,26.4860798295929,,53.2481381904543,,,32.335106307373,,94.9761478617698,,137.020235354405,16.3854759771442,,,,45.1842888670411,,45.6684338342554,,141.975637947897,77.6718800912349,,102.854245146334,56.4206190675276,,22.0460449699901,26.0033700980392,58.1491405121058,93.9318811297231,,,16.9511217948718,,60.3958015504449,,,,75.6380768673911,69.5178284770884,,,,161.01933356343,16.1596324688391,99.684774214784,79.4767186673954,60.0272377005682,50.9596855186593,102.24032586558,,41.6126305714617,52.865708956373,53.7582392712665,,,50.7125262033564,91.2437427801309,,,148.793828892006,,,,110.722059241033,,45.3360586481119,67.2036848090572,97.0315113857499,,93.1533559059988,,,116.034183082271
1978,,28.2327052412978,41.2084391658907,98.2123320865828,,,53.5381220919943,101.915842514694,108.265781353767,,146.199252022056,107.851596203624,,104.790524457892,,,21.0385149611892,98.3722777437352,,149.594868332208,20.2597240410098,64.3062320469589,19.8280758046514,43.4763932097763,125.575910718046,105.251727916103,,,,96.335479821602,,76.4705928082558,26.0439878960475,93.5691964285714,120.584926884139,51.9840870207709,,42.7147630352589,110.404990268039,33.2958288169454,40.0015553098617,107.046993444586,,,,,,86.8741629874677,54.1631532464003,38.5811178238281,,76.7633305265542,,43.8304797295215,39.1902868746961,,,43.7877947816771,11.4356153992035,14.5399732261263,58.7646730342622,96.6619398361671,90.9143881174621,,13.0427413658076,,83.7056663338987,62.8258776555202,,,67.623540661453,,39.7109149424486,14.3237963724531,31.9340935865245,35.2192484844596,,21.5461224670308,50.3593488133735,41.5130697050938,41.1254553440222,37.3036255570964,74.3161842259463,170.154577883472,,,33.1365956643507,68.5266537248702,41.394980421433,65.7045688895451,52.5868763215572,,101.101265822785,,,,69.7008736261524,,44.3903103907817,27.7617411939919,83.4484968017609,,,51.302371764564,43.3148420381106,99.6136278981693,,154.085617858243,21.507078448218,52.5437112239143,,,73.95669727745,,,334.662186854004,,,57.3060779001441,27.7198203443808,,133.578145991939,85.3202757229321,89.7180432925093,30.3467785905681,112.984364377974,57.0529054275303,45.6945656366799,9.65014815016174,46.4392428473003,24.7138040330125,,51.9631926425358,,,41.4265528800843,,91.6363569773977,,125.817705989345,16.9371514798408,,,,45.6044580236653,,48.791812808131,,126.181273171886,71.6041789673949,,108.679525222552,52.7033855482567,,18.0453635757171,23.1340851313474,77.8830181975968,140.860211993872,,,32.5153594653828,,59.7862201215129,,,,69.7962857581299,65.6589896817077,,,,157.597772068005,16.6569513058656,,81.9459674968483,47.0095078731365,51.0704526504407,107.576254509675,,42.0071465659589,51.7772264377123,56.2581502349728,,,48.7381807815313,87.3560866101818,,,150.180201826045,,,,109.48541402428,,43.9989747661043,64.2126393776995,88.3269203363261,,92.8762025550335,,,113.276338948957
1979,,29.6884349269756,44.962511334255,92.9730946887733,,,53.227344676376,132.967354224339,112.789005220874,,140.160286383974,145.722472370037,,96.0392156862745,,,21.9070635430834,96.688039702523,,162.12164889017,23.7819484743123,64.0254482359746,21.4157545687252,47.6760299675979,118.94133513149,108.447116991234,,,,98.1569367411897,,79.0584094838643,27.7515191188318,98.2147696788769,119.372942232864,53.3189532490519,,53.6555359183648,106.786755659135,36.0795817670218,38.0001243593274,101.775866614967,137.735901494774,,,,,95.0292982464702,54.3867109057106,43.7974413276596,,76.7051470738209,,46.9905655566148,40.7803620158726,,,48.7986596675454,9.09974442964616,16.2994727376357,78.0637527567492,95.8812886176115,89.1003303736254,,15.0807131626733,,84.412177338103,62.6702360454326,,,57.3641747489486,,45.5871354276295,12.8406846410014,36.8847861616734,37.5285780653351,,22.6902691416039,65.4123428237894,47.6322097979157,50.7270687382793,39.3552100939341,79.4643709317197,177.970734131386,,,35.5322117114342,73.0754487874758,43.844657208811,64.0140492853508,58.0703964693199,,120.874422996223,,,,80.9479808350445,,52.4162296735341,27.871061397348,95.0518767714143,,,57.1847926505907,43.8784023117077,105.195072057018,,164.008507735207,23.643821127912,58.8113070790046,,,72.2659282420616,,,375.102668433005,,,57.5655068303631,33.4499072001012,,137.419607843137,83.5590023576126,95.9751232105139,28.6839770460887,117.432950191571,60.8478728892995,42.8058267764116,11.086452871601,46.8747481585352,,,50.6267829958969,,,39.2184599471118,,100.831528946002,,131.863049228414,18.3426204427343,,,,48.1976343026121,,52.2050242281621,,129.032501319659,76.1765656881,,95.8889233633261,51.5707792927613,,22.3938771171427,29.3116333139583,100.439283127322,126.237007118319,,,36.932714671404,,63.4426696957915,,,,74.1127852234293,70.1569429642538,,,,168.756184975624,18.9926754936582,,99.8333325367117,56.2682619653269,54.5381681535616,118.979933110368,,44.4611366725541,49.32094171691,59.1689157172583,,,47.1996045779966,91.0694603044554,,,129.075265039896,,,,109.199455478834,,51.8679561735627,64.1161894244308,93.6170212765957,,103.520334094434,,,121.465648854962
1980,,32.3637417858523,43.0806124836917,103.479577880886,,,49.9549399622373,128.948064017801,117.124544966712,,143.615711266316,131.091936923535,,120.144284128746,,358.660324391765,23.377231112235,112.119517573715,,188.647508943166,27.9774307321825,63.6454084170729,23.0884751576506,48.1200280350686,103.11525642404,108.325662982717,,,,116.314621589145,,81.2938390238925,30.2727956093013,106.334684582956,119.501546297981,58.9599766159164,,52.6540464774445,112.64694192877,35.0250095913135,35.6643963385537,100.314602390978,138.486446074716,,,,,100.336084375055,65.5830945522443,40.8185944654823,,77.0337920495621,,61.0817827780182,43.2379178793101,84.0505820548006,,54.5294533459001,17.0898176117463,20.358560531222,73.3806128779629,97.7807709576037,90.7561643535307,112.162469356147,15.5520605239858,38.2212255922669,89.3759187491648,62.2548507950168,,,65.4167959407607,,47.6433980529202,11.5456724604615,32.1014455985716,40.213028682332,,32.8303827576987,62.7102974227301,48.1073767439696,54.2286755222862,41.9938930471203,87.0173012461106,178.007088198637,,,44.5858238010235,69.4072382331904,43.1044453221601,64.6769231605018,62.9000653167864,,97.0305882352941,125.997733256186,,,85.838158452196,,45.8105834878482,31.5916735996418,95.5478144941954,,,56.8963784923564,48.5713142061442,102.201992978179,123.95378690629,167.340007125639,23.6792166447773,58.6914103043135,,,76.1802896945707,85.457937830221,,411.035285383979,,,66.3023280832322,36.5872014137945,51.3479721963706,137.703396346659,81.3940970379021,100.498139626091,31.7896558738039,143.036859982388,65.455711106898,42.482673867457,12.4247972796233,47.3420678268738,,,50.6044365018088,,,44.030614550312,60.6422930150905,102.306468931547,,137.501946214098,20.0733972517079,,,66.3964173548912,52.0437006921054,,53.2960882602348,,174.927049071618,79.4840375896619,,96.3503649635037,46.8130067540957,45.8250749506054,17.6211145337441,33.7272950691481,102.107640736628,107.413575769363,,,45.4760929126393,,66.9566462244748,,,,67.4064641855663,67.4971620249113,74.9300026095109,,,168.525203389274,20.345779934167,333.58913440152,121.667060422129,54.7581670754726,53.1386195994861,114.557874287147,,49.890415564721,55.0161390869062,60.8869220771183,,,47.1054869458159,96.50489432703,,,133.258443795402,239.348924963302,,,105.025773195876,,54.479065609659,63.2969047436325,95.049680737063,,112.990777744429,,,125.703983516484
1981,,31.6596840073022,34.3215129621948,120.011787681335,,,48.0825437315346,142.106411585762,106.939028137706,,135.721219187622,136.299212598425,,134.114823703157,,375.378586217096,19.2471590909091,99.4938542792526,,181.014174485925,28.2818945823701,57.1609060554102,22.3710297164381,41.7594129165799,102.462398358653,113.573064942897,,,,107.254852245134,,69.3385352012768,32.5191356247053,110.718123040527,121.235392320534,57.6584581616135,,53.1773002387695,107.976178591538,29.915273689661,34.2354588756206,102.775894277673,116.597022442044,,,,,105.413679614773,67.1614224312708,31.5802354173209,,76.7800936995569,,62.7534437393592,45.1114285881803,92.1643874465166,,46.9117173293799,21.1416276420706,19.2198034029422,82.1766761598348,92.6204235363625,92.9118801604833,101.29461015489,14.665104712125,35.7039426684052,80.4123711340206,83.2239400560179,,,64.2801857585139,,41.2800498633218,14.2929774789475,31.1810462057784,40.7115242526657,,31.2828765690517,60.3573157894737,45.837346796129,55.569503533819,44.3302124753721,76.9954708546556,182.584774568206,,,47.1403354745787,69.146715318029,45.4209491517179,65.4649936353318,61.5530004725154,,104.686666666667,123.666616632763,,,91.2109562710236,,37.7617788793387,35.4168495107948,102.030300174584,94.9046298489965,,56.7731391386841,48.2933221525874,100.874784895061,128.745463970969,153.105880348949,23.3444926207362,58.8754773595199,,,77.459198875202,84.8391733943201,,399.874442653907,,,58.4431938924067,35.3294884929303,63.4785237107963,141.335071479158,71.2891024330403,100.4544783185,27.2850199039426,131.376188065913,70.7448160079858,40.3131061356841,14.8972810891851,57.4360558027929,,,48.7608411166794,,,42.1026742393484,60.9706631732998,109.417455196954,,133.722896552873,19.402259015695,,,70.1610468042275,51.0053409849572,,52.114697878901,116.134969325153,161.233579288264,78.3602227865857,,104.059075750357,46.2197717378319,44.497605577662,10.0790350563159,33.2717682490557,102.996099417739,99.1969427734683,,,38.1365437822478,,68.5317620508389,,,,60.266492478384,64.1251625190137,79.1121184892692,,,166.939500037453,19.0438941738044,434.180062157069,93.1927431700364,49.6043383852145,59.8893720979652,113.261368085463,,45.3306435408119,50.2811784137007,56.887976211113,,,40.6912573677169,96.984302878896,,,129.75113915177,251.13888334995,,,106.856740202721,,53.9686664567334,91.4445350968997,93.9119935841507,,111.26336139413,,,142.175743770277
