,Mauritania,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Republic of Korea,South Africa,Norway,Yemen,Rwanda,Australia & New Zealand,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Tajikistan,Latvia,Luxembourg,Israel,Zambia,Belgium,Turkmenistan,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,Portugal,Poland,"China, mainland",Russian Federation,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Serbia,Germany,Armenia,Uzbekistan,United Kingdom,Canada,Japan,Afghanistan,Iraq,Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Pakistan,Kuwait,Sudan (former),Czechia,Bhutan,Georgia,India,Austria,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Jordan,New Zealand,Ireland,Albania,Western Sahara,Slovakia,France,Italy,Australia,Sudan,Lithuania,Finland,Netherlands,Oman,Turkey,Eritrea,Republic of Moldova,Belgium-Luxembourg
1981,300.0,56812.0,44.0,-1.0,-1.0,-1.0,6011.0,1405785.0,109877.0,4000.0,23030.0,-1.0,6043748.0,-1.0,742100.0,270000.0,33001.0,11640.0,1158000.0,106000.0,607400.0,56402.0,-1.0,3721446.0,720000.0,32800.0,450.0,524800.0,-1.0,-1.0,-1.0,-1.0,-1.0,20400.0,-1.0,-1.0,-1.0,400.0,225600.0,85277.0,-1.0,103320.0,-1.0,3100044.0,3968.0,56400.0,120620.0,6000.0,-1.0,-1.0,91370.0,903423.0,-1.0,-1.0,-1.0,131500.0,40815.0,3539515.0,3100000.0,-1.0,-1.0,56630.0,114504.0,145000.0,-1.0,-1.0,12162538.0,-1.0,-1.0,10230000.0,13724000.0,383000.0,300000.0,924700.0,76200.0,4757600.0,1039000.0,1405969.0,10309300.0,1967863.0,300.0,-1.0,175500.0,402.0,-1.0,-1.0,4000.0,-1.0,2293000.0,1219816.0,3392124.0,1075130.0,2451660.0,605.0,550781.0,33330000.0,2570766.0,27090.0,19198.0,271446.0,1670000.0,25000.0,1600.0,-1.0,10102000.0,982600.0,3450000.0,-1,-1.0,1080100.0,248531.0,-1.0,5900000.0,-1.0,-1.0,823821.0
1982,310.0,63508.0,60.0,-1.0,-1.0,-1.0,4508.0,661040.0,98524.0,4500.0,23320.0,-1.0,6357063.0,-1.0,823000.0,339000.0,38538.0,10406.0,1059000.0,110000.0,623300.0,55300.0,-1.0,2294550.0,669000.0,67600.0,400.0,483443.0,-1.0,-1.0,-1.0,-1.0,-1.0,13000.0,1643.0,-1.0,-1.0,400.0,235600.0,45025.0,-1.0,120796.0,-1.0,3200060.0,3823.0,55600.0,99600.0,6000.0,-1.0,-1.0,117850.0,870722.0,-1.0,-1.0,-1.0,211400.0,51478.0,3647133.0,3200000.0,-1.0,-1.0,61300.0,110243.0,150000.0,-1.0,-1.0,13514568.0,-1.0,-1.0,10960000.0,13965600.0,389700.0,276000.0,902000.0,81280.0,5269800.0,2333760.0,1435860.0,11232900.0,1903493.0,300.0,-1.0,157500.0,480.0,-1.0,-1.0,4300.0,-1.0,1992600.0,1436543.0,3654362.0,935507.0,2378190.0,1113.0,423505.0,40335008.0,3051955.0,35435.0,19658.0,355787.0,1676000.0,25400.0,1600.0,-1.0,10036000.0,1073900.0,1938763.0,-1,-1.0,1598500.0,247400.0,-1.0,6400000.0,-1.0,-1.0,814337.0
1983,320.0,47966.0,226.0,-1.0,-1.0,-1.0,1851.0,1043300.0,124931.0,4600.0,21160.0,-1.0,4423400.0,-1.0,624000.0,303000.0,12854.0,8844.0,1158000.0,154000.0,569300.0,32460.0,-1.0,5235911.0,661000.0,88800.0,386.0,446753.0,-1.0,-1.0,-1.0,-1.0,-1.0,38000.0,1895.0,-1.0,-1.0,400.0,240700.0,80836.0,-1.0,131679.0,-1.0,3000226.0,3696.0,27800.0,203000.0,6000.0,-1.0,-1.0,73240.0,1012915.0,-1.0,-1.0,-1.0,166000.0,54294.0,3261618.0,3000000.0,-1.0,-1.0,29666.0,87809.0,140000.0,-1.0,-1.0,12826105.0,-1.0,-1.0,9980000.0,10209000.0,379400.0,266000.0,835500.0,62000.0,6662000.0,1227870.0,1047198.0,11066000.0,2033704.0,300.0,-1.0,185300.0,750.0,-1.0,-1.0,4100.0,-1.0,1866800.0,1448917.0,3276141.0,1168340.0,2026370.0,713.0,557413.0,47000000.0,2192538.0,29659.0,28200.0,346410.0,1503000.0,30000.0,1700.0,-1.0,8772690.0,1188200.0,4889501.0,-1,-1.0,1764400.0,176920.0,-1.0,5425000.0,-1.0,-1.0,705333.0
1984,340.0,12000.0,-1.0,-1.0,-1.0,-1.0,2157.0,303500.0,77517.0,4700.0,22270.0,-1.0,6071697.0,-1.0,854000.0,312090.0,8995.0,6461.0,1130000.0,173000.0,648900.0,30750.0,-1.0,6125315.0,748058.0,87400.0,650.0,502700.0,-1.0,-1.0,-1.0,-1.0,-1.0,8500.0,2000.0,-1.0,-1.0,400.0,311800.0,113270.0,-1.0,144552.0,-1.0,3300000.0,4000.0,28200.0,87000.0,5000.0,-1.0,-1.0,73510.0,1219892.0,-1.0,-1.0,-1.0,224000.0,91184.0,3554994.0,3300000.0,-1.0,-1.0,61410.0,102803.0,150000.0,-1.0,-1.0,14422165.0,-1.0,-1.0,11064000.0,10296000.0,395500.0,254000.0,482000.0,83250.0,10789100.0,1405000.0,1279177.0,13020000.0,2293049.0,300.0,-1.0,139500.0,740.0,-1.0,-1.0,4205.0,-1.0,1834000.0,1516981.0,3677019.0,804345.0,2732940.0,954.0,619026.0,38960000.0,2447700.0,24952.0,11872.0,571010.0,1770000.0,30000.0,1780.0,-1.0,11508882.0,1617800.0,5554305.0,-1,-1.0,1715300.0,191747.0,-1.0,6500000.0,-1.0,-1.0,935546.0
1985,350.0,12000.0,-1.0,-1.0,-1.0,453.0,4393.0,740200.0,170618.0,4800.0,23460.0,-1.0,5250946.0,-1.0,583000.0,686000.0,25200.0,15491.0,792692.0,256000.0,634500.0,32000.0,-1.0,5445369.0,704301.0,132400.0,690.0,1330180.0,-1.0,-1.0,-1.0,-1.0,-1.0,6500.0,2300.0,-1.0,-1.0,500.0,269200.0,79736.0,-1.0,145000.0,-1.0,2700000.0,4000.0,60400.0,80000.0,9000.0,-1.0,-1.0,84960.0,1045781.0,-1.0,-1.0,-1.0,118000.0,65311.0,4085942.0,2700000.0,-1.0,-1.0,75460.0,124110.0,150000.0,-1.0,-1.0,14056190.0,-1.0,-1.0,9740000.0,12387000.0,377600.0,240000.0,1331400.0,102800.0,10698287.0,2541400.0,799628.0,12850000.0,2296534.0,300.0,-1.0,131600.0,1235.0,-1.0,-1.0,4200.0,-1.0,1555900.0,1521408.0,3538002.0,842184.0,2309170.0,1399.0,536182.0,43100000.0,1763100.0,26723.0,19681.0,644369.0,1494000.0,30000.0,1800.0,-1.0,11442120.0,1629500.0,4801000.0,-1,-1.0,1853800.0,197387.0,-1.0,6500000.0,-1.0,-1.0,746565.0
1986,350.0,15000.0,-1.0,-1.0,-1.0,324.0,120519.0,1115700.0,185376.0,4900.0,23430.0,-1.0,5134266.0,-1.0,681000.0,132000.0,28800.0,14073.0,628544.0,199000.0,546248.0,41398.0,-1.0,4104200.0,703553.0,145800.0,650.0,1082800.0,-1.0,-1.0,-1.0,-1.0,-1.0,11200.0,2300.0,-1.0,-1.0,500.0,230400.0,62400.0,-1.0,167000.0,-1.0,2520000.0,3800.0,73200.0,90000.0,13000.0,-1.0,-1.0,68077.0,857299.0,-1.0,-1.0,-1.0,139900.0,89722.0,4411842.0,2520000.0,-1.0,-1.0,78070.0,118138.0,150000.0,-1.0,-1.0,13670473.0,-1.0,-1.0,10014000.0,14568000.0,344400.0,231000.0,1046000.0,61000.0,7431014.0,3563000.0,1144212.0,13249000.0,2504587.0,300.0,-1.0,133700.0,1219.0,-1.0,-1.0,4000.0,-1.0,1962500.0,1292450.0,3530251.0,913859.0,2327000.0,1847.0,512339.0,49490000.0,2220000.0,43831.0,9004.0,556200.0,1428000.0,36000.0,1900.0,-1.0,10062990.0,1543000.0,3548000.0,-1,-1.0,1713800.0,262191.0,-1.0,7000000.0,-1.0,-1.0,857629.0
1987,370.0,20000.0,-1.0,-1.0,-1.0,234.0,154337.0,576300.0,194514.0,5000.0,24670.0,-1.0,4291901.0,-1.0,544000.0,536500.0,22015.0,12227.0,717139.0,280000.0,566500.0,40565.0,-1.0,3817645.0,504000.0,101978.0,593.0,819894.0,-1.0,-1.0,-1.0,-1.0,-1.0,20500.0,2300.0,-1.0,-1.0,500.0,241300.0,123800.0,-1.0,148000.0,-1.0,2800000.0,3800.0,91600.0,99700.0,16763.0,-1.0,-1.0,48331.0,793707.0,-1.0,-1.0,-1.0,281700.0,79548.0,4334611.0,2800000.0,-1.0,-1.0,78850.0,110226.0,150000.0,-1.0,-1.0,12769531.0,-1.0,-1.0,9230000.0,13957000.0,352900.0,231000.0,742900.0,112000.0,9836230.0,1543300.0,1091450.0,11354300.0,2726702.0,350.0,-1.0,108000.0,1450.0,-1.0,-1.0,4000.0,-1.0,1669400.0,1178686.0,3551379.0,996999.0,1907400.0,2814.0,617867.0,53342000.0,2401500.0,43480.0,33048.0,400645.0,1599000.0,38000.0,2000.0,-1.0,10489020.0,1710000.0,3417000.0,-1,-1.0,1089200.0,261847.0,-1.0,6900000.0,-1.0,-1.0,738313.0
1988,380.0,25000.0,-1.0,-1.0,-1.0,83.0,285439.0,2835859.0,125533.0,5100.0,24290.0,-1.0,5418649.0,-1.0,599000.0,63000.0,27433.0,11449.0,779853.0,126000.0,541834.0,48627.0,-1.0,3597640.0,615507.0,100230.0,538.0,389660.0,-1.0,-1.0,-1.0,-1.0,-1.0,10000.0,2300.0,-1.0,-1.0,500.0,299800.0,203826.0,-1.0,120000.0,-1.0,3000000.0,3900.0,97200.0,119000.0,16988.0,-1.0,-1.0,81619.0,1183428.0,-1.0,-1.0,-1.0,328800.0,50821.0,3804241.0,3000000.0,-1.0,-1.0,69010.0,128584.0,150000.0,-1.0,-1.0,13385605.0,-1.0,-1.0,8710000.0,10216000.0,399000.0,235000.0,1436800.0,145000.0,12070000.0,3454030.0,1312655.0,6314000.0,3412753.0,350.0,-1.0,111800.0,1669.0,-1.0,-1.0,3000.0,-1.0,1576800.0,1366424.0,3411373.0,1268870.0,1878700.0,3061.0,370498.0,40545008.0,3202300.0,50820.0,44850.0,356055.0,1475000.0,40000.0,2000.0,-1.0,9883200.0,1561800.0,3241585.0,-1,-1.0,1611800.0,302290.0,-1.0,7500000.0,-1.0,-1.0,802829.0
1989,390.0,44172.0,-1.0,-1.0,-1.0,-1.0,335278.0,271000.0,247502.0,5200.0,27020.0,-1.0,4959197.0,-1.0,614000.0,199800.0,28621.0,11477.0,716397.0,266000.0,613800.0,58599.0,-1.0,4371017.0,701601.0,112000.0,534.0,789882.0,-1.0,-1.0,-1.0,-1.0,-1.0,3500.0,2300.0,-1.0,-1.0,300.0,358600.0,202589.0,-1.0,138000.0,-1.0,3000000.0,3500.0,84600.0,134048.0,18010.0,-1.0,-1.0,85087.0,1340026.0,-1.0,-1.0,-1.0,364770.0,84437.0,3908673.0,3000000.0,-1.0,-1.0,57652.0,125603.0,150000.0,-1.0,-1.0,14399172.0,-1.0,-1.0,8072655.0,11784000.0,371400.0,231000.0,663400.0,140000.0,9393900.0,2998620.0,1572058.0,8800000.0,2847379.0,350.0,588.0,122500.0,1720.0,-1.0,-1.0,3000.0,-1.0,1721600.0,1421645.0,3550189.0,1018160.0,1870000.0,3087.0,435035.0,44859008.0,3436300.0,55937.0,20571.0,326850.0,1325000.0,40000.0,2100.0,-1.0,9840353.0,1643800.0,4044167.0,-1,-1.0,1629900.0,250712.0,-1.0,4500000.0,-1.0,-1.0,706134.0
1990,410.0,42138.0,0.0,-1.0,-1.0,-1.0,372291.0,846000.0,157353.0,5300.0,27390.0,-1.0,4987406.0,-1.0,312000.0,477500.0,26474.0,11684.0,577975.0,262000.0,739621.0,55003.0,0.0,4542611.0,691928.0,88900.0,621.0,833400.0,-1.0,-1.0,-1.0,-1.0,-1.0,7700.0,1414.0,-1.0,-1.0,100.0,343100.0,133500.0,-1.0,142000.0,-1.0,3305843.0,4001.0,100400.0,141476.0,20238.0,-1.0,-1.0,91585.0,1368632.0,-1.0,-1.0,-1.0,326600.0,78532.0,4217418.0,3305843.0,-1.0,-1.0,65064.0,71638.0,150000.0,-1.0,-1.0,13992013.0,-1.0,-1.0,7897000.0,13441400.0,345900.0,216000.0,1854300.0,98000.0,9382100.0,2137640.0,1387396.0,9192000.0,3548169.0,369.0,950.0,131300.0,1200.0,0.0,-1.0,4000.0,-1.0,1485700.0,1520554.0,4070680.0,1063040.0,2122600.0,2390.0,491941.0,52535008.0,2679558.0,42249.0,42406.0,434856.0,1223000.0,5000.0,2200.0,-1.0,9995700.0,1702500.0,4107755.0,-1,-1.0,1720000.0,219000.0,-1.0,7300000.0,-1.0,-1.0,593511.0
1991,420.0,43470.0,0.0,-1.0,-1.0,-1.0,406773.0,917000.0,111650.0,5400.0,27840.0,-1.0,5041193.0,-1.0,472000.0,720800.0,32000.0,10800.0,471625.0,170000.0,662901.0,28912.0,0.0,4911840.0,734700.0,48000.0,607.0,1809960.0,-1.0,-1.0,-1.0,-1.0,-1.0,6400.0,588.0,-1.0,-1.0,500.0,355500.0,138900.0,-1.0,121000.0,-1.0,4200000.0,1800.0,102400.0,125000.0,19296.0,-1.0,-1.0,106959.0,1555261.0,-1.0,-1.0,-1.0,573360.0,124104.0,4257098.0,4200000.0,-1.0,-1.0,50886.0,117074.0,145000.0,-1.0,-1.0,14493757.0,-1.0,-1.0,7627000.0,11617000.0,281600.0,217000.0,768400.0,59500.0,9262486.0,3252520.0,1501617.0,10109000.0,3101565.0,312.0,1401.0,142000.0,10.0,0.0,-1.0,4024.0,-1.0,1632400.0,1427045.0,3792750.0,820585.0,1935300.0,3373.0,580196.0,41508000.0,2950698.0,44518.0,39935.0,382043.0,1148000.0,3323.0,2300.0,-1.0,10643300.0,1792900.0,4529797.0,-1,-1.0,1778800.0,237921.0,-1.0,7800000.0,-1.0,-1.0,559982.0
1992,400.0,45000.0,0.0,2934000.0,106811.0,-1.0,416647.0,1091400.0,125219.0,5500.0,27640.0,-1.0,2973674.0,127350.0,430000.0,569800.0,5000.0,10200.0,437000.0,265000.0,487976.0,63050.0,0.0,5715508.0,-1.0,35000.0,630.0,1398290.0,26559.0,-1.0,41514.0,433500.0,-1.0,9000.0,1500.0,-1.0,127000.0,505.0,358500.0,307800.0,354200.0,234000.0,58000.0,4400000.0,1700.0,56039.0,90000.0,21103.0,620500.0,-1.0,109089.0,1723036.0,-1.0,8511000.0,300800.0,583200.0,63000.0,2818788.0,4400000.0,26988700.0,10105721.0,60700.0,68816.0,130000.0,250000.0,-1.0,12196452.0,150900.0,286600.0,7365000.0,11031500.0,285800.0,200000.0,1509000.0,171000.0,6105000.0,1080690.0,1194726.0,9908000.0,3064996.0,331.0,1932.0,139900.0,750.0,0.0,-1.0,4024.0,75100.0,1698700.0,1342141.0,3550903.0,792182.0,1261000.0,3416.0,549966.0,-1.0,1677956.0,44908.0,68878.0,318787.0,1168000.0,5569.0,2355.0,-1.0,10486300.0,1742087.0,5396721.0,-1,955100.0,1330600.0,204024.0,-1.0,6900000.0,-1.0,405195.0,519676.0
1993,300.0,39210.0,0.0,3165000.0,125671.0,-1.0,1420745.0,1553352.0,109952.0,5000.0,27610.0,787484.0,3370000.0,103454.0,413000.0,477800.0,33000.0,7570.0,443000.0,230000.0,640387.0,65656.0,-1.0,7057730.0,-1.0,22300.0,755.0,408023.0,26378.0,-1.0,30000.0,455500.0,-1.0,8200.0,2500.0,-1.0,198000.0,488.0,378800.0,129400.0,276800.0,132867.0,51000.0,4150000.0,1500.0,72552.0,50000.0,20000.0,509600.0,-1.0,83970.0,1138101.0,-1.0,7149000.0,476700.0,459439.0,98500.0,3254717.0,4150000.0,26843000.0,13550000.0,64359.0,112499.0,120000.0,233348.0,-1.0,11005600.0,83300.0,320600.0,6038000.0,12972100.0,283400.0,250000.0,1562000.0,193000.0,9700797.0,1026830.0,932530.0,8666000.0,3058105.0,360.0,6000.0,158300.0,760.0,-1.0,2418517.0,4124.0,39475.0,1512400.0,1099646.0,-1.0,-1.0,1670500.0,4977.0,540529.0,-1.0,1552800.0,44309.0,31798.0,389500.0,958000.0,4153.0,2400.0,822749.0,8985000.0,1634200.0,6668230.0,-1,1207900.0,1678900.0,253000.0,-1.0,7500000.0,9730.0,481030.0,458627.0
1994,380.0,38799.0,0.0,3013300.0,107810.0,-1.0,2010500.0,1481740.0,90614.0,5500.0,29000.0,875417.0,3446065.0,149424.0,416000.0,145000.0,33000.0,6235.0,322000.0,275000.0,588120.0,63082.0,-1.0,3308690.0,-1.0,6100.0,860.0,234067.0,44250.0,-1.0,25000.0,481100.0,-1.0,14000.0,2200.0,-1.0,203000.0,413.0,293500.0,177500.0,262300.0,129441.0,44200.0,4500000.0,1300.0,57702.0,40000.0,20185.0,309600.0,14000.0,100289.0,1558295.0,-1.0,5497000.0,339488.0,344692.0,96213.0,2685786.0,4500000.0,27054400.0,14508700.0,59308.0,129843.0,210000.0,290000.0,-1.0,10903000.0,69100.0,341900.0,5952000.0,11692000.0,224800.0,230000.0,971000.0,154000.0,7415500.0,3719910.0,1143200.0,8161000.0,3044695.0,400.0,10000.0,145700.0,780.0,-1.0,2419300.0,4124.0,32000.0,1312700.0,1184350.0,-1.0,-1.0,1660900.0,3462.0,307266.0,-1.0,2133600.0,32406.0,44977.0,395500.0,910000.0,9000.0,2344.0,873860.0,7649000.0,1467378.0,2913190.0,-1,1090500.0,1858100.0,227600.0,-1.0,7000000.0,30660.0,325320.0,406126.0
1995,395.0,37133.0,0.0,1964500.0,103281.0,-1.0,793798.0,1705142.0,104634.0,6000.0,30000.0,985831.0,3898400.0,152449.0,411500.0,80300.0,12500.0,6000.0,392960.0,300000.0,546774.0,63773.0,-1.0,6125484.0,-1.0,4200.0,850.0,584980.0,44018.0,-1.0,22478.0,284000.0,-1.0,2300.0,1500.0,-1.0,207000.0,400.0,303400.0,329000.0,262500.0,368297.0,42000.0,4420000.0,1100.0,44930.0,23000.0,33410.0,158900.0,24901.0,90630.0,1407640.0,-1.0,2208080.0,279430.0,385848.0,53058.0,3278613.0,4420000.0,15786300.0,9633200.0,58843.0,131193.0,180000.0,307000.0,-1.0,11891140.0,89300.0,335500.0,6842000.0,13032500.0,218200.0,200000.0,892000.0,134000.0,5046600.0,607690.0,1172650.0,7824000.0,2952265.0,400.0,16000.0,164000.0,800.0,-1.0,2140487.0,4225.0,33600.0,1283000.0,1065188.0,-1.0,-1.0,1792700.0,3719.0,486636.0,-1.0,1816267.0,31683.0,57700.0,302804.0,1084000.0,7274.0,2500.0,794182.0,7683000.0,1421600.0,5822680.0,-1,891500.0,1763500.0,202500.0,-1.0,7500000.0,27940.0,337609.0,419910.0
1996,383.0,37088.0,0.0,2193700.0,88091.0,-1.0,500000.0,1653018.0,209215.0,5000.0,41340.0,1124950.0,3953000.0,97792.0,357000.0,834660.0,30000.0,6015.0,401531.0,174000.0,681679.0,53584.0,-1.0,7063291.0,-1.0,4127.0,932.0,1800222.0,40626.0,-1.0,17360.0,371500.0,-1.0,2400.0,2000.0,-1.0,36100.0,500.0,332800.0,340600.0,213165.0,119522.0,47000.0,4283000.0,2800.0,39647.0,28200.0,28423.0,166400.0,20446.0,64103.0,921447.0,-1.0,2695800.0,317090.0,536443.0,69950.0,3436598.0,4283000.0,15932860.0,5725600.0,64189.0,152939.0,160000.0,270000.0,-1.0,12074050.0,105200.0,207000.0,7790000.0,15562000.0,233200.0,220000.0,1300000.0,128000.0,10697000.0,3831130.0,456669.0,8544000.0,2736250.0,414.0,21546.0,174400.0,1277.0,-1.0,2262377.0,4403.0,28100.0,1510000.0,1082800.0,-1.0,-1.0,2113400.0,4243.0,585754.0,-1.0,1107547.0,45800.0,44730.0,367181.0,1225000.0,3195.0,2343.0,718063.0,9519000.0,1350494.0,6696110.0,-1,1176600.0,1859600.0,234800.0,-1.0,8000000.0,12826.0,140951.0,454830.0
1997,300.0,51090.0,0.0,2358900.0,108496.0,-1.0,315194.0,982654.0,258847.0,4000.0,38660.0,953017.0,3887000.0,119950.0,349000.0,160400.0,45600.0,5985.0,258687.0,178000.0,663146.0,47192.0,-1.0,6893000.0,-1.0,2082.0,1212.0,190892.0,38834.0,-1.0,23352.0,359800.0,-1.0,1200.0,1800.0,-1.0,20200.0,405.0,313900.0,198600.0,152500.0,125575.0,58032.0,4313000.0,1507.0,19009.0,42100.0,26043.0,151628.0,14213.0,81131.0,1330233.0,-1.0,2582950.0,311712.0,925790.0,28792.0,3866103.0,4313000.0,20786130.0,7407400.0,57105.0,137812.0,140000.0,342000.0,-1.0,13398820.0,59327.0,144000.0,7828000.0,13527000.0,193100.0,250000.0,778000.0,36000.0,8549540.0,1324240.0,809841.0,7835000.0,2498556.0,428.0,32465.0,150000.0,1188.0,-1.0,2484548.0,5000.0,45400.0,1462000.0,1257800.0,-1.0,-1.0,2086300.0,4713.0,470671.0,-1.0,1889343.0,34892.0,43280.0,411000.0,1087000.0,3738.0,2600.0,868538.0,10124000.0,1179575.0,6482000.0,-1,1193500.0,2003500.0,268290.0,-1.0,8200000.0,16085.0,288633.0,441226.0
1998,500.0,23079.0,0.0,1622800.0,143510.0,-1.0,250000.0,868848.0,300389.0,6000.0,36950.0,982700.0,3565308.0,141879.0,331000.0,302800.0,57234.0,6040.0,256524.0,203821.0,619400.0,56167.0,-1.0,6327000.0,-1.0,2414.0,1563.0,700000.0,43407.0,-1.0,25579.0,321700.0,-1.0,2500.0,1500.0,-1.0,11700.0,300.0,336400.0,196000.0,79044.0,148021.0,63402.0,3400000.0,1700.0,12126.0,65000.0,15000.0,161708.0,15726.0,115350.0,1304634.0,-1.0,1093280.0,272800.0,538408.0,26203.0,3611680.0,3400000.0,9797920.0,5869500.0,60069.0,165813.0,90000.0,369000.0,-1.0,12512262.0,71211.0,82801.0,6623000.0,12708700.0,143600.0,240000.0,859000.0,54000.0,10895300.0,1970000.0,717105.0,7666600.0,3300610.0,439.0,15560.0,174100.0,1784.0,-1.0,2093101.0,5000.0,20185.0,1679400.0,1211557.0,-1.0,-1.0,1686900.0,4752.0,410766.0,-1.0,1238000.0,35777.0,27392.0,340000.0,1073000.0,3248.0,2344.0,874953.0,10591000.0,1378940.0,5987000.0,-1,1104300.0,1316200.0,214500.0,-1.0,9000000.0,56605.0,215882.0,374500.0
1999,680.0,42922.0,0.0,1180700.0,124890.0,-1.0,192000.0,425536.0,321789.0,5500.0,31898.0,962214.0,3674621.0,126574.0,287000.0,408000.0,16671.0,5000.0,330639.0,92409.0,623600.0,42833.0,-1.0,5347000.0,-1.0,1434.0,1633.0,510000.0,41454.0,-1.0,25217.0,252000.0,-1.0,2000.0,2000.0,-1.0,19500.0,200.0,258400.0,111000.0,105761.0,114359.0,56295.0,3300000.0,1900.0,12131.0,75000.0,13900.0,179850.0,2804.0,81473.0,1041991.0,-1.0,2264900.0,186400.0,419556.0,29293.0,3401107.0,3300000.0,10602620.0,6424600.0,65869.0,169768.0,55000.0,300000.0,-1.0,13300984.0,65200.0,84500.0,6581000.0,13196000.0,205300.0,216000.0,500000.0,112700.0,7434300.0,1473980.0,653799.0,6103000.0,1998959.0,450.0,17442.0,137400.0,2177.0,-1.0,2137376.0,5000.0,50800.0,1537800.0,1152801.0,-1.0,-1.0,1852500.0,4610.0,454133.0,-1.0,1018600.0,33629.0,4940.0,304000.0,1277500.0,2900.0,2700.0,723663.0,9377604.0,1313300.0,5043000.0,-1,741600.0,1567700.0,365000.0,-1.0,7700000.0,31835.0,182559.0,387564.0
2000,680.0,45111.0,-1.0,1378000.0,151439.0,-1.0,118492.0,211905.0,257068.0,9000.0,30817.0,803904.0,3979794.0,110145.0,290000.0,241000.0,32200.0,5000.0,226572.0,116215.0,573500.0,42428.0,-1.0,7045000.0,-1.0,1672.0,1451.0,163287.0,37756.0,-1.0,18624.0,261100.0,53533.0,2300.0,2000.0,333400.0,24000.0,222.0,282600.0,213900.0,219463.0,99392.0,53626.0,2646000.0,2158.0,12291.0,85000.0,9400.0,150209.0,13883.0,59639.0,900510.0,-1.0,1663600.0,347482.0,722490.0,36343.0,2783359.0,2646000.0,14079160.0,6871900.0,66550.0,185577.0,29000.0,253000.0,-1.0,12105820.0,32944.0,67000.0,6492000.0,13228600.0,214300.0,74000.0,400000.0,37600.0,11063008.0,466810.0,674461.0,6919229.0,1686039.0,500.0,11461.0,117500.0,2079.0,-1.0,1629372.0,1700.0,30110.0,1447000.0,854667.0,-1.0,-1.0,1615400.0,4142.0,712619.0,-1.0,867000.0,25121.0,12070.0,302000.0,1309900.0,1800.0,2000.0,396748.0,9709332.0,1261600.0,6743000.0,-1,859600.0,1984800.0,287800.0,-1.0,8000000.0,25786.0,133031.0,-1.0
2001,1000.0,112679.0,-1.0,1700100.0,161487.0,-1.0,230527.0,1955566.0,297798.0,11500.0,30488.0,1016940.0,3966181.0,91500.0,276070.0,233000.0,25000.0,4000.0,382814.0,131000.0,623700.0,45977.0,-1.0,8645000.0,-1.0,1800.0,1500.0,574654.0,44490.0,-1.0,15482.0,231100.0,53566.0,9000.0,2200.0,368700.0,23000.0,316.0,245200.0,117700.0,326983.0,93905.0,55535.0,2893000.0,2200.0,5625.0,85000.0,8100.0,139949.0,12609.0,65454.0,1299140.0,-1.0,2243800.0,270035.0,530045.0,12588.0,3330484.0,2893000.0,19534510.0,10185700.0,68300.0,177671.0,69638.0,427000.0,-1.0,13494887.0,107451.0,116500.0,6660000.0,10845600.0,206400.0,87000.0,550000.0,116500.0,6249139.0,1155240.0,930918.0,5406619.0,2423069.0,500.0,13131.0,98900.0,2480.0,-1.0,1965610.0,1500.0,98919.0,1430600.0,1012407.0,-1.0,-1.0,1623000.0,3890.0,762156.0,-1.0,1580048.0,26361.0,17329.0,365000.0,1277200.0,3000.0,2262.0,613300.0,9799113.0,1125700.0,8280000.0,-1,776200.0,1786000.0,386800.0,-1.0,7500000.0,44934.0,230942.0,-1.0
