,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,Papua New Guinea,South Africa,Eritrea,New Caledonia,Rwanda,Libya,Mozambique,United States of America,Yugoslav SFR,Mongolia,Guatemala,French Polynesia,Algeria,Slovenia,Iceland,Senegal,Madagascar,Tajikistan,Lesotho,Norway,Haiti,Bhutan,Guinea,Israel,Saudi Arabia,Dominica,Fiji,Cabo Verde,Chad,Belgium,Kuwait,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Malta,Colombia,Latvia,Sudan (former),Portugal,Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,France,Namibia,Kenya,Poland,"China, mainland",Russian Federation,Mali,Uganda,Thailand,Luxembourg,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Comoros,Armenia,Dominican Republic,Uzbekistan,El Salvador,Benin,Denmark,Canada,Republic of Korea,Japan,Bermuda,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Philippines,Morocco,Niger,Belize,Bulgaria,Afghanistan,Iran (Islamic Republic of),Zambia,Democratic Republic of the Congo,Sudan,Pakistan,Faroe Islands,Cuba,Turkey,Czechia,Argentina,Timor-Leste,Costa Rica,Georgia,India,Guadeloupe,Paraguay,Austria,Bahrain,Czechoslovakia,Ethiopia PDR,Congo,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Oman,Viet Nam,Panama,Ireland,Côte d'Ivoire,Nicaragua,Albania,Slovakia,Jamaica,Spain,Yemen,Italy,Polynesia,Montserrat,United Arab Emirates,Swaziland,Australia,Egypt,Lithuania,Ukraine,Finland,Netherlands,Mauritania,Angola,Nigeria,New Zealand,Republic of Moldova,Belgium-Luxembourg
2001,22590.0,185981.0,122132.0,102106.0,106416.0,15852.0,136841.0,213451.0,185007.0,113333.0,351857.0,80710.0,101824.0,92222.0,148495.0,133077.0,205090.0,154930.0,157143.0,129163.0,135370.0,78666.0,45507.0,320179.0,58050.0,107657.0,86222.0,195000.0,128584.0,401803.0,-1.0,65507.0,234553.0,87926.0,147018.0,190468.0,142075.0,157460.0,59661.0,132600.0,162963.0,257303.0,129412.0,77143.0,-1.0,347647.0,240917.0,107163.0,74736.0,161905.0,75184.0,412267.0,412565.0,375725.0,135718.0,146493.0,109794.0,24793.0,87995.0,232370.0,422433.0,142114.0,143742.0,111670.0,117702.0,139398.0,286946.0,215966.0,158221.0,402970.0,311444.0,191735.0,250499.0,-1.0,132895.0,155249.0,209884.0,374626.0,129032.0,91596.0,162270.0,136823.0,108716.0,185714.0,69589.0,120904.0,310218.0,131609.0,56778.0,114862.0,120831.0,108495.0,51674.0,-1.0,150000.0,114586.0,183821.0,146535.0,229878.0,20000.0,403828.0,253251.0,244472.0,318172.0,240000.0,163947.0,66667.0,176031.0,211724.0,124044.0,187740.0,100881.0,104951.0,123921.0,167857.0,199689.0,106668.0,46333.0,-1.0,164180.0,139624.0,260496.0,250000.0,208818.0,283768.0,24200.0,265155.0,115597.0,183627.0,-1.0,54257.0,300394.0,110000.0,-1.0,-1.0,88217.0,80000.0,237799.0,-1.0,144456.0,97253.0,170700.0,269245.0,326170.0,105317.0,206170.0,334266.0,-1.0,128571.0,148818.0,123397.0,144634.0,259926.0,120402.0,250910.0,87926.0,32895.0,224971.0,19907.0,325500.0,238739.0,102868.0,108079.0,244267.0,434106.0,51429.0,42552.0,28255.0,445871.0,90210.0,-1.0
2002,25047.0,229940.0,134922.0,113892.0,108747.0,20527.0,150398.0,212937.0,194038.0,120690.0,377550.0,82606.0,109018.0,104872.0,155903.0,129887.0,193763.0,140399.0,159091.0,126010.0,126773.0,78295.0,45306.0,343125.0,61120.0,108000.0,83133.0,195000.0,129719.0,405669.0,-1.0,50707.0,236227.0,89474.0,183723.0,233322.0,110000.0,258305.0,59621.0,158022.0,162832.0,257937.0,127500.0,75267.0,-1.0,327394.0,228648.0,107967.0,74626.0,158564.0,77488.0,471475.0,249500.0,391023.0,134206.0,129399.0,121145.0,24130.0,93282.0,208514.0,404527.0,239028.0,156377.0,143358.0,165678.0,148534.0,287905.0,234970.0,237869.0,440886.0,302130.0,212397.0,221222.0,-1.0,139270.0,131599.0,220116.0,423804.0,130435.0,77113.0,193231.0,150370.0,102782.0,181895.0,70000.0,120717.0,299182.0,133455.0,57170.0,121751.0,95152.0,101277.0,39452.0,-1.0,140800.0,122814.0,166370.0,158937.0,236013.0,20000.0,399066.0,275315.0,270001.0,334130.0,222222.0,170047.0,56000.0,178982.0,258304.0,125867.0,231985.0,100000.0,75119.0,120894.0,164286.0,226265.0,117155.0,46380.0,-1.0,163629.0,139764.0,257689.0,262626.0,235729.0,251347.0,23478.0,261716.0,113615.0,194173.0,-1.0,56020.0,303832.0,190000.0,-1.0,-1.0,89980.0,75000.0,237558.0,-1.0,143984.0,91998.0,165543.0,300782.0,309080.0,117585.0,225149.0,336759.0,-1.0,132558.0,153868.0,185857.0,148595.0,279460.0,119572.0,240997.0,89474.0,32830.0,202949.0,20000.0,351358.0,240382.0,154365.0,104374.0,261779.0,445686.0,51282.0,42754.0,28438.0,471209.0,72206.0,-1.0
2003,25299.0,250930.0,164350.0,59440.0,105823.0,20000.0,150605.0,196606.0,203425.0,150000.0,373117.0,82208.0,109246.0,93349.0,153206.0,123802.0,206710.0,139013.0,160000.0,138021.0,130916.0,66773.0,44444.0,299200.0,43400.0,106200.0,82084.0,195451.0,130804.0,410985.0,-1.0,93425.0,225732.0,88235.0,212037.0,157509.0,88625.0,129218.0,51036.0,182134.0,163207.0,251620.0,127332.0,98279.0,63371.0,257241.0,232293.0,100000.0,74408.0,158499.0,79764.0,425318.0,273469.0,337310.0,113708.0,162745.0,129604.0,23390.0,70863.0,201850.0,345177.0,201976.0,164360.0,135348.0,166577.0,152893.0,280648.0,217260.0,157200.0,408138.0,297747.0,195309.0,185869.0,-1.0,139045.0,143933.0,210187.0,403625.0,129032.0,96729.0,179316.0,150566.0,115737.0,176606.0,69625.0,130052.0,294205.0,137200.0,57126.0,121854.0,108085.0,81410.0,35061.0,-1.0,142857.0,157194.0,183625.0,169593.0,227674.0,26000.0,391191.0,292024.0,246501.0,332466.0,220000.0,170146.0,59259.0,189098.0,231911.0,126159.0,217772.0,100000.0,60759.0,151312.0,166667.0,243033.0,140000.0,46330.0,-1.0,168028.0,139901.0,239710.0,271795.0,189681.0,279269.0,21743.0,253549.0,116563.0,173208.0,-1.0,64000.0,265287.0,180000.0,-1.0,-1.0,89310.0,80000.0,254312.0,-1.0,140036.0,74938.0,181102.0,322349.0,282295.0,106935.0,229295.0,343803.0,-1.0,131818.0,151301.0,152677.0,149111.0,263593.0,119616.0,217700.0,88235.0,33020.0,262741.0,20000.0,347438.0,246150.0,154402.0,116283.0,215122.0,407753.0,51326.0,45212.0,28851.0,457457.0,78698.0,-1.0
2004,25479.0,239940.0,195459.0,153997.0,113728.0,18849.0,157140.0,198412.0,213525.0,150000.0,383556.0,81863.0,114898.0,98595.0,163870.0,142143.0,207764.0,154959.0,161374.0,144313.0,120873.0,71086.0,45397.0,346081.0,64000.0,106154.0,80407.0,195000.0,130868.0,438152.0,-1.0,88327.0,255804.0,86625.0,203585.0,250988.0,160000.0,149835.0,56139.0,183006.0,163682.0,279430.0,127778.0,138521.0,61356.0,354899.0,260589.0,112884.0,74113.0,158395.0,81994.0,483955.0,272895.0,394976.0,148033.0,159905.0,141416.0,20285.0,103295.0,181467.0,441756.0,207118.0,158199.0,128507.0,166601.0,160683.0,309147.0,255504.0,159938.0,424781.0,298858.0,192104.0,253210.0,-1.0,134481.0,103416.0,185272.0,454162.0,110579.0,84401.0,196266.0,157113.0,114742.0,163954.0,69036.0,143224.0,350299.0,140892.0,56423.0,121901.0,108571.0,109872.0,31159.0,-1.0,143664.0,161509.0,179600.0,171793.0,288786.0,28117.0,397415.0,304861.0,255597.0,330734.0,250000.0,162581.0,60000.0,185730.0,244703.0,127536.0,241650.0,104545.0,136981.0,186855.0,176471.0,242162.0,130978.0,46331.0,-1.0,176673.0,140035.0,263995.0,268156.0,239561.0,288717.0,19024.0,244357.0,113481.0,188091.0,-1.0,63290.0,316117.0,180000.0,-1.0,-1.0,88542.0,80000.0,242399.0,-1.0,166540.0,71587.0,172745.0,365455.0,276786.0,107353.0,224732.0,415188.0,-1.0,133333.0,149346.0,157637.0,156346.0,271599.0,117343.0,251485.0,86625.0,33509.0,262593.0,20029.0,362787.0,244443.0,128802.0,133386.0,226886.0,456832.0,51790.0,20150.0,29512.0,451264.0,91920.0,-1.0
2005,25483.0,238861.0,177299.0,144638.0,129422.0,20000.0,145222.0,206237.0,220095.0,150000.0,368966.0,51672.0,118458.0,72801.0,164014.0,144771.0,184232.0,123604.0,162462.0,148805.0,90371.0,73370.0,45000.0,333534.0,79311.0,110933.0,96891.0,157629.0,131683.0,437303.0,-1.0,84801.0,268402.0,88501.0,216267.0,229486.0,184000.0,136536.0,58561.0,196227.0,164104.0,231107.0,130000.0,91444.0,63391.0,353927.0,243565.0,116963.0,77778.0,158241.0,84159.0,428135.0,272895.0,387690.0,141622.0,189330.0,153215.0,18836.0,110905.0,149302.0,419798.0,238024.0,151954.0,145942.0,172894.0,137918.0,311070.0,259594.0,150370.0,435153.0,334022.0,200600.0,258776.0,-1.0,150137.0,150277.0,213306.0,422227.0,113065.0,200000.0,176293.0,145188.0,121412.0,194956.0,68023.0,151076.0,317911.0,125000.0,56699.0,124584.0,108947.0,115619.0,25900.0,-1.0,143739.0,164498.0,220766.0,185541.0,221220.0,27291.0,394100.0,283767.0,273226.0,316341.0,234286.0,158431.0,58333.0,183026.0,246365.0,127633.0,238090.0,102308.0,111720.0,156448.0,150000.0,254693.0,144245.0,46329.0,-1.0,180795.0,140165.0,254222.0,265068.0,280835.0,283917.0,20000.0,243595.0,108613.0,188908.0,-1.0,62353.0,343985.0,50000.0,-1.0,-1.0,76786.0,94054.0,259662.0,-1.0,131035.0,69668.0,161908.0,354944.0,284211.0,105714.0,200517.0,346780.0,-1.0,134783.0,167061.0,157672.0,156141.0,269844.0,126936.0,250819.0,88501.0,34290.0,262593.0,20000.0,344117.0,250826.0,120987.0,128388.0,256990.0,434423.0,51163.0,23646.0,29846.0,453309.0,105440.0,-1.0
2006,26176.0,238887.0,191956.0,163810.0,135345.0,20000.0,128245.0,217677.0,223802.0,194444.0,372588.0,52381.0,130896.0,72801.0,169363.0,140859.0,198412.0,146586.0,163551.0,143848.0,133445.0,72258.0,46130.0,332653.0,78493.0,100457.0,91740.0,195440.0,132353.0,440949.0,-1.0,101716.0,247663.0,88167.0,220689.0,180760.0,200000.0,200382.0,58565.0,198508.0,164612.0,272042.0,130432.0,95728.0,61011.0,304376.0,242031.0,121146.0,80000.0,163636.0,86242.0,385452.0,272895.0,323649.0,148094.0,172693.0,149497.0,15272.0,100915.0,140625.0,365680.0,225000.0,159033.0,122151.0,168000.0,147683.0,276011.0,200000.0,154716.0,415887.0,309853.0,220155.0,249942.0,130448.0,153850.0,132608.0,238105.0,401909.0,69796.0,200000.0,150394.0,128190.0,130207.0,238984.0,69778.0,152815.0,276454.0,137500.0,55759.0,124533.0,104826.0,-1.0,27330.0,110181.0,142857.0,163418.0,222125.0,194141.0,220517.0,27712.0,352642.0,321821.0,263424.0,304273.0,225000.0,176444.0,55556.0,186698.0,297203.0,127451.0,263272.0,115357.0,131573.0,157758.0,150000.0,257472.0,140000.0,46329.0,-1.0,133447.0,140293.0,246406.0,278473.0,230525.0,285828.0,25000.0,235761.0,73991.0,185920.0,-1.0,64737.0,298641.0,130000.0,-1.0,-1.0,84314.0,103333.0,248610.0,-1.0,141860.0,69768.0,162963.0,303198.0,283737.0,105714.0,276678.0,332922.0,-1.0,138298.0,170745.0,143104.0,166966.0,288421.0,126951.0,246070.0,88167.0,35405.0,262593.0,20000.0,354317.0,250085.0,79083.0,133199.0,205607.0,400488.0,52746.0,52148.0,31504.0,427584.0,109462.0,-1.0
2007,26750.0,234599.0,211948.0,170730.0,145977.0,20000.0,146283.0,183427.0,240356.0,205882.0,383271.0,52000.0,126568.0,71914.0,160919.0,131087.0,204824.0,142566.0,164725.0,149768.0,151922.0,71199.0,45000.0,340067.0,24508.0,100167.0,77618.0,193333.0,133333.0,444336.0,-1.0,99887.0,245118.0,92308.0,189927.0,228469.0,182584.0,200000.0,59881.0,218368.0,166071.0,229386.0,131818.0,101211.0,59380.0,364002.0,235025.0,125375.0,73736.0,165217.0,96380.0,469491.0,276471.0,417233.0,145197.0,149353.0,154570.0,14214.0,93783.0,120000.0,423470.0,202086.0,166986.0,159330.0,168004.0,154324.0,276629.0,256020.0,158947.0,401926.0,309557.0,152389.0,221693.0,104916.0,155794.0,171977.0,251918.0,454397.0,127855.0,200000.0,214617.0,146243.0,128992.0,240551.0,69892.0,157503.0,318469.0,140000.0,53667.0,126342.0,101832.0,-1.0,26587.0,91336.0,143512.0,184719.0,216325.0,212113.0,218481.0,30000.0,385647.0,314574.0,281277.0,340000.0,244444.0,179580.0,60122.0,185657.0,247218.0,149259.0,247975.0,137283.0,75873.0,133197.0,150400.0,270144.0,131818.0,46331.0,-1.0,193516.0,140000.0,147098.0,278418.0,257150.0,286765.0,25000.0,235305.0,108113.0,164101.0,-1.0,65000.0,294931.0,255556.0,-1.0,-1.0,84906.0,100000.0,270565.0,-1.0,136211.0,68022.0,181923.0,274908.0,284232.0,103333.0,218524.0,340991.0,-1.0,137500.0,188902.0,161893.0,164330.0,289238.0,128754.0,256304.0,92308.0,33333.0,262593.0,20156.0,355463.0,255717.0,109110.0,131439.0,256996.0,437884.0,53202.0,62138.0,24610.0,477612.0,56328.0,-1.0
2008,26273.0,228639.0,220735.0,170369.0,147742.0,18737.0,151821.0,199185.0,253729.0,240000.0,387316.0,54054.0,131100.0,79723.0,166719.0,140996.0,253134.0,149194.0,165598.0,165373.0,146009.0,70655.0,44545.0,340000.0,8406.0,104294.0,91329.0,193333.0,140000.0,444373.0,-1.0,109652.0,258180.0,91609.0,236393.0,226607.0,175562.0,113000.0,59912.0,237053.0,166379.0,278679.0,130435.0,95006.0,67709.0,322869.0,249332.0,129594.0,73101.0,158874.0,84400.0,460711.0,276471.0,427745.0,145282.0,169299.0,156429.0,13357.0,106066.0,140000.0,437606.0,271429.0,176013.0,178148.0,164925.0,145656.0,317175.0,256020.0,157047.0,416597.0,326629.0,172591.0,269012.0,131181.0,144354.0,142273.0,229444.0,417335.0,131969.0,214815.0,190607.0,151778.0,137560.0,239915.0,69072.0,150459.0,360199.0,265556.0,54067.0,129138.0,84137.0,-1.0,26367.0,103921.0,147241.0,189096.0,210654.0,234288.0,218555.0,26394.0,416339.0,312066.0,294349.0,323086.0,242391.0,105689.0,60050.0,191154.0,225049.0,151753.0,244675.0,177412.0,129104.0,163091.0,140000.0,265194.0,101051.0,46330.0,-1.0,164550.0,140746.0,200327.0,283909.0,258346.0,279412.0,21390.0,245822.0,80921.0,192973.0,-1.0,69634.0,331993.0,210000.0,-1.0,-1.0,85455.0,100000.0,277258.0,-1.0,140485.0,61416.0,210827.0,239238.0,326471.0,105556.0,257074.0,309917.0,-1.0,137500.0,193878.0,171883.0,164849.0,262166.0,114709.0,227242.0,91609.0,39523.0,262593.0,20214.0,366642.0,259390.0,148017.0,138728.0,261221.0,455741.0,53679.0,85085.0,42015.0,459091.0,86741.0,-1.0
2009,27711.0,231070.0,186040.0,193036.0,147580.0,16479.0,144028.0,202435.0,248299.0,240000.0,391917.0,43997.0,133263.0,82015.0,165123.0,149105.0,253134.0,144321.0,166522.0,133367.0,161923.0,69077.0,47470.0,339378.0,12000.0,99200.0,102216.0,194458.0,145000.0,464446.0,-1.0,111801.0,263584.0,92857.0,250764.0,247725.0,133427.0,200000.0,59915.0,231535.0,159649.0,241836.0,125000.0,98644.0,89880.0,320438.0,251423.0,133748.0,72460.0,163478.0,83333.0,447083.0,282501.0,465002.0,149034.0,161006.0,149950.0,12606.0,112701.0,120000.0,440557.0,143843.0,183793.0,175133.0,166667.0,152168.0,318212.0,224868.0,159993.0,444167.0,335033.0,205101.0,251082.0,150946.0,161809.0,152752.0,231096.0,455262.0,130495.0,191199.0,191018.0,143990.0,142659.0,237913.0,68218.0,165948.0,331854.0,235849.0,52309.0,133353.0,117293.0,-1.0,28754.0,114915.0,146831.0,185496.0,219707.0,242755.0,252417.0,21519.0,415861.0,313126.0,276245.0,295909.0,241950.0,113307.0,60171.0,199672.0,226358.0,150758.0,195328.0,172504.0,134810.0,165508.0,140000.0,266738.0,172628.0,46330.0,-1.0,202848.0,141084.0,223237.0,308213.0,262209.0,285655.0,20447.0,250144.0,120444.0,188103.0,-1.0,50500.0,324947.0,166667.0,-1.0,-1.0,85000.0,110000.0,277374.0,-1.0,153812.0,58530.0,166654.0,312382.0,284100.0,104865.0,233370.0,280078.0,-1.0,134615.0,219780.0,185992.0,169416.0,318545.0,129331.0,248352.0,92857.0,42387.0,253571.0,20287.0,361747.0,264241.0,142167.0,139298.0,286098.0,463376.0,53965.0,86509.0,40000.0,478154.0,92813.0,-1.0
2010,28666.0,242348.0,213518.0,163115.0,147959.0,17177.0,156684.0,195130.0,258859.0,243125.0,383895.0,85134.0,135841.0,82829.0,159445.0,155110.0,252472.0,155462.0,167274.0,182299.0,160600.0,63169.0,48477.0,341126.0,15031.0,96444.0,118679.0,193880.0,143416.0,452767.0,-1.0,121584.0,251562.0,92643.0,270526.0,245353.0,175000.0,200000.0,58747.0,239308.0,165000.0,251662.0,121500.0,117374.0,59840.0,337769.0,260575.0,137778.0,71774.0,142240.0,89246.0,422676.0,276761.0,386978.0,135234.0,200915.0,144945.0,11650.0,104566.0,127919.0,399761.0,221698.0,172462.0,160797.0,166667.0,148837.0,301218.0,237822.0,159644.0,438841.0,368185.0,212986.0,217319.0,145740.0,142955.0,174562.0,203649.0,421566.0,121051.0,224279.0,178586.0,156643.0,100235.0,222891.0,116918.0,142016.0,317577.0,236013.0,56579.0,131588.0,128421.0,-1.0,30446.0,115730.0,147157.0,170146.0,232776.0,239448.0,252796.0,23798.0,352675.0,316055.0,247544.0,277576.0,241706.0,157177.0,59105.0,176211.0,192714.0,153366.0,283502.0,177212.0,123091.0,181957.0,120000.0,292161.0,162228.0,46331.0,-1.0,226823.0,141443.0,220851.0,323327.0,245461.0,292327.0,10986.0,249758.0,110531.0,199299.0,-1.0,131165.0,305703.0,153452.0,-1.0,-1.0,85145.0,92000.0,277578.0,-1.0,132960.0,87422.0,146252.0,301761.0,210880.0,120448.0,227645.0,344000.0,-1.0,134615.0,231111.0,114455.0,142411.0,293910.0,130942.0,249684.0,92643.0,45309.0,266357.0,20000.0,351334.0,259211.0,130301.0,132481.0,261548.0,435980.0,51163.0,87425.0,38456.0,495751.0,102114.0,-1.0
2011,31767.0,261432.0,209564.0,153960.0,151197.0,17125.0,162821.0,202335.0,262528.0,250723.0,386222.0,76593.0,137352.0,79894.0,159562.0,141647.0,266369.0,151653.0,167683.0,180931.0,159930.0,72402.0,50108.0,349231.0,17581.0,99706.0,128118.0,189247.0,143170.0,447140.0,-1.0,131139.0,254662.0,93011.0,292806.0,264231.0,139961.0,215517.0,58707.0,235049.0,164706.0,229141.0,126108.0,82519.0,56960.0,339536.0,248330.0,141628.0,71085.0,108245.0,90889.0,501412.0,270424.0,457778.0,132500.0,177610.0,143973.0,11574.0,111158.0,120511.0,457565.0,269886.0,173390.0,168013.0,166667.0,147094.0,319681.0,239130.0,162543.0,432192.0,307278.0,312460.0,285714.0,165223.0,167181.0,178361.0,213264.0,468991.0,119473.0,191690.0,204662.0,162777.0,148377.0,204721.0,156451.0,146421.0,309906.0,249231.0,57021.0,137379.0,126331.0,-1.0,21932.0,113747.0,147483.0,194426.0,236186.0,254138.0,196316.0,23673.0,389423.0,295863.0,232141.0,294691.0,241192.0,137820.0,59065.0,173115.0,282817.0,147563.0,297584.0,165100.0,110000.0,143395.0,100000.0,276470.0,155967.0,46046.0,-1.0,219196.0,141836.0,224847.0,322626.0,304473.0,289408.0,14752.0,224226.0,135594.0,227240.0,-1.0,152174.0,357127.0,168205.0,-1.0,-1.0,85592.0,180000.0,262734.0,-1.0,164154.0,77752.0,159629.0,367856.0,259100.0,137810.0,212716.0,342308.0,-1.0,168339.0,242211.0,209420.0,190236.0,307406.0,137003.0,249158.0,93011.0,48108.0,276766.0,19730.0,350887.0,264311.0,155889.0,168039.0,275943.0,460550.0,55442.0,81366.0,33083.0,492164.0,120058.0,-1.0
2012,31165.0,240768.0,208131.0,147848.0,151401.0,17072.0,167710.0,205260.0,274457.0,145778.0,408981.0,73320.0,135837.0,115213.0,165820.0,128731.0,199992.0,145923.0,171875.0,190627.0,172009.0,73892.0,52632.0,347611.0,14224.0,98176.0,141869.0,189474.0,143961.0,458242.0,-1.0,146207.0,249536.0,93440.0,304291.0,234061.0,192079.0,267857.0,58937.0,237444.0,164286.0,240527.0,126755.0,84679.0,68229.0,364216.0,253233.0,150000.0,65000.0,113755.0,91198.0,454233.0,268235.0,411034.0,155269.0,219891.0,146740.0,11818.0,81533.0,108970.0,447570.0,181041.0,181661.0,191099.0,-1.0,177890.0,325809.0,233333.0,161034.0,305570.0,397412.0,263269.0,218385.0,117901.0,165903.0,182175.0,233356.0,411129.0,120539.0,203389.0,243751.0,167685.0,134410.0,197659.0,207105.0,153378.0,343333.0,235714.0,53211.0,143316.0,113433.0,-1.0,18202.0,111073.0,147817.0,207151.0,242634.0,270940.0,295706.0,23547.0,421316.0,310155.0,243696.0,307882.0,244444.0,134713.0,59518.0,199696.0,180659.0,147690.0,279800.0,245833.0,122054.0,101502.0,109524.0,279398.0,157821.0,45813.0,166663.0,183405.0,142857.0,205385.0,278645.0,294943.0,290977.0,15864.0,252978.0,98054.0,217530.0,-1.0,120000.0,305237.0,174441.0,-1.0,-1.0,85435.0,120000.0,268098.0,-1.0,107623.0,83078.0,142073.0,234470.0,300000.0,146352.0,235466.0,257778.0,-1.0,169329.0,250538.0,185432.0,165440.0,304387.0,131451.0,254511.0,93440.0,52500.0,275303.0,21053.0,382592.0,268531.0,170776.0,161001.0,236522.0,451734.0,57143.0,69381.0,34081.0,485726.0,74849.0,-1.0
2013,62252.0,246091.0,193536.0,158785.0,150028.0,17020.0,170907.0,196853.0,277517.0,255169.0,409400.0,87000.0,136408.0,117611.0,160184.0,139459.0,208071.0,160417.0,165714.0,193790.0,175414.0,37952.0,61538.0,349659.0,12872.0,9412.0,136056.0,196667.0,135526.0,463577.0,-1.0,123601.0,247554.0,93979.0,303218.0,187950.0,120000.0,220818.0,58992.0,251396.0,173611.0,251702.0,126608.0,106007.0,75236.0,340979.0,256547.0,150000.0,60909.0,146035.0,92569.0,454642.0,267429.0,325935.0,153210.0,224434.0,151999.0,11818.0,104987.0,102709.0,398258.0,180629.0,185619.0,179674.0,-1.0,182243.0,337563.0,260759.0,165456.0,408993.0,338629.0,233767.0,232630.0,149004.0,181520.0,193558.0,236026.0,431560.0,120424.0,144262.0,210624.0,170879.0,144644.0,224073.0,191414.0,150014.0,292333.0,235294.0,56017.0,144125.0,125278.0,-1.0,15971.0,151129.0,148146.0,215290.0,256603.0,283099.0,426047.0,23421.0,415732.0,325123.0,265198.0,302133.0,244444.0,170599.0,59447.0,197853.0,227426.0,149204.0,363561.0,256815.0,230000.0,146080.0,131960.0,289954.0,161654.0,46024.0,166669.0,218059.0,145455.0,215948.0,315982.0,231179.0,292545.0,14454.0,235423.0,114517.0,227606.0,-1.0,147679.0,286303.0,175664.0,-1.0,-1.0,85333.0,122907.0,267752.0,-1.0,158462.0,73131.0,165370.0,303332.0,303030.0,135800.0,240975.0,383178.0,-1.0,170847.0,260110.0,183199.0,165914.0,301264.0,125064.0,252483.0,93979.0,55000.0,279234.0,21579.0,385434.0,266276.0,148606.0,159664.0,281312.0,422075.0,62857.0,63303.0,33999.0,484310.0,100704.0,-1.0
2014,74138.0,249984.0,203925.0,156011.0,150639.0,16967.0,169235.0,180603.0,279410.0,300435.0,418243.0,91651.0,136955.0,136847.0,176668.0,149372.0,244746.0,160626.0,166750.0,193845.0,172870.0,54952.0,58072.0,351682.0,11520.0,52043.0,134848.0,201279.0,117086.0,471507.0,-1.0,122294.0,249617.0,94518.0,299247.0,269011.0,138333.0,208713.0,59046.0,240199.0,169037.0,289753.0,126461.0,88962.0,70984.0,357683.0,260662.0,149968.0,68506.0,154379.0,93941.0,540003.0,675355.0,444229.0,153536.0,204308.0,132881.0,11363.0,87903.0,96984.0,474154.0,179414.0,200521.0,189000.0,-1.0,198482.0,345420.0,255304.0,167406.0,419220.0,354097.0,216752.0,270462.0,147799.0,184249.0,183281.0,236346.0,479779.0,120310.0,140655.0,277661.0,169203.0,149902.0,184290.0,197436.0,160790.0,312442.0,235714.0,54489.0,147779.0,122715.0,-1.0,13740.0,113883.0,148466.0,232366.0,267053.0,306934.0,262530.0,23295.0,431194.0,330296.0,275024.0,313665.0,240743.0,156264.0,59375.0,191971.0,234114.0,151423.0,307171.0,276043.0,118990.0,129986.0,136054.0,296763.0,165105.0,45999.0,170252.0,181506.0,143041.0,207586.0,324475.0,290726.0,294113.0,13453.0,222882.0,118791.0,229224.0,-1.0,150000.0,350748.0,176888.0,-1.0,-1.0,85232.0,127619.0,273385.0,-1.0,173659.0,126795.0,165558.0,319430.0,269610.0,140954.0,237142.0,403158.0,-1.0,169889.0,250000.0,196394.0,169498.0,334922.0,128690.0,260834.0,94518.0,53880.0,283165.0,21084.0,396970.0,268077.0,171612.0,176447.0,272864.0,456602.0,58465.0,63239.0,33917.0,486742.0,117805.0,-1.0
