,USSR,Cambodia,France,Australia & New Zealand,Australia,Pakistan,Slovakia,Thailand,Ethiopia,Kenya,Nigeria,Yemen,Romania,Lao People's Democratic Republic,Zambia,Botswana,Peru,South Africa,Togo,Tunisia,Equatorial Guinea,Albania,Brazil,Chad,Mozambique,Niger,Democratic People's Republic of Korea,El Salvador,Canada,Colombia,Spain,Central African Republic,Tajikistan,India,Jamaica,Ecuador,Swaziland,Indonesia,Poland,Argentina,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Sudan,Mali,"Saint Helena, Ascension and Tristan da Cunha",Hungary,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Paraguay,Cyprus,Guinea-Bissau,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,United States of America,Bhutan,Turkmenistan,Philippines,Iraq,Madagascar,United Republic of Tanzania,Burundi,Belgium,Nepal,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Estonia,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Somalia,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Viet Nam,Bosnia and Herzegovina,Russian Federation,Portugal,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Latvia,Guinea,Montserrat,Guadeloupe,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Myanmar,Ukraine
1992,,2095.0,41254.0,316300.0,312000.0,2841039.0,,210313.0,,86000.0,654000.0,14103.0,21600.0,8303.0,59614.0,942.0,86407.0,55200.0,80000.0,800.0,1800.0,1300.0,2165870.0,199447.0,94500.0,5000.0,33900.0,16930.0,30500.0,237529.0,76517.0,41182.0,285300.0,8532300.0,712.0,55260.0,20000.0,223479.0,5543.0,533200.0,640848.0,670.0,7142.0,11333.0,265959.0,366199.0,25.0,1763.0,308000.0,11433.0,21000.0,700.0,75300.0,4300.0,,249972.0,,387.0,4772.0,212000.0,136454.0,,171196.0,111200.0,3006.0,29000.0,7275500.0,437322.0,0.0,1754.0,0.0,21200.0,98836.0,2593.0,39654.0,,12.0,30865.0,1.0,4510000.0,85.0,567000.0,146621.0,5000.0,38984.0,475000.0,5896.0,,17000.0,,1536.0,610909.0,1548.0,44772.0,77600.0,174000.0,0.0,127262.0,-1.0,783.0,1671480.0,7278093.0,173011.0,800.0,,191136.0,6800.0,19469.0,1634.0,350.0,60000.0,231251.0,22000.0,58681.0,116.0,2593.0,16756.0,42.0,0.0,125000.0,-1.0,11000.0,300.0,,,143.0,233000.0,100.0,40340.0,41800.0,,379500.0,0.0,26250.0,130.0,-1.0,59751.0,7600.0,15031.0,24.0,0.0,0.0,190473.0,44.0,14025.0,181278.0,164679.0
1993,,2745.0,49481.0,290090.0,286000.0,2808716.0,1276.0,183635.0,266670.0,91783.0,363000.0,16640.0,5550.0,8381.0,76492.0,936.0,66748.0,42200.0,75000.0,900.0,1800.0,200.0,1257138.0,158400.0,86500.0,5000.0,35700.0,18456.0,27500.0,135384.0,32913.0,25454.0,275000.0,8269900.0,705.0,39670.0,16000.0,212321.0,4157.0,306380.0,570877.0,670.0,9218.0,11326.0,,385319.0,16.0,1791.0,346000.0,,19900.0,250.0,75500.0,4090.0,,203240.0,-1.0,165.0,4064.0,196475.0,113631.0,,141230.0,109600.0,3296.0,40000.0,5413200.0,235454.0,0.0,2000.0,0.0,4500.0,103130.0,3800.0,22940.0,,12.0,29331.0,1.0,5173000.0,84.0,579000.0,132269.0,25000.0,45393.0,516214.0,8469.0,,11106.0,7571.0,1402.0,512863.0,1121.0,43747.0,30100.0,121000.0,-1.0,152191.0,-1.0,400.0,1700300.0,5415559.0,119928.0,204.0,,149549.0,3093.0,19360.0,1650.0,0.0,60000.0,220888.0,20300.0,54191.0,119.0,2359.0,16010.0,43.0,0.0,96000.0,-1.0,15000.0,400.0,,,2188.0,224000.0,100.0,7110.0,35800.0,,309530.0,-1.0,17000.0,130.0,-1.0,41325.0,600.0,15214.0,25.0,-1.0,0.0,203607.0,28.0,7347.0,205354.0,133000.0
1994,,2000.0,49621.0,298500.0,294000.0,2656792.0,1193.0,177626.0,265797.0,77798.0,412000.0,12273.0,3525.0,7663.0,50661.0,930.0,97489.0,74252.0,95000.0,2000.0,1800.0,200.0,1361664.0,203470.0,86000.0,7000.0,36500.0,15413.0,32500.0,89685.0,43688.0,42778.0,283000.0,8862500.0,699.0,29270.0,13000.0,212759.0,8547.0,488398.0,583991.0,670.0,11107.0,12300.0,,316791.0,11.0,1818.0,371000.0,,18500.0,180.0,75600.0,4500.0,,271162.0,-1.0,400.0,2852.0,189411.0,245291.0,,185000.0,109500.0,4313.0,27780.0,5910370.0,381186.0,0.0,1700.0,0.0,9800.0,141251.0,4700.0,15731.0,,12.0,28009.0,0.0,5391400.0,89.0,559000.0,118391.0,22750.0,45988.0,378879.0,4233.0,,12180.0,11047.0,1467.0,601647.0,1120.0,33946.0,28300.0,114000.0,-1.0,186840.0,-1.0,300.0,1541700.0,5912419.0,198800.0,940.0,,122663.0,4300.0,19251.0,1650.0,0.0,60000.0,219481.0,26500.0,37993.0,121.0,2049.0,21494.0,43.0,0.0,83000.0,-1.0,15000.0,600.0,,,17700.0,214000.0,100.0,6163.0,30700.0,,169119.0,-1.0,18255.0,135.0,-1.0,54648.0,1500.0,15794.0,26.0,-1.0,0.0,219298.0,32.0,9136.0,152752.0,83000.0
1995,,1115.0,54020.0,250902.0,246000.0,3001111.0,1111.0,171025.0,269627.0,71000.0,432000.0,12860.0,3430.0,10110.0,35200.0,959.0,123879.0,61200.0,96355.0,2661.0,1800.0,300.0,1354112.0,207500.0,95500.0,12000.0,35000.0,8594.0,44000.0,101870.0,40519.0,43537.0,270000.0,10021300.0,692.0,32161.0,10000.0,200236.0,14087.0,684463.0,743007.0,550.0,11011.0,12200.0,,312377.0,6.0,1846.0,420000.0,,16750.0,200.0,74800.0,4902.0,,338224.0,-1.0,400.0,510.0,204300.0,352828.0,,272177.0,107400.0,3787.0,28250.0,5807190.0,332280.0,0.0,2800.0,0.0,13200.0,189009.0,4300.0,9380.0,,14.0,26750.0,1600.0,6478000.0,86.0,607000.0,121384.0,14750.0,47142.0,419000.0,6010.0,,12538.0,10626.0,1484.0,496163.0,3520.0,35015.0,53500.0,117000.0,-1.0,246839.0,-1.0,200.0,1494100.0,5809080.0,145418.0,847.0,,183995.0,3241.0,19143.0,1650.0,0.0,60000.0,222000.0,33200.0,76169.0,125.0,1890.0,24547.0,43.0,0.0,98000.0,-1.0,15000.0,1100.0,-1.0,,11000.0,210400.0,100.0,13280.0,35400.0,-1.0,209098.0,-1.0,28985.0,135.0,-1.0,52663.0,1400.0,15936.0,26.0,-1.0,0.0,204000.0,15.0,11848.0,215524.0,97800.0
1996,,1880.0,51764.0,308900.0,303900.0,3152014.0,1035.0,162447.0,268600.0,54436.0,452973.0,15731.0,5625.0,9595.0,66217.0,1006.0,137286.0,97200.0,108000.0,2980.0,1800.0,500.0,904238.0,270048.0,86500.0,9000.0,35500.0,12205.0,61000.0,126527.0,118647.0,59240.0,228000.0,10221000.0,686.0,32271.0,15000.0,198122.0,6009.0,973507.0,746225.0,550.0,11261.0,12350.0,,400987.0,6.0,1873.0,417000.0,,13900.0,200.0,74900.0,5000.0,,422365.0,-1.0,1031.0,1100.0,219500.0,380238.0,,320418.0,103100.0,3049.0,40600.0,5080820.0,306632.0,0.0,2500.0,0.0,5600.0,191110.0,3900.0,6170.0,,13.0,25674.0,5250.0,5125550.0,86.0,519000.0,133839.0,15750.0,49246.0,489000.0,4070.0,,14830.0,6836.0,1481.0,546273.0,950.0,50308.0,81600.0,120000.0,-1.0,358860.0,-1.0,139.0,1489300.0,5082481.0,200768.0,679.0,,247427.0,4100.0,19034.0,1000.0,0.0,60000.0,267120.0,31500.0,79573.0,128.0,1661.0,27800.0,43.0,0.0,79000.0,-1.0,15000.0,1700.0,,,17000.0,213441.0,100.0,8491.0,32100.0,,186772.0,-1.0,48300.0,135.0,-1.0,44762.0,1300.0,13834.0,27.0,-1.0,0.0,246650.0,10.0,13052.0,370015.0,55000.0
1997,,2135.0,55970.0,401814.0,396100.0,2962783.0,931.0,141077.0,270820.0,59138.0,423000.0,20242.0,3503.0,7689.0,44741.0,1000.0,91478.0,89677.0,181168.0,2000.0,1800.0,800.0,790318.0,386300.0,175836.0,7000.0,35700.0,10284.0,59000.0,82275.0,159150.0,64659.0,218646.0,9964000.0,680.0,29704.0,31000.0,198160.0,3944.0,892369.0,723323.0,550.0,11303.0,12500.0,,375432.0,6.0,1900.0,406000.0,,14036.0,237.0,75089.0,5714.0,,499650.0,-1.0,1107.0,900.0,250600.0,279371.0,,238358.0,102500.0,2506.0,49030.0,4827210.0,110697.0,0.0,2800.0,0.0,6100.0,172436.0,5500.0,2210.0,,13.0,24522.0,9100.0,5425000.0,87.0,580000.0,126063.0,32500.0,45279.0,489409.0,3457.0,,13343.0,2191.0,1459.0,615222.0,3000.0,53841.0,89200.0,130000.0,-1.0,375217.0,-1.0,323.0,1515400.0,4828701.0,276911.0,502.0,,289855.0,4956.0,18925.0,1000.0,0.0,60000.0,276028.0,25000.0,71184.0,132.0,1491.0,29010.0,43.0,0.0,72200.0,-1.0,15000.0,1700.0,,,19000.0,211804.0,103.0,6992.0,37900.0,,144980.0,-1.0,52370.0,140.0,-1.0,59146.0,1600.0,20383.0,28.0,-1.0,0.0,246650.0,5.0,14165.0,342030.0,34000.0
1998,,1206.0,53720.0,443700.0,438200.0,2925597.0,322.0,99121.0,269545.0,59200.0,481000.0,23259.0,3404.0,7725.0,44560.0,900.0,73743.0,96499.0,202473.0,1838.0,1800.0,880.0,1001121.0,296666.0,208298.0,6164.0,36500.0,12200.0,60500.0,65821.0,201820.0,56287.0,247347.0,10367800.0,674.0,22925.0,33000.0,197337.0,2443.0,882267.0,757366.0,550.0,10833.0,12684.0,,346384.0,0.0,1926.0,415000.0,,14012.0,157.0,72600.0,5500.0,,506482.0,-1.0,1030.0,780.0,274585.0,316944.0,,229362.0,114645.0,1556.0,57130.0,4693370.0,202000.0,0.0,2979.0,0.0,6200.0,172711.0,4600.0,3540.0,,9.0,23247.0,7600.0,4323550.0,87.0,580000.0,117596.0,52250.0,45216.0,240000.0,3417.0,,14585.0,4744.0,1456.0,496810.0,3000.0,48258.0,103700.0,175000.0,-1.0,377316.0,-1.0,84.0,1533600.0,4694827.0,334770.0,343.0,,176854.0,3864.0,18844.0,1500.0,0.0,60000.0,298081.0,31584.0,45577.0,136.0,1457.0,28880.0,43.0,0.0,75100.0,-1.0,15000.0,2500.0,,,16700.0,155522.0,105.0,7288.0,40300.0,,134262.0,-1.0,50330.0,140.0,-1.0,48369.0,2200.0,30327.0,28.0,-1.0,0.0,244313.0,2.0,10265.0,290548.0,28000.0
1999,,451.0,59926.0,571102.0,565100.0,2985925.0,189.0,84522.0,273953.0,65500.0,515000.0,24065.0,1565.0,4920.0,105623.0,950.0,78966.0,105200.0,153700.0,2000.0,1800.0,880.0,860304.0,317353.0,200420.0,10000.0,36500.0,9410.0,56500.0,69327.0,248062.0,56270.0,247800.0,9742500.0,668.0,26640.0,34500.0,194736.0,3179.0,644125.0,719830.0,550.0,12003.0,11250.0,,286634.0,1.0,1953.0,432000.0,,14054.0,167.0,74170.0,6002.0,,484381.0,-1.0,171.0,650.0,243836.0,210189.0,,216000.0,141300.0,535.0,45000.0,3940940.0,166204.0,0.0,3300.0,0.0,8800.0,181190.0,5000.0,1550.0,,11.0,19486.0,6100.0,5432900.0,87.0,548000.0,121712.0,52500.0,45305.0,237390.0,2979.0,,12939.0,7315.0,1463.0,426063.0,3109.0,21427.0,186800.0,250000.0,-1.0,370445.0,-1.0,115.0,1519400.0,3942346.0,211931.0,253.0,,134005.0,2974.0,18719.0,1000.0,0.0,60000.0,333584.0,34545.0,53658.0,139.0,1406.0,15895.0,43.0,1.0,76400.0,-1.0,15000.0,3500.0,,,15000.0,94382.0,107.0,7200.0,36200.0,,97700.0,-1.0,50000.0,140.0,-1.0,40289.0,2000.0,41200.0,28.0,-1.0,0.0,271371.0,0.0,8459.0,327938.0,23000.0
2000,,398.0,63141.0,470300.0,464300.0,2930606.0,117.0,93178.0,275500.0,62000.0,539000.0,26501.0,900.0,5224.0,54937.0,1100.0,89453.0,57376.0,141341.0,2000.0,1800.0,990.0,1001473.0,280000.0,114655.0,10000.0,37000.0,8810.0,46000.0,66213.0,110467.0,47597.0,238608.0,9593100.0,662.0,23581.0,28300.0,189289.0,4170.0,336214.0,655060.0,600.0,,11457.0,,233731.0,0.0,1979.0,412000.0,,14000.0,147.0,76078.0,6000.0,,229873.0,-1.0,58.0,691.0,270290.0,141826.0,,246000.0,151800.0,467.0,50000.0,4302650.0,194760.0,0.0,3266.0,0.0,8600.0,198748.0,5200.0,1950.0,,6.0,18945.0,4600.0,5282000.0,87.0,574500.0,115306.0,19750.0,52913.0,255880.0,3605.0,13561.0,15764.0,8484.0,1451.0,468484.0,3078.0,22265.0,-1.0,250000.0,-1.0,319318.0,-1.0,65.0,1446500.0,4304008.0,209113.0,73.0,,171393.0,2887.0,18612.0,1000.0,0.0,50000.0,373085.0,33764.0,40822.0,143.0,1358.0,11140.0,43.0,1.0,82000.0,-1.0,15000.0,3745.0,,-1.0,18000.0,101200.0,106.0,6606.0,33400.0,,130720.0,-1.0,90000.0,140.0,-1.0,24604.0,1600.0,53700.0,28.0,-1.0,0.0,291457.0,0.0,9386.0,360052.0,22800.0
2001,,388.0,75147.0,533363.0,527300.0,3119023.0,475.0,125594.0,292210.0,73000.0,543000.0,27278.0,900.0,4060.0,60000.0,881.0,68866.0,63080.0,150000.0,2000.0,1800.0,840.0,1085503.0,317353.0,249501.0,10000.0,37000.0,7602.0,49000.0,70155.0,92918.0,40160.0,257371.0,10162800.0,656.0,25661.0,9600.0,189522.0,5270.0,392294.0,685365.0,600.0,,3383.0,,315865.0,4.0,2004.0,403700.0,,13900.0,136.0,77993.0,6063.0,,534275.0,-1.0,68.0,1130.0,257063.0,145290.0,,199000.0,184100.0,500.0,35000.0,5132890.0,297865.0,0.0,3500.0,0.0,10200.0,199190.0,5755.0,2565.0,,6.0,18498.0,3100.0,5596000.0,87.0,515000.0,116072.0,40250.0,52651.0,466080.0,4850.0,17401.0,12424.0,6977.0,1448.0,477717.0,3040.0,31501.0,-1.0,250000.0,-1.0,356786.0,-1.0,101.0,1454000.0,5134352.0,345578.0,50.0,-1.0,169712.0,2902.0,18526.0,1000.0,0.0,50000.0,387769.0,37955.0,47777.0,146.0,1462.0,14620.0,43.0,2.0,80000.0,-1.0,15000.0,3500.0,,-1.0,17017.0,83345.0,105.0,6300.0,45200.0,,153000.0,-1.0,80000.0,140.0,-1.0,19254.0,1400.0,46200.0,28.0,-1.0,0.0,248478.0,0.0,14629.0,346652.0,25600.0
2002,,624.0,68624.0,415200.0,409000.0,2796021.0,535.0,63787.0,296338.0,61500.0,612000.0,27887.0,1400.0,3911.0,66000.0,814.0,72128.0,44556.0,160000.0,2000.0,1800.0,840.0,978298.0,280000.0,275726.0,10000.0,37500.0,8082.0,29150.0,61257.0,87018.0,16365.0,269197.0,8708300.0,650.0,23396.0,10700.0,183110.0,5170.0,168914.0,721737.0,650.0,,3374.0,,305731.0,4.0,2030.0,382500.0,,13200.0,126.0,77650.0,6200.0,,451282.0,-1.0,60.0,1200.0,199772.0,73844.0,,151000.0,167844.0,1217.0,19200.0,4521900.0,169671.0,0.0,3469.0,0.0,9300.0,211190.0,6196.0,1966.0,,6.0,18054.0,1600.0,5025000.0,88.0,510000.0,131753.0,54000.0,36416.0,438118.0,3658.0,16015.0,11799.0,5843.0,1444.0,456174.0,1995.0,35478.0,-1.0,180000.0,-1.0,413417.0,-1.0,107.0,1423000.0,4523329.0,412138.0,50.0,-1.0,144480.0,3241.0,17974.0,1050.0,0.0,50000.0,405107.0,40106.0,47223.0,148.0,1429.0,11710.0,43.0,1.0,68000.0,-1.0,15000.0,3800.0,,-1.0,18002.0,60961.0,105.0,6650.0,56200.0,,110154.0,-1.0,80000.0,140.0,-1.0,16334.0,2100.0,36200.0,29.0,-1.0,0.0,282678.0,0.0,6200.0,317624.0,26600.0
2003,,632.0,86434.0,230633.0,224500.0,2991618.0,435.0,56372.0,335232.0,70000.0,603000.0,28287.0,1601.0,2582.0,81000.0,690.0,67922.0,28477.0,185000.0,2000.0,1800.0,1000.0,947477.0,255000.0,184900.0,10000.0,37500.0,7754.0,28300.0,61422.0,95432.0,2625.0,284367.0,8617700.0,645.0,23200.0,3500.0,195132.0,2997.0,149910.0,637979.0,700.0,,3392.0,,235288.0,4.0,2033.0,374500.0,,13216.0,19.0,77866.0,6133.0,,518030.0,-1.0,300.0,1350.0,205360.0,95547.0,,140087.0,196500.0,1300.0,19200.0,5448100.0,186405.0,0.0,3556.0,0.0,8900.0,181190.0,6053.0,1891.0,,6.0,18056.0,500.0,4857660.0,88.0,480000.0,129071.0,24380.0,39236.0,387093.0,4500.0,20047.0,11969.0,5684.0,1449.0,427949.0,2216.0,46161.0,-1.0,220000.0,-1.0,375000.0,-1.0,109.0,1394700.0,5449575.0,443739.0,50.0,,158000.0,3049.0,17800.0,1100.0,0.0,30000.0,198299.0,40513.0,44169.0,152.0,1475.0,12890.0,43.0,1.0,72000.0,-1.0,15000.0,3800.0,,-1.0,15176.0,66754.0,105.0,6750.0,46600.0,,111180.0,-1.0,80000.0,140.0,-1.0,13731.0,1800.0,36200.0,28.0,-1.0,0.0,269730.0,0.0,3259.0,332432.0,28600.0
2004,,625.0,84436.0,204199.0,198100.0,3194418.0,171.0,59111.0,331701.0,76515.0,633000.0,17246.0,1401.0,3027.0,100000.0,641.0,89033.0,41402.0,200000.0,2000.0,1800.0,1060.0,1392410.0,300000.0,304832.0,10000.0,38000.0,9410.0,26600.0,83552.0,89832.0,3407.0,293601.0,9713000.0,641.0,28397.0,2800.0,141621.0,3526.0,259105.0,640420.0,700.0,,3441.0,,312087.0,4.0,2014.0,374161.0,,14700.0,21.0,80818.0,6099.0,,567060.0,-1.0,300.0,1100.0,234181.0,134052.0,,166673.0,219794.0,1348.0,25000.0,6003200.0,320000.0,0.0,3653.0,0.0,5800.0,129661.0,4685.0,1882.0,,6.0,16922.0,500.0,5284040.0,87.0,525000.0,136532.0,20000.0,40693.0,529257.0,7500.0,20407.0,11806.0,5365.0,1553.0,414764.0,1288.0,43557.0,-1.0,180000.0,-1.0,385000.0,-1.0,130.0,1458250.0,6004643.0,521466.0,50.0,,164220.0,3063.0,18450.0,1100.0,0.0,25500.0,334948.0,46259.0,63914.0,156.0,1443.0,14400.0,43.0,1.0,77081.0,-1.0,16000.0,3800.0,,-1.0,14360.0,77875.0,105.0,6900.0,45400.0,,126972.0,-1.0,80000.0,140.0,-1.0,23687.0,2600.0,36200.0,28.0,-1.0,0.0,257564.0,0.0,2374.0,348729.0,34200.0
2005,,704.0,82644.0,327121.0,320900.0,3104820.0,287.0,62911.0,337200.0,71000.0,660000.0,17609.0,2320.0,2680.0,129667.0,599.0,93380.0,27700.0,130000.0,2000.0,1800.0,1080.0,1520539.0,310000.0,259000.0,10400.0,38000.0,11304.0,35700.0,88167.0,86827.0,3410.0,288655.0,9578700.0,637.0,27863.0,5000.0,139950.0,6042.0,378906.0,546945.0,700.0,,3450.0,,287190.0,4.0,1990.0,364500.0,,14536.0,58.0,81650.0,6221.0,,552532.0,-1.0,374.0,1000.0,237768.0,159084.0,,159527.0,201100.0,1303.0,25000.0,5396700.0,225000.0,0.0,3823.0,0.0,4300.0,232190.0,4750.0,1870.0,,6.0,16504.0,400.0,5585770.0,88.0,600000.0,148025.0,27000.0,33827.0,586299.0,7200.0,19031.0,12200.0,4500.0,1990.0,424619.0,1550.0,38254.0,-1.0,110000.0,-1.0,310000.0,-1.0,163.0,1429330.0,5398041.0,621748.0,99.0,,199920.0,3284.0,19100.0,1100.0,0.0,30000.0,297150.0,45120.0,88985.0,82.0,1341.0,12520.0,43.0,1.0,72132.0,-1.0,16500.0,50.0,,-1.0,13541.0,112163.0,105.0,6952.0,43900.0,,115724.0,-1.0,110500.0,140.0,-1.0,33882.0,2100.0,36200.0,27.0,-1.0,0.0,285714.0,0.0,1239.0,311907.0,25600.0
2006,,649.0,76000.0,341700.0,335500.0,3076598.0,67.0,48060.0,362200.0,103362.0,679000.0,17845.0,2304.0,3160.0,100000.0,571.0,91927.0,23800.0,75000.0,2000.0,1800.0,1080.0,1194900.0,175000.0,356900.0,10700.0,38000.0,8699.0,54150.0,73464.0,62538.0,6510.0,257600.0,10070900.0,633.0,28453.0,900.0,144930.0,2669.0,308640.0,589765.0,700.0,,3450.0,,234750.0,4.0,1967.0,373872.0,,14564.0,17.0,82800.0,6200.0,,482474.0,-1.0,441.0,850.0,215640.0,144747.0,,116560.0,196400.0,1305.0,24000.0,6097300.0,245000.0,0.0,3872.0,0.0,2600.0,203190.0,4050.0,1796.0,,6.0,15727.0,700.0,5152640.0,90.0,600000.0,145022.0,22250.0,45610.0,239649.0,8000.0,15500.0,12034.0,2903.0,1944.0,433709.0,1950.0,43770.0,-1.0,91003.0,-1.0,196490.0,-1.0,207.0,1450220.0,6098568.0,569858.0,,,174167.0,3322.0,19147.0,1100.0,0.0,31950.0,269284.0,45741.0,62683.0,106.0,1268.0,13500.0,43.0,1.0,65807.0,-1.0,16500.0,50.0,,-1.0,12000.0,100391.0,105.0,7100.0,39500.0,,82244.0,-1.0,111000.0,140.0,-1.0,18691.0,900.0,36880.0,26.0,-1.0,0.0,299197.0,0.0,1012.0,330989.0,12300.0
2007,,661.0,76800.0,149800.0,143600.0,3055901.0,40.0,42577.0,360200.0,119125.0,435000.0,18504.0,1625.0,3815.0,74347.0,500.0,89578.0,16700.0,75000.0,2000.0,1800.0,950.0,1420593.0,180000.0,368000.0,12000.0,38000.0,6526.0,32100.0,71979.0,65248.0,14940.0,252300.0,10370000.0,629.0,28550.0,1800.0,165611.0,2136.0,397348.0,529908.0,700.0,,3450.0,,252453.0,3.0,1945.0,362981.0,,18489.0,17.0,83174.0,6200.0,,285927.0,-1.0,461.0,730.0,192790.0,134067.0,,124500.0,199900.0,1400.0,20000.0,6190000.0,110000.0,0.0,4000.0,0.0,400.0,168190.0,3600.0,2101.0,,6.0,15160.0,419.0,4244830.0,88.0,642700.0,143967.0,16500.0,43610.0,491882.0,5207.0,14297.0,11776.0,704.0,2265.0,457000.0,1850.0,43157.0,-1.0,100003.0,-1.0,234490.0,-1.0,136.0,1450700.0,6191208.0,378536.0,,,181250.0,3398.0,18958.0,1100.0,0.0,35000.0,352217.0,34758.0,61123.0,124.0,1208.0,11000.0,43.0,1.0,65476.0,-1.0,16500.0,5.0,,-1.0,11912.0,74738.0,105.0,7077.0,37600.0,,87221.0,-1.0,114800.0,140.0,-1.0,17568.0,400.0,37517.0,25.0,-1.0,0.0,309028.0,0.0,898.0,334172.0,13500.0
2008,,597.0,68504.0,68895.0,62700.0,2821387.0,0.0,41164.0,350450.0,87497.0,428000.0,19096.0,1848.0,3250.0,83658.0,513.0,70667.0,15121.0,50000.0,2000.0,1800.0,740.0,1356856.0,180000.0,408300.0,12000.0,39000.0,5949.0,23000.0,61759.0,52651.0,8551.0,237130.0,10330600.0,625.0,29568.0,1800.0,165314.0,2532.0,307723.0,494921.0,700.0,,3450.0,,141509.0,3.0,1925.0,250000.0,,18657.0,28.0,84392.0,6195.0,,200822.0,-1.0,458.0,520.0,176400.0,125296.0,,124432.0,174600.0,1556.0,15000.0,5978200.0,66256.0,0.0,3900.0,0.0,300.0,147190.0,2918.0,1807.0,,6.0,14667.0,301.0,3062980.0,88.0,570400.0,144766.0,7600.0,42570.0,619039.0,4607.0,11914.0,11665.0,162.0,2679.0,437947.0,2200.0,32515.0,-1.0,125003.0,-1.0,209803.0,-1.0,100.0,1427000.0,5979145.0,535325.0,,,97479.0,3489.0,18797.0,1400.0,1.0,35000.0,428696.0,32651.0,70276.0,143.0,945.0,5170.0,44.0,1.0,78155.0,-1.0,16500.0,0.0,,,11826.0,48249.0,114.0,7105.0,20900.0,,85830.0,-1.0,102300.0,160.0,-1.0,14095.0,500.0,38070.0,23.0,-1.0,0.0,134000.0,0.0,789.0,318761.0,7800.0
2009,,547.0,57048.0,170213.0,164000.0,3107065.0,118.0,41568.0,366274.0,69316.0,375585.0,19664.0,2507.0,3181.0,97144.0,400.0,40796.0,12719.0,42539.0,2000.0,1809.0,740.0,1095128.0,80000.0,409150.0,12500.0,40000.0,5895.0,24000.0,57882.0,58659.0,15075.0,168916.0,11241200.0,622.0,29889.0,1800.0,187122.0,2001.0,294191.0,419880.0,700.0,,3590.0,,129953.0,3.0,1906.0,230000.0,,18856.0,24.0,69259.0,6213.0,,192006.0,-1.0,455.0,500.0,163712.0,96047.0,,105370.0,137500.0,1576.0,15000.0,5112630.0,30000.0,0.0,3900.0,0.0,34.0,130215.0,3059.0,1664.0,,6.0,14159.0,403.0,3046790.0,88.0,607000.0,142310.0,13269.0,37739.0,573124.0,4161.0,11277.0,11778.0,153.0,1796.0,433417.0,1975.0,22743.0,-1.0,70002.0,-1.0,150225.0,-1.0,70.0,1348938.0,5113573.0,406278.0,,,129167.0,3597.0,18565.0,1500.0,1.0,33000.0,328955.0,16902.0,84332.0,162.0,943.0,3930.0,44.0,1.0,64785.0,-1.0,17000.0,0.0,,,11376.0,20643.0,125.0,7249.0,22192.0,,81587.0,-1.0,118900.0,180.0,-1.0,13863.0,50.0,35255.0,22.0,-1.0,0.0,140000.0,0.0,616.0,312613.0,3800.0
2010,,780.0,56181.0,214512.0,208300.0,2690250.0,161.0,40540.0,397860.0,53906.0,399570.0,19964.0,3603.0,2805.0,85073.0,430.0,28123.0,11931.0,60314.0,1947.0,1800.0,740.0,1105331.0,150000.0,139000.0,3500.0,39000.0,5946.0,24000.0,62419.0,63226.0,21150.0,162428.0,11996630.0,613.0,31338.0,2950.0,181914.0,649.0,445362.0,480459.0,700.0,,3778.0,,165724.0,3.0,1888.0,250000.0,,18553.0,28.0,71000.0,6212.0,,252894.0,-1.0,463.0,283.0,172414.0,138392.0,,91019.0,134000.0,1528.0,7000.0,4982559.0,13727.0,0.0,4000.0,0.0,13.0,145245.0,2896.0,1685.0,,6.0,13563.0,544.0,4329660.0,104.0,550000.0,142204.0,20571.0,35815.0,481115.0,2996.0,11000.0,13224.0,13.0,1883.0,434692.0,296.0,27586.0,0.0,80002.0,-1.0,137086.0,-1.0,51.0,1344291.0,4983450.0,462807.0,,,38640.0,3723.0,18303.0,1550.0,1.0,33000.0,202941.0,26492.0,47789.0,200.0,891.0,3900.0,45.0,1.0,59191.0,-1.0,17000.0,0.0,,,10935.0,30175.0,135.0,7364.0,24599.0,,60549.0,-1.0,121000.0,171.0,-1.0,13561.0,11.0,40000.0,20.0,-1.0,0.0,187000.0,0.0,646.0,362496.0,3043.0
