,USSR,France,Bahrain,Fiji,Australia,Panama,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Guyana,United States of America,Romania,Serbia,Zambia,Nigeria,Botswana,Somalia,Mali,Tunisia,Albania,Brazil,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Tajikistan,Bahamas,Malta,Jamaica,Cabo Verde,Indonesia,Poland,Chad,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Republic of Korea,Egypt,New Zealand,Sudan,India,Congo,Lebanon,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Switzerland,Iran (Islamic Republic of),Kazakhstan,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,Bermuda,Bhutan,Turkmenistan,Philippines,Iraq,Libya,Yemen,United Republic of Tanzania,Belgium,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Qatar,Senegal,Germany,Uganda,Benin,Sweden,Montserrat,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Maldives,Belarus,Denmark,Argentina,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Oman,Viet Nam,Serbia and Montenegro,Bosnia and Herzegovina,Barbados,Russian Federation,Micronesia,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Brunei Darussalam,Latvia,Ukraine,Kuwait,South Africa,Guadeloupe,Ireland,Guam,Venezuela (Bolivarian Republic of),Mongolia,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
1990,2269000.0,238800.0,689.0,,192526.0,4831.0,712900.0,,53000.0,,20000.0,1400.0,2394100.0,225440.0,,29000.0,504719.0,1119.0,-1.0,36000.0,45000.0,31000.0,869067.0,5000.0,224439.0,192526.0,85000.0,,700.0,159990.0,135370.0,470095.0,1100800.0,,1700.0,3200.0,3178.0,1258.0,495183.0,567815.0,14269.0,1550000.0,60.0,17480.0,34316.0,,,,113861.0,147792.0,2096.0,407353.0,577000.0,-1.0,,3226200.0,400.0,60000.0,15262.0,95200.0,770643.0,239514.0,-1.0,1212742.0,,25204.0,5000000.0,5600.0,5500.0,61000.0,151050.0,-1.0,,18900.0,497400.0,64690.0,,-1.0,18058.0,57288.0,130.0,-1.0,,61470.0,118900.0,82200.0,70463.0,36527.0,,,,16145.0,147845.0,449200.0,2640.0,33936.0,212368.0,45000.0,7200.0,25573.0,27.0,,5030910.0,17646.0,,,44000.0,325898.0,25546.0,253530.0,5727.0,16063.0,3700.0,,16341.0,172974.0,30910.0,62220.0,1000.0,1317000.0,2.0,,28824.0,399276.0,193488.0,-1.0,11864.0,,241073.0,,2635.0,6800.0,8000.0,165000.0,,,799.0,,2.0,57200.0,38224.0,29814.0,160628.0,,,,10000.0,228189.0,75.0,6200.0,2.0,62876.0,-1.0,,76446.0,,-1.0
1991,2238000.0,239300.0,870.0,,222316.0,13959.0,702400.0,,55000.0,,21000.0,1639.0,2299800.0,218525.0,,30000.0,631038.0,829.0,-1.0,84000.0,80000.0,34000.0,887728.0,7000.0,169011.0,222316.0,90000.0,,700.0,184969.0,131210.0,295916.0,1019300.0,,1500.0,2600.0,1210.0,960.0,509013.0,669467.0,15949.0,1600000.0,80.0,17878.0,38459.0,,,,123000.0,156844.0,2392.0,529975.0,556000.0,-1.0,,3584700.0,410.0,64691.0,17167.0,80155.0,810026.0,278038.0,-1.0,1125048.0,,21890.0,5100000.0,5600.0,4300.0,41630.0,131648.0,-1.0,,19000.0,462485.0,62560.0,,-1.0,20841.0,62718.0,100.0,-1.0,,60345.0,43860.0,85000.0,58777.0,36493.0,,,,20393.0,143305.0,486500.0,2785.0,38002.0,155530.0,55000.0,7300.0,18694.0,42.0,,5136268.0,17645.0,,,45000.0,412831.0,37225.0,271260.0,5918.0,16500.0,3800.0,,21000.0,317544.0,36268.0,60248.0,2000.0,1307000.0,2.0,,30000.0,498450.0,206542.0,-1.0,13111.0,,250641.0,,2960.0,6500.0,8500.0,168000.0,,,726.0,,2.0,57200.0,45024.0,27975.0,173578.0,,,,5000.0,242658.0,80.0,7200.0,2.0,69788.0,-1.0,,69432.0,,-1.0
1992,,247900.0,1285.0,,220544.0,14478.0,809000.0,,56000.0,,47174.0,1644.0,2482600.0,339266.0,,25000.0,615076.0,826.0,-1.0,35000.0,80000.0,47000.0,895951.0,6500.0,172400.0,220544.0,82124.0,6855.0,650.0,168435.0,127510.0,200000.0,1020000.0,176100.0,1300.0,2400.0,4496.0,690.0,528311.0,539412.0,15883.0,1700000.0,116.0,16800.0,42500.0,703.0,,34210.0,141000.0,136434.0,2800.0,809788.0,606000.0,-1.0,,3490000.0,420.0,67437.0,21893.0,108000.0,674399.0,,-1.0,1305003.0,80000.0,22746.0,5400000.0,5700.0,4000.0,82340.0,149732.0,-1.0,12900.0,19400.0,568600.0,59432.0,,-1.0,13413.0,56432.0,80.0,-1.0,71000.0,56708.0,70000.0,86000.0,60759.0,36459.0,,,,22447.0,144040.0,481158.0,3884.0,31301.0,200993.0,60287.0,7400.0,16287.0,43.0,572600.0,5432087.0,18773.0,55000.0,50000.0,50000.0,351245.0,40000.0,224430.0,8735.0,17200.0,2500.0,160000.0,19000.0,250649.0,32087.0,65511.0,2500.0,1397000.0,2.0,44000.0,36774.0,588686.0,208815.0,-1.0,17498.0,25000.0,259022.0,54000.0,3240.0,6000.0,8600.0,170000.0,150000.0,20000.0,745.0,1200000.0,2.0,57200.0,41765.0,26750.0,171300.0,,26000.0,677473.0,5150.0,233944.0,28.0,4400.0,2.0,68825.0,1000.0,28717.0,103804.0,,-1.0
1993,,252000.0,1233.0,,167912.0,12961.0,853675.0,40881.0,57000.0,81000.0,51597.0,1638.0,2727000.0,344013.0,,28000.0,609031.0,845.0,-1.0,20000.0,90000.0,52000.0,928704.0,6086.0,149700.0,167912.0,75000.0,6885.0,650.0,138194.0,158740.0,220000.0,884500.0,157300.0,1000.0,2200.0,3877.0,1080.0,561267.0,723923.0,14000.0,1650000.0,120.0,15700.0,,931.0,,30854.0,141200.0,,2532.0,556032.0,742000.0,-1.0,,4010000.0,430.0,68000.0,24948.0,96448.0,662066.0,,-1.0,957404.0,70000.0,19140.0,6500000.0,5800.0,4800.0,72860.0,150820.0,-1.0,16000.0,19600.0,601800.0,56304.0,,64.0,8420.0,61917.0,50.0,-1.0,90000.0,61464.0,66724.0,105000.0,60920.0,36425.0,,,87858.0,25637.0,139880.0,430232.0,3446.0,45160.0,216522.0,70000.0,7500.0,22137.0,45.0,497100.0,6526030.0,17482.0,53416.0,37500.0,48000.0,326100.0,43053.0,249210.0,6241.0,17688.0,3000.0,82200.0,20000.0,251145.0,26030.0,77510.0,3000.0,1367000.0,5.0,54000.0,43854.0,441962.0,212300.0,-1.0,19770.0,38594.0,346366.0,50000.0,3637.0,5800.0,8800.0,175000.0,108252.0,22000.0,556.0,1000000.0,2.0,90000.0,44900.0,29000.0,178658.0,,30000.0,558000.0,5250.0,253916.0,24.0,4000.0,2.0,69407.0,1500.0,31081.0,52488.0,,-1.0
1994,,263700.0,1277.0,-1.0,213206.0,16834.0,911468.0,41832.0,59000.0,82000.0,44370.0,1407.0,2962500.0,310938.0,,27000.0,600071.0,837.0,-1.0,8500.0,92000.0,57000.0,1020035.0,6000.0,152200.0,213206.0,80000.0,5838.0,650.0,134052.0,130090.0,230000.0,1008550.0,158900.0,677.0,3034.0,7814.0,780.0,636864.0,590823.0,14261.0,1800000.0,103.0,13870.0,,669.0,-1.0,32222.0,137271.0,,2700.0,541179.0,481000.0,-1.0,,4040000.0,440.0,70789.0,21236.0,110300.0,667670.0,,-1.0,1112422.0,120000.0,23600.0,7600000.0,5600.0,4900.0,82950.0,187108.0,-1.0,15000.0,20000.0,611000.0,59432.0,,130.0,6500.0,61522.0,14.0,-1.0,100000.0,73635.0,70148.0,135000.0,56527.0,36391.0,,,77675.0,28334.0,144170.0,441240.0,2983.0,36850.0,216945.0,78991.0,9558.0,22100.0,47.0,486700.0,7629142.0,14731.0,63000.0,36000.0,50000.0,366700.0,68300.0,305005.0,7139.0,17000.0,3100.0,91200.0,19856.0,247909.0,29142.0,68118.0,3500.0,1109000.0,5.0,51000.0,43900.0,453396.0,247414.0,-1.0,42618.0,36000.0,256929.0,45000.0,5403.0,5520.0,8900.0,178000.0,121000.0,22100.0,726.0,857810.0,2.0,100000.0,51767.0,30000.0,160160.0,,28000.0,563000.0,5500.0,246899.0,24.0,4100.0,2.0,73520.0,1000.0,40896.0,80813.0,,-1.0
1995,,288963.0,1519.0,-1.0,200432.0,16534.0,1013071.0,47021.0,60000.0,86219.0,41640.0,1484.0,2965000.0,362969.0,,26000.0,537613.0,900.0,-1.0,49918.0,90000.0,40000.0,940537.0,7630.0,185700.0,200432.0,75000.0,6461.0,500.0,194832.0,175060.0,500000.0,977200.0,159400.0,680.0,2110.0,3710.0,840.0,592544.0,759680.0,14367.0,2850000.0,95.0,11808.0,,724.0,-1.0,38586.0,155518.0,,2500.0,974619.0,386345.0,-1.0,,4080000.0,450.0,76000.0,26067.0,143600.0,662173.0,,-1.0,1130473.0,70000.0,29510.0,8175000.0,5700.0,6500.0,78110.0,184727.0,-1.0,20000.0,25000.0,479139.0,62560.0,,175.0,7745.0,59616.0,50.0,-1.0,105000.0,88427.0,75000.0,164600.0,61848.0,36358.0,,,94444.0,16139.0,144000.0,441505.0,3708.0,31360.0,236432.0,84940.0,3028.0,24000.0,49.0,446000.0,8204895.0,17253.0,71517.0,45000.0,52000.0,405942.0,75000.0,350096.0,7500.0,15000.0,3000.0,105800.0,20000.0,314029.0,29895.0,102664.0,4000.0,1278000.0,3.0,50000.0,43900.0,455940.0,286374.0,-1.0,239122.0,40000.0,255000.0,40000.0,5974.0,6000.0,9000.0,180000.0,140000.0,21660.0,1180.0,881400.0,2.0,115800.0,46085.0,32000.0,173147.0,,25000.0,567600.0,4912.0,292393.0,22.0,5000.0,2.0,82991.0,1600.0,43010.0,180144.0,,-1.0
1996,,323777.0,1491.0,-1.0,244484.0,11462.0,1097600.0,46525.0,60768.0,84000.0,57501.0,2049.0,2908000.0,305610.0,,27000.0,550000.0,1000.0,-1.0,46767.0,83000.0,38000.0,897643.0,7920.0,183400.0,244484.0,79605.0,6188.0,500.0,180323.0,182810.0,750000.0,967200.0,128900.0,677.0,1200.0,4238.0,973.0,768560.0,645802.0,14473.0,1900000.0,93.0,9600.0,,737.0,-1.0,38650.0,160763.0,,2240.0,578574.0,447734.0,-1.0,,4180000.0,460.0,81097.0,26174.0,126449.0,702553.0,,-1.0,1199623.0,183000.0,29500.0,9600000.0,5800.0,7000.0,63305.0,236115.0,-1.0,18900.0,20000.0,623171.0,64446.0,,200.0,10691.0,70097.0,50.0,-1.0,87000.0,83322.0,85000.0,170000.0,66910.0,36324.0,,,100409.0,16369.0,138190.0,417982.0,3918.0,63785.0,279180.0,90890.0,7760.0,23541.0,50.0,408200.0,9643558.0,19365.0,37000.0,39155.0,56180.0,469600.0,27789.0,389580.0,8063.0,25000.0,3100.0,105700.0,22000.0,312881.0,43558.0,93738.0,4500.0,1262000.0,4.0,50000.0,45625.0,604627.0,302788.0,-1.0,207975.0,35000.0,284600.0,59365.0,6067.0,6000.0,9200.0,182000.0,129400.0,33500.0,1050.0,1058890.0,2.0,107900.0,46975.0,30981.0,189000.0,,20000.0,509700.0,6216.0,279012.0,22.0,6000.0,2.0,104244.0,1500.0,39421.0,52011.0,,23297.0
1997,,328045.0,1491.0,-1.0,196491.0,6372.0,1131030.0,54680.0,58673.0,86000.0,57444.0,3045.0,3119000.0,337015.0,,26000.0,567000.0,900.0,-1.0,45000.0,131000.0,43000.0,881134.0,8500.0,181100.0,196491.0,80277.0,6529.0,500.0,127893.0,165190.0,941279.0,932364.0,113700.0,301.0,6087.0,1110.0,1105.0,605736.0,610985.0,14580.0,2100000.0,99.0,13361.0,,837.0,-1.0,35536.0,185000.0,,3201.0,740187.0,396132.0,-1.0,,3200000.0,470.0,75782.0,24071.0,108134.0,815615.0,,-1.0,1157218.0,200066.0,35400.0,10000000.0,5900.0,6800.0,73940.0,289563.0,-1.0,19400.0,40000.0,574518.0,83794.0,,100.0,14200.0,92477.0,64.0,-1.0,56000.0,85383.0,98000.0,170000.0,69678.0,36290.0,,,83085.0,12908.0,141835.0,421005.0,4945.0,73000.0,226811.0,97257.0,8945.0,23500.0,51.0,390100.0,10040302.0,13699.0,51820.0,32000.0,56500.0,565600.0,17574.0,197722.0,8703.0,22867.0,2500.0,119361.0,15179.0,351729.0,40302.0,75270.0,5100.0,1257000.0,2.0,61300.0,45600.0,474536.0,315608.0,-1.0,210998.0,35000.0,335900.0,39731.0,5036.0,6000.0,12500.0,185000.0,137700.0,40200.0,480.0,1077110.0,2.0,104920.0,49240.0,33000.0,192366.0,,4300.0,447400.0,4275.0,315705.0,21.0,5600.0,2.0,136455.0,1000.0,43776.0,70466.0,,32830.0
1998,,330430.0,1463.0,,218895.0,6079.0,1076498.0,42189.0,56648.0,92000.0,60190.0,1538.0,3051840.0,365200.0,,25000.0,580000.0,800.0,-1.0,64583.0,143000.0,48000.0,838232.0,8500.0,224273.0,218895.0,80000.0,5737.0,400.0,149899.0,160600.0,806376.0,970190.0,107700.0,332.0,6275.0,2457.0,1036.0,599304.0,756310.0,14687.0,2270000.0,102.0,16000.0,,590.0,,35739.0,191000.0,,3736.0,872095.0,722672.0,-1.0,,5331900.0,480.0,48400.0,24108.0,104775.0,884837.0,,-1.0,1209850.0,244000.0,38400.0,10800000.0,5800.0,7500.0,55480.0,314941.0,-1.0,28400.0,41329.0,652399.0,97980.0,,110.0,20640.0,102129.0,62.0,-1.0,45700.0,86978.0,120000.0,175000.0,72364.0,36256.0,,,88172.0,13416.0,138430.0,422941.0,4100.0,81097.0,260069.0,112000.0,11005.0,23500.0,53.0,393300.0,10836913.0,17959.0,81770.0,36000.0,56800.0,565300.0,21462.0,219420.0,9163.0,25000.0,2300.0,114455.0,20000.0,392643.0,36913.0,80600.0,4800.0,1355000.0,1.0,60000.0,45600.0,797782.0,268085.0,-1.0,171000.0,36000.0,342000.0,62476.0,6727.0,5500.0,16000.0,190000.0,132400.0,42850.0,1050.0,1053560.0,2.0,100618.0,48360.0,33500.0,224739.0,,6200.0,451800.0,3758.0,350629.0,22.0,6200.0,2.0,222367.0,1500.0,51662.0,107100.0,,16699.0
1999,,349200.0,1440.0,,223989.0,6079.0,1138237.0,50070.0,53000.0,100000.0,59688.0,1819.0,3336700.0,401100.0,,26000.0,596000.0,900.0,-1.0,25690.0,127000.0,37000.0,988658.0,8500.0,225971.0,223989.0,82000.0,6796.0,400.0,149472.0,179560.0,560729.0,981350.0,124900.0,823.0,5052.0,1639.0,1375.0,938293.0,688332.0,14794.0,2500000.0,105.0,27871.0,,556.0,,38255.0,203407.0,,4000.0,935828.0,889797.0,-1.0,,4899500.0,490.0,64100.0,39433.0,91000.0,1226989.0,,-1.0,1676896.0,280000.0,38500.0,11700000.0,5900.0,7600.0,105380.0,366918.0,-1.0,23100.0,55842.0,754786.0,105020.0,,75.0,46040.0,134594.0,60.0,-1.0,48700.0,84967.0,151000.0,176800.0,67901.0,36222.0,,,99145.0,21513.0,131000.0,459799.0,3687.0,89550.0,262037.0,124000.0,11665.0,35300.0,54.0,438000.0,11726029.0,15641.0,69340.0,40485.0,57000.0,523410.0,27641.0,262646.0,9831.0,30000.0,2500.0,175568.0,25000.0,382454.0,26029.0,92550.0,1020.0,1205000.0,5.0,63500.0,45600.0,850000.0,278597.0,-1.0,95000.0,38000.0,391400.0,74965.0,9066.0,5300.0,25000.0,200000.0,120000.0,36562.0,410.0,1129810.0,2.0,120742.0,49165.0,31708.0,476191.0,,5503.0,437800.0,3676.0,397789.0,20.0,8300.0,2.0,199816.0,1300.0,55633.0,103877.0,,14018.0
2000,,464912.0,1526.0,,247067.0,5747.0,1647991.0,26262.0,54785.0,116081.0,57391.0,4524.0,3253190.0,296300.0,,27000.0,593008.0,950.0,11552.0,20291.0,133000.0,30000.0,1141810.0,2565.0,356184.0,247067.0,82642.0,6260.0,400.0,117393.0,189350.0,745604.0,959731.0,113000.0,695.0,5554.0,1219.0,2700.0,772880.0,720345.0,14902.0,2200000.0,110.0,,,490.0,,36336.0,212000.0,,6000.0,877514.0,762993.0,-1.0,,4721100.0,500.0,157600.0,31616.0,71917.0,905452.0,,-1.0,1343588.0,290300.0,39256.0,14070000.0,5800.0,7200.0,79060.0,383495.0,1000.0,20300.0,67046.0,821022.0,104780.0,,59.0,72859.0,95741.0,59.0,-1.0,60900.0,84216.0,139000.0,178000.0,74606.0,36188.0,28329.0,72.0,76402.0,15445.0,134000.0,439618.0,3700.0,79736.0,316680.0,137286.0,12000.0,39523.0,56.0,432200.0,14104696.0,21700.0,53661.0,31328.0,168000.0,348270.0,47263.0,282250.0,10547.0,20000.0,2400.0,147447.0,30000.0,315741.0,34696.0,110000.0,1030.0,1247000.0,77.0,66100.0,29107.0,545123.0,315599.0,3000.0,94651.0,31000.0,392700.0,88770.0,11134.0,5500.0,13932.0,210000.0,130931.0,21624.0,320.0,1338660.0,2.0,110000.0,49300.0,34000.0,475960.0,-1.0,8280.0,563000.0,6591.0,329000.0,21.0,8300.0,2.0,175228.0,1100.0,44838.0,67981.0,,25660.0
2001,,404567.0,1254.0,,221921.0,8573.0,1563285.0,33460.0,55146.0,120000.0,57090.0,2255.0,3068670.0,396527.0,,29000.0,617178.0,820.0,11580.0,30169.0,120000.0,32000.0,1050350.0,9000.0,271218.0,221921.0,84000.0,5430.0,300.0,174327.0,195498.0,412469.0,991520.0,129247.0,709.0,7281.0,788.0,2720.0,861150.0,659517.0,15011.0,2150000.0,115.0,,,1397.0,,30600.0,199000.0,,3700.0,1073708.0,628376.0,-1.0,,5252100.0,510.0,144200.0,41184.0,84489.0,1028700.0,,-1.0,1419296.0,348900.0,40127.0,15000000.0,5800.0,6900.0,68830.0,416037.0,2000.0,22700.0,67116.0,765340.0,105828.0,,60.0,91354.0,117092.0,58.0,-1.0,53000.0,82606.0,386000.0,180000.0,79147.0,36155.0,30680.0,75.0,84086.0,32913.0,127000.0,421101.0,920.0,91696.0,287277.0,147070.0,17094.0,30800.0,57.0,453000.0,15021572.0,16792.0,78972.0,32979.0,279000.0,533680.0,23492.0,290000.0,11316.0,25000.0,2685.0,149166.0,35000.0,428491.0,21572.0,89700.0,1030.0,1259000.0,60.0,70000.0,29100.0,579837.0,78469.0,4000.0,93257.0,31700.0,374900.0,115498.0,10950.0,5300.0,17360.0,222811.0,137015.0,28233.0,350.0,1352470.0,2.0,111440.0,49350.0,31482.0,592823.0,-1.0,7134.0,546600.0,4948.0,332421.0,21.0,8900.0,2.0,235999.0,1300.0,58055.0,35972.0,,19021.0
2002,,451238.0,1312.0,,282516.0,19504.0,1385017.0,29692.0,55000.0,140457.0,60536.0,651.0,3168050.0,340784.0,,29332.0,632741.0,700.0,7740.0,28498.0,120000.0,33000.0,1222120.0,16500.0,357600.0,282516.0,84126.0,5659.0,300.0,122330.0,168228.0,418987.0,1022102.0,139995.0,700.0,7405.0,1050.0,2730.0,766572.0,584917.0,15120.0,2050000.0,120.0,,,1026.0,,34560.0,217000.0,,4000.0,933095.0,754856.0,-1.0,,4209500.0,520.0,72623.0,42652.0,96880.0,1130664.0,,-1.0,1525000.0,309922.0,40835.0,16500000.0,5850.0,7100.0,66890.0,463075.0,3000.0,22700.0,70303.0,816700.0,93835.0,,60.0,91882.0,111197.0,58.0,-1.0,79000.0,96358.0,156000.0,180000.0,80432.0,36121.0,32180.0,70.0,63177.0,28404.0,150000.0,412510.0,4000.0,78266.0,292665.0,147000.0,14178.0,23200.0,59.0,479770.0,16544660.0,20258.0,58054.0,37319.0,499000.0,609650.0,33700.0,315000.0,15861.0,26944.0,2712.0,84400.0,40000.0,447846.0,44660.0,91690.0,818.0,1274000.0,50.0,73000.0,29100.0,645821.0,69292.0,5000.0,86388.0,30100.0,283400.0,119492.0,7117.0,5500.0,15646.0,223000.0,132635.0,34035.0,311.0,1402220.0,2.0,112345.0,49320.0,31090.0,647446.0,-1.0,14113.0,513500.0,7369.0,344053.0,20.0,8500.0,2.0,276687.0,1400.0,60371.0,38007.0,,27320.0
2003,,373993.0,1259.0,,228608.0,21819.0,1427480.0,26282.0,58000.0,175000.0,65761.0,1140.0,3327670.0,350400.0,,30000.0,658657.0,400.0,7740.0,24945.0,110000.0,51000.0,1229850.0,28000.0,359200.0,228608.0,86400.0,5619.0,300.0,93658.0,172388.0,566567.0,936827.0,152597.0,688.0,8082.0,602.0,2748.0,762795.0,678262.0,15229.0,1750000.0,140.0,,,1531.0,,30777.0,206000.0,,4000.0,745203.0,686345.0,-1.0,,6267600.0,521.0,62500.0,43491.0,97000.0,1141850.0,,-1.0,1573812.0,320022.0,41674.0,17500000.0,5900.0,6500.0,67820.0,472876.0,4000.0,28777.0,71990.0,808800.0,113399.0,,68.0,101700.0,103356.0,57.0,43.0,86700.0,93842.0,116000.0,180953.0,82025.0,36087.0,41125.0,185.0,43796.0,26386.0,153455.0,357069.0,1417.0,46800.0,271520.0,172762.0,17987.0,23200.0,60.0,525090.0,17536041.0,16767.0,32000.0,33521.0,939000.0,684220.0,28800.0,340000.0,16720.0,39515.0,2500.0,104005.0,45000.0,555110.0,36041.0,87090.0,1057.0,1172000.0,60.0,123510.0,53000.0,678248.0,37881.0,6000.0,91622.0,29200.0,373600.0,145348.0,4183.0,6000.0,17640.0,225000.0,97660.0,27006.0,338.0,1564730.0,2.0,113476.0,31131.0,30000.0,717561.0,-1.0,17490.0,521600.0,7605.0,360387.0,20.0,7529.0,2.0,276040.0,1800.0,40792.0,42274.0,,18673.0
2004,,445900.0,1149.0,,233354.0,19313.0,1449025.0,36921.0,58205.0,216689.0,68000.0,394.0,3767750.0,332827.0,,31000.0,1147090.0,598.0,8300.0,23128.0,85000.0,50000.0,1157562.0,35000.0,304000.0,233354.0,85134.0,7360.0,265.0,118765.0,190273.0,464981.0,1030449.0,180400.0,696.0,6011.0,402.0,2750.0,757399.0,865735.0,15339.0,2040000.0,150.0,,,2494.0,,34244.0,202524.0,,4100.0,947797.0,895491.0,-1.0,,7760600.0,551.0,52000.0,37051.0,116585.0,1240762.0,,-1.0,1626885.0,327293.0,42426.0,18000000.0,5900.0,6351.0,76970.0,515459.0,5000.0,33377.0,73718.0,1224700.0,53297.0,,70.0,145100.0,117678.0,56.0,324.0,85000.0,86741.0,115000.0,182000.0,154140.0,36087.0,41250.0,125.0,77146.0,33936.0,272230.0,403079.0,1556.0,40000.0,425858.0,188543.0,8254.0,23000.0,62.0,538980.0,18046822.0,23602.0,42336.0,42789.0,1207000.0,878540.0,49436.0,365000.0,17679.0,33265.0,2781.0,117070.0,50000.0,658215.0,46822.0,97255.0,419.0,1128000.0,9.0,156483.0,53014.0,699480.0,88500.0,7000.0,91530.0,26000.0,340900.0,163372.0,4682.0,6300.0,17600.0,231710.0,146122.0,34472.0,551.0,1673420.0,4.0,114871.0,31739.0,30224.0,778000.0,-1.0,19783.0,721700.0,9610.0,403202.0,17.0,8500.0,4.0,236293.0,1700.0,18200.0,44553.0,,26083.0
2005,,347666.0,1287.0,,256000.0,25354.0,1764800.0,27140.0,60000.0,229678.0,68000.0,362.0,3334070.0,363625.0,,29332.0,1182520.0,587.0,8500.0,34889.0,123000.0,52000.0,1137684.0,42000.0,322000.0,256000.0,87600.0,7212.0,431.0,92192.0,170061.0,477815.0,1006051.0,188000.0,707.0,5221.0,311.0,2875.0,732610.0,714070.0,15450.0,2070000.0,168.0,,,2168.0,,38465.0,186175.0,,6000.0,1023331.0,1302125.0,-1.0,,9432500.0,550.0,50900.0,46257.0,126800.0,1230888.0,,-1.0,1685450.0,345000.0,40149.0,19000000.0,6514.0,6975.0,109280.0,493258.0,6000.0,22286.0,79381.0,1082000.0,93835.0,,55.0,129428.0,102990.0,56.0,992.0,94000.0,82019.0,162000.0,182085.0,173112.0,29799.0,53020.0,58.0,61181.0,32587.0,589410.0,358926.0,2989.0,45000.0,364514.0,206096.0,14098.0,28614.0,64.0,546340.0,19054000.0,21054.0,52261.0,48787.0,1216000.0,716190.0,39598.0,380000.0,18587.0,27845.0,2600.0,109985.0,52000.0,685500.0,54000.0,100400.0,544.0,1087000.0,15.0,158520.0,53014.0,764775.0,57355.0,8000.0,72697.0,39000.0,413600.0,177414.0,5637.0,6500.0,5389.0,237823.0,133141.0,34336.0,347.0,1758740.0,5.0,115000.0,32341.0,27450.0,799700.0,-1.0,15904.0,751100.0,11860.0,387270.0,16.0,8273.0,5.0,265441.0,2500.0,23000.0,14300.0,,36204.0
2006,,203286.0,811.0,,221923.0,26142.0,2055700.0,26902.0,53000.0,175919.0,106500.0,787.0,3249880.0,390694.0,140318.0,27000.0,1175020.0,591.0,8000.0,34810.0,120000.0,61691.0,1345905.0,50000.0,330000.0,221923.0,86000.0,5390.0,341.0,94736.0,211326.0,274763.0,1099551.0,199000.0,720.0,8900.0,234.0,2850.0,794931.0,590195.0,15562.0,1765396.0,190.0,,,1994.0,,33853.0,171929.0,,6000.0,889619.0,1119890.0,-1.0,,10847000.0,544.0,45000.0,42955.0,105900.0,1238236.0,,-1.0,2038363.0,297780.0,42500.0,19550000.0,7349.0,6566.0,134370.0,576666.0,7000.0,11505.0,95372.0,942000.0,143359.0,,19.0,111990.0,99735.0,55.0,646.0,96000.0,75978.0,98000.0,182000.0,173892.0,33791.0,55200.0,35.0,45387.0,53392.0,768655.0,378212.0,2629.0,60000.0,337269.0,224825.0,21490.0,32800.0,67.0,591113.0,19598050.0,17677.0,54446.0,62234.0,1405000.0,881700.0,28722.0,385000.0,19044.0,27845.0,2875.0,107579.0,54000.0,703873.0,48050.0,87979.0,510.0,1161000.0,16.0,167290.0,55665.0,697542.0,38427.0,9000.0,58187.0,16000.0,358800.0,184168.0,4519.0,6732.0,4244.0,244366.0,,41520.0,444.0,1788750.0,6.0,117108.0,33283.0,28800.0,998600.0,-1.0,13566.0,868700.0,10700.0,403191.0,20.0,8600.0,6.0,254969.0,2652.0,21300.0,20272.0,3928.0,40798.0
