,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine
1989,56447700.0,1042400.0,1300.0,614.0,,1666860.0,2600.0,1300.0,815000.0,54.0,137000.0,13434043.0,,395920.0,0.0,8204893.0,1049200.0,5530059.0,255.0,119196.0,416131.0,2494.0,35480.0,,144286.0,166422.0,975000.0,181734.0,1000.0,1973200.0,516864.0,,410000.0,2062810.0,1562732.0,50384.0,2957080.0,2711360.0,580.0,2683666.0,72913.0,1097000.0,987260.0,54351.0,,214400.0,,551840.0,99645.0,44.0,,120.0,153390.0,2770460.0,974110.0,255035.0,50456.0,115041.0,4533883.0,1477.0,,655311.0,14.0,0.0,49000.0,,220800.0,1046.0,1117095.0,14224.0,1318566.0,1164640.0,,23020.0,2000.0,1050.0,,510000.0,109310.0,,641.0,,,,462900.0,2800.0,196200.0,730335.0,3.0,,4878600.0,336037.0,,4365736.0,4246540.0,84334.0,596500.0,1898544.0,13559.0,,60960.0,0.0,30373.0,1122498.0,267000.0,765371.0,107.0,1420000.0,5192782.0,921000.0,,,440.0,105055.0,500.0,503670.0,2944199.0,6181155.0,1084927.0,28.0,4243630.0,,3654.0,19000.0,4413917.0,213564.0,1297440.0,12670700.0,25000.0,635906.0,37279000.0,28329641.0,,37779700.0,42637.0,755171.0,64870.0,658816.0,78000.0,173195.0,3658900.0,,307829.0,3689359.0,965675.0,93772.0,194000.0,,,,1179745.0,1036.0,1477478.0,259300.0,1042192.0,,28429286.0,2880160.0,,5421058.0,2901700.0,32929.0,60500.0,244918.0,1642672.0,,13800.0,668883.0,142724.0,8.0,46401.0,1028084.0,3103610.0,218213.0,1791255.0,,272860.0,1800.0,509400.0,840.0,4195604.0,431871.0,600.0,8451151.0,274130.0,666.0,179290.0,1259580.0,39640.0,10.0,808000.0,,1012391.0,,
1990,55114717.0,1032700.0,1370.0,945.0,0.0,1621412.0,1915.0,1243.0,725000.0,54.0,115000.0,11884720.0,,411110.0,-1.0,7450374.0,1165000.0,5454431.0,260.0,134307.0,446201.0,2041.0,34124.0,,121145.0,146230.0,768000.0,203945.0,1400.0,1906900.0,450845.0,,290000.0,2240341.0,1546010.0,32818.0,2793401.0,2658127.0,500.0,2665802.0,75370.0,804000.0,937450.0,52430.0,,237943.0,,517527.0,107719.0,44.0,,110.0,159429.0,2192247.0,985820.0,299522.0,41780.0,113264.0,4515252.0,1500.0,,636023.0,15.0,-1.0,45000.0,,208037.0,1100.0,1037354.0,14796.0,1394181.0,1177629.0,,22847.0,2400.0,775.0,,508000.0,112109.0,,542.0,,,,563789.0,2900.0,203200.0,638199.0,6.0,,4592741.0,331246.0,,4239969.0,4105662.0,86258.0,628806.0,1743803.0,11615.0,,62004.0,0.0,36670.0,872563.0,204600.0,746945.0,127.0,1434406.0,6854773.0,910714.0,,,462.0,105395.0,500.0,495463.0,3158092.0,6250195.0,1037174.0,21.0,4352340.0,,4020.0,20000.0,3892954.0,196345.0,1369192.0,14132000.0,8000.0,416878.0,36592600.0,29202301.0,,36348000.0,49173.0,636942.0,57993.0,688188.0,75529.0,192655.0,3410935.0,,308442.0,3819729.0,1996525.0,84927.0,194000.0,,,,1156047.0,805.0,1426519.0,228774.0,1014000.0,,29310020.0,2505900.0,,3475900.0,2883328.0,48440.0,76000.0,210831.0,1519858.0,,14500.0,670211.0,137094.0,7.0,64853.0,1026217.0,3081025.0,213293.0,1644300.0,,274050.0,1880.0,431800.0,860.0,4161463.0,389042.0,700.0,9505756.0,297002.0,485.0,102850.0,1196025.0,41520.0,10.0,543596.0,,881899.0,,
1991,56350810.0,906000.0,1338.0,428.0,70.0,1551474.0,2256.0,1620.0,450000.0,47.0,70881.0,13650069.0,,429730.0,-1.0,6708058.0,1128500.0,5505209.0,265.0,117229.0,502950.0,2489.0,32655.0,,82700.0,132798.0,884000.0,192756.0,1700.0,1699800.0,469000.0,,345000.0,2023375.0,1719599.0,35238.0,2296996.0,2584700.0,435.0,2440313.0,86840.0,1081500.0,895847.0,43890.0,,252000.0,,499890.0,101041.0,,,120.0,151405.0,2707370.0,981940.0,263060.0,31986.0,111445.0,4106488.0,1528.0,,660827.0,16.0,-1.0,50000.0,,210740.0,800.0,1042837.0,14818.0,1437892.0,1688278.0,,20483.0,2200.0,980.0,,482163.0,110580.0,,570.0,,,,613228.0,3000.0,253222.0,726540.0,6.0,,4247418.0,338399.0,,4538011.0,4420782.0,84723.0,584100.0,1603360.0,12828.0,,59411.0,179.0,34176.0,717164.0,136500.0,553248.0,83.0,1487144.0,6570017.0,882519.0,,,97.0,96677.0,450.0,541550.0,2909100.0,6278851.0,1261798.0,30.0,3887260.0,,3484.0,20000.0,4062286.0,160490.0,1320831.0,15312000.0,8000.0,492710.0,37607197.0,30070504.0,,33427600.0,49388.0,833223.0,66361.0,735630.0,70177.0,111166.0,3873170.0,37.0,315647.0,3589621.0,1423875.0,59453.0,194000.0,,,,1072897.0,1243.0,1513714.0,214200.0,1048949.0,,30171545.0,2782600.0,,6343651.0,2850600.0,57487.0,80700.0,223969.0,1503763.0,,14000.0,652375.0,125669.0,4.0,65422.0,1076899.0,3470580.0,208833.0,1519200.0,,242340.0,1892.0,447600.0,800.0,4270657.0,433564.0,600.0,8685445.0,321587.0,301.0,140736.0,1232589.0,39841.0,10.0,538560.0,,1043258.0,,
1992,,826600.0,1347.0,460.0,70.0,1638844.0,2650.0,1683.0,407698.0,48.0,96509.0,13921466.0,,469770.0,-1.0,6346100.0,974075.0,5084080.0,330.0,99239.0,501760.0,2691.0,33975.0,393923.0,66300.0,130774.0,1004000.0,197490.0,1800.0,1907200.0,440700.0,80060.0,404749.0,2217505.0,1892662.0,42888.0,2331582.0,,430.0,2260865.0,67080.0,1123800.0,855060.0,60110.0,8312450.0,231232.0,204100.0,450523.0,101888.0,,105991.0,122.0,161389.0,2902758.0,1006650.0,188143.0,23620.0,107707.0,3915981.0,1549.0,568100.0,659528.0,16.0,-1.0,48000.0,97267.0,201870.0,796.0,1029423.0,15097.0,1410528.0,1681927.0,,17051.0,2600.0,1100.0,2485000.0,475000.0,104190.0,,450.0,140600.0,855048.0,35016450.0,539700.0,3034.0,275770.0,603394.0,6.0,,4600825.0,374162.0,,5017398.0,4918159.0,90500.0,559500.0,1426429.0,13741.0,,59166.0,189.0,32135.0,770126.0,77700.0,632785.0,85.0,1265940.0,7523553.0,869046.0,76050.0,,159.0,87867.0,300.0,568200.0,3629346.0,5916011.0,1283023.0,30.0,3764470.0,406170.0,3650.0,21000.0,4240261.0,136021.0,1357219.0,15142000.0,8200.0,371667.0,39219033.0,29512798.0,114781.0,34462600.0,52143.0,935000.0,54084.0,795860.0,80643.0,139417.0,4296668.0,38.0,304659.0,3482185.0,2147501.0,61033.0,194500.0,,,,1013514.0,1163.0,1491620.0,204707.0,1084000.0,416300.0,29614686.0,2819200.0,1721779.0,7878495.0,2784597.0,69725.0,78597.0,293915.0,1157129.0,323300.0,16000.0,591975.0,110444.0,8.0,58370.0,1087275.0,3936640.0,194600.0,1421604.0,190411.0,242480.0,1933.0,478000.0,700.0,4214739.0,436869.0,488.0,8922474.0,348209.0,275.0,110424.0,1289519.0,36581.0,10.0,536538.0,423807.0,1119774.0,,6210267.0
1993,,827200.0,1357.0,580.0,70.0,1572220.0,2900.0,1900.0,360000.0,48.0,92837.0,12400199.0,,441770.0,-1.0,7074200.0,968493.0,4357612.0,390.0,109040.0,507339.0,2180.0,33105.0,493937.0,50018.0,132213.0,1193000.0,365863.0,1822.0,1705600.0,441797.0,63852.0,390000.0,2673827.0,1780317.0,35455.0,2233052.0,,247.0,2159538.0,73991.0,1150000.0,805400.0,64100.0,9049300.0,151061.0,173435.0,448979.0,102785.0,,133700.0,120.0,185310.0,2793200.0,1041080.0,108627.0,19219.0,99521.0,3830612.0,1569.0,524500.0,672664.0,15.0,-1.0,42913.0,83530.0,198280.0,700.0,823000.0,13550.0,1395082.0,703542.0,439311.0,18693.0,2360.0,1500.0,2501852.0,557570.0,105220.0,,428.0,147797.0,897515.0,33898240.0,571937.0,3100.0,263257.0,551591.0,6.0,,4851146.0,371778.0,1574700.0,5142806.0,5033766.0,79715.0,693232.0,1385188.0,15509.0,3456700.0,65370.0,193.0,27155.0,735243.0,108888.0,652441.0,130.0,1248164.0,6916484.0,814790.0,74824.0,,105.0,89213.0,250.0,576250.0,2939534.0,6029301.0,1189428.0,30.0,,324912.0,3941.0,20000.0,4001696.0,144122.0,1430695.0,15845700.0,11500.0,484457.0,33744055.0,28222850.0,115966.0,32938600.0,62465.0,1018000.0,65300.0,768030.0,94819.0,146475.0,4101368.0,38.0,279855.0,3149380.0,2465136.0,61501.0,191000.0,,,833353.0,1212616.0,1674.0,1544829.0,201212.0,1162000.0,424000.0,28325635.0,2674801.0,1576007.0,5833740.0,2706765.0,27782.0,74667.0,251193.0,1648830.0,281300.0,17000.0,584065.0,101540.0,10.0,58068.0,1044330.0,3893135.0,209046.0,1273490.0,201554.0,272093.0,2043.0,496500.0,600.0,4318230.0,458775.0,443.0,8611286.0,373230.0,285.0,178530.0,,43050.0,10.0,520144.0,430054.0,999390.0,,7210000.0
1994,,858800.0,1406.0,647.0,50.0,1744500.0,2800.0,2021.0,983600.0,50.0,92787.0,14300250.0,,436940.0,-1.0,7192100.0,989199.0,4455492.0,350.0,103917.0,498104.0,2816.0,32612.0,445802.0,18145.0,110923.0,928000.0,487325.0,1900.0,1986800.0,435786.0,54391.0,407000.0,2719425.0,1896758.0,34176.0,1957008.0,,390.0,1842321.0,69566.0,1119800.0,897308.0,60200.0,7314400.0,121287.0,145000.0,426449.0,101684.0,,130000.0,130.0,165440.0,2162613.0,1051510.0,89207.0,18109.0,98602.0,3789446.0,1599.0,389300.0,665716.0,16.0,12598.0,37000.0,72380.0,191440.0,600.0,836782.0,14574.0,1207756.0,394176.0,418384.0,19096.0,2700.0,1507.0,2530519.0,577000.0,105920.0,,236.0,166002.0,929183.0,31599539.0,295400.0,3022.0,235476.0,600062.0,6.0,,5134622.0,402339.0,312215.0,4247005.0,4143088.0,78781.0,740507.0,1543750.0,13861.0,4640480.0,67029.0,205.0,28060.0,819302.0,247017.0,634281.0,169.0,1397510.0,6929182.0,855416.0,69528.0,,150.0,108792.0,174.0,586810.0,3109400.0,6073934.0,1520505.0,30.0,,285446.0,4224.0,20000.0,3562130.0,116479.0,1496769.0,16264000.0,11530.0,485467.0,37675311.0,28284560.0,116514.0,32222900.0,71032.0,980000.0,67500.0,659143.0,105388.0,243904.0,4141178.0,39.0,278150.0,3005925.0,1602340.0,66999.0,155000.0,,,850738.0,1187859.0,1181.0,1496426.0,190814.0,1235000.0,444900.0,28386244.0,2801916.0,1586629.0,9764200.0,3021000.0,52913.0,73400.0,186162.0,1882059.0,248390.0,18000.0,580542.0,84249.0,11.0,62020.0,1095141.0,3605225.0,346257.0,1233000.0,173000.0,243915.0,2222.0,534700.0,500.0,4271050.0,424837.0,399.0,9594045.0,378709.0,294.0,292972.0,,41581.0,11.0,516454.0,428728.0,982328.0,,7548700.0
1995,,877000.0,1376.0,710.0,41.0,1682976.0,2859.0,2200.0,572399.0,55.0,85918.0,14384545.0,,428855.0,-1.0,7153700.0,857507.0,4520083.0,360.0,94415.0,484874.0,2797.0,31066.0,479364.0,8723.0,100135.0,720000.0,336717.0,1800.0,1928600.0,402239.0,61200.0,393844.0,2391582.0,1667944.0,40485.0,2025049.0,,440.0,1877000.0,80632.0,1227100.0,837801.0,57220.0,4943400.0,118625.0,117200.0,408095.0,96175.0,,182000.0,127.0,185258.0,2284960.0,1082790.0,55679.0,14441.0,92681.0,3947935.0,1638.0,291450.0,665557.0,16.0,15075.0,45035.0,73150.0,194657.0,550.0,846400.0,14847.0,1318773.0,898240.0,411807.0,19048.0,2170.0,1432.0,2413382.0,572188.0,101643.0,,75.0,174452.0,770853.0,28852490.0,169247.0,3200.0,348435.0,637734.0,6.0,,3930489.0,421600.0,279688.0,5383234.0,5288819.0,81130.0,654224.0,1420017.0,17672.0,5699670.0,69326.0,210.0,29112.0,636239.0,136426.0,631641.0,185.0,1595753.0,7170138.0,849000.0,65395.0,,270.0,123181.0,174.0,562160.0,3651838.0,6164428.0,1487238.0,28.0,,265735.0,4556.0,23000.0,3521455.0,117924.0,1425964.0,16782000.0,13550.0,505153.0,33829410.0,29705000.0,109745.0,30950800.0,73128.0,995000.0,58300.0,585625.0,100100.0,87418.0,3957822.0,44.0,272320.0,2692437.0,1460300.0,69603.0,180000.0,,,753068.0,1143464.0,1271.0,1494888.0,198716.0,1232000.0,335000.0,29801175.0,2668261.0,1579738.0,7499900.0,2025005.0,84510.0,66600.0,253498.0,1800501.0,190280.0,18500.0,551760.0,83082.0,11.0,56138.0,1082714.0,3564530.0,319421.0,1323325.0,182800.0,306986.0,2420.0,556800.0,400.0,4323799.0,441917.0,354.0,9662001.0,392080.0,315.0,273338.0,,44062.0,11.0,507449.0,404711.0,951232.0,,7379300.0
1996,,966900.0,1375.0,812.0,41.0,1733744.0,2700.0,2165.0,555654.0,56.0,80805.0,12426284.0,,398510.0,-1.0,8304100.0,746977.0,4658753.0,330.0,105953.0,480272.0,2938.0,32127.0,482718.0,10146.0,96909.0,783485.0,289370.0,2000.0,1772100.0,427600.0,81924.0,375000.0,1687112.0,1639835.0,39534.0,1613101.0,,470.0,1784371.0,77618.0,1168880.0,881724.0,55240.0,4195336.0,137258.0,182900.0,404329.0,86815.0,,45000.0,127.0,195006.0,2495667.0,1093060.0,65680.0,18909.0,93172.0,4113097.0,1648.0,295000.0,695562.0,15.0,14924.0,46988.0,81183.0,203675.0,900.0,842000.0,14694.0,1353611.0,1384845.0,413292.0,13475.0,2111.0,1479.0,2242440.0,466836.0,95336.0,,90.0,176254.0,736026.0,25941900.0,752334.0,3021.0,340127.0,567617.0,6.0,,4194375.0,421838.0,300741.0,5759641.0,5653688.0,81910.0,788789.0,1478820.0,16533.0,6771880.0,68850.0,220.0,37380.0,802534.0,276477.0,601391.0,75.0,1532000.0,7146650.0,751494.0,65439.0,,450.0,131807.0,174.0,622975.0,3743570.0,6239381.0,1396169.0,30.0,,242297.0,4803.0,25000.0,3778175.0,122569.0,1524819.0,15945400.0,14070.0,561765.0,38330978.0,31191000.0,100635.0,31889000.0,62342.0,963072.0,58500.0,615777.0,124129.0,195302.0,4052597.0,44.0,275300.0,2735823.0,1719580.0,68396.0,170000.0,,,790272.0,1213074.0,1479.0,1570673.0,202517.0,1255000.0,239600.0,31277815.0,2661041.0,1679941.0,8269380.0,2766838.0,52919.0,65300.0,274441.0,2006584.0,157238.0,18000.0,605425.0,85293.0,9.0,58114.0,937676.0,3770735.0,324727.0,1381200.0,169870.0,331543.0,2540.0,615200.0,300.0,4511040.0,442744.0,300.0,10585855.0,413236.0,545.0,258174.0,,37534.0,12.0,493315.0,411235.0,822990.0,,5749900.0
1997,,992900.0,1372.0,662.0,41.0,1766104.0,2600.0,2000.0,631420.0,57.0,76288.0,13215153.0,,430553.0,-1.0,7767200.0,685635.0,4804848.0,300.0,110586.0,464420.0,2698.0,33347.0,605608.0,6863.0,99805.0,781654.0,253007.0,1800.0,1935400.0,418722.0,52974.0,418000.0,1678344.0,1704688.0,37324.0,1635086.0,,480.0,1645903.0,95225.0,1145229.0,924500.0,37770.0,3440716.0,188375.0,257305.0,396907.0,75021.0,,112000.0,127.0,191444.0,2559388.0,1089000.0,91400.0,17420.0,91378.0,4296981.0,1700.0,324700.0,770489.0,15.0,12993.0,34138.0,78100.0,241218.0,500.0,846200.0,18794.0,1356031.0,290230.0,437972.0,12470.0,1500.0,1711.0,2178593.0,426528.0,88277.0,,46.0,234184.0,791106.0,24332800.0,361170.0,3300.0,400096.0,609049.0,6.0,,4450907.0,690000.0,346194.0,5491847.0,5381262.0,59260.0,730639.0,1328922.0,18751.0,6652150.0,68955.0,225.0,38000.0,781454.0,158359.0,616612.0,60.0,1696472.0,6397277.0,760941.0,63371.0,,480.0,134000.0,200.0,620244.0,3355224.0,6344204.0,1605735.0,30.0,,275699.0,4514.0,26000.0,4076044.0,99834.0,1476013.0,16403000.0,14591.0,588056.0,37131880.0,30300954.0,101306.0,30810300.0,66040.0,893913.0,64600.0,617214.0,159888.0,182131.0,3907257.0,45.0,272820.0,2725875.0,1243600.0,72726.0,180000.0,,,868187.0,1048176.0,1643.0,1596094.0,210618.0,1269000.0,253920.0,30375975.0,2801180.0,1581849.0,9445000.0,2412199.0,51329.0,70800.0,258400.0,2115538.0,122940.0,15500.0,612864.0,86939.0,79.0,62777.0,1040016.0,4846390.0,353050.0,1477500.0,113829.0,285678.0,2750.0,662900.0,250.0,4527971.0,396145.0,303.0,9591515.0,435887.0,408.0,174449.0,,31758.0,12.0,467508.0,425651.0,839252.0,,7280800.0
1998,,1019800.0,1361.0,516.0,41.0,1689556.0,1983.0,2246.0,476440.0,58.0,69996.0,11318067.0,,404740.0,-1.0,7645600.0,523388.0,4623214.0,284.0,89863.0,528693.0,1922.0,34518.0,526548.0,7823.0,123751.0,860338.0,236485.0,700.0,1970200.0,414486.0,41709.0,389502.0,1786837.0,1676374.0,36995.0,1605214.0,,541.0,1993760.0,89813.0,1209740.0,884773.0,53290.0,2169899.0,189851.0,274931.0,341324.0,53863.0,,75000.0,127.0,184458.0,2972308.0,1098350.0,141400.0,13784.0,96279.0,4229178.0,1933.0,303916.0,804173.0,15.0,12816.0,39857.0,64200.0,202911.0,519.0,850166.0,13922.0,1395774.0,998240.0,431073.0,14937.0,1511.0,1700.0,2024041.0,426203.0,89032.0,,50.0,236491.0,752921.0,16082200.0,310420.0,3022.0,369942.0,537761.0,6.0,,3940621.0,699625.0,443609.0,5190363.0,5100500.0,43500.0,704846.0,1505606.0,16020.0,5481110.0,68103.0,202.0,46400.0,638183.0,60231.0,659124.0,50.0,1829000.0,7618081.0,775199.0,61405.0,,509.0,136640.0,190.0,403819.0,3833820.0,6212399.0,1806537.0,30.0,,286500.0,4632.0,27000.0,4038375.0,113507.0,1510857.0,16246000.0,15612.0,639433.0,36365928.0,31129700.0,96153.0,29405800.0,60997.0,987586.0,65626.0,673053.0,136056.0,107033.0,3899842.0,46.0,266660.0,2354208.0,1283650.0,62566.0,178500.0,,,771484.0,1027967.0,1649.0,1531700.0,210319.0,1297000.0,192517.0,31183563.0,2942586.0,1567676.0,9139840.0,2814340.0,35245.0,50800.0,207670.0,1614365.0,128691.0,16683.0,599842.0,90954.0,75.0,31894.0,1107719.0,4556550.0,274529.0,1372800.0,72087.0,292714.0,2834.0,649700.0,200.0,4529115.0,438494.0,600.0,10164861.0,460155.0,908.0,186445.0,,36160.0,13.0,446434.0,445095.0,856068.0,,6556100.0
1999,,1016300.0,1385.0,412.0,41.0,1821392.0,2141.0,2300.0,510400.0,59.0,68800.0,12372387.0,,369775.0,,7139000.0,610359.0,4123053.0,264.0,88675.0,472729.0,1744.0,31358.0,534575.0,8052.0,111868.0,864848.0,205259.0,709.0,1769300.0,398769.0,47036.0,430000.0,2136039.0,1684272.0,26343.0,1475558.0,,400.0,1601377.0,102450.0,1194631.0,877760.0,52340.0,2120740.0,206934.0,269497.0,347159.0,42041.0,,60000.0,128.0,192473.0,1833598.0,1098083.0,161200.0,14875.0,85795.0,4037088.0,1726.0,253100.0,820628.0,15.0,7391.0,59739.0,54884.0,180548.0,539.0,858784.0,14700.0,1462132.0,516220.0,438005.0,10195.0,1648.0,400.0,1877684.0,365914.0,88177.0,,41.0,254167.0,683940.0,17151800.0,517385.0,3400.0,368791.0,523250.0,6.0,,3858809.0,747623.0,391321.0,4353675.0,4265000.0,52170.0,677703.0,1324392.0,17596.0,6424390.0,62014.0,188.0,40730.0,731831.0,90873.0,538203.0,33.0,1653160.0,7459668.0,720569.0,60934.0,,571.0,145889.0,175.0,476512.0,3456357.0,6118335.0,1764361.0,31.0,,254900.0,4668.0,27000.0,3719969.0,103595.0,1551860.0,15838000.0,11133.0,647363.0,35327930.0,31478160.0,98739.0,29408400.0,72175.0,605221.0,80889.0,634020.0,118602.0,163432.0,3693539.0,46.0,276620.0,2642266.0,1289548.0,76298.0,174000.0,,,729696.0,1317036.0,1834.0,1565905.0,212420.0,1259000.0,126000.0,31520201.0,2919487.0,1458804.0,6986600.0,2471020.0,4793.0,37038.0,158500.0,1775276.0,162527.0,16900.0,572143.0,90687.0,71.0,54188.0,1051891.0,3941475.0,302640.0,1294100.0,85566.0,293676.0,3062.0,693700.0,150.0,4413585.0,478184.0,250.0,9396024.0,486172.0,1105.0,202304.0,,35730.0,13.0,426301.0,456327.0,804185.0,,6005700.0
2000,,1023200.0,1388.0,554.0,38.0,1738953.0,3100.0,2442.0,531773.0,61.0,66200.0,12528034.0,,353199.0,,7354700.0,626058.0,4350310.0,311.0,83330.0,438209.0,1540.0,30626.0,564233.0,6935.0,,914084.0,197148.0,1000.0,1810800.0,396401.0,51058.0,410000.0,1939837.0,1735049.0,27351.0,1379398.0,,260.0,1387084.0,120500.0,1191432.0,827357.0,45330.0,2118029.0,268248.0,260683.0,328300.0,36067.0,,55000.0,129.0,193478.0,2027532.0,1110656.0,187200.0,10216.0,38586.0,4046723.0,1722.0,248273.0,878001.0,15.0,9387.0,57404.0,50145.0,176342.0,542.0,886772.0,10850.0,1524507.0,230850.0,408180.0,10695.0,1680.0,375.0,1902021.0,247000.0,87090.0,,70.0,220893.0,613404.0,19631600.0,422754.0,2600.0,357947.0,769364.0,6.0,,4322413.0,751851.0,306993.0,5363320.0,5279990.0,62690.0,667303.0,1335827.0,16166.0,6114020.0,43570.0,169.0,49000.0,693742.0,160758.0,532249.0,21.0,1642985.0,7317900.0,644554.0,65212.0,,1270.0,151206.0,126.0,494726.0,3500000.0,6178532.0,1668451.0,30.0,,260454.0,5655.0,27000.0,3806498.0,92196.0,1543691.0,15991000.0,11098.0,718553.0,35822189.0,28648830.0,94919.0,30204400.0,87500.0,702212.0,82400.0,635480.0,126663.0,184551.0,3713792.0,47.0,262500.0,2510397.0,1190350.0,69473.0,180576.0,100200.0,17709.0,685380.0,1082499.0,1724.0,1594021.0,199321.0,1293000.0,119100.0,28684897.0,2621199.0,1389301.0,6353820.0,2535970.0,14892.0,23122.0,157728.0,1750984.0,130792.0,16000.0,558428.0,92179.0,68.0,55000.0,1067522.0,4556237.0,322700.0,1262200.0,140933.0,371406.0,3139.0,731983.0,115.0,4383270.0,481996.0,40.0,9347952.0,541296.0,1061.0,189569.0,,35548.0,14.0,422897.0,459111.0,801776.0,,7016800.0
2001,,1015600.0,1394.0,361.0,40.0,1912769.0,1600.0,2600.0,524690.0,62.0,65800.0,13269773.0,,391565.0,,7128200.0,638580.0,4151250.0,311.0,95270.0,411513.0,1726.0,30674.0,588479.0,9027.0,,1020518.0,234947.0,1150.0,1829300.0,387983.0,30745.0,388000.0,2148107.0,1872136.0,31627.0,1365597.0,,191.0,1669875.0,142083.0,1235410.0,775088.0,50570.0,2206094.0,295981.0,250244.0,284626.0,33527.0,,55000.0,129.0,194771.0,1762370.0,1112607.0,186500.0,7675.0,51595.0,4148529.0,1741.0,262700.0,855224.0,15.0,10858.0,67213.0,82951.0,188697.0,550.0,904022.0,8929.0,1534527.0,566000.0,389591.0,17102.0,1550.0,700.0,2038853.0,194000.0,87874.0,,54.0,235664.0,586005.0,20082500.0,252548.0,3000.0,436697.0,787615.0,7.0,,3442591.0,748354.0,312532.0,5906165.0,5810894.0,64380.0,676127.0,1328940.0,14445.0,6789520.0,51818.0,147.0,43870.0,656480.0,41277.0,563500.0,36.0,1536380.0,7851111.0,657230.0,66181.0,,1213.0,159824.0,100.0,494503.0,3285900.0,6193894.0,1992849.0,31.0,,214524.0,5568.0,22000.0,4152602.0,114064.0,1526798.0,14117000.0,21327.0,704417.0,34212134.0,29119000.0,90400.0,29640500.0,91973.0,772667.0,104900.0,636940.0,128615.0,231361.0,3747371.0,47.0,264510.0,2486666.0,1305771.0,58747.0,192000.0,105900.0,18236.0,707761.0,1066963.0,1615.0,1627303.0,199022.0,1323000.0,129900.0,29152527.0,3154118.0,1426187.0,8400060.0,2437675.0,21238.0,35200.0,236141.0,1554131.0,141943.0,16500.0,558547.0,103767.0,68.0,56764.0,1067698.0,4159358.0,275100.0,1378315.0,177153.0,361875.0,3366.0,731261.0,96.0,4364146.0,482177.0,35.0,10138159.0,559321.0,1348.0,180988.0,,31520.0,14.0,419650.0,482817.0,738611.0,,7362000.0
