,Bhutan,Côte d'Ivoire,Zambia,Australia,Sierra Leone,Argentina,Tunisia,Qatar,United Kingdom,Bosnia and Herzegovina,Austria,Sri Lanka,Swaziland,Jordan,Macedonia,Trinidad and Tobago,Yemen,Switzerland,Belarus,Panama,Niger,Mauritius,India,Fiji,Afghanistan,Morocco,Slovenia,Djibouti,Tanzania,Ghana,Mongolia,Maldives,Nepal,Congo,Nicaragua,Greece,Haiti,Ireland,Saudi Arabia,Burundi,Mozambique,Lebanon,Norway,Brazil,Saint Vincent and the Grenadines,Serbia,Sao Tome and Principe,South Korea,Honduras,Iceland,Tonga,Uganda,Cambodia,Madagascar,Solomon Islands,Ukraine,Mexico,Spain,Nigeria,Romania,Israel,Turkey,Namibia,Mauritania,Chile,Kuwait,Papua New Guinea,Gabon,Iraq,Rwanda,Venezuela,Liberia,Egypt,Chad,Uzbekistan,Lesotho,Zimbabwe,Sudan,Vietnam,China,"Congo, Democratic Republic of",Estonia,Italy,Bahrain,Uruguay,Cameroon,Cyprus,Sweden,Myanmar,Belgium,Guinea-Bissau,Thailand,Bulgaria,Hong Kong,Lithuania,Gambia,Togo,Denmark,Canada,Kenya,Finland,France,United States,Mali,Costa Rica,Kazakhstan,Syria,Suriname,Paraguay,Vanuatu,Senegal,Burkina Faso,Oman,Armenia,Slovakia,Dominican Republic,Libya,South Africa,Brunei Darussalam,Malaysia,Peru,Lao People's Democratic Republic,Albania,Portugal,Russian Federation,Eritrea,Angola,Philippines,Equatorial Guinea,Malawi,Benin,Central African Republic,The Netherlands,Ethiopia,Cape Verde,Montenegro,New Zealand,Iran,Germany,Guinea,Botswana,Japan,Moldova,Hungary,Azerbaijan,Colombia,Kyrgyzstan,Pakistan,Algeria,Latvia,Singapore,Bolivia,Croatia,Comoros,Poland,United Arab Emirates,Tajikistan,Georgia,Czech Republic,Bangladesh,Indonesia
40,1920.0,,,,,,,,,,,0.0020389400000000004,,0.01320713,,,,,,,,,,,,,,0.008154599057,,,,0.007342672999999998,,,,,,,,,,,0.02715397,,,,,,,,0.00858333,,,,,0.0212115,0.00847434,,,,,,,0.00447236,,,,,,,,,0.008759999999999999,,,,,,,,,,,,,,,0.02263695,0.007992014,,,,,,,,0.009197333,,,,0.012824859,,,,,,,,,,,,,,,,,,,,,,,0.0125204,,,,0.0139762,,,,,,,,,,,,,,0.01795063,,,,,,0.0010460100000000002,,0.016872289999999998,0.0044,,,0.00411038,,,0.01385509,,,,0.007731208000000001
41,1921.0,,,,,,,,,,,0.002206511,,0.01501057,,,,,,,,,,,,,,0.012692893629999999,,,,0.005511513000000001,,,,,,,,,,,0.03037803,,,,,,,,0.008241011,,,,,0.02343378,0.008197089999999999,,,,,,,0.00517039,,,,,,,,,0.011000000000000001,,,,,,,,,,,,,,,0.025637599999999997,0.0069334290000000005,,,,,,,,0.01470448,,,,0.01413214,,,,,,,,,,,,,,,,,,,,,,,0.01189,,,,0.012002700000000002,,,,,,,,,,,,,,0.01813656,,,,,,0.0012015,,0.01811865,0.0047,,,0.00472961,,,0.02176864,,,,0.009990091999999999
42,1922.0,,,,,,,,,,,0.002283202,,0.01367764,,,,,,,,,,,,,,0.012480300890000002,,,,0.005480725,,,,,,,,,,,0.0280298,,,,,,,,0.007431098,,,,,0.0240046,0.00587814,,,,,,,0.00497738,,,,,,,,,0.010759999999999999,,,,,,,,,,,,,,,0.03700185,0.005895502,,,,,,,,0.01312652,,,,0.01976333,,,,,,,,,,,,,,,,,,,,,,,0.0119,,,,0.011030100000000001,,,,,,,,,,,,,,0.02016545,,,,,,0.00140572,,0.01581867,0.0047,,,0.00496732,,,0.01560942,,,,0.01029596
43,1923.0,,,,,,,,,,,0.002461636,,0.01115184,,,,,,,,,,,,,,0.005781212121,,,,0.00587408,,,,,,,,,,,0.02811854,,,,,,,,0.007919228,,,,,0.02218445,0.00494207,,,,,,,0.005173390000000001,,,,,,,,,0.00954,,,,,,,,,,,,,,,0.02667462,0.0049278130000000005,,,,,,,,0.01277566,,,,0.01334065,,,,,,,,,,,,,,,,,,,,,,,0.00980625,,,,0.0105147,,,,,,,,,,,,,,0.021490099999999998,,,,,,0.01020485,,0.01944679,0.0055,,,0.00470682,,,0.0185899,,,,0.00806302
44,1924.0,,,,,,,,,,,0.00262403,,0.01081862,,,,,,,,,,,,,0.01572784,0.0106323282,,,,0.0051725700000000005,,,,,,,,,,,0.02729322,,,,,,,,0.008782675,,,,,0.02122802,0.00442234,,,,,0.00596786,,0.00593561,,,,,,,,,0.00965,,,,,,,,,,,,,,,0.01818049,0.00513321,,,,,,,,0.01038917,,,,0.01300853,0.004860000000000001,,,,,,,,,,,,,,,,,,,,,,0.007265000000000001,0.014591999999999999,,,0.00784715,,,,,,,,,,,,,0.0314664,0.01991193,,,,,,0.00945698,,0.01671389,0.0047,,,0.00455429,,,0.01696637,,,,0.008678034
45,1925.0,,,,,,,,,,,0.002169305,,0.00973437,,,,,,,,,,,,,0.014628724,0.0104621214,,,,0.00549362,,,,,,,,,,,0.02653576,,,,,,,,0.009964095,,,,,0.02130355,0.004165966,,,,,0.01588155,,0.00600939,,,,,,0.012256878999999998,,,0.01068,,,,,,,,,,,,,,,0.01377374,0.00557491,,,,,,,,0.010495299999999999,,,,0.01223038,0.0051,,,,,,,,,,,,,,,,,,,,,,0.00798546,0.0137816,,,0.00812807,,,,,,,,,,,,,,0.01970997,,,,,,0.00930841,,0.01937653,0.0048,,,0.00729147,,,0.01396551,,,,0.011903185
46,1926.0,,,,,,,,,,,0.002191412,,0.00950058,,,,,,,,,,,,,0.016394983999999998,0.01025324126,,,,0.00567623,,,,,,,,,,,0.02835958,,,,,,,,0.008748195,,,,,0.02156393,0.003860105,,,,,0.01888621,,0.00645161,,,,,,0.014352115,,,0.01404,,,,,,,,,,,,,,,0.01387575,0.00619651,,,,,,,,0.01151097,,,,0.01383086,0.00493,,,,,,,,,,,,,,,,,,,,,,0.007928699999999999,0.011289200000000001,,,0.0103415,,,,,,,,,,,,,,0.01703968,,,,,,0.009195100000000001,,0.01927611,0.0055,,0.018766245,0.00711281,,,0.01439644,,,,0.009533365
47,1927.0,,,,,,,,,,,0.002375149,,0.00914764,,,,,,,,,,,,,0.017352784,0.01047545051,,,,0.00572572,,,,,,,,,,,0.02690764,,,,,,,,0.007905,,,,,0.02074831,0.00376485,,0.00695122,,,0.01870396,,0.00479484,,,,,,0.012801638,,,0.01321,,,,,,,,0.00224537,,,,,,,0.01722765,0.00603817,,,,,,,,0.0112826,,,,0.01134977,0.00487,,,,,,,,0.02188064,,,,,,,,,,,,,,0.008034399999999999,0.0126336,,,0.00965636,,,,,,,,,,,,,0.02602328,0.0191271,,,,,,0.00939672,,0.01740242,0.0064,,,0.00735913,,,0.01273406,,,,0.01054532
48,1928.0,,,,,,,,,,,0.002472605,,0.008580170000000002,,,,,,,,,,,,,0.017813386,0.009538613034,,,,0.0057415,,,,,,,,,,,0.02671448,,,,,,,,0.011656423,,,,,0.02016967,0.003814896,,0.0068508300000000005,,,0.01705058,,0.00724184,,,,,,0.014296633000000001,,,0.01176,,,,,,,,0.00341876,,,,,,,0.01878458,0.006365719999999999,,,,,,,,0.01138829,,,,0.01039959,0.0050100000000000006,,,,,,,,0.02518084,,,,0.00583106,,,,,,,,,,0.00889679,0.0147395,,,0.00886591,,,,,,,,,,,,,,0.01996428,,,,,,0.00882309,,0.01977029,0.0062,,,0.006416901,,,0.01528657,,,,0.01418613
49,1929.0,,,,,,,,,,,0.002486475,,0.00858283,,,,,,,,,0.005268999999999999,,,,0.017182811,0.009672184455,,,,0.0061039300000000005,,,,,,,,,,,0.02654718,,,,,,,,0.010602756000000001,,,,,0.02064104,0.003669747,,0.00810811,,,0.02195336,,0.00583437,,,,,,0.014571241,,,0.011000000000000001,,,,,,,,0.002385389,,,,,,,0.01562222,0.00630258,,,,,,,,0.01080092,,,,0.00959118,0.00466,,,,,,,,0.04483196,,,,0.007915720999999999,,,,,,,,,,0.010714,0.02020626,,,0.00975238,,,,,,,,,,,,,,0.017784599999999998,,,,,,0.0094708,,0.017803428,0.0062,,0.019330837,0.006189596,,,0.01463102,,,,0.00746639
50,1930.0,,,,,,,,,,,0.003122969,,0.00984091,,,,,,,,,0.00538995,,,,0.020570031000000003,0.009699637476,,,,0.0073623,,,,,,,,,,,0.02755017,,,,,,,,0.01052568,,,,,0.02295828,0.004358777,,0.00763736,,,0.02306238,,0.00704022,,,,,,0.016681744999999998,,,0.01389,,,,,,,,0.002669102,,,,,,,0.01730192,0.00692209,,,,,,,,0.01039068,,,,0.00929571,0.0036899999999999997,,,,,,,,0.03034352,,,,0.012804185,,,,,,,,,,0.01340545,0.01890124,,,0.0130393,,,,,,,,,,,,,0.02355035,0.01929233,,,,,,0.01009579,,0.020647917,0.0053,,,0.006383887,,,0.01285872,,,,0.00796845
51,1931.0,,,,,,,,,,,0.0030641500000000003,,0.01214149,,,,,,,,,0.00570447,,,,0.02371043,0.01061666259,,,,0.008005459999999999,,,,,,,,,,,0.02995174,,,,,,,,0.009076593,,,,,0.02447886,0.005468661,,0.00735294,,,0.02418052,,0.00580288,,,,,,0.013100838,,,0.016550000000000002,,,,,,,,0.002557797,,,,,,,0.02002762,0.010909100000000001,,,,,,,,0.01190525,,,,0.0098566,0.00374,,,,,,,,0.03548869999999999,,,,0.008650593,,,,,,,,,,0.01420782,0.01676338,,,0.012732700000000001,,,,,,,,,,,,,,0.02122295,,,,,,0.01243901,,0.02107188,0.006900000000000001,,0.019999981,0.005689901,,,0.01330114,,,,0.01006519
52,1932.0,,,,,,,,,,,0.003544116,,0.01749869,,,,,,,,,0.00653685,,,,0.02135707,0.01229566759,,,,0.00753755,,,,,,,,,,,0.031049140000000006,,,,,,,,0.008237081,,,,,0.02483259,0.00894296,,0.00793548,,,0.02003474,,0.00580157,,,,,,0.013071796,,,0.00965,,,,,,,,0.002522248,,,,,,,0.02078078,0.01036364,,,,,,,,0.011675299999999998,,,,0.01017219,0.00373,,,,,,,,0.02491796,,,,0.00622275,,,,,,,,,,0.01873053,0.01695236,,,0.012316700000000002,,,,,,,,,,,,,,0.02547024,,,,,,0.013753799999999998,,0.01590466,0.006999999999999999,,,0.00723643,,,0.01610591,,,,0.01154339
53,1933.0,,,,,,,,,,,0.003809232,,0.01712197,,,,,,,,,0.00692918,,,,0.01572833,0.01482478743,,,,0.007579189999999999,,,,,,,,,,,0.02887635,,,,,,,,0.008869761,,,,,0.0257702,0.00937564,,0.0076875,,,0.02826713,,0.0055316900000000006,,,,,,0.01196882,,,0.011770000000000001,,,,,,,,0.002768837,,,,,,,0.02507254,0.00740506,,,,,,,,0.01008795,,,,0.01007541,0.00404,,,,,,,,0.026768,,,,0.004766588,,,,,,,,,,0.01547103,0.01792858,,,0.011892299999999998,,,,,,,,,,,,,0.02833459,0.02483105,,,,,,0.01361202,,0.015758480000000002,0.0064,,0.02557619,0.007403486,,,0.01771615,,,,0.01432802
54,1934.0,,,,,,,,,,,0.003897233,,0.01553544,,,,,,,,,0.0070111,,,,0.018210499999999998,0.01231006624,,,,0.00741301,,,,,,,,,,,0.02650711,,,,,,,,0.009961156,,,,,0.02372051,0.01121399,,0.00690909,,,0.02969472,,0.005806,,,,,,0.013612506000000002,,,0.010440000000000001,,,,,,,,0.002777175,,,,,,,0.02140648,0.00903392,,,,,,,,0.00933383,,,,0.00954831,0.00457,,,,,,,,0.02588531,,,,0.00484028,,,,,,,,,,0.0122008,0.01406859,,,0.0133032,,,,,,,,,,,,,0.02625833,0.02320736,,,,,,0.01407828,,0.01679539,0.0048,,,0.00744399,,,0.01645131,,,,0.01247694
55,1935.0,,,,,,,,,,,0.003736008,,0.01551038,,,,,,,,,0.0073743800000000016,,,,0.01876914,0.01317782413,,,,0.00771223,,,,,,,,,,,0.02594733,,,,,,,,0.011835713000000001,,,,,0.02158426,0.00998354,,0.00769697,,,0.0248028,,0.00612918,,,,,,,,,0.01299,,,,,,,,0.002796152,,,,,,,0.02801069,0.00863129,,,,,,,,0.00954837,,,,0.00974995,0.00395,,,,,,,,0.02746418,,,,0.004467769999999999,,,,,,,,,,0.00957333,0.01789352,,,0.0125256,,,,,,,,,,,,,0.02567395,0.02175155,,,,,,0.01370767,,0.01805924,0.0041,,,0.0072907530000000005,,,0.0154161,,,,0.010051729999999998
56,1936.0,,,,,,,,,,,0.0049781040000000006,,0.01444544,,,,,,,,,0.00787905,,,,0.01698065,0.0118931729,,,,0.00721879,,,,,,,,,,,0.026055710000000003,,,,,,,,0.013225233999999999,,,,,0.02013558,0.010957037,,0.00745223,,,0.01877533,,0.006204,,,,,,,,,0.01258,,,,,0.018947400000000003,,,0.0027404290000000004,,,,,,,0.02844934,0.00795426,,,,,,,,0.00943712,,,,0.009678419999999998,0.0037799999999999995,,,,,,,,0.02658844,,,,0.0043135000000000005,,,,,,,,,,0.00871919,0.017713,,,0.0123255,,,,,,,,,,,,,0.02479693,0.0197198,,,,,,0.01294483,,0.01717293,0.0046,,0.022727326000000003,0.008267861,,,,,,,0.009687594
57,1937.0,,,,,,,,,,,0.004122005,,0.01271701,,,,,,,,,0.007126420000000001,,,,0.015716900000000002,0.01124510931,,,,0.00687707,,,,,,,,,,,0.024903300000000003,,,,,,,,0.013033661,,,,,0.01867563,0.009357367,,0.00810458,,,0.02063346,,0.00610102,,,,,,,,,0.01149,,,,,,,,0.002630978,,,,,,,0.024816,0.00752475,,,,,,,,0.00884071,,,,0.01018268,0.00313,,,,,,,,0.02415424,,,,0.00442398,,,,,,,,,,0.00986643,0.01693792,,,0.011935,,,,,,,,,,,,,0.02548804,0.018429760000000003,,,,,,0.01162429,,0.01831428,0.0051,,0.02419768,0.007808826,,,,,,,0.010053214
58,1938.0,,,,,,,,,,,0.005107885,,0.01301596,,,,,,,,,0.00870913,,,,,0.01257424256,,,,0.006800550000000001,,,,,,,,,,,0.02582972,,,,,,,,0.0119786,,,,,0.01988863,0.00893253,,0.0075925900000000015,,,0.02681474,,0.00949893,,,,,,,,,0.013219999999999999,,,,,0.018929,,,0.003154589,,,,,,,0.02394435,0.00732364,,,,,,,,0.00928436,,,,0.010197447,0.00296,,,,,,,,0.018883599999999997,,,,0.00573808,,,,,,,,,,0.00920889,0.015751599999999998,,,0.0118739,,,,,,,,,,,,,0.02594713,0.02300701,,,,,,0.01184861,,0.014976108,0.004900000000000001,,0.02206705,0.007787395999999999,,,,,,,0.009334571
59,1939.0,,,,,,,,,,,0.003929455,,0.01450629,,,,,,,,,0.01265598,,,,,0.013901240939999998,,,,0.00633232,,,,,,,,,,,0.02430877,,,,,,,,0.0136429,,,,,0.02044624,0.01063236,,0.007109829999999998,,,,,0.008733330000000001,,,,,,,,,0.01375,,,,,,,,0.0069697330000000005,,,,,,,0.02744127,0.00792744,,,,,,,,0.01012954,,,,0.010183250999999999,0.004030000000000001,,,,,,,,0.0209194,,,,0.006539939999999999,,,,,,,,,,0.00963244,0.01547165,,,0.0112712,,,,,,,,,,,,,0.02803448,0.02068151,,,,,,0.01467895,,0.022986055,0.0046,,0.02831203,0.00834939,,,,,,,0.011219359
60,1940.0,,,,,,,,,,,0.004221364,,0.02078502,,,,,,,,,0.01939427,,,,,0.02349946431,,,,0.00676028,,,,,,,,,,,0.03186767,,,,,,,,0.0141719,,,,,0.03071529,0.00996664,,0.00641711,,,,,0.00664769,,,,,,,,,0.013101818000000001,,,,,,,,0.003231053,,,,,,,0.04125741,0.009469700000000001,,,,,,,,,,,,0.011228364,0.00361,,,,,,,,,,,,0.00548983,,,,,,,,,,0.0108102,0.01560704,,,0.00919451,,,,,,,,,,,,,,0.02072239,,,,,,,,0.05031394,0.0063,,0.02093242,0.00846164,,,0.02146292,,,,0.013102133
61,1941.0,,,,,,,,,,,0.0053692259999999995,,0.02483216,,,,,,,,,0.01865881,,,,,0.02847118932,,,,0.006178589999999999,,,,,,,,,,,0.05352686,,,,,,,,0.012593,,,,,0.02874793,0.011338332,,0.00597884,,,,,0.00949928,,,,,,,,,0.014687037,,,,,,,,0.005221559000000001,,,,,,,0.0430398,0.0142657,,,,,,,,,,,,0.009898141,0.00336,,,,,,,,,,,,,,,,,,,,,,0.010909037,0.0184528,,,0.0103713,,,,,,,,,,,,,,0.02040071,,,,,,,,0.05996797,0.0052,,0.02072276,0.008448872,,,0.02263436,,,,0.016558054
62,1942.0,,,,,,,,,,,0.006177879,,0.04471112,,,,,,,,,0.01597124,,,,,0.027543374730000004,,,,0.008875079000000001,,,,,,,,,,,0.05986226,,,,,,,,0.0124649,,,,,0.03145151,0.021815192,,0.005609759999999999,,,,,0.00989117,,,,,,,,,0.013207813,,,,,,,,0.00626296,,,,,,,0.0446777,0.01862232,,,,,,,,,,,,0.010359873,,,,,,,,,,,,,,,,,,,,,,,0.011145221,0.0230123,,,0.011427199999999998,,,,,,,,,,,,,,0.01969395,,,,,,,,0.04415958,0.006,,0.02106022,0.00973691,,,0.017600400000000002,,,,0.017298544
63,1943.0,,,,,,,,,,,0.007794761,,0.0505229,,,,,,,,,0.01667842,,,,,0.02811959455,,,,0.008219058000000001,,,,,,,,,,,0.06587092,,,,,,,,0.010833,,,,,0.03198489,0.040915271,,0.00669857,,,,,0.0091681,,,,,,,,,0.016351749999999998,,,,,0.0185273,,,0.00369713,,,,,,,0.026341561,0.02615817,,,,,,,,,,,,0.009415354,,,,,,,,,,,,,,,,,,,,,,,0.009891492,0.0134049,,,0.011321799999999998,,,,,,,,,,,,,0.04289814,0.016914719999999998,,,,,,,,0.04258002,0.0052,,0.01921256,0.00976601,,,0.02806956,,,,0.017576082
64,1944.0,,,,,,,,,,,,,0.0471421,,,,,,,,,0.017933610000000003,,,,,0.02792217588,,,,0.009479157,,,,,,,,,,,0.06708012,,,,,,,,0.00993305,,,,,0.03205846,0.04442192,,0.00696721,,,,,0.008163410000000001,,,,,,,,,0.01459,,,,,,,,,,,,,,,0.04369066,0.02607568,,,,,,,,,,,,0.010650482,,,,,,,,,,,,,,,,,,,,,,,0.0118159,0.0101324,,,0.0137423,,,,,,,,,,,,,,0.01664104,,,,,,,,0.04878538,0.0045,,0.01855001,0.00954204,,,0.02323823,,,,0.010155235
65,1945.0,,,,,,,,,,,,,0.04698478,,,,,,,,,0.01581443,,,,,0.027640427539999998,,,,0.01460692,,,,,,,,,,,0.07165547,,,,,,,,0.0112204,,,,,0.03088708,0.04570383,,0.006569340000000001,,,,,0.008811669999999999,,,,,,,,,0.01486,,,,,0.0104704,,,,,,,,,,0.028227073,0.02421181,,,,,,,,,,,,0.011678206000000002,0.002593109,,,,,,,,,,,,,,,,,,,,,,0.0114856,,,,0.014996200000000001,,,,,,,,,,,,,,0.0153497,,,,,,,,0.03100748,0.0048,,0.01821369,0.00933094,,,0.02342274,,,,0.008533573000000001
66,1946.0,,,,,,,,,,,,,0.02617924,,,,,,,,,0.01314477,,,,,0.01906250243,,,,0.01215498,,,,,,,,,,,0.06593217,,,,,,,,0.0129279,,,,,0.027362300000000003,0.02926134,,0.006984130000000001,,,0.02325692,0.00828261,0.0107737,,,,0.016855900000000004,,,,,0.0137,,,,,,,,,,,,,,,0.02389914,0.02051105,,,,,,,,0.02000182,,,,0.012720306,0.0026791170000000004,,,,,,,,,,,,,,,,,,,,,,0.00959628,,,,0.020350011,,,,,,,,,,,,,0.0333721,0.015562399999999999,,,,,,,,0.0456621,0.0055,,0.0190545,0.0076083,,,0.01538063,,,,0.0101554
67,1947.0,,,,,,,,,,,0.012282506,,0.01976026,,,,,,,,,0.01060575,,,,,0.017985493550000002,,,,0.007553100999999999,,,,,,,,,,,0.05564237,,,,,,,,0.0127322,,,,,0.02466137,0.01795471,,0.008011049999999999,,,0.02625008,0.006280699999999999,0.0131347,,,,0.0149612,,,,,0.016460000000000002,,,,,,,,,,,,,,,0.018541508999999998,0.01712594,,,,,,,,0.02375196,,,,0.011485356,0.003460958,,,,,,,,,,,,,,,,,,,,,,0.00720064,,,,0.024107432999999998,,,,,,,,,,,,,0.036165100000000006,0.02623777,,,,,,,,0.0296296,0.0062,,0.019896267,0.00873545,,,0.01536879,,,,0.011552100000000001
68,1948.0,,,,,,,,,,,0.015348717,,0.01709393,,,,,,,,,0.01159227,,,,0.033206871,0.018403260480000003,,,,0.006954726,,,,,,,,,,,0.04142385,,,,0.00898324,,,,0.012866299999999999,,,,,0.02579843,0.0141567,,0.00677083,,,0.025525865,0.00676191,0.0126474,,,,0.013657599999999999,,,,,0.01518,,,,,0.0179399,,,,,,,,,,0.017680758999999997,0.01427546,,,,,,,,0.019,,,,0.011169713000000001,0.005164434,,,,,,,,0.021554702000000002,,,,,,,,,,,,,,0.00804903,,,,0.022992553,,,,,,,,,,,,,0.0210292,0.02556372,,,,,,,,0.023170748999999997,0.005900000000000001,,0.021756966000000003,0.00972176,,,0.012629600000000001,,,,0.011186399999999999
69,1949.0,,,,,,,,,,,0.018361348,,0.017258330000000002,,,,,,,,,0.010995999999999999,,,,0.034125043,0.02069780166,,,,0.006229111999999999,,,,,,,,,,,0.036940499999999994,,,,0.00796081,,,,0.016927731999999997,,,,,0.02496829,0.01674034,,0.00913461,,,0.026379104,0.00768182,0.00937654,,,,0.0132692,,,,,0.013789999999999998,,,,,0.0226154,,,,,,,,,,0.01798168,0.0140148,,,,,,,,0.020359716,,,,0.009901921,0.005659605,,,,,,,,0.024488028999999998,,,,,,,,,,,,,,0.00901157,,,,0.025232851,,,,,,,,,,,,,0.0211363,0.02569697,,,,,,0.026904800000000003,,0.03054051,0.0054,,0.023609733,0.01246064,,,0.0128093,,,,0.0109524
70,1950.0,,,,,,,,,,,0.016144251999999998,,0.01726262,,,,,,,,,0.00996332,,,,0.036615203,0.019361516510000003,,,,0.005955621,,0.0216394,,,,,,,,,0.03734289,,,,0.00905547,,,,0.016007532999999997,,,,,0.02026524,0.01539036,,0.00862832,,,0.025048973,0.00722857,0.0113267,,,,0.016069999999999997,,0.027358883,,,0.01493,,,,,0.015154599999999999,,,,,0.022782,,,,,0.018314990000000003,0.01332812,,,,,,,,0.01907927,,,,0.010334273,,0.0187886,,,,,,,0.027170145000000003,,,,0.00610947,,,,,,0.005130429999999999,,,,0.00870213,,,,0.021557927,,,,,,,,,,,,,0.02466101,0.02331528,,,,,,0.02655152,,0.024661806,0.0058,,0.026876016000000003,0.01008942,0.005723081,,0.01294431,,,,0.0100463
71,1951.0,,,,,,,,,,,0.017370799000000003,0.0166667,0.01891598,,,,,,,,,0.00992963,,,,0.026494748,0.01794380335,,,,0.0061978,,0.0222335,,,,,,,,,0.03258962,,,,0.0124053,,,,0.016593823,,,,,0.019373017,0.01460471,,0.00958333,,,0.024528,0.007666669999999999,0.010887200000000001,,,,0.0146591,,0.030389406,,,0.01555,,,,,0.013589700000000001,,,,,0.0211134,,,,,0.02008627,0.013992283,,,,,,,,0.014614656,,,,0.009494705,,0.0177011,,,,,,,0.027013811,,,,,,,,,,0.0046375,,,,0.00761898,,,,0.022871822000000003,,,,,,,,,,,,,0.02355392,0.02047589,,,,,,0.02594887,,0.021328532999999997,0.0054,,0.023554482999999998,0.01075126,0.005296446999999999,,0.00977155,,,,0.010213700000000001
72,1952.0,,,,,,,,,,,0.019437747,0.018292700000000002,0.01885793,,,,,,,,,0.01127179,,,,0.022259925,0.020046865740000003,,,,0.007014182,,0.025167500000000002,,,,,,,,,0.03678453,,,,0.0121626,,,,0.018845714,,,,,0.022443552,0.01984453,,0.0118237,,,0.026204059,0.0074512200000000015,0.0104962,,,,0.0157971,,0.03066857,,,0.018119999999999997,,,,,0.016791,,,,,0.0158621,,,,,0.02115568,0.015515326000000001,,,,,,,,0.015048625,,,,0.010152865,,0.017215900000000003,,,,,,,0.025754209,,,,0.00659971,,,,,,0.00391589,,,,0.00804884,,,,0.022323250000000003,,,,,,,,,,,,,0.02503496,0.02426316,,,,,,0.0251875,,0.021815907000000002,0.0058,,0.026973780000000003,0.01140787,0.007753671,,0.01004136,,,,0.0102
73,1953.0,,,,,,,,,,,0.020189051,0.0186047,0.01801644,,,,,,,,,0.00903291,,,,0.026512757999999997,0.0225971945,,,,0.0073456680000000005,,0.035757599999999994,,,,,,,,,0.03681858,,,,0.015102062,,0.01454421,,0.015305967,,,,,0.022123979,0.02122222,,0.011497269,,,0.026124184,0.00859302,0.0118852,,,,0.014505086,,0.03068964,,,0.017580000000000002,,,,,0.014679500000000003,,,,,0.0200385,,,,,0.017786200000000002,0.013999315,,,,,,,,0.017888689,,,,0.010568165,0.00975,0.019323,,,,,,,0.017719433,,,,0.00764095,,,,,,0.0028440329999999997,,,,0.008657289,,,,0.024718939,,,,,,,,,,,,,0.02346422,0.0239725,,,,,,0.02771432,,0.023252221,0.0067,,0.02641569,0.009234962,0.008698626999999999,,0.00964184,,,,0.0106792
74,1954.0,,,,,,,,,,,0.019856366,0.0157895,0.017798909999999998,,,,,,,,,0.008850199999999999,,,,0.024820522999999997,0.022290191490000003,,,,0.008626908,,0.0392157,,,,,,,,,0.038386920000000005,,,,0.015388800000000001,,0.020854239,,0.014793775,,,,,0.01951706,0.02027615,,0.012636725,,,0.02332717,0.008917781,0.0152273,,,,0.0141042,,0.031444695,,,0.015719999999999998,,,,,0.0160625,,,,,0.019011,,,,,0.017541805,0.012558489,,,,,,,,0.018159294,,,,0.010914499999999999,0.0101449,0.021112405,,,,,,,0.020162973,,,,,,,,,,0.00237342,,,,0.00885475,,,,0.022682602000000003,,,,,,,,,,,,,0.02427574,0.02243201,,,,,,0.02449246,,0.020376254,0.0068,,0.027823900000000002,0.009947256,0.00967736,,0.00987844,,,,0.017894933000000002
75,1955.0,,,,,,,,,,,0.019931622,0.0128,0.016718109999999998,,,,,,,,,0.008168775,,,,0.024461645,0.02196710926,,,,0.008931255,,0.0470852,,,,,,,,,0.03247813,,0.0109735,,0.0125102,,0.021549682999999997,,0.015218322,,,,,0.019413497,0.018034590000000003,,0.009799635,,,0.02097112,0.009746878,0.0167134,,,,0.0149699,,0.030278215,,,0.01711,,,,,0.0173298,,,,,0.0215248,,,,,0.01862559,0.012157703,,,,,,,,0.018586814,,,,0.010786022,0.0122946,0.02505139,,,,,,,0.020050818999999998,,,,,,,,,,0.0017721529999999998,,,,0.007632259999999998,,,,0.023260005,,,,,,,,,,,,,0.02271334,0.02071393,,,,,,0.02478786,,0.021333286,0.0103,,0.02615607,0.008404385,0.008468725,,0.01011972,,,,0.017641794000000002
76,1956.0,,,,,,,,,,,0.018465499,0.0137931,0.016171389999999997,,,,,,,,,0.0076467090000000015,,,,0.024539497,0.0224279221,,,,0.009235591999999999,,0.044047600000000006,,,,,,,,,0.03487578,,0.00999419,,0.0132714,,0.0221338,,0.015249,,0.01427138,,,0.017960699,0.01763625,,0.012173938999999998,,,0.0225803,0.009663459000000001,0.0182517,,,,0.017694532,,0.029857856,,,0.016550000000000002,,,,,0.015791899999999998,,,,,0.0216904,,,,,0.01756217,0.011920228,,,,,,,,0.017605869,,,,0.010907328,0.012662799999999998,0.02703716,,,,,,,0.02945043,,,,,,,,,,0.0028364159999999996,,,,0.00751359,,,,0.027022856,,,,,,,,,,,,,0.02166322,0.01968674,,,,,,0.02406498,,0.022368813,0.008,,0.02674413,0.008453073,0.008536471,,0.01016117,,,,0.017157203
