,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,China,Syrian Arab Republic,Brazil,Belgium,Bhutan,United Republic of Tanzania,Thailand,Ethiopia,Indonesia,Maldives,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Iran (Islamic Republic of),Malawi,Australia & New Zealand,Melanesia,South Africa,Yemen,Rwanda,Portugal,Bahamas,Barbados,Mongolia,Guatemala,Algeria,Slovenia,Senegal,Madagascar,Tajikistan,Latvia,Haiti,Luxembourg,Botswana,Zambia,Fiji,Cabo Verde,Chad,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,Réunion,Germany,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,France,Namibia,Micronesia,Poland,"China, mainland",Russian Federation,Mali,Uganda,Paraguay,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Cuba,Armenia,Dominican Republic,Uzbekistan,South Sudan,El Salvador,Benin,Denmark,Canada,Republic of Korea,Japan,Bermuda,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,Morocco,Niger,Guyana,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Somalia,Pakistan,Kuwait,Nigeria,Republic of Moldova,Czechia,Argentina,Ghana,Costa Rica,Georgia,India,Guadeloupe,Austria,Bahrain,Mozambique,Czechoslovakia,Ethiopia PDR,Congo,Qatar,Mexico,USSR,Romania,Honduras,Jordan,Israel,Viet Nam,Ireland,Nicaragua,Albania,Slovakia,Jamaica,Brunei Darussalam,Italy,Panama,Spain,Australia,Montserrat,Lithuania,Ukraine,Finland,Netherlands,Oman,Turkey,New Zealand,Guam,Belgium-Luxembourg
1987,17000.0,30617.0,-1.0,-1.0,214598.0,15708.0,4730617.0,141710.0,844937.0,-1.0,-1.0,36628.0,177964.0,-1.0,412522.0,2.0,-1.0,141490.0,50300.0,3400.0,923051.0,18000.0,164740.0,-1,175427.0,44607.0,-1.0,60639.0,1750.0,568.0,-1.0,31440.0,200190.0,-1.0,32000.0,5200.0,-1.0,-1.0,3500.0,-1.0,1000.0,26000.0,-1,600.0,14000.0,-1,56267.0,22000.0,-1.0,777000.0,-1.0,-1.0,202046.0,273000.0,3000.0,472530.0,82200.0,42000.0,13138.0,54031.0,-1.0,286500.0,-1.0,228420.0,169289.0,-1.0,-1.0,-1.0,2145.0,228000.0,-1.0,4.0,614781.0,4700000.0,-1.0,6000.0,40000.0,36215.0,-1.0,34800.0,132397.0,70000.0,-1.0,16800.0,-1.0,22275.0,-1.0,13204.0,-1.0,-1,800.0,6321.0,28600.0,131360.0,525321.0,1307000.0,180.0,88200.0,-1.0,62947.0,4500.0,31.0,60892.0,264950.0,66000.0,-1.0,81303.0,2046290.0,130125.0,49000.0,-1.0,-1.0,576780.0,14000.0,500000.0,-1.0,-1.0,356800.0,28000.0,6695.0,-1.0,2700700.0,345.0,53293.0,776.0,6000.0,145880.0,40000.0,-1.0,1035.0,505520.0,2750000.0,305400.0,4500.0,18100.0,42200.0,150000.0,3800.0,6200.0,-1.0,-1.0,2033.0,-1,477100.0,7560.0,1110100.0,164740.0,36.0,-1.0,-1.0,11384.0,478200.0,10800.0,1300000.0,-1,4.0,15600.0
1988,18000.0,20010.0,-1.0,-1.0,159780.0,14380.0,4820010.0,90200.0,745051.0,-1.0,-1.0,36594.0,208500.0,-1.0,379380.0,1.0,-1.0,132000.0,49800.0,3500.0,611662.0,19000.0,181711.0,-1,202133.0,45518.0,-1.0,55800.0,1800.0,218.0,-1.0,27000.0,200299.0,-1.0,32000.0,5500.0,-1.0,-1.0,3300.0,-1.0,1000.0,27000.0,-1,700.0,14000.0,-1,59200.0,20000.0,-1.0,662000.0,-1.0,-1.0,210590.0,268634.0,3000.0,477101.0,82200.0,43000.0,20650.0,54158.0,-1.0,298900.0,-1.0,254950.0,251703.0,-1.0,-1.0,-1.0,3090.0,220023.0,-1.0,4.0,514850.0,4800000.0,-1.0,9500.0,45000.0,27998.0,-1.0,37700.0,154901.0,76000.0,-1.0,17400.0,-1.0,26882.0,-1.0,16792.0,-1.0,-1,800.0,5976.0,29000.0,117330.0,526653.0,1251000.0,170.0,122300.0,-1.0,57289.0,4000.0,37.0,45929.0,300700.0,70000.0,-1.0,96223.0,2119770.0,140545.0,51000.0,-1.0,-1.0,633124.0,15741.0,500000.0,-1.0,-1.0,417400.0,28000.0,9405.0,-1.0,3347300.0,105.0,61670.0,695.0,6500.0,128760.0,41000.0,-1.0,1174.0,711455.0,2640000.0,326800.0,5000.0,44500.0,48900.0,160000.0,3900.0,6300.0,-1.0,-1.0,1972.0,-1,469800.0,5401.0,1072500.0,181711.0,36.0,-1.0,-1.0,9622.0,452000.0,7700.0,1345000.0,-1,4.0,20100.0
1989,19000.0,24959.0,-1.0,-1.0,179575.0,13051.0,4824959.0,74600.0,789945.0,-1.0,-1.0,36560.0,174846.0,-1.0,399488.0,8.0,-1.0,133000.0,50800.0,3600.0,692294.0,20000.0,196280.0,-1,203964.0,78144.0,-1.0,57200.0,1800.0,571.0,-1.0,62560.0,227589.0,-1.0,35095.0,5570.0,-1.0,-1.0,3000.0,-1.0,1000.0,28000.0,-1,1350.0,14000.0,-1,77000.0,21500.0,-1.0,445000.0,-1.0,-1.0,226923.0,339251.0,3500.0,450980.0,82200.0,45000.0,18938.0,54422.0,-1.0,225189.0,-1.0,309600.0,231955.0,-1.0,-1.0,-1.0,3225.0,228500.0,-1.0,3.0,563833.0,4800000.0,-1.0,20000.0,50000.0,31774.0,-1.0,36890.0,159497.0,80000.0,-1.0,18300.0,-1.0,21619.0,-1.0,28465.0,-1.0,-1,700.0,7000.0,28000.0,139040.0,557923.0,1269000.0,150.0,129200.0,-1.0,64953.0,6000.0,40.0,65300.0,310325.0,123544.0,-1.0,110739.0,2172800.0,138589.0,52000.0,-1.0,-1.0,707073.0,10005.0,500000.0,-1.0,-1.0,387747.0,28000.0,15212.0,-1.0,3065100.0,75.0,60280.0,722.0,7000.0,155630.0,42000.0,-1.0,2318.0,682079.0,2424000.0,412700.0,5545.0,27371.0,62870.0,162000.0,4900.0,6600.0,-1.0,-1.0,2731.0,-1,471700.0,9073.0,995682.0,196280.0,39.0,-1.0,-1.0,16639.0,438800.0,7600.0,1360000.0,-1,3.0,18800.0
1990,20000.0,30910.0,-1.0,-1.0,160628.0,11864.0,5030910.0,95200.0,869067.0,-1.0,-1.0,36527.0,193488.0,-1.0,495183.0,2.0,-1.0,113861.0,45000.0,3700.0,1212742.0,16341.0,192526.0,-1,228189.0,70463.0,-1.0,57200.0,1700.0,799.0,-1.0,64690.0,172974.0,-1.0,33936.0,5600.0,-1.0,-1.0,2096.0,-1.0,1119.0,29000.0,-1,1258.0,14269.0,-1,61000.0,16063.0,-1.0,577000.0,-1.0,1000.0,212368.0,239514.0,3200.0,470095.0,82200.0,44000.0,25573.0,60000.0,-1.0,241073.0,-1.0,253530.0,159990.0,-1.0,-1.0,-1.0,2635.0,238800.0,-1.0,2.0,567815.0,5000000.0,-1.0,36000.0,45000.0,29814.0,-1.0,38224.0,151050.0,85000.0,-1.0,18900.0,-1.0,18058.0,-1.0,15262.0,-1.0,-1,700.0,7200.0,28824.0,135370.0,407353.0,1317000.0,130.0,118900.0,-1.0,62876.0,5500.0,60.0,61470.0,325898.0,224439.0,1400.0,76446.0,2394100.0,147845.0,53000.0,-1.0,-1.0,712900.0,10000.0,504719.0,-1.0,-1.0,399276.0,25204.0,16145.0,-1.0,3226200.0,75.0,57288.0,689.0,5000.0,147792.0,34316.0,400.0,2640.0,770643.0,2269000.0,225440.0,5727.0,25546.0,62220.0,165000.0,6200.0,6800.0,31000.0,-1.0,3178.0,-1,449200.0,4831.0,1100800.0,192526.0,27.0,-1.0,-1.0,17646.0,497400.0,8000.0,1550000.0,-1,2.0,17480.0
1991,21000.0,36268.0,-1.0,-1.0,173578.0,13111.0,5136268.0,80155.0,887728.0,-1.0,-1.0,36493.0,206542.0,-1.0,509013.0,2.0,-1.0,123000.0,80000.0,3800.0,1125048.0,21000.0,222316.0,-1,242658.0,58777.0,-1.0,57200.0,1500.0,726.0,-1.0,62560.0,317544.0,-1.0,38002.0,5600.0,-1.0,-1.0,2392.0,-1.0,829.0,30000.0,-1,960.0,15949.0,-1,41630.0,16500.0,-1.0,556000.0,-1.0,2000.0,155530.0,278038.0,2600.0,295916.0,85000.0,45000.0,18694.0,64691.0,-1.0,250641.0,-1.0,271260.0,184969.0,-1.0,-1.0,-1.0,2960.0,239300.0,-1.0,2.0,669467.0,5100000.0,-1.0,84000.0,55000.0,27975.0,-1.0,45024.0,131648.0,90000.0,-1.0,19000.0,-1.0,20841.0,-1.0,17167.0,-1.0,-1,700.0,7300.0,30000.0,131210.0,529975.0,1307000.0,100.0,43860.0,-1.0,69788.0,4300.0,80.0,60345.0,412831.0,169011.0,1639.0,69432.0,2299800.0,143305.0,55000.0,-1.0,-1.0,702400.0,5000.0,631038.0,-1.0,-1.0,498450.0,21890.0,20393.0,-1.0,3584700.0,80.0,62718.0,870.0,7000.0,156844.0,38459.0,410.0,2785.0,810026.0,2238000.0,218525.0,5918.0,37225.0,60248.0,168000.0,7200.0,6500.0,34000.0,-1.0,1210.0,-1,486500.0,13959.0,1019300.0,222316.0,42.0,-1.0,-1.0,17645.0,462485.0,8500.0,1600000.0,-1,2.0,17878.0
1992,47174.0,32087.0,44000.0,28717.0,171300.0,17498.0,5432087.0,108000.0,895951.0,-1.0,-1.0,36459.0,208815.0,-1.0,528311.0,2.0,34210.0,141000.0,80000.0,2500.0,1305003.0,19000.0,220544.0,-1,233944.0,60759.0,-1.0,57200.0,1300.0,745.0,1000.0,59432.0,250649.0,6855.0,31301.0,5700.0,176100.0,26000.0,2800.0,-1.0,826.0,25000.0,-1,690.0,15883.0,-1,82340.0,17200.0,54000.0,606000.0,20000.0,2500.0,200993.0,-1.0,2400.0,200000.0,86000.0,50000.0,16287.0,67437.0,160000.0,259022.0,-1.0,224430.0,168435.0,-1.0,80000.0,703.0,3240.0,247900.0,-1.0,2.0,539412.0,5400000.0,1200000.0,35000.0,60287.0,26750.0,-1.0,41765.0,149732.0,82124.0,150000.0,19400.0,-1.0,13413.0,50000.0,21893.0,572600.0,-1,650.0,7400.0,36774.0,127510.0,809788.0,1397000.0,80.0,70000.0,71000.0,68825.0,4000.0,116.0,56708.0,351245.0,172400.0,1644.0,103804.0,2482600.0,144040.0,56000.0,-1.0,-1.0,809000.0,5150.0,615076.0,55000.0,-1.0,588686.0,22746.0,22447.0,25000.0,3490000.0,28.0,56432.0,1285.0,6500.0,136434.0,42500.0,420.0,3884.0,674399.0,-1.0,339266.0,8735.0,40000.0,65511.0,170000.0,4400.0,6000.0,47000.0,-1.0,4496.0,-1,481158.0,14478.0,1020000.0,220544.0,43.0,12900.0,677473.0,18773.0,568600.0,8600.0,1700000.0,-1,2.0,16800.0
1993,51597.0,26030.0,54000.0,31081.0,178658.0,19770.0,6526030.0,96448.0,928704.0,-1.0,-1.0,36425.0,212300.0,81000.0,561267.0,5.0,30854.0,141200.0,90000.0,3000.0,957404.0,20000.0,167912.0,-1,253916.0,60920.0,-1.0,90000.0,1000.0,556.0,1500.0,56304.0,251145.0,6885.0,45160.0,5800.0,157300.0,30000.0,2532.0,-1.0,845.0,28000.0,-1,1080.0,14000.0,-1,72860.0,17688.0,50000.0,742000.0,22000.0,3000.0,216522.0,-1.0,2200.0,220000.0,105000.0,48000.0,22137.0,68000.0,82200.0,346366.0,-1.0,249210.0,138194.0,-1.0,70000.0,931.0,3637.0,252000.0,-1.0,2.0,723923.0,6500000.0,1000000.0,20000.0,70000.0,29000.0,64.0,44900.0,150820.0,75000.0,108252.0,19600.0,-1.0,8420.0,37500.0,24948.0,497100.0,-1,650.0,7500.0,43854.0,158740.0,556032.0,1367000.0,50.0,66724.0,90000.0,69407.0,4800.0,120.0,61464.0,326100.0,149700.0,1638.0,52488.0,2727000.0,139880.0,57000.0,-1.0,-1.0,853675.0,5250.0,609031.0,53416.0,87858.0,441962.0,19140.0,25637.0,38594.0,4010000.0,24.0,61917.0,1233.0,6086.0,-1.0,-1.0,430.0,3446.0,662066.0,-1.0,344013.0,6241.0,43053.0,77510.0,175000.0,4000.0,5800.0,52000.0,40881.0,3877.0,-1,430232.0,12961.0,884500.0,167912.0,45.0,16000.0,558000.0,17482.0,601800.0,8800.0,1650000.0,-1,2.0,15700.0
1994,44370.0,29142.0,51000.0,40896.0,160160.0,42618.0,7629142.0,110300.0,1020035.0,-1.0,-1.0,36391.0,247414.0,82000.0,636864.0,5.0,32222.0,137271.0,92000.0,3100.0,1112422.0,19856.0,213206.0,-1,246899.0,56527.0,-1.0,100000.0,677.0,726.0,1000.0,59432.0,247909.0,5838.0,36850.0,5600.0,158900.0,28000.0,2700.0,-1.0,837.0,27000.0,-1,780.0,14261.0,-1,82950.0,17000.0,45000.0,481000.0,22100.0,3500.0,216945.0,-1.0,3034.0,230000.0,135000.0,50000.0,22100.0,70789.0,91200.0,256929.0,-1.0,305005.0,134052.0,-1.0,120000.0,669.0,5403.0,263700.0,-1.0,2.0,590823.0,7600000.0,857810.0,8500.0,78991.0,30000.0,130.0,51767.0,187108.0,80000.0,121000.0,20000.0,-1.0,6500.0,36000.0,21236.0,486700.0,-1,650.0,9558.0,43900.0,130090.0,541179.0,1109000.0,14.0,70148.0,100000.0,73520.0,4900.0,103.0,73635.0,366700.0,152200.0,1407.0,80813.0,2962500.0,144170.0,59000.0,-1.0,-1.0,911468.0,5500.0,600071.0,63000.0,77675.0,453396.0,23600.0,28334.0,36000.0,4040000.0,24.0,61522.0,1277.0,6000.0,-1.0,-1.0,440.0,2983.0,667670.0,-1.0,310938.0,7139.0,68300.0,68118.0,178000.0,4100.0,5520.0,57000.0,41832.0,7814.0,-1,441240.0,16834.0,1008550.0,213206.0,47.0,15000.0,563000.0,14731.0,611000.0,8900.0,1800000.0,-1,2.0,13870.0
1995,41640.0,29895.0,50000.0,43010.0,173147.0,239122.0,8204895.0,143600.0,940537.0,-1.0,-1.0,36358.0,286374.0,86219.0,592544.0,3.0,38586.0,155518.0,90000.0,3000.0,1130473.0,20000.0,200432.0,-1,292393.0,61848.0,-1.0,115800.0,680.0,1180.0,1600.0,62560.0,314029.0,6461.0,31360.0,5700.0,159400.0,25000.0,2500.0,-1.0,900.0,26000.0,-1,840.0,14367.0,-1,78110.0,15000.0,40000.0,386345.0,21660.0,4000.0,236432.0,-1.0,2110.0,500000.0,164600.0,52000.0,24000.0,76000.0,105800.0,255000.0,-1.0,350096.0,194832.0,-1.0,70000.0,724.0,5974.0,288963.0,-1.0,2.0,759680.0,8175000.0,881400.0,49918.0,84940.0,32000.0,175.0,46085.0,184727.0,75000.0,140000.0,25000.0,-1.0,7745.0,45000.0,26067.0,446000.0,-1,500.0,3028.0,43900.0,175060.0,974619.0,1278000.0,50.0,75000.0,105000.0,82991.0,6500.0,95.0,88427.0,405942.0,185700.0,1484.0,180144.0,2965000.0,144000.0,60000.0,-1.0,-1.0,1013071.0,4912.0,537613.0,71517.0,94444.0,455940.0,29510.0,16139.0,40000.0,4080000.0,22.0,59616.0,1519.0,7630.0,-1.0,-1.0,450.0,3708.0,662173.0,-1.0,362969.0,7500.0,75000.0,102664.0,180000.0,5000.0,6000.0,40000.0,47021.0,3710.0,-1,441505.0,16534.0,977200.0,200432.0,49.0,20000.0,567600.0,17253.0,479139.0,9000.0,2850000.0,-1,2.0,11808.0
1996,57501.0,43558.0,50000.0,39421.0,189000.0,207975.0,9643558.0,126449.0,897643.0,-1.0,-1.0,36324.0,302788.0,84000.0,768560.0,4.0,38650.0,160763.0,83000.0,3100.0,1199623.0,22000.0,244484.0,-1,279012.0,66910.0,-1.0,107900.0,677.0,1050.0,1500.0,64446.0,312881.0,6188.0,63785.0,5800.0,128900.0,20000.0,2240.0,-1.0,1000.0,27000.0,-1,973.0,14473.0,-1,63305.0,25000.0,59365.0,447734.0,33500.0,4500.0,279180.0,-1.0,1200.0,750000.0,170000.0,56180.0,23541.0,81097.0,105700.0,284600.0,23297.0,389580.0,180323.0,-1.0,183000.0,737.0,6067.0,323777.0,-1.0,2.0,645802.0,9600000.0,1058890.0,46767.0,90890.0,30981.0,200.0,46975.0,236115.0,79605.0,129400.0,20000.0,-1.0,10691.0,39155.0,26174.0,408200.0,-1,500.0,7760.0,45625.0,182810.0,578574.0,1262000.0,50.0,85000.0,87000.0,104244.0,7000.0,93.0,83322.0,469600.0,183400.0,2049.0,52011.0,2908000.0,138190.0,60768.0,-1.0,-1.0,1097600.0,6216.0,550000.0,37000.0,100409.0,604627.0,29500.0,16369.0,35000.0,4180000.0,22.0,70097.0,1491.0,7920.0,-1.0,-1.0,460.0,3918.0,702553.0,-1.0,305610.0,8063.0,27789.0,93738.0,182000.0,6000.0,6000.0,38000.0,46525.0,4238.0,-1,417982.0,11462.0,967200.0,244484.0,50.0,18900.0,509700.0,19365.0,623171.0,9200.0,1900000.0,-1,2.0,9600.0
1997,57444.0,40302.0,61300.0,43776.0,192366.0,210998.0,10040302.0,108134.0,881134.0,-1.0,-1.0,36290.0,315608.0,86000.0,605736.0,2.0,35536.0,185000.0,131000.0,2500.0,1157218.0,15179.0,196491.0,-1,315705.0,69678.0,-1.0,104920.0,301.0,480.0,1000.0,83794.0,351729.0,6529.0,73000.0,5900.0,113700.0,4300.0,3201.0,-1.0,900.0,26000.0,-1,1105.0,14580.0,-1,73940.0,22867.0,39731.0,396132.0,40200.0,5100.0,226811.0,-1.0,6087.0,941279.0,170000.0,56500.0,23500.0,75782.0,119361.0,335900.0,32830.0,197722.0,127893.0,-1.0,200066.0,837.0,5036.0,328045.0,-1.0,2.0,610985.0,10000000.0,1077110.0,45000.0,97257.0,33000.0,100.0,49240.0,289563.0,80277.0,137700.0,40000.0,-1.0,14200.0,32000.0,24071.0,390100.0,-1,500.0,8945.0,45600.0,165190.0,740187.0,1257000.0,64.0,98000.0,56000.0,136455.0,6800.0,99.0,85383.0,565600.0,181100.0,3045.0,70466.0,3119000.0,141835.0,58673.0,-1.0,-1.0,1131030.0,4275.0,567000.0,51820.0,83085.0,474536.0,35400.0,12908.0,35000.0,3200000.0,21.0,92477.0,1491.0,8500.0,-1.0,-1.0,470.0,4945.0,815615.0,-1.0,337015.0,8703.0,17574.0,75270.0,185000.0,5600.0,6000.0,43000.0,54680.0,1110.0,-1,421005.0,6372.0,932364.0,196491.0,51.0,19400.0,447400.0,13699.0,574518.0,12500.0,2100000.0,-1,2.0,13361.0
1998,60190.0,36913.0,60000.0,51662.0,224739.0,171000.0,10836913.0,104775.0,838232.0,-1.0,-1.0,36256.0,268085.0,92000.0,599304.0,1.0,35739.0,191000.0,143000.0,2300.0,1209850.0,20000.0,218895.0,-1,350629.0,72364.0,-1.0,100618.0,332.0,1050.0,1500.0,97980.0,392643.0,5737.0,81097.0,5800.0,107700.0,6200.0,3736.0,-1.0,800.0,25000.0,-1,1036.0,14687.0,-1,55480.0,25000.0,62476.0,722672.0,42850.0,4800.0,260069.0,-1.0,6275.0,806376.0,175000.0,56800.0,23500.0,48400.0,114455.0,342000.0,16699.0,219420.0,149899.0,-1.0,244000.0,590.0,6727.0,330430.0,-1.0,2.0,756310.0,10800000.0,1053560.0,64583.0,112000.0,33500.0,110.0,48360.0,314941.0,80000.0,132400.0,41329.0,-1.0,20640.0,36000.0,24108.0,393300.0,-1,400.0,11005.0,45600.0,160600.0,872095.0,1355000.0,62.0,120000.0,45700.0,222367.0,7500.0,102.0,86978.0,565300.0,224273.0,1538.0,107100.0,3051840.0,138430.0,56648.0,-1.0,-1.0,1076498.0,3758.0,580000.0,81770.0,88172.0,797782.0,38400.0,13416.0,36000.0,5331900.0,22.0,102129.0,1463.0,8500.0,-1.0,-1.0,480.0,4100.0,884837.0,-1.0,365200.0,9163.0,21462.0,80600.0,190000.0,6200.0,5500.0,48000.0,42189.0,2457.0,-1,422941.0,6079.0,970190.0,218895.0,53.0,28400.0,451800.0,17959.0,652399.0,16000.0,2270000.0,-1,2.0,16000.0
1999,59688.0,26029.0,63500.0,55633.0,476191.0,95000.0,11726029.0,91000.0,988658.0,-1.0,-1.0,36222.0,278597.0,100000.0,938293.0,5.0,38255.0,203407.0,127000.0,2500.0,1676896.0,25000.0,223989.0,-1,397789.0,67901.0,-1.0,120742.0,823.0,410.0,1300.0,105020.0,382454.0,6796.0,89550.0,5900.0,124900.0,5503.0,4000.0,-1.0,900.0,26000.0,-1,1375.0,14794.0,-1,105380.0,30000.0,74965.0,889797.0,36562.0,1020.0,262037.0,-1.0,5052.0,560729.0,176800.0,57000.0,35300.0,64100.0,175568.0,391400.0,14018.0,262646.0,149472.0,-1.0,280000.0,556.0,9066.0,349200.0,-1.0,2.0,688332.0,11700000.0,1129810.0,25690.0,124000.0,31708.0,75.0,49165.0,366918.0,82000.0,120000.0,55842.0,-1.0,46040.0,40485.0,39433.0,438000.0,-1,400.0,11665.0,45600.0,179560.0,935828.0,1205000.0,60.0,151000.0,48700.0,199816.0,7600.0,105.0,84967.0,523410.0,225971.0,1819.0,103877.0,3336700.0,131000.0,53000.0,-1.0,-1.0,1138237.0,3676.0,596000.0,69340.0,99145.0,850000.0,38500.0,21513.0,38000.0,4899500.0,20.0,134594.0,1440.0,8500.0,-1.0,-1.0,490.0,3687.0,1226989.0,-1.0,401100.0,9831.0,27641.0,92550.0,200000.0,8300.0,5300.0,37000.0,50070.0,1639.0,-1,459799.0,6079.0,981350.0,223989.0,54.0,23100.0,437800.0,15641.0,754786.0,25000.0,2500000.0,-1,2.0,27871.0
2000,57391.0,34696.0,66100.0,44838.0,475960.0,94651.0,14104696.0,71917.0,1141810.0,28329.0,-1.0,36188.0,315599.0,116081.0,772880.0,77.0,36336.0,212000.0,133000.0,2400.0,1343588.0,30000.0,247067.0,-1,329000.0,74606.0,1000.0,110000.0,695.0,320.0,1100.0,104780.0,315741.0,6260.0,79736.0,5800.0,113000.0,8280.0,6000.0,72.0,950.0,27000.0,-1,2700.0,14902.0,-1,79060.0,20000.0,88770.0,762993.0,21624.0,1030.0,316680.0,-1.0,5554.0,745604.0,178000.0,168000.0,39523.0,157600.0,147447.0,392700.0,25660.0,282250.0,117393.0,-1.0,290300.0,490.0,11134.0,464912.0,3000.0,2.0,720345.0,14070000.0,1338660.0,20291.0,137286.0,34000.0,59.0,49300.0,383495.0,82642.0,130931.0,67046.0,-1.0,72859.0,31328.0,31616.0,432200.0,-1,400.0,12000.0,29107.0,189350.0,877514.0,1247000.0,59.0,139000.0,60900.0,175228.0,7200.0,110.0,84216.0,348270.0,356184.0,4524.0,67981.0,3253190.0,134000.0,54785.0,-1.0,11552.0,1647991.0,6591.0,593008.0,53661.0,76402.0,545123.0,39256.0,15445.0,31000.0,4721100.0,21.0,95741.0,1526.0,2565.0,-1.0,-1.0,500.0,3700.0,905452.0,-1.0,296300.0,10547.0,47263.0,110000.0,210000.0,8300.0,5500.0,30000.0,26262.0,1219.0,-1,439618.0,5747.0,959731.0,247067.0,56.0,20300.0,563000.0,21700.0,821022.0,13932.0,2200000.0,-1,2.0,-1.0
2001,57090.0,21572.0,70000.0,58055.0,592823.0,93257.0,15021572.0,84489.0,1050350.0,30680.0,-1.0,36155.0,78469.0,120000.0,861150.0,60.0,30600.0,199000.0,120000.0,2685.0,1419296.0,35000.0,221921.0,-1,332421.0,79147.0,2000.0,111440.0,709.0,350.0,1300.0,105828.0,428491.0,5430.0,91696.0,5800.0,129247.0,7134.0,3700.0,75.0,820.0,29000.0,-1,2720.0,15011.0,-1,68830.0,25000.0,115498.0,628376.0,28233.0,1030.0,287277.0,-1.0,7281.0,412469.0,180000.0,279000.0,30800.0,144200.0,149166.0,374900.0,19021.0,290000.0,174327.0,-1.0,348900.0,1397.0,10950.0,404567.0,4000.0,2.0,659517.0,15000000.0,1352470.0,30169.0,147070.0,31482.0,60.0,49350.0,416037.0,84000.0,137015.0,67116.0,-1.0,91354.0,32979.0,41184.0,453000.0,-1,300.0,17094.0,29100.0,195498.0,1073708.0,1259000.0,58.0,386000.0,53000.0,235999.0,6900.0,115.0,82606.0,533680.0,271218.0,2255.0,35972.0,3068670.0,127000.0,55146.0,-1.0,11580.0,1563285.0,4948.0,617178.0,78972.0,84086.0,579837.0,40127.0,32913.0,31700.0,5252100.0,21.0,117092.0,1254.0,9000.0,-1.0,-1.0,510.0,920.0,1028700.0,-1.0,396527.0,11316.0,23492.0,89700.0,222811.0,8900.0,5300.0,32000.0,33460.0,788.0,-1,421101.0,8573.0,991520.0,221921.0,57.0,22700.0,546600.0,16792.0,765340.0,17360.0,2150000.0,-1,2.0,-1.0
2002,60536.0,44660.0,73000.0,60371.0,647446.0,86388.0,16544660.0,96880.0,1222120.0,32180.0,-1.0,36121.0,69292.0,140457.0,766572.0,50.0,34560.0,217000.0,120000.0,2712.0,1525000.0,40000.0,282516.0,-1,344053.0,80432.0,3000.0,112345.0,700.0,311.0,1400.0,93835.0,447846.0,5659.0,78266.0,5850.0,139995.0,14113.0,4000.0,70.0,700.0,29332.0,-1,2730.0,15120.0,-1,66890.0,26944.0,119492.0,754856.0,34035.0,818.0,292665.0,-1.0,7405.0,418987.0,180000.0,499000.0,23200.0,72623.0,84400.0,283400.0,27320.0,315000.0,122330.0,-1.0,309922.0,1026.0,7117.0,451238.0,5000.0,2.0,584917.0,16500000.0,1402220.0,28498.0,147000.0,31090.0,60.0,49320.0,463075.0,84126.0,132635.0,70303.0,-1.0,91882.0,37319.0,42652.0,479770.0,-1,300.0,14178.0,29100.0,168228.0,933095.0,1274000.0,58.0,156000.0,79000.0,276687.0,7100.0,120.0,96358.0,609650.0,357600.0,651.0,38007.0,3168050.0,150000.0,55000.0,-1.0,7740.0,1385017.0,7369.0,632741.0,58054.0,63177.0,645821.0,40835.0,28404.0,30100.0,4209500.0,20.0,111197.0,1312.0,16500.0,-1.0,-1.0,520.0,4000.0,1130664.0,-1.0,340784.0,15861.0,33700.0,91690.0,223000.0,8500.0,5500.0,33000.0,29692.0,1050.0,-1,412510.0,19504.0,1022102.0,282516.0,59.0,22700.0,513500.0,20258.0,816700.0,15646.0,2050000.0,-1,2.0,-1.0
