,USSR,Cambodia,Eritrea,Fiji,Australia,Panama,Pakistan,Slovakia,Thailand,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Botswana,Papua New Guinea,Peru,Suriname,Togo,Tunisia,Albania,Tonga,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Central African Republic,Tajikistan,India,Syrian Arab Republic,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,Melanesia,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Paraguay,Mali,Congo,Republic of Moldova,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Guinea-Bissau,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,United States of America,Bhutan,Turkmenistan,Norway,Philippines,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Lebanon,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Sudan,Belarus,Denmark,Switzerland,Somalia,Namibia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Latvia,Guinea,Ukraine,South Africa,Mauritania,Guadeloupe,Ireland,Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory,Liberia,Sierra Leone
1990,231262.0,407.0,,6.0,3143.0,2.0,25833.0,,5703.0,3.0,,1119.0,22.0,148.0,5424.0,,249.0,3147.0,39032.0,27.0,18.0,939.0,13.0,1297.0,82.0,315.0,27.0,87235.0,8504.0,8709.0,2491.0,3148.0,5184.0,,755.0,3250.0,24575.0,3292.0,2671.0,2036.0,,281683.0,2527.0,1470.0,3.0,21985.0,17911.0,70857.0,15049.0,3.0,508.0,529.0,6780.0,8926.0,24.0,,34.0,4828.0,1448.0,500.0,1634.0,18682.0,5.0,7573.0,6643.0,497.0,,312.0,,6780.0,1677.0,2318.0,,1473.0,2529.0,382352.0,1755.0,53.0,226.0,451.0,353.0,,11105.0,149.0,376.0,,1.0,315.0,291.0,355090.0,40.0,,8.0,16572.0,370.0,180.0,128.0,4434.0,398.0,,1078.0,7537.0,,,5.0,4735.0,5047.0,29250.0,4589.0,5002.0,18.0,3026.0,0.0,,383465.0,4561.0,,3727.0,1476.0,173.0,177.0,16.0,478.0,1115.0,6017.0,48.0,329.0,1994.0,167.0,1113.0,490.0,10.0,1735.0,,,5359.0,0.0,511.0,18.0,,4746.0,,14.0,446.0,27.0,4765.0,,,303.0,2197.0,0.0,2.0,270.0,,1876.0,,4893.0,57.0,0.0,27.0,2945.0,52.0,,4389.0,20431.0,0.0,124.0,541.0
1991,231262.0,417.0,,5.0,2910.0,3.0,26294.0,,5357.0,2.0,,972.0,22.0,193.0,7254.0,,312.0,2652.0,38020.0,25.0,18.0,716.0,13.0,1338.0,83.0,274.0,34.0,85912.0,9077.0,7923.0,3188.0,2916.0,4573.0,,526.0,6367.0,22282.0,2886.0,3719.0,2026.0,,276352.0,3090.0,1545.0,3.0,23662.0,15929.0,69893.0,15918.0,3.0,375.0,590.0,6626.0,8407.0,23.0,,34.0,6312.0,974.0,392.0,1516.0,19188.0,6.0,8384.0,7118.0,500.0,,93.0,,5415.0,1677.0,2041.0,,1206.0,3306.0,389865.0,1365.0,14.0,238.0,355.0,393.0,,11225.0,86.0,404.0,,1.0,293.0,599.0,336301.0,46.0,,11.0,16168.0,505.0,178.0,95.0,3947.0,327.0,,1057.0,6724.0,,,5.0,4760.0,4456.0,32262.0,10374.0,5304.0,17.0,2751.0,0.0,,391131.0,5542.0,,5057.0,1768.0,157.0,174.0,14.0,513.0,1041.0,5272.0,48.0,311.0,1865.0,122.0,1267.0,372.0,10.0,1539.0,,,3253.0,0.0,349.0,17.0,,6126.0,,12.0,314.0,34.0,4866.0,,,398.0,2834.0,0.0,2.0,203.0,,2209.0,,7046.0,53.0,0.0,27.0,3958.0,61.0,,6873.0,19204.0,0.0,130.0,460.0
1992,,396.0,,3.0,3067.0,3.0,25818.0,,5279.0,3.0,,1057.0,26.0,217.0,4572.0,,255.0,2826.0,37351.0,33.0,17.0,582.0,14.0,2015.0,87.0,65.0,32.0,87567.0,8305.0,5753.0,2059.0,3075.0,4666.0,10.0,495.0,12237.0,30040.0,1473.0,4208.0,1970.0,1600.0,288054.0,2981.0,1401.0,0.0,21441.0,13299.0,66832.0,14713.0,3.0,484.0,587.0,6656.0,8890.0,20.0,101.0,35.0,6924.0,974.0,384.0,1577.0,21021.0,7.0,7487.0,6865.0,556.0,659.0,29.0,329.0,4081.0,,2084.0,5854.0,1176.0,4096.0,416181.0,1807.0,27.0,243.0,414.0,345.0,48.0,11315.0,109.0,309.0,,0.0,315.0,1028.0,377995.0,52.0,5600.0,16.0,16091.0,627.0,175.0,76.0,4153.0,317.0,,1079.0,6068.0,,,4.0,4580.0,4628.0,24736.0,5390.0,5283.0,14.0,2979.0,0.0,13976.0,417599.0,5044.0,1398.0,8498.0,1761.0,300.0,91.0,22.0,424.0,1156.0,3902.0,48.0,320.0,1767.0,90.0,1418.0,401.0,10.0,1165.0,,3352.0,3152.0,0.0,547.0,16.0,410.0,6573.0,1861.0,8.0,281.0,32.0,4974.0,625.0,129433.0,501.0,3159.0,0.0,2.0,176.0,13.0,2326.0,5154.0,5663.0,48.0,0.0,19.0,3623.0,62.0,290.0,6609.0,19369.0,0.0,138.0,451.0
1993,,453.0,351.0,7.0,3301.0,3.0,24867.0,467.0,5578.0,1.0,2847.0,959.0,40.0,186.0,3862.0,,230.0,3484.0,47869.0,27.0,18.0,821.0,15.0,2753.0,111.0,34.0,20.0,94488.0,8794.0,6294.0,2760.0,3309.0,4726.0,10.0,393.0,8999.0,39106.0,1469.0,3403.0,2271.0,1600.0,276829.0,2820.0,1335.0,0.0,22333.0,14191.0,72918.0,14790.0,3.0,583.0,575.0,,12802.0,25.0,94.0,34.0,7417.0,,413.0,1532.0,21205.0,9.0,8781.0,9258.0,579.0,687.0,22.0,482.0,5223.0,,3000.0,4879.0,1434.0,4695.0,435571.0,1413.0,36.0,252.0,357.0,708.0,35.0,11764.0,130.0,272.0,,0.0,338.0,955.0,412754.0,53.0,5360.0,18.0,15915.0,575.0,182.0,96.0,3104.0,302.0,,1095.0,7483.0,,976.0,5.0,4655.0,4339.0,30582.0,4153.0,5361.0,16.0,3232.0,0.0,12852.0,437174.0,5750.0,1166.0,6704.0,1432.0,236.0,98.0,65.0,442.0,1140.0,4815.0,49.0,326.0,2531.0,78.0,1603.0,665.0,11.0,1869.0,,2773.0,3301.0,0.0,575.0,23.0,410.0,4470.0,1861.0,8.0,509.0,20.0,5627.0,1155.0,132592.0,706.0,3036.0,0.0,3.0,182.0,21.0,2205.0,8132.0,4537.0,62.0,0.0,30.0,3910.0,77.0,288.0,6849.0,18424.0,0.0,145.0,863.0
1994,,465.0,369.0,7.0,3210.0,3.0,27845.0,639.0,4849.0,4.0,2985.0,929.0,34.0,202.0,4498.0,,336.0,3359.0,52631.0,22.0,18.0,1038.0,15.0,2076.0,116.0,35.0,36.0,95521.0,9870.0,6922.0,4912.0,3219.0,4579.0,3.0,398.0,4646.0,39657.0,1181.0,3014.0,2409.0,1600.0,281053.0,3009.0,1447.0,0.0,20499.0,23240.0,80031.0,16228.0,3.0,578.0,551.0,,11891.0,25.0,87.0,34.0,8372.0,,384.0,1446.0,15418.0,10.0,8642.0,8386.0,601.0,587.0,26.0,685.0,5178.0,,2798.0,5941.0,1419.0,4510.0,428247.0,1614.0,43.0,257.0,370.0,347.0,24.0,12762.0,118.0,270.0,,0.0,422.0,397.0,430402.0,59.0,5920.0,15.0,16141.0,551.0,192.0,95.0,3556.0,364.0,,1157.0,7865.0,,1165.0,5.0,4664.0,4621.0,27622.0,4533.0,5502.0,20.0,4146.0,196.0,12450.0,430052.0,6270.0,1236.0,8670.0,644.0,253.0,96.0,51.0,590.0,1122.0,5108.0,49.0,289.0,2584.0,74.0,1805.0,591.0,12.0,777.0,,3155.0,2990.0,2.0,578.0,9.0,1230.0,3905.0,1781.0,8.0,396.0,36.0,5813.0,2301.0,150898.0,503.0,4467.0,0.0,5.0,172.0,19.0,2337.0,9172.0,4410.0,59.0,0.0,15.0,3149.0,66.0,245.0,8139.0,20363.0,0.0,156.0,778.0
1995,,541.0,327.0,7.0,3496.0,4.0,29223.0,719.0,4685.0,3.0,3744.0,804.0,46.0,237.0,5271.0,,352.0,3392.0,63782.0,36.0,19.0,1182.0,13.0,2898.0,126.0,39.0,39.0,82549.0,10689.0,7076.0,7547.0,3506.0,4582.0,1.0,372.0,4944.0,30880.0,1211.0,3371.0,2662.0,1280.0,284839.0,3154.0,1383.0,0.0,19721.0,10824.0,85441.0,16092.0,3.0,591.0,564.0,,13961.0,26.0,53.0,24.0,8316.0,,381.0,1274.0,14208.0,10.0,9317.0,8942.0,583.0,669.0,12.0,751.0,5488.0,,2859.0,4894.0,1225.0,4579.0,400464.0,1609.0,24.0,215.0,357.0,295.0,34.0,12139.0,101.0,296.0,,1.0,493.0,333.0,423702.0,61.0,4960.0,15.0,19705.0,648.0,216.0,129.0,3906.0,300.0,,1104.0,7362.0,,1087.0,6.0,4655.0,5259.0,29374.0,5763.0,5632.0,19.0,4344.0,363.0,12393.0,402430.0,5170.0,1599.0,9024.0,929.0,245.0,108.0,47.0,564.0,1066.0,4613.0,49.0,282.0,2229.0,57.0,1966.0,611.0,12.0,765.0,,2923.0,2244.0,3.0,563.0,10.0,3280.0,3562.0,1616.0,6.0,447.0,39.0,5771.0,1414.0,123008.0,598.0,5988.0,0.0,3.0,151.0,17.0,2432.0,7879.0,5303.0,68.0,0.0,15.0,3037.0,59.0,240.0,7001.0,21648.0,13.0,163.0,786.0
1996,,603.0,276.0,7.0,4245.0,3.0,28007.0,653.0,4142.0,7.0,2937.0,873.0,53.0,289.0,4461.0,,477.0,3947.0,64302.0,72.0,17.0,908.0,7.0,2167.0,112.0,53.0,39.0,90112.0,13796.0,7626.0,4239.0,4257.0,4512.0,1.0,425.0,3977.0,39296.0,948.0,3199.0,2780.0,1280.0,279720.0,3561.0,1208.0,0.0,18575.0,12115.0,92280.0,15568.0,3.0,593.0,590.0,,10508.0,24.0,56.0,22.0,8149.0,,398.0,1303.0,15737.0,12.0,9092.0,10397.0,622.0,856.0,20.0,655.0,5434.0,,2940.0,3861.0,1320.0,4533.0,413418.0,1568.0,25.0,248.0,370.0,300.0,36.0,11960.0,111.0,289.0,,0.0,473.0,348.0,478879.0,68.0,5600.0,15.0,15946.0,623.0,221.0,207.0,4237.0,314.0,,1091.0,7742.0,,760.0,7.0,4588.0,6738.0,24934.0,7433.0,5702.0,21.0,4718.0,466.0,12618.0,415394.0,5862.0,1256.0,12665.0,1787.0,143.0,85.0,47.0,593.0,1082.0,5733.0,50.0,337.0,2787.0,42.0,1976.0,497.0,13.0,933.0,,2464.0,2194.0,4.0,556.0,8.0,2050.0,4465.0,1288.0,6.0,525.0,39.0,5526.0,2209.0,133070.0,486.0,7400.0,0.0,4.0,215.0,15.0,2611.0,7153.0,4094.0,53.0,0.0,15.0,2993.0,56.0,219.0,6345.0,18741.0,9.0,158.0,801.0
1997,,571.0,319.0,6.0,5373.0,3.0,27299.0,867.0,4173.0,2.0,2987.0,775.0,62.0,316.0,7554.0,,524.0,4573.0,72717.0,145.0,18.0,743.0,5.0,2316.0,121.0,57.0,37.0,104845.0,13595.0,7909.0,4228.0,5385.0,4982.0,1.0,365.0,2974.0,42143.0,789.0,2961.0,2793.0,1600.0,292966.0,3742.0,381.0,0.0,17461.0,17742.0,102096.0,16388.0,3.0,569.0,595.0,,9051.0,24.0,46.0,14.0,8377.0,,333.0,1339.0,16226.0,12.0,10953.0,10095.0,453.0,605.0,66.0,808.0,5337.0,,2847.0,3108.0,1355.0,5032.0,426656.0,1553.0,23.0,252.0,384.0,249.0,37.0,11972.0,95.0,241.0,,1.0,576.0,381.0,484072.0,73.0,5600.0,12.0,18222.0,775.0,264.0,232.0,3473.0,293.0,,1053.0,7977.0,,1060.0,7.0,4527.0,7382.0,18815.0,6613.0,6021.0,22.0,4758.0,691.0,12794.0,428328.0,5665.0,1386.0,10567.0,1465.0,261.0,115.0,35.0,527.0,1083.0,5506.0,49.0,342.0,3610.0,32.0,1673.0,475.0,14.0,923.0,,2681.0,2506.0,6.0,488.0,6.0,4510.0,5466.0,1296.0,5.0,505.0,37.0,5961.0,3387.0,118716.0,446.0,8448.0,0.0,3.0,169.0,46.0,2834.0,9202.0,3993.0,54.0,0.0,15.0,3078.0,75.0,420.0,7414.0,17281.0,8.0,162.0,795.0
1998,,651.0,365.0,6.0,7490.0,3.0,27776.0,1295.0,4173.0,5.0,2818.0,964.0,59.0,326.0,6540.0,,457.0,4469.0,58668.0,56.0,17.0,764.0,5.0,2087.0,123.0,69.0,35.0,101769.0,13128.0,7642.0,4754.0,7503.0,4442.0,1.0,326.0,5612.0,41530.0,783.0,2829.0,2846.0,1888.0,273833.0,3384.0,244.0,0.0,17386.0,20765.0,110991.0,15834.0,3.0,630.0,587.0,,7458.0,23.0,43.0,12.0,8752.0,,348.0,1193.0,16741.0,12.0,11368.0,12250.0,837.0,918.0,52.0,890.0,5525.0,,2360.0,4855.0,2020.0,4728.0,423431.0,1554.0,34.0,503.0,382.0,263.0,33.0,8981.0,105.0,236.0,,1.0,225.0,765.0,495226.0,71.0,5280.0,12.0,17726.0,824.0,290.0,224.0,3831.0,308.0,,1104.0,8918.0,,1740.0,5.0,4172.0,5604.0,28896.0,6602.0,6286.0,24.0,4784.0,1674.0,12701.0,424868.0,6468.0,1688.0,11127.0,1281.0,228.0,151.0,32.0,736.0,1016.0,5488.0,58.0,349.0,4367.0,70.0,1438.0,599.0,15.0,1095.0,,3270.0,3469.0,7.0,502.0,9.0,7380.0,8617.0,981.0,3.0,548.0,35.0,5572.0,6798.0,146206.0,421.0,9108.0,0.0,3.0,139.0,19.0,3073.0,14026.0,5669.0,55.0,0.0,15.0,3105.0,74.0,602.0,9144.0,25081.0,6.0,182.0,759.0
1999,,635.0,253.0,5.0,5906.0,3.0,26935.0,926.0,3987.0,3.0,2945.0,932.0,48.0,350.0,6433.0,,453.0,4388.0,59304.0,63.0,15.0,777.0,6.0,1858.0,122.0,71.0,30.0,107988.0,13724.0,7263.0,6921.0,5919.0,4586.0,1.0,248.0,5779.0,39354.0,898.0,2244.0,2643.0,1440.0,267233.0,3599.0,1410.0,0.0,15618.0,16605.0,106741.0,14402.0,3.0,722.0,599.0,,7337.0,20.0,50.0,9.0,8215.0,,351.0,1144.0,16149.0,12.0,11664.0,7521.0,846.0,1333.0,23.0,890.0,4088.0,,2998.0,4791.0,2246.0,5552.0,476054.0,1313.0,38.0,505.0,392.0,456.0,33.0,9446.0,114.0,244.0,,0.0,338.0,649.0,502930.0,21.0,5280.0,10.0,15481.0,568.0,288.0,190.0,3546.0,297.0,,1026.0,7973.0,,1674.0,5.0,3380.0,5607.0,33397.0,10654.0,6626.0,26.0,4777.0,522.0,12125.0,477601.0,5736.0,1764.0,11334.0,889.0,245.0,129.0,32.0,392.0,851.0,6133.0,50.0,369.0,4272.0,74.0,1548.0,622.0,16.0,1086.0,,3475.0,2207.0,15.0,507.0,11.0,6560.0,4058.0,1313.0,4.0,504.0,30.0,5505.0,4925.0,123386.0,360.0,10050.0,0.0,4.0,75.0,51.0,2822.0,14924.0,3749.0,59.0,0.0,15.0,3137.0,67.0,517.0,6996.0,30836.0,6.0,188.0,415.0
2000,,646.0,235.0,4.0,5451.0,3.0,29257.0,587.0,3683.0,4.0,4023.0,1095.0,26.0,361.0,4088.0,,403.0,3896.0,55309.0,34.0,13.0,618.0,6.0,2007.0,113.0,66.0,26.0,110417.0,14870.0,6972.0,3672.0,5463.0,4442.0,3.0,312.0,2133.0,42031.0,950.0,2076.0,3129.0,1600.0,256189.0,3640.0,1616.0,0.0,16303.0,16857.0,122057.0,14292.0,3.0,,914.0,,6704.0,17.0,45.0,6.0,7981.0,,339.0,1067.0,15645.0,12.0,13529.0,11858.0,855.0,2178.0,28.0,1032.0,4255.0,,2746.0,6336.0,2610.0,6320.0,480537.0,1318.0,30.0,461.0,374.0,487.0,23.0,9475.0,123.0,254.0,,0.0,225.0,366.0,510943.0,23.0,5440.0,20.0,17309.0,768.0,222.0,130.0,6063.0,324.0,735.0,1054.0,7634.0,0.0,1755.0,5.0,3196.0,4808.0,33567.0,9014.0,7035.0,20.0,5130.0,217.0,12209.0,481908.0,8270.0,1444.0,12638.0,1092.0,296.0,121.0,18.0,566.0,848.0,5613.0,46.0,352.0,4603.0,68.0,1371.0,712.0,17.0,1258.0,,3745.0,1589.0,19.0,484.0,8.0,4305.0,3096.0,1079.0,4.0,468.0,26.0,5661.0,3676.0,101387.0,342.0,9304.0,0.0,4.0,76.0,76.0,2835.0,13092.0,6197.0,38.0,0.0,19.0,3227.0,65.0,464.0,5559.0,34452.0,6.0,178.0,832.0
2001,,708.0,298.0,3.0,5187.0,3.0,27294.0,587.0,3685.0,8.0,3068.0,987.0,23.0,363.0,4966.0,,453.0,3973.0,59322.0,44.0,9.0,608.0,5.0,1906.0,109.0,59.0,18.0,126334.0,14839.0,9330.0,6248.0,5199.0,4514.0,11.0,141.0,2265.0,42380.0,851.0,1927.0,3174.0,1760.0,245371.0,2689.0,2084.0,0.0,16261.0,16691.0,128645.0,15454.0,3.0,,951.0,,7751.0,12.0,45.0,8.0,7570.0,,346.0,1084.0,15150.0,12.0,13646.0,12283.0,863.0,841.0,40.0,1134.0,2821.0,,2424.0,4646.0,1998.0,9339.0,461412.0,1238.0,29.0,444.0,405.0,522.0,27.0,11680.0,105.0,270.0,,0.0,585.0,366.0,504038.0,22.0,4800.0,20.0,20117.0,902.0,312.0,133.0,7848.0,322.0,735.0,1055.0,8069.0,0.0,1664.0,4.0,3148.0,4253.0,30630.0,8194.0,7330.0,20.0,5843.0,156.0,11947.0,462715.0,8608.0,1476.0,11193.0,1047.0,44.0,64.0,15.0,1254.0,868.0,6282.0,43.0,374.0,5188.0,71.0,1304.0,701.0,20.0,1432.0,,4000.0,1631.0,21.0,514.0,8.0,4633.0,2498.0,838.0,3.0,343.0,18.0,5842.0,4238.0,115126.0,361.0,9065.0,0.0,4.0,68.0,80.0,2869.0,15082.0,5116.0,18.0,0.0,19.0,2660.0,64.0,526.0,6501.0,36906.0,5.0,191.0,1608.0
2002,,951.0,325.0,4.0,3969.0,3.0,29558.0,1199.0,2910.0,9.0,3870.0,1008.0,20.0,366.0,7336.0,,512.0,4070.0,62223.0,35.0,22.0,586.0,7.0,2278.0,113.0,64.0,24.0,141422.0,14592.0,8283.0,7890.0,3998.0,4542.0,12.0,72.0,3912.0,46110.0,977.0,1830.0,3417.0,1920.0,251910.0,2720.0,1416.0,0.0,16249.0,16210.0,137274.0,14450.0,3.0,,1533.0,,8003.0,26.0,25.0,7.0,7328.0,,353.0,1050.0,14650.0,29.0,14091.0,12799.0,876.0,699.0,28.0,1141.0,3971.0,,2384.0,6812.0,2043.0,11276.0,486012.0,1258.0,23.0,574.0,418.0,565.0,32.0,11527.0,118.0,274.0,,0.0,519.0,348.0,488864.0,10.0,4480.0,14.0,18700.0,762.0,324.0,110.0,7835.0,337.0,875.0,1115.0,7964.0,0.0,1320.0,4.0,3088.0,4174.0,27868.0,8164.0,7894.0,20.0,5753.0,183.0,11716.0,487378.0,10022.0,1940.0,11707.0,1307.0,30.0,82.0,17.0,3058.0,804.0,6201.0,40.0,355.0,5755.0,73.0,1365.0,671.0,21.0,1425.0,,3437.0,2037.0,22.0,527.0,7.0,4715.0,3629.0,935.0,7.0,511.0,24.0,5799.0,4723.0,137766.0,383.0,10276.0,0.0,4.0,53.0,92.0,3006.0,21523.0,3878.0,18.0,0.0,19.0,2681.0,69.0,557.0,8897.0,40938.0,5.0,178.0,1946.0
2003,,1428.0,451.0,4.0,4390.0,4.0,32524.0,822.0,2770.0,3.0,4124.0,1096.0,26.0,216.0,6437.0,,490.0,4268.0,65734.0,33.0,17.0,747.0,6.0,2268.0,109.0,89.0,26.0,167426.0,14831.0,8742.0,6590.0,4420.0,4442.0,10.0,325.0,3114.0,50677.0,1172.0,1688.0,3548.0,1600.0,283989.0,3090.0,1555.0,0.0,16554.0,20464.0,156262.0,14231.0,3.0,,1760.0,,6857.0,22.0,25.0,8.0,7258.0,,342.0,1050.0,13494.0,29.0,18134.0,12818.0,916.0,634.0,26.0,1214.0,5571.0,,2536.0,6553.0,2205.0,10520.0,487288.0,1278.0,30.0,480.0,402.0,618.0,26.0,11426.0,120.0,260.0,,0.0,561.0,362.0,511141.0,11.0,5280.0,13.0,19001.0,773.0,252.0,110.0,8579.0,372.0,921.0,1084.0,8157.0,0.0,1320.0,4.0,3011.0,3953.0,27904.0,8164.0,7725.0,20.0,5604.0,282.0,12339.0,488617.0,9161.0,1781.0,12642.0,1137.0,57.0,81.0,18.0,3074.0,698.0,4235.0,36.0,364.0,5924.0,72.0,1328.0,643.0,21.0,1598.0,,3528.0,2387.0,20.0,712.0,11.0,3075.0,3623.0,1058.0,6.0,611.0,26.0,6306.0,6606.0,142613.0,253.0,10261.0,0.0,5.0,97.0,92.0,3138.0,20605.0,4207.0,11.0,0.0,19.0,2744.0,72.0,461.0,7932.0,47210.0,7.0,198.0,2535.0
2004,,1654.0,460.0,4.0,4337.0,4.0,31775.0,841.0,2739.0,3.0,5906.0,1024.0,26.0,222.0,7137.0,,578.0,4892.0,68954.0,35.0,22.0,774.0,3.0,1814.0,103.0,57.0,23.0,182373.0,15220.0,11909.0,5859.0,4373.0,4370.0,14.0,101.0,3380.0,51236.0,1010.0,1220.0,3576.0,1600.0,293190.0,3517.0,1618.0,0.0,16728.0,20923.0,157858.0,13423.0,3.0,,1826.0,,7404.0,26.0,24.0,8.0,7078.0,,391.0,1233.0,13655.0,37.0,18742.0,13428.0,927.0,783.0,31.0,1255.0,4270.0,,2515.0,7933.0,2124.0,10960.0,479788.0,1389.0,30.0,562.0,406.0,574.0,43.0,10096.0,125.0,268.0,,0.0,615.0,507.0,499748.0,17.0,6400.0,12.0,19117.0,822.0,229.0,115.0,9408.0,366.0,875.0,1090.0,7811.0,0.0,2001.0,7.0,3122.0,3953.0,24854.0,8164.0,7662.0,21.0,4935.0,483.0,12017.0,481120.0,7926.0,1923.0,11414.0,999.0,56.0,101.0,18.0,3385.0,815.0,4800.0,35.0,368.0,6864.0,80.0,1332.0,615.0,24.0,1416.0,,5193.0,2237.0,21.0,776.0,11.0,2460.0,4272.0,1490.0,4.0,665.0,23.0,6578.0,7141.0,148725.0,66.0,12706.0,0.0,5.0,141.0,101.0,3289.0,23746.0,3467.0,18.0,0.0,19.0,2756.0,74.0,669.0,8595.0,48848.0,7.0,201.0,2894.0
2005,,1088.0,386.0,7.0,4200.0,3.0,31864.0,1009.0,3521.0,3.0,5678.0,1168.0,26.0,233.0,8721.0,,625.0,4726.0,70935.0,33.0,22.0,778.0,2.0,1518.0,100.0,53.0,21.0,168981.0,13906.0,9745.0,5910.0,4231.0,4442.0,18.0,88.0,3690.0,51521.0,895.0,1444.0,3604.0,1600.0,275814.0,3294.0,930.0,0.0,16729.0,23727.0,166462.0,14034.0,3.0,,1711.0,,6039.0,28.0,25.0,6.0,7305.0,,341.0,1098.0,13695.0,31.0,20711.0,14000.0,922.0,999.0,26.0,1271.0,3332.0,,2212.0,8744.0,2124.0,11674.0,444611.0,1460.0,30.0,557.0,483.0,579.0,51.0,11507.0,128.0,269.0,,0.0,536.0,593.0,519170.0,25.0,6400.0,12.0,19701.0,555.0,252.0,102.0,4821.0,369.0,875.0,1104.0,7906.0,0.0,1852.0,6.0,3232.0,4338.0,15926.0,6934.0,7768.0,21.0,3455.0,426.0,12052.0,445945.0,8518.0,1969.0,11389.0,795.0,62.0,113.0,18.0,3671.0,583.0,4339.0,45.0,367.0,6560.0,78.0,1334.0,623.0,23.0,1409.0,,4982.0,2593.0,22.0,566.0,13.0,2173.0,3849.0,1326.0,5.0,554.0,21.0,5979.0,9620.0,165813.0,65.0,13598.0,0.0,5.0,194.0,215.0,3452.0,30114.0,4393.0,21.0,0.0,19.0,2754.0,66.0,658.0,10248.0,52997.0,7.0,197.0,3168.0
2006,,1461.0,499.0,7.0,3157.0,3.0,32303.0,618.0,2380.0,3.0,5217.0,1269.0,25.0,242.0,6743.0,1869.0,552.0,4413.0,69672.0,40.0,23.0,763.0,1.0,1604.0,104.0,70.0,37.0,159951.0,11958.0,11665.0,7104.0,3181.0,4442.0,25.0,84.0,3585.0,53496.0,867.0,1703.0,4125.0,1600.0,295012.0,2629.0,930.0,0.0,16753.0,30302.0,176775.0,13087.0,3.0,,2260.0,,2774.0,30.0,23.0,5.0,7131.0,,431.0,989.0,13728.0,25.0,21832.0,11068.0,978.0,2098.0,31.0,1111.0,3721.0,,2167.0,10613.0,2160.0,8327.0,423815.0,1385.0,30.0,593.0,552.0,634.0,46.0,12590.0,106.0,287.0,,0.0,225.0,545.0,452430.0,33.0,6720.0,11.0,19877.0,662.0,252.0,105.0,5157.0,382.0,875.0,1088.0,7661.0,0.0,884.0,9.0,3346.0,3315.0,12810.0,7223.0,7957.0,20.0,3917.0,212.0,12132.0,425143.0,10129.0,,8085.0,992.0,122.0,105.0,18.0,4446.0,557.0,6392.0,45.0,350.0,7003.0,73.0,1328.0,287.0,25.0,1404.0,,4496.0,3497.0,20.0,575.0,15.0,1025.0,3714.0,993.0,4.0,594.0,37.0,6070.0,10997.0,155206.0,182.0,13153.0,0.0,5.0,425.0,306.0,3625.0,28576.0,3294.0,21.0,0.0,19.0,2816.0,72.0,486.0,9245.0,53696.0,7.0,201.0,1793.0
