,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1997,,35302.0,47585.0,2600.0,28455.0,30.0,34304.0,15802.0,157712.0,70695.0,394480.0,12821.0,29531.0,43771.0,6399.0,8351.0,5270305.0,,15047.0,2860.0,3350254.0,522810.0,,2212.0,91688.0,24036.0,675.0,83040.0,-1.0,14222.0,71234.0,2142.0,4412.0,7358.0,571147.0,,13725.0,,121042.0,293443.0,47921.0,206804.0,,101341.0,28270.0,209880.0,50250.0,2385.0,56346.0,2735.0,2092.0,81231.0,243.0,39027.0,734.0,16.0,60640.0,1586.0,30745.0,153856.0,84231.0,46600.0,115256.0,161612.0,1169593.0,9669.0,661.0,93278.0,4.0,22029.0,24079.0,-1.0,15867.0,2.0,111649.0,23295.0,28253.0,83045.0,105022.0,33665.0,239.0,13000.0,20069.0,26972.0,21327.0,904.0,305.0,506.0,9142.0,13225.0,15295.0,1283087.0,4290.0,116379.0,542031.0,213.0,650.0,35.0,426.0,99482.0,272894.0,417778.0,6365.0,553719.0,551507.0,7605.0,733267.0,833768.0,466.0,68170.0,559.0,8597.0,28526.0,2413.0,32862.0,1339.0,325.0,131507.0,28452.0,67968.0,198.0,1890066.0,,2145.0,61055.0,-1.0,274846.0,8381632.0,231426.0,144995.0,9.0,,3688.0,543360.0,10434716.0,2219020.0,53656.0,337374.0,2157582.0,25386.0,148.0,6373.0,,62554.0,15621960.0,12424060.0,11310.0,8921338.0,19416.0,219741.0,2763.0,80430.0,265.0,7036.0,382201.0,5233.0,5320.0,1850986.0,24310.0,4991.0,6334.0,19065.0,,237052.0,455.0,177093.0,1240705.0,4560.0,117436.0,1.0,364294.0,12463088.0,98496.0,137826.0,503160.0,4.0,12632.0,51194.0,110311.0,20225.0,12513.0,77049.0,35528.0,1811.0,6744.0,2302.0,210717.0,4446339.0,383.0,617360.0,12579.0,30647.0,280428.0,222.0,721055.0,227349.0,1067.0,759.0,21.0,368656.0,130920.0,3.0,1500.0,78445.0,264488.0,,350380.0,39426.0,28504.0,188952.0,,972455.0,49782.0
1998,,24282.0,51095.0,2860.0,27289.0,30.0,35590.0,8374.0,196176.0,72125.0,424280.0,11400.0,29114.0,43220.0,6100.0,11515.0,6198274.0,,14785.0,1430.0,3907581.0,497625.0,,1870.0,107276.0,22731.0,675.0,82839.0,-1.0,14581.0,73183.0,2061.0,4147.0,5956.0,581067.0,,12154.0,,121921.0,348208.0,50015.0,290168.0,,105337.0,27004.0,249020.0,49170.0,2999.0,65846.0,3234.0,1842.0,83776.0,236.0,33605.0,304.0,17.0,50400.0,1430.0,30425.0,149616.0,77821.0,49400.0,122404.0,162998.0,1395750.0,9516.0,1145.0,96779.0,3.0,8103.0,16649.0,-1.0,23180.0,0.0,136927.0,24547.0,35367.0,39962.0,90890.0,33318.0,269.0,13813.0,30110.0,27117.0,20953.0,848.0,306.0,386.0,10001.0,9559.0,28411.0,1369601.0,3055.0,215364.0,599521.0,223.0,650.0,35.0,436.0,85640.0,323095.0,393377.0,7518.0,865391.0,863521.0,12957.0,715977.0,863004.0,257.0,64380.0,609.0,9570.0,27600.0,2732.0,33514.0,1371.0,325.0,136276.0,36763.0,64774.0,369.0,1494472.0,,1950.0,61188.0,-1.0,298668.0,8983334.0,424644.0,172389.0,9.0,,6809.0,576738.0,9571956.0,2195117.0,49857.0,341858.0,2202040.0,24923.0,148.0,7372.0,,56685.0,16152573.0,12857027.0,8190.0,8707809.0,19481.0,237424.0,2916.0,75558.0,270.0,8609.0,492749.0,5233.0,5092.0,1730998.0,24219.0,5176.0,5699.0,20064.0,,297229.0,416.0,184277.0,1018089.0,6460.0,127905.0,1.0,318275.0,12890633.0,117519.0,145530.0,408936.0,5.0,30337.0,37635.0,80581.0,24023.0,12692.0,91401.0,36260.0,1614.0,6744.0,2692.0,188548.0,6000130.0,480.0,645510.0,11520.0,31060.0,276194.0,222.0,994396.0,262401.0,855.0,1062.0,21.0,391964.0,131402.0,2.0,1522.0,63940.0,253615.0,,370787.0,38627.0,52407.0,224165.0,,968013.0,49846.0
1999,,33554.0,36940.0,2990.0,22253.0,30.0,41543.0,10350.0,132701.0,67434.0,463640.0,12041.0,28436.0,41126.0,6430.0,10652.0,6229797.0,,16412.0,2756.0,4332779.0,581866.0,,1870.0,105378.0,23134.0,676.0,119990.0,-1.0,19167.0,67707.0,2059.0,4403.0,11348.0,671836.0,,12433.0,,154974.0,478887.0,51827.0,201952.0,,93643.0,42389.0,240109.0,72973.0,3680.0,89666.0,3013.0,2075.0,86458.0,142.0,33603.0,539.0,17.0,137600.0,1495.0,30596.0,166674.0,84638.0,66171.0,122095.0,150597.0,1725181.0,9698.0,3770.0,103916.0,4.0,35179.0,20716.0,-1.0,32240.0,1.0,157991.0,17078.0,46351.0,93177.0,146139.0,23053.0,295.0,13813.0,33526.0,27043.0,17960.0,880.0,307.0,336.0,10279.0,16839.0,45177.0,1838569.0,2405.0,254886.0,630634.0,192.0,581.0,35.0,445.0,101742.0,597204.0,405818.0,7278.0,1222852.0,1220982.0,14347.0,877441.0,967610.0,335.0,60472.0,722.0,8322.0,36397.0,2978.0,27890.0,1408.0,325.0,140786.0,35085.0,64240.0,1146.0,1085987.0,,2038.0,65549.0,-1.0,200817.0,9269510.0,438075.0,141437.0,9.0,,11345.0,592304.0,12081082.0,2529661.0,42596.0,335608.0,2378321.0,26645.0,148.0,7590.0,,60291.0,15653802.0,13555453.0,8905.0,7779482.0,20032.0,249037.0,4230.0,86548.0,275.0,8964.0,612777.0,5200.0,3952.0,1573719.0,24004.0,4430.0,5808.0,16944.0,,411742.0,442.0,316696.0,1222001.0,1900.0,141354.0,1.0,362165.0,13589056.0,129673.0,166431.0,492903.0,5.0,8434.0,71365.0,96572.0,30845.0,12532.0,113777.0,41917.0,1425.0,6744.0,2675.0,222978.0,6732977.0,596.0,764240.0,10531.0,43980.0,275795.0,210.0,767468.0,226279.0,519.0,611.0,21.0,378304.0,137495.0,2.0,1528.0,55403.0,283610.0,,396079.0,35901.0,70787.0,258802.0,,1215569.0,49909.0
2000,,26942.0,32840.0,2990.0,22256.0,30.0,40348.0,11208.0,108740.0,70660.0,509560.0,12507.0,25307.0,39418.0,6487.0,9359.0,6675989.0,,14192.0,1820.0,3591294.0,608095.0,,1870.0,110653.0,22930.0,806.0,112620.0,-1.0,,69099.0,2659.0,5586.0,7537.0,681987.0,,12182.0,,114739.0,283034.0,47640.0,317405.0,,109193.0,47304.0,246009.0,48935.0,4950.0,91078.0,4616.0,1573.0,76221.0,139.0,37479.0,672.0,18.0,108800.0,1482.0,29565.0,168792.0,85800.0,42300.0,150793.0,130900.0,1425580.0,9879.0,4229.0,123012.0,4.0,8898.0,19879.0,-1.0,25150.0,1.0,112622.0,44047.0,42098.0,59982.0,101618.0,31877.0,329.0,12480.0,41750.0,25769.0,20312.0,883.0,309.0,317.0,10797.0,1689.0,31869.0,1759421.0,603.0,128772.0,626503.0,232.0,576.0,34.0,454.0,108687.0,312710.0,456226.0,6910.0,949533.0,947663.0,14545.0,842625.0,1047498.0,255.0,67834.0,714.0,8340.0,35038.0,2518.0,31248.0,1426.0,325.0,123868.0,40938.0,66734.0,413.0,1511029.0,,2066.0,64010.0,-1.0,259156.0,10401746.0,368023.0,142082.0,9.0,,14747.0,637381.0,12432011.0,2134257.0,44626.0,328280.0,2399151.0,26915.0,150.0,7591.0,10576.0,54188.0,16055016.0,15103531.0,10491.0,7761324.0,21215.0,263638.0,2850.0,92484.0,280.0,14920.0,338515.0,5200.0,3423.0,1762853.0,18555.0,2417.0,5323.0,18245.0,3181.0,362741.0,416.0,329651.0,1019627.0,3268.0,155617.0,1.0,305786.0,15141010.0,87459.0,165705.0,453200.0,5.0,29636.0,17019.0,126352.0,29837.0,12924.0,80863.0,50562.0,2037.0,6744.0,2514.0,217532.0,6328595.0,716.0,454710.0,13431.0,42110.0,259755.0,220.0,978231.0,270575.0,345.0,720.0,22.0,315816.0,141417.0,1.0,1555.0,51759.0,310194.0,,378470.0,38943.0,49058.0,187792.0,,1486340.0,49942.0
2001,,38304.0,36150.0,2990.0,22179.0,31.0,38545.0,11945.0,118004.0,66720.0,439370.0,14894.0,25256.0,46843.0,6624.0,10045.0,7896771.0,,16692.0,1625.0,2532385.0,640373.0,,1870.0,150049.0,24731.0,806.0,107852.0,-1.0,,73438.0,2159.0,6168.0,5804.0,648743.0,,11609.0,,120176.0,356990.0,51111.0,231547.0,,100908.0,50859.0,259050.0,41435.0,4375.0,123361.0,5831.0,1989.0,81313.0,146.0,30752.0,673.0,16.0,116800.0,1352.0,29271.0,226917.0,93926.0,39191.0,164727.0,125828.0,1622738.0,10061.0,5322.0,133334.0,4.0,32308.0,18550.0,-1.0,30700.0,0.0,80506.0,21007.0,52353.0,56511.0,143364.0,24871.0,351.0,12480.0,49430.0,25138.0,20646.0,880.0,310.0,292.0,11397.0,17510.0,25888.0,1238445.0,530.0,40094.0,717493.0,195.0,650.0,35.0,463.0,87431.0,404794.0,575266.0,6850.0,907291.0,905421.0,14488.0,844706.0,1247537.0,249.0,85731.0,990.0,8084.0,23976.0,3040.0,42268.0,1387.0,319.0,127353.0,34915.0,65794.0,660.0,1888027.0,,2080.0,71356.0,-1.0,274248.0,11920758.0,409843.0,175864.0,9.0,,15727.0,566499.0,13486447.0,1821524.0,44935.0,320416.0,2328890.0,27064.0,149.0,7794.0,11157.0,59769.0,16978637.0,15112535.0,9841.0,7472746.0,20872.0,266925.0,2832.0,104682.0,285.0,14529.0,392241.0,5200.0,7263.0,1782934.0,28428.0,2190.0,4841.0,19054.0,3336.0,413686.0,429.0,281502.0,1039412.0,2774.0,169815.0,1.0,329700.0,15143287.0,155131.0,170381.0,487577.0,5.0,14456.0,30932.0,131583.0,33661.0,11930.0,87304.0,59592.0,2936.0,6760.0,2621.0,251609.0,6352180.0,577.0,453310.0,14948.0,42609.0,270158.0,224.0,665607.0,280200.0,504.0,719.0,22.0,326239.0,144903.0,2.0,1312.0,56735.0,277495.0,,331591.0,39345.0,47494.0,179141.0,,994420.0,49867.0
2002,,39064.0,30596.0,3120.0,22181.0,31.0,36820.0,9738.0,127192.0,63680.0,441960.0,15557.0,26644.0,48423.0,6864.0,7213.0,8648876.0,,6543.0,1716.0,2496713.0,620083.0,,1870.0,148967.0,35433.0,806.0,132809.0,-1.0,,75907.0,2412.0,6289.0,6672.0,695160.0,,11156.0,,137910.0,420013.0,51325.0,305114.0,,105989.0,25969.0,337891.0,62316.0,6440.0,137840.0,6200.0,2395.0,67475.0,154.0,37087.0,678.0,17.0,73600.0,1560.0,27805.0,291471.0,94471.0,39600.0,141668.0,126842.0,1492858.0,10245.0,13281.0,142673.0,3.0,19320.0,24084.0,-1.0,6659.0,1.0,82872.0,42540.0,53693.0,53899.0,150716.0,29811.0,379.0,12480.0,35010.0,24395.0,26176.0,877.0,313.0,280.0,10981.0,9138.0,41217.0,1657705.0,1851.0,83698.0,662746.0,219.0,650.0,35.0,464.0,89165.0,501450.0,604028.0,5531.0,562366.0,560496.0,14142.0,833302.0,1125957.0,340.0,81141.0,1170.0,8006.0,31204.0,3003.0,48719.0,1636.0,322.0,110686.0,62326.0,66840.0,2562.0,1311397.0,,2117.0,71805.0,-1.0,308789.0,13229430.0,366470.0,147913.0,10.0,,24303.0,560534.0,13547455.0,1946003.0,40807.0,318508.0,2440169.0,29104.0,148.0,7795.0,11889.0,51346.0,15758731.0,15309552.0,11310.0,6539854.0,21314.0,284250.0,2438.0,119593.0,290.0,21917.0,454553.0,5200.0,6764.0,1904578.0,35967.0,1900.0,5261.0,19235.0,4758.0,314811.0,364.0,92984.0,1000182.0,2546.0,186365.0,1.0,314339.0,15346639.0,157508.0,161417.0,520005.0,5.0,39840.0,76579.0,59364.0,38549.0,12256.0,84462.0,56259.0,3047.0,6822.0,2461.0,230853.0,7136984.0,284.0,564140.0,16087.0,37023.0,288033.0,224.0,1036785.0,308543.0,604.0,727.0,23.0,267778.0,148114.0,2.0,1072.0,65225.0,240080.0,,374479.0,41035.0,66840.0,274778.0,,1400925.0,49838.0
2003,,35568.0,30793.0,2145.0,16983.0,31.0,36769.0,9680.0,227356.0,61640.0,446570.0,16373.0,29117.0,50079.0,6991.0,6875.0,10295204.0,,9898.0,1820.0,3386879.0,621354.0,,2150.0,182015.0,35464.0,807.0,166542.0,-1.0,,85316.0,2265.0,6344.0,6717.0,558525.0,,11806.0,,157631.0,469364.0,54390.0,219657.0,,137934.0,32903.0,315622.0,51625.0,4269.0,203792.0,6659.0,982.0,68326.0,153.0,35237.0,753.0,17.0,75200.0,845.0,28465.0,297965.0,88669.0,44188.0,144975.0,121398.0,1424033.0,10271.0,14842.0,130897.0,5.0,32269.0,36290.0,-1.0,14288.0,1.0,134616.0,20212.0,70647.0,48701.0,129238.0,23239.0,394.0,12480.0,34976.0,25344.0,25430.0,863.0,316.0,463.0,11125.0,11131.0,46499.0,2192243.0,4285.0,314868.0,827708.0,219.0,286.0,35.0,463.0,77244.0,349875.0,691171.0,8490.0,774849.0,772699.0,14433.0,863583.0,1352513.0,422.0,106091.0,1301.0,8007.0,33784.0,3249.0,51199.0,1695.0,325.0,106234.0,77226.0,67222.0,2087.0,1998251.0,,2138.0,73177.0,-1.0,268108.0,14306314.0,306677.0,151759.0,10.0,,26330.0,558123.0,15142104.0,1960475.0,32760.0,325962.0,2576078.0,25127.0,148.0,7794.0,11083.0,56493.0,14481751.0,14783256.0,11050.0,8393619.0,21004.0,297794.0,3464.0,118663.0,295.0,18718.0,667923.0,5200.0,4302.0,1936382.0,28782.0,1425.0,6090.0,19436.0,4763.0,228943.0,403.0,153724.0,981683.0,2736.0,235438.0,1.0,289593.0,14818493.0,172966.0,187463.0,447350.0,5.0,25983.0,134306.0,75847.0,41931.0,12697.0,72959.0,48810.0,4868.0,6857.0,2478.0,198351.0,7910030.0,302.0,693554.0,21334.0,53786.0,289424.0,233.0,805178.0,340804.0,607.0,600.0,24.0,333298.0,153804.0,7.0,1064.0,68954.0,258094.0,,347295.0,40489.0,56775.0,334157.0,,1836356.0,49795.0
2004,,28424.0,33150.0,2340.0,20884.0,32.0,37016.0,9671.0,146916.0,73560.0,470858.0,17447.0,32180.0,49343.0,7285.0,13982.0,10091740.0,,10105.0,1690.0,3770596.0,739738.0,,2150.0,196868.0,35300.0,807.0,145070.0,-1.0,,83743.0,3295.0,6341.0,7183.0,595144.0,,12387.0,,141492.0,623341.0,54813.0,343299.0,,204532.0,45907.0,305830.0,90510.0,5379.0,190296.0,6521.0,1792.0,81253.0,152.0,34096.0,942.0,16.0,105600.0,1234.0,28392.0,326972.0,93358.0,46500.0,174453.0,124026.0,2044487.0,10576.0,39923.0,139804.0,5.0,20046.0,59916.0,-1.0,14752.0,1.0,177896.0,38624.0,62241.0,115469.0,185230.0,33591.0,435.0,16770.0,70390.0,25858.0,29312.0,862.0,320.0,378.0,10311.0,9729.0,78596.0,2214585.0,2652.0,149768.0,758561.0,208.0,234.0,34.0,477.0,101796.0,365352.0,773386.0,7101.0,725005.0,722855.0,15765.0,1204700.0,1306037.0,223.0,118095.0,817.0,7920.0,38154.0,3086.0,51799.0,1172.0,328.0,114175.0,68873.0,66840.0,2604.0,1511015.0,,2158.0,76143.0,-1.0,316118.0,14925078.0,628256.0,149129.0,10.0,,26105.0,600610.0,15786284.0,2186861.0,42424.0,328845.0,2722327.0,27949.0,150.0,7770.0,13019.0,61233.0,17843095.0,16566217.0,10400.0,8901226.0,21212.0,312506.0,4930.0,124195.0,300.0,19314.0,736464.0,5568.0,4676.0,1947755.0,31859.0,1803.0,7316.0,19289.0,6280.0,420991.0,390.0,206383.0,1235618.0,2546.0,233644.0,1.0,357436.0,16600313.0,145918.0,239093.0,469297.0,6.0,35401.0,142619.0,79546.0,49593.0,12981.0,90687.0,36152.0,4721.0,6890.0,2600.0,252261.0,7155802.0,1115.0,629544.0,23827.0,60393.0,323725.0,242.0,1001838.0,340557.0,639.0,611.0,28.0,396699.0,159060.0,8.0,971.0,78461.0,260649.0,,404467.0,39636.0,60843.0,458559.0,,1434174.0,49977.0
2005,,40128.0,33120.0,2340.0,24461.0,32.0,37481.0,9664.0,187878.0,85480.0,434550.0,17159.0,32939.0,42311.0,7567.0,7684.0,10439128.0,,10314.0,1300.0,4620421.0,781479.0,,1937.0,272680.0,35481.0,807.0,148794.0,-1.0,,90786.0,3335.0,6689.0,6031.0,684445.0,,13017.0,,166403.0,585692.0,47084.0,258747.0,,234627.0,37104.0,318849.0,80811.0,4014.0,210879.0,7296.0,2675.0,54328.0,140.0,28566.0,508.0,16.0,104800.0,1272.0,29049.0,347131.0,99609.0,47658.0,196225.0,126710.0,1960325.0,10753.0,56056.0,135038.0,5.0,31476.0,87741.0,-1.0,24291.0,1.0,130044.0,18592.0,56235.0,81672.0,174818.0,25977.0,458.0,16770.0,69906.0,29489.0,29255.0,848.0,325.0,264.0,10499.0,11187.0,77372.0,2924559.0,3055.0,237838.0,838927.0,219.0,241.0,34.0,486.0,113467.0,349832.0,805867.0,13408.0,756403.0,754465.0,16327.0,1103693.0,1247400.0,238.0,193139.0,1872.0,13638.0,56746.0,3269.0,42488.0,1035.0,330.0,137083.0,63264.0,64930.0,2770.0,1070743.0,,2178.0,73773.0,-1.0,336937.0,16433040.0,560464.0,183974.0,10.0,,31639.0,579789.0,16904880.0,2412824.0,51127.0,331973.0,2888845.0,29123.0,148.0,7776.0,12715.0,67853.0,18143784.0,16274028.0,11700.0,10356946.0,22933.0,390024.0,4349.0,133155.0,306.0,18376.0,663307.0,5894.0,4266.0,2009232.0,34109.0,1712.0,9707.0,19940.0,5588.0,364308.0,325.0,241040.0,1081887.0,5396.0,252754.0,1.0,378182.0,16302594.0,155340.0,212005.0,342776.0,6.0,24917.0,157182.0,54803.0,47261.0,13143.0,90059.0,47305.0,2215.0,6915.0,2621.0,230780.0,8642947.0,59.0,753948.0,30649.0,66199.0,343972.0,260.0,918943.0,361244.0,633.0,756.0,47.0,338748.0,164636.0,9.0,1054.0,81618.0,225213.0,,354103.0,41773.0,78118.0,398115.0,,2177550.0,50018.0
2006,,56316.0,33105.0,2340.0,24465.0,33.0,39654.0,13989.0,163045.0,90060.0,494150.0,16499.0,38037.0,42524.0,7585.0,9917.0,10533736.0,238805.0,10605.0,1820.0,4494620.0,828947.0,,1768.0,293754.0,41389.0,808.0,172742.0,4180.0,,89580.0,3500.0,6985.0,5434.0,627508.0,,13022.0,,140415.0,632815.0,47013.0,346651.0,,223776.0,39505.0,351320.0,87917.0,5454.0,212528.0,7591.0,3282.0,90707.0,147.0,34744.0,520.0,17.0,73600.0,1495.0,30600.0,336887.0,97949.0,46500.0,219630.0,125411.0,2065957.0,10670.0,46413.0,110413.0,5.0,12189.0,49664.0,-1.0,27416.0,1.0,165210.0,41214.0,79691.0,70192.0,198747.0,34131.0,484.0,20540.0,55801.0,23563.0,27995.0,848.0,312.0,309.0,11780.0,5735.0,64873.0,3161742.0,3770.0,274974.0,805552.0,218.0,351.0,33.0,495.0,113955.0,335501.0,963960.0,7987.0,429004.0,427236.0,16678.0,1069769.0,1616181.0,286.0,183756.0,1590.0,14408.0,54321.0,2479.0,42101.0,1019.0,333.0,121462.0,65658.0,65885.0,2486.0,1536120.0,,2198.0,78291.0,-1.0,344184.0,21986764.0,636503.0,170535.0,10.0,,32200.0,643978.0,17891752.0,2226342.0,44260.0,340990.0,3136156.0,35215.0,148.0,10014.0,16613.0,70908.0,18018081.0,15117169.0,12298.0,9968971.0,22785.0,422441.0,5823.0,169114.0,311.0,16864.0,756393.0,6500.0,3629.0,2033461.0,28446.0,1387.0,13732.0,19941.0,6175.0,402323.0,416.0,165657.0,1022460.0,6802.0,261432.0,1.0,366842.0,15151913.0,152549.0,,404352.0,6.0,32313.0,160362.0,69601.0,43715.0,13505.0,105906.0,47636.0,333.0,6916.0,2869.0,265921.0,9047184.0,86.0,735350.0,25041.0,57735.0,329807.0,279.0,1145027.0,356892.0,649.0,774.0,42.0,321968.0,171945.0,9.0,1077.0,91648.0,281595.0,,384954.0,44736.0,79671.0,509845.0,416.0,2605298.0,50058.0
2007,,43130.0,33915.0,2340.0,24463.0,33.0,41672.0,9698.0,175127.0,96140.0,613495.0,16295.0,39943.0,43952.0,7884.0,7224.0,11638042.0,187285.0,11448.0,1831.0,4452193.0,897488.0,,1438.0,301997.0,41548.0,808.0,83908.0,2850.0,,94493.0,3486.0,6816.0,4676.0,601975.0,,15890.0,,172059.0,634058.0,48504.0,189092.0,,246478.0,26251.0,284579.0,86857.0,3289.0,206489.0,10144.0,3029.0,60254.0,176.0,28358.0,533.0,18.0,100208.0,1560.0,28023.0,405380.0,95521.0,46500.0,208806.0,127115.0,2048290.0,11159.0,75427.0,121648.0,3.0,19823.0,53722.0,-1.0,26595.0,1.0,223691.0,19166.0,100622.0,58018.0,179882.0,25810.0,510.0,21288.0,104506.0,22194.0,28978.0,947.0,343.0,282.0,12444.0,7112.0,118807.0,2714200.0,4924.0,226507.0,1252434.0,221.0,260.0,33.0,504.0,127689.0,200747.0,1009010.0,11317.0,560226.0,558788.0,18306.0,1060819.0,1502640.0,243.0,187992.0,1473.0,16524.0,44954.0,1327.0,39346.0,1199.0,338.0,134969.0,66353.0,66378.0,6192.0,1677745.0,,2145.0,84021.0,-1.0,360427.0,22729588.0,818788.0,171389.0,10.0,,50824.0,770158.0,17825395.0,2373118.0,38943.0,349794.0,2863778.0,35857.0,148.0,18689.0,18899.0,73124.0,15476924.0,14474491.0,12298.0,11923992.0,23641.0,442890.0,5630.0,176010.0,316.0,19202.0,387489.0,6500.0,3685.0,2028062.0,25803.0,1201.0,19277.0,18284.0,6955.0,436171.0,299.0,116605.0,927586.0,12122.0,260039.0,2.0,370117.0,14502849.0,129785.0,,349882.0,6.0,27516.0,168928.0,108748.0,40173.0,12978.0,94066.0,46830.0,269.0,6916.0,2730.0,272286.0,10285574.0,163.0,809090.0,21049.0,60481.0,350303.0,295.0,854153.0,386727.0,701.0,793.0,46.0,350698.0,175200.0,9.0,1071.0,75765.0,290076.0,,397810.0,51731.0,62346.0,274104.0,266.0,2250068.0,50162.0
2008,,33782.0,33810.0,2340.0,24464.0,34.0,36882.0,10789.0,195236.0,99300.0,671358.0,15559.0,41405.0,45696.0,8120.0,13449.0,12103156.0,270249.0,10352.0,1950.0,5811384.0,892126.0,,1399.0,315178.0,43712.0,808.0,199201.0,1900.0,,93373.0,3417.0,7289.0,5423.0,658718.0,,14256.0,,190324.0,870782.0,51707.0,258162.0,,254487.0,37433.0,337689.0,100462.0,3507.0,174675.0,12609.0,2413.0,89300.0,184.0,28829.0,597.0,18.0,105776.0,1190.0,28875.0,384632.0,94306.0,46500.0,218223.0,141093.0,1983654.0,11519.0,76040.0,125347.0,2.0,19936.0,48880.0,-1.0,37641.0,1.0,239166.0,21361.0,95075.0,67877.0,244622.0,25762.0,532.0,21288.0,211138.0,20853.0,28917.0,897.0,356.0,291.0,12822.0,6611.0,125726.0,3479296.0,6370.0,267502.0,1293212.0,216.0,260.0,33.0,514.0,147942.0,455322.0,1160020.0,4984.0,794319.0,792920.0,15693.0,1179908.0,1985662.0,237.0,233999.0,1468.0,15724.0,49885.0,3917.0,33210.0,1344.0,329.0,135874.0,126689.0,67208.0,4807.0,1599718.0,,2240.0,85189.0,-1.0,380640.0,22633797.0,809306.0,196994.0,10.0,,42304.0,831172.0,19961326.0,2491678.0,42219.0,351704.0,2774228.0,37390.0,148.0,18539.0,15707.0,102966.0,16867298.0,16265355.0,11609.0,10089770.0,30363.0,453235.0,4821.0,228212.0,321.0,16710.0,755627.0,6500.0,3723.0,2096147.0,17383.0,1090.0,20916.0,19943.0,6267.0,456575.0,286.0,241256.0,973557.0,8892.0,272048.0,2.0,404778.0,16294185.0,198080.0,,432528.0,6.0,20702.0,166772.0,89309.0,36477.0,13641.0,112530.0,53310.0,270.0,6926.0,2632.0,233265.0,10524507.0,172.0,760006.0,20471.0,73993.0,362733.0,285.0,981048.0,354325.0,730.0,815.0,45.0,370194.0,178882.0,9.0,1064.0,78583.0,293867.0,,393907.0,52582.0,101619.0,629371.0,528.0,3937975.0,50149.0
