,Ukraine,Burundi,Bolivia (Plurinational State of),Peru,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Serbia,Armenia,Ethiopia,Greece,Tunisia,Zimbabwe,Republic of Korea,Spain,New Zealand,Niger,Bulgaria,Australia & New Zealand,United States of America,Mongolia,Togo,Slovenia,Czechoslovakia,Senegal,Madagascar,Czechia,Argentina,Luxembourg,Georgia,Botswana,Austria,Chad,Morocco,Bhutan,Poland,Congo,Qatar,Mexico,Switzerland,Romania,Italy,USSR,Bosnia and Herzegovina,Russian Federation,China,Ireland,Uzbekistan,Gambia,Latvia,Slovakia,United Republic of Tanzania,Yemen,Occupied Palestinian Territory,South Africa,Guinea-Bissau,Kazakhstan,Sierra Leone,Hungary,France,Thailand,Lithuania,Finland,"China, mainland",Oman,Mali,Eritrea,Republic of Moldova,Ethiopia PDR
2000,20000.0,10800.0,1257.0,8083.0,257.0,9000.0,-1.0,41000.0,-1.0,-1.0,2153970.0,-1.0,39876.0,160.0,2142.0,17888.0,3130.0,2500.0,7934.0,3130.0,-1,2072.0,3521.0,57.0,-1.0,2138.0,-1,4200.0,20000.0,-1.0,-1.0,3500.0,22362.0,140712.0,4600.0,1370.0,-1.0,3154.0,200.0,3119.0,-1.0,4300.0,5882.0,-1.0,-1,40000.0,10257.0,-1.0,1500.0,1300.0,-1,900.0,17832.0,-1,115.0,41834.0,-1.0,23800.0,3300.0,0.0,-1.0,20000.0,-1.0,3000.0,10000.0,939.0,347.0,29680.0,-1,-1.0
2001,31500.0,12000.0,1350.0,8279.0,173.0,6000.0,-1.0,38000.0,-1.0,-1.0,2200330.0,-1.0,43000.0,160.0,3043.0,19522.0,3078.0,3250.0,7832.0,3078.0,-1,2113.0,4272.0,158.0,-1.0,1383.0,-1,4100.0,20000.0,-1.0,-1.0,2900.0,22012.0,154626.0,5900.0,1370.0,-1.0,3175.0,200.0,3259.0,-1.0,5581.0,7627.0,-1.0,-1,45000.0,12173.0,-1.0,8700.0,1366.0,-1,548.0,18130.0,-1,350.0,42000.0,5000.0,22800.0,3900.0,0.0,-1.0,25000.0,-1.0,500.0,12000.0,916.0,340.0,30459.0,-1,-1.0
2002,38400.0,12000.0,1204.0,8196.0,188.0,2000.0,-1.0,35000.0,-1.0,-1.0,1862833.0,-1.0,41896.0,160.0,3419.0,22170.0,3200.0,3750.0,6274.0,3200.0,-1,2164.0,2071.0,28.0,-1.0,1840.0,-1,4000.0,22000.0,40.0,-1.0,2200.0,23410.0,179000.0,4800.0,1100.0,-1.0,3200.0,154.0,2519.0,-1.0,7000.0,7289.0,-1.0,-1,45000.0,14953.0,-1.0,11500.0,1350.0,-1,1100.0,18466.0,-1,124.0,32000.0,3000.0,19600.0,4200.0,0.0,-1.0,27000.0,-1.0,600.0,14765.0,893.0,338.0,28002.0,-1,-1.0
2003,25300.0,12000.0,1100.0,8250.0,146.0,14781.0,-1.0,29000.0,-1.0,4392.0,2775618.0,-1.0,42496.0,160.0,2738.0,24337.0,2400.0,3500.0,9033.0,2400.0,-1,3135.0,2972.0,80.0,-1.0,2000.0,-1,4500.0,22000.0,38.0,-1.0,2000.0,25000.0,300000.0,6700.0,1100.0,1746.0,3220.0,80.0,1435.0,-1.0,2543.0,7527.0,-1.0,-1,41000.0,13146.0,-1.0,10700.0,1500.0,-1,550.0,18804.0,-1,121.0,33372.0,2747.0,22000.0,4300.0,943.0,-1.0,28000.0,-1.0,1300.0,13000.0,870.0,338.0,31456.0,-1,-1.0
2004,12400.0,12000.0,975.0,8500.0,54.0,4830.0,-1.0,29000.0,-1.0,4891.0,2932430.0,-1.0,45000.0,160.0,2798.0,27214.0,2700.0,2500.0,2542.0,2700.0,-1,2584.0,1379.0,66.0,-1.0,2341.0,-1,4700.0,22000.0,48.0,-1.0,2083.0,24000.0,300372.0,4900.0,1060.0,1265.0,3244.0,204.0,2058.0,-1.0,3280.0,7217.0,-1.0,-1,42000.0,12700.0,-1.0,8900.0,1800.0,-1,2696.0,17500.0,-1,120.0,33837.0,4000.0,22000.0,4400.0,732.0,-1.0,30000.0,100.0,1200.0,12646.0,798.0,342.0,30216.0,-1,-1.0
2005,6200.0,12000.0,991.0,8600.0,91.0,7544.0,-1.0,29000.0,-1.0,5060.0,3168077.0,-1.0,40140.0,160.0,4352.0,27872.0,1700.0,3750.0,1102.0,1700.0,-1,2248.0,1569.0,193.0,-1.0,2176.0,-1,4600.0,22000.0,43.0,200.0,2106.0,23100.0,362812.0,7000.0,1100.0,1306.0,3266.0,239.0,2004.0,-1.0,296.0,6766.0,-1.0,-1,42000.0,12891.0,-1.0,10000.0,1888.0,-1,143.0,17600.0,-1,175.0,34264.0,4040.0,30000.0,5800.0,871.0,-1.0,35000.0,200.0,1100.0,12800.0,772.0,332.0,30145.0,-1,-1.0
2006,3700.0,12000.0,1012.0,8700.0,146.0,9713.0,-1.0,33000.0,330.0,4593.0,2212500.0,1722.0,34142.0,180.0,4196.0,34725.0,1200.0,4250.0,216.0,1200.0,-1,4704.0,745.0,399.0,-1.0,1450.0,-1,4500.0,22200.0,26.0,400.0,2140.0,23000.0,360420.0,6100.0,1100.0,1708.0,3300.0,190.0,2133.0,161.0,250.0,8115.0,-1.0,-1,40000.0,13146.0,4900.0,8000.0,1890.0,-1,91.0,18800.0,-1,204.0,34803.0,4047.0,31200.0,6000.0,1303.0,-1.0,42000.0,300.0,1400.0,13000.0,747.0,332.0,26899.0,-1,-1.0
2007,2800.0,12000.0,1035.0,9000.0,80.0,10500.0,-1.0,33000.0,330.0,4468.0,2437750.0,1018.0,29924.0,180.0,5177.0,31302.0,2267.0,4480.0,400.0,2267.0,-1,1075.0,800.0,401.0,-1.0,1984.0,-1,8484.0,22500.0,14.0,2400.0,2200.0,24650.0,456650.0,5800.0,1100.0,2936.0,3307.0,120.0,2056.0,205.0,457.0,10646.0,-1.0,-1,40000.0,12280.0,5800.0,9000.0,1900.0,-1,389.0,19400.0,-1,186.0,33000.0,4200.0,37300.0,8000.0,1192.0,-1.0,74000.0,700.0,1300.0,12200.0,723.0,320.0,24742.0,-1,-1.0
2008,2800.0,12000.0,1048.0,8869.0,255.0,12850.0,-1.0,27000.0,330.0,5801.0,2992924.0,1105.0,26804.0,176.0,3671.0,30061.0,2189.0,4300.0,208.0,2189.0,-1,1527.0,633.0,374.0,-1.0,6755.0,-1,6342.0,22500.0,27.0,2404.0,2573.0,26000.0,333000.0,7200.0,1100.0,1945.0,3350.0,60.0,3014.0,210.0,1239.0,12311.0,-1.0,-1,66000.0,13255.0,4300.0,10000.0,2158.0,-1,64.0,28800.0,-1,192.0,35209.0,4301.0,43397.0,10000.0,1496.0,-1.0,74000.0,300.0,1100.0,13000.0,700.0,333.0,27479.0,-1,-1.0
2009,2100.0,12500.0,1062.0,9100.0,282.0,7516.0,-1.0,20471.0,1200.0,5290.0,2588661.0,1143.0,21297.0,170.0,3532.0,36053.0,2200.0,4500.0,200.0,2200.0,-1,614.0,1424.0,388.0,-1.0,4146.0,-1,6336.0,23000.0,34.0,2600.0,2852.0,30756.0,445450.0,5800.0,1100.0,2585.0,3300.0,16.0,2977.0,114.0,450.0,19100.0,-1.0,-1,66000.0,11682.0,1300.0,10000.0,2360.0,-1,850.0,23500.0,-1,197.0,34787.0,4600.0,95160.0,9659.0,1693.0,-1.0,80000.0,200.0,1700.0,11400.0,678.0,332.0,40888.0,-1,-1.0
2010,4100.0,14067.0,1491.0,9043.0,187.0,13737.0,-1.0,20110.0,1000.0,3818.0,2761190.0,983.0,20097.0,167.0,7010.0,38368.0,2008.0,4886.0,509.0,2008.0,-1,700.0,1481.0,208.0,-1.0,1649.0,-1,6088.0,26000.0,44.0,2200.0,3097.0,27000.0,1108083.0,8500.0,1100.0,16333.0,3350.0,9.0,3151.0,116.0,2148.0,22700.0,-1.0,-1,61454.0,13387.0,1600.0,10000.0,2551.0,-1,250.0,22000.0,-1,201.0,33387.0,4612.0,111000.0,10200.0,1085.0,-1.0,85000.0,700.0,2700.0,13200.0,658.0,332.0,41606.0,-1,-1.0
2011,2600.0,15253.0,1972.0,9127.0,172.0,23900.0,-1.0,16138.0,1600.0,5000.0,2731111.0,931.0,19154.0,165.0,8627.0,41195.0,1727.0,1399.0,709.0,1727.0,-1,725.0,1076.0,272.0,-1.0,2448.0,-1,5516.0,26000.0,45.0,2300.0,2800.0,27514.0,304627.0,3200.0,1100.0,5053.0,3400.0,2.0,2864.0,136.0,3236.0,21600.0,-1.0,-1,44772.0,12672.0,1200.0,2600.0,3400.0,-1,50.0,26000.0,-1,206.0,35000.0,4700.0,219800.0,10486.0,1180.0,30458.0,81577.0,700.0,2500.0,12500.0,639.0,332.0,42202.0,-1,-1.0
2012,2500.0,9477.0,1023.0,8989.0,176.0,18408.0,-1.0,16285.0,2300.0,6800.0,2730277.0,958.0,18000.0,160.0,10540.0,52209.0,2063.0,2420.0,1124.0,2063.0,-1,1389.0,3377.0,228.0,-1.0,1796.0,-1,7403.0,37000.0,38.0,2050.0,3000.0,28198.0,422560.0,2400.0,1200.0,3420.0,3500.0,10.0,3292.0,147.0,5319.0,21389.0,-1.0,-1,39142.0,13176.0,900.0,2100.0,3500.0,-1,26.0,24000.0,-1,211.0,36000.0,5000.0,233860.0,11000.0,1930.0,30860.0,83000.0,600.0,2400.0,13000.0,600.0,370.0,36573.0,-1,-1.0
2013,3800.0,4478.0,1011.0,9049.0,177.0,6185.0,0.0,19242.0,2300.0,7500.0,3016521.0,990.0,18000.0,160.0,9898.0,44984.0,1518.0,3870.0,2183.0,1518.0,-1,6903.0,4487.0,290.0,-1.0,2446.0,-1,5543.0,28000.0,28.0,2100.0,3300.0,28536.0,464111.0,2937.0,1250.0,8879.0,3550.0,60.0,3729.0,149.0,3790.0,35558.0,-1.0,-1,36707.0,19177.0,1100.0,2000.0,3166.0,-1,9.0,25000.0,-1,215.0,36500.0,5000.0,202008.0,11300.0,2270.0,44438.0,85000.0,800.0,2200.0,19000.0,605.0,350.0,36639.0,-1,-1.0
2014,10370.0,5254.0,1060.0,9109.0,178.0,8628.0,0.0,18447.0,2593.0,9100.0,3016062.0,952.0,18100.0,163.0,10290.0,44035.0,1706.0,3987.0,127.0,1706.0,-1,6428.0,4466.0,506.0,-1.0,3286.0,-1,4248.0,27970.0,26.0,2000.0,3300.0,28930.0,533307.0,4094.0,1294.0,8685.0,3627.0,3.0,5014.0,147.0,3432.0,37402.0,-1.0,-1,35225.0,20178.0,800.0,2200.0,3073.0,-1,44.0,25807.0,-1,220.0,37306.0,4954.0,181800.0,11959.0,2440.0,30100.0,91528.0,900.0,2143.0,20000.0,595.0,324.0,36702.0,-1,-1.0
