,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Botswana,Somalia,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,New Caledonia,India,Malta,Lesotho,Ecuador,Swaziland,Madagascar,Poland,Canada,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,Nigeria,Sudan,Mali,United Arab Emirates,Montenegro,Lebanon,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Spain,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Burundi,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Uganda,Sweden,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Denmark,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Oman,Serbia and Montenegro,New Zealand,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Venezuela (Bolivarian Republic of),Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Ireland,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory
1982,57278000.0,,11591168.0,11519662.0,7222900.0,,5400.0,,118800.0,2155699.0,,3700.0,500.0,3500.0,714000.0,194900.0,2827929.0,3000.0,5000.0,2100.0,85000.0,,1309536.0,7364200.0,45300.0,357.0,22144400.0,1804.0,23894.0,33058.0,400.0,200.0,1456271.0,12521000.0,9031000.0,101965.0,182944.0,8000.0,684910.0,,357.0,,1056000.0,1068210.0,4843000.0,19656.0,576917.0,10000.0,,1500.0,890.0,,18000.0,1222307.0,1008056.0,1558200.0,6191777.0,,31540304.0,2662000.0,27927008.0,8482.0,96921.0,2602.0,,612.0,130900.0,29610.0,,289090.0,9500.0,,16671.0,1168450.0,,45350.0,10000.0,,399890.0,,242000.0,534068.0,3326698.0,79.0,2168642.0,5000.0,283291.0,,27928016.0,142900.0,,,138206.0,1685800.0,431000.0,373690.0,1100.0,238421.0,180874.0,37378.0,,700.0,1637900.0,1008.0,89590.0,227800.0,,1944000.0,88330.0,,800.0,151058.0,,1663000.0,,,71756.0,302.0,,71506.0,,356153.0,96422.0,105700.0,930.0,,,,2013000.0,450.0,,57100.0,,1059481.0,92884.0,-1.0
1983,50823008.0,,13001534.0,12930637.0,7397900.0,,5600.0,,120000.0,2226959.0,,3044.0,500.0,3600.0,930000.0,188800.0,1879078.0,11000.0,4000.0,2100.0,85000.0,,1354926.0,7123800.0,46300.0,462.0,23567408.0,1949.0,29004.0,25754.0,400.0,200.0,1537317.0,13680500.0,9257414.0,110659.0,203207.0,6400.0,714010.0,,462.0,,984000.0,1189538.0,4826000.0,26446.0,554500.0,14000.0,,1500.0,900.0,,18000.0,1290353.0,857043.0,1609000.0,6042201.0,,24843296.0,2603600.0,29049872.0,7625.0,88368.0,3900.0,,225.0,148208.0,33180.0,,312883.0,10000.0,,22860.0,1191325.0,,47620.0,10000.0,,483820.0,,248000.0,519385.0,3332993.0,59.0,2409210.0,5000.0,335616.0,,29051110.0,159600.0,,,94518.0,1976000.0,444200.0,359180.0,1100.0,252780.0,241834.0,21547.0,,2103.0,1401500.0,1238.0,102610.0,229400.0,,1833000.0,91080.0,,1000.0,245071.0,,1695000.0,,,71756.0,302.0,,70897.0,,333824.0,75507.0,85000.0,798.0,,,,1819000.0,460.0,,59000.0,,1127890.0,102966.0,-1.0
1984,51061008.0,,12146680.0,12078000.0,7343200.0,,5700.0,,105000.0,2360000.0,,3490.0,500.0,3600.0,900000.0,190000.0,1741673.0,2079.0,4000.0,4360.0,85000.0,,1360565.0,5929800.0,42900.0,333.0,24672000.0,1370.0,29513.0,24499.0,400.0,200.0,1706480.0,13160900.0,8982570.0,64232.0,194340.0,4800.0,625610.0,,333.0,,867000.0,1201346.0,5105000.0,6411.0,495034.0,16000.0,,1500.0,952.0,,15000.0,1107100.0,1033854.0,1458000.0,5736390.0,,27085008.0,2305700.0,29576464.0,6020.0,84892.0,3668.0,,270.0,143471.0,32200.0,,315126.0,10620.0,,33390.0,492700.0,,52010.0,9000.0,,471750.0,,257000.0,526097.0,3273876.0,64.0,2380860.0,4000.0,315191.0,,29577481.0,154000.0,,,140727.0,1855800.0,460765.0,471320.0,1100.0,226002.0,334000.0,16891.0,,1980.0,1547000.0,1017.0,86370.0,231900.0,,1781000.0,95300.0,,1200.0,404079.0,,1939000.0,,,68337.0,302.0,,68680.0,,293288.0,98907.0,100600.0,793.0,,,,1942000.0,500.0,,77300.0,,1126362.0,133961.0,-1.0
1985,50265008.0,,11753843.0,11682000.0,7258500.0,,5800.0,,132664.0,2366000.0,,5000.0,500.0,3600.0,1033000.0,192000.0,2676725.0,4450.0,4000.0,3485.0,85000.0,,1357776.0,5404300.0,44500.0,200.0,23564896.0,1326.0,36270.0,18116.0,400.0,200.0,1884536.0,13729000.0,9274500.0,94356.0,194409.0,4800.0,660220.0,,200.0,,883000.0,1209059.0,4797400.0,3070.0,498000.0,55000.0,,798.0,970.0,,17000.0,1265000.0,1217082.0,1347673.0,6194534.0,,26184000.0,2043285.0,29218000.0,5084.0,81052.0,5006.0,,252.0,128069.0,31500.0,,319837.0,11000.0,,39000.0,1540225.0,,42450.0,16596.0,,451890.0,,200000.0,676125.0,3034002.0,60.0,2367540.0,4000.0,277000.0,,29219053.0,157000.0,,,48300.0,1894000.0,482070.0,506190.0,1000.0,211708.0,338537.0,37988.0,,1126.0,1667990.0,1053.0,82270.0,234000.0,,1695000.0,96898.0,,1500.0,587421.0,,1902000.0,,,71000.0,228.0,,71843.0,,284715.0,100242.0,125700.0,818.0,,,20.0,1983000.0,500.0,,78100.0,,1066999.0,118334.0,-1.0
1986,48728000.0,,11226353.0,11135000.0,7403300.0,,7100.0,,138672.0,2500000.0,,3600.0,500.0,3600.0,540000.0,199000.0,3897719.0,861.0,4000.0,4040.0,90000.0,,1328000.0,4914100.0,46200.0,311.0,22997408.0,1300.0,19028.0,41100.0,400.0,365.0,2025005.0,14229400.0,9355932.0,46599.0,196473.0,3000.0,778360.0,,311.0,,908000.0,1204825.0,4858900.0,1547.0,507000.0,67000.0,,1498.0,991.0,,20000.0,1098000.0,1202232.0,1346381.0,6304020.0,,24559008.0,2114000.0,29616000.0,5084.0,97994.0,5319.0,,300.0,117546.0,26390.0,,324415.0,12000.0,,39600.0,1240000.0,,39500.0,7385.0,,482820.0,,220000.0,540310.0,3135660.0,55.0,2396842.0,5362.0,310900.0,,29617134.0,165800.0,,,151200.0,2222620.0,467300.0,569170.0,1000.0,186426.0,352965.0,42000.0,,1513.0,1520000.0,1134.0,90300.0,245500.0,,1619000.0,96450.0,176.0,2000.0,566418.0,,1997000.0,,,71356.0,263.0,,91353.0,,317376.0,106250.0,151000.0,848.0,,,21.0,1946000.0,500.0,,76100.0,,1126738.0,110880.0,-1.0
1987,46684000.0,,9087963.0,9005000.0,7706200.0,,7000.0,,157611.0,2357300.0,,7397.0,500.0,3700.0,971000.0,191100.0,3454844.0,1071.0,4000.0,4000.0,90000.0,,1300639.0,4828900.0,40800.0,160.0,23131200.0,1300.0,27603.0,39400.0,400.0,189.0,2132600.0,13457700.0,9310681.0,79981.0,192866.0,3000.0,668820.0,,160.0,,891000.0,1211845.0,4932100.0,1235.0,577000.0,72000.0,,1152.0,790.0,,25240.0,1183034.0,988097.0,1498000.0,6591066.0,,22646000.0,2221000.0,28797936.0,5619.0,102435.0,7310.0,,300.0,110851.0,22680.0,,320366.0,10000.0,,57980.0,858975.0,,39500.0,7400.0,,535530.0,,191491.0,584766.0,3086861.0,88.0,2418963.0,4620.0,325130.0,,28799224.0,139100.0,,,118460.0,2288200.0,467777.0,676560.0,1100.0,167068.0,397525.0,37000.0,,2525.0,1510600.0,1288.0,94900.0,271100.0,,1790000.0,95240.0,320.0,1800.0,601703.0,,1994000.0,,,74102.0,335.0,,82963.0,,324310.0,94880.0,129000.0,924.0,,,35.0,1749000.0,510.0,,56900.0,,1085439.0,110843.0,-1.0
1988,48058000.0,,8877431.0,8826822.0,7308400.0,,7200.0,,149740.0,2372700.0,,8742.0,500.0,3700.0,288700.0,199000.0,3476288.0,2300.0,4000.0,2000.0,90000.0,,1280729.0,4686615.0,38300.0,50.0,23062704.0,1300.0,29904.0,39440.0,400.0,600.0,2178661.0,12944300.0,9387855.0,69904.0,202268.0,3000.0,657830.0,,50.0,,893000.0,1239357.0,4721000.0,753.0,597350.0,40000.0,,738.0,673.0,,25743.0,1100819.0,912762.0,1506620.0,6552570.0,,21525008.0,2338800.0,28784800.0,5352.0,115513.0,7589.0,,300.0,114447.0,24990.0,,291938.0,6410.0,,43610.0,1041125.0,,53700.0,11250.0,,596750.0,,193093.0,597422.0,2875916.0,71.0,2508698.0,6000.0,250280.0,,28785660.0,109300.0,,,144090.0,2316400.0,490319.0,576630.0,1200.0,176666.0,308118.0,45000.0,,2593.0,1023090.0,860.0,88160.0,282000.0,,1620000.0,93800.0,595.0,1750.0,726370.0,,1886000.0,,,82132.0,468.0,,50609.0,,294754.0,81680.0,238000.0,955.0,,,8.0,2009000.0,512.0,,58600.0,,1181520.0,119770.0,-1.0
1989,47675008.0,,9041708.0,9003872.0,7729600.0,,7200.0,,153420.0,2319000.0,,9871.0,500.0,3800.0,557000.0,209200.0,3282319.0,300.0,4000.0,2100.0,80000.0,,1242233.0,5307274.0,46400.0,200.0,24109104.0,1300.0,43650.0,38460.0,400.0,1800.0,2195450.0,13717500.0,9227000.0,54085.0,219000.0,3000.0,647630.0,,200.0,,915700.0,1238640.0,5013000.0,364.0,643921.0,50000.0,,1310.0,624.0,,26250.0,1239000.0,1144176.0,1479254.0,6256892.0,,25167008.0,2317300.0,29841328.0,5350.0,117562.0,9000.0,,300.0,137774.0,22120.0,,278068.0,6420.0,,38207.0,586850.0,,57850.0,10150.0,,599290.0,,228482.0,560096.0,2943542.0,45.0,2553725.0,4891.0,282660.0,,29842187.0,151400.0,,,165000.0,2629500.0,528000.0,540290.0,1200.0,226748.0,444503.0,50000.0,,2211.0,1473000.0,859.0,91800.0,283800.0,,1610000.0,98730.0,488.0,900.0,780403.0,,2083000.0,,,94420.0,470.0,,37836.0,,323000.0,87326.0,249000.0,893.0,,,25.0,1843000.0,512.0,,60700.0,,1138252.0,121204.0,-1.0
1990,48178000.0,,9256591.0,9218091.0,7844500.0,,7290.0,,150695.0,2253213.0,,12520.0,382.0,2500.0,882000.0,203000.0,2680990.0,1400.0,3812.0,4500.0,90000.0,,1220818.0,5307274.0,56700.0,205.0,23501904.0,1278.0,40851.0,37540.0,362.0,2500.0,2280653.0,14097500.0,9432309.0,57306.0,222000.0,3127.0,605070.0,,205.0,,1003000.0,1237161.0,5147000.0,294.0,821301.0,60000.0,,1723.0,1298.0,,26390.0,1341000.0,932763.0,1495080.0,6278006.0,,27965000.0,2006600.0,30753200.0,5100.0,81578.0,9313.0,,254.0,140603.0,16030.0,,278226.0,6500.0,,47949.0,1180575.0,,52010.0,11500.0,,604240.0,,104538.0,592000.0,2772759.0,277.0,2429610.0,2000.0,347770.0,,30754285.0,179900.0,,,257929.0,2719200.0,532945.0,582820.0,1300.0,225500.0,532949.0,56000.0,,2119.0,1187820.0,1085.0,90913.0,260400.0,,1570000.0,99794.0,750.0,1000.0,770606.0,,2013000.0,,,97900.0,500.0,,38500.0,,208635.0,84072.0,156498.0,900.0,,,16.0,1563000.0,520.0,,70100.0,,1162775.0,130103.0,-1.0
1991,45874000.0,,7218500.0,7183000.0,7911400.0,,7380.0,,143072.0,2154318.0,,14880.0,684.0,1800.0,1050300.0,143658.0,2049460.0,2475.0,2000.0,4000.0,98938.0,,1157600.0,5817300.0,47300.0,223.0,24167104.0,1400.0,34933.0,37040.0,200.0,4000.0,2437393.0,14160900.0,9597539.0,51443.0,215000.0,3200.0,556750.0,,223.0,,1014000.0,1204325.0,5144800.0,178.0,930702.0,50000.0,,1270.0,1547.0,,26276.0,1269000.0,983892.0,1547000.0,6557760.0,,23392000.0,2223400.0,30947872.0,4900.0,102036.0,12000.0,,465.0,123243.0,11270.0,,271068.0,6000.0,,52914.0,1832775.0,,50300.0,12000.0,,592740.0,,105000.0,598955.0,2683014.0,105.0,2453332.0,5000.0,252750.0,,30949062.0,118300.0,,,462928.0,2641300.0,530490.0,466480.0,1329.0,116700.0,518715.0,44000.0,,1494.0,1729440.0,1190.0,84399.0,238700.0,,1690000.0,98090.0,862.0,1000.0,896185.0,,1980500.0,,,86558.0,520.0,,35500.0,,294874.0,116426.0,182760.0,914.0,,,1.0,1436000.0,500.0,,85700.0,,1199839.0,136506.0,-1.0
1992,,,8310614.0,8274614.0,7877600.0,,7470.0,,153420.0,1460798.0,,13289.0,236.0,2372.0,930200.0,103273.0,1955620.0,1132.0,1800.0,3000.0,87588.0,36413.0,848430.0,4584550.0,43008.0,110.0,23261904.0,1600.0,13816.0,40600.0,178.0,4000.0,2405097.0,13830300.0,9473387.0,51340.0,216000.0,3500.0,591590.0,47479.0,110.0,111961.0,941000.0,1111252.0,5081975.0,164.0,878846.0,30000.0,,898.0,1373.0,,27000.0,1381000.0,915882.0,,6930460.0,13722900.0,25398800.0,2243100.0,30495808.0,5000.0,70494.0,11000.0,283500.0,472.0,126854.0,11340.0,,245728.0,5500.0,197000.0,54506.0,1677000.0,,43970.0,12500.0,,571260.0,,122357.0,574650.0,2517407.0,68.0,2598471.0,5000.0,264100.0,626990.0,30497210.0,87900.0,281664.0,65500.0,379000.0,2228300.0,526328.0,460700.0,1350.0,148600.0,582504.0,11200.0,248400.0,1446.0,1848010.0,1402.0,87855.0,214500.0,118000.0,1600000.0,97050.0,964.0,600.0,924407.0,107900.0,2067000.0,435000.0,100000.0,97222.0,540.0,677000.0,36000.0,24259500.0,280293.0,118350.0,192230.0,885.0,128600.0,6307720.0,8.0,750000.0,470.0,183400.0,90600.0,168865.0,1107961.0,147110.0,-1.0
1993,,26500.0,8422000.0,8383000.0,8299700.0,397282.0,7600.0,578230.0,154240.0,2281621.0,,13656.0,418.0,2500.0,1031100.0,154959.0,1482230.0,939.0,1287.0,2000.0,85259.0,37173.0,985548.0,4295200.0,51298.0,180.0,24588900.0,2000.0,11088.0,38040.0,242.0,3000.0,2476870.0,12374000.0,9716377.0,37575.0,212000.0,3390.0,,50300.0,180.0,116987.0,905000.0,,4513000.0,547.0,912324.0,14000.0,,715.0,891.0,,24000.0,1385134.0,877598.0,,7190140.0,12622000.0,25378900.0,2030479.0,30235000.0,5000.0,84793.0,4000.0,375500.0,479.0,118000.0,12180.0,,240971.0,6000.0,260000.0,70480.0,2013000.0,780236.0,43965.0,11229.0,,613980.0,,150000.0,636947.0,2299228.0,87.0,2394600.0,5000.0,296000.0,697400.0,30236410.0,99000.0,345900.0,97900.0,328502.0,2310400.0,498100.0,395110.0,1434.0,214700.0,621000.0,48000.0,338300.0,1608.0,1255420.0,1410.0,79830.0,183600.0,132000.0,1900000.0,96580.0,1200.0,1300.0,764150.0,80000.0,1758998.0,499000.0,101474.0,99244.0,550.0,894353.0,39000.0,24665480.0,250263.0,140626.0,174786.0,858.0,169100.0,5748000.0,10.0,1075000.0,400.0,200400.0,79200.0,211845.0,1265981.0,145354.0,-1.0
1994,,18150.0,7932690.0,7890690.0,8034200.0,442031.0,8000.0,746810.0,134000.0,2412120.0,,11566.0,509.0,2700.0,470000.0,169728.0,1348850.0,1315.0,1197.0,1200.0,84447.0,35876.0,1058749.0,4811300.0,51191.0,70.0,25147300.0,2200.0,28472.0,32190.0,350.0,2000.0,2407047.0,10773000.0,9800000.0,29715.0,212000.0,3000.0,,34215.0,70.0,122031.0,898000.0,,4574000.0,582.0,886950.0,15000.0,,1628.0,567.0,,23681.0,1553365.0,964572.0,,6781766.0,12086000.0,24997000.0,1969650.0,28980600.0,3300.0,102280.0,2700.0,270000.0,484.0,121600.0,12368.0,,240961.0,8000.0,262000.0,68000.0,1806000.0,810810.0,48800.0,9000.0,,611309.0,,155000.0,615000.0,2371390.0,62.0,2445800.0,5000.0,251800.0,958500.0,28981966.0,88900.0,300400.0,85697.0,357488.0,3049700.0,429500.0,361580.0,1400.0,189800.0,573568.0,52700.0,333100.0,927.0,892600.0,1366.0,78460.0,151900.0,101000.0,2000000.0,103070.0,1000.0,1200.0,581509.0,67500.0,1811000.0,453000.0,90000.0,100398.0,560.0,908000.0,42000.0,22160500.0,235261.0,109491.0,172497.0,835.0,94600.0,4507000.0,14.0,1048000.0,266.0,177200.0,74100.0,198381.0,1319760.0,114529.0,-1.0
1995,,18744.0,9270820.0,9220820.0,8169800.0,436688.0,8367.0,826840.0,148425.0,2480832.0,,7806.0,477.0,2465.0,415350.0,141219.0,994734.0,2643.0,1149.0,2800.0,84743.0,36779.0,1108000.0,5262580.0,34977.0,50.0,25700000.0,2400.0,17195.0,28430.0,300.0,7000.0,2406786.0,11122700.0,9400000.0,40555.0,218400.0,4212.0,,38601.0,50.0,130092.0,878800.0,,4745000.0,2312.0,1055384.0,20000.0,,2923.0,558.0,,24230.0,1643609.0,929331.0,,6567440.0,11290800.0,24685000.0,2126400.0,28860000.0,3650.0,98907.0,5746.0,260600.0,445.0,135400.0,12390.0,,255910.0,10000.0,437000.0,65770.0,1535000.0,830753.0,54500.0,12000.0,,634000.0,,160000.0,639000.0,2482120.0,64.0,2578800.0,5000.0,261400.0,1164400.0,28861315.0,100700.0,393965.0,60362.0,278040.0,1967900.0,348500.0,389820.0,1531.0,168200.0,608000.0,13900.0,363900.0,2290.0,1680720.0,1315.0,79680.0,151300.0,177000.0,1927701.0,102361.0,947.0,1160.0,368509.0,58700.0,1859000.0,418700.0,70000.0,101554.0,570.0,863000.0,50000.0,21597000.0,295601.0,126012.0,221415.0,1300.0,109600.0,5479400.0,12.0,1363000.0,272.0,191400.0,70700.0,227044.0,1181120.0,106916.0,-1.0
1996,,21438.0,10984000.0,10936000.0,8376500.0,414767.0,7949.0,959450.0,156626.0,1781704.0,,10327.0,386.0,2470.0,1249240.0,124721.0,1795980.0,1178.0,1111.0,3000.0,75000.0,35159.0,1193340.0,4932950.0,29611.0,52.0,25011000.0,1100.0,22186.0,29855.0,200.0,2000.0,2480428.0,12262000.0,9350000.0,28349.0,214000.0,3786.0,,45927.0,52.0,117486.0,864854.0,,5040300.0,2787.0,1017192.0,23000.0,,1607.0,503.0,,23595.0,1619188.0,809240.0,,6327930.0,11226800.0,25414000.0,2012400.0,29611000.0,3700.0,116930.0,6000.0,347700.0,300.0,141600.0,11270.0,,247602.0,12000.0,584000.0,58840.0,1500000.0,798610.0,59900.0,11702.0,,653500.0,,170000.0,701000.0,2407992.0,59.0,2594418.0,5000.0,335000.0,1328600.0,29611057.0,112500.0,380806.0,85450.0,297780.0,3212400.0,324817.0,368751.0,1596.0,250300.0,681000.0,47843.0,451500.0,2686.0,2278500.0,57.0,80970.0,158500.0,273000.0,2050000.0,100503.0,1100.0,1300.0,273842.0,76500.0,1976000.0,461373.0,55000.0,102815.0,580.0,583100.0,48000.0,22546000.0,236988.0,131929.0,224046.0,1345.0,149200.0,5891800.0,2.0,1293800.0,289.0,279000.0,85700.0,200852.0,957670.0,91100.0,16816.0
1997,,28061.0,10497000.0,10441000.0,8109100.0,412472.0,8021.0,846000.0,156214.0,2408543.0,,10693.0,368.0,2472.0,800000.0,136200.0,1521540.0,1200.0,670.0,5207.0,75000.0,33431.0,1247569.0,7182040.0,23622.0,27.0,25887100.0,2200.0,20700.0,26644.0,218.0,2000.0,2555092.0,11409900.0,9340000.0,37920.0,216500.0,3522.0,,50887.0,27.0,115267.0,861000.0,,5110000.0,1838.0,1044593.0,25000.0,,2133.0,58.0,,35906.0,1760799.0,772303.0,,6298995.0,10660700.0,25414000.0,2078550.0,30057000.0,5250.0,110931.0,6275.0,375600.0,440.0,137500.0,11270.0,,259832.0,13000.0,496000.0,59280.0,1405000.0,825450.0,56600.0,12557.0,,667000.0,,155000.0,707802.0,2366121.0,65.0,2727898.0,5000.0,344180.0,1468200.0,30057020.0,124800.0,410172.0,108000.0,329280.0,2492900.0,312168.0,417406.0,1500.0,254400.0,689000.0,45495.0,549600.0,2271.0,825240.0,20.0,82530.0,157500.0,296000.0,2124000.0,97606.0,1092.0,1234.0,403371.0,170500.0,2036000.0,538310.0,95178.0,105007.0,500.0,802000.0,56000.0,24018400.0,276764.0,158396.0,200700.0,1346.0,152300.0,6508400.0,99.0,1382000.0,400.0,356423.0,93900.0,208377.0,1211720.0,95100.0,18687.0
1998,,33434.0,11591600.0,11543000.0,8354600.0,428826.0,8093.0,831770.0,142902.0,1996000.0,,11278.0,300.0,2400.0,950000.0,140910.0,1408850.0,2348.0,817.0,7151.0,70000.0,35025.0,1183540.0,5783030.0,19058.0,40.0,26696100.0,2303.0,20014.0,30519.0,220.0,4000.0,2631319.0,10679700.0,9400000.0,28835.0,222000.0,3500.0,,66800.0,40.0,113647.0,846000.0,,5234000.0,1372.0,1017282.0,49000.0,,2680.0,50.0,,39000.0,1721412.0,768844.0,,6179747.0,9126900.0,23878000.0,1912560.0,29775140.0,5800.0,125894.0,5700.0,359600.0,451.0,139300.0,7420.0,,264405.0,13000.0,500000.0,68800.0,1400000.0,912301.0,99400.0,12000.0,,647210.0,,160000.0,804523.0,2327950.0,61.0,2802455.0,5000.0,398040.0,1412400.0,29775167.0,137200.0,356744.0,118300.0,255000.0,3087000.0,301108.0,383622.0,2000.0,193300.0,680000.0,44022.0,510500.0,2483.0,2577150.0,27.0,85746.0,162200.0,369000.0,2186000.0,97459.0,1200.0,1069.0,385340.0,133030.0,2045000.0,514487.0,106165.0,111118.0,300.0,796100.0,48600.0,19858200.0,148858.0,194004.0,187900.0,1353.0,150884.0,5641000.0,188.0,748000.0,330.0,339064.0,83800.0,241734.0,1141682.0,96086.0,20944.0
1999,,35739.0,12390800.0,12338000.0,8229900.0,295832.0,7704.0,1031140.0,128092.0,1665189.0,,9921.0,324.0,2525.0,980000.0,109000.0,1249764.0,2500.0,1038.0,6000.0,48000.0,31615.0,734100.0,5471860.0,18576.0,4.0,27523300.0,2183.0,20880.0,27154.0,200.0,4226.0,2582969.0,10374800.0,9380000.0,4087.0,188800.0,2300.0,,66100.0,4.0,113972.0,826700.0,,5115195.0,1533.0,999998.0,50200.0,,3496.0,51.0,,38800.0,1603020.0,652312.0,,4739058.0,8736300.0,21781000.0,2422400.0,28855000.0,6600.0,131720.0,5172.0,333700.0,462.0,102195.0,4200.0,,260579.0,13000.0,600000.0,51600.0,1300000.0,867102.0,57370.0,10000.0,,640802.0,,165000.0,882224.0,2387266.0,36.0,2601122.0,6000.0,275400.0,1419900.0,28855019.0,117700.0,341725.0,109950.0,142000.0,2690600.0,273105.0,338583.0,2000.0,196500.0,638000.0,47438.0,482700.0,2101.0,1372400.0,19.0,63547.0,168800.0,410700.0,2027000.0,94080.0,1134.0,1000.0,481114.0,111228.0,1847000.0,423220.0,94897.0,86112.0,350.0,619100.0,52800.0,19755200.0,220464.0,172892.0,127680.0,1361.0,146000.0,5931600.0,193.0,718000.0,338.0,317900.0,68100.0,169280.0,966282.0,105323.0,14207.0
2000,,23182.0,12193500.0,12141000.0,8463000.0,405249.0,7304.0,1062010.0,131834.0,1928328.0,,12077.0,308.0,2600.0,718000.0,112000.0,1065897.0,1875.0,1500.0,6346.0,59000.0,38256.0,1024430.0,6222980.0,23189.0,5.0,27486000.0,2381.0,23744.0,20873.0,200.0,3819.0,2635097.0,10854800.0,9400000.0,18204.0,,2346.0,,68969.0,5.0,121103.0,857800.0,,5248436.0,919.0,1034985.0,52000.0,,2640.0,56.0,,40000.0,1678797.0,707768.0,,5100717.0,10050100.0,21474064.0,2353027.0,26653290.0,6150.0,146709.0,10043.0,370400.0,473.0,136700.0,4550.0,,293806.0,4600.0,700000.0,68093.0,1200000.0,970435.0,71700.0,9000.0,213100.0,660040.0,10971.0,160910.0,832447.0,2322840.0,36.0,2968940.0,7000.0,401565.0,1355800.0,26653326.0,149500.0,372967.0,106440.0,91980.0,2901600.0,178571.0,391580.0,2000.0,128000.0,627486.0,42551.0,443688.0,2278.0,827000.0,36.0,64151.0,183000.0,452000.0,2029000.0,95576.0,1134.0,679.0,419220.0,85723.0,2086000.0,495330.0,104082.0,87334.0,443.0,653100.0,52500.0,21346000.0,226252.0,119538.0,159342.0,1400.0,158087.0,5161600.0,159.0,934000.0,334.0,343102.0,78000.0,235939.0,978575.0,80214.0,21667.0
2001,,31300.0,11578000.0,11529000.0,8180800.0,445278.0,6924.0,1203720.0,129209.0,2540354.0,,12000.0,350.0,2600.0,559000.0,100000.0,1727390.0,1875.0,2000.0,3985.0,57270.0,39335.0,1205610.0,6475695.0,21047.0,20.0,25730600.0,2400.0,24740.0,22346.0,208.0,4200.0,2627047.0,10605500.0,9350000.0,13449.0,,2400.0,,59638.0,20.0,115504.0,875300.0,,4766560.0,915.0,983741.0,52000.0,,3706.0,45.0,,43600.0,1683780.0,687248.0,,5553132.0,10766100.0,19616538.0,2177005.0,24664000.0,5400.0,145851.0,10748.0,352200.0,484.0,124700.0,4620.0,,287777.0,4500.0,700000.0,63601.0,1220000.0,923236.0,52120.0,10000.0,181100.0,641030.0,9825.0,165336.0,773000.0,2289372.0,12.0,2897202.0,8000.0,399165.0,1219800.0,24664068.0,144600.0,436821.0,108380.0,120120.0,2700600.0,192640.0,414000.0,2000.0,125000.0,634040.0,37269.0,478470.0,2493.0,1836410.0,68.0,81300.0,196900.0,408000.0,1779000.0,89682.0,1000.0,1012.0,424168.0,114006.0,1635000.0,571500.0,105188.0,94371.0,449.0,693100.0,49000.0,22832700.0,183492.0,113916.0,290248.0,1700.0,166800.0,6882000.0,250.0,974000.0,323.0,295700.0,84900.0,239856.0,1355500.0,79268.0,20609.0
2002,,25592.0,11212187.0,11170000.0,8057500.0,405829.0,6557.0,1006271.0,144794.0,2148200.0,,12000.0,272.0,2568.0,298500.0,93400.0,2104900.0,2000.0,2600.0,3300.0,63000.0,35729.0,1110471.0,6887970.0,23509.0,5.0,26344700.0,2000.0,36599.0,15529.0,210.0,4255.0,2414175.0,8710500.0,9300000.0,32745.0,,2583.0,,65400.0,5.0,100920.0,870000.0,,5229956.0,1808.0,1029592.0,55000.0,,1753.0,34.0,,43500.0,1679350.0,634559.0,,6241000.0,11656532.0,18544516.0,2406643.0,23908000.0,5900.0,138863.0,12046.0,335100.0,496.0,135215.0,4690.0,,288764.0,4066.0,730000.0,63790.0,1648750.0,847917.0,30670.0,10000.0,202400.0,667077.0,12009.0,160566.0,742000.0,2415535.0,11.0,3014620.0,8000.0,339599.0,1282600.0,23908072.0,174500.0,445265.0,119224.0,115500.0,2625400.0,208644.0,426100.0,2000.0,137100.0,576625.0,39000.0,505100.0,2720.0,1398460.0,72.0,83770.0,206900.0,377800.0,1742000.0,89345.0,1148.0,1646.0,498507.0,117568.0,1996000.0,650372.0,90682.0,89370.0,449.0,695251.0,42187.0,24477700.0,230693.0,134579.0,310931.0,540.0,153500.0,6749600.0,316.0,941000.0,302.0,304259.0,102700.0,233699.0,1368627.0,83000.0,22448.0
