,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,South Africa,Eritrea,New Caledonia,Rwanda,Portugal,Mozambique,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Madagascar,Tajikistan,Latvia,Norway,Uganda,Luxembourg,Botswana,Zambia,Belgium,Chad,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Mauritania,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,France,Kenya,Poland,"China, mainland",Russian Federation,Mali,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Germany,Armenia,Uzbekistan,South Sudan,Namibia,United Kingdom,Canada,Republic of Korea,Japan,Afghanistan,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Somalia,Pakistan,Kuwait,Nigeria,Czechia,Bhutan,Paraguay,Georgia,India,Sudan (former),Austria,Niger,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Oman,Ireland,Albania,Slovakia,Yemen,Italy,Swaziland,Australia,Sudan,Lithuania,Finland,Netherlands,Bosnia and Herzegovina,Angola,Turkey,New Zealand,Republic of Moldova,Belgium-Luxembourg
1989,8300.0,3039.0,-1.0,-1.0,130138.0,3452427.0,1020000.0,5555184.0,14349489.0,97000.0,830050.0,-1.0,3224153.0,-1.0,2762000.0,420000.0,283835.0,1021950.0,1481.0,226.0,2010000.0,-1.0,226.0,10400.0,618000.0,5000.0,5598583.0,686900.0,44225.0,1152100.0,-1.0,1201.0,3000.0,-1.0,-1.0,139600.0,10761.0,-1.0,1000.0,46610.0,-1.0,450.0,29698.0,649000.0,542378.0,-1.0,3182000.0,540.0,90810047.0,4875.0,79700.0,185000.0,56438.0,-1.0,-1.0,1765525.0,6539521.0,-1.0,-1.0,-1.0,10055700.0,31822304.0,243000.0,8461619.0,90807008.0,-1.0,1710.0,-1.0,60794.0,159305.0,129000.0,-1.0,400.0,-1.0,14509067.0,-1.0,-1.0,-1,4380.0,14033000.0,24796208.0,1121.0,984500.0,1800000.0,491400.0,-1.0,302.0,8000.0,5468200.0,3926960.0,5425026.0,55428000.0,6010024.0,6670.0,354.0,1400.0,14419200.0,79.0,60000.0,-1.0,4100.0,372916.0,-1.0,54110208.0,247000.0,1362951.0,2400.0,6356066.0,799936.0,1750800.0,105.0,4374739.0,87162000.0,7840000.0,25634.0,700.0,54520.0,201700.0,900.0,459000.0,613000.0,-1.0,162572.0,7412900.0,1300.0,14214495.0,-1.0,-1.0,507000.0,1046770.0,-1.0,2400.0,16221000.0,134994.0,-1.0,1476989.0
1990,8600.0,2932.0,-1.0,-1.0,124167.0,3580344.0,2070000.0,3093791.0,15254142.0,106000.0,854960.0,-1.0,3953412.0,-1.0,1939000.0,1122000.0,325983.0,890000.0,1639.0,150.0,1709000.0,-1.0,150.0,11000.0,297691.0,6862.0,6358604.0,596200.0,32033.0,750080.0,-1.0,2877.0,5000.0,-1.0,-1.0,223606.0,4000.0,-1.0,1000.0,55011.0,-1.0,2100.0,33162.0,562600.0,417400.0,-1.0,4268049.0,560.0,98231940.0,4900.0,104800.0,128760.0,52000.0,-1.0,-1.0,1718214.0,6198256.0,-1.0,-1.0,-1.0,10055700.0,33345808.0,249411.0,9025756.0,98229008.0,-1.0,2066.0,-1.0,54480.0,88487.0,116000.0,-1.0,381.0,-1.0,15241870.0,-1.0,-1.0,-1,4425.0,14033000.0,32098000.0,889.0,951500.0,1650000.0,1195800.0,-1.0,310.0,10400.0,4773500.0,3613890.0,5292233.0,74294000.0,8011675.0,6750.0,458.0,925.0,14315500.0,50.0,50000.0,-1.0,5000.0,259337.0,-1.0,49849504.0,409000.0,1404468.0,13000.0,6706872.0,798757.0,2242900.0,637.0,3930934.0,101888496.0,7289344.0,29907.0,750.0,82870.0,291200.0,1190.0,598000.0,613000.0,-1.0,154937.0,8108500.0,1435.0,15066100.0,-1.0,-1.0,626900.0,1076000.0,-1.0,2500.0,20022000.0,188042.0,-1.0,1339516.0
1991,8800.0,3581.0,-1.0,-1.0,123446.0,4035498.0,2140000.0,2916823.0,10738090.0,84000.0,835970.0,-1.0,3669852.0,-1.0,3162000.0,1786100.0,259213.0,1004290.0,877.0,308.0,2142000.0,-1.0,308.0,14800.0,618697.0,3000.0,6599700.0,538200.0,22680.0,1869400.0,-1.0,2466.0,9000.0,-1.0,-1.0,246298.0,9000.0,-1.0,1500.0,65236.0,-1.0,3421.0,6844.0,601500.0,188300.0,-1.0,4482523.0,600.0,95953581.0,5100.0,93900.0,130000.0,58594.0,-1.0,-1.0,1588677.0,6007888.0,-1.0,-1.0,-1.0,11036600.0,34344608.0,264457.0,9269974.0,95950000.0,-1.0,2540.0,-1.0,108733.0,87275.0,135000.0,-1.0,610.0,-1.0,16611967.0,-1.0,-1.0,-1,5900.0,14363000.0,31945600.0,551.0,759000.0,1726000.0,1476400.0,-1.0,310.0,5600.0,5467700.0,4938920.0,4497045.0,53890000.0,8792670.0,6830.0,419.0,660.0,14565000.0,3.0,60000.0,-1.0,5000.0,328406.0,-1.0,55134496.0,686000.0,1375253.0,11421.0,6205388.0,785878.0,1480900.0,242.0,4060738.0,71991008.0,5473156.0,24614.0,779.0,61844.0,180000.0,1200.0,673000.0,297340.0,-1.0,99913.0,9415660.0,400.0,10557400.0,-1.0,-1.0,430500.0,944146.0,-1.0,2560.0,20418496.0,180690.0,-1.0,1438012.0
1992,8900.0,4326.0,330000.0,658019.0,143315.0,4123660.0,3046000.0,2795598.0,14929717.0,64000.0,761960.0,-1.0,3583011.0,299522.0,2288000.0,1584100.0,57000.0,1065050.0,613.0,223.0,1324000.0,-1.0,223.0,12600.0,361936.0,2000.0,-1.0,453200.0,22680.0,1836750.0,152705.0,3179.0,10000.0,166400.0,332400.0,192549.0,8800.0,-1.0,500.0,54490.0,-1.0,2400.0,11854.0,545800.0,342300.0,943300.0,4617997.0,580.0,101591334.0,5500.0,75219.0,125000.0,61580.0,679000.0,-1.0,1556588.0,3453112.0,-1.0,18285008.0,89400.0,9998500.0,32545880.0,297000.0,7368097.0,101587008.0,46166700.0,1256.0,19507424.0,95727.0,93787.0,123000.0,2101000.0,620.0,-1.0,15541661.0,141483.0,964000.0,-1,3116.0,14095000.0,29877200.0,552.0,758700.0,1650000.0,1006000.0,377000.0,310.0,10500.0,4357506.0,1562160.0,3442555.0,67136000.0,10178690.0,9230.0,651.0,874.0,15684200.0,24.0,40000.0,-1.0,5000.0,425421.0,191000.0,55689504.0,838000.0,1325401.0,7328.0,5110300.0,798467.0,1406300.0,157.0,3620503.0,-1.0,3206382.0,23997.0,800.0,75435.0,254100.0,1250.0,713000.0,251862.0,-1.0,152170.0,8938421.0,300.0,14738678.0,-1.0,833800.0,212300.0,1016791.0,340000.0,2800.0,19318000.0,191039.0,925764.0,1410680.0
1993,8700.0,4921.0,354000.0,886921.0,138543.0,3429980.0,3626491.0,2197354.0,16698400.0,59000.0,765000.0,895520.0,4334000.0,249789.0,2078000.0,1412600.0,277000.0,1175630.0,1014.0,330.0,1983770.0,5400.0,330.0,4800.0,421926.0,1498.0,-1.0,450200.0,24267.0,1016500.0,142856.0,765.0,8000.0,170600.0,338300.0,378918.0,9000.0,-1.0,853.0,69286.0,-1.0,2006.0,8127.0,591300.0,343900.0,841000.0,4832598.0,400.0,106394921.0,5800.0,96303.0,126000.0,55000.0,830700.0,-1.0,1323600.0,3020655.0,-1.0,11585000.0,105600.0,9995900.0,29209000.0,212776.0,8242694.0,106390000.0,43546552.0,2210.0,21831008.0,145129.0,125595.0,123000.0,3048749.0,630.0,-1.0,15766500.0,217900.0,876000.0,-1,5700.0,12890000.0,27255900.0,1483.0,637800.0,1940000.0,1187000.0,509000.0,310.0,11700.0,4972971.0,1573020.0,3618220.0,65222000.0,10732340.0,9730.0,740.0,925.0,16156500.0,30.0,32600.0,3304271.0,7000.0,375679.0,114000.0,57210100.0,453000.0,1018013.0,4000.0,-1.0,-1.0,1746200.0,201.0,3582450.0,-1.0,5314104.0,25528.0,835.0,76800.0,217000.0,1300.0,539000.0,464498.0,1528510.0,159707.0,8169800.0,388.0,16479000.0,-1.0,890600.0,358500.0,1035000.0,330000.0,3000.0,21016000.0,219400.0,1392610.0,1511632.0
1994,7942.0,4440.0,230000.0,750330.0,108599.0,2646023.0,3702985.0,2096259.0,9202900.0,59000.0,898892.0,802747.0,3725194.0,336133.0,2470000.0,502600.0,288000.0,1131000.0,208.0,144.0,1840380.0,13520.0,144.0,3200.0,462624.0,1377.0,-1.0,321900.0,26004.0,713964.0,155343.0,1052.0,4000.0,149000.0,199400.0,280160.0,9000.0,-1.0,1000.0,60944.0,-1.0,2932.0,11955.0,583700.0,486900.0,739200.0,4437055.0,323.0,99301440.0,6000.0,105183.0,120000.0,52675.0,608400.0,-1.0,1271200.0,4873751.0,-1.0,9052000.0,57091.0,9736500.0,30500000.0,297000.0,7658457.0,99297000.0,32128600.0,2650.0,13856600.0,82323.0,127035.0,125000.0,3249200.0,637.0,-1.0,16538600.0,152900.0,1362000.0,-1,6300.0,13316000.0,22919500.0,2156.0,564800.0,2050000.0,1342000.0,675000.0,310.0,8000.0,4302340.0,5523210.0,3754310.0,63168000.0,10869560.0,10250.0,700.0,1000.0,15213000.0,43.0,35200.0,3713476.0,10000.0,208617.0,89400.0,59840000.0,475000.0,1255120.0,2352.0,-1.0,-1.0,1344700.0,143.0,4150920.0,-1.0,6135299.0,19836.0,850.0,57400.0,103230.0,1325.0,572000.0,420000.0,2144630.0,171033.0,8251400.0,500.0,8961000.0,-1.0,549400.0,337400.0,981000.0,313000.0,3000.0,17514000.0,241900.0,658780.0,1553828.0
1995,8928.0,4429.0,438800.0,876507.0,89101.0,1647956.0,4184144.0,1533871.0,16749173.0,75300.0,914000.0,1083680.0,4598500.0,381226.0,2314838.0,530800.0,70000.0,1244990.0,1572.0,98.0,1977254.0,9605.0,98.0,6000.0,360094.0,1315.0,-1.0,256700.0,26003.0,1499920.0,155575.0,972.0,14000.0,170000.0,243700.0,312162.0,9000.0,-1.0,900.0,38019.0,-1.0,2642.0,10603.0,631100.0,392900.0,625600.0,5722441.0,347.0,102211429.0,6300.0,74126.0,117000.0,60005.0,625000.0,-1.0,1383861.0,4614200.0,-1.0,6490000.0,77101.0,11406460.0,30880000.0,312644.0,8668035.0,102207000.0,30118660.0,6150.0,16273300.0,122805.0,125048.0,125000.0,2949000.0,589.0,-1.0,17763000.0,153800.0,2347000.0,-1,6400.0,14312000.0,24989400.0,10262.0,443600.0,2100000.0,1236000.0,695000.0,517.0,11000.0,3138700.0,1090710.0,3435250.0,59404000.0,11227540.0,10818.0,639.0,914.0,17002400.0,37.0,43600.0,3822769.0,13000.0,543435.0,76500.0,65767400.0,448000.0,1303923.0,5622.0,-1.0,-1.0,1553800.0,147.0,3468220.0,-1.0,7666538.0,19763.0,900.0,58457.0,242000.0,1350.0,583000.0,405342.0,1937940.0,170929.0,7946080.0,450.0,16504000.0,-1.0,637300.0,379500.0,1167000.0,238750.0,5000.0,18015000.0,245173.0,1277501.0,1531395.0
1996,9054.0,193.0,600300.0,741235.0,77950.0,1200000.0,4080357.0,3292759.0,23979000.0,83600.0,1012930.0,1162310.0,4757742.0,269303.0,2086000.0,2017650.0,263134.0,1369130.0,2315.0,97.0,2711991.0,7857.0,97.0,6814.0,406071.0,1267.0,-1.0,215282.0,23690.0,2982604.0,137120.0,601.0,4000.0,239000.0,357500.0,266309.0,9000.0,-1.0,725.0,57595.0,-1.0,2650.0,31300.0,678800.0,649700.0,758861.0,5735367.0,379.0,110569193.0,4200.0,64623.0,124000.0,58342.0,964100.0,30872.0,1227148.0,3911820.0,-1.0,7678070.0,101249.0,9542315.0,35948900.0,315000.0,8575954.0,110569000.0,34916680.0,3159.0,13547100.0,98820.0,146152.0,100000.0,1507100.0,400.0,-1.0,18921680.0,201400.0,2741800.0,-1,5700.0,16100000.0,29801400.0,10923.0,478100.0,2300000.0,1300000.0,453100.0,517.0,13000.0,6040500.0,5915790.0,1802110.0,61982000.0,10015183.0,10255.0,710.0,917.0,16907400.0,7.0,47000.0,3727203.0,17000.0,400189.0,107400.0,62097400.0,527000.0,1239723.0,3000.0,-1.0,-1.0,2030000.0,135.0,3375008.0,-1.0,3143818.0,27600.0,944.0,42678.0,185000.0,1380.0,771000.0,271150.0,1713060.0,144926.0,7987241.0,300.0,23702000.0,-1.0,936200.0,459300.0,1268900.0,165700.0,5216.0,18515000.0,277000.0,784160.0,1908529.0
1997,9739.0,85.0,743900.0,833508.0,91000.0,1794900.0,3031090.0,2489070.0,19541000.0,78500.0,1072000.0,1092820.0,4964703.0,293762.0,2081000.0,884900.0,254772.0,1454100.0,1339.0,51.0,2428840.0,9635.0,51.0,5997.0,329482.0,761.0,-1.0,237700.0,23000.0,661514.0,138930.0,298.0,5000.0,452209.0,394600.0,255545.0,9000.0,-1.0,632.0,70810.0,-1.0,3600.0,33722.0,596800.0,504800.0,935186.0,5849134.0,400.0,123290085.0,9036.0,50181.0,156400.0,58394.0,1273660.0,28310.0,1676887.0,5258817.0,-1.0,8954950.0,111186.0,16106700.0,33847000.0,252000.0,8192681.0,123290000.0,44257720.0,2720.0,18403900.0,168547.0,123689.0,100000.0,2920000.0,586.0,-1.0,19826800.0,183700.0,3073400.0,-1,5721.0,15018000.0,24280300.0,7433.0,573100.0,2711000.0,1063000.0,706900.0,517.0,11500.0,4676290.0,2316490.0,3574840.0,67536000.0,10044716.0,10342.0,750.0,920.0,16650500.0,296.0,66000.0,3640269.0,20000.0,229173.0,291700.0,69350200.0,642000.0,1352281.0,8449.0,-1.0,-1.0,2056200.0,150.0,3656594.0,-1.0,7156188.0,19879.0,1000.0,41782.0,116000.0,1250.0,725000.0,388391.0,1885961.0,129175.0,6758351.0,340.0,19224000.0,-1.0,1127400.0,464100.0,1063000.0,287372.0,5479.0,18663400.0,317000.0,1345131.0,1717654.0
1998,9778.0,66.0,787400.0,1020450.0,92000.0,1734000.0,4111625.0,2269847.0,22410100.0,111500.0,1000770.0,1142710.0,4928375.0,336562.0,2063000.0,1353520.0,242121.0,1802815.0,1842.0,79.0,1892080.0,31937.0,79.0,4140.0,151148.0,928.0,-1.0,191836.0,14633.0,2280000.0,169097.0,360.0,10000.0,388149.0,385300.0,323400.0,9000.0,-1.0,500.0,63925.0,-1.0,4749.0,29641.0,615500.0,559200.0,798262.0,6093151.0,464.0,109726066.0,9000.0,39064.0,140000.0,80600.0,1203676.0,36523.0,1682040.0,4898634.0,-1.0,4746300.0,118011.0,15086820.0,39809000.0,270810.0,9536576.0,109726000.0,27011880.0,6680.0,14936600.0,175426.0,146640.0,165000.0,2967000.0,601.0,-1.0,20187492.0,244300.0,3556000.0,-1,5274.0,15449000.0,24082300.0,4781.0,569500.0,2834000.0,1130000.0,1245200.0,517.0,11500.0,5436300.0,4378480.0,3203359.0,69327000.0,11955083.0,10443.0,832.0,900.0,18694000.0,431.0,98000.0,3844741.0,20000.0,180088.0,144629.0,66345000.0,585000.0,1341820.0,12500.0,-1.0,-1.0,2248700.0,140.0,3235080.0,-1.0,5181812.0,19787.0,1000.0,35974.0,155000.0,770.0,673000.0,395067.0,1789299.0,167058.0,8338301.0,350.0,22108000.0,-1.0,1031000.0,396900.0,1072000.0,340931.0,6000.0,21011000.0,302100.0,952990.0,1832000.0
1999,7085.0,88.0,711400.0,558217.0,115000.0,2046000.0,2691504.0,2461856.0,25077000.0,82400.0,1086480.0,1149670.0,4470745.0,319419.0,1977000.0,1390000.0,260909.0,1908000.0,1655.0,7.0,1733030.0,27518.0,7.0,3607.0,373131.0,1181.0,-1.0,166700.0,8246.0,1470000.0,117251.0,212.0,10000.0,365136.0,351900.0,229700.0,11000.0,-1.0,528.0,69226.0,-1.0,3585.0,15426.0,505500.0,383900.0,846030.0,6346642.0,501.0,113880088.0,8610.0,40008.0,130000.0,73000.0,1109107.0,11052.0,1196626.0,2638970.0,-1.0,11241900.0,88424.0,12600600.0,37050000.0,211788.0,9051339.0,113880000.0,30995150.0,7585.0,13585300.0,150012.0,169613.0,97000.0,2035000.0,616.0,-1.0,19615366.0,219200.0,3601800.0,-1,3644.0,14867000.0,26940800.0,5626.0,583100.0,2499000.0,800000.0,1505800.0,517.0,14000.0,5083800.0,2153540.0,2642973.0,62567284.0,8673197.0,9900.0,793.0,940.0,17857600.0,445.0,101000.0,4028271.0,20000.0,187900.0,226073.0,71287504.0,172000.0,1416200.0,12669.0,-1.0,-1.0,1658900.0,83.0,3020889.0,-1.0,4661439.0,19011.0,950.0,9250.0,29000.0,1050.0,597000.0,272000.0,1187264.0,139563.0,7742800.0,300.0,24757000.0,-1.0,870900.0,254100.0,851400.0,257764.0,4000.0,18008800.0,320000.0,800425.0,1528471.0
2000,6097.0,127.0,966000.0,1032085.0,93000.0,1787542.0,3105489.0,1661526.0,22434000.0,32700.0,1183530.0,1235270.0,4693422.0,299356.0,2326000.0,842000.0,229775.0,1840000.0,1815.0,10.0,2428100.0,13776.0,10.0,6444.0,354937.0,1500.0,-1.0,138722.0,9525.0,760361.0,162559.0,364.0,9000.0,406196.0,427396.0,313400.0,12000.0,61184.0,488.0,75000.0,1687700.0,2688.0,15545.0,586100.0,324400.0,1150281.0,6564053.0,512.0,99636127.0,9556.0,37085.0,125000.0,108100.0,1039109.0,53422.0,1492710.0,3692470.0,-1.0,9073500.0,146800.0,15478660.0,37353400.0,204232.0,8502865.0,99636000.0,34455488.0,6208.0,10197000.0,101510.0,187746.0,50000.0,1927200.0,631.0,-1.0,21621548.0,181561.0,3532000.0,-1,3429.0,16704000.0,26535500.0,2339.0,688200.0,1469000.0,384000.0,1690000.0,517.0,10000.0,7293623.0,1380700.0,2781242.0,60639376.0,8087756.0,9385.0,800.0,960.0,21078600.0,365.0,73000.0,4084107.0,4350.0,220055.0,89406.0,76368896.0,214000.0,1312962.0,10946.0,-1.0,-1.0,2371900.0,83.0,3493210.0,-1.0,4456000.0,12958.0,1051.0,25433.0,94000.0,1413.0,737400.0,341100.0,1254310.0,141884.0,7463968.0,300.0,22108000.0,-1.0,1237600.0,538300.0,1142700.0,336085.0,4000.0,21008600.0,326000.0,727721.0,-1.0
2001,8667.0,234.0,867000.0,965153.0,94000.0,2081870.0,4744623.0,3364950.0,24663000.0,89000.0,1157865.0,1596020.0,4663938.0,246000.0,2196000.0,1118000.0,197526.0,1673000.0,2241.0,37.0,2503950.0,36490.0,37.0,8269.0,153609.0,2000.0,-1.0,138700.0,9525.0,2039213.0,181083.0,159.0,10000.0,387314.0,451700.0,259100.0,14000.0,54022.0,550.0,80000.0,1457400.0,2800.0,50755.0,508600.0,143600.0,1493741.0,6254583.0,505.0,93873234.0,9600.0,31793.0,125000.0,139500.0,1190600.0,24983.0,1780160.0,5196760.0,-1.0,12706800.0,133003.0,16146620.0,31540330.0,256997.0,9283044.0,93873000.0,46982120.0,9253.0,21348000.0,112659.0,181805.0,123866.0,2534200.0,647.0,-1.0,22837836.0,245579.0,3689800.0,-1,6119.0,11580000.0,20630200.0,2841.0,699900.0,1597000.0,903400.0,1760000.0,585.0,10500.0,5007698.0,3316380.0,4077497.0,52999932.0,9458618.0,8897.0,712.0,950.0,19023700.0,306.0,51000.0,4476080.0,4500.0,532155.0,306479.0,69680896.0,303000.0,1508283.0,6300.0,-1.0,-1.0,2371500.0,28.0,3275460.0,-1.0,7764000.0,13631.0,1050.0,19293.0,157970.0,1429.0,769200.0,282200.0,1894100.0,152742.0,6413300.0,320.0,24299000.0,-1.0,1076300.0,488900.0,990700.0,255221.0,4000.0,19007000.0,364000.0,1185210.0,-1.0
2002,8290.0,262.0,1017000.0,988175.0,106000.0,2436443.0,4775440.0,3105660.0,10433498.0,77000.0,1258045.0,1444434.0,4056240.0,267170.0,2039000.0,422200.0,195000.0,1606000.0,1520.0,10.0,2437745.0,4365.0,10.0,7434.0,413038.0,2700.0,-1.0,123064.0,9072.0,1501803.0,174868.0,116.0,10000.0,544565.0,519500.0,261500.0,14000.0,71656.0,395.0,75000.0,1675000.0,4000.0,26250.0,517600.0,205800.0,1692818.0,6624868.0,500.0,90290262.0,10000.0,40795.0,125000.0,119000.0,1162567.0,54308.0,1820387.0,3910244.0,-1.0,12699975.0,148420.0,15427820.0,38939196.0,307215.0,9304000.0,90290000.0,50609100.0,4621.0,20556000.0,119102.0,186853.0,145000.0,2245200.0,663.0,-1.0,20817740.0,289170.0,4967400.0,-1,10489.0,15973000.0,15961300.0,5834.0,827800.0,2686000.0,2589000.0,2326000.0,183.0,12900.0,6822160.0,3358680.0,4122765.0,43703968.0,12450000.0,8440.0,826.0,959.0,18226500.0,727.0,54000.0,3866470.0,4582.0,536754.0,199675.0,72766304.0,247000.0,1434210.0,3500.0,-1.0,-1.0,2088100.0,25.0,3236183.0,-1.0,4420995.0,8845.0,1045.0,43771.0,177275.0,1421.0,867200.0,295300.0,1554424.0,131733.0,7547763.0,322.0,10132000.0,-1.0,1217600.0,568600.0,1056640.0,272280.0,4000.0,19508000.0,301498.0,1116180.0,-1.0
2003,8092.0,264.0,795594.0,609258.0,122000.0,2524278.0,4912993.0,6153500.0,26452500.0,74000.0,1344192.0,1618093.0,4701382.0,225490.0,1703000.0,1984000.0,122427.0,1506710.0,1502.0,19.0,1546840.0,4755.0,19.0,15305.0,149581.0,3800.0,-1.0,160362.0,8000.0,2964852.0,122920.0,15.0,8896.0,660222.0,468400.0,349477.0,15000.0,68648.0,339.0,135000.0,1640364.0,2890.0,21805.0,435700.0,326000.0,1509560.0,6844692.0,600.0,86488264.0,9600.0,46571.0,125000.0,116300.0,1013718.0,44947.0,1797080.0,2941248.0,-1.0,11537400.0,144885.0,12399040.0,30474736.0,378665.0,7858160.0,86488000.0,34104288.0,7626.0,3599300.0,112930.0,190453.0,161000.0,1396100.0,680.0,-1.0,19259812.0,220977.0,5436800.0,-1,10289.0,14288000.0,23048600.0,10011.0,855900.0,3480000.0,2329000.0,2487000.0,152.0,14280.0,6290100.0,5146840.0,2003937.0,63803256.0,13439565.0,8490.0,886.0,966.0,19183300.0,509.0,58000.0,2637890.0,4763.0,715000.0,225414.0,65760800.0,332000.0,1191380.0,3500.0,-1.0,-1.0,2256200.0,28.0,2715800.0,-1.0,2479052.0,11052.0,1000.0,42526.0,184300.0,1210.0,794100.0,259900.0,930363.0,103794.0,6229453.0,336.0,26132000.0,-1.0,1204100.0,679000.0,1130100.0,160734.0,3941.0,19008200.0,320500.0,102414.0,-1.0
2004,7493.0,238.0,1120912.0,850000.0,150000.0,2775678.0,4537459.0,5818846.0,22224112.0,67000.0,1387191.0,1614441.0,4758500.0,356825.0,2092097.0,1722000.0,247048.0,1253380.0,1668.0,10.0,1687000.0,9052.0,10.0,16772.0,292884.0,5000.0,-1.0,135622.0,9700.0,2730700.0,146829.0,20.0,8916.0,631328.0,499900.0,406800.0,15000.0,79978.0,305.0,82858.0,1913177.0,0.0,16216.0,539300.0,532600.0,1573006.0,7177855.0,797.0,91952238.0,10452.0,43471.0,125000.0,136800.0,998248.0,46340.0,1921652.0,6006820.0,-1.0,9936932.0,196634.0,14710175.0,39692940.0,379425.0,9892482.0,91952000.0,45412712.0,8942.0,17520200.0,116037.0,170411.0,175000.0,2761200.0,698.0,-1.0,25427210.0,299900.0,5377510.0,-1,8262.0,15473000.0,24795500.0,12623.0,860300.0,2390000.0,1832000.0,2600000.0,517.0,9930.0,7096724.0,5539840.0,3961178.0,58697040.0,14568481.0,8540.0,921.0,1000.0,19499800.0,509.0,62000.0,5042523.0,4191.0,800000.0,185834.0,72156200.0,435000.0,1718820.0,9000.0,-1.0,-1.0,2412300.0,22.0,2321200.0,-1.0,7812428.0,10214.0,1007.0,13166.0,154300.0,1200.0,1019200.0,253400.0,1764846.0,103265.0,8638721.0,340.0,21905112.0,-1.0,1430200.0,782300.0,1223900.0,318986.0,3946.0,21000000.0,319000.0,861030.0,-1.0
2005,7756.0,196.0,1174763.0,601748.0,156000.0,2648472.0,4668750.0,4658790.0,25491946.0,102000.0,1442442.0,2176603.0,4887200.0,333888.0,2044149.0,1626700.0,229089.0,975985.0,1730.0,15.0,1905000.0,21559.0,15.0,21942.0,81554.0,6200.0,-1.0,73419.0,11339.0,2414728.0,141293.0,24.0,10054.0,618467.0,676500.0,395400.0,15000.0,71745.0,247.0,136833.0,1768410.0,3603.0,13797.0,531200.0,454100.0,1527026.0,8140960.0,500.0,97445196.0,10951.0,43963.0,125000.0,143700.0,950076.0,44720.0,1851940.0,5088219.0,-1.0,11198400.0,263408.0,16139170.0,36885504.0,368879.0,8771434.0,97445000.0,47697520.0,4805.0,18699200.0,131198.0,178460.0,193000.0,2009690.0,716.0,-1.0,23692700.0,265700.0,6057200.0,-1,11015.0,14863000.0,25748100.0,7678.0,874700.0,4266000.0,2228000.0,2834000.0,517.0,9249.0,4026694.0,3043080.0,3478066.0,57241992.0,14307970.0,8590.0,939.0,1200.0,21612300.0,509.0,66000.0,4145039.0,11306.0,620000.0,190137.0,68636896.0,416000.0,1453072.0,9000.0,-1.0,-1.0,2246800.0,21.0,3015177.0,-1.0,7340664.0,8429.0,1062.0,34363.0,200800.0,865.0,802700.0,260000.0,1607868.0,112963.0,7717129.0,323.0,25173000.0,-1.0,1379400.0,801300.0,1174686.0,248332.0,4000.0,21500000.0,318946.0,1056690.0,-1.0
2006,8007.0,271.0,1075238.0,804601.0,140000.0,2630394.0,4932000.0,2484848.0,11083426.0,110000.0,1394126.0,2219075.0,4801600.0,293326.0,1778170.0,1250600.0,241924.0,735000.0,1999.0,17.0,2105000.0,21570.0,17.0,19549.0,249600.0,8400.0,-1.0,127757.0,1610.0,2687930.0,134449.0,26.0,10000.0,640339.0,598300.0,356985.0,18000.0,75603.0,216.0,93958.0,1661958.0,1865.0,6085.0,543700.0,611200.0,1460303.0,8274230.0,574.0,108466271.0,10500.0,26399.0,104000.0,153400.0,840299.0,42390.0,1403689.0,4376235.0,2497.0,13460500.0,219590.0,12721976.0,35363600.0,329193.0,7059671.0,108466000.0,44926880.0,8565.0,13947300.0,143677.0,191082.0,199000.0,-1.0,735.0,1875335.0,22427900.0,152900.0,6099300.0,-1,12858.0,14747000.0,25265400.0,5810.0,837200.0,3363000.0,2086000.0,3260000.0,220.0,7518.0,5521582.0,6326760.0,3301880.0,49216040.0,14663745.0,8640.0,1000.0,960.0,21276800.0,510.0,71000.0,3506252.0,9100.0,800000.0,69700.0,69354496.0,669000.0,1396300.0,7796.0,-1.0,-1.0,1967400.0,20.0,3378116.0,-1.0,5526190.0,7577.0,1056.0,22928.0,131200.0,775.0,801000.0,230900.0,1342693.0,149173.0,7181720.0,340.0,10821628.0,-1.0,809800.0,684100.0,1184400.0,232496.0,4000.0,20010000.0,261798.0,691417.0,-1.0
