,Kyrgyzstan,Swaziland,Saudi Arabia,Mauritius,Bahrain,Democratic Republic of Congo,Morocco,Cambodia,Tuvalu,Slovenia,Japan,Indonesia,Canada,Burundi,Zimbabwe,Comoros,Iran,Jordan,Cameroon,Mozambique,Armenia,Switzerland,Oman,Montenegro,Namibia,Austria,Sweden,Slovakia,Maldives,Singapore,India,Tanzania,Poland,Moldova,Laos,Czech Republic,Qatar,Sao Tome and Principe,Cape Verde,Latvia,Mongolia,United Kingdom,Seychelles,Uruguay,Mali,Thailand,Gambia,South Korea,Iraq,Venezuela,Saint Vincent and the Grenadines,Costa Rica,Brunei,Georgia,South Africa,United States,Hong Kong,Honduras,Lebanon,Belarus,France,Philippines,Peru,Tajikistan,Tonga,Burkina Faso,Panama,Uzbekistan,Germany,Sudan,Libya,Chile,Lesotho,Paraguay,Nepal,Suriname,Kenya,Turkey,Sierra Leone,Guinea-Bissau,Hungary,Chad,Dominican Republic,Congo,Nigeria,Kiribati,Benin,Italy,Australia,Rwanda,Cote d'Ivoire,Malaysia,Solomon Islands,Nicaragua,Serbia,Romania,Norway,Equatorial Guinea,Kazakhstan,Croatia,Portugal,Haiti,Israel,Bosnia and Herzegovina,Niger,Zambia,Vanuatu,Kuwait,Eritrea,Greece,Trinidad and Tobago,Bhutan,Lithuania,Russia,Syria,Cyprus,Ethiopia,Madagascar,Fiji,Bolivia,Vietnam,Liberia,Botswana,Brazil,Bulgaria,Argentina,Senegal,Papua New Guinea,Iceland,China,Albania,Mauritania,Sri Lanka,Estonia,Central African Republic,Malawi,United Arab Emirates,Azerbaijan,Angola,Afghanistan,Algeria,Belgium,New Zealand,Togo,Tunisia,Egypt,Yemen,Macedonia,Netherlands,Ghana,Uganda,Finland,Colombia,Guinea,Ireland,Ukraine,Mexico,Pakistan,Gabon,Spain,Bangladesh,Djibouti,Myanmar,Denmark
1974,,,,,,,,,,,26.375071,17.552262,41.14956,,,,,,,,,29.09918,,,,42.810787,31.25188814,,,,12.51698,,28.6266,,,,,,,,,52.12253,,24.109068,,14.51262,,16.11571,,35.449129,,19.55843,,,20.38848,34.13089,14.0207,12.399395,,,20.47427,11.089206,18.86211,,,,17.71343,,47.29052,,,33.13636,,9.644439,,,,19.463636,,,,,14.6191,,,,,37.00412,33.45375824,,,,,15.3203,,37.6108,44.04363,,,,26.269064,9.24024,,,,,,,,26.36944,,,,,,,,,,15.28642,,,,11.85266,,20.1728,,,37.416924,,,,,,,,,,,,,48.12622,29.46105,,,,,,49.26544,10.388321,,23.155393,9.4,,47.46408,,16.10483,16.6493,,11.821142,,,,44.78751
1975,,,,,,,,,,,29.61686,20.74274,44.93465,,,,,,,,,31.28246,,,,47.077266,31.98083956,,,,13.93713,,34.1231,,,,,,,,,53.14014,,23.40186,,15.35379,,18.893115,,34.135622,,20.30557,,,22.40523,36.59759,13.2567,12.545556,,,22.926859,15.891792,21.52184,,,,17.37024,,51.75712,,,37.16582,,10.701092,,,,22.504829,,,,,13.705,,,,,41.97468,35.54661221,,,,,17.4977,,40.5919,45.07002,,,,32.601478,12.7963,62.0054,,,,,,,29.86526,,,,,,,,,,15.48952,,,,13.20255,,17.72757,,,38.02229,,,,,,,,,,,,,54.05971,32.2529,,,,,,53.67612,14.04481,,39.038701,10.2,,51.88005,,17.22185,21.74128,,11.515908,,,,46.44218
1976,,,,,,,,,,,30.55268,22.041816,44.32182,,,,,,,,,33.65621,,,,49.55881,33.74592004,,,,15.84745,,34.7644,,,,,,,,,53.65606,,24.363016,,16.68004,,17.002577,,27.90444,,21.17306,,,24.24787,35.61243,11.6511,12.123645,,,22.500789,14.358973,22.3127,,,,18.33262,,51.09316,,,32.6079,,9.986173,,,,23.870111,,,,,12.5029,,,,,41.35024,36.15211643,,,,,16.2033,,37.4628,47.08261,,,,39.26681,13.3949,66.2765,,,,,,,30.40685,,,,,,,,,,18.21628,,,,12.96592,,14.19339,,,33.18251,,,,,,,,,,,,,54.35133,33.88853,,,,,,53.74726,13.730393,,40.331479,8.6,,52.22338,,18.30106,22.60203,,11.597239,,,,46.25036
1977,,,,,,,,,,,32.21505,19.858466,45.69929,,,,,,,,,33.1508,,,,49.41722,37.37842604,,,,15.44152,,35.6267,,,,,,,,,51.26004,,23.816208,,17.15146,,17.732261,,31.73077,,20.52053,,,27.327,34.66903,9.00024,15.142707,,,22.352627,13.861218,21.42375,,,,19.66363,,50.67436,,,33.09465,,11.501835,,,,28.289765,,,,,11.383,,,,,42.01236,37.01115454,,,,,19.9186,,39.9178,48.63389,,,,36.69394,16.7085,69.1142,,,,,,,31.38964,,,,,,,,,,20.51199,,,,13.43172,,13.506911,,,32.72096,,,,,,,,,,,,,56.62478,32.56602,,,,,,53.56757,11.416719,,42.303708,8.2,,49.0068,,18.916,21.9973,,12.970108,,,,47.39621
1978,,,,,,,,,,,34.22699,20.424825,46.40985,,,,,,,,,32.46878,,,,52.89825,41.11171549,,,,16.60555,,35.811,,,,,,,,,50.56296,,23.701907,,18.01143,,15.722859,,30.97692,,25.01733,,,26.814,33.91063,10.486,13.625163,,,45.73628,13.904841,22.71653,,,,27.6275,,49.3458,,,31.09909,,12.123377,,,,28.063869,,,,,12.2817,,,,,45.05546,36.31005085,,,,,17.7015,,42.1224,50.37863,,,,33.88395,18.9265,62.227,,,,,,,31.53624,,,,,,,,,,19.58133,,,,14.13692,,16.39963,,,33.19661,,,,,,,,,,,,,57.66727,39.74563,,,,,,55.45078,7.309013,,42.053243,8.5,,50.87211,,20.83071,28.00728,,14.531261,,,,49.25581
1979,,,,,,,,,,,35.68448,22.23934,45.06705,,,,,,,,,32.37389,,,,51.96674,42.1440798,,,,17.28561,,35.5741,,,,,,,,,49.71921,,20.779129,,18.24406,,17.221294,,23.88651,25.63658757,26.97904,,,26.4758,33.93955,9.85506,14.958417,,,46.05069,12.766326,19.82739,,,,34.9986,,49.24016,,,25.85537,,12.946008,,,,28.900518,,,,,13.7538,,,,,44.25014,35.7996966,,,,,20.6685,,41.9848,50.05249,,,,33.13131,13.1076,70.0944,,,,,,,29.19454,,,,,,,,,,20.65213,,,,12.41714,,16.12898,,,33.51105,,,,,,,,,,,,,60.38736,41.88534,,,,,,57.05213,10.035209,,41.197962,9.0,,53.87528,,22.18318,27.12801,,14.550885,,,,52.91946
1980,,0.042547243,,,,,,,,,36.46248,22.974873,46.97219,,,,35.7612,,,14.21908627,,31.75488,,,,52.39757,44.35612958,,,,19.85257,,,,,,,,,,,52.52544,,22.157217,,20.19342,,17.9219,,21.9685,26.78186651,27.87807,,,24.25141,36.0526,9.67371,16.641924,,,47.16964,14.361924,22.439814,,,,30.5225,,50.33782,,,24.661689,,12.821105,,,,25.987258,,,,,13.383563,,,,,45.21273,36.74232976,,,,,30.4423,,33.6323,49.20552,69.18046828,,,34.71786,17.2212,80.0236,,,,,,,29.67427,,,,,,,13.72168562,33.34574187,,23.36536,,,34.78339289,11.38569,,16.58057,,,36.28515,,,,,,,,,,,,,61.27552,41.8631,,,,,,58.89594,12.20206,,41.116117,10.1,,59.43616,,21.05905,23.95766,,16.595313,15.02972137,,,56.40492
1981,,17.70301906,,,,,,,,,35.94026,25.24573,48.71566,,,,39.50748,,,23.82454778,,31.2787,,,,54.176,51.18618291,,,,19.07954,,,,,,,,,,46.70885908,56.4245,,25.333189,,20.88068,,17.50304,,29.6491,28.21409096,22.86922,,,25.88189,36.78304,17.8117,15.815901,,,50.21998,14.543784,21.611767,,,,30.6537,,51.54832,,,26.799642,,14.58684,,,,24.972756,,,,,12.620065,,,,,49.69533,37.23940553,,,,,39.2974,,30.4336,49.07118,57.61285369,,,39.28256,17.4049,85.336,,,,,,,34.34167,,52.58719826,,,,,14.50248586,27.67123505,,19.77162,,,37.65056796,13.31405,,19.90651,,,37.90902,,,,,,,,,,,,,69.64648,42.98672,,,,,,61.23361,18.00756,,42.22399,10.5,,60.74042,,25.08973,23.56224,,18.363349,14.07790451,,,61.31771
1982,,18.0835303,,,,,,,,,36.41914,19.90793,54.4757,,,,36.24469,,,27.05426877,,32.31118,,,,55.00268,51.82246129,,,,20.58138,,,,,,,,,,47.13308028,56.00853,,30.54037,,22.19965,,19.01814,,29.0378,26.50716858,20.31663,,,26.71022,39.45072,16.9185,19.214414,,,51.60907,13.900083,20.394813,,,,54.71765,,52.01372,,,30.67208,42.84034682,14.484511,,,24.20588379,20.012488,,,,,10.650859,,,,,53.27619,40.80354689,,,,,49.358,,28.4574,49.50575,61.59802426,,,40.08352,20.6867,80.7519,,,,,,,34.53702,,35.72339527,,,,,16.89168258,22.65821396,,28.29989,,,37.35510335,14.38117,,20.37538,,,38.80896,27.8584,,,,,,,,,,,,68.83853,44.19606,,,,,,64.15072,11.10104,,44.00232,11.3,,64.75159,,36.7487,26.60957,,21.880418,14.4717196,,,63.40797
1983,,17.24246128,,,,,,,,,37.0411,19.75331,55.1458,,,,27.4893,,,35.37936339,,33.00328,,,,55.34002,57.04370198,,,,20.86303,,,,,,,,,,47.6621805,55.32055,49.95467822,27.76326,,21.96661,,17.12143,,25.3103,27.30441022,25.93096,,,28.50877,39.68765,16.3349,21.369562,,,52.43576,13.54225,23.30963,,,,51.61892,,50.92758,,,30.52898,40.30664104,14.356881,,,22.28112715,16.19259,,,,,11.59826,,,,,56.74146,41.39937872,,,,,33.7887,,25.7561,49.41909,55.5062806,,,39.6675,21.9035,24.6083,,,,,,,37.19225,,44.44137857,,,,,21.61975692,21.11352333,,36.57554,,,35.16459705,15.90168,,16.44152,,,41.43519,28.3431,,,,,,,,,,,,71.79922,46.06353,,,,,,64.64449,16.08001,,45.9825,10.8,,63.90033,,34.6118,27.5368,,26.778169,14.50498116,,,65.53629
1984,,16.97277622,,,,,,,,,36.40989,17.8088,55.35141,,,41.4196558,33.44747,,,30.91274549,,32.03849,,,,55.80547,56.16902404,,,,23.24792,,,,,,,,,,48.77961464,55.39544,53.43132665,27.76462,,21.83308,,16.72471,,19.6667,27.48897804,25.22544,,,29.04518,39.03026,13.8392,22.956835,,,53.5405,12.15489,22.105687,,,,50.95799,,50.15413,,,31.42759,38.83124415,14.446348,,,22.70216158,15.82021,,,,,10.076925,,,,,57.5152,43.22172107,,,,,31.9114,,28.6433,47.49978,43.98835495,,,40.10038,16.9476,23.3129,,,,,,,39.83857,,41.38922078,,,,,19.51961763,22.13769685,,31.85397,,,35.38297006,16.58748,,15.1568,,,38.10821,26.9005,,,,,,,,,,,,68.86889,46.46449,,,,,,64.06575,11.55463,,46.1514,11.0,,61.06131,,32.4457,28.50405,,28.49419,12.9178603,,,65.68379
1985,,18.9144571,,,,,,,,,35.35007,20.1744,56.65764,,,40.57092879,21.642,46.71166142,,21.09563967,,31.67375,,,,56.93989,58.47367018,,,,25.3201,,,,,,,,,,49.64265117,53.78571,57.29936094,26.96828,,23.43848,,16.74062,,20.3441,25.42032867,24.34025,49.13986571,,30.7481,39.89116,14.7549,23.117006,,,54.39893,13.84784,20.440294,,,12.33006353,46.62164,,49.55826,,,30.43146,45.98414996,12.732991,,,24.01569519,19.68643319,,,,,11.67571,,,,,58.26369,43.93390196,,,,,29.858,,42.93011,47.18903,39.31570667,,,43.81681,17.3997,81.1366,,,,,,,43.05225,,56.99916509,,,,,20.61495583,19.04821198,,27.28439,,,32.33840037,15.01,,17.08956,,,40.59999,25.7763,,,,,,,,,,,,68.7822,40.20363,,,,,,63.44812,13.22431,,48.25603,11.4,,62.97836,,33.3449,31.55856,,30.37524,12.75571949,,,64.85966
1986,,19.50265292,,,,,,,,,35.30035,23.14545,56.01429,,,39.78072805,18.9676,38.05846909,,24.60373454,,31.30208,,,,57.78373,50.82094734,,,,27.48056,,,,,,,,,,53.97009736,49.38462,60.98064416,27.07271,,22.57734,,16.05762,,21.4724,26.35250554,30.51292,54.06617009,,31.86518,40.20916,13.3771,20.395343,,,53.82926,16.92149,18.57196,,,15.75923856,45.0559,,48.46466,,,28.31255,47.16283555,10.501326,,,23.74724368,14.20934452,,,,,12.01943,,,,,59.23429,43.75652296,,,,,26.1299,,43.304351,52.10346,41.1321213,,,46.75098,15.1443,70.1416,,,,,,,42.84561,,51.29233321,,,,,20.64410418,17.82919486,,27.22418,,,36.52744054,14.89,,15.55879,,,42.75523,25.6249,,,,,,,,,,,,68.1664,40.29224,,,,,,63.19993,18.20763,,48.84693,10.7,,62.13864,,42.2929,31.13967,,31.66814,13.47182125,,,60.70582
1987,,17.53911016,,,,,,,,,35.50682,20.67611,54.33935,,,35.33143007,18.6409,46.7573359,,24.07614908,,31.15139,,,,58.3493,48.67391865,,,,27.20424,,,,,,,,,,54.80111796,47.17102,58.11315059,26.07458,,20.30324,,15.3493,,25.1437,27.98277636,29.48665,41.97199117,,32.1219,40.23406,12.2922,17.784765,,,53.17366,21.1092,16.83578,,,18.36334931,45.68405,,48.72426,,,24.24253,56.8771761,11.749364,,,24.18762618,15.88989553,,,,,12.72903,,,,,57.67198,40.97498005,,,,,,,41.541656,54.39765,37.16297233,,,44.52503,32.4099,66.2193,,,,,,,44.37306,,50.04997815,,,,,18.9737912,15.87589463,,28.38008,,,36.90312485,,,15.27152,,,39.47888,23.4438,,,,,,,,,,,,65.7918,40.26322,,,,,,64.60572,14.87669,,49.60563,10.8,,60.57203,,46.6874,33.55588,,33.9943,12.97905308,,,61.83486
1988,,17.55554459,,,,,,,,,34.43138,20.28397,53.64412,,,34.1978314,23.6166,51.09805924,,28.42993897,,31.70359,,,,56.41097,43.88786606,,,,30.79145,,,,,,,,,,54.34337856,44.3852,55.39226657,27.51577,,17.70681,,14.75303,,36.60823,29.07887335,26.97103,50.65185738,,28.18004,39.37959,12.1639,16.589644,,,52.42251,21.59573,14.66453,,,16.08503665,50.97765,,48.29583,,,28.90301,49.76344919,11.235144,,,25.28599427,15.55193107,,,,,14.3131,,,,,58.67536,39.53048047,,,,,24.915967,,37.081651,56.14318,74.20825372,,,42.38065,,60.9282,,,,,,,46.22903,,47.91309649,,,,,22.20176036,18.40454355,,27.63157,,,33.02632695,,,13.264507,,,45.20419,20.8538,,,,,25.69960357,,,,,,,63.68793,40.51797,,,,,,62.41156,14.383053,,48.16387,11.5,,56.80728,,40.8,32.14965,,31.51544,12.74488073,,,63.58509
1989,,17.70830151,,,,,,,,,33.40451,19.15922,54.70027,,,33.98773583,21.30936,52.10472068,,28.80738755,,31.22796,,,,54.90995,41.19810295,,,,30.99587,,,,,,,,,,54.64103226,43.66813,59.76757699,39.01634,,18.9067,,15.553669,,37.89835,31.83385767,28.6138,49.82586296,,34.02385,39.50387,13.3081,10.751066,,,51.37323,21.79542,13.678555,,,12.9573278,53.6691,,46.98966,,,27.54425,51.63831368,14.55102,,,25.80526016,16.55953482,,,,,14.58726,,,,,60.75697,39.05877818,,,,,0.006298,,40.253744,55.7672,80.66484227,,,41.98716,,54.58328,,,,,,,47.60842,,49.52607539,,,,,24.5093603,23.71211871,,27.62452,,,34.74161974,,,11.944064,,,46.99359,21.57448,,,,,21.8359309,,,,,,,63.4722,42.45083,30.05265254,,,,,60.1918,14.341813,,46.09859,11.4,,50.20452,,32.5268,30.74044,,34.99544,13.13420351,,,63.28548
1990,,19.31391186,,,38.0233719,,34.774117,,,,33.67103,18.3458,58.25952,,,33.75310012,24.5568,54.23925247,,22.32323075,,31.66764,43.90509893,,27.56736792,54.92958,43.92386098,,33.89480249,20.973186,31.44907,,0.410516,,,,43.24721147,,,,53.65484641,44.77333,54.04910782,22.77408,,18.40035,,15.858729,,36.95353,27.13258851,28.72331,44.68735308,,33.17262,40.58769,14.2843,20.77267,,,52.2363,23.97555,26.55732,,,10.42025923,50.79952,,47.42413,28.55731818,34.48476609,24.14864,47.60425445,12.94787,,27.055042,27.32532207,17.24761447,,,5.43005,,12.25163,41.92223257,,103.1538504,24.92594651,62.945,40.3990529,,,41.95264482,35.24287643,28.215628,,,56.8166,77.65648757,,,46.36415,,54.32098,,,,,94.80570916,,54.2254,,38.60219796,,,28.54752393,,21.28070336,20.62953517,,25.40316,,,39.41947778,,,11.691373,,37.82500304,46.85559,21.2184,,2.17749756,36.20257891,,23.2167368,,,,,,27.33405483,63.9857,44.23139,29.1067645,,,,,60.70745,12.79417,,49.54207,10.4,28.74577436,50.5888,,26.41057,29.28619,29.11645981,35.63408,13.1601594,,,61.99082
1991,,21.12090678,1.740710935,,34.0516248,,31.59662222,,,,33.36748,17.35015,61.67861,,,33.49889451,19.0673,55.34820825,,25.47113639,,33.63024,44.51706109,,32.41067226,56.21576,46.55526489,,38.49965392,22.54736379,30.96191,19.13984228,1.60726,,,,47.33864078,,,,49.29941454,45.86778,60.12827635,23.76301,,18.36644,,15.957729,,38.05179,29.96229162,22.76976,43.50735064,,32.44023,41.56056,13.3548,20.53096,,,53.47425,22.90361,19.3694,,,17.03319844,23.88962,,48.93719,42.69587886,29.84742731,20.120522,45.02090102,15.4974,,31.62043039,26.59571499,21.15200295,,,5.85878,,11.48462,46.74058057,,76.02118932,23.44855605,65.2926,42.16800593,,,37.64005861,46.21177053,17.97902,,0.039929,57.72066,75.28353599,,,49.43045,,44.35738,,,,35.93483161,207.987781,,50.73702,,33.15017765,,,34.57844937,,17.86078424,20.42901319,,26.8518,,,41.58588294,,,12.318349,,34.51767906,47.06759,19.420102,,2.106754443,36.98914759,,23.56008594,,1.540796393,,,,29.60451532,64.7183,47.36264,25.53180856,34.16327885,,,,60.94845,12.38876,,58.92604,11.6,25.00765784,51.96535,,19.44956,25.57905,32.17916249,33.43848,13.03677859,40.96512501,,62.64265
1992,,25.4221088,2.898277338,,35.80585568,,34.14053083,,,,34.23893,19.06415,62.65466,22.52178662,,34.39964018,22.02131,44.39930363,,31.59538282,,36.03992,48.06909083,,35.24400463,57.11526,51.46051131,,36.75798608,19.14622447,30.274,23.95797095,3.21895,,,,48.3281909,,,,30.5574896,48.01751,58.70700522,24.96483,,18.88617,,16.063367,,34.63493,29.58742711,21.62607,45.04254071,,34.77711,42.16414,14.0771,20.49604,,,54.96788,23.08368,23.239494,,,16.58136929,31.3023,29.3018018,50.31732,47.22630192,27.84506851,20.60874,41.42902269,18.103642,,28.71922675,30.29339196,21.0424099,,,5.60345,,12.57192,44.59419997,,86.30946012,25.89815601,67.5246,41.70493175,29.80999122,,38.22528089,41.20935122,21.37989,,0.245473,58.99983,66.15841184,,,50.31362,,49.45407,,,,31.83243279,96.64689575,25.24418074,54.8978,,37.11046495,,,34.85649705,,14.94071989,25.92603085,31.03881001,27.83575,,,42.8149037,,,13.69316,,35.14186998,48.78682,17.39002,,2.463872125,33.1401173,,22.24694458,,0.260887165,,,,30.87610904,64.6525,47.46559,22.16189958,32.60229673,,,,61.90592,15.68451,,64.86032,13.2,20.94171886,51.86678,,17.35746,27.11229,34.01684308,37.08269,12.902535,52.40051318,,63.11169
1993,,25.04268679,3.048306886,,29.87265381,,35.44684881,,,,35.95248,17.09968,61.41853,23.14454312,,30.37342021,35.7171,43.43324193,,31.27731673,,36.99618,48.00158208,,34.13583054,60.31203,77.39828,,35.546544,18.11911716,29.89417,21.98561138,3.40223,,,,51.67574981,,,,37.33352473,48.08315,68.38471249,29.05135,,19.561663,,15.496079,,32.28473,26.33422086,22.91443,51.66038589,,34.42095,41.49607,15.8837,19.93826,,1.33885809,58.30627,21.78557,21.772346,,,21.45534261,37.78484,49.59371933,51.34832,22.29741393,32.35835681,22.47655,41.11707386,17.65634,,22.47852154,34.14905688,25.35523341,,,4.54712,,14.19915,44.18218134,,70.76089583,22.40759879,68.9273,41.90938027,26.34307334,,33.17053057,38.99737227,22.40349,,0.938324,57.89484,65.90053682,,,51.30486,,46.93565,,,,26.20034332,69.27866516,52.05804624,58.1873,,39.97992946,,,30.2215079,,14.84029023,27.11857871,31.4249528,29.78167,,,42.4537784,,,14.39733,,39.44595916,49.2003,15.724224,,3.092697708,33.26363024,,13.15535694,,0.014783015,,,,35.09082779,65.6678,42.34891,26.62380323,33.69547015,,,,61.79635,22.12253,,69.12553,13.1,19.82334912,51.22167,,15.11836,27.43958,34.9954933,44.92939,14.16165814,53.06387079,,66.87545
1994,,25.6007133,2.925540716,,28.26357034,,33.26107495,,,,36.47247,16.28946,58.76564,20.5304124,,38.91208157,30.0296,40.351867,,31.89375476,,37.23046,47.58616524,,31.33712411,59.79424,75.78268,,31.91681654,19.99445593,30.07141,23.54309686,3.9094,,,,47.13965375,,,,30.49647078,47.70392,72.26744125,30.72514,,16.539565,,15.96705,,47.34489,26.30151379,19.9121,69.09578728,,36.72903,40.46213,15.6758,21.55769,,0.379812782,57.38131,24.08668,19.392925,,,21.47072985,9.5643,33.97829143,50.99767,19.76617425,30.54297445,22.64081,41.06857032,17.807413,,17.88232012,32.52935912,25.06346241,,,6.77667,,12.855129,48.11922964,,67.2932231,25.51181864,64.8415,41.91699031,20.21399052,,30.90421668,38.03628551,23.43373,,1.35012,56.79284,44.37730343,,,48.54903,,47.37458,,,,24.35467781,65.9079967,39.09096566,57.5062,,42.17350616,,,30.80036067,,19.56410126,27.56751822,29.69365327,29.26868,,,37.9505479,,,15.41488,,33.07916542,49.17261,14.550388,,1.451268346,34.86264355,,24.72020415,,,,,,33.81625656,61.78788,38.75406,24.2159058,33.31382072,,,,59.0671,24.78263,,67.58861,14.0,19.15704524,49.93642,,14.8784,24.02776,31.61881403,36.75779,14.53441822,47.99304216,,66.29922
1995,,22.68842083,3.514932698,,31.25412046,,33.19591625,,,41.32143508,37.48116,14.33647,58.0452,21.16697731,,32.33179413,28.75898,41.37089744,,26.72354835,,37.08927,46.01948333,,32.98535389,60.39174,70.24977,,32.72009807,21.53136078,29.15056,22.64698705,53.45652,47.21991551,,54.04016233,46.90179084,,,,26.87289227,47.4738,63.66189496,27.55105,,15.669851,,15.388103,,39.07547,23.86851413,20.38503,66.4295082,,32.65578,40.62949,16.4196,21.20063,,1.280231809,57.82695,22.52708,19.970352,,,23.23718736,17.81338,38.55699627,58.36138,12.7649525,29.57261927,20.86806,42.19216769,20.544882,,21.97067495,28.76110805,28.5558369,,,64.71916,19.05585013,11.809029,46.26768867,,87.18493288,27.15468002,64.0796,40.8874751,23.79971149,,29.30597662,31.12652308,22.70782,,35.70318,53.71905,33.58794657,0.443699468,,47.1256,,59.20087,,19.47237156,,27.96177163,60.64157716,63.31960863,57.5003,,42.67556463,,,30.40998292,35.91084793,18.71197003,24.87404647,28.27646966,28.70878,,,36.79562177,,59.5216,16.0295,,30.60427106,48.84732,13.244756,,2.110963356,34.99840078,39.70114837,19.83007761,,0.002996431,,,,32.48330416,60.97062,37.4121,22.41521714,34.30610524,,25.53335229,,62.07929,27.48227,,65.295,14.8,19.10060529,46.65269,,17.87361,23.04567,34.61331565,49.59382,15.17462224,39.90232432,,65.17492
1996,,24.42913485,3.85406032,,28.09816486,12.55529973,27.83637612,15.80448327,,40.47318875,38.40288,13.7012,55.70116,23.41837765,,27.23521632,27.73413,41.70046678,,19.7906822,2.61232394,37.27758,40.44364243,,34.92276486,59.87065,68.29779,,28.58247434,27.25440955,29.32817,19.14016355,55.56983,45.06004194,,42.82928629,50.77696855,,,,29.15067647,45.84251,69.77359291,27.82648,,17.981724,,15.893774,,32.62026,24.7152206,20.80265,51.89976777,,34.05673,39.94428,14.8599,20.70282,,1.103133984,58.07357,22.42566,18.02053,,,23.0793982,24.66635,49.84862442,52.5493,9.422016576,32.69687419,22.84978,44.46657487,20.419291,,26.58605532,28.12027746,36.5492117,,,60.5389,17.76334046,12.092826,18.3452183,,84.88827457,24.35981721,63.972,39.38242169,24.81288704,,28.63711087,29.99216962,21.63998,,34.96516,50.96201,28.83945646,0.466167538,,46.88612,,58.9611,,15.86510914,,25.00938295,48.93906262,53.93816092,55.0761,,42.14919408,,,28.09105213,38.31796604,20.04047555,24.62810877,32.07657372,28.81103,,,36.02001646,44.38955,63.4806,15.63246,,30.79771755,47.92839,12.856743,,2.190383066,33.68243363,37.95721829,19.84990071,,0.006523227,,,,31.65634241,60.87253,35.44054,21.74235226,35.83114081,,33.26668168,,54.73405,26.38305,,64.17372,17.6,17.79829683,43.85743,,31.90694,25.28881,29.5400852,48.46838,14.43332291,35.35053249,,64.58781
1997,,23.53561145,3.822605453,,38.12171816,13.65606573,28.97611503,12.5111962,,41.05753977,37.39363,18.29799,52.66362,18.14495755,,25.76225819,25.30358,39.1945632,,22.37027201,2.698103918,37.52266,38.52204615,,35.80866054,57.20946,65.8784,40.56973348,26.35717767,26.29238862,29.23329,17.30854672,50.97767,51.20473317,,43.65852416,47.84040024,,,,33.10208207,44.07473,65.38094607,28.97027,,18.836126,,15.805069,,33.99548,30.57550497,18.72895,52.82690126,,33.65234,38.66108,14.2386,20.90214,,1.116194847,57.63285,22.76398,16.495898,,,23.33910426,25.00278,39.93193443,51.61664,6.982020125,36.30487127,22.70722,46.26310401,23.317327,,24.57087944,26.96809619,37.69470978,,,58.52363,18.5662886,12.485851,26.22893593,,85.42468379,22.70984441,59.51678,37.52386124,21.39209769,26.5577206,26.64301262,23.53460014,23.63829,,39.0191,48.89215,19.84001911,0.562167334,,44.88222,9.28733,58.61876,,18.94062743,,22.67303981,47.15865156,47.54237204,54.65464,,43.60500283,,5.03755,29.59202971,39.44652992,19.03168936,22.5500161,35.15004166,30.55367,,,36.95539978,44.54918,39.96394,27.54089,,35.54805332,46.10941,13.911759,37.17889666,2.121284931,31.53355508,35.47079433,14.70833042,,,,,,34.33483203,58.85165,34.39481,18.60087459,32.13450055,,28.09141001,,52.47354,23.26988,20.6477651,60.6659,18.3,19.15452483,40.6236,44.02260697,32.09935,23.81078,37.24025992,46.34299,14.47574533,35.93747202,,61.70673
1998,,24.61480709,4.465362109,,28.89620025,16.27160314,25.83767837,13.53152683,,42.01458673,38.63027,19.5339,53.04809,20.18918665,,25.17210482,22.5401,40.50226731,,20.08516738,2.018776308,37.76083,43.51089453,,36.75657159,57.41596,63.32514,36.81696782,26.90304973,28.68058397,29.9329,15.90434294,48.36096,47.25915449,,44.06647707,48.57461124,,,39.09053413,37.36176655,42.9343,71.37152469,28.68416,,18.407347,,18.497036,,32.67222,29.64778416,17.92111,59.98259073,,33.27206,37.6993,18.515,24.04497,,11.54995156,56.06974,22.84612,17.7274,17.50707592,,22.96535448,26.212,44.73897242,51.37578,8.169617339,34.78960891,23.95704,45.59490458,23.338647,,35.97471236,26.15200923,44.10004296,,,58.33793,15.70842375,12.391149,30.61233184,,83.41901551,19.10505145,57.38657,37.34401246,20.35911047,25.0100915,27.63502222,19.21535447,23.07581,,39.75616,51.12535,38.85841057,0.806225479,,43.90344,9.13062,64.40104,57.45371544,19.84593602,,28.53463712,55.63556064,69.22670747,52.95714,,35.77223669,,47.14676,29.38209411,40.71620934,22.01262426,25.10702703,34.3770272,32.07597,20.90461365,,37.47276681,49.55166,43.63634,28.48897,,35.128013,46.78538,15.776116,43.26433453,2.497837525,30.68669067,38.26044537,19.29886484,,,,,,34.85374462,57.7108,34.86505,21.99162104,31.78730843,,37.29909301,36.40588291,51.34526,22.69587,20.01614097,56.37949,19.9,16.2152119,37.73414,40.71135302,28.96154,25.02584,55.09658498,45.29531,14.49960685,34.07316287,26.07232311,60.90018
