,USSR,Finland,Fiji,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,"China, Macao SAR",Togo,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Mauritania,Czechoslovakia,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
2002,,11100.0,697.0,671477.0,1337.0,3850.0,2675.0,16849.0,26854.0,3082315.0,,82648.0,50.0,2190900.0,155512.0,489098.0,599.0,30457.0,87919.0,2581.0,6650.0,48164.0,1151.0,,90884.0,8458.0,,52742.0,44477.0,13017.0,75881.0,99435.0,54415.0,67216.0,290442.0,,669720.0,2926.0,155000.0,85270.0,896.0,34945.0,262933.0,23425.0,22953.0,226.0,8366.0,623.0,10000.0,82.0,90112.0,1216658.0,249443.0,10884.0,12685.0,344000.0,488149.0,9511.0,4200.0,118749.0,7113.0,23925.0,3368.0,80638.0,1761.0,149500.0,14947.0,300943.0,43637.0,34147.0,27797.0,1812.0,279000.0,45813.0,3401.0,,,10675.0,62900.0,1807860.0,51272.0,66172.0,19585.0,2500.0,80.0,80710.0,2389107.0,40817.0,509.0,1346815.0,1316358.0,8403.0,717102.0,274315.0,6738.0,1085221.0,2181.0,16896.0,19000.0,21000.0,60541.0,75.0,255500.0,665426.0,320000.0,1295.0,,20.0,23847.0,115.0,26145.0,289013.0,229262.0,85072.0,6469.0,,5015.0,7241.0,2033031.0,19768.0,183000.0,2356777.0,9237.0,850.0,186926.0,1753316.0,5907000.0,31304.0,12933600.0,2494.0,289750.0,14972.0,129383.0,107300.0,8185.0,55250.0,-1.0,55820.0,118476.0,2981.0,280189.0,6700.0,2827.0,65121.0,12938.0,125354.0,8000.0,696024.0,15300.0,5915366.0,389382.0,133856.0,276000.0,272587.0,16000.0,50400.0,6810.0,58274.0,39238.0,199.0,105249.0,101006.0,58.0,4500.0,491689.0,319030.0,14121.0,922800.0,14846.0,196943.0,239674.0,1169.0,1640100.0,38080.0,545.0,1919001.0,59955.0,43345.0,,20760.0,31100.0,23003.0,24770.0,,810000.0,3215.0
2003,,10200.0,299.0,607503.0,1265.0,3900.0,2700.0,17500.0,20103.0,3321365.0,,83484.0,50.0,2839500.0,169554.0,521655.0,599.0,34502.0,69950.0,2530.0,6600.0,30245.0,1111.0,,93184.0,8720.0,,47737.0,41647.0,18252.0,84000.0,140520.0,33449.0,67570.0,323753.0,,670793.0,2992.0,162126.0,79970.0,892.0,40441.0,257091.0,20123.0,22360.0,225.0,9799.0,368.0,15000.0,80.0,95138.0,994447.0,250769.0,9868.0,15083.0,345000.0,523587.0,9820.0,5000.0,100220.0,6552.0,31815.0,4710.0,96238.0,1801.0,125100.0,16200.0,331115.0,57858.0,27608.0,23043.0,1930.0,333074.0,42100.0,2111.0,,,12201.0,48500.0,1665790.0,82702.0,77191.0,31034.0,1500.0,45.0,78827.0,2623458.0,34481.0,409.0,2385289.0,2350787.0,8512.0,1066002.0,258000.0,8695.0,982990.0,2319.0,16990.0,20500.0,24000.0,60110.0,70.0,278600.0,577233.0,300000.0,833.0,,20.0,24000.0,120.0,25700.0,336141.0,238580.0,139883.0,2635.0,,5032.0,6919.0,1942954.0,15919.0,185980.0,2506072.0,8850.0,1012.0,188924.0,1393754.0,5882000.0,34234.0,12737000.0,2605.0,299527.0,19964.0,129684.0,127000.0,6417.0,63579.0,-1.0,54458.0,120903.0,3090.0,265682.0,11036.0,2446.0,62126.0,34836.0,126656.0,13700.0,693750.0,11600.0,5891799.0,514923.0,106543.0,269000.0,270054.0,17518.0,58650.0,6880.0,52401.0,36847.0,115.0,106134.0,82906.0,54.0,5454.0,427049.0,258530.0,15040.0,922800.0,17365.0,230338.0,254100.0,1295.0,1558050.0,54075.0,550.0,1698970.0,60201.0,43890.0,,23510.0,32348.0,16730.0,24497.0,,571400.0,3320.0
2004,,5600.0,200.0,440277.0,1181.0,4100.0,2750.0,18500.0,24818.0,2991743.0,,84300.0,51.0,4297600.0,175315.0,596385.0,600.0,33302.0,78750.0,2245.0,6550.0,51086.0,1143.0,,75966.0,8989.0,,52315.0,42997.0,31259.0,86900.0,124319.0,67544.0,56860.0,241054.0,,665466.0,2899.0,158814.0,88880.0,915.0,39778.0,214983.0,28071.0,22692.0,215.0,8489.0,204.0,8000.0,84.0,90820.0,798808.0,240996.0,8375.0,10474.0,320200.0,583809.0,9624.0,4520.0,119376.0,6303.0,45253.0,5234.0,105517.0,1810.0,96000.0,10038.0,284952.0,58117.0,39605.0,23928.0,2026.0,425811.0,42000.0,2122.0,,,16580.0,57500.0,1887430.0,81387.0,80013.0,42934.0,1995.0,31.0,90134.0,2738800.0,37855.0,508.0,1692354.0,1659052.0,8589.0,956302.0,214892.0,6697.0,1248465.0,2938.0,16135.0,22675.0,25000.0,63940.0,75.0,302000.0,372337.0,320000.0,1986.0,,20.0,24451.0,125.0,26611.0,311343.0,245515.0,60200.0,2869.0,,3287.0,7070.0,2090749.0,17202.0,198990.0,2679242.0,8952.0,1040.0,179112.0,1552556.0,4917000.0,30421.0,13545300.0,2803.0,309635.0,22200.0,132105.0,132900.0,6328.0,112331.0,-1.0,55861.0,72418.0,3395.0,255437.0,8773.0,2029.0,88262.0,12113.0,148418.0,14400.0,627000.0,12750.0,4925489.0,327460.0,140110.0,278000.0,285591.0,16822.0,62940.0,6760.0,60486.0,36769.0,140.0,134834.0,118903.0,54.0,5868.0,413892.0,198308.0,16060.0,875866.0,19215.0,173240.0,253204.0,1059.0,1583800.0,50717.0,500.0,1394386.0,60240.0,41688.0,,16970.0,33575.0,8384.0,20731.0,,812080.0,3918.0
2005,,8100.0,154.0,530415.0,1159.0,4200.0,2750.0,18518.0,26080.0,3040496.0,,65110.0,51.0,4589600.0,195590.0,285510.0,601.0,40800.0,86406.0,1859.0,6500.0,64500.0,1159.0,,109284.0,9414.0,,70951.0,46444.0,31968.0,101300.0,112134.0,54339.0,52096.0,290241.0,,638754.0,2880.0,161800.0,66150.0,942.0,45563.0,218502.0,27885.0,20082.0,200.0,6862.0,230.0,9000.0,85.0,109022.0,942040.0,247028.0,7984.0,10102.0,315785.0,464400.0,9628.0,3540.0,123127.0,5965.0,45041.0,4349.0,113551.0,1784.0,53000.0,9333.0,263240.0,47230.0,35351.0,29794.0,1947.0,331245.0,46656.0,1623.0,,,23056.0,58900.0,1645140.0,85411.0,86600.0,45226.0,2000.0,31.0,89800.0,3132200.0,40423.0,208.0,2631974.0,2591174.0,10189.0,1170602.0,192000.0,7088.0,1340884.0,6508.0,17900.0,22500.0,15000.0,61180.0,75.0,289500.0,619827.0,305000.0,5640.0,,20.0,26000.0,128.0,32223.0,322135.0,233901.0,26308.0,6229.0,,5690.0,7124.0,1753333.0,15414.0,192060.0,2864047.0,8925.0,1070.0,196269.0,2140683.0,5227000.0,20619.0,12876100.0,2772.0,350985.0,16629.0,118982.0,106200.0,4313.0,80913.0,-1.0,55795.0,32977.0,2870.0,250010.0,7278.0,1889.0,95956.0,93003.0,159139.0,18900.0,652050.0,11200.0,5233862.0,508483.0,139966.0,220270.0,198347.0,17858.0,67180.0,7050.0,25322.0,45855.0,165.0,107479.0,105712.0,20.0,6284.0,365549.0,224387.0,16218.0,877200.0,21074.0,211907.0,255000.0,1173.0,1565360.0,53818.0,520.0,1097541.0,60050.0,45027.0,,20180.0,35482.0,9822.0,16202.0,,757500.0,3063.0
2006,,8800.0,187.0,746609.0,1122.0,4300.0,2750.0,18000.0,26903.0,3476870.0,91677.0,90742.0,51.0,3764300.0,189086.0,346389.0,601.0,33500.0,60731.0,2242.0,6300.0,65012.0,1200.0,,85081.0,10086.0,,55359.0,47289.0,19398.0,107700.0,89411.0,53469.0,64754.0,312743.0,,677858.0,2880.0,186122.0,51800.0,920.0,40327.0,301030.0,31303.0,22432.0,210.0,8532.0,240.0,14000.0,86.0,112002.0,1083623.0,242078.0,7900.0,11114.0,282260.0,386800.0,9830.0,1500.0,90254.0,5211.0,59899.0,3966.0,126831.0,1745.0,32200.0,8400.0,357537.0,44176.0,33345.0,40803.0,2005.0,238313.0,42100.0,1695.0,,,7800.0,34900.0,1768639.0,79428.0,84825.0,22322.0,1500.0,30.0,87755.0,3557500.0,34992.0,1008.0,1059500.0,1026000.0,10443.0,824900.0,192452.0,6446.0,1373951.0,8461.0,17785.0,23000.0,7000.0,83239.0,75.0,390400.0,753868.0,325000.0,10450.0,,23.0,26700.0,130.0,27033.0,317330.0,235947.0,20164.0,3506.0,,5542.0,7260.0,1353806.0,13460.0,195390.0,3091000.0,8928.0,1101.0,234229.0,1923233.0,4537000.0,21207.0,13998800.0,2820.0,379529.0,9194.0,178925.0,70600.0,2721.0,71574.0,-1.0,55617.0,44125.0,2900.0,244683.0,5883.0,1485.0,90873.0,53114.0,159696.0,20000.0,601100.0,18100.0,4545532.0,497011.0,,278961.0,380095.0,18700.0,69400.0,6880.0,34172.0,58203.0,192.0,110161.0,84108.0,70.0,6702.0,334483.0,399760.0,17100.0,758000.0,20794.0,179735.0,267197.0,1251.0,1606160.0,54980.0,520.0,1691123.0,61000.0,45329.0,,18100.0,36133.0,7713.0,10864.0,2200.0,747150.0,3375.0
2007,,10700.0,88.0,625782.0,1091.0,4400.0,2750.0,19404.0,23103.0,3188935.0,68467.0,71181.0,50.0,4181100.0,217549.0,305791.0,630.0,22900.0,68315.0,2048.0,6000.0,13753.0,1350.0,,103701.0,10113.0,,67963.0,43254.0,24652.0,147100.0,77485.0,53746.0,59599.0,223538.0,,710602.0,3300.0,139115.0,39000.0,871.0,57180.0,348656.0,21600.0,23011.0,220.0,6913.0,250.0,11200.0,88.0,114820.0,1314551.0,248708.0,7900.0,8437.0,261825.0,260732.0,10036.0,2600.0,178843.0,5364.0,54490.0,5163.0,75491.0,1750.0,19400.0,8800.0,407682.0,50164.0,23768.0,42029.0,2059.0,202212.0,40802.0,2303.0,,,10580.0,56400.0,1315080.0,111875.0,87000.0,39789.0,1889.0,31.0,58531.0,3997200.0,33728.0,208.0,1568326.0,1545426.0,9424.0,1245803.0,193253.0,7051.0,1572816.0,6604.0,16870.0,23500.0,805.0,96529.0,89.0,418500.0,1039806.0,300000.0,6005.0,,23.0,27900.0,135.0,21968.0,323707.0,271108.0,72984.0,1826.0,,9504.0,7261.0,877221.0,14043.0,198550.0,3053000.0,8900.0,1132.0,225917.0,2138959.0,4476300.0,20859.0,15037800.0,3369.0,407658.0,8400.0,197868.0,97200.0,6695.0,36185.0,-1.0,59418.0,28295.0,2830.0,240553.0,5368.0,925.0,65382.0,60122.0,166263.0,12800.0,613200.0,22700.0,4483213.0,316295.0,,287294.0,144140.0,18600.0,73440.0,6932.0,34388.0,73504.0,215.0,74238.0,88715.0,75.0,7203.0,392854.0,400699.0,17626.0,695000.0,21384.0,170448.0,280000.0,1152.0,1385377.0,58161.0,530.0,1291746.0,62000.0,46764.0,,19363.0,37028.0,5973.0,12649.0,2365.0,357100.0,3700.0
2008,,7200.0,92.0,417194.0,1062.0,4550.0,2750.0,20927.0,24351.0,3485813.0,88294.0,95255.0,51.0,4947700.0,230719.0,247380.0,677.0,21910.0,66996.0,1757.0,5750.0,35867.0,1370.0,,124464.0,10492.0,,71866.0,35280.0,33682.0,149934.0,106460.0,48613.0,51461.0,123522.0,,388115.0,2746.0,201175.0,29843.0,988.0,50206.0,329689.0,23664.0,22354.0,225.0,7885.0,181.0,11000.0,76.0,116541.0,1027481.0,243846.0,7900.0,7812.0,202077.0,214925.0,10140.0,2900.0,191348.0,3681.0,38600.0,6171.0,57077.0,1869.0,14000.0,7533.0,386645.0,40255.0,18105.0,29185.0,2112.0,300428.0,51000.0,1383.0,,,11700.0,62300.0,1824140.0,101270.0,60960.0,50311.0,1888.0,31.0,77106.0,4522100.0,27874.0,343.0,1747774.0,1725864.0,9443.0,826403.0,205000.0,6747.0,1774338.0,5643.0,18085.0,23944.0,2305.0,91870.0,100.0,381100.0,1593660.0,325000.0,4248.0,,25.0,29000.0,147.0,22901.0,299305.0,231140.0,68147.0,1940.0,,3309.0,7417.0,795419.0,14221.0,198700.0,2970000.0,9200.0,1165.0,241482.0,1892979.0,4891000.0,22531.0,14064500.0,3436.0,428023.0,8200.0,148256.0,97200.0,4169.0,62466.0,6719.0,61570.0,19271.0,2945.0,223599.0,5358.0,1235.0,48014.0,126467.0,171000.0,10500.0,629300.0,22700.0,4898885.0,613252.0,,327900.0,201420.0,16850.0,75660.0,7050.0,35565.0,70875.0,249.0,59042.0,95126.0,75.0,7638.0,371525.0,415229.0,18063.0,641000.0,26236.0,176655.0,282000.0,1118.0,960328.0,54962.0,540.0,1413079.0,62500.0,47268.0,,20828.0,44689.0,6657.0,10692.0,2500.0,550200.0,3900.0
2009,,11200.0,683.0,593931.0,1035.0,4700.0,2658.0,22090.0,25588.0,3514330.0,96897.0,80110.0,51.0,5188900.0,202160.0,285879.0,796.0,22646.0,70633.0,2288.0,5500.0,26586.0,1363.0,,247314.0,11050.0,,80630.0,44046.0,44587.0,168861.0,158667.0,34246.0,69888.0,228028.0,,507721.0,2350.0,227484.0,49587.0,1015.0,71498.0,360332.0,24579.0,21644.0,230.0,9135.0,178.0,10400.0,86.0,117135.0,1293214.0,229593.0,8265.0,8920.0,204877.0,246376.0,11123.0,5195.0,167304.0,3910.0,44614.0,5783.0,46574.0,1833.0,22500.0,7548.0,451948.0,64372.0,15344.0,37209.0,2166.0,356915.0,50000.0,1433.0,,,10300.0,85700.0,1569010.0,112532.0,59880.0,67001.0,1877.0,30.0,82751.0,4815558.0,38387.0,335.0,1827098.0,1804452.0,8559.0,1055504.0,201891.0,8397.0,1890842.0,3778.0,19315.0,26713.0,4313.0,83727.0,118.0,380000.0,847178.0,335000.0,2089.0,,26.0,31283.0,160.0,18740.0,315758.0,272513.0,53739.0,2084.0,,7600.0,8068.0,1021481.0,15850.0,202643.0,2426640.0,9895.0,1197.0,265292.0,2293180.0,4322000.0,23522.0,14071500.0,3510.0,497419.0,12000.0,235016.0,110800.0,4852.0,52918.0,6890.0,60560.0,16409.0,3048.0,243070.0,8177.0,1506.0,64775.0,86671.0,164572.0,22000.0,648400.0,38700.0,4331135.0,518185.0,,249700.0,275700.0,15545.0,79180.0,7180.0,34201.0,71279.0,281.0,48888.0,69977.0,76.0,8075.0,391495.0,400889.0,18349.0,839400.0,23411.0,213464.0,288000.0,1258.0,1237240.0,56778.0,557.0,1325554.0,61000.0,50237.0,,22740.0,45700.0,5838.0,8787.0,2850.0,624100.0,3218.0
2010,,12000.0,1836.0,585791.0,1009.0,4800.0,2700.0,23217.0,26600.0,3172163.0,95803.0,71294.0,50.0,5347300.0,188641.0,444110.0,873.0,40894.0,83577.0,1924.0,4688.0,36125.0,1340.0,,250117.0,11656.0,,83769.0,46038.0,53972.0,191622.0,155283.0,37506.0,72519.0,180581.0,,729454.0,2636.0,224938.0,55093.0,890.0,69320.0,365496.0,20781.0,21299.0,224.0,8693.0,188.0,11480.0,90.0,117744.0,1403680.0,235858.0,8668.0,12830.0,220368.0,271673.0,12353.0,5266.0,143854.0,1393.0,71220.0,4469.0,102742.0,1875.0,33700.0,8756.0,467479.0,72434.0,18337.0,33972.0,2222.0,262308.0,53300.0,1521.0,,,5900.0,70100.0,1421474.0,90483.0,66573.0,42974.0,1600.0,23.0,67522.0,5021989.0,35478.0,314.0,2184594.0,2143700.0,9712.0,859896.0,208260.0,9900.0,1947791.0,3878.0,20006.0,27000.0,3873.0,98161.0,92.0,439158.0,1832086.0,334564.0,1921.0,,27.0,31300.0,172.0,22207.0,293003.0,355861.0,105657.0,6019.0,,12553.0,9363.0,1609959.0,13943.0,256605.0,3424250.0,9650.0,1231.0,264814.0,2594682.0,3882000.0,22896.0,17236300.0,3544.0,532302.0,13184.0,240875.0,80439.0,10272.0,61344.0,6523.0,60504.0,21231.0,3250.0,237191.0,8100.0,1059.0,60794.0,48997.0,176494.0,25000.0,665960.0,40700.0,3890693.0,704096.0,,285959.0,282390.0,15577.0,70400.0,7011.0,26175.0,73600.0,302.0,58909.0,78102.0,78.0,8510.0,316196.0,431052.0,19130.0,917000.0,21701.0,150837.0,295986.0,1500.0,1344882.0,94715.0,747.0,1429245.0,58904.0,46979.0,,23310.0,46058.0,4371.0,9950.0,2904.0,592300.0,3522.0
2011,,12000.0,2945.0,764311.0,983.0,5000.0,2800.0,24318.0,28088.0,3455947.0,85511.0,64835.0,50.0,4323600.0,179318.0,449017.0,933.0,36974.0,88681.0,2448.0,5463.0,31816.0,1400.0,,303521.0,12310.0,,84749.0,47900.0,62394.0,201422.0,158226.0,44329.0,73039.0,230007.0,,736583.0,2380.0,260800.0,43799.0,969.0,134930.0,365075.0,22221.0,21538.0,220.0,11498.0,188.0,12209.0,107.0,117495.0,1382478.0,281368.0,7419.0,15713.0,233681.0,251884.0,13361.0,7757.0,123655.0,2654.0,76196.0,5201.0,73273.0,1870.0,27100.0,10226.0,542879.0,78903.0,18259.0,31733.0,2281.0,292302.0,67000.0,1554.0,,,9000.0,79800.0,2515854.0,124400.0,71999.0,45245.0,2000.0,14.0,57202.0,5310994.0,33545.0,299.0,2588774.0,2551800.0,7562.0,798326.0,213000.0,8713.0,2254785.0,4388.0,20974.0,28956.0,4700.0,89820.0,66.0,480544.0,1573804.0,340000.0,3281.0,,30.0,34000.0,174.0,23845.0,342421.0,335395.0,90633.0,4231.0,,15482.0,10775.0,1059100.0,12482.0,383249.0,1699851.0,9881.0,1265.0,241767.0,1487149.0,4598800.0,22267.0,17647000.0,3565.0,555852.0,8973.0,247017.0,133000.0,7783.0,76830.0,2264.0,66121.0,19492.0,3138.0,236913.0,6648.0,681.0,65850.0,28197.0,141996.0,16000.0,652572.0,38715.0,4610298.0,507266.0,,311293.0,339587.0,15414.0,74237.0,6964.0,33152.0,76100.0,350.0,65682.0,71105.0,81.0,8943.0,303755.0,462458.0,19564.0,723000.0,24002.0,231910.0,312946.0,1731.0,1234281.0,100288.0,821.0,778648.0,56000.0,48238.0,,18219.0,47341.0,3848.0,7400.0,2894.0,491000.0,3900.0
2012,,9400.0,2450.0,926915.0,900.0,6400.0,4000.0,27000.0,30020.0,2804169.0,47837.0,107811.0,55.0,5314500.0,205010.0,296631.0,980.0,23013.0,91195.0,2560.0,5950.0,17179.0,1500.0,,96217.0,13000.0,,139968.0,47097.0,56746.0,217753.0,166593.0,43990.0,74920.0,243014.0,,738387.0,2500.0,248200.0,35986.0,983.0,76830.0,459412.0,19368.0,21072.0,230.0,10698.0,188.0,11869.0,128.0,121093.0,1929878.0,282830.0,7353.0,14269.0,239570.0,240100.0,13870.0,10080.0,134081.0,3415.0,74677.0,5063.0,55013.0,1675.0,26500.0,8205.0,563618.0,84372.0,10088.0,44210.0,2330.0,398335.0,69000.0,2105.0,295994.0,,9700.0,82600.0,2249271.0,121520.0,45246.0,27113.0,2500.0,13.0,63550.0,5273025.0,37005.0,240.0,2656554.0,2633541.0,9435.0,582536.0,208000.0,11923.0,2682305.0,4967.0,21325.0,32000.0,2285.0,96013.0,39.0,557484.0,1396612.0,305000.0,1527.0,34000.0,32.0,36500.0,176.0,16680.0,285607.0,480665.0,148795.0,4449.0,,12921.0,12882.0,875948.0,13787.0,387551.0,5206000.0,10570.0,1300.0,277243.0,2363525.0,4294400.0,21602.0,16703700.0,3600.0,528629.0,9950.0,269299.0,127100.0,5716.0,62934.0,1900.0,67615.0,20211.0,3100.0,230798.0,5067.0,540.0,41241.0,55186.0,162701.0,13564.0,909555.0,48734.0,4305098.0,681643.0,,,285780.0,14238.0,77550.0,6800.0,34595.0,81300.0,400.0,41265.0,87447.0,95.0,10000.0,232299.0,484588.0,19620.0,550000.0,24773.0,239864.0,304940.0,1819.0,1290069.0,77357.0,848.0,1500052.0,57000.0,46664.0,,21481.0,49179.0,1198.0,7726.0,2900.0,473400.0,3700.0
2013,,10500.0,2523.0,1037561.0,900.0,6600.0,4000.0,25000.0,31000.0,2903548.0,57400.0,117807.0,53.0,6508900.0,205177.0,433306.0,930.0,21387.0,103841.0,2670.0,5943.0,24702.0,1500.0,,311988.0,14000.0,,112593.0,53173.0,63549.0,230084.0,189636.0,47148.0,81104.0,231738.0,,777826.0,2600.0,225400.0,41524.0,996.0,74270.0,466114.0,23547.0,22378.0,230.0,11858.0,188.0,12000.0,128.0,119723.0,1906761.0,313587.0,7116.0,15710.0,267670.0,228800.0,14389.0,16170.0,143491.0,3340.0,74734.0,5106.0,63444.0,1675.0,24611.0,8490.0,621613.0,95912.0,9198.0,50577.0,2430.0,366537.0,60000.0,1433.0,338354.0,,10677.0,93000.0,2124414.0,119037.0,75341.0,17429.0,2500.0,12.0,76376.0,5680660.0,37113.0,235.0,2245787.0,2224400.0,10972.0,1041688.0,211307.0,10628.0,2781433.0,5262.0,20865.0,32000.0,3655.0,96765.0,98.0,576400.0,1860490.0,310000.0,920.0,33900.0,32.0,37000.0,180.0,17739.0,206070.0,375705.0,149112.0,2686.0,,31433.0,13155.0,788281.0,18789.0,369482.0,4694540.0,10655.0,1400.0,268057.0,2241339.0,4002200.0,21257.0,18311200.0,3600.0,557516.0,10159.0,278122.0,129800.0,4098.0,74214.0,1000.0,67984.0,18865.0,3210.0,255521.0,4247.0,1093.0,40515.0,40741.0,143257.0,23300.0,989562.0,62436.0,4014058.0,643941.0,,,300378.0,13590.0,78200.0,6800.0,33594.0,84700.0,400.0,41391.0,84554.0,95.0,10500.0,268451.0,221917.0,18610.0,657000.0,24778.0,262809.0,302482.0,1762.0,1257068.0,95332.0,901.0,1657601.0,58107.0,48767.0,,21018.0,50782.0,2064.0,8678.0,3000.0,371520.0,3700.0
2014,,14200.0,2863.0,1052267.0,938.0,6734.0,3826.0,25909.0,32913.0,3305958.0,55949.0,120795.0,52.0,5828000.0,207539.0,452256.0,862.0,22348.0,105812.0,2446.0,6500.0,32622.0,1436.0,,401500.0,14936.0,,187455.0,43737.0,67767.0,220538.0,172578.0,50395.0,75306.0,149756.0,,802546.0,2540.0,226047.0,47255.0,916.0,61300.0,435535.0,19250.0,21893.0,231.0,11769.0,188.0,12000.0,131.0,120984.0,1924208.0,310487.0,7136.0,16295.0,395158.0,291921.0,14912.0,32759.0,137757.0,3201.0,77924.0,5454.0,36511.0,1713.0,33200.0,8553.0,665605.0,93782.0,14640.0,25781.0,2468.0,530393.0,60000.0,2729.0,356500.0,,8797.0,205245.0,2293914.0,96504.0,77975.0,14533.0,2177.0,12.0,98095.0,5977188.0,35924.0,246.0,2269648.0,2247300.0,10418.0,682151.0,199019.0,9094.0,2613165.0,5541.0,21710.0,31497.0,4148.0,94873.0,119.0,503134.0,1658296.0,315011.0,1516.0,34140.0,31.0,38089.0,182.0,21519.0,245974.0,543759.0,158322.0,3343.0,,39483.0,13455.0,868207.0,19316.0,377360.0,2205234.0,10756.0,1368.0,259839.0,2394750.0,4100900.0,21975.0,19980000.0,3624.0,578196.0,10250.0,285134.0,135545.0,3058.0,71363.0,2300.0,67610.0,15571.0,3140.0,271636.0,5893.0,1348.0,56160.0,64188.0,141922.0,20600.0,916619.0,70800.0,4112669.0,648224.0,,,331237.0,15749.0,79363.0,6620.0,32659.0,90000.0,419.0,50914.0,98562.0,100.0,9987.0,281161.0,557431.0,23489.0,533194.0,24431.0,183600.0,301051.0,1713.0,1097391.0,85980.0,805.0,1607205.0,58750.0,50011.0,,21721.0,52607.0,2266.0,3622.0,3000.0,481060.0,3800.0
