,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Lebanon,Yemen,Tunisia,Albania,Brazil,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,Spain,India,Lesotho,Ecuador,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Ethiopia PDR,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Poland,New Zealand,United Arab Emirates,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Portugal,Netherlands,Guatemala,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Syrian Arab Republic,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Malta,Uruguay,Denmark,Zimbabwe,Ireland,Egypt,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Oman,Bosnia and Herzegovina,Russian Federation,Bolivia (Plurinational State of),Western Sahara,Sudan,Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Croatia,Bulgaria,Myanmar,China
1988,29611008.0,,2270612.0,2190112.0,145000.0,,580.0,,18000.0,764000.0,,2500.0,10789.0,44252.0,151000.0,13000.0,101979.0,60000.0,,263694.0,139160.0,53400.0,4257300.0,1142700.0,1300.0,61090.0,,4152400.0,3425789.0,55430.0,137791.0,1056720.0,,,234000.0,792741.0,1863000.0,195282.0,1250253.0,80500.0,-1.0,,,247214.0,221821.0,2383456.0,,3090000.0,980000.0,53512.0,123696.0,,,62687.0,62612.0,500.0,292384.0,2580.0,,172960.0,1313850.0,,3500.0,,29110.0,,232893.0,17910.0,449774.0,928.0,2710209.0,1844100.0,539900.0,,-1.0,681700.0,,,,2499200.0,101497.0,24070.0,1300.0,82650.0,1154288.0,5374.0,242500.0,37387.0,674490.0,,13960.0,113880.0,,212000.0,54370.0,,44711.0,,1878000.0,,-1.0,,,88545.0,2700.0,,,,556.0,80000.0,380.0,,,345163.0,75.0,980000.0
1989,26116000.0,,2393835.0,2309935.0,158700.0,,580.0,,21110.0,767800.0,,2500.0,10915.0,52857.0,412000.0,13200.0,113001.0,60000.0,,282585.0,162030.0,49800.0,4311700.0,1081100.0,1000.0,54540.0,,4727000.0,3332000.0,32456.0,125000.0,958470.0,,,231300.0,751105.0,1834432.0,178376.0,1174748.0,83900.0,-1.0,,,263526.0,242478.0,2651125.0,,3364000.0,1150000.0,54217.0,120215.0,,,69000.0,49943.0,676.0,291876.0,3000.0,,175152.0,913175.0,,3500.0,,29450.0,,252035.0,18609.0,470648.0,1029.0,2640401.0,2891700.0,476580.0,,-1.0,516900.0,,,,2398900.0,104000.0,24590.0,1000.0,90644.0,987586.0,5665.0,236500.0,49679.0,1050000.0,,14320.0,112970.0,,211000.0,55480.0,580.0,52077.0,,1653200.0,,-1.0,,,89113.0,2800.0,,,,600.0,97000.0,390.0,,,360075.0,,1150000.0
1990,26170000.0,,2543800.0,2450000.0,154700.0,,613.0,,23210.0,749011.0,,1953.0,11405.0,52325.0,509300.0,5000.0,105067.0,60000.0,,297000.0,148900.0,54300.0,4357800.0,990600.0,260.0,53110.0,,4528700.0,3321437.0,48020.0,109000.0,912140.0,,,179000.0,744646.0,1758400.0,159135.0,1174113.0,93800.0,-1.0,,,262840.0,244957.0,2628299.0,,3047000.0,1178071.0,52330.0,75098.0,0.0,,66716.0,40388.0,788.0,292424.0,3900.0,,178194.0,1922100.0,,2987.0,,29540.0,,296742.0,18605.0,467085.0,797.0,2612519.0,2729000.0,467720.0,,-1.0,485500.0,,,0.0,2414900.0,87976.0,26320.0,1100.0,71000.0,901115.0,4850.0,206600.0,53350.0,1095120.0,0.0,14681.0,106100.0,,205000.0,60036.0,803.0,55771.0,,1516100.0,,-1.0,,,95397.0,2900.0,,,,430.0,110000.0,400.0,,,359950.0,-1.0,1178071.0
1991,28592000.0,,2731200.0,2650000.0,156800.0,,501.0,,23000.0,1017736.0,,714.0,11408.0,42076.0,552000.0,3600.0,97443.0,60545.0,,356710.0,233480.0,49500.0,4412800.0,962200.0,1413.0,60250.0,,4217000.0,3441052.0,57096.0,92000.0,724060.0,,,171000.0,792136.0,1749900.0,126950.0,1237389.0,81200.0,-1.0,,,284096.0,244591.0,2393603.0,,3405000.0,1650000.0,43790.0,113401.0,0.0,,66045.0,41876.0,770.0,296905.0,4055.0,,180872.0,1311250.0,,3070.0,,29610.0,,260000.0,17618.0,471717.0,1232.0,2535377.0,2233000.0,467790.0,,-1.0,540900.0,,,0.0,2356900.0,59000.0,31710.0,800.0,82700.0,938577.0,5600.0,193400.0,64575.0,1555670.0,0.0,13207.0,95100.0,,204000.0,59350.0,1951.0,60576.0,,1392700.0,,-1.0,,,92335.0,3000.0,,,,300.0,135000.0,417.0,,,383470.0,-1.0,1650000.0
1992,,,3012400.0,2947000.0,149000.0,,531.0,,23000.0,628367.0,,1900.0,11607.0,48590.0,476600.0,4035.0,66849.0,55000.0,8146.0,479954.0,228700.0,33414.0,4112165.0,953900.0,1514.0,61930.0,122877.0,3792000.0,3383660.0,69172.0,91000.0,743130.0,287951.0,55421.0,169000.0,887000.0,1800000.0,103294.0,1197899.0,65400.0,-1.0,,263500.0,289974.0,,2210865.0,5627400.0,2948200.0,1600000.0,60000.0,81766.0,0.0,611400.0,66650.0,34068.0,800.0,274972.0,3978.0,60529.0,175784.0,2012000.0,,2967.0,,29660.0,,185000.0,16060.0,450189.0,1139.0,2407963.0,2267000.0,432000.0,304000.0,-1.0,472900.0,115000.0,92851.0,0.0,2232900.0,52600.0,28390.0,796.0,124800.0,910392.0,1136.0,184400.0,104089.0,1558050.0,0.0,10519.0,84300.0,1102000.0,250000.0,59700.0,2895.0,62239.0,44500.0,1299000.0,176000.0,-1.0,23200.0,14559600.0,90304.0,3034.0,,350400.0,3425286.0,230.0,134000.0,380.0,55000.0,32873.0,391249.0,-1.0,1600000.0
1993,,44300.0,3501870.0,3424470.0,159500.0,247391.0,581.0,578790.0,20000.0,637100.0,,2700.0,10000.0,50618.0,512300.0,3117.0,67063.0,50000.0,9093.0,429335.0,198850.0,36232.0,3540925.0,915600.0,1500.0,63540.0,138739.0,4159000.0,3463989.0,27289.0,79935.0,,218100.0,56424.0,166000.0,,1622000.0,116817.0,1167693.0,77400.0,-1.0,,235500.0,234156.0,,2101325.0,6884600.0,2732900.0,1500000.0,64000.0,101171.0,-1.0,587500.0,61643.0,40400.0,900.0,265348.0,4000.0,83700.0,171920.0,2314000.0,636461.0,3000.0,,29680.0,,105000.0,12296.0,425099.0,1659.0,2200800.0,2168877.0,397060.0,305700.0,-1.0,458900.0,104356.0,80500.0,-1.0,2150800.0,47400.0,22920.0,700.0,88300.0,713000.0,6400.0,180800.0,60410.0,652630.0,0.0,12474.0,77180.0,1115000.0,250000.0,61550.0,6000.0,211641.0,34000.0,1166000.0,188000.0,-1.0,20400.0,15478420.0,88927.0,3100.0,,275300.0,4215000.0,235.0,116000.0,340.0,38000.0,36605.0,361600.0,-1.0,1500000.0
1994,,38855.0,2544990.0,2470490.0,150600.0,238000.0,650.0,934140.0,16000.0,785000.0,,2400.0,11078.0,48814.0,244800.0,3826.0,53607.0,87000.0,12652.0,422727.0,149260.0,29009.0,3539500.0,794100.0,1297.0,55700.0,147000.0,4092000.0,3482745.0,52220.0,72000.0,,217933.0,59697.0,160000.0,,1405000.0,84822.0,1031953.0,74500.0,-1.0,,206700.0,115815.0,,1757000.0,5649700.0,2698100.0,1600000.0,60000.0,112550.0,-1.0,619900.0,58388.0,43700.0,1000.0,252746.0,3926.0,86000.0,169000.0,1535000.0,640367.0,2913.0,,30000.0,,85000.0,10072.0,392498.0,1154.0,2069500.0,1894044.0,449000.0,348600.0,12598.0,505700.0,114000.0,70000.0,-1.0,2582400.0,15400.0,28180.0,600.0,73200.0,704443.0,5650.0,169700.0,62129.0,361080.0,0.0,12068.0,62330.0,1267000.0,250000.0,55150.0,7700.0,315940.0,26700.0,1108000.0,160000.0,-1.0,17000.0,16403900.0,83729.0,3022.0,,264100.0,5092000.0,240.0,120000.0,383.0,38900.0,36225.0,389572.0,-1.0,1600000.0
1995,,43323.0,3176790.0,3110590.0,165000.0,233573.0,641.0,1140580.0,17000.0,581724.0,,1900.0,11320.0,49451.0,121500.0,3229.0,69458.0,75000.0,12719.0,393230.0,217880.0,20443.0,3555900.0,890800.0,1284.0,48680.0,134928.0,4363000.0,3499285.0,83830.0,66000.0,,186468.0,54874.0,156300.0,,1386000.0,89814.0,1047578.0,66200.0,-1.0,,150700.0,246407.0,,1752000.0,3933700.0,2541000.0,1700000.0,57000.0,114804.0,-1.0,544500.0,50887.0,35600.0,990.0,229099.0,3949.0,147000.0,175020.0,1389000.0,557616.0,3114.0,,31000.0,,50000.0,10000.0,374000.0,1240.0,2108700.0,1963252.0,453400.0,267000.0,15075.0,516200.0,121000.0,70000.0,-1.0,1578500.0,5400.0,25175.0,550.0,130900.0,719500.0,2355.0,178600.0,188143.0,824170.0,0.0,11428.0,58870.0,1033000.0,225000.0,54681.0,10000.0,144957.0,30300.0,1193000.0,166800.0,-1.0,16200.0,14709900.0,85403.0,3200.0,,195900.0,4413200.0,245.0,125000.0,396.0,36200.0,32518.0,396211.0,-1.0,1700000.0
1996,,37836.0,3441300.0,3367000.0,171600.0,225702.0,658.0,1059960.0,21750.0,515356.0,,2200.0,11253.0,48821.0,703960.0,2388.0,84067.0,72000.0,12543.0,325151.0,249860.0,18714.0,3572200.0,824000.0,1640.0,60571.0,108593.0,4888000.0,3631150.0,52174.0,63000.0,,148028.0,48916.0,152000.0,,1535000.0,95131.0,1129754.0,74300.0,-1.0,,108400.0,283295.0,,1674140.0,3280700.0,2714000.0,1600000.0,55000.0,128561.0,-1.0,473800.0,45508.0,35500.0,1096.0,259648.0,4041.0,25000.0,174630.0,1650000.0,599847.0,2500.0,,39400.0,,59000.0,9354.0,359362.0,1414.0,2208408.0,1549811.0,468600.0,185000.0,14685.0,542500.0,143000.0,77400.0,-1.0,2430000.0,5412.0,23340.0,900.0,146100.0,738000.0,5300.0,181400.0,44524.0,1282500.0,0.0,6390.0,57070.0,935000.0,220000.0,51059.0,11715.0,94503.0,30200.0,1269000.0,152561.0,-1.0,18000.0,11776000.0,86905.0,3021.0,,176400.0,3425300.0,426.0,127000.0,367.0,30000.0,31034.0,260517.0,-1.0,1600000.0
1997,,38737.0,3597600.0,3521000.0,152100.0,242640.0,676.0,897360.0,32000.0,626500.0,,2000.0,16384.0,48846.0,311000.0,2565.0,127633.0,70000.0,10828.0,370042.0,323000.0,9580.0,3682160.0,757400.0,1357.0,45236.0,129477.0,4700000.0,3661795.0,50349.0,63500.0,,165729.0,50936.0,145000.0,,1690000.0,69536.0,1241996.0,76600.0,-1.0,,83200.0,243522.0,,1501486.0,2777410.0,2508000.0,1619023.0,37500.0,129512.0,-1.0,503000.0,32779.0,42000.0,1424.0,260641.0,5000.0,94000.0,174700.0,1173000.0,646492.0,2400.0,,35000.0,,85000.0,9407.0,356661.0,1571.0,2273950.0,1572193.0,482900.0,194000.0,12725.0,582800.0,133000.0,74200.0,-1.0,1996000.0,3379.0,22018.0,500.0,118900.0,720000.0,10700.0,189800.0,57705.0,264840.0,0.0,6640.0,57450.0,885000.0,200000.0,48115.0,7757.0,59433.0,40400.0,1359000.0,102100.0,-1.0,21571.0,11837600.0,84108.0,3300.0,,188700.0,3704000.0,396.0,132000.0,340.0,25000.0,33759.0,291306.0,-1.0,1619023.0
1998,,45546.0,3225900.0,3167000.0,162700.0,249008.0,691.0,897200.0,12504.0,517200.0,,1900.0,11500.0,49436.0,260000.0,1700.0,156005.0,50000.0,10871.0,368865.0,212165.0,6132.0,3535200.0,857800.0,1100.0,43007.0,107330.0,4272000.0,3678867.0,33434.0,66700.0,,166800.0,53541.0,137000.0,,1631000.0,83406.0,1137556.0,58900.0,-1.0,,80900.0,267548.0,,1824966.0,1767200.0,2373000.0,1362000.0,53000.0,146313.0,-1.0,462900.0,26221.0,39126.0,1839.0,265622.0,5000.0,60000.0,167000.0,1213000.0,577694.0,2700.0,,36850.0,,135000.0,9270.0,362631.0,1580.0,2180849.0,1542619.0,444960.0,144000.0,12631.0,578100.0,135000.0,61000.0,-1.0,2426000.0,4412.0,26632.0,519.0,72800.0,686000.0,9879.0,190700.0,60000.0,939210.0,0.0,7611.0,54720.0,839000.0,200000.0,49020.0,8439.0,45685.0,26353.0,1253000.0,60123.0,-1.0,24065.0,7074000.0,85666.0,3022.0,,165900.0,3561600.0,892.0,112000.0,349.0,28000.0,42737.0,289948.0,-1.0,1362000.0
1999,,43377.0,2644800.0,2589000.0,137200.0,245867.0,700.0,1045380.0,19300.0,415500.0,,2200.0,12600.0,36795.0,466000.0,1600.0,137224.0,41000.0,10935.0,333691.0,184605.0,6299.0,3106600.0,792800.0,769.0,48312.0,107984.0,4069300.0,3589942.0,3681.0,52588.0,,153900.0,50289.0,126600.0,,1500430.0,75071.0,1107456.0,55800.0,-1.0,,102000.0,226986.0,,1402990.0,1700700.0,1916000.0,1320000.0,52000.0,142660.0,-1.0,421200.0,24634.0,57965.0,1920.0,243886.0,5000.0,50000.0,182600.0,1220000.0,542910.0,2350.0,,31843.0,,155000.0,8498.0,353850.0,1537.0,2212880.0,1414227.0,481987.0,57600.0,7197.0,581000.0,117000.0,51000.0,-1.0,2069880.0,3036.0,26502.0,539.0,54900.0,728000.0,3079.0,192000.0,56764.0,468960.0,0.0,2153.0,52000.0,811000.0,180000.0,48940.0,8792.0,41268.0,28317.0,1179000.0,56496.0,-1.0,22543.0,7421900.0,88355.0,3400.0,,142700.0,3475200.0,1089.0,101700.0,340.0,32812.0,44517.0,254690.0,-1.0,1320000.0
2000,,46350.0,3508500.0,3454000.0,123600.0,199365.0,780.0,880360.0,20310.0,411900.0,,2200.0,8700.0,37075.0,372000.0,1200.0,143779.0,34000.0,11570.0,324744.0,247830.0,7448.0,3278025.0,724500.0,800.0,44772.0,105700.0,4468100.0,3518718.0,13379.0,,,165072.0,49765.0,119300.0,,1533848.0,67505.0,1095998.0,54500.0,-1.0,,70332.0,290380.0,,1194477.0,1625200.0,2104388.0,1070000.0,45000.0,155584.0,-1.0,353200.0,21755.0,47100.0,1700.0,223762.0,1500.0,45000.0,162740.0,1110000.0,494737.0,3500.0,48500.0,28196.0,10538.0,180000.0,6880.0,345331.0,1381.0,2067590.0,1316893.0,411224.0,60000.0,9110.0,559000.0,110618.0,47100.0,-1.0,2250900.0,1663.0,17208.0,542.0,88600.0,741048.0,5128.0,182300.0,48896.0,215630.0,-1.0,2031.0,53500.0,736000.0,124000.0,45740.0,6132.0,25550.0,31006.0,1128000.0,108480.0,-1.0,22561.0,8456500.0,88569.0,2600.0,,130600.0,3689100.0,1040.0,78000.0,340.0,35834.0,46363.0,251962.0,-1.0,1070000.0
2001,,48381.0,3777192.0,3707000.0,113000.0,186400.0,778.0,938010.0,28999.0,528800.0,,2400.0,7000.0,41278.0,199000.0,1200.0,142985.0,35630.0,12664.0,367467.0,246490.0,4030.0,2992088.0,777500.0,1151.0,44680.0,97947.0,4149500.0,3513640.0,20268.0,,,134300.0,49000.0,115300.0,,1705000.0,90641.0,1071154.0,70192.0,-1.0,,67280.0,310702.0,,1487179.0,1711500.0,1729240.0,770000.0,50200.0,153833.0,-1.0,335500.0,11759.0,66700.0,1760.0,217473.0,1248.0,45000.0,176850.0,1200000.0,495128.0,4500.0,51500.0,28194.0,11622.0,180500.0,5668.0,333000.0,1298.0,2111822.0,1302760.0,397499.0,75000.0,10300.0,547200.0,131056.0,79600.0,-1.0,2126000.0,3214.0,15370.0,550.0,129000.0,743833.0,4554.0,182000.0,30899.0,515690.0,-1.0,8820.0,60540.0,755000.0,87000.0,43845.0,6913.0,45066.0,44973.0,1245000.0,146149.0,-1.0,23192.0,9713400.0,89476.0,3000.0,,124000.0,3920800.0,1325.0,73000.0,500.0,18000.0,51172.0,292197.0,-1.0,770000.0
2002,,40437.0,3942097.0,3864000.0,110600.0,194691.0,777.0,821383.0,29702.0,549738.0,,2450.0,11500.0,40112.0,98000.0,800.0,147397.0,39000.0,12392.0,370460.0,250760.0,6435.0,3101524.0,659500.0,1230.0,45860.0,112501.0,3341800.0,3597897.0,55377.0,,,129965.0,48390.0,113000.0,,1641274.0,80911.0,1050714.0,78097.0,-1.0,,63600.0,282336.0,,1670000.0,1736835.0,1668537.0,914000.0,52900.0,154179.0,-1.0,365000.0,11197.0,56940.0,1480.0,200948.0,1590.0,55000.0,180600.0,1299640.0,488070.0,5500.0,45400.0,27722.0,9585.0,177423.0,4048.0,342825.0,1295.0,1970335.0,1234010.0,416842.0,129300.0,10945.0,522600.0,132080.0,61701.0,-1.0,2002400.0,2623.0,17450.0,510.0,102800.0,824508.0,3000.0,176000.0,33007.0,401400.0,-1.0,8360.0,64490.0,675100.0,236000.0,39161.0,7000.0,25425.0,38403.0,1101000.0,129470.0,-1.0,24092.0,9502000.0,88140.0,2600.0,,132100.0,4152700.0,1563.0,72000.0,400.0,24900.0,50653.0,388797.0,-1.0,914000.0
2003,,43965.0,4541700.0,4477000.0,107700.0,269271.0,774.0,1075437.0,8930.0,317235.0,,2650.0,13911.0,37755.0,310000.0,1550.0,119224.0,34000.0,13789.0,340786.0,334348.0,4485.0,3170400.0,701600.0,1262.0,37009.0,78535.0,4397100.0,3384628.0,25919.0,,,131431.0,46540.0,103900.0,,1757947.0,64541.0,1016150.0,64700.0,-1.0,,86859.0,364500.0,,1510128.0,1886875.0,1912970.0,775000.0,65007.0,151076.0,-1.0,308300.0,11497.0,54925.0,1250.0,212308.0,540.0,55000.0,161615.0,1063250.0,549954.0,7000.0,40806.0,27555.0,10356.0,180000.0,2383.0,309726.0,1702.0,2074622.0,1253580.0,368472.0,110800.0,11166.0,529500.0,110773.0,60392.0,-1.0,2266500.0,1823.0,17530.0,540.0,117700.0,709874.0,12000.0,183100.0,49009.0,782380.0,-1.0,7790.0,63600.0,630922.0,270000.0,39368.0,11500.0,22535.0,36417.0,1078000.0,139849.0,-1.0,21056.0,9227500.0,90325.0,2822.0,,129200.0,4600900.0,970.0,84220.0,570.0,33900.0,53833.0,270612.0,-1.0,775000.0
2004,,51926.0,4695658.0,4645658.0,101600.0,221987.0,902.0,1254786.0,14344.0,412007.0,,2700.0,12590.0,34998.0,560000.0,1500.0,142144.0,32000.0,15324.0,331088.0,275307.0,5539.0,3178755.0,657000.0,1187.0,34286.0,124999.0,3840700.0,3586710.0,29006.0,,,127236.0,44802.0,93982.0,,1630581.0,63239.0,1013903.0,50000.0,-1.0,,102408.0,325800.0,,1600279.0,1642380.0,1627260.0,786000.0,58448.0,143118.0,-1.0,292500.0,15891.0,48000.0,1300.0,191333.0,1128.0,65000.0,149000.0,957000.0,468930.0,7500.0,38728.0,27467.0,8881.0,184000.0,1881.0,304876.0,1027.0,1979472.0,1290570.0,397274.0,78080.0,10184.0,531800.0,111000.0,64628.0,-1.0,2324100.0,2950.0,11630.0,577.0,136600.0,697100.0,7400.0,183700.0,59454.0,915440.0,-1.0,7380.0,59860.0,620830.0,315000.0,37401.0,12000.0,9952.0,37133.0,1010000.0,158908.0,1255.0,20841.0,9562300.0,90918.0,2500.0,,123500.0,4514700.0,970.0,83200.0,-1.0,43400.0,67538.0,328924.0,-1.0,786000.0
2005,,53304.0,4455825.0,4406000.0,93300.0,204246.0,998.0,1208631.0,12784.0,471635.0,,2800.0,14500.0,34515.0,470000.0,1502.0,144511.0,30000.0,15451.0,316868.0,267450.0,5606.0,3156123.0,616500.0,1329.0,40536.0,118765.0,3634000.0,3630420.0,36154.0,,,144165.0,50341.0,94300.0,,1602434.0,60849.0,1113143.0,49825.0,-1.0,,101810.0,306095.0,,1659170.0,1450600.0,1322930.0,831000.0,52517.0,150716.0,-1.0,349400.0,34330.0,50600.0,1195.0,191740.0,3386.0,65000.0,163299.0,1063250.0,521467.0,8000.0,39965.0,26428.0,9938.0,204080.0,1275.0,319944.0,1629.0,1946800.0,1327200.0,378564.0,72280.0,10949.0,594000.0,105034.0,65462.0,-1.0,2179800.0,3300.0,21500.0,550.0,78100.0,705100.0,8000.0,164400.0,61830.0,684648.0,-1.0,7380.0,54840.0,607021.0,240000.0,37689.0,14000.0,7479.0,46960.0,938000.0,167120.0,1129.0,19644.0,8713300.0,92083.0,3000.0,,148700.0,4350400.0,970.0,90000.0,-1.0,42700.0,50341.0,264519.0,-1.0,831000.0
2006,,45241.0,4229057.0,4181979.0,89900.0,184519.0,1033.0,997868.0,24000.0,326419.0,93520.0,2600.0,15900.0,36985.0,431000.0,2175.0,82177.0,32000.0,17044.0,292604.0,337592.0,4611.0,3197365.0,629900.0,1300.0,37379.0,108761.0,3222900.0,3641580.0,36027.0,,,142057.0,47881.0,101724.0,,1667310.0,56544.0,1220596.0,47078.0,-1.0,860.0,103351.0,315432.0,,1567454.0,1671300.0,1194240.0,862000.0,48914.0,149913.0,-1.0,383400.0,44200.0,44623.0,1000.0,206443.0,3379.0,65000.0,152426.0,1026000.0,528508.0,9000.0,49008.0,26227.0,9512.0,204080.0,969.0,330675.0,1630.0,2025300.0,1307000.0,306930.0,55990.0,10910.0,564400.0,,49400.0,-1.0,2188700.0,2282.0,29060.0,500.0,127500.0,679100.0,10000.0,167000.0,90115.0,812280.0,-1.0,7610.0,53820.0,680414.0,236000.0,37138.0,15000.0,5000.0,26200.0,882000.0,179912.0,1129.0,21546.0,9588300.0,92619.0,2500.0,,154200.0,5236200.0,850.0,89780.0,-1.0,38700.0,59159.0,185705.0,-1.0,862000.0
2007,,44440.0,4953319.0,4901838.0,94000.0,209928.0,1037.0,1019314.0,15000.0,338727.0,93844.0,2500.0,15750.0,42900.0,437000.0,1400.0,100298.0,31000.0,18532.0,321472.0,416325.0,4897.0,3228357.0,646200.0,1792.0,38825.0,127656.0,3997700.0,3314920.0,46840.0,,,136100.0,47767.0,119103.0,,1698690.0,53736.0,1232373.0,51481.0,12.0,868.0,125399.0,286354.0,,1641829.0,1837800.0,1417224.0,772800.0,34019.0,143062.0,-1.0,381400.0,39800.0,45000.0,949.0,193331.0,3925.0,61000.0,140675.0,1093750.0,498691.0,8500.0,48598.0,26580.0,9227.0,204080.0,929.0,344681.0,1000.0,1916871.0,1362770.0,320900.0,51000.0,11110.0,533300.0,,65180.0,-1.0,1993400.0,2837.0,18540.0,550.0,138200.0,631500.0,9000.0,167500.0,102940.0,971246.0,-1.0,7600.0,54220.0,671271.0,236000.0,34874.0,16000.0,4500.0,26900.0,898000.0,203716.0,1171.0,20701.0,8369600.0,93260.0,2600.0,,145300.0,4088400.0,850.0,73360.0,-1.0,42300.0,59000.0,186850.0,-1.0,772800.0
2008,,28524.0,5082446.0,5015011.0,91100.0,213050.0,957.0,984942.0,14677.0,386706.0,92417.0,3500.0,14500.0,37326.0,258000.0,1400.0,79270.0,27000.0,19229.0,329552.0,570125.0,5669.0,3462400.0,602600.0,1637.0,32790.0,130179.0,3501600.0,2732188.0,27184.0,,,136500.0,47351.0,150000.0,,1799215.0,53771.0,1206560.0,67435.0,13.0,787.0,133300.0,310770.0,,1070146.0,1996700.0,1529324.0,793700.0,30680.0,146928.0,-1.0,332500.0,43100.0,50200.0,1070.0,185857.0,1338.0,60000.0,129907.0,429625.0,482395.0,8000.0,54794.0,26106.0,9739.0,204080.0,613.0,330067.0,500.0,1961682.0,1433200.0,399400.0,80000.0,10755.0,585500.0,,66260.0,-1.0,2181300.0,1334.0,20623.0,500.0,129900.0,717300.0,9291.0,187200.0,76432.0,435963.0,-1.0,6360.0,56650.0,612641.0,236000.0,32958.0,17000.0,3964.0,29900.0,1032000.0,241442.0,1200.0,22723.0,9420800.0,93991.0,3000.0,,131200.0,4167200.0,990.0,68245.0,-1.0,64829.0,65536.0,222659.0,-1.0,793700.0
2009,,56857.0,4523669.0,4446000.0,86000.0,195826.0,1134.0,1129112.0,13694.0,514907.0,95377.0,4500.0,14400.0,32330.0,542000.0,1700.0,77452.0,29600.0,20089.0,320836.0,502640.0,7283.0,3024726.0,705700.0,2847.0,35254.0,152472.0,2917600.0,2977333.0,31263.0,,,140676.0,48622.0,120000.0,,1883900.0,48616.0,1157000.0,77669.0,15.0,807.0,123598.0,239056.0,,1675654.0,1709300.0,1259800.0,626380.0,22444.0,156753.0,-1.0,277400.0,41000.0,44455.0,1090.0,181525.0,1985.0,53000.0,136339.0,390506.0,454820.0,9065.0,53933.0,25817.0,9371.0,200000.0,549.0,306800.0,244.0,1877894.0,1290220.0,361800.0,80000.0,11000.0,561800.0,,66511.0,-1.0,2182800.0,1460.0,18513.0,520.0,140573.0,593000.0,8927.0,193600.0,94980.0,1250762.0,-1.0,6360.0,58000.0,603688.0,267000.0,30891.0,18000.0,3472.0,17400.0,1143000.0,268857.0,700.0,22471.0,7722000.0,55943.0,3063.0,,104700.0,4993500.0,1111.0,74760.0,-1.0,57894.0,59584.0,258449.0,-1.0,626380.0
2010,,47691.0,4140340.0,4088000.0,84100.0,133000.0,1200.0,1046555.0,25123.0,510488.0,84166.0,5500.0,10685.0,47458.0,184700.0,2500.0,84118.0,30500.0,18730.0,281100.0,746435.0,6383.0,2885612.0,623800.0,2094.0,26374.0,127812.0,2387200.0,2999802.0,19502.0,,,104600.0,42802.0,112000.0,,1582000.0,38533.0,1118800.0,52340.0,14.0,731.0,122527.0,267668.0,,1584213.0,1332800.0,997560.0,650000.0,25968.0,154005.0,-1.0,231800.0,20224.0,33352.0,1100.0,168900.0,1074.0,45630.0,146180.0,1005766.0,388900.0,7568.0,40828.0,26600.0,8261.0,186500.0,619.0,273500.0,236.0,1653200.0,1526600.0,310300.0,82500.0,6210.0,417400.0,,60954.0,-1.0,1919500.0,4780.0,16854.0,517.0,61900.0,575200.0,9096.0,174800.0,87752.0,1018792.0,-1.0,5300.0,58700.0,679959.0,212000.0,28949.0,22967.0,2366.0,20600.0,921000.0,264624.0,529.0,18637.0,4939600.0,57451.0,3500.0,,100400.0,4316900.0,882.0,82670.0,872.0,69420.0,52524.0,245400.0,-1.0,650000.0
2011,,47999.0,3745862.0,3680994.0,77100.0,135800.0,1282.0,948107.0,18832.0,419109.0,77625.0,6500.0,16626.0,44491.0,560760.0,2840.0,88236.0,27000.0,17477.0,261000.0,1121278.0,3191.0,2700679.0,705400.0,1867.0,28806.0,102920.0,2364800.0,2855890.0,27794.0,,,117800.0,41096.0,121170.0,,1545000.0,29054.0,1018000.0,64868.0,14.0,740.0,121975.0,218344.0,,1588002.0,1515300.0,906092.0,511590.0,26201.0,148062.0,-1.0,252700.0,18202.0,33862.0,1119.0,153286.0,1589.0,35620.0,147974.0,718549.0,372780.0,7508.0,44139.0,28461.0,7939.0,193645.0,547.0,269675.0,178.0,1598100.0,1292635.0,323000.0,73588.0,4150.0,432000.0,,67873.0,-1.0,2025890.0,4326.0,20184.0,508.0,104600.0,602800.0,9095.0,180600.0,67520.0,852379.0,-1.0,5260.0,60100.0,670083.0,190000.0,28336.0,22699.0,2270.0,15900.0,970000.0,262901.0,944.0,20745.0,7689400.0,57834.0,3297.0,,95900.0,3684200.0,850.0,80150.0,915.0,71334.0,48318.0,178993.0,-1.0,511590.0
