,Slovakia,Romania,Nicaragua,Israel,Iraq,Pakistan,Belgium,Uruguay,Turkey,Czechia,Republic of Moldova,Italy,Serbia,USSR,Germany,Turkmenistan,Croatia,Syrian Arab Republic,Portugal,"China, mainland",Estonia,Uzbekistan,Afghanistan,Finland,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Slovenia,Chile,Hungary,Canada,Colombia,Spain,Lebanon,Austria,Ecuador,Japan,Poland,Belgium-Luxembourg,Sweden,Belarus,Denmark,Switzerland,Egypt,The former Yugoslav Republic of Macedonia,Georgia,Greece,Czechoslovakia,France,Tunisia,Mali,Bosnia and Herzegovina,Congo,Russian Federation,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Occupied Palestinian Territory,Iran (Islamic Republic of),Kazakhstan,United States of America,Latvia,Ukraine,Albania,Azerbaijan,Ireland,Algeria,Venezuela (Bolivarian Republic of),United Kingdom,Lithuania,Bulgaria,Netherlands,China
2002,1346158.0,954630.0,,0.0,0.0,316500.0,6537100.0,0.0,16523166.0,3832466.0,1129380.0,12726038.0,,,26794334.0,220000.0,1183445.0,1522702.0,643858.0,12820000.0,-1.0,2600.0,1000.0,1066300.0,2098080.0,811.0,,2986850.0,232209.0,3554788.0,2273845.0,344700.0,15491.0,8197289.0,0.0,3043400.0,4675.0,4098000.0,13433900.0,,2664300.0,1145500.0,3385000.0,1407910.0,3168311.0,43800.0,300.0,2833000.0,,33463756.0,0.0,-1.0,12142.0,,15664750.0,,521485.0,562.0,,-1.0,6098000.0,372205.0,27707000.0,622300.0,14452500.0,39200.0,115759.0,1300670.0,-1.0,19431.0,9557000.0,1052400.0,51326.0,6250195.0,12820000.0
2003,1171718.0,764475.0,,0.0,65.0,215411.0,6449682.0,0.0,12622900.0,3495148.0,656800.0,7136499.0,,,23756000.0,255000.0,677569.0,1205200.0,484149.0,6181662.0,-1.0,0.0,1000.0,892300.0,1738044.0,1500.0,,3428500.0,202077.0,2177872.0,1812422.0,680400.0,12469.0,6365142.0,0.0,2485386.0,4810.0,4161000.0,11739509.0,,2484400.0,1920200.0,2857300.0,1257314.0,2691515.0,38904.0,150.0,2207000.0,,29358296.0,0.0,-1.0,8634.0,,19383650.0,,812265.0,584.0,,-1.0,5729105.0,423627.0,30710000.0,532400.0,13391900.0,40000.0,128884.0,1505200.0,-1.0,15958.0,9168000.0,977400.0,9076.0,6209800.0,6181662.0
2004,1598773.0,672723.0,,0.0,70.0,250169.0,6215850.0,0.0,13517000.0,3579278.0,911264.0,8473024.0,,,27159000.0,230000.0,1200000.0,1217658.0,626562.0,5857144.0,-1.0,-1.0,5000.0,1063500.0,2643034.0,6000.0,,3190010.0,213092.0,2278303.0,3527105.0,743900.0,12740.0,7174942.0,84800.0,2901902.0,3180.0,4656000.0,12730366.0,,2287100.0,3088328.0,2828600.0,1455811.0,2860547.0,52199.0,0.0,2290950.0,,30788266.0,0.0,-1.0,0.0,,21848320.0,,642392.0,606.0,,-1.0,4916336.0,397921.0,30021000.0,505600.0,16600400.0,40000.0,56777.0,1861400.0,-1.0,17296.0,9042000.0,904900.0,26367.0,6292200.0,5857144.0
2005,1732612.0,729658.0,,0.0,70.0,120902.0,5983173.0,-1.0,15181247.0,3495611.0,991197.0,14155683.0,,,25284700.0,230000.0,1337750.0,1096400.0,604879.0,7881000.0,-1.0,-1.0,3000.0,1181300.0,3101176.0,16000.0,,3301540.0,260095.0,2597771.0,3515865.0,607800.0,12280.0,7291092.0,79200.0,3083792.0,3446.0,4201000.0,11912444.0,,2381200.0,3065182.0,2762600.0,1409357.0,3429535.0,57836.0,0.0,2573393.0,,31149552.0,0.0,-1.0,0.0,,21420110.0,,288834.0,629.0,,-1.0,4902387.0,310800.0,27433000.0,519900.0,15467800.0,40000.0,36584.0,1395000.0,-1.0,19879.0,8687000.0,798500.0,24731.0,5931000.0,7881000.0
2006,1370908.0,1152200.0,,0.0,19000.0,93345.0,5666621.0,0.0,14452162.0,3138326.0,1177305.0,4769614.0,3188905.0,,20646600.0,235000.0,1559737.0,1437900.0,320039.0,7508000.0,-1.0,0.0,3000.0,952000.0,,18000.0,,2551690.0,262031.0,2199783.0,2454225.0,870900.0,11671.0,5827031.0,35000.0,2493097.0,3450.0,3923000.0,11474820.0,,2189000.0,3978474.0,2314200.0,1242728.0,3904970.0,25000.0,0.0,1904788.0,,29871450.0,0.0,-1.0,35.0,,30672874.0,,225993.0,649.0,,-1.0,6709110.0,339000.0,34064000.0,473900.0,22420700.0,50000.0,167231.0,0.0,-1.0,22643.0,7400000.0,717100.0,26788.0,5414100.0,7508000.0
2007,846500.0,748839.0,,0.0,18000.0,83600.0,5746892.0,0.0,12414715.0,2889871.0,612300.0,4670302.0,3206380.0,,25139136.0,234000.0,1582606.0,1366450.0,254046.0,8931000.0,-1.0,0.0,12938.0,673100.0,,27000.0,,2484000.0,0.0,1634437.0,1692800.0,762000.0,11074.0,4909958.0,37000.0,2656214.0,3850.0,4297000.0,12681555.0,,2137700.0,3626154.0,2255300.0,1572925.0,5458210.0,7852.0,0.0,866741.0,,33229800.0,0.0,3735.0,0.0,,28836188.0,,155432.0,671.0,,-1.0,5407236.0,309400.0,31912000.0,10800.0,16977700.0,40000.0,141916.0,0.0,-1.0,20738.0,6733000.0,799900.0,16281.0,5511500.0,8931000.0
2008,678915.0,706660.0,,0.0,17000.0,64095.0,4713904.0,-1.0,15488332.0,2884645.0,960712.0,3520855.0,2299770.0,,23002600.0,234000.0,1269536.0,1104900.0,137000.0,10043800.0,-1.0,-1.0,13316.0,468000.0,,30000.0,,2925700.0,0.0,1208496.0,573160.0,344700.0,29689.0,3987500.0,30900.0,3091432.0,3900.0,4248000.0,8715120.0,,1974900.0,4030380.0,2187213.0,1625220.0,5132589.0,8000.0,-1.0,1163800.0,,30321172.0,0.0,3800.0,36.0,,28995280.0,,98000.0,693.0,,-1.0,1829303.0,130200.0,24386030.0,0.0,13437700.0,40000.0,190680.0,0.0,-1.0,20541.0,7641000.0,339100.0,0.0,5218500.0,10043800.0
2009,898807.0,816814.0,,0.0,18000.0,93010.0,5186179.0,-1.0,17274674.0,3038220.0,337442.0,3307681.0,2797596.0,,25919040.0,234000.0,1217041.0,732706.0,6612.0,7178956.0,-1.0,-1.0,16500.0,559000.0,,10000.0,,2753370.0,0.0,1042417.0,737014.0,657700.0,18681.0,4225433.0,1000.0,3083135.0,3900.0,3649000.0,10849200.0,,2405800.0,3972992.0,1898200.0,1719707.0,5333513.0,7800.0,-1.0,1600000.0,,35126072.0,0.0,3900.0,0.0,,24892000.0,,54000.0,715.0,,-1.0,2015917.0,181270.0,27018680.0,107365.0,10067500.0,40000.0,188670.0,0.0,-1.0,20500.0,8457000.0,682000.0,0.0,5734969.0,7178956.0
2010,977694.0,837895.0,,0.0,10666.0,53336.0,4464778.0,-1.0,17942112.0,3065000.0,837624.0,3550100.0,3324847.0,,23431900.0,234000.0,1249151.0,1493000.0,7955.0,9296000.0,-1.0,-1.0,15200.0,542100.0,,26000.0,,2435910.0,0.0,1420268.0,818941.0,560000.0,15095.0,3534517.0,2780.0,3131666.0,4113.0,3090000.0,9972598.0,,1973700.0,3773390.0,2409000.0,1302055.0,7840304.0,8200.0,-1.0,761500.0,,31874812.0,0.0,3900.0,1769.0,,22255940.0,,139174.0,737.0,,-1.0,4095650.0,151970.0,29060756.0,210203.0,13749000.0,40000.0,251854.0,-1.0,-1.0,29812.0,6527000.0,706700.0,-1.0,5280433.0,9296000.0
2011,1160701.0,660497.0,,0.0,7247.0,20900.0,5408977.0,-1.0,16126489.0,3898887.0,588634.0,3547947.0,2821919.0,,29577500.0,235000.0,1168015.0,1805184.0,7955.0,10731000.0,-1.0,-1.0,15236.0,675700.0,,56500.0,,3035143.0,0.0,1951066.0,856368.0,775000.0,21367.0,4188535.0,18137.0,3456227.0,4298.0,3547000.0,11674153.0,,2493200.0,4486688.0,2700400.0,1828184.0,7486101.0,10507.0,-1.0,324400.0,,38106132.0,0.0,3967.0,2036.0,,47643272.0,,158818.0,750.0,,-1.0,4702825.0,200410.0,26214040.0,199567.0,18740000.0,40000.0,252949.0,-1.0,-1.0,34571.0,8504000.0,877800.0,-1.0,5857980.0,10731000.0
2012,894455.0,719788.0,,0.0,8257.0,62200.0,5438400.0,-1.0,15000000.0,3868829.0,587019.0,2492466.0,2482962.0,,27686800.0,235000.0,919230.0,1027942.0,8000.0,11469050.0,-1.0,-1.0,14064.0,398700.0,,54000.0,,1626670.0,-1.0,1824001.0,881720.0,598700.0,34350.0,3460230.0,30034.0,3114426.0,4178.0,3758000.0,12349546.0,,2178100.0,4771691.0,2772000.0,1672761.0,9126058.0,8373.0,-1.0,647827.0,,33688392.0,3000.0,4500.0,1000.0,,45056852.0,,102010.0,720.0,,-1.0,4069845.0,151660.0,31954680.0,198382.0,18438900.0,40000.0,173848.0,-1.0,-1.0,20258.0,7291000.0,1003000.0,-1.0,5728000.0,11469050.0
2013,1144605.0,1029209.0,,0.0,8095.0,130000.0,4809300.0,-1.0,16488590.0,3743772.0,1009038.0,2159381.0,3180008.0,,22828700.0,238000.0,1050715.0,316855.0,9900.0,9259822.0,-1.0,-1.0,14765.0,480400.0,,54500.0,,2142221.0,-1.0,1885621.0,990710.0,598700.0,29536.0,2519482.0,30868.0,3465800.0,4263.0,3435000.0,11234194.0,,2326200.0,4343222.0,2300000.0,1376289.0,10044266.0,6481.0,-1.0,452090.0,,33630536.0,34000.0,3800.0,1000.0,,39321161.0,,195415.0,840.0,,-1.0,3467395.0,64610.0,29745680.0,197488.0,10789360.0,40000.0,187923.0,-1.0,-1.0,21666.0,8430000.0,967100.0,-1.0,5727418.0,9259822.0
2014,1550218.0,1398570.0,,0.0,7944.0,112000.0,4790700.0,-1.0,16743045.0,4424619.0,1356233.0,3784435.0,3507441.0,,29748100.0,240000.0,1392000.0,65310.0,13300.0,8000400.0,-1.0,-1.0,11330.0,626300.0,,54000.0,,3208617.0,-1.0,1732032.0,1066750.0,580600.0,23187.0,3723309.0,31944.0,4244219.0,4347.0,3567000.0,13488875.0,,2056200.0,4803220.0,2672200.0,1924260.0,11045639.0,4875.0,-1.0,537120.0,,37844567.0,78000.0,4042.0,1000.0,,33513369.0,,173609.0,812.0,,-1.0,3725709.0,23882.0,28381270.0,196593.0,15734050.0,36520.0,173287.0,-1.0,-1.0,20844.0,9430000.0,1014400.0,-1.0,6821774.0,8000400.0
