,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Democratic Republic of the Congo,Belize,Ethiopia,Guyana,South Africa,Lebanon,Tajikistan,Tunisia,Brazil,Paraguay,Niger,Serbia,Slovenia,Congo,Argentina,Colombia,Spain,India,Jamaica,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Switzerland,Belgium-Luxembourg,Ethiopia PDR,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Poland,Bolivia (Plurinational State of),Montenegro,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,"China, mainland",New Zealand,Peru,Rwanda,Lithuania,Netherlands,Lesotho,Bhutan,Turkmenistan,Norway,Philippines,Libya,United Republic of Tanzania,Burundi,Belgium,Luxembourg,Czechia,Bangladesh,Italy,Germany,Uganda,Syrian Arab Republic,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Chile,Uruguay,Hungary,Ireland,Egypt,Malawi,Algeria,Slovakia,Israel,Japan,Belarus,Denmark,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Mauritania,Russian Federation,Austria,Venezuela (Bolivarian Republic of),Romania,Latvia,Ukraine,Sierra Leone,Croatia,Bulgaria,Myanmar,China
1992,,,531601.0,456311.0,70800.0,819.0,-1.0,,1274.0,7769.0,1309.0,900.0,7150.0,3019.0,1490.0,100.0,,439.0,4000.0,36000.0,35000.0,8400.0,552200.0,4171.0,7434.0,1300.0,103660.0,504800.0,4000.0,10500.0,13968.0,106415.0,360.0,1208.0,307.0,321384.0,3318000.0,1100.0,60000.0,5430.0,,380.0,-1.0,2772.0,,-1.0,81000.0,143800.0,550000.0,75290.0,13954.0,11000.0,13800.0,22200.0,1965.0,-1.0,5000.0,-1.0,-1.0,3500.0,16000.0,37500.0,,,,28675.0,34603.0,74000.0,15000.0,143.0,10000.0,-1.0,-1.0,29100.0,24000.0,22.0,10350.0,7784.0,2573.0,242289.0,2760.0,3143.0,-1.0,4347.0,,550.0,1220.0,113000.0,300713.0,-1.0,261000.0,-1.0,1800.0,3563.0,2000.0,2607370.0,137200.0,313.0,33180.0,6800.0,2775712.0,1680.0,812.0,29589.0,15100.0,550000.0
1993,,520.0,621753.0,558453.0,71286.0,864.0,150.0,103743.0,1300.0,4923.0,1610.0,856.0,6300.0,1820.0,1550.0,143.0,,317.0,4300.0,38600.0,20000.0,11584.0,549500.0,4206.0,6691.0,3000.0,92640.0,970200.0,4000.0,8000.0,23618.0,,630.0,1078.0,1400.0,,3664000.0,800.0,64000.0,5600.0,,340.0,-1.0,2484.0,,-1.0,66000.0,194900.0,1000000.0,63300.0,17492.0,500.0,14250.0,13900.0,929.0,-1.0,1000.0,-1.0,-1.0,4000.0,20000.0,36600.0,,,205674.0,26385.0,28713.0,134000.0,16000.0,849.0,10200.0,-1.0,-1.0,30000.0,21239.0,27.0,49500.0,4906.0,2581.0,140271.0,3249.0,2000.0,-1.0,1483.0,123068.0,745.0,1460.0,129000.0,450731.0,-1.0,332000.0,-1.0,1900.0,3599.0,2438.0,2525640.0,107175.0,892.0,36406.0,3779.0,2731000.0,1596.0,337.0,15942.0,20200.0,1000000.0
1994,,970.0,300307.0,240407.0,73694.0,912.0,665.0,85837.0,1199.0,3759.0,1986.0,984.0,2160.0,944.0,1561.0,200.0,,905.0,4500.0,39000.0,10000.0,72600.0,640300.0,4565.0,3925.0,6100.0,51750.0,1441000.0,4000.0,8900.0,14956.0,,1100.0,1558.0,254.0,,3378000.0,500.0,52721.0,5000.0,,300.0,-1.0,2557.0,,-1.0,42580.0,138800.0,1275000.0,59900.0,19934.0,1200.0,6000.0,10500.0,1360.0,-1.0,10000.0,-1.0,-1.0,4500.0,15000.0,24493.0,,,149351.0,25000.0,23199.0,151000.0,17000.0,992.0,10200.0,-1.0,-1.0,13900.0,22000.0,30.0,28750.0,4120.0,2588.0,134423.0,3771.0,1850.0,-1.0,2819.0,159704.0,738.0,1300.0,104000.0,376650.0,-1.0,370000.0,-1.0,2100.0,3271.0,3000.0,2287200.0,133770.0,504.0,38091.0,3500.0,2470000.0,1600.0,400.0,10636.0,20800.0,1275000.0
1995,,3450.0,586367.0,529919.0,73963.0,953.0,1350.0,148456.0,1162.0,3575.0,1990.0,891.0,1830.0,1139.0,1519.0,300.0,,1995.0,4600.0,22100.0,0.0,55400.0,666500.0,3716.0,3750.0,8000.0,39555.0,1454700.0,3900.0,9200.0,9126.0,,5944.0,1685.0,357.0,,2701000.0,200.0,56571.0,4000.0,,260.0,-1.0,2082.0,,-1.0,24320.0,269080.0,1025000.0,56448.0,25452.0,3000.0,4000.0,5000.0,1075.0,-1.0,6950.0,-1.0,-1.0,4572.0,22000.0,36519.0,,,130428.0,25000.0,19756.0,216000.0,16000.0,1189.0,27600.0,-1.0,-1.0,10900.0,24000.0,30.0,3910.0,3500.0,2596.0,142863.0,4192.0,1723.0,-1.0,3411.0,107633.0,630.0,710.0,112000.0,282242.0,-1.0,286000.0,-1.0,2200.0,3350.0,3495.0,1212100.0,60262.0,285.0,54262.0,3600.0,1375800.0,1559.0,853.0,10696.0,25000.0,1025000.0
1996,,3310.0,500566.0,454193.0,78348.0,994.0,1250.0,132963.0,1000.0,2286.0,2425.0,387.0,9600.0,2628.0,1451.0,400.0,,1651.0,4700.0,30000.0,17277.0,84100.0,639200.0,3297.0,9332.0,7500.0,16133.0,1173000.0,4000.0,11200.0,9080.0,,12756.0,2426.0,334.0,,2562000.0,0.0,66078.0,4000.0,,285.0,-1.0,2474.0,,-1.0,22930.0,150680.0,1176000.0,46373.0,25446.0,4350.0,18900.0,7589.0,4047.0,-1.0,7000.0,-1.0,-1.0,4595.0,30000.0,36445.0,,,120139.0,25000.0,12193.0,301000.0,17000.0,129.0,68300.0,-1.0,100.0,13300.0,24000.0,27.0,27630.0,3295.0,2603.0,101406.0,5637.0,2600.0,-1.0,4662.0,89002.0,530.0,770.0,181000.0,256779.0,-1.0,240000.0,-1.0,2294.0,2855.0,4000.0,1322920.0,92654.0,161.0,33705.0,5000.0,985000.0,1530.0,611.0,11019.0,24000.0,1176000.0
1997,,1210.0,365450.0,315700.0,78500.0,1037.0,1700.0,142484.0,1600.0,3202.0,2420.0,2690.0,3255.0,3494.0,1520.0,500.0,,1743.0,4500.0,38000.0,30278.0,58440.0,721300.0,2476.0,6617.0,7000.0,35171.0,1762300.0,3900.0,13900.0,11633.0,,11392.0,1825.0,350.0,,3052000.0,0.0,54764.0,4000.0,,290.0,-1.0,2377.0,,-1.0,14920.0,300000.0,1000000.0,49750.0,25698.0,10678.0,19400.0,5100.0,3391.0,-1.0,6000.0,-1.0,-1.0,4600.0,22000.0,36900.0,,,93015.0,24000.0,10272.0,400440.0,20000.0,1125.0,114300.0,-1.0,98.0,13100.0,21000.0,30.0,15770.0,2254.0,2609.0,110887.0,5207.0,788.0,9000.0,1295.0,58356.0,430.0,800.0,273000.0,384274.0,-1.0,371000.0,-1.0,2400.0,2224.0,5000.0,1195820.0,162400.0,125.0,27264.0,5500.0,903000.0,1490.0,577.0,8440.0,24000.0,1000000.0
1998,,2180.0,364200.0,298000.0,81822.0,1081.0,1800.0,97347.0,1063.0,1605.0,2410.0,285.0,3200.0,4051.0,2878.0,600.0,,1783.0,4700.0,35000.0,23679.0,63200.0,661100.0,1753.0,7603.0,6965.0,46550.0,2336800.0,3100.0,11500.0,10463.0,,6782.0,2724.0,331.0,,3224728.0,0.0,62984.0,4000.0,,291.0,-1.0,1330.0,,-1.0,11450.0,304450.0,1207000.0,66200.0,33365.0,8563.0,72500.0,5000.0,4904.0,-1.0,7000.0,-1.0,-1.0,4700.0,25000.0,36289.0,,,121789.0,24000.0,10989.0,589378.0,19000.0,261.0,87700.0,-1.0,162.0,4200.0,26000.0,25.0,21790.0,3499.0,2594.0,130937.0,5400.0,346.0,6000.0,3548.0,64318.0,330.0,900.0,181000.0,385757.0,4.0,324000.0,-1.0,3431.0,2610.0,6000.0,660140.0,178400.0,54.0,24382.0,7400.0,652000.0,1450.0,746.0,8177.0,27000.0,1207000.0
1999,,1800.0,409500.0,357300.0,93208.0,1127.0,1850.0,103108.0,1006.0,600.0,2400.0,2778.0,4261.0,2695.0,4027.0,700.0,,20.0,4800.0,23000.0,26900.0,47800.0,705000.0,1669.0,2963.0,7092.0,34308.0,2251900.0,3000.0,10300.0,9703.0,,2230.0,3000.0,350.0,,2617250.0,0.0,55125.0,4000.0,,280.0,-1.0,2678.0,,-1.0,5600.0,249070.0,1040000.0,52200.0,30249.0,8115.0,46500.0,7100.0,6429.0,-1.0,7000.0,-1.0,-1.0,4800.0,28000.0,32436.0,,,105382.0,13300.0,13800.0,610039.0,19000.0,82.0,81800.0,695.0,130.0,7200.0,26000.0,89.0,10720.0,1154.0,2550.0,107936.0,2400.0,653.0,3000.0,3004.0,48026.0,330.0,1000.0,124000.0,191000.0,44.0,355000.0,-1.0,3640.0,2448.0,7000.0,598070.0,139500.0,56.0,27000.0,2200.0,498000.0,1360.0,824.0,9500.0,26000.0,1040000.0
2000,,1670.0,520000.0,456000.0,78065.0,1175.0,4200.0,117595.0,500.0,800.0,2450.0,2448.0,3200.0,3699.0,3011.0,800.0,,35.0,4900.0,11200.0,27378.0,58219.0,814800.0,1055.0,1811.0,7520.0,15019.0,2864300.0,3100.0,9100.0,,,5319.0,2501.0,381.0,,1936500.0,0.0,45637.0,5000.0,,297.0,-1.0,3293.0,,-1.0,9200.0,157578.0,1020000.0,64000.0,44379.0,15342.0,49700.0,6000.0,4800.0,-1.0,8000.0,-1.0,-1.0,4900.0,29066.0,29787.0,5900.0,1235.0,75256.0,18000.0,12107.0,408902.0,20000.0,112.0,67400.0,760.0,200.0,11700.0,23040.0,22.0,6090.0,1805.0,2650.0,47559.0,1700.0,150.0,5382.0,1593.0,18213.0,291.0,600.0,123000.0,137000.0,54.0,309000.0,5100.0,1981.0,2310.0,7600.0,815230.0,96500.0,32.0,14200.0,3000.0,499400.0,1020.0,650.0,5214.0,28000.0,1020000.0
2001,,1130.0,549700.0,512000.0,61200.0,1226.0,3500.0,146581.0,898.0,900.0,2500.0,2114.0,4150.0,4442.0,3064.0,900.0,,114.0,5147.0,20000.0,30397.0,51629.0,563200.0,1038.0,1851.0,7400.0,37793.0,2044800.0,2700.0,10900.0,,,5006.0,1800.0,370.0,,1660000.0,0.0,39763.0,4936.0,,304.0,-1.0,4166.0,,-1.0,13600.0,170687.0,1120000.0,37700.0,38375.0,16293.0,30000.0,7000.0,6429.0,-1.0,8000.0,-1.0,-1.0,5000.0,28148.0,33174.0,6100.0,2277.0,82538.0,17000.0,18334.0,559633.0,15000.0,1723.0,76300.0,400.0,250.0,11500.0,29754.0,27.0,12790.0,2466.0,2600.0,64120.0,1900.0,183.0,7000.0,3674.0,22997.0,228.0,1000.0,103000.0,111400.0,90.0,361000.0,6200.0,2451.0,2292.0,9900.0,1272350.0,112400.0,23.0,21700.0,2600.0,619000.0,1150.0,739.0,8676.0,30000.0,1120000.0
2002,,2797.0,207743.0,178286.0,56900.0,1280.0,3000.0,199854.0,857.0,1000.0,2400.0,3456.0,3900.0,7986.0,2911.0,1000.0,,695.0,5485.0,22000.0,34113.0,100231.0,607600.0,836.0,1025.0,7170.0,24587.0,1283800.0,4000.0,16000.0,,,4828.0,2080.0,505.0,,1662611.0,0.0,40225.0,5200.0,,300.0,-1.0,3626.0,,-1.0,26655.0,214413.0,1500000.0,29457.0,39660.0,16027.0,37000.0,7000.0,3825.0,-1.0,10000.0,-1.0,-1.0,5700.0,28665.0,33330.0,4900.0,1827.0,56145.0,16000.0,25264.0,413227.0,16000.0,1783.0,84400.0,500.0,500.0,11100.0,36395.0,48.0,21570.0,879.0,2650.0,49362.0,2000.0,52.0,11000.0,4304.0,25083.0,331.0,1000.0,91000.0,139400.0,74.0,292000.0,6200.0,3878.0,2083.0,10000.0,1267540.0,96300.0,138.0,20450.0,3300.0,613200.0,1200.0,886.0,8897.0,33000.0,1500000.0
2003,,1411.0,518628.0,487428.0,54000.0,1290.0,3137.0,170365.0,820.0,1033.0,2400.0,3350.0,6665.0,6388.0,2479.0,1053.0,,609.0,5500.0,24000.0,39252.0,148231.0,591500.0,956.0,1641.0,7210.0,9645.0,1930900.0,3500.0,17518.0,,,4774.0,2297.0,466.0,,1616661.0,0.0,26708.0,5300.0,,350.0,839.0,8212.0,,-1.0,29293.0,235959.0,1400000.0,31200.0,40851.0,17697.0,21600.0,10000.0,2717.0,250.0,15000.0,-1.0,-1.0,5700.0,30000.0,33091.0,8656.0,1792.0,53700.0,15000.0,29624.0,391739.0,14000.0,2200.0,79100.0,700.0,150.0,10200.0,25355.0,81.0,22750.0,1023.0,2700.0,30188.0,4700.0,60.0,12000.0,6342.0,19132.0,300.0,1000.0,94062.0,105600.0,69.0,288000.0,7000.0,3403.0,2010.0,10179.0,1052100.0,93132.0,224.0,23500.0,3800.0,371200.0,1300.0,1335.0,3798.0,37800.0,1400000.0
2004,,91.0,319362.0,289362.0,57500.0,1300.0,2700.0,229954.0,786.0,1032.0,2400.0,2456.0,7490.0,10839.0,4648.0,1100.0,,1208.0,5434.0,28000.0,37016.0,201206.0,725200.0,727.0,1570.0,7480.0,28864.0,3097200.0,3500.0,16822.0,,,3227.0,1600.0,1257.0,,1680782.0,0.0,32834.0,5170.0,,355.0,953.0,4210.0,,-1.0,31572.0,517957.0,1060000.0,30000.0,37476.0,16759.0,22000.0,10700.0,1497.0,662.0,8000.0,-1.0,16.0,5200.0,28928.0,32819.0,6150.0,1413.0,71962.0,17000.0,32478.0,464212.0,15000.0,3001.0,88000.0,800.0,165.0,5600.0,33671.0,149.0,25870.0,1023.0,2650.0,64409.0,4500.0,58.0,23000.0,7371.0,31364.0,300.0,1000.0,110378.0,83300.0,86.0,214866.0,7657.0,4135.0,1872.0,10504.0,1242500.0,122128.0,288.0,57018.0,2700.0,636300.0,1500.0,1100.0,4770.0,44400.0,1060000.0
2005,,75.0,623000.0,585000.0,47100.0,1310.0,2290.0,197021.0,767.0,1068.0,2400.0,8844.0,9960.0,5674.0,5400.0,1068.0,,4581.0,5425.0,36000.0,38688.0,132549.0,785600.0,686.0,1548.0,17180.0,33903.0,2993600.0,3600.0,17858.0,,,5655.0,1225.0,649.0,,1331286.0,0.0,33897.0,5200.0,,430.0,841.0,1811.0,,-1.0,37800.0,635165.0,1155000.0,38000.0,38902.0,18854.0,21100.0,9800.0,1849.0,3495.0,9000.0,-1.0,16.0,5144.0,29000.0,32800.0,4582.0,1093.0,78756.0,14000.0,34464.0,346300.0,15000.0,5200.0,65400.0,800.0,161.0,8100.0,33178.0,166.0,14320.0,1686.0,2700.0,50214.0,5000.0,70.0,20000.0,5339.0,28207.0,300.0,1000.0,50849.0,43200.0,90.0,161000.0,8010.0,4619.0,1855.0,10422.0,1126790.0,90256.0,258.0,38801.0,2500.0,616000.0,1800.0,893.0,2445.0,43400.0,1155000.0
2006,,689.0,172000.0,140000.0,52300.0,1320.0,2226.0,182268.0,734.0,1050.0,2400.0,4156.0,9000.0,4175.0,3810.0,1040.0,0.0,9944.0,5428.0,55000.0,38063.0,189819.0,709900.0,622.0,1731.0,17800.0,33826.0,2519900.0,4373.0,18400.0,,,5499.0,1723.0,624.0,,1016190.0,0.0,28933.0,4914.0,1050.0,388.0,733.0,3787.0,,-1.0,32200.0,598880.0,1013000.0,32000.0,44960.0,17643.0,15800.0,4600.0,1975.0,2899.0,14000.0,-1.0,1.0,5200.0,32000.0,33242.0,3451.0,835.0,71540.0,12000.0,42670.0,287700.0,16000.0,10070.0,50800.0,1000.0,162.0,8800.0,,127.0,24300.0,2134.0,2650.0,49342.0,5300.0,66.0,20000.0,5381.0,22831.0,283.0,1000.0,46778.0,26200.0,200.0,145000.0,8208.0,5726.0,2414.0,10600.0,1150637.0,89943.0,256.0,35682.0,800.0,652700.0,1900.0,715.0,1060.0,45300.0,1013000.0
2007,,781.0,290053.0,268000.0,71200.0,1340.0,2466.0,210095.0,701.0,989.0,2400.0,5239.0,10250.0,3844.0,4000.0,1000.0,-1.0,5393.0,5300.0,50000.0,45725.0,160207.0,850000.0,554.0,1310.0,18440.0,7953.0,2934800.0,3503.0,18300.0,,,9385.0,1872.0,639.0,,594095.0,0.0,32440.0,4508.0,1100.0,365.0,1518.0,4010.0,,-1.0,48526.0,738766.0,1080000.0,22053.0,43326.0,19656.0,24200.0,3400.0,554.0,1714.0,11200.0,-1.0,1.0,5200.0,40000.0,32557.0,3142.0,689.0,55002.0,9840.0,40615.0,177487.0,16000.0,5785.0,38100.0,900.0,158.0,10700.0,,78.0,11910.0,1778.0,2682.0,50990.0,3400.0,20.0,23000.0,6243.0,19251.0,259.0,1100.0,30499.0,14200.0,80.0,130000.0,8381.0,4847.0,2848.0,11322.0,862644.0,56676.0,377.0,17252.0,1400.0,268100.0,2000.0,670.0,2714.0,55900.0,1080000.0
2008,,14.0,258188.0,238141.0,63800.0,1340.0,3067.0,231934.0,667.0,930.0,2400.0,3804.0,9630.0,4729.0,4332.0,1062.0,-1.0,3800.0,5500.0,50000.0,54182.0,137567.0,750000.0,506.0,1170.0,19100.0,18219.0,3571300.0,3920.0,16650.0,,,3191.0,2448.0,680.0,,450618.0,0.0,23373.0,4272.0,1200.0,380.0,765.0,1800.0,,-1.0,34865.0,556560.0,1100000.0,20047.0,46710.0,21689.0,29100.0,4200.0,984.0,824.0,11000.0,6719.0,1.0,5200.0,53000.0,30938.0,3531.0,965.0,40900.0,10656.0,28110.0,140556.0,16000.0,5703.0,29100.0,1800.0,154.0,7200.0,,125.0,15570.0,1778.0,2700.0,45963.0,2800.0,20.0,20000.0,3618.0,13871.0,222.0,1200.0,38849.0,10600.0,100.0,91000.0,11004.0,4050.0,2734.0,11208.0,1256830.0,45365.0,598.0,36332.0,1100.0,454900.0,2100.0,870.0,4266.0,59800.0,1100000.0
2009,,1992.0,377201.0,356000.0,60400.0,1350.0,3673.0,235872.0,636.0,877.0,2500.0,4841.0,12019.0,6865.0,4400.0,1120.0,-1.0,1420.0,5795.0,51457.0,50088.0,147870.0,658200.0,768.0,944.0,17800.0,15401.0,3379400.0,3604.0,14524.0,,,7470.0,3022.0,750.0,,546800.0,0.0,24900.0,4135.0,1350.0,397.0,1445.0,2033.0,,-1.0,58000.0,777320.0,960000.0,21201.0,50420.0,33800.0,50300.0,5600.0,1400.0,676.0,10400.0,6890.0,1.0,5400.0,61000.0,32698.0,5306.0,867.0,51866.0,12406.0,28655.0,165907.0,17000.0,6848.0,48900.0,2300.0,152.0,11200.0,,124.0,27590.0,3381.0,2800.0,32506.0,6600.0,20.0,15000.0,5969.0,11740.0,195.0,1150.0,48848.0,18900.0,100.0,151200.0,9338.0,3201.0,2747.0,11589.0,1348890.0,34749.0,599.0,29934.0,2600.0,493600.0,2500.0,955.0,1948.0,57500.0,960000.0
2010,,1615.0,317094.0,280000.0,54000.0,1360.0,3290.0,257031.0,605.0,832.0,2568.0,5884.0,12740.0,5909.0,4660.0,1200.0,-1.0,1171.0,6050.0,55285.0,47185.0,251575.0,674700.0,682.0,1297.0,18012.0,21453.0,3018200.0,3200.0,14537.0,,,12076.0,2789.0,650.0,,1073331.0,0.0,38081.0,4046.0,1400.0,411.0,1000.0,1969.0,,-1.0,55410.0,645050.0,910500.0,37094.0,51254.0,37999.0,42500.0,4500.0,1373.0,710.0,11480.0,6523.0,1.0,5596.0,85000.0,31532.0,4600.0,762.0,48200.0,12747.0,30872.0,176700.0,16990.0,6664.0,54100.0,2200.0,80.0,12000.0,,164.0,25840.0,2290.0,2704.0,36593.0,7500.0,9.0,22000.0,6613.0,15000.0,140.0,1077.0,35964.0,28000.0,100.0,147000.0,9199.0,2291.0,3480.0,10000.0,1217839.0,32800.0,545.0,39543.0,2600.0,452400.0,2600.0,340.0,3606.0,61000.0,910500.0
2011,,724.0,427076.0,394675.0,57107.0,1380.0,3185.0,263266.0,574.0,940.0,2500.0,5605.0,12900.0,3901.0,5070.0,1206.0,-1.0,1639.0,6100.0,56198.0,43607.0,253427.0,593200.0,905.0,639.0,18811.0,13322.0,2502000.0,3628.0,14089.0,,,15402.0,2567.0,653.0,,670079.0,0.0,36893.0,3992.0,1349.0,426.0,1050.0,1424.0,,161999.0,97940.0,255146.0,1374000.0,32401.0,48590.0,33909.0,47500.0,2042.0,681.0,858.0,12209.0,2264.0,1.0,5556.0,80000.0,31408.0,3617.0,507.0,52341.0,12622.0,19123.0,154600.0,17330.0,7310.0,42800.0,2400.0,105.0,12000.0,,114.0,39788.0,2338.0,2703.0,42627.0,4800.0,608.0,38000.0,7435.0,14700.0,135.0,1076.0,47470.0,20200.0,100.0,123000.0,10188.0,3305.0,3149.0,11000.0,2021000.0,36392.0,592.0,54972.0,2900.0,364300.0,2700.0,696.0,1985.0,64830.0,1374000.0
2012,,740.0,362648.0,342500.0,36831.0,1346.0,2720.0,327378.0,500.0,1039.0,2490.0,7265.0,13800.0,4283.0,5018.0,1200.0,-1.0,812.0,6500.0,52815.0,56987.0,121017.0,625000.0,986.0,509.0,21870.0,10064.0,3340800.0,2650.0,13140.0,,,12898.0,2181.0,637.0,,561522.0,0.0,44978.0,3966.0,1300.0,450.0,1600.0,2760.0,,176000.0,51470.0,499042.0,1278000.0,20148.0,53048.0,26555.0,48400.0,2513.0,644.0,973.0,11869.0,1900.0,0.0,5517.0,110000.0,16719.0,2300.0,367.0,30710.0,12000.0,23987.0,138800.0,11549.0,6459.0,35100.0,2800.0,110.0,9400.0,,239.0,29382.0,3023.0,2600.0,42510.0,2364.0,124.0,42000.0,9178.0,6541.0,145.0,1104.0,61669.0,17600.0,100.0,58000.0,10698.0,3035.0,3195.0,7500.0,1660016.0,14600.0,421.0,45717.0,2400.0,349400.0,2800.0,404.0,2137.0,69065.0,1278000.0
2013,,682.0,339153.0,319700.0,30786.0,1359.0,2924.0,379813.0,500.0,1034.0,2495.0,6803.0,13740.0,2992.0,5165.0,1100.0,-1.0,416.0,6600.0,53694.0,54585.0,201326.0,600000.0,1069.0,549.0,21084.0,9875.0,3960800.0,3235.0,12299.0,,,30805.0,2078.0,699.0,,498723.0,0.0,33232.0,3959.0,1400.0,450.0,1400.0,2272.0,,195000.0,42790.0,708510.0,1266000.0,19453.0,54348.0,27878.0,50600.0,3000.0,741.0,1050.0,12000.0,1000.0,0.0,5551.0,130000.0,23132.0,1500.0,753.0,30700.0,12622.0,21445.0,129500.0,17300.0,4199.0,40800.0,3000.0,120.0,10500.0,,79.0,37072.0,859.0,2800.0,44690.0,2600.0,19.0,40000.0,10586.0,6713.0,222.0,1112.0,58274.0,14620.0,177.0,107000.0,10280.0,4369.0,3426.0,8500.0,1350167.0,17603.0,282.0,54366.0,5200.0,267240.0,2900.0,189.0,2022.0,69836.0,1266000.0
2014,,643.0,361917.0,342100.0,30086.0,1372.0,2031.0,342637.0,529.0,818.0,2499.0,7367.0,5974.0,3692.0,5311.0,1040.0,-1.0,542.0,6634.0,54429.0,52360.0,141860.0,600000.0,919.0,890.0,21898.0,13727.0,3444800.0,2987.0,14074.0,,,34183.0,2547.0,700.0,,538587.0,0.0,44421.0,3967.0,1400.0,448.0,1600.0,2962.0,,200000.0,45200.0,778140.0,1350000.0,19817.0,52442.0,20276.0,101100.0,3219.0,658.0,1129.0,12000.0,2300.0,0.0,5585.0,146389.0,12389.0,2324.0,750.0,42748.0,11042.0,23044.0,155300.0,11600.0,3159.0,46500.0,3400.0,138.0,14200.0,,133.0,23417.0,713.0,2700.0,46190.0,3000.0,14.0,39246.0,10119.0,12074.0,343.0,1120.0,61709.0,17000.0,97.0,128000.0,11131.0,3350.0,3192.0,8678.0,1502845.0,17436.0,143.0,50838.0,8900.0,359030.0,3081.0,579.0,1531.0,72632.0,1350000.0
