,Burundi,"China, Taiwan Province of",Mozambique,Croatia,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,Thailand,Ethiopia,Kenya,Maldives,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Malawi,Melanesia,Papua New Guinea,Eritrea,New Caledonia,Rwanda,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,United Arab Emirates,Senegal,Madagascar,Tajikistan,Haiti,Ukraine,Guinea,Botswana,Saudi Arabia,Fiji,Chad,Lesotho,Sri Lanka,Uruguay,Azerbaijan,Egypt,Mauritania,China,Uzbekistan,Colombia,Lebanon,United Republic of Tanzania,Micronesia (Federated States of),Occupied Palestinian Territory,Guinea-Bissau,Kazakhstan,South Africa,Hungary,France,Togo,Micronesia,"China, mainland",Russian Federation,Nicaragua,Uganda,Costa Rica,Bolivia (Plurinational State of),Peru,Yemen,Serbia and Montenegro,Gambia,Cameroon,Serbia,Cuba,Sudan (former),Dominican Republic,South Sudan,Namibia,Benin,Pakistan,Japan,Pacific Islands Trust Territory,Iraq,Venezuela (Bolivarian Republic of),Spain,Belize,Bulgaria,United States of America,Bangladesh,Zambia,Democratic Republic of the Congo,Sudan,Somalia,Morocco,Nigeria,Kyrgyzstan,Argentina,Paraguay,Democratic People's Republic of Korea,India,El Salvador,Austria,Niger,Czechoslovakia,Ethiopia PDR,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Tunisia,Côte d'Ivoire,Mali,Albania,Slovakia,Italy,Central African Republic,Sierra Leone,Australia,Panama,Ghana,Oman,Angola,Swaziland,Republic of Moldova,Turkey
1991,11241.0,41815.0,3356.0,-1.0,-1.0,9092.0,15280.0,8087.0,14834.0,12991.0,-1.0,9572.0,10000.0,-1.0,30000.0,5983.0,5979.0,25832.0,26190.0,-1.0,18838.0,12813.0,19865.0,21335.0,11759.0,24231.0,-1.0,7838.0,7068.0,-1.0,8182.0,-1.0,15715.0,3663.0,9519.0,27158.0,5690.0,5399.0,6911.0,31718.0,-1.0,49724.0,4514.0,35735.0,-1.0,28784.0,13000.0,10200.0,-1.0,-1.0,10278.0,-1.0,18193.0,33200.0,54895.0,7378.0,-1.0,35619.0,-1.0,14726.0,14819.0,20000.0,32190.0,30554.0,6478.0,-1.0,9636.0,7692.0,-1.0,6346.0,7021.0,19300.0,-1.0,3441.0,7818.0,5866.0,-1.0,-1.0,4348.0,22089.0,55615.0,32917.0,17911.0,37196.0,8376.0,6587.0,6100.0,-1.0,4143.0,4712.0,9691.0,-1.0,33320.0,13389.0,9951.0,6553.0,13228.0,-1.0,2130.0,21212.0,13433.0,13935.0,31195.0,11221.0,15789.0,15289.0,9586.0,-1.0,37736.0,3333.0,5778.0,10898.0,6667.0,-1.0,55089.0,10088.0,5394.0,19865.0,26290.0,9193.0,31395.0,-1.0,5063.0,-1.0,-1.0
1992,11517.0,43118.0,1689.0,45214.0,-1.0,9437.0,16324.0,9785.0,17190.0,14441.0,-1.0,11216.0,10000.0,12910.0,20000.0,3914.0,1430.0,24853.0,26000.0,-1.0,14310.0,7507.0,25431.0,-1.0,12008.0,40000.0,-1.0,8884.0,7027.0,11720.0,8333.0,8571.0,15038.0,2909.0,11577.0,27487.0,7396.0,6123.0,7034.0,28877.0,-1.0,51247.0,5020.0,36096.0,15679.0,30684.0,13988.0,8595.0,-1.0,-1.0,8561.0,11765.0,6178.0,17800.0,56016.0,7757.0,-1.0,35961.0,8784.0,18239.0,15000.0,-1.0,27990.0,25526.0,10602.0,24188.0,9485.0,7600.0,-1.0,6369.0,6519.0,25695.0,-1.0,973.0,7687.0,5910.0,-1.0,-1.0,6125.0,22310.0,56207.0,27403.0,17965.0,45579.0,8988.0,3226.0,6110.0,-1.0,3067.0,5558.0,10795.0,10000.0,36217.0,14001.0,10559.0,9820.0,14383.0,-1.0,1528.0,19737.0,12247.0,12970.0,38910.0,-1.0,5488.0,13955.0,12883.0,-1.0,27778.0,3809.0,5532.0,6449.0,3742.0,-1.0,59232.0,12618.0,6000.0,25431.0,30799.0,8422.0,35556.0,-1.0,6224.0,9250.0,-1.0
1993,11259.0,43938.0,4130.0,39320.0,-1.0,11027.0,7143.0,8957.0,20167.0,14239.0,14018.0,7454.0,10000.0,3600.0,20000.0,6019.0,4921.0,23243.0,23333.0,320.0,19333.0,12810.0,12834.0,-1.0,11691.0,50000.0,-1.0,7841.0,6987.0,13716.0,7817.0,7143.0,14390.0,5236.0,12034.0,27810.0,4909.0,12704.0,6154.0,31952.0,-1.0,53366.0,5856.0,41112.0,16087.0,31389.0,14394.0,11208.0,-1.0,-1.0,9002.0,12500.0,21564.0,16971.0,61096.0,6442.0,-1.0,41058.0,12800.0,18926.0,15020.0,-1.0,32474.0,45815.0,10366.0,20666.0,11045.0,7647.0,-1.0,6392.0,5094.0,21850.0,-1.0,2333.0,7637.0,5821.0,-1.0,-1.0,8333.0,22509.0,45660.0,27066.0,17297.0,37605.0,8948.0,7613.0,6120.0,-1.0,2857.0,7545.0,10796.0,10000.0,39529.0,13349.0,11376.0,8981.0,15254.0,-1.0,1291.0,-1.0,-1.0,13430.0,29408.0,-1.0,9821.0,12932.0,9183.0,-1.0,66479.0,3907.0,5490.0,7534.0,-1.0,24771.0,59684.0,11576.0,6885.0,12834.0,28039.0,10604.0,37000.0,-1.0,5000.0,10692.0,-1.0
1994,9938.0,43564.0,4423.0,43162.0,-1.0,7793.0,2095.0,7335.0,19056.0,13636.0,9319.0,8640.0,10000.0,10652.0,20000.0,6954.0,3059.0,24724.0,24286.0,9028.0,28000.0,6850.0,21697.0,-1.0,8355.0,-1.0,-1.0,8672.0,6946.0,14087.0,7500.0,6000.0,13768.0,2182.0,11477.0,28125.0,7821.0,8756.0,7132.0,27997.0,-1.0,46272.0,5773.0,46220.0,15672.0,29611.0,15068.0,7207.0,-1.0,-1.0,9210.0,12857.0,22916.0,17974.0,55178.0,5383.0,-1.0,46267.0,11810.0,18596.0,15000.0,-1.0,20882.0,42052.0,9912.0,23252.0,10560.0,7292.0,-1.0,6415.0,5676.0,20229.0,-1.0,2062.0,7778.0,6011.0,-1.0,-1.0,8571.0,20701.0,37951.0,27005.0,17368.0,45637.0,9892.0,6348.0,6120.0,-1.0,4060.0,4719.0,10800.0,10000.0,35065.0,12992.0,10189.0,7786.0,14961.0,-1.0,1962.0,-1.0,-1.0,12930.0,29566.0,-1.0,9379.0,8923.0,6953.0,149500.0,20244.0,4000.0,5699.0,7641.0,-1.0,28500.0,59924.0,8020.0,8084.0,21697.0,25536.0,10825.0,37500.0,-1.0,6154.0,9167.0,-1.0
1995,13168.0,42491.0,5648.0,40301.0,-1.0,8758.0,2095.0,10209.0,17981.0,15039.0,12401.0,5984.0,10000.0,14643.0,20000.0,2250.0,7261.0,24239.0,25000.0,4820.0,14714.0,11521.0,18555.0,-1.0,11610.0,12667.0,-1.0,8579.0,6905.0,19182.0,7659.0,8942.0,13174.0,3597.0,11477.0,30000.0,6479.0,8028.0,9212.0,31881.0,-1.0,44770.0,6350.0,39206.0,18026.0,30640.0,15752.0,12168.0,25000.0,-1.0,9269.0,5000.0,20319.0,16697.0,55739.0,8652.0,25000.0,39144.0,12736.0,20630.0,15000.0,-1.0,29691.0,42594.0,10357.0,26042.0,8489.0,8679.0,-1.0,6437.0,4856.0,27599.0,-1.0,1379.0,8205.0,6099.0,-1.0,-1.0,8889.0,22650.0,42969.0,29136.0,14583.0,34880.0,9804.0,6571.0,6540.0,-1.0,3429.0,866.0,11480.0,10000.0,34588.0,14752.0,10000.0,8235.0,14970.0,-1.0,1373.0,-1.0,-1.0,13567.0,30385.0,-1.0,7633.0,12067.0,8281.0,151429.0,40094.0,4000.0,5616.0,8345.0,-1.0,24940.0,62412.0,7343.0,7004.0,18555.0,28244.0,10765.0,37857.0,-1.0,7179.0,6948.0,-1.0
1996,13206.0,50465.0,5698.0,41101.0,-1.0,9095.0,2000.0,8313.0,18117.0,16727.0,13575.0,5954.0,-1.0,12000.0,20000.0,5548.0,7196.0,27789.0,27778.0,2463.0,-1.0,13610.0,20677.0,-1.0,11846.0,14750.0,-1.0,8948.0,6865.0,7338.0,7469.0,7143.0,12605.0,3592.0,11513.0,28630.0,6036.0,8591.0,9510.0,30391.0,735.0,43520.0,6859.0,43990.0,15000.0,32993.0,17170.0,13103.0,24839.0,7032.0,9078.0,8400.0,30774.0,19934.0,62400.0,6263.0,24839.0,43924.0,5750.0,22474.0,10996.0,-1.0,29980.0,51836.0,8567.0,26025.0,10803.0,8907.0,-1.0,6460.0,6377.0,28114.0,-1.0,2174.0,7620.0,5931.0,-1.0,-1.0,10000.0,21640.0,47204.0,35058.0,13158.0,42262.0,9959.0,7450.0,6610.0,-1.0,4170.0,6055.0,11442.0,6500.0,38763.0,15017.0,12256.0,9591.0,15242.0,-1.0,1930.0,-1.0,-1.0,14823.0,31169.0,-1.0,5875.0,11725.0,11612.0,109481.0,78610.0,4106.0,6055.0,9990.0,-1.0,24096.0,58388.0,7835.0,7593.0,20677.0,20140.0,11245.0,40000.0,-1.0,7143.0,3774.0,-1.0
1997,12401.0,45536.0,5802.0,41797.0,6667.0,6804.0,-1.0,6494.0,19757.0,14983.0,14136.0,7447.0,10454.0,12653.0,20000.0,6692.0,4712.0,29716.0,30000.0,2850.0,25167.0,11222.0,26195.0,-1.0,11825.0,40000.0,-1.0,7658.0,6824.0,8883.0,7692.0,8675.0,12060.0,2455.0,11469.0,28819.0,5800.0,8056.0,9078.0,33428.0,1077.0,50427.0,4078.0,33701.0,18941.0,32129.0,17030.0,8647.0,24829.0,12281.0,8256.0,6250.0,26917.0,21991.0,66744.0,7338.0,24829.0,33564.0,12490.0,16250.0,10652.0,-1.0,24979.0,53080.0,8338.0,32186.0,9625.0,8889.0,-1.0,6325.0,4378.0,25468.0,-1.0,3740.0,8061.0,5926.0,-1.0,-1.0,10000.0,22696.0,47633.0,30869.0,25429.0,43424.0,10297.0,6877.0,6610.0,-1.0,3790.0,5338.0,11075.0,8750.0,36845.0,15021.0,13356.0,6920.0,16050.0,-1.0,1538.0,-1.0,-1.0,14513.0,30423.0,-1.0,8900.0,17111.0,13079.0,83514.0,76471.0,4154.0,5935.0,9765.0,-1.0,23902.0,57487.0,8424.0,7679.0,26195.0,23825.0,10278.0,40000.0,-1.0,6667.0,12494.0,-1.0
1998,12487.0,40778.0,6625.0,42105.0,6180.0,8541.0,-1.0,8719.0,17768.0,15037.0,11034.0,7528.0,10559.0,-1.0,20000.0,5124.0,6105.0,28136.0,28479.0,11420.0,19980.0,10514.0,21321.0,-1.0,11699.0,24500.0,-1.0,5927.0,6783.0,20704.0,7400.0,6087.0,11541.0,3364.0,11049.0,29001.0,7221.0,14763.0,7000.0,33616.0,857.0,56077.0,4677.0,42139.0,22732.0,30228.0,16828.0,9450.0,24820.0,16476.0,9042.0,7692.0,27306.0,20486.0,55815.0,6697.0,24820.0,42154.0,10468.0,12512.0,15000.0,-1.0,26819.0,35932.0,10340.0,34115.0,8068.0,9935.0,-1.0,5697.0,6785.0,25529.0,-1.0,1242.0,8245.0,5952.0,-1.0,-1.0,10000.0,24555.0,45317.0,30852.0,23235.0,42262.0,7901.0,7082.0,6609.0,-1.0,2611.0,7019.0,11328.0,10909.0,48105.0,14976.0,14545.0,8592.0,15421.0,-1.0,2243.0,-1.0,-1.0,13865.0,33152.0,-1.0,15833.0,13548.0,10970.0,30862.0,65455.0,4203.0,6097.0,9737.0,-1.0,25000.0,55463.0,8473.0,7609.0,21321.0,30000.0,11656.0,40541.0,-1.0,6470.0,8259.0,-1.0
1999,11998.0,50163.0,5869.0,41143.0,6595.0,8857.0,7314.0,5627.0,15711.0,16352.0,12478.0,7775.0,10695.0,-1.0,20000.0,5699.0,6980.0,30491.0,30909.0,8766.0,19763.0,8322.0,32215.0,-1.0,12067.0,27000.0,-1.0,6405.0,6743.0,11327.0,7692.0,6964.0,11042.0,2669.0,13192.0,29176.0,7083.0,11089.0,7000.0,35724.0,-1.0,57692.0,5350.0,33221.0,35000.0,32948.0,16000.0,8502.0,24810.0,15000.0,9650.0,50000.0,22602.0,20434.0,62031.0,8019.0,24810.0,33105.0,9666.0,18056.0,15018.0,-1.0,21163.0,34219.0,10863.0,46593.0,11093.0,11239.0,-1.0,5938.0,5181.0,30321.0,-1.0,2074.0,8180.0,6167.0,-1.0,-1.0,10000.0,23281.0,50000.0,31973.0,27500.0,43723.0,12346.0,6954.0,6606.0,-1.0,4681.0,6264.0,11261.0,4471.0,43845.0,14150.0,15000.0,8472.0,13111.0,-1.0,2269.0,-1.0,-1.0,14115.0,29901.0,-1.0,14706.0,13548.0,8597.0,68276.0,63800.0,4252.0,6098.0,9397.0,-1.0,23684.0,64309.0,7660.0,7679.0,32215.0,34250.0,9689.0,40476.0,-1.0,6577.0,25750.0,-1.0
2000,12325.0,49029.0,5798.0,40160.0,6627.0,8295.0,10370.0,6735.0,14879.0,17305.0,11750.0,6656.0,10790.0,-1.0,20000.0,5897.0,6687.0,28872.0,29761.0,4118.0,14286.0,8904.0,34003.0,-1.0,12057.0,69500.0,-1.0,8691.0,6702.0,14588.0,7000.0,11458.0,10565.0,1573.0,13384.0,29346.0,6017.0,10378.0,7500.0,16048.0,2104.0,57885.0,5248.0,29146.0,27273.0,29211.0,15556.0,8126.0,24801.0,10000.0,7813.0,65862.0,33246.0,18647.0,62250.0,8485.0,24801.0,29026.0,8541.0,17658.0,12893.0,-1.0,22114.0,25760.0,10428.0,39231.0,12690.0,12000.0,-1.0,5714.0,5931.0,11630.0,-1.0,4091.0,8796.0,6179.0,-1.0,-1.0,3333.0,20284.0,47033.0,31620.0,20732.0,38226.0,12346.0,7700.0,6610.0,-1.0,3533.0,7205.0,11200.0,3846.0,46477.0,13057.0,15385.0,7639.0,15855.0,-1.0,1720.0,-1.0,-1.0,14610.0,30762.0,-1.0,9375.0,14700.0,9708.0,65333.0,63958.0,4302.0,6099.0,8368.0,-1.0,23000.0,63445.0,6967.0,13000.0,34003.0,30061.0,9692.0,40909.0,3333.0,6720.0,12377.0,-1.0
2001,12559.0,48233.0,5738.0,37735.0,6786.0,9278.0,13321.0,7014.0,18807.0,17356.0,11394.0,8569.0,11001.0,-1.0,18000.0,6488.0,6804.0,28707.0,29167.0,4750.0,19020.0,9486.0,25528.0,-1.0,12037.0,27750.0,-1.0,8565.0,6662.0,13444.0,6250.0,9952.0,10111.0,11538.0,13971.0,29511.0,6298.0,8640.0,7143.0,40630.0,-1.0,57964.0,3322.0,34519.0,37500.0,28509.0,16000.0,10000.0,24791.0,14952.0,8000.0,31915.0,23429.0,21232.0,58775.0,8889.0,24791.0,34440.0,7533.0,19846.0,15000.0,-1.0,24487.0,25333.0,10083.0,37751.0,12767.0,12024.0,-1.0,5939.0,7652.0,28965.0,-1.0,3821.0,9053.0,6197.0,-1.0,-1.0,3333.0,20879.0,38704.0,37616.0,20698.0,37607.0,12346.0,7713.0,6613.0,-1.0,4226.0,5845.0,11000.0,13333.0,47429.0,14018.0,15909.0,7715.0,15445.0,-1.0,2518.0,-1.0,-1.0,13408.0,33800.0,-1.0,9032.0,14384.0,11104.0,56667.0,62986.0,4352.0,6100.0,7370.0,-1.0,17089.0,62045.0,8048.0,10833.0,25528.0,30000.0,8499.0,40816.0,3571.0,6838.0,10526.0,-1.0
2002,12850.0,46420.0,5533.0,37309.0,7017.0,9252.0,13223.0,7773.0,18573.0,18430.0,13653.0,8010.0,11018.0,-1.0,18000.0,4970.0,7197.0,30457.0,31025.0,1562.0,19336.0,10730.0,24557.0,-1.0,12160.0,33900.0,-1.0,5854.0,6621.0,12353.0,7791.0,13276.0,10174.0,4218.0,14482.0,29674.0,6896.0,4225.0,6818.0,32075.0,-1.0,57756.0,3581.0,39503.0,10000.0,35000.0,14286.0,9700.0,24782.0,25572.0,9547.0,14316.0,34286.0,16792.0,64431.0,8658.0,24782.0,39471.0,11410.0,19597.0,14982.0,-1.0,28322.0,20000.0,8741.0,36234.0,8294.0,14129.0,-1.0,4761.0,5647.0,19380.0,-1.0,2572.0,10101.0,5989.0,-1.0,-1.0,3333.0,22624.0,37970.0,30575.0,21044.0,31783.0,12361.0,7637.0,6679.0,-1.0,3842.0,4982.0,11000.0,7317.0,52691.0,12089.0,16000.0,7602.0,18428.0,-1.0,2840.0,-1.0,-1.0,14056.0,29859.0,-1.0,14190.0,20000.0,11508.0,58333.0,63358.0,4391.0,5888.0,6950.0,-1.0,17438.0,63110.0,10322.0,10721.0,24557.0,30740.0,9375.0,41538.0,3400.0,6841.0,9895.0,-1.0
2003,13088.0,47617.0,5782.0,34853.0,7499.0,9604.0,14727.0,8340.0,23945.0,18698.0,13357.0,8539.0,11056.0,-1.0,17000.0,2826.0,7620.0,31145.0,31721.0,3188.0,19413.0,9544.0,21964.0,-1.0,12144.0,26391.0,-1.0,9108.0,6551.0,14328.0,7913.0,12903.0,9353.0,16808.0,17057.0,29831.0,7059.0,4743.0,7143.0,40602.0,-1.0,57351.0,4628.0,39680.0,15385.0,35000.0,15995.0,4423.0,24715.0,73299.0,6683.0,5600.0,27226.0,17060.0,37700.0,8775.0,24715.0,39640.0,13863.0,22196.0,14517.0,-1.0,23264.0,24648.0,7203.0,30129.0,11291.0,13371.0,-1.0,2719.0,7327.0,21076.0,-1.0,3000.0,9400.0,6066.0,-1.0,-1.0,8571.0,20333.0,33201.0,37905.0,16598.0,33101.0,12361.0,5486.0,6610.0,-1.0,3154.0,7301.0,11559.0,8824.0,50315.0,11725.0,15676.0,7540.0,15985.0,-1.0,3338.0,-1.0,-1.0,14195.0,32760.0,-1.0,10649.0,20000.0,11198.0,131818.0,65217.0,4443.0,5533.0,8862.0,-1.0,19680.0,51798.0,8496.0,10500.0,21964.0,25131.0,9759.0,41071.0,2941.0,6812.0,14408.0,-1.0
2004,13486.0,49123.0,5663.0,33333.0,7756.0,9731.0,17264.0,8095.0,23187.0,16770.0,13574.0,5644.0,11500.0,-1.0,16508.0,5681.0,6446.0,31844.0,32435.0,2680.0,19285.0,9134.0,27371.0,-1.0,12131.0,43316.0,-1.0,7754.0,6453.0,17786.0,8261.0,18258.0,10334.0,3343.0,21858.0,29984.0,6861.0,3933.0,7714.0,38760.0,-1.0,56674.0,1448.0,41059.0,25000.0,36000.0,16857.0,9302.0,24590.0,88000.0,8614.0,17500.0,28692.0,20336.0,53484.0,10137.0,24590.0,41022.0,16695.0,20368.0,14000.0,-1.0,26215.0,28286.0,6142.0,35026.0,11130.0,12654.0,-1.0,12800.0,7080.0,19686.0,-1.0,3249.0,9038.0,6062.0,-1.0,-1.0,10556.0,21100.0,34355.0,22318.0,20997.0,43693.0,11633.0,5797.0,6610.0,-1.0,3295.0,8233.0,12200.0,10000.0,45531.0,24074.0,16000.0,7161.0,15999.0,-1.0,2702.0,-1.0,-1.0,14377.0,38223.0,-1.0,32644.0,20000.0,11509.0,215388.0,65536.0,4493.0,5848.0,6641.0,-1.0,25091.0,62847.0,8587.0,9917.0,27371.0,42717.0,9627.0,44218.0,3333.0,6753.0,8947.0,-1.0
2005,14042.0,40276.0,5476.0,30000.0,8251.0,10919.0,17264.0,9312.0,19292.0,18904.0,13688.0,12230.0,9091.0,-1.0,14483.0,2726.0,2656.0,32512.0,33157.0,7907.0,19156.0,11586.0,26629.0,-1.0,11858.0,33486.0,-1.0,9652.0,6355.0,12140.0,8696.0,26816.0,10323.0,18316.0,19751.0,30138.0,7355.0,6240.0,9583.0,44579.0,-1.0,56118.0,5156.0,44651.0,16279.0,37000.0,18269.0,9900.0,24460.0,74318.0,9344.0,20000.0,30058.0,30642.0,51495.0,9822.0,24460.0,44667.0,13729.0,18323.0,15272.0,-1.0,27871.0,24839.0,6236.0,34912.0,13290.0,13173.0,-1.0,6846.0,5070.0,20920.0,-1.0,2400.0,9371.0,5998.0,-1.0,-1.0,9750.0,21419.0,33972.0,22530.0,20400.0,42997.0,13214.0,8588.0,6610.0,-1.0,3839.0,5451.0,12600.0,8000.0,51872.0,20599.0,15789.0,7968.0,15859.0,-1.0,3811.0,-1.0,-1.0,13908.0,34544.0,-1.0,25291.0,14865.0,11492.0,144171.0,63073.0,4545.0,5608.0,8454.0,-1.0,30884.0,58558.0,9146.0,10455.0,26629.0,33590.0,10000.0,46587.0,3333.0,6694.0,3574.0,-1.0
2006,12654.0,32411.0,5049.0,26667.0,8588.0,11393.0,25250.0,10701.0,22223.0,16446.0,14806.0,8006.0,12222.0,-1.0,13590.0,3809.0,7688.0,33232.0,33884.0,7928.0,19028.0,11003.0,25189.0,-1.0,12085.0,56728.0,-1.0,7607.0,6256.0,14240.0,8696.0,18587.0,10417.0,5024.0,23933.0,30295.0,7467.0,3290.0,8500.0,38797.0,10000.0,56859.0,4037.0,48418.0,32571.0,37000.0,17917.0,9941.0,24311.0,94156.0,11680.0,24128.0,25841.0,36059.0,55127.0,10265.0,24311.0,48462.0,10254.0,18606.0,14286.0,-1.0,26058.0,53289.0,8554.0,-1.0,13046.0,12561.0,34661.0,18767.0,6672.0,20497.0,-1.0,2763.0,9368.0,6164.0,-1.0,-1.0,10000.0,22803.0,37858.0,20715.0,22752.0,35171.0,13587.0,6013.0,6610.0,-1.0,3396.0,7841.0,13500.0,7581.0,46778.0,22558.0,16000.0,8803.0,18397.0,-1.0,3464.0,-1.0,-1.0,14579.0,34481.0,-1.0,17986.0,15068.0,11500.0,137563.0,64976.0,4596.0,5931.0,8393.0,-1.0,23531.0,57296.0,9564.0,6667.0,25189.0,75973.0,9844.0,42847.0,4091.0,6635.0,12768.0,26023.0
2007,12964.0,43280.0,5651.0,30000.0,9220.0,9374.0,21250.0,10828.0,21731.0,17545.0,15817.0,9474.0,12174.0,-1.0,14848.0,3015.0,8593.0,33903.0,34616.0,10693.0,18900.0,10103.0,20918.0,-1.0,11503.0,119059.0,590191.0,6459.0,6158.0,16316.0,8696.0,15067.0,10356.0,9979.0,24271.0,29091.0,6979.0,2436.0,10000.0,38000.0,-1.0,56763.0,3976.0,38491.0,47667.0,37000.0,18780.0,11874.0,24000.0,6058.0,9179.0,4800.0,25507.0,21290.0,58655.0,9764.0,24000.0,38480.0,14767.0,20477.0,14573.0,-1.0,28024.0,24091.0,9187.0,-1.0,8265.0,14397.0,26822.0,21816.0,7664.0,17929.0,-1.0,2399.0,8922.0,6050.0,-1.0,-1.0,9722.0,23046.0,36620.0,23802.0,11108.0,45983.0,13462.0,6589.0,6610.0,-1.0,3478.0,6234.0,11595.0,9024.0,47021.0,22727.0,15000.0,8443.0,15307.0,-1.0,3436.0,-1.0,-1.0,17584.0,34947.0,-1.0,13345.0,16000.0,11496.0,130658.0,64843.0,4647.0,5559.0,8262.0,-1.0,17456.0,56759.0,10000.0,9091.0,20918.0,64574.0,7427.0,44516.0,4031.0,6576.0,3896.0,32222.0
2008,12874.0,39014.0,6197.0,35023.0,9188.0,9859.0,29506.0,7473.0,24105.0,16776.0,17340.0,5221.0,12222.0,12500.0,14286.0,2577.0,8314.0,34062.0,35000.0,2727.0,18771.0,10055.0,40252.0,-1.0,15475.0,61786.0,586400.0,10089.0,6059.0,10687.0,8696.0,20660.0,10065.0,5507.0,24325.0,30706.0,7849.0,2866.0,12353.0,40106.0,12000.0,56258.0,4395.0,37507.0,42857.0,37100.0,18649.0,9727.0,23352.0,3718.0,12744.0,3871.0,29378.0,37808.0,62159.0,9916.0,23352.0,37505.0,11722.0,17327.0,10663.0,-1.0,32217.0,32895.0,8507.0,-1.0,9750.0,14323.0,26400.0,17455.0,5845.0,21736.0,-1.0,4018.0,9437.0,6262.0,-1.0,-1.0,9791.0,19840.0,32797.0,19822.0,19316.0,40775.0,21505.0,2976.0,6610.0,-1.0,3809.0,8683.0,12233.0,10000.0,47474.0,24268.0,15000.0,10209.0,13899.0,-1.0,4014.0,-1.0,-1.0,14924.0,35965.0,-1.0,26348.0,16000.0,11500.0,131464.0,66667.0,4696.0,6467.0,10365.0,-1.0,28722.0,57960.0,10000.0,9424.0,40252.0,37760.0,11997.0,42381.0,929.0,6517.0,4615.0,30811.0
2009,12885.0,41802.0,6224.0,24835.0,9531.0,9204.0,34861.0,14717.0,23378.0,18930.0,18356.0,5717.0,11563.0,12262.0,14286.0,3054.0,7968.0,37106.0,38182.0,2358.0,18643.0,11928.0,35096.0,-1.0,18493.0,90465.0,720045.0,9357.0,5961.0,8889.0,10125.0,21276.0,9645.0,5042.0,26312.0,30960.0,6574.0,5773.0,12857.0,47606.0,-1.0,55287.0,4902.0,29977.0,57143.0,37000.0,20000.0,8114.0,23758.0,3750.0,7952.0,5000.0,32339.0,27160.0,53429.0,10981.0,23758.0,29973.0,9839.0,18059.0,11009.0,-1.0,38686.0,38250.0,7931.0,-1.0,10900.0,14085.0,29026.0,17471.0,6301.0,19343.0,-1.0,2382.0,10872.0,6204.0,-1.0,-1.0,14279.0,19717.0,43472.0,17458.0,24836.0,43548.0,13300.0,6777.0,6610.0,-1.0,2040.0,8878.0,11145.0,10000.0,38752.0,24152.0,14000.0,9621.0,17133.0,-1.0,2903.0,-1.0,-1.0,16561.0,36131.0,-1.0,23758.0,16447.0,11492.0,150142.0,62500.0,4742.0,6413.0,13433.0,-1.0,29701.0,61003.0,10000.0,9287.0,35096.0,28896.0,13119.0,357202.0,2480.0,6457.0,9205.0,51316.0
2010,10464.0,25206.0,6089.0,25641.0,9786.0,10036.0,37353.0,17164.0,23172.0,19175.0,20866.0,7267.0,11536.0,12500.0,30000.0,2702.0,6094.0,35948.0,36963.0,3954.0,18515.0,12088.0,30969.0,-1.0,16968.0,30286.0,858126.0,9331.0,5974.0,17840.0,9149.0,21394.0,9838.0,5701.0,25974.0,31217.0,7241.0,7189.0,12500.0,39093.0,-1.0,50060.0,5094.0,44780.0,48611.0,57069.0,19298.0,12914.0,23508.0,13248.0,9018.0,4500.0,22671.0,10263.0,50599.0,10943.0,23508.0,44842.0,10537.0,16630.0,11008.0,-1.0,40356.0,29412.0,9400.0,-1.0,12500.0,14255.0,29167.0,17422.0,4686.0,20706.0,-1.0,2832.0,14994.0,6171.0,-1.0,-1.0,29960.0,18614.0,51206.0,21059.0,24571.0,45073.0,12806.0,9593.0,6611.0,-1.0,4057.0,6632.0,14397.0,10397.0,48163.0,59846.0,13691.0,8602.0,17201.0,65833.0,3928.0,-1.0,-1.0,15912.0,39246.0,-1.0,19918.0,16389.0,10442.0,127380.0,62300.0,4786.0,7035.0,10256.0,-1.0,22618.0,66683.0,9269.0,8968.0,30969.0,35060.0,12846.0,197260.0,2814.0,6398.0,8991.0,70968.0
