,Honduras,Poland,Saint Kitts and Nevis,Vanuatu,South Africa,Lithuania,Republic of Moldova,Democratic Republic of the Congo,Brazil,Japan,Turkmenistan,Grenada,Philippines,Lesotho,Democratic People's Republic of Korea,Greece,Cameroon,Burundi,United States of America,Iraq,Indonesia,New Zealand,"China, Macao SAR",Burkina Faso,Dominica,Romania,Hungary,Niger,Nigeria,Angola,Kuwait,Malaysia,Ireland,Côte d'Ivoire,Peru,Switzerland,Fiji,Mongolia,Sri Lanka,Cuba,Algeria,Finland,Sweden,Kyrgyzstan,Congo,Kazakhstan,Malawi,El Salvador,Cook Islands,Paraguay,Ecuador,Mauritania,Samoa,Solomon Islands,Seychelles,Guyana,Kenya,United Arab Emirates,Botswana,Morocco,United Kingdom,Rwanda,Australia,Egypt,Mozambique,Panama,Portugal,Azerbaijan,Thailand,New Caledonia,Syrian Arab Republic,Mauritius,Dominican Republic,Ghana,Italy,Tunisia,Tonga,Guinea,France,Latvia,Togo,Turkey,Argentina,India,Spain,Bahamas,Sierra Leone,Djibouti,Germany,Bangladesh,Central African Republic,Aruba,Canada,Mexico,Singapore,Papua New Guinea,Haiti,Costa Rica,Namibia,Uruguay,Armenia,Bulgaria,"China, mainland",Brunei Darussalam,Iran (Islamic Republic of),Viet Nam,Belize,Antigua and Barbuda,French Polynesia,Benin,Jamaica,Comoros,Russian Federation,Netherlands,Denmark,Iceland,United Republic of Tanzania,American Samoa,Pakistan,Israel,Uzbekistan,Austria,Senegal,Saudi Arabia,Zimbabwe,Lao People's Democratic Republic,"China, Taiwan Province of",Tajikistan,Jordan,Suriname,Republic of Korea,Sudan (former),Belarus,Estonia,Sao Tome and Principe,Uganda,Swaziland,Saint Vincent and the Grenadines,Trinidad and Tobago,Guatemala,Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),Colombia,Saint Lucia,Madagascar,Gambia,Guinea-Bissau,Occupied Palestinian Territory,Barbados,Cyprus,Ukraine,Norway,Malta,Mali,Niue,Lebanon,Nepal,Chad,Chile,Gabon,Georgia,"China, Hong Kong SAR",Nicaragua
1986,306801.0,1997675.0,12219.0,24842.0,1820554.0,-1.0,-1.0,10458.0,2632368.0,501099.0,-1.0,18806.0,1223684.0,11492.0,444831.0,2849222.0,138074.0,-1.0,28355967.0,38529.0,741475.0,4618398.0,17094.0,12598.0,40339.0,479434.0,2169128.0,21281.0,322590.0,-1.0,33194.0,2630213.0,4000486.0,1272964.0,105933.0,521098.0,191546.0,162086.0,163971.0,1642723.0,5701.0,861966.0,1587764.0,-1.0,9767.0,-1.0,117681.0,62928.0,6598.0,197554.0,450892.0,-1.0,17180.0,24393.0,9519.0,93975.0,427148.0,211329.0,98076.0,752696.0,9914247.0,147.0,12282505.0,111237.0,27389.0,315083.0,241847.0,-1.0,6405275.0,268.0,33940.0,404580.0,358452.0,259967.0,10187974.0,234010.0,4299.0,9308.0,21527008.0,-1.0,20188.0,1747675.0,5763877.0,655432.0,9362794.0,108.0,15669.0,-1.0,12660404.0,11942.0,15640.0,392.0,13005907.0,2310597.0,1930045.0,173363.0,22717.0,412724.0,49061.0,534838.0,-1.0,437840.0,7694687.0,5163.0,258718.0,176655.0,68447.0,2050.0,15240.0,29556.0,160186.0,6072.0,-1.0,16883050.0,9202041.0,24092.0,54647.0,-1.0,479005.0,948628.0,-1.0,1619105.0,157140.0,612855.0,413142.0,4.0,1772204.0,-1.0,252079.0,54645.0,423375.0,126330.0,-1.0,-1.0,10755.0,340.0,217279.0,51476.0,75029.0,251814.0,120480.0,30010.0,587907.0,58788.0,49126.0,6864.0,12584.0,101490.0,72647.0,243855.0,-1.0,118802.0,6960.0,51127.0,46.0,81403.0,55060.0,950.0,839119.0,3878.0,-1.0,809621.0,98850.0
1987,359281.0,2319173.0,12133.0,19233.0,2165463.0,-1.0,-1.0,6951.0,3394096.0,535442.0,-1.0,23974.0,1146393.0,25481.0,547504.0,2319118.0,135977.0,-1.0,35312091.0,26353.0,939805.0,5024623.0,15573.0,22174.0,47314.0,584338.0,1972327.0,10974.0,247498.0,-1.0,33965.0,2614350.0,4833812.0,1250847.0,87994.0,514983.0,245074.0,95568.0,105872.0,1606222.0,16227.0,555009.0,1464577.0,-1.0,10539.0,-1.0,84964.0,34242.0,3171.0,304246.0,456669.0,-1.0,14504.0,20528.0,7214.0,94509.0,522396.0,306266.0,63559.0,648014.0,9441180.0,72.0,10635105.0,163895.0,26792.0,351790.0,255198.0,-1.0,5516219.0,98.0,31076.0,423181.0,362690.0,276345.0,9943392.0,284766.0,2633.0,11857.0,23701187.0,-1.0,63309.0,2241195.0,3995935.0,668057.0,10061893.0,613.0,13741.0,-1.0,13704290.0,9210.0,3128.0,290.0,15989663.0,2967341.0,1917653.0,148831.0,19689.0,446122.0,53254.0,383274.0,-1.0,378133.0,6760722.0,4025.0,409134.0,169645.0,64515.0,1595.0,17926.0,44642.0,158192.0,10843.0,-1.0,19089087.0,8406041.0,31686.0,101293.0,-1.0,462644.0,997758.0,-1.0,1389656.0,206789.0,1199037.0,421995.0,44.0,1547971.0,-1.0,271763.0,58656.0,533418.0,871420.0,-1.0,-1.0,8614.0,400.0,213973.0,36880.0,63448.0,265233.0,49779.0,53832.0,532161.0,44627.0,129607.0,4819.0,15478.0,74830.0,52852.0,230755.0,-1.0,142489.0,10581.0,47926.0,40.0,73584.0,26211.0,29442.0,925836.0,2571.0,-1.0,744174.0,79574.0
1988,333972.0,2353555.0,12380.0,18024.0,1230958.0,-1.0,-1.0,8020.0,2985126.0,519425.0,-1.0,23698.0,1003312.0,24187.0,543628.0,1519380.0,147944.0,403.0,39481007.0,31138.0,1263285.0,4629225.0,18087.0,14045.0,52796.0,455779.0,2331226.0,20130.0,437197.0,-1.0,33958.0,2664719.0,5209334.0,1020444.0,97610.0,465204.0,233229.0,85209.0,73372.0,1795482.0,8860.0,204183.0,1024692.0,-1.0,10669.0,-1.0,78692.0,48120.0,5450.0,350843.0,495007.0,67907.0,12521.0,21815.0,3835.0,71112.0,401465.0,226966.0,62253.0,979303.0,6700163.0,176.0,9091268.0,153936.0,25111.0,340108.0,220164.0,-1.0,6264916.0,21.0,115652.0,420810.0,384855.0,283922.0,11068982.0,256645.0,1701.0,18881.0,25010168.0,-1.0,33396.0,4589074.0,4638919.0,570603.0,10982571.0,279.0,15052.0,-1.0,14439651.0,12434.0,4379.0,252.0,13574828.0,3498470.0,2332625.0,150487.0,18268.0,478427.0,56017.0,487621.0,-1.0,418920.0,6617031.0,3757.0,310212.0,174448.0,65626.0,2961.0,11141.0,27127.0,165514.0,5157.0,-1.0,21986236.0,9328578.0,11462.0,65212.0,-1.0,450011.0,880012.0,-1.0,1863095.0,270561.0,1742037.0,362173.0,60.0,1227636.0,-1.0,220414.0,49042.0,547091.0,672300.0,-1.0,-1.0,12332.0,254.0,181228.0,57063.0,78712.0,280712.0,38790.0,40473.0,596035.0,74417.0,112692.0,8408.0,18241.0,69763.0,52466.0,214990.0,-1.0,201564.0,5913.0,43215.0,20.0,101962.0,25482.0,510966.0,1095678.0,1967.0,-1.0,857403.0,77218.0
1989,312105.0,2661431.0,11878.0,14752.0,2916869.0,-1.0,-1.0,7081.0,3558236.0,549530.0,-1.0,20251.0,1033016.0,23005.0,203136.0,2957954.0,166032.0,1279.0,41428761.0,40322.0,1501681.0,4780611.0,13067.0,7413.0,38624.0,393421.0,2197202.0,35728.0,288216.0,-1.0,36039.0,3212641.0,5220999.0,1363344.0,120900.0,535987.0,228750.0,52783.0,121489.0,1734657.0,3507.0,562550.0,883489.0,-1.0,7928.0,-1.0,36686.0,27548.0,4559.0,397842.0,570402.0,42702.0,12157.0,30086.0,3061.0,79476.0,295813.0,351106.0,62082.0,806891.0,8678554.0,125.0,8273950.0,170550.0,26467.0,345755.0,228379.0,-1.0,7619597.0,-1.0,173161.0,408471.0,383447.0,344397.0,11722594.0,234822.0,2505.0,10909.0,25618793.0,-1.0,27712.0,2413300.0,3255328.0,793419.0,10569885.0,870.0,12595.0,-1.0,14850230.0,9385.0,144510.0,367.0,9988371.0,3155446.0,2574796.0,167672.0,18175.0,580965.0,73757.0,616765.0,-1.0,446856.0,6059839.0,3721.0,267088.0,658884.0,66110.0,2734.0,13210.0,23606.0,154571.0,7687.0,-1.0,23126249.0,9307432.0,9883.0,60357.0,-1.0,338162.0,781201.0,-1.0,1617245.0,236568.0,1390885.0,255114.0,134.0,1135925.0,-1.0,310080.0,44649.0,566072.0,642623.0,-1.0,-1.0,7271.0,355.0,194344.0,51807.0,82558.0,284263.0,97479.0,111006.0,650560.0,64213.0,224289.0,6829.0,13774.0,85716.0,45746.0,254365.0,-1.0,156694.0,8945.0,26899.0,4.0,127098.0,15920.0,30012.0,1200934.0,6410.0,-1.0,959194.0,136000.0
1990,301345.0,3228984.0,8152.0,22783.0,1929454.0,-1.0,-1.0,7757.0,3497009.0,562946.0,-1.0,20430.0,1184009.0,22911.0,96875.0,2235496.0,249560.0,327.0,37194275.0,26918.0,1583850.0,4424785.0,14551.0,6224.0,43862.0,23141.0,1796495.0,65667.0,227591.0,-1.0,23374.0,3600138.0,4960855.0,1489253.0,186926.0,577203.0,230225.0,50986.0,114877.0,1808882.0,10731.0,763308.0,1631147.0,-1.0,14819.0,-1.0,38932.0,37352.0,2544.0,444174.0,705302.0,-1.0,8524.0,30623.0,2557.0,66817.0,418004.0,409465.0,83387.0,742807.0,8447487.0,29.0,9299369.0,168895.0,29954.0,404571.0,250717.0,-1.0,6046745.0,-1.0,124099.0,374198.0,330113.0,350577.0,10706280.0,326982.0,3352.0,10567.0,26681827.0,-1.0,40870.0,1913909.0,5461077.0,687784.0,9838658.0,1781.0,9006.0,-1.0,13685035.0,6766.0,12512.0,1110.0,13128192.0,2586980.0,2196716.0,152439.0,15661.0,661142.0,65233.0,667952.0,-1.0,394831.0,6022912.0,3629.0,346173.0,693842.0,71566.0,2050.0,14129.0,41564.0,186296.0,4614.0,-1.0,24055419.0,12343611.0,11409.0,104679.0,-1.0,317086.0,982877.0,-1.0,1687564.0,243771.0,1119716.0,584457.0,66.0,1034293.0,-1.0,329375.0,39021.0,589556.0,428329.0,-1.0,-1.0,5580.0,17607.0,209770.0,55560.0,92444.0,285277.0,202122.0,120378.0,803240.0,71027.0,195693.0,6736.0,15916.0,-1.0,51983.0,263359.0,-1.0,163994.0,12924.0,46325.0,5.0,112420.0,13414.0,77120.0,1413881.0,3451.0,-1.0,901847.0,153411.0
1991,292941.0,3094886.0,10275.0,20373.0,1128880.0,-1.0,-1.0,5923.0,2609021.0,539839.0,-1.0,21933.0,1161036.0,13227.0,28723.0,3131830.0,179012.0,132.0,36285584.0,2747.0,1546123.0,4710801.0,22527.0,9260.0,42941.0,131500.0,1897367.0,35558.0,227449.0,-1.0,1871.0,3456882.0,5039784.0,1549210.0,174979.0,584146.0,245505.0,22698.0,100234.0,1742597.0,21422.0,1341561.0,2030899.0,-1.0,12975.0,-1.0,32409.0,64894.0,7184.0,291685.0,854364.0,15623.0,2061.0,28361.0,1732.0,75628.0,250989.0,372418.0,96464.0,964580.0,8266901.0,38.0,9428891.0,213108.0,34031.0,378387.0,360396.0,-1.0,5994510.0,-1.0,131214.0,353976.0,298787.0,341991.0,12150346.0,458981.0,7465.0,9829.0,26035595.0,-1.0,26337.0,5176973.0,6045414.0,1221120.0,10385466.0,1544.0,19189.0,1174.0,16967144.0,7359.0,167031.0,1008.0,15949941.0,3073392.0,2229600.0,165829.0,23981.0,721653.0,80458.0,627655.0,-1.0,125528.0,9400186.0,3763.0,676893.0,477176.0,66378.0,2050.0,16046.0,41926.0,203065.0,16300.0,-1.0,21115525.0,11294879.0,12985.0,56884.0,-1.0,435571.0,815204.0,-1.0,1183302.0,154134.0,944830.0,383585.0,703.0,1256911.0,-1.0,237210.0,33625.0,540645.0,165788.0,-1.0,-1.0,7879.0,26996.0,226745.0,47228.0,91674.0,362663.0,169236.0,151196.0,925764.0,53653.0,147081.0,5150.0,19127.0,-1.0,45310.0,231404.0,-1.0,141600.0,10283.0,45260.0,3.0,134908.0,20236.0,43119.0,1513375.0,7600.0,-1.0,1088702.0,159927.0
1992,291039.0,3962705.0,14344.0,15223.0,1092803.0,100511.0,128967.0,4350.0,3818421.0,530365.0,580.0,19613.0,1090979.0,8943.0,18451.0,3483981.0,156657.0,4395.0,38640726.0,3018.0,1731366.0,5277015.0,24800.0,7593.0,45116.0,88523.0,2898820.0,37224.0,164861.0,-1.0,13027.0,3430589.0,6394720.0,1446225.0,152874.0,573776.0,217527.0,14502.0,106763.0,1566317.0,21466.0,963701.0,1313481.0,17334.0,16456.0,490565.0,19485.0,101136.0,2385.0,253353.0,864099.0,15415.0,1855.0,31165.0,2040.0,127447.0,813435.0,411095.0,86708.0,760745.0,8393537.0,51.0,7428030.0,236841.0,42656.0,384306.0,342278.0,43740.0,6904443.0,-1.0,168056.0,392893.0,314381.0,326430.0,13510483.0,475477.0,4523.0,18099.0,28119615.0,18597.0,59511.0,6611161.0,6425776.0,989044.0,11050221.0,907.0,6658.0,1527.0,19875033.0,3418.0,25023.0,253.0,15481065.0,2260430.0,2246078.0,194211.0,9537.0,803338.0,82327.0,559815.0,16.0,408295.0,11434000.0,2516.0,667181.0,820703.0,74162.0,100.0,8878.0,62625.0,196140.0,4827.0,128317.0,21723443.0,10462976.0,10566.0,53709.0,-1.0,543401.0,698703.0,77376.0,1600068.0,145506.0,1133657.0,54298.0,870.0,1033677.0,12089.0,234012.0,45141.0,578160.0,241850.0,266201.0,71280.0,6553.0,20851.0,178859.0,62880.0,95584.0,436001.0,235299.0,108547.0,951153.0,67776.0,109298.0,10441.0,6212.0,-1.0,51927.0,220851.0,547346.0,312396.0,20644.0,39277.0,23.0,123346.0,39843.0,42739.0,1598150.0,9205.0,9492.0,1041408.0,113738.0
1993,294850.0,1830101.0,11257.0,17481.0,825627.0,215463.0,128507.0,3676.0,4443576.0,575013.0,1306.0,18175.0,1273956.0,3512.0,90371.0,2888437.0,208395.0,20.0,37884280.0,1393.0,2125116.0,4973571.0,21432.0,15739.0,44221.0,168459.0,902564.0,26552.0,270557.0,-1.0,15780.0,3695759.0,5011716.0,1736005.0,157115.0,620460.0,254089.0,9142.0,58218.0,914618.0,30956.0,1098050.0,556422.0,3800.0,11230.0,759559.0,24913.0,84543.0,2377.0,377188.0,832171.0,6666.0,984.0,33750.0,1952.0,133532.0,760695.0,414041.0,97339.0,742324.0,7731299.0,92.0,8911721.0,222955.0,12295.0,381250.0,330833.0,34915.0,5728054.0,-1.0,291569.0,354584.0,321693.0,375589.0,13563232.0,423210.0,6003.0,35295.0,29549444.0,79383.0,15432.0,3326160.0,5512465.0,1210966.0,12285697.0,1677.0,5400.0,677.0,18130954.0,8370.0,21895.0,248.0,14032141.0,3035770.0,2050713.0,231377.0,12222.0,850486.0,97216.0,811342.0,37.0,212674.0,12361646.0,2512.0,834140.0,742009.0,78944.0,-1.0,9806.0,50696.0,207395.0,11021.0,93979.0,21591269.0,9817143.0,5094.0,56313.0,-1.0,378118.0,717266.0,83494.0,1197741.0,83396.0,1423110.0,205171.0,1504.0,913150.0,10602.0,207281.0,41813.0,547231.0,1544915.0,462632.0,140901.0,5576.0,84472.0,155434.0,51709.0,90191.0,404151.0,360519.0,126936.0,1103138.0,69573.0,150830.0,16752.0,15215.0,-1.0,38679.0,217349.0,467694.0,217753.0,10070.0,37338.0,16.0,98700.0,45876.0,246935.0,1565246.0,1450.0,23298.0,1086366.0,92546.0
1994,219515.0,1686850.0,10230.0,18259.0,2627010.0,255533.0,159373.0,5864.0,5305957.0,526436.0,3587.0,14719.0,1215776.0,3405.0,62002.0,3536771.0,207259.0,18.0,35040521.0,4101.0,2205243.0,5458193.0,21212.0,19780.0,36169.0,147807.0,1242896.0,13148.0,340418.0,-1.0,20461.0,4250303.0,5154653.0,1532290.0,273085.0,647588.0,265136.0,24770.0,88591.0,777219.0,9702.0,1456703.0,1012296.0,28444.0,6527.0,541300.0,30277.0,77839.0,1552.0,382771.0,988812.0,2916.0,1371.0,26629.0,1668.0,155921.0,663011.0,331833.0,102352.0,813411.0,8141201.0,39.0,11109447.0,223423.0,43144.0,398420.0,403166.0,51498.0,5176772.0,-1.0,395532.0,345568.0,334635.0,351602.0,13570344.0,685854.0,6879.0,19328.0,25031572.0,51649.0,15615.0,4462674.0,5456853.0,1306418.0,14227521.0,2772.0,19120.0,1.0,20318869.0,9489.0,539253.0,548.0,16784146.0,3376999.0,2013852.0,204713.0,9034.0,929088.0,101052.0,686315.0,301.0,229336.0,11678347.0,2211.0,1298237.0,854841.0,86175.0,219.0,14798.0,84779.0,185356.0,16188.0,574150.0,24015631.0,9552618.0,8845.0,56774.0,-1.0,418380.0,707955.0,194984.0,1571251.0,114563.0,955620.0,964568.0,1570.0,975183.0,22418.0,180048.0,48404.0,623139.0,674507.0,337447.0,122023.0,4781.0,59311.0,140065.0,33849.0,100073.0,473638.0,376071.0,241087.0,1133827.0,48332.0,165896.0,7675.0,39244.0,19872.0,32676.0,182697.0,1185971.0,171459.0,4811.0,37011.0,15.0,102769.0,29500.0,379900.0,1687800.0,729.0,9168.0,1507705.0,128036.0
1995,227135.0,1938667.0,10229.0,17457.0,1713861.0,280292.0,196510.0,6472.0,5574192.0,535202.0,936.0,15621.0,1404801.0,1664.0,11422.0,2359306.0,243048.0,652.0,45107756.0,5455.0,1708174.0,5745255.0,12115.0,25745.0,27274.0,521953.0,2697183.0,37402.0,286289.0,-1.0,24461.0,4184201.0,5697818.0,1561240.0,230783.0,677151.0,255072.0,16301.0,138020.0,635098.0,21097.0,760831.0,785011.0,61301.0,7947.0,673862.0,59543.0,81967.0,1633.0,435742.0,1196274.0,-1.0,8904.0,32642.0,3371.0,157888.0,502111.0,409624.0,115015.0,751262.0,7605779.0,33.0,8215140.0,283796.0,38615.0,369434.0,523694.0,20009.0,5418182.0,4.0,401590.0,349354.0,284367.0,349484.0,12328810.0,495202.0,3814.0,38278.0,26580120.0,49656.0,7171.0,3364240.0,6800669.0,3743395.0,13473726.0,4561.0,3843.0,1.0,19567606.0,3641.0,788861.0,548.0,14668773.0,4990307.0,2075778.0,187803.0,14510.0,1032719.0,93128.0,815762.0,497.0,645325.0,4487590.0,2644.0,1203693.0,861801.0,86271.0,802.0,10572.0,89517.0,210063.0,3625.0,686009.0,20942500.0,10090874.0,11462.0,66757.0,-1.0,749189.0,877515.0,160962.0,1820271.0,68278.0,720959.0,405190.0,1668.0,1123752.0,16583.0,227399.0,46776.0,663567.0,852893.0,373558.0,107534.0,7810.0,57616.0,133773.0,44101.0,120880.0,564891.0,517569.0,231985.0,958995.0,58393.0,142767.0,10962.0,24657.0,22772.0,42024.0,259022.0,1425023.0,157761.0,8841.0,42794.0,8.0,104783.0,31076.0,37990.0,1892113.0,2630.0,6763.0,1748017.0,134174.0
1996,269272.0,1883770.0,10448.0,19626.0,2104589.0,230998.0,151991.0,4810.0,5422525.0,489785.0,37.0,13860.0,1279136.0,1232.0,5863.0,2548848.0,271339.0,2270.0,42447385.0,6813.0,1852202.0,5915553.0,9730.0,11072.0,33538.0,954684.0,1121547.0,54526.0,358968.0,-1.0,117649.0,4699058.0,5184247.0,2015773.0,318514.0,685221.0,287130.0,5073.0,100704.0,933524.0,29916.0,884734.0,1291228.0,109912.0,4152.0,542595.0,42787.0,79313.0,1828.0,462070.0,1319143.0,-1.0,10890.0,26394.0,2065.0,191193.0,645236.0,549661.0,95424.0,889984.0,8332959.0,175.0,12774604.0,333723.0,26928.0,347338.0,562054.0,22102.0,5565425.0,924.0,541475.0,514710.0,317657.0,710736.0,13450299.0,288021.0,5358.0,38461.0,26304303.0,44103.0,20525.0,3164701.0,5558259.0,3290940.0,14257768.0,4164.0,5435.0,1.0,20821447.0,3839.0,8857009.0,548.0,14454955.0,5180673.0,1696945.0,266894.0,12986.0,1061393.0,85426.0,1066299.0,2205.0,221078.0,4555610.0,3689.0,1155775.0,1284275.0,98912.0,-1.0,13004.0,119805.0,238264.0,5330.0,653093.0,21491421.0,9472613.0,15152.0,89827.0,-1.0,581041.0,795685.0,92696.0,2159573.0,139668.0,254822.0,354422.0,942.0,1057531.0,10336.0,125410.0,42766.0,744588.0,460067.0,328119.0,133079.0,6608.0,66730.0,130385.0,40044.0,128186.0,559277.0,371352.0,265209.0,1152068.0,53417.0,86307.0,9142.0,13354.0,30608.0,57527.0,246670.0,1692625.0,179722.0,11597.0,61174.0,7.0,83717.0,35559.0,227940.0,1979197.0,4552.0,27235.0,2068221.0,192927.0
1997,183194.0,2656678.0,15760.0,28796.0,2150326.0,319380.0,176295.0,4060.0,7538122.0,512875.0,7876.0,10456.0,1264679.0,1730.0,6869.0,2561989.0,238992.0,255.0,38226678.0,12195.0,2497304.0,6448151.0,6675.0,21441.0,30535.0,593888.0,2035838.0,38428.0,379978.0,-1.0,46633.0,4352747.0,5942380.0,1990233.0,349720.0,725615.0,180961.0,8020.0,122792.0,866328.0,10238.0,1149178.0,1915131.0,85120.0,22660.0,644239.0,48051.0,118185.0,1187.0,647619.0,1503037.0,-1.0,12702.0,32532.0,1540.0,199464.0,357382.0,347819.0,83917.0,870621.0,8737977.0,1301.0,15001981.0,233374.0,44757.0,349233.0,717699.0,25289.0,5691759.0,2746.0,660062.0,390647.0,342148.0,451464.0,14216781.0,596356.0,5405.0,58234.0,28003321.0,59568.0,13896.0,3845720.0,8676395.0,2141442.0,16353308.0,5225.0,4008.0,14.0,19034875.0,4155.0,765088.0,446.0,15544121.0,5882704.0,1636120.0,265761.0,16246.0,1072610.0,190595.0,1282461.0,3710.0,202515.0,8786851.0,349.0,1249829.0,1433179.0,112478.0,18.0,11950.0,94376.0,229408.0,8807.0,714870.0,22422974.0,10219785.0,8681.0,74871.0,-1.0,651243.0,821038.0,155561.0,2298464.0,62284.0,282036.0,494307.0,341.0,577505.0,10681.0,268381.0,58832.0,767441.0,694690.0,485576.0,366945.0,4663.0,37180.0,242432.0,34114.0,147770.0,662132.0,374458.0,241675.0,1269417.0,37971.0,86929.0,10613.0,47158.0,54544.0,58918.0,122482.0,1115024.0,152179.0,16256.0,44251.0,14.0,115144.0,55772.0,199258.0,2009269.0,6803.0,32856.0,2326090.0,245473.0
1998,245649.0,2400388.0,11604.0,24380.0,1985993.0,318421.0,171601.0,3543.0,8842744.0,917638.0,10384.0,11119.0,1316483.0,6162.0,3951.0,2253259.0,213506.0,538.0,37261244.0,14351.0,1912759.0,6648973.0,7854.0,34858.0,25967.0,579223.0,2930264.0,50752.0,339268.0,-1.0,26869.0,4384957.0,6015457.0,1894507.0,301444.0,776528.0,141425.0,9444.0,102407.0,621027.0,12529.0,948494.0,1915767.0,63935.0,13356.0,518818.0,60297.0,151082.0,920.0,666967.0,1259548.0,-1.0,8896.0,24121.0,1259.0,181598.0,384985.0,493535.0,114252.0,988231.0,9479810.0,40.0,13402241.0,369719.0,28479.0,296091.0,787774.0,24837.0,5035858.0,498.0,384940.0,401476.0,278376.0,512152.0,14431665.0,637191.0,3450.0,41597.0,28930931.0,47869.0,42190.0,4874930.0,10645051.0,2939004.0,15976190.0,5468.0,3851.0,6936.0,20107408.0,5991.0,2948374.0,817.0,15577307.0,6642707.0,1427377.0,205874.0,13010.0,1210783.0,327474.0,1268722.0,3931.0,504264.0,8947318.0,361.0,1599946.0,1469619.0,107226.0,-1.0,5209.0,108643.0,203547.0,1138.0,747395.0,22047524.0,10022090.0,8925.0,106296.0,-1.0,976746.0,697125.0,61955.0,2721629.0,76487.0,243003.0,546173.0,272.0,488303.0,12144.0,312639.0,34277.0,886054.0,720891.0,669709.0,408418.0,4308.0,23296.0,214686.0,35583.0,127553.0,784215.0,467444.0,244913.0,1314969.0,27985.0,58028.0,8682.0,33549.0,56462.0,54050.0,145990.0,1514647.0,147842.0,11859.0,38979.0,14.0,115824.0,46762.0,257762.0,2256903.0,2397.0,30036.0,2401694.0,133073.0
1999,93574.0,3281455.0,8997.0,17153.0,1817715.0,389082.0,197168.0,2721.0,10480053.0,727536.0,8893.0,19905.0,1049899.0,5608.0,3113.0,2338205.0,227341.0,894.0,41562863.0,7789.0,2882637.0,6817324.0,7228.0,16806.0,24243.0,792707.0,2068318.0,50064.0,393110.0,-1.0,38667.0,5212152.0,5743521.0,2336173.0,311615.0,944391.0,172423.0,16597.0,126362.0,733585.0,11707.0,755361.0,1790389.0,62053.0,14457.0,691634.0,40238.0,147817.0,1129.0,613664.0,1372410.0,5416.0,7519.0,25058.0,1189.0,196618.0,341625.0,694233.0,105512.0,1077634.0,8091901.0,25.0,14818490.0,275257.0,27322.0,329529.0,783220.0,22296.0,5981491.0,236.0,271000.0,355076.0,213146.0,495054.0,15023907.0,760713.0,6347.0,39884.0,32460193.0,33994.0,36472.0,4543195.0,9097905.0,1674093.0,16058866.0,5512.0,3969.0,1.0,22731223.0,5272.0,110728.0,3473.0,15254156.0,5998518.0,1390027.0,228249.0,13971.0,1214549.0,138148.0,1174847.0,3899.0,607234.0,8440819.0,359.0,1540082.0,1789585.0,119728.0,-1.0,8859.0,92107.0,206165.0,2462.0,342250.0,24818927.0,10490188.0,11699.0,140657.0,-1.0,985159.0,692854.0,75336.0,3418756.0,114430.0,132653.0,314023.0,461.0,579229.0,18529.0,271761.0,33800.0,854522.0,807440.0,636534.0,254744.0,5808.0,20566.0,220712.0,34432.0,136841.0,753355.0,293002.0,252737.0,1459811.0,34173.0,69170.0,6177.0,54834.0,55711.0,54272.0,173793.0,1949835.0,193933.0,11417.0,42115.0,14.0,108739.0,69971.0,189570.0,2238427.0,4494.0,25990.0,2183456.0,115862.0
2000,175613.0,2407190.0,6588.0,19801.0,1934780.0,299392.0,98267.0,2221.0,9225286.0,566227.0,7022.0,18126.0,1455124.0,5238.0,4988.0,2335108.0,257253.0,2416.0,42053083.0,4073.0,3288092.0,7453620.0,3055.0,47815.0,25240.0,320242.0,1774783.0,58593.0,464512.0,-1.0,53617.0,4910450.0,6409653.0,2349165.0,346187.0,1050261.0,186578.0,16310.0,150643.0,842451.0,11884.0,727811.0,1938487.0,41660.0,18427.0,985873.0,34349.0,197757.0,669.0,583529.0,1373039.0,18539.0,5614.0,26553.0,581.0,181126.0,270593.0,780513.0,108506.0,869051.0,8726650.0,2.0,15166195.0,300910.0,54236.0,296383.0,855939.0,37963.0,5724846.0,106.0,205467.0,290960.0,318163.0,585879.0,16283369.0,834247.0,5074.0,27852.0,31133447.0,33529.0,43024.0,4354767.0,10488030.0,2434022.0,16956474.0,3846.0,2174.0,58.0,27627419.0,10050.0,131373.0,41300.0,16951233.0,6127240.0,1236528.0,282357.0,15844.0,1178103.0,147956.0,1002688.0,4264.0,366223.0,12622794.0,132.0,1383734.0,1466494.0,125316.0,260.0,10984.0,95623.0,190076.0,3584.0,663416.0,21885140.0,10293946.0,11723.0,131468.0,-1.0,818272.0,610357.0,197612.0,3463516.0,179222.0,273892.0,408176.0,505.0,554614.0,28803.0,260541.0,30998.0,804924.0,541306.0,711626.0,207938.0,5508.0,20836.0,423717.0,30180.0,155666.0,863692.0,274355.0,354971.0,1499207.0,25814.0,82192.0,9509.0,60807.0,73080.0,55822.0,133669.0,948557.0,183953.0,10722.0,39485.0,31.0,109961.0,28741.0,3088400.0,2162246.0,2001.0,33059.0,2245127.0,226562.0
