,"China, Taiwan Province of",Zambia,Syrian Arab Republic,Brazil,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Bangladesh,Malawi,Eritrea,New Caledonia,Bahamas,Mongolia,Guatemala,Latvia,Slovenia,Madagascar,Luxembourg,Guinea,Botswana,Saudi Arabia,Fiji,Sweden,Pacific Islands Trust Territory,Switzerland,Sri Lanka,Azerbaijan,Central African Republic,Bosnia and Herzegovina,China,Colombia,Libya,Czechia,Guinea-Bissau,Montenegro,Kazakhstan,Estonia,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Togo,Mali,Paraguay,Melanesia,Georgia,Serbia and Montenegro,Cameroon,Grenada,Dominican Republic,Guadeloupe,Denmark,Canada,Spain,Afghanistan,Iraq,New Zealand,Belize,Djibouti,Czechoslovakia,Cuba,Egypt,Kyrgyzstan,Argentina,Democratic People's Republic of Korea,Germany,El Salvador,Morocco,Ethiopia PDR,Gabon,Romania,Ecuador,Jordan,Mexico,Albania,Slovakia,Jamaica,Trinidad and Tobago,Montserrat,Thailand,Lithuania,Finland,Netherlands,Oman,Angola,Nigeria,Norway,Guam,Turkey,Burundi,Belarus,Croatia,Myanmar,Burkina Faso,Philippines,Viet Nam,Lao People's Democratic Republic,Australia,United Republic of Tanzania,Maldives,Ireland,Zimbabwe,Yugoslav SFR,Republic of Korea,Australia & New Zealand,Papua New Guinea,Rwanda,Mozambique,Barbados,Algeria,Senegal,Saint Lucia,Haiti,Sao Tome and Principe,Dominica,Belgium,Chad,Lesotho,Comoros,Uruguay,Italy,Panama,Sudan (former),Armenia,Lebanon,Uzbekistan,Micronesia (Federated States of),Occupied Palestinian Territory,Chile,Portugal,Micronesia,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Uganda,India,Ukraine,Bolivia (Plurinational State of),Peru,Yemen,Vanuatu,Serbia,Malaysia,Israel,Malta,South Sudan,Namibia,Benin,United Kingdom,Japan,Pakistan,Somalia,Venezuela (Bolivarian Republic of),Cyprus,Guyana,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Kuwait,French Guiana,Suriname,Cambodia,Timor-Leste,Costa Rica,Tajikistan,Austria,Niger,Bhutan,Congo,USSR,Honduras,Tunisia,Côte d'Ivoire,Gambia,Turkmenistan,South Africa,Sierra Leone,Réunion,Sudan,Ghana,Mauritania,Swaziland,Republic of Moldova,Belgium-Luxembourg
1998,1605.0,20120.0,177130.0,355577.0,22684.0,208563.0,102000.0,13218.0,38181.0,2279.0,45755.0,11299.0,28.0,7.0,300.0,18089.0,71212.0,5814.0,5773.0,-1.0,11891.0,3603.0,7357.0,1.0,190000.0,-1.0,14000.0,650.0,10230.0,5067.0,20263.0,2249518.0,17934.0,24186.0,162250.0,1714.0,-1.0,271129.0,61000.0,1.0,5.0,169542.0,367559.0,17317.0,67012.0,7214.0,177.0,14360.0,72887.0,21179.0,5.0,1539.0,0.0,152910.0,616660.0,783422.0,20694.0,125086.0,9538.0,485.0,0.0,-1.0,2970.0,40168.0,27610.0,267852.0,38515.0,609953.0,5065.0,182594.0,-1.0,507.0,218929.0,10421.0,10898.0,475829.0,6952.0,61590.0,30.0,12.0,0.0,26367.0,205085.0,197527.0,23770.0,54.0,15378.0,310525.0,60500.0,0.0,825989.0,4540.0,734000.0,19682.0,20980.0,48998.0,52844.0,17295.0,815.0,171518.0,30604.0,1.0,34024.0,49387.0,-1.0,6104.0,181055.0,64.0,4840.0,30933.0,5.0,115061.0,39114.0,0.0,11340.0,20.0,3.0,-1.0,30478.0,3084.0,40.0,10518.0,133002.0,927.0,79446.0,12230.0,1164.0,17825.0,1.0,864.0,17569.0,29000.0,1.0,53360.0,1277391.0,2247913.0,6637100.0,9826.0,35890.0,1443000.0,839100.0,19978.0,50307.0,16275.0,84.0,-1.0,635.0,2110.0,37.0,-1.0,6410.0,15437.0,221000.0,6167.0,62108.0,12535.0,5173.0,12600.0,54.0,81242.0,979194.0,111055.0,70621.0,87.0,1.0,1.0,2987.0,813.0,253.0,5238.0,73715.0,122386.0,1928.0,120.0,-1.0,8485.0,42700.0,34533.0,3138.0,11450.0,71681.0,1040.0,56.0,-1.0,25884.0,4149.0,3040.0,31421.0,26002.0
1999,1474.0,19413.0,145787.0,365813.0,22589.0,192856.0,105000.0,12400.0,37391.0,1318.0,47840.0,10627.0,62.0,5.0,200.0,18130.0,59946.0,5856.0,5807.0,-1.0,13066.0,3387.0,6352.0,1.0,183200.0,-1.0,13300.0,633.0,19051.0,5267.0,19523.0,2242740.0,18722.0,27966.0,143793.0,1978.0,-1.0,275308.0,65703.0,2.0,1.0,145291.0,367707.0,16944.0,59044.0,6897.0,230.0,18500.0,69585.0,25076.0,5.0,1562.0,0.0,146670.0,667900.0,716339.0,14090.0,158652.0,8434.0,455.0,0.0,-1.0,3172.0,43152.0,23412.0,283342.0,42854.0,582979.0,4900.0,192234.0,-1.0,480.0,214990.0,13949.0,5226.0,475977.0,7052.0,63976.0,26.0,13.0,0.0,26701.0,201700.0,210871.0,70490.0,54.0,15709.0,311428.0,57700.0,0.0,825997.0,4462.0,730800.0,18594.0,21153.0,44054.0,50207.0,18293.0,980.0,208966.0,33097.0,1.0,30024.0,47177.0,-1.0,5386.0,217400.0,69.0,6230.0,31194.0,3.0,82797.0,32100.0,0.0,10620.0,30.0,3.0,-1.0,27709.0,2831.0,40.0,12831.0,131360.0,829.0,62029.0,11750.0,820.0,16890.0,1.0,1096.0,17457.0,31000.0,2.0,51088.0,1276425.0,2241266.0,5852200.0,10805.0,36870.0,1500000.0,869200.0,19144.0,53592.0,16151.0,98.0,-1.0,635.0,52120.0,43.0,-1.0,6894.0,16438.0,216000.0,6161.0,61399.0,12457.0,8289.0,12608.0,62.0,78077.0,1011474.0,95743.0,67858.0,84.0,1.0,0.0,2870.0,825.0,174.0,5824.0,69459.0,120551.0,1179.0,231.0,-1.0,7755.0,48835.0,34592.0,3740.0,10405.0,72868.0,598.0,57.0,-1.0,25808.0,2532.0,2764.0,31167.0,24907.0
2000,1366.0,18690.0,145817.0,359538.0,24298.0,210997.0,102000.0,12200.0,36568.0,2122.0,48183.0,9873.0,57.0,4.0,300.0,18175.0,66707.0,5889.0,5842.0,0.0,13612.0,1057.0,8337.0,1.0,172300.0,-1.0,13600.0,623.0,30859.0,5542.0,18721.0,2122958.0,18690.0,27930.0,150617.0,2005.0,-1.0,265406.0,53738.0,1.0,1.0,111076.0,404585.0,17290.0,65772.0,8431.0,224.0,20401.0,73740.0,27880.0,5.0,1565.0,0.0,160566.0,647400.0,717874.0,10570.0,173312.0,7640.0,400.0,0.0,-1.0,3221.0,40868.0,21232.0,303287.0,36564.0,592991.0,5485.0,183704.0,-1.0,495.0,232971.0,15697.0,7564.0,473187.0,6605.0,61038.0,29.0,21.0,0.0,26509.0,182060.0,219306.0,29220.0,71.0,17237.0,280738.0,46101.0,0.0,825811.0,4650.0,776100.0,16967.0,21103.0,53131.0,49732.0,18275.0,877.0,235986.0,29356.0,1.0,30025.0,35143.0,-1.0,6846.0,243625.0,77.0,6959.0,29203.0,3.0,67829.0,31553.0,0.0,10104.0,35.0,3.0,26530.0,34438.0,3443.0,40.0,18839.0,131307.0,1193.0,94508.0,10837.0,666.0,17565.0,1.0,1242.0,17585.0,28500.0,2.0,56497.0,1275797.0,2121592.0,5830000.0,13722.0,37745.0,1485710.0,959400.0,20333.0,53870.0,17231.0,89.0,-1.0,517.0,2120.0,58.0,-1.0,5711.0,15945.0,206000.0,7300.0,61067.0,12508.0,8235.0,11400.0,32.0,82095.0,949991.0,116440.0,67059.0,106.0,1.0,1.0,3361.0,851.0,130.0,3215.0,68243.0,130793.0,1452.0,238.0,-1.0,7273.0,36284.0,34652.0,4370.0,10405.0,74681.0,959.0,62.0,-1.0,26620.0,2027.0,2333.0,31218.0,-1.0
2001,1256.0,14209.0,99308.0,347650.0,24362.0,176513.0,95000.0,11800.0,36860.0,2875.0,49930.0,10375.0,53.0,4.0,300.0,18443.0,62648.0,5740.0,5876.0,0.0,14932.0,1999.0,6594.0,1.0,161300.0,-1.0,13900.0,551.0,26726.0,5490.0,19016.0,2287345.0,18507.0,27927.0,149795.0,1549.0,-1.0,267110.0,40501.0,1.0,1.0,130195.0,393689.0,17106.0,87118.0,7730.0,231.0,18229.0,72838.0,29845.0,4.0,2040.0,0.0,166199.0,732900.0,734381.0,23130.0,186961.0,6440.0,489.0,0.0,-1.0,3071.0,42088.0,19652.0,297128.0,37058.0,556039.0,4570.0,173535.0,-1.0,504.0,240366.0,20948.0,7683.0,463834.0,6465.0,57743.0,25.0,39.0,0.0,25205.0,172662.0,235154.0,34164.0,56.0,19291.0,293028.0,49728.0,0.0,816722.0,4712.0,734700.0,22558.0,21687.0,54761.0,47909.0,20448.0,899.0,248571.0,50017.0,1.0,31026.0,37161.0,-1.0,6375.0,255011.0,82.0,6655.0,35764.0,2.0,70692.0,33375.0,0.0,9270.0,36.0,3.0,25730.0,29085.0,2488.0,43.0,15135.0,130293.0,1285.0,117759.0,16070.0,1042.0,25260.0,1.0,1318.0,18363.0,25500.0,2.0,55572.0,1216360.0,2286089.0,5566600.0,13063.0,38730.0,1398674.0,970200.0,20476.0,55887.0,15609.0,95.0,-1.0,541.0,1228.0,44.0,-1.0,5022.0,17781.0,186000.0,7287.0,60296.0,13403.0,7165.0,12200.0,28.0,95316.0,988197.0,130840.0,66257.0,126.0,1.0,1.0,3580.0,801.0,115.0,4379.0,66013.0,128792.0,1343.0,245.0,-1.0,7552.0,33432.0,34787.0,4232.0,12995.0,74351.0,1299.0,67.0,-1.0,33540.0,2142.0,2738.0,33264.0,-1.0
2002,1342.0,21816.0,101085.0,380683.0,24483.0,230038.0,100000.0,11490.0,36558.0,2678.0,37987.0,9359.0,77.0,4.0,300.0,19563.0,58831.0,6160.0,5910.0,0.0,16575.0,1163.0,5824.0,1.0,165100.0,-1.0,12300.0,524.0,25954.0,6088.0,18014.0,2187773.0,19058.0,27915.0,172378.0,1388.0,-1.0,267110.0,47105.0,1.0,1.0,112146.0,403484.0,17502.0,94004.0,9086.0,212.0,18735.0,70485.0,32997.0,5.0,5028.0,0.0,176850.0,685880.0,743795.0,30941.0,181316.0,8770.0,396.0,0.0,-1.0,1923.0,41764.0,25412.0,287954.0,37997.0,542268.0,4363.0,194414.0,-1.0,594.0,191042.0,18828.0,6589.0,460113.0,6228.0,54436.0,28.0,35.0,0.0,23984.0,157000.0,235554.0,27077.0,78.0,18798.0,300146.0,47444.0,0.0,775240.0,5095.0,663200.0,25786.0,22054.0,59516.0,48197.0,22856.0,1033.0,254332.0,79582.0,1.0,32026.0,38190.0,-1.0,5241.0,263102.0,67.0,6755.0,32870.0,3.0,66967.0,36464.0,0.0,9420.0,37.0,3.0,27487.0,34200.0,2234.0,54.0,17261.0,135169.0,1270.0,122845.0,15360.0,1250.0,22415.0,1.0,1343.0,20710.0,23000.0,2.0,58086.0,1197744.0,2186431.0,4987900.0,13576.0,40000.0,1575063.0,1034300.0,20545.0,54405.0,13970.0,67.0,-1.0,564.0,1181.0,43.0,-1.0,6140.0,16578.0,182000.0,7350.0,65261.0,13592.0,9384.0,11666.0,64.0,81374.0,979094.0,121681.0,65466.0,78.0,0.0,1.0,4198.0,756.0,144.0,6120.0,68205.0,132105.0,1278.0,165.0,-1.0,6754.0,48819.0,34294.0,4883.0,13095.0,82300.0,1349.0,84.0,-1.0,29283.0,1114.0,2729.0,26622.0,-1.0
2003,1242.0,20707.0,103778.0,388274.0,24472.0,246821.0,100000.0,11200.0,34909.0,3869.0,38271.0,10404.0,67.0,4.0,200.0,20765.0,62500.0,6446.0,5944.0,0.0,18227.0,1906.0,4669.0,1.0,151300.0,-1.0,12300.0,615.0,31503.0,6533.0,17190.0,2283388.0,20327.0,28671.0,157920.0,1440.0,-1.0,231710.0,46055.0,1.0,1.0,26518.0,382904.0,19174.0,87500.0,8879.0,220.0,17715.0,67765.0,36435.0,6.0,5043.0,0.0,152835.0,630600.0,1007756.0,34520.0,185841.0,7798.0,438.0,0.0,-1.0,2555.0,42250.0,29953.0,249655.0,39271.0,559955.0,4570.0,198473.0,-1.0,588.0,211660.0,15113.0,4464.0,472273.0,6200.0,97070.0,25.0,36.0,0.0,24365.0,137200.0,226306.0,37952.0,59.0,24883.0,303855.0,48688.0,0.0,816230.0,4612.0,691800.0,22262.0,22245.0,51235.0,50543.0,24806.0,1350.0,279712.0,79738.0,1.0,32027.0,43665.0,-1.0,5208.0,287510.0,69.0,7111.0,30962.0,3.0,73032.0,29301.0,0.0,9870.0,37.0,3.0,27630.0,30609.0,2231.0,52.0,19282.0,143300.0,1190.0,68163.0,16165.0,1117.0,17393.0,1.0,1222.0,22525.0,22500.0,2.0,48114.0,1218046.0,2282147.0,4811500.0,12114.0,41350.0,1532691.0,1040400.0,20274.0,50357.0,17929.0,83.0,-1.0,564.0,1124.0,44.0,-1.0,6307.0,17714.0,169000.0,5350.0,64782.0,17496.0,8750.0,14032.0,88.0,85386.0,938299.0,129664.0,60712.0,78.0,0.0,0.0,3865.0,780.0,110.0,7275.0,64833.0,128598.0,826.0,171.0,-1.0,6609.0,49507.0,35788.0,5371.0,15085.0,82916.0,1826.0,68.0,-1.0,26792.0,3356.0,2196.0,36227.0,-1.0
2004,1232.0,15047.0,105750.0,373120.0,26477.0,253985.0,109000.0,12360.0,35149.0,4618.0,39144.0,11339.0,83.0,4.0,200.0,24330.0,67900.0,6653.0,7632.0,0.0,19902.0,1607.0,4314.0,1.0,136500.0,-1.0,11500.0,511.0,34454.0,7492.0,16455.0,2352477.0,19065.0,32430.0,153394.0,1518.0,-1.0,221810.0,43366.0,2.0,1.0,54604.0,382773.0,18283.0,83845.0,8084.0,249.0,18820.0,59348.0,38147.0,6.0,5019.0,0.0,151000.0,572000.0,1018773.0,29145.0,185964.0,7773.0,429.0,0.0,-1.0,3023.0,49240.0,28915.0,229885.0,41973.0,526970.0,4412.0,187839.0,-1.0,660.0,216778.0,20564.0,7309.0,448292.0,6885.0,92599.0,26.0,39.0,0.0,24164.0,103900.0,214419.0,58955.0,76.0,25524.0,312939.0,48300.0,0.0,829411.0,4655.0,645100.0,18482.0,24361.0,53591.0,48836.0,26347.0,1720.0,269865.0,78136.0,1.0,28024.0,48198.0,-1.0,4942.0,277638.0,76.0,7292.0,40752.0,3.0,71621.0,32183.0,0.0,9780.0,37.0,3.0,28510.0,41202.0,2094.0,55.0,13415.0,136205.0,1067.0,153772.0,15820.0,1285.0,16409.0,1.0,1313.0,17505.0,26500.0,2.0,58633.0,1265766.0,2351245.0,4555550.0,10776.0,42720.0,1546844.0,939000.0,20935.0,52528.0,20423.0,90.0,-1.0,588.0,1122.0,44.0,-1.0,5679.0,18548.0,152000.0,5386.0,86907.0,18068.0,6707.0,13717.0,64.0,70431.0,925491.0,134054.0,60737.0,78.0,0.0,0.0,3524.0,870.0,108.0,8083.0,63647.0,138016.0,1606.0,173.0,-1.0,6387.0,41383.0,35833.0,5443.0,14585.0,82526.0,2234.0,71.0,-1.0,27400.0,3912.0,2275.0,33364.0,-1.0
2005,1226.0,24213.0,104490.0,382420.0,26533.0,209039.0,100000.0,11600.0,35747.0,6387.0,39182.0,10641.0,53.0,7.0,200.0,24103.0,70700.0,6444.0,7702.0,0.0,21492.0,2157.0,3913.0,1.0,112300.0,-1.0,11500.0,623.0,34360.0,8070.0,17107.0,1505265.0,19402.0,32453.0,161386.0,1474.0,-1.0,262610.0,42365.0,1.0,1.0,175091.0,385080.0,19562.0,88727.0,16111.0,195.0,16975.0,62629.0,41667.0,6.0,5005.0,0.0,149000.0,528700.0,1053218.0,34540.0,186019.0,7760.0,479.0,0.0,-1.0,3296.0,46675.0,29901.0,252162.0,38980.0,503760.0,4569.0,187568.0,-1.0,615.0,177721.0,15525.0,5732.0,437437.0,6898.0,80616.0,26.0,36.0,0.0,25335.0,102000.0,219544.0,18875.0,66.0,26228.0,325596.0,49337.0,0.0,819569.0,4850.0,662000.0,19267.0,23846.0,50807.0,51413.0,25859.0,2276.0,260823.0,69448.0,1.0,29024.0,50133.0,-1.0,4603.0,268583.0,76.0,6880.0,40508.0,3.0,71624.0,30555.0,0.0,9960.0,33.0,2.0,28460.0,43240.0,3123.0,50.0,19331.0,144456.0,987.0,116992.0,12410.0,1295.0,13813.0,2.0,1510.0,20465.0,24500.0,2.0,60849.0,1242860.0,1504039.0,4812600.0,23981.0,44535.0,1556507.0,1005700.0,25301.0,50708.0,22097.0,65.0,-1.0,588.0,1129.0,40.0,-1.0,6241.0,15007.0,163000.0,5389.0,96181.0,15590.0,8825.0,13401.0,60.0,56796.0,885889.0,128109.0,60758.0,81.0,1.0,0.0,2100.0,1065.0,106.0,7711.0,63061.0,147542.0,1714.0,173.0,-1.0,6790.0,41218.0,35749.0,5470.0,14585.0,81680.0,2940.0,76.0,-1.0,28990.0,5226.0,1894.0,30675.0,-1.0
2006,1215.0,18661.0,108533.0,387786.0,26603.0,219147.0,102000.0,11620.0,38785.0,9643.0,41163.0,11846.0,72.0,4.0,250.0,17870.0,70500.0,6745.0,7773.0,0.0,23025.0,1160.0,3758.0,1.0,143500.0,-1.0,10700.0,690.0,37151.0,7301.0,16448.0,1496319.0,19975.0,32460.0,160846.0,1391.0,336.0,267960.0,49380.0,15.0,1.0,173486.0,394434.0,19478.0,96692.0,17110.0,231.0,16075.0,-1.0,47152.0,6.0,5012.0,0.0,145444.0,612100.0,1178400.0,34540.0,186205.0,7787.0,561.0,0.0,-1.0,2920.0,46810.0,35101.0,276570.0,39287.0,507162.0,4831.0,171665.0,-1.0,600.0,181357.0,19638.0,5957.0,452681.0,6590.0,83975.0,24.0,45.0,0.0,23575.0,110200.0,202176.0,22000.0,65.0,26822.0,337309.0,47400.0,0.0,771310.0,4594.0,701600.0,19617.0,22500.0,55825.0,52966.0,27434.0,3154.0,290719.0,70956.0,1.0,29024.0,42600.0,-1.0,4574.0,298506.0,86.0,7562.0,38946.0,3.0,78712.0,28978.0,0.0,12864.0,39.0,3.0,28460.0,44500.0,2650.0,46.0,20367.0,147292.0,947.0,92742.0,16050.0,1392.0,12600.0,2.0,1330.0,17729.0,17500.0,2.0,55510.0,1259023.0,1495104.0,4936500.0,24805.0,45665.0,1575412.0,957400.0,27971.0,53981.0,25351.0,73.0,61822.0,155.0,1128.0,44.0,-1.0,5054.0,18497.0,155000.0,5397.0,95572.0,11200.0,6532.0,14090.0,92.0,57312.0,990185.0,134282.0,60778.0,69.0,1.0,0.0,7100.0,951.0,154.0,7483.0,64737.0,149758.0,2019.0,180.0,-1.0,8512.0,42778.0,35881.0,5350.0,13749.0,59209.0,2014.0,100.0,-1.0,27414.0,5144.0,1912.0,34062.0,-1.0
2007,1226.0,17440.0,114800.0,404527.0,27610.0,242816.0,150000.0,11600.0,49536.0,14258.0,53520.0,9866.0,57.0,4.0,250.0,21085.0,65500.0,6882.0,7844.0,5444.0,26977.0,2514.0,4090.0,1.0,127500.0,-1.0,10052.0,730.0,44828.0,7212.0,17303.0,1596274.0,19983.0,32457.0,159972.0,1325.0,320.0,323910.0,53482.0,15.0,1.0,175984.0,402633.0,20463.0,91107.0,17271.0,230.0,14850.0,-1.0,49082.0,6.0,5004.0,0.0,136363.0,559000.0,1082833.0,34540.0,105085.0,7785.0,553.0,0.0,-1.0,3811.0,47575.0,36336.0,308249.0,38779.0,502857.0,5458.0,186434.0,-1.0,660.0,201399.0,17039.0,3883.0,452692.0,6795.0,83825.0,26.0,42.0,0.0,24659.0,113900.0,225477.0,34778.0,62.0,18824.0,328476.0,46800.0,0.0,681410.0,4856.0,679100.0,19635.0,22762.0,69700.0,53220.0,36038.0,4584.0,298616.0,91970.0,1.0,30027.0,50577.0,-1.0,4601.0,306400.0,97.0,7295.0,50524.0,3.0,78712.0,39739.0,0.0,10140.0,39.0,3.0,28460.0,42426.0,2596.0,51.0,20175.0,145862.0,1085.0,93659.0,17230.0,1285.0,17340.0,1.0,1286.0,20652.0,24500.0,2.0,60150.0,1210043.0,1595048.0,4938100.0,22296.0,40490.0,1535523.0,903700.0,26334.0,53644.0,19062.0,75.0,63633.0,148.0,964.0,40.0,-1.0,4773.0,20268.0,176000.0,5431.0,107267.0,13680.0,7137.0,13190.0,60.0,63357.0,936487.0,89968.0,60793.0,80.0,1.0,0.0,8155.0,1191.0,125.0,8037.0,65227.0,162613.0,1075.0,185.0,-1.0,10949.0,28933.0,36325.0,5770.0,13540.0,45489.0,2334.0,72.0,-1.0,29969.0,4883.0,2432.0,33825.0,-1.0
2008,1224.0,28912.0,102749.0,390279.0,27618.0,244242.0,155000.0,11805.0,42290.0,8400.0,53900.0,12014.0,37.0,4.0,150.0,26161.0,62900.0,6818.0,8454.0,3111.0,24672.0,2958.0,3824.0,1.0,136200.0,-1.0,10194.0,1080.0,52732.0,7751.0,16210.0,1630114.0,18740.0,30948.0,154694.0,1083.0,350.0,294015.0,43610.0,15.0,1.0,169658.0,430264.0,21337.0,96060.0,15592.0,211.0,12550.0,-1.0,55681.0,8.0,5006.0,0.0,152055.0,497200.0,1054578.0,38070.0,97370.0,7885.0,539.0,0.0,-1.0,3607.0,45410.0,33325.0,250946.0,39300.0,495795.0,6364.0,186769.0,-1.0,735.0,203309.0,10140.0,6111.0,435984.0,6480.0,114214.0,32.0,36.0,0.0,26177.0,111700.0,219050.0,20724.0,47.0,31260.0,240794.0,49100.0,0.0,695700.0,4962.0,646400.0,18551.0,23500.0,60325.0,53678.0,27263.0,4152.0,272027.0,79043.0,1.0,32025.0,56497.0,-1.0,4116.0,279912.0,99.0,7422.0,43675.0,4.0,100008.0,44260.0,0.0,13530.0,39.0,4.0,27150.0,42670.0,2452.0,53.0,24396.0,150157.0,1110.0,77000.0,17130.0,1288.0,17340.0,2.0,1275.0,20848.0,23000.0,2.0,60173.0,1192805.0,1628890.0,4639900.0,23880.0,43260.0,1549468.0,1004340.0,31739.0,58581.0,16718.0,75.0,61639.0,169.0,971.0,42.0,-1.0,6361.0,19599.0,182000.0,6373.0,117696.0,16552.0,8127.0,9714.0,63.0,65800.0,914083.0,132589.0,60816.0,100.0,1.0,0.0,11064.0,1070.0,195.0,10692.0,64091.0,148673.0,1175.0,189.0,-1.0,11152.0,48700.0,36350.0,6470.0,12077.0,44824.0,2534.0,60.0,-1.0,33172.0,4788.0,2118.0,37526.0,-1.0
2009,1224.0,33847.0,121014.0,362792.0,27569.0,255002.0,160000.0,10304.0,34203.0,9887.0,57005.0,12036.0,45.0,4.0,350.0,25200.0,55500.0,6456.0,7984.0,3436.0,22036.0,2834.0,1949.0,0.0,100200.0,-1.0,9600.0,1060.0,53673.0,5284.0,14782.0,1711501.0,10683.0,28407.0,151151.0,1235.0,320.0,279920.0,39025.0,15.0,1.0,165093.0,379128.0,21989.0,100641.0,16131.0,212.0,12830.0,-1.0,58084.0,8.0,5010.0,0.0,133885.0,431300.0,1002899.0,34450.0,160109.0,7980.0,743.0,0.0,-1.0,3405.0,40410.0,34001.0,299795.0,39001.0,445213.0,4834.0,166528.0,-1.0,750.0,229631.0,16197.0,5351.0,440270.0,7330.0,80455.0,34.0,39.0,0.0,27584.0,109300.0,279922.0,15738.0,46.0,31566.0,274842.0,34500.0,0.0,705390.0,5164.0,638000.0,17190.0,24240.0,71159.0,49981.0,28193.0,4255.0,246643.0,76083.0,1.0,30023.0,51458.0,-1.0,3536.0,254623.0,101.0,8296.0,46513.0,3.0,100006.0,39336.0,0.0,15450.0,36.0,2.0,28080.0,76807.0,2701.0,63.0,13882.0,144045.0,1655.0,82355.0,16650.0,981.0,17889.0,2.0,761.0,16593.0,23000.0,2.0,64190.0,1125475.0,1710277.0,3833500.0,24530.0,45785.0,1603078.0,888950.0,26358.0,60936.0,23404.0,67.0,59592.0,202.0,837.0,40.0,-1.0,6560.0,20545.0,192000.0,6442.0,104244.0,17870.0,7988.0,11035.0,66.0,73857.0,895250.0,126794.0,60856.0,89.0,1.0,0.0,10700.0,1054.0,163.0,10113.0,60926.0,175715.0,933.0,197.0,-1.0,14105.0,24663.0,36375.0,6590.0,12077.0,40109.0,2745.0,63.0,-1.0,34042.0,5617.0,2831.0,35554.0,-1.0
2010,1224.0,34202.0,103310.0,380612.0,27696.0,250606.0,170000.0,10404.0,42509.0,10675.0,56322.0,11132.0,39.0,4.0,350.0,25715.0,50900.0,6441.0,9101.0,3211.0,22314.0,3732.0,1959.0,0.0,113400.0,-1.0,9800.0,1180.0,54165.0,4856.0,15540.0,1715047.0,10806.0,31711.0,127293.0,1069.0,332.0,300240.0,35814.0,15.0,1.0,160511.0,378262.0,21534.0,156066.0,17322.0,214.0,9000.0,-1.0,58089.0,7.0,5023.0,0.0,126650.0,348900.0,951058.0,32030.0,146262.0,8323.0,661.0,0.0,-1.0,3806.0,37614.0,32906.0,431510.0,38795.0,445268.0,5076.0,174986.0,-1.0,780.0,218840.0,16523.0,5522.0,436920.0,7655.0,80565.0,36.0,42.0,0.0,27263.0,93300.0,204782.0,13560.0,48.0,39104.0,276964.0,41100.0,0.0,670548.0,5308.0,626800.0,17608.0,24820.0,60827.0,50000.0,28064.0,4242.0,227481.0,83810.0,1.0,31025.0,58339.0,-1.0,2979.0,235804.0,104.0,9170.0,48112.0,3.0,100012.0,30333.0,0.0,15390.0,21.0,2.0,28060.0,44175.0,2644.0,65.0,17994.0,140547.0,1380.0,76000.0,14900.0,1205.0,15181.0,1.0,518.0,21509.0,21000.0,2.0,72966.0,1100079.0,1713823.0,4057400.0,26421.0,47110.0,1592299.0,834500.0,27608.0,64580.0,20413.0,70.0,58887.0,229.0,875.0,42.0,-1.0,5996.0,18525.0,165000.0,5703.0,107867.0,7046.0,7555.0,10977.0,68.0,60298.0,882375.0,128228.0,60684.0,86.0,5.0,0.0,8713.0,325.0,140.0,8626.0,57720.0,163757.0,1163.0,198.0,-1.0,9477.0,48690.0,39318.0,4940.0,11137.0,39686.0,2946.0,65.0,-1.0,34917.0,2492.0,2260.0,31255.0,-1.0
